"dataset_link","name","description","automation","agency","update_frequency","has_data_dictionary"
"https://data.cityofnewyork.us/view/9hzi-kbqb","NYC Council Constituent Services","<div>The dataset comes from CouncilStat, which is used by many
NYC Council district offices to enter and track constituent cases that can
range from issues around affordable housing, to potholes and pedestrian safety.
This dataset aggregates the information that individual staff have input.
However, district staffs handle a wide range of complex issues. Each offices
uses the program differently, and thus records cases, differently and so
comparisons between accounts may be difficult. Not all offices use the program.
For more info - http://labs.council.nyc/districts/data/<br></div>","Yes","City Council (NYCC)","Daily","Yes"
"https://data.cityofnewyork.us/d/6j6t-3ixh","Department for the Aging (DFTA) All Contracted Providers","Listing of all Senior Centers, Abuse Prevention Contracts, Home Care Contracts, Legal Services Contracts, NORC Contracts, Transportation Contracts, Case Mangement Contracts, Home Delivered Meal Contracts and  Caregiver Contracts in all five boroughs.</p>
The Department for the Aging (DFTA) provides a wide array of services specific to the elderly population of New York City.  To accomplish this, the department contracts out to organizations (mainly non-profit) to provide these services throughout the five boroughs.  The majority of the services provided are through our Neighborhood Senior Centers which provide free meals (mostly lunch, some breakfast and dinner meals) that meet nutritional standards defined by the FDA.  DFTA provides this data of our contracted agencies sorted by the contract servivce type.  The dataset contains the relevant information for the public to contact the agencies providing the services they may be seeking.  The data is limited in that the contract service type does not provide the full scope of services that are provided in detail.","Yes","Department for the Aging (DFTA)","Weekly","Yes"
"https://data.cityofnewyork.us/d/mrxp-4hmg","Department for the Aging (DFTA) Senior Center Contracted Providers","Listing of registered and contracted agencies providing Senior Center Services with hours of operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/e34y-fjmv","Department for the Aging (DFTA) Home Delivered Meals Contracted Providers","Listing of registered and contracted agencies providing Senior Center Services with hours of operation","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/ad38-uy5g","Department for the Aging (DFTA) Services by Senior Center Contracted Providers","Listing of registered and contracted agencies providing Senior Center Services with Budgeted Units of Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/hdz6-s54z","Department for the Aging (DFTA) Services by Home Delivered Meals Contracted Providers","Listing of registered and contracted agencies providing Home Delivered Meal Services with Budgeted Units of Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/6ucq-fahe","Department for the Aging (DFTA) Services by NORC Contracted Providers","Listing of registered and contracted agencies providing NORC Services with Budgeted Units of Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/mrey-ykjt","Department for the Aging (DFTA) NYConnects Contracted Providers","Listing of registered and contracted agencies providing Home Care Services with hours of operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/h7yn-dap5","Department for the Aging (DFTA) Services by Case Management Contracted Providers","Listing of registered and contracted agencies providing Case Management Services with Budgeted Units of Service","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/4zkm-p9aw","Department for the Aging (DFTA) Case Management Contracted Providers","Listing of registered and contracted agencies providing Case Management Services with hours of operation","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/h6ku-kycw","Department for the Aging (DFTA) Services by Homecare Contracted Providers","Listing of registered and contracted agencies providing Home Care Services with Budgeted Units of Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/g7pj-iz7m","Department for the Aging (DFTA) Homecare Contracted Providers","Listing of registered and contracted agencies providing Home Care Services with hours of operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/kwxj-h5ji","Department for the Aging (DFTA) NORC Contracted Providers","Listing of registered and contracted agencies providing Home Care Services with hours of operation","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/hnj4-7uii","Department for the Aging (DFTA) Services by NYConnects Contracted Providers","Listing of registered and contracted agencies providing NY Connects Services with Budgeted Units of Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/ft9w-x7u5","Department for the Aging (DFTA) Services by City Meals on Wheels Administration Contracted Providers","Summary of DFTA City Meals Administration Contracts Budgeted Service Units by Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/jpkr-jhk8","Department for the Aging (DFTA) City Meals on Wheels Administration Contracted Providers","Listing of DFTA City Meals Administration Contracts Hours of Operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/i6ju-7fj4","Department for the Aging (DFTA) Caregiver Resources Contracted Providers","Listing of DFTA Caregivers Contracts Information and Hours of Operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/cqc8-am9x","Department for the Aging (DFTA) Contracted Providers","Listing of all contracted providers sorted by provider type.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/peat-vx5z","Department for the Aging (DFTA) Services by Caregiver Resources Contracted Providers","Summary of DFTA Caregivers Contracts Budgeted Service Units by Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/7yq2-hq9c","Department for the Aging (DFTA) Geriatric Mental Health Contracted Providers","Listing of DFTA Geriatric Mental Health Contracts Information and Hours of Operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/aqu8-c9ea","Department for the Aging (DFTA) Services by Geriatric Mental Health Contracted Providers","Summary of DFTA Geriatric Mental Health Contracts Budgeted Service Units by Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/a5ub-y4r4","Department for the Aging (DFTA) Legal Contracted Providers","Listing of DFTA Legal Contracts Information and Hours of Operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/6wjr-mhgf","Department for the Aging (DFTA) Transportation Contracted Providers","Listing of DFTA Transportation Contracts Information and Hours of Operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/ng7s-zne2","Department for the Aging (DFTA) Services by Transportation Contracted Providers","Summary of DFTA Transportation Contracts Budgeted Service Units by Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/n6uv-kunx","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Senior Center Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Senior Center Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/s3uf-q278","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Transportation Services Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Transportation Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/mu33-54em","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of NY Connects Services Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing NY Connects Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/bjzv-ubve","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of NORC Services Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing NORC Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/2knz-3yg6","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Legal Services Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Legal Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/4vfc-wci4","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Home Delivered Meals Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Home Delivered Meals Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/e635-qjv5","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Homecare Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Homecare Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/vypd-m9q8","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Geriatric Mental Health Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Geriatric Mental Health Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/dqsy-6vth","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of City Meals on Wheels Administration Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing City Meals on Wheels Administration Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/kvc5-kdj8","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Case Management Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Case Management Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/cgd2-a96k","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Caregiver Resources Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Caregiver Resource Services","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/9wgm-cdbe","Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Elderly Abuse and Prevention Contracted Providers","Reported Expenditures of Line Items by Month of registered and contracted agencies providing Elderly Abuse and Prevention Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/fuwu-64db","Department for the Aging (DFTA) Services by Legal Contracted Providers","Summary of DFTA Legal Contracts Budgeted Service Units by Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/ujnu-3rei","Department for the Aging (DFTA) Elderly Abuse and Crime Prevention Contracted Providers","Listing of registered and contracted agencies providing Elder Abuse Services with hours of operation.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/xjgv-jugs","Department for the Aging (DFTA) Services by Elderly Abuse and Crime Prevention Contracted Providers","Summary of DFTA Elder Abuse Contracts Budgeted Service Units by Service.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/rr6u-cdtn","Department for the Aging (DFTA) Bottom Line Budgets of Senior Center Contracted Providers","Bottom Line Budgets of contracted agencies providing Senior Center Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/uzf5-g4f3","Department for the Aging (DFTA) Bottom Line Budgets of Elderly Abuse and Crime Prevention Contracted Providers","Bottom Line Budgets of contracted agencies providing Elderly Abuse and Crime Prevention Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/5vqp-meve","Department for the Aging (DFTA) Reported Service Units by Month of Transportation Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Transportation Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/pz9j-6fgq","Department for the Aging (DFTA) Bottom Line Budgets of Transportation Services Contracted Providers","Bottom Line Budgets of contracted agencies providing Transportation Services","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/5sq4-wrrm","Department for the Aging (DFTA) Reported Service Units by Month of Senior Center Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Senior Center Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/s5mq-f5ie","Department for the Aging (DFTA) Reported Service Units by Month of NY Connects Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing New York Connects Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/tjt7-rf2i","Department for the Aging (DFTA) Bottom Line Budgets of NY Connects Contracted Providers","Bottom Line Budgets of contracted agencies providing New York Connects Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/xe6a-qapf","Department for the Aging (DFTA) Bottom Line Budgets of NORC Contracted Providers","Bottom Line Budgets of contracted agencies providing Naturally Occurring Retirement Communities (NORC) Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/xqxn-4jph","Department for the Aging (DFTA) Bottom Line Budgets of Legal Services Contracted Providers","Bottom Line Budgets of contracted agencies providing Legal Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/eifs-wzhm","Department for the Aging (DFTA) Reported Service Units by Month of Legal Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Legal Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/4f2g-zrdv","Department for the Aging (DFTA) Reported Service Units by Month of Home Delivered Meals Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Home Delivered Meals Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/xig4-mrik","Department for the Aging (DFTA) Bottom Line Budgets of Home Delivered Meals Contracted Providers","Bottom Line Budgets of contracted agencies providing Home Delivered Meals Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/gx64-vjdi","Department for the Aging (DFTA) Reported Service Units by Month of Home Care Agency Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Home Care Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/fuhv-y2p6","Department for the Aging (DFTA) Bottom Line Budgets of Home Care Contracted Providers","Bottom Line Budgets of contracted agencies providing Home Care Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/nhca-vme6","Department for the Aging (DFTA) Reported Service Units by Month of Geriatric Mental Health Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Geriatric Mental Health Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/5zea-fjhf","Department for the Aging (DFTA) Bottom Line Budgets of Geriatric Mental Health Services Contracted Providers","Bottom Line Budgets of contracted agencies providing Geriatric Mental Health Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/tbhc-a2hs","Department for the Aging (DFTA) Reported Service Units by Month of City Meals on Wheels Administration Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing City Meals on Wheels Administration Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/b8z8-mpdb","Department for the Aging (DFTA) Reported Service Units by Month of Case Management Agency Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Case Management Services/","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/vwd9-skbw","Department for the Aging (DFTA) Bottom Line Budgets of Case Management Contracted Providers","Bottom Line Budgets of contracted agencies providing Case Management Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/x2ak-gjxj","Department for the Aging (DFTA) Reported Service Units by Month of Care Giver Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Caregiver Resource Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/8qnp-qwn4","Department for the Aging (DFTA) Bottom Line Budgets of City Meals on Wheels Administration Services Contracted Providers","Bottom Line Budgets of contracted agencies providing City Meals on Wheels Administration Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/aq7p-fpw6","Department for the Aging (DFTA) Reported Service Units by Month of Elderly Abuse and Crime Prevention Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing Elderly Abuse and Crime Prevention Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/k2wr-xdxp","Department for the Aging (DFTA) Bottom Line Budgets of Caregiver Resources Contracted Providers","Bottom Line Budgets of contracted agencies providing Caregiver Resources Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/ddcy-y5zn","Department for the Aging (DFTA) Reported Service Units by Month of NORC Contracted Providers","Reported Units of Service by Month of registered and contracted agencies providing NORC Services.","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/32cj-z7va","Department for the Aging (DFTA)  - Social Adult Day Care Services","Listing of registered agencies providing Social Adult Day Care Services with hours of operation","Yes","Department for the Aging (DFTA)","Monthly","Yes"
"https://data.cityofnewyork.us/d/juyv-2jek","DOB NOW: Build Elevator Device Details","This collection contains elevator applications, aka job filings, submitted online through the ""DOB NOW: BUILD"" portal. An approved application allows the applicant to pull a permit and begin work on an elevator project.
</p>
DOB NOW: BUILD is an online portal that allows users to file for permit applications, check the status of an application, make payments, schedule appointments, and print permits. 

Data in this collection is limited to elevator applications (also known as ELV1) submitted through DOB NOW, and includes Initial (New), Subsequent, and Post Approval Amendment (PAA) filing types. The collection includes all electrical applications submitted to the Department of Buildings since December 11, 2017, when the applications were launched in DOB NOW and were no longer accepted through other submission processes.

This dataset contains details for each device on the application. There should be one row per device/Job Filing Number in this dataset. For example, an Initial Permit Application for Device 1234 and Device 5678 would have 2 rows (one for 1234 and one for 5678). If a Post Approval Amendment (PAA) was submitted for this application, then the Device rows would be repeated but the Job Filing Number would have a P1 suffix to indicate the PAA.","Yes","Department of Buildings (DOB)","Daily","Yes"
"https://data.cityofnewyork.us/d/t8hj-ruu2","DOB License Info","DOB licenses and registrations issued by the Department to individuals working with our Department and/or within the construction trades in New York City","Yes","Department of Buildings (DOB)","Daily","Yes"
"https://data.cityofnewyork.us/d/bs8b-p36w","DOB Certificate Of Occupancy","A Certificate of Occupancy (CO) states a building’s legal use and/or type of permitted occupancy. New buildings must have a CO, and existing buildings must have a current or amended CO when there is a change in use, egress or type of occupancy. No one may legally occupy a building until the Department has issued a Certificate of Occupancy or Temporary Certificate of Occupancy. The Department issues a final Certificate of Occupancy when the completed work matches the submitted plans for new buildings or major alterations. It issues a Letter of Completion for minor alterations to properties. These documents confirm the work complies with all applicable laws, all paperwork has been completed, all fees owed to the Department have been paid, all relevant violations have been resolved and all necessary approvals have been received from other City Agencies.

This dataset contains all Certificates of Occupancy issued since 7/12/12.","Yes","Department of Buildings (DOB)","Daily","Yes"
"https://data.cityofnewyork.us/d/52dp-yji6","DOB NOW: Safety Boiler","Annual compliance filings for high and low pressure boilers installed in buildings.

The Department of Buildings’ Boiler Unit oversees the installation and operation of New York City’s boilers. Property owners are responsible for ensuring that their boilers operate safely and are in compliance with the Building Code and all related regulations.","Yes","Department of Buildings (DOB)","Daily","Yes"
"https://data.cityofnewyork.us/d/ic3t-wcy2","DOB Job Application Filings","This dataset contains all job applications submitted through the Borough Offices, through eFiling, or through the HUB, which have a ""Latest Action Date"" since January 1, 2000. This dataset does not include jobs submitted through DOB NOW. See the DOB NOW: Build – Job Application Filings dataset for DOB NOW jobs.","Yes","Department of Buildings (DOB)","Daily","Yes"
