"centername","legalname","building","street","borough","zipcode","phone","permitnumber","permitexp","status","agerange","maximumcapacity","dc_id","programtype","facilitytype","childcaretype","bin","url","datepermitted","actual","violationratepercent","violationavgratepercent","totaleducationalworkers","averagetotaleducationalworkers","publichealthhazardviolationrate","averagepublichealthhazardiolationrate","criticalviolationrate","avgcriticalviolationrate","inspectiondate","regulationsummary","violationcategory","healthcodesubsection","violationstatus","inspectionsummaryresult"
"MONTESSORI FAMILY SCHOOL SUMMER DAY CAMP","MONTESSORI FAMILY SCHOOL OF MANHATTAN","323","EAST 47TH STREET","MANHATTAN","10017","212-688-5950","34165","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","95","DC23362","ALL AGE CAMP","Camp","Camp","1038907",,"2013-05-13T00:00:00.000","N","0","25.7631","0","1","0","12.4498","0","21.1847","2021-06-28T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"LES ENFANTS MONTESSORI SCHOOL,INC.","LES ENFANTS MONTESSORI SCHOOL,INC.","29-21","NEWTOWN AVENUE","QUEENS","11102","718-626-9549","4715","2024-03-11T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC2261","PRESCHOOL","GDC","Child Care - Pre School","4007749",,"1981-05-14T00:00:00.000","Y","33.3333","21.3999","13","11.1623","16.6667","6.2875","16.6667","18.526","2019-10-21T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"LES ENFANTS MONTESSORI SCHOOL,INC.","LES ENFANTS MONTESSORI SCHOOL,INC.","29-21","NEWTOWN AVENUE","QUEENS","11102","718-626-9549","4715","2024-03-11T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC2261","PRESCHOOL","GDC","Child Care - Pre School","4007749",,"1981-05-14T00:00:00.000","Y","33.3333","21.3999","13","11.1623","16.6667","6.2875","16.6667","18.526","2019-10-21T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"LES ENFANTS MONTESSORI SCHOOL,INC.","LES ENFANTS MONTESSORI SCHOOL,INC.","29-21","NEWTOWN AVENUE","QUEENS","11102","718-626-9549","4715","2024-03-11T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC2261","PRESCHOOL","GDC","Child Care - Pre School","4007749",,"1981-05-14T00:00:00.000","Y","33.3333","21.3999","13","11.1623","16.6667","6.2875","16.6667","18.526","2019-10-21T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"LES ENFANTS MONTESSORI SCHOOL,INC.","LES ENFANTS MONTESSORI SCHOOL,INC.","29-21","NEWTOWN AVENUE","QUEENS","11102","718-626-9549","4715","2024-03-11T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC2261","PRESCHOOL","GDC","Child Care - Pre School","4007749",,"1981-05-14T00:00:00.000","Y","33.3333","21.3999","13","11.1623","16.6667","6.2875","16.6667","18.526","2019-10-21T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"LES ENFANTS MONTESSORI SCHOOL,INC.","LES ENFANTS MONTESSORI SCHOOL,INC.","29-21","NEWTOWN AVENUE","QUEENS","11102","718-626-9549","4715","2024-03-11T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC2261","PRESCHOOL","GDC","Child Care - Pre School","4007749",,"1981-05-14T00:00:00.000","Y","33.3333","21.3999","13","11.1623","16.6667","6.2875","16.6667","18.526","2019-10-21T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"LES ENFANTS MONTESSORI SCHOOL,INC.","LES ENFANTS MONTESSORI SCHOOL,INC.","29-21","NEWTOWN AVENUE","QUEENS","11102","718-626-9549","4715","2024-03-11T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC2261","PRESCHOOL","GDC","Child Care - Pre School","4007749",,"1981-05-14T00:00:00.000","Y","33.3333","21.3999","13","11.1623","16.6667","6.2875","16.6667","18.526","2019-10-21T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"BATTERY PARK MONTESSORI","Green Ivy Battery Park","21","SOUTH END AVENUE","MANHATTAN","10280","212-235-2320","105620","2022-09-15T00:00:00.000","Permitted",,"50","DC41001","ALL AGE CAMP","Camp","Camp","1075698",,"2022-04-28T11:31:07.000","Y","100","25.7631","0","1","0","12.4498","100","21.1847","2022-08-23T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"KINGS BAY Y SUMMER DAY CAMP","KINGS BAY YM-YWHA, INC.","3495","NOSTRAND AVENUE","BROOKLYN","11229","718-648-7703","34358","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","600","DC23443","ALL AGE CAMP","Camp","Camp","3200300","www.kingsbayy.org","2013-06-03T00:00:00.000","N","0","25.7631","0","1","0","12.4498","0","21.1847","2020-08-20T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Monitoring Inspection Non-Routine - Previously cited violations corrected"
"LES ENFANTS MONTESSORI SCHOOL,INC.","LES ENFANTS MONTESSORI SCHOOL,INC.","29-21","NEWTOWN AVENUE","QUEENS","11102","718-626-9549","4715","2024-03-11T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC2261","PRESCHOOL","GDC","Child Care - Pre School","4007749",,"1981-05-14T00:00:00.000","Y","33.3333","21.3999","13","11.1623","16.6667","6.2875","16.6667","18.526","2019-10-21T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"MOUNT SINAI JEWISH CENTER","CONGREGATION MOUNT SINAI ANSHE EMETH","135","BENNETT AVENUE","MANHATTAN","10040","212-568-1900","105382","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","0","DC40494","ALL AGE CAMP","Camp","Camp","1075611",,"2021-06-17T16:08:50.000","Y","0","25.7631","0","1","0","12.4498","0","21.1847","2022-06-30T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"HEBREW INSTITUTE FOR THE DEAF AND EXCEPTIONAL CHILDREN","HEBREW INSTITUTE FOR THE DEAF AND EXCEPTIONAL CHILDREN","1401","AVENUE I","BROOKLYN","11230","718-377-7507","2245","2023-06-23T00:00:00.000","Permitted","2 YEARS - 5 YEARS","148","DC112","PRESCHOOL","GDC","Child Care - Pre School","3179326",,"2003-02-27T00:00:00.000","N","20","21.3999","33","11.1623","20","6.2875","0","18.526","2022-01-13T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"FRIENDS CHURCH","The New York Dong Yang First Church","252-00","HORACE HARDING EXPRESSWAY","QUEENS","11362","718-760-5346","104933","2022-09-15T00:00:00.000","Permitted","6 YEARS - 16 YEARS","0","DC38239","SCHOOL AGE CAMP","Camp","Camp","4172812",,"2019-07-05T11:53:38.000","Y","50","25.7631","0","1","50","12.4498","50","21.1847","2021-07-21T00:00:00.000","All staff have had a medical examination indicating they are fit for duty within 2 years of working in camp.","GENERAL","48.17(c)","CORRECTED","Initial Annual Inspection - Reinspection Not Required"
"LITTLE MEADOWS EARLY CHILDHOOD CENTER INC.","LITTLE MEADOWS EARLY CHILDHOOD CENTER, INC.","67-25","188 STREET","QUEENS","11365","718-454-6460","7200","2024-01-22T00:00:00.000","Permitted",,"112","DC2262","PRESCHOOL","GDC","Child Care - Pre School","4444035","www.littlemeadows.org","1986-07-30T00:00:00.000","Y","50","21.3999","32","11.1623","16.6667","6.2875","33.3333","18.526","2019-10-28T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"MY TREEHOUSE LIC","BABY'S OF AMERICA INC.","46-07","VERNON BOULEVARD","QUEENS","11101","347-533-2521","103611","2024-04-29T00:00:00.000","Permitted","0 YEARS - 2 YEARS","36","DC32714","INFANT TODDLER","GDC","Child Care - Infants/Toddlers","4000394","www.mytreehouselic.com","2016-04-29T14:30:53.000","Y","0","17.7967","6","8.0409","0","5.3943","0","15.2548","2021-11-09T00:00:00.000","At time of inspection it was determined that child care service allows staff to perform their duties that are Not healthy or are incapable of carrying out their duties. Staff medical clearances are Not maintained by child care service.","GENERAL","47.33(b)","CORRECTED",
"OUR LADY QUEEN OF MARTYRS SCHOOL","CATHOLIC SCHOOL REGION OF MANHATTAN-OUR LADY QUEEN OF MARTYRS SCHOOL","71-91","ARDEN STREET","MANHATTAN","10040","212-567-3190",,"2115-11-23T00:00:00.000","Active","2 YEARS - 5 YEARS","0","DC1415","PRESCHOOL","SBCC","School Based Child Care","1064245","www.archny.org/education",,,"0","37.9401","0","8.5291","0","18.9888","0","29.9064","2021-11-18T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"GARDEN OF LEARNING DAY CARE","DIANNE DAVIS","834","PROSPECT PLACE","BROOKLYN","11216","718-778-0996","5012","2024-01-22T00:00:00.000","Permitted","2 YEARS - 5 YEARS","25","DC1707","PRESCHOOL","GDC","Child Care - Pre School","3031237",,"2006-01-22T00:00:00.000","N","40","21.3999","2","11.1623","0","6.2875","40","18.526","2021-03-10T00:00:00.000","At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.","CRITICAL","47.37(b)(1)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"GARDEN OF LEARNING DAY CARE","DIANNE DAVIS","834","PROSPECT PLACE","BROOKLYN","11216","718-778-0996","5012","2024-01-22T00:00:00.000","Permitted","2 YEARS - 5 YEARS","25","DC1707","PRESCHOOL","GDC","Child Care - Pre School","3031237",,"2006-01-22T00:00:00.000","N","40","21.3999","2","11.1623","0","6.2875","40","18.526","2021-03-10T00:00:00.000","At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.","CRITICAL","47.37(b)(1)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"THROGGS NECK EARLY LEARN CENTER","TREMONT-CROTONA DAY CARE CENTER, INC.","461","SWINTON AVENUE","BRONX","10465","718-822-0172","26177","2022-10-24T00:00:00.000","Permitted",,"58","DC24677","PRESCHOOL","GDC","Child Care - Pre School","2093888",,"2012-10-24T00:00:00.000","Y","50","21.3999","6","11.1623","0","6.2875","50","18.526","2021-09-21T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A",
"3467 READY, SET,  LEARN L L C","3467 READY, SET, LEARN, L L C","3463-67","3 AVENUE","BRONX","10456","718-665-1234","8178","2022-08-11T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","167","DC20062","PRESCHOOL","GDC","Child Care - Pre School","2098317","www.readysetlearn.nyc","2010-08-11T00:00:00.000","Y","0","21.3999","17","11.1623","0","6.2875","0","18.526","2019-09-12T00:00:00.000","At time of inspection child care service facility observed Not maintained or in disrepair. Dry sweeping observed in areas occupied by children.","CRITICAL","47.49(a)","CORRECTED",
"BREUKELEN COMMUNITY CENTER","POLICE ATHLETIC LEAGUE INC.","715","EAST 105TH STREET","BROOKLYN","11236","718-257-0152","67741","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","107","DC31780","ALL AGE CAMP","Camp","Camp","3321523","www.palnyc.org","2014-06-24T00:00:00.000","N","50","25.7631","0","1","0","12.4498","50","21.1847","2022-08-02T00:00:00.000","Health program maintained under supervision of health director. Medical an immunization records for staff and campers maintained. Includes food plan, emergency and first aid plan, accident reporting. Plan for lost campers and daily checks","CRITICAL","48.17(a)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"BREVOORT CHILDREN'S CENTER","BROOKLYN KINDERGARTEN SOCIETY","250","RALPH AVENUE","BROOKLYN","11233","718-778-1069","1172","2022-12-12T00:00:00.000","Permitted","2 YEARS - 5 YEARS","47","DC1622","PRESCHOOL","GDC","Child Care - Pre School","3325169","www.bks.ny.org","2004-11-18T00:00:00.000","N","20","21.3999","3","11.1623","20","6.2875","20","18.526","2022-05-18T00:00:00.000","Child Care program designates a certified group teacher as Education Director. Education Director can Not serve more than two programs operated by same legal entity  that are co-located.","CRITICAL","47.13(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","4","WASHINGTON SQUARE VILLAGE","MANHATTAN","10012","212-982-2273","56101","2024-01-17T00:00:00.000","Permitted","2 YEARS - 5 YEARS","66","DC26239","PRESCHOOL","GDC","Child Care - Pre School","1077836","www.universitysettlement.org","2014-01-17T00:00:00.000","Y","16.6667","21.3999","13","11.1623","0","6.2875","16.6667","18.526","2022-01-19T00:00:00.000","At time of inspection it was determined that child care service allows staff to perform their duties that are Not healthy or are incapable of carrying out their duties. Staff medical clearances are Not maintained by child care service.","GENERAL","47.33(b)","CORRECTED","Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"TLE","SAAG ASTORIA INC.","31-57","31ST ST","QUEENS","11106","718-204-1352","104806","2023-05-09T00:00:00.000","Permitted","2 YEARS - 5 YEARS","71","DC37699","PRESCHOOL","GDC","Child Care - Pre School","4596062","www.TheLearningExperience.com","2019-05-09T13:51:01.000","Y","16.6667","21.3999","8","11.1623","0","6.2875","16.6667","18.526","2020-07-24T00:00:00.000","Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.","GENERAL","47.33(c)","CORRECTED","Monitoring Inspection Non-Routine - Reinspection Required; Fines pending"
"IRA'S BRIARWOOD DAY CARE & PRESCHOOL,INC.","IRAS BRIARWOOD DAY CARE AND PRESCHOOL INC.","141-20","GRAND CENTRAL PARKWAY","QUEENS","11435","718-526-1803","6711","2022-10-14T00:00:00.000","Permitted",,"60","DC2749","PRESCHOOL","GDC","Child Care - Pre School","4143650","www.irasdaycareinc.com","2003-10-13T00:00:00.000","N","16.6667","21.3999","9","11.1623","0","6.2875","16.6667","18.526","2020-10-15T00:00:00.000","Staff and volunteers obtain documentation showing immunization with 2 doses measles/mumps, 1 dose rubella, 2 doses varicella and 1 dose Tdap. Medical exemptions only. History of measles, mumps or rubella shall Not replace MMR vaccine except in presence of MMR varicella antibodies.","GENERAL","47.33(c)(1)","CORRECTED","Initial Annual Inspection - Reinspection Not Required"
"PROMESA","PUERTO RICAN ORGANIZTION TO MOTIVATE, ENLIGHTEN AND SERVE ADDICTS, INC","1564","St. Peters Ave","BRONX","10461","718-478-1554","105789","2024-08-16T00:00:00.000","Permitted","2 YEARS - 5 YEARS","53","DC41231","PRESCHOOL","GDC","Child Care - Pre School","2041898",,"2022-08-16T16:03:15.000","Y",,,"1","11.1623",,,,,,,,,,
"LITTLE SCHOLARS LEARNING CENTER II","TEREMOK DAY CARE LLC","448","NEPTUNE AVENUE","BROOKLYN","11224","718-743-9009","75797","2022-11-21T00:00:00.000","Permitted","2 YEARS - 5 YEARS","37","DC32202","PRESCHOOL","GDC","Child Care - Pre School","3196581","www.littlescholarsnyc.org","2014-11-21T00:00:00.000","Y","25","21.3999","6","11.1623","25","6.2875","25","18.526","2021-11-18T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Monitoring Inspection Non-Routine - Passed inspection with no violations"
"SMILES AROUND US ACADEMY","Smiles Around Us II, Inc.","351","SAND LANE","STATEN ISLAND","10305","718-390-0070","5426","2024-03-19T00:00:00.000","Permitted",,"97","DC11855","PRESCHOOL","GDC","Child Care - Pre School","5046067","www.smilesprep.com","2005-01-03T00:00:00.000","Y","16.6667","21.3999","9","11.1623","0","6.2875","16.6667","18.526","2020-08-05T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"THE SHIELD INSTITUTE","SHIELD OF DAVID, INC.","144-61","ROOSEVELT AVENUE","QUEENS","11354","718-939-8700","5200","2024-02-08T00:00:00.000","Permitted","2 YEARS - 5 YEARS","162","DC1334","PRESCHOOL","GDC","Child Care - Pre School","4113673","WWW.SHIELD.ORG","1985-04-08T00:00:00.000","Y","66.6667","21.3999","37","11.1623","50","6.2875","50","18.526","2020-01-08T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"NORTHEAST BRONX DAY CARE CENTER, INC.","NORTHEAST BRONX DAY CARE CENTER, INC.","5401","POST ROAD","BRONX","10471","718-601-5401","6833","2022-08-11T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","194","DC1829","PRESCHOOL","GDC","Child Care - Pre School","2084657",,"2004-05-24T00:00:00.000","N","66.6667","21.3999","38","11.1623","0","6.2875","66.6667","18.526","2020-01-31T00:00:00.000","Exits and other egress Not provided with required signage at time of inspection.","CRITICAL","47.59(a)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"NORTHEAST BRONX DAY CARE CENTER, INC.","NORTHEAST BRONX DAY CARE CENTER, INC.","5401","POST ROAD","BRONX","10471","718-601-5401","6833","2022-08-11T00:00:00.000","Expired-In Renewal","2 YEARS - 5 YEARS","194","DC1829","PRESCHOOL","GDC","Child Care - Pre School","2084657",,"2004-05-24T00:00:00.000","N","66.6667","21.3999","38","11.1623","0","6.2875","66.6667","18.526","2020-01-31T00:00:00.000","Exits and other egress Not provided with required signage at time of inspection.","CRITICAL","47.59(a)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"NEW YORK KIDS CLUB","PNW Enterprises, LLC","38","E 22ND ST","MANHATTAN","10010","917-363-8153","103748","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","67","DC34298","ALL AGE CAMP","Camp","Camp","1068310","nykidsclub.com/camps","2016-08-01T16:00:37.000","Y","33.3333","25.7631","0","1","33.3333","12.4498","33.3333","21.1847","2022-06-21T00:00:00.000","Camp equipment Not maintained; Not of safe design or properly installed","CRITICAL","48.15(c)","CORRECTED","Initial Annual Inspection - Reinspection Required; Fines pending"
"CAMBA CORNERSTONE @ STUYVESANT  AVENUE","CAMBA","214","STUYVESANT AVENUE","BROOKLYN","11221","347-267-1203","103702","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","216","DC34318","ALL AGE CAMP","Camp","Camp","3044631","www.camba.org","2016-07-13T15:05:52.000","Y","50","25.7631","0","1","50","12.4498","0","21.1847","2021-07-22T00:00:00.000","Staff cleared through sex offender registry. Staff listed on any sex offender registry prohibited to work at camp. Records on file at camp","PUBLIC HEALTH HAZARD","48.09(m)(3)","CORRECTED","Initial Annual Inspection - Reinspection Not Required"
"Gravesend Sports & Theater Camp","Rosemarie Stern and Steven Carberry","385","Avenue W","BROOKLYN","11223","917-442-4967","104481","2022-09-15T00:00:00.000","Permitted","0 YEARS - 16 YEARS","500","DC36812","ALL AGE CAMP","Camp","Camp","3193833","gravesendsportstheatercamp@shutterfly.com","2018-07-03T08:13:59.000","Y","33.3333","25.7631","0","1","0","12.4498","33.3333","21.1847","2020-07-31T00:00:00.000","All camp staff have not had recent medical exam including TB testing as required by the Dept.","GENERAL","48.17(g)","CORRECTED","Initial Annual Inspection - Reinspection Required"
"KID KRAZY, INC.","KID KRAZY EARLY CHILDHOOD DEVELOPMENT CENTER ANNEX II","21-35","21 AVENUE","QUEENS","11105","718-545-5728","7278","2024-07-21T00:00:00.000","Permitted","2 YEARS - 5 YEARS","24","DC2276","PRESCHOOL","GDC","Child Care - Pre School","4447571","kidkrazypreschool.com","2003-12-16T00:00:00.000","Y","0","21.3999","4","11.1623","0","6.2875","0","18.526","2021-02-23T00:00:00.000","There were no new violations observed at the time of this inspection/visit.",,,"N/A","Initial Annual Inspection - Passed inspection with no violations"
"YESHIVAS BOYAN TIFERETH MORDECHAI SHLOMO","YESHIVAS BOYAN TIFERETH MORDECHAI SHLOMO","1205","44 STREET","BROOKLYN","11219","718-435-6060",,"2115-01-23T00:00:00.000","Active","3 YEARS - 5 YEARS","0","DC24725","PRESCHOOL","SBCC","School Based Child Care","3136132",,,,"0","37.9401","7","8.5291","0","18.9888","0","29.9064","2019-11-14T00:00:00.000","Child Medical record are DOHMH property when health care provider provided by DOHMH","GENERAL","43.17(f)","OPEN","Initial Annual Inspection - Reinspection Not Required"
