"mocs_id","fiscal_year","source","council_member","legal_name_of_organization","ein","status","amount","agency","program_name","address","address_2_optional","city","state","postcode","purpose_of_funds","fiscal_conduit_name","fc_ein","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"FY09 0710","2009","Beacon Opening Fees",,"Beacon Opening Fees",,"Cleared","3000000","DYCD",,,,,,,,,,,,,,,,,,
"FY09 4870","2009","NYA/Street Outreach",,"Church Avenue Merchants Block Association (CAMBA)","112480339","Cleared","15200.47","DYCD",,,,,,,,,,,,,,,,,,
"FY09 5985","2009","HIV/AIDS Communities of Color",,"Bedford Stuyvesant Family Health Center, Inc.","112412205","Cleared","36369.14","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 5015","2009","Transportation - Operating Costs",,"Catholic Charities Neighborhood Services, Inc.","112047151","Cleared","7481.3","DFTA","Saint Louis Senior Center",,,,,,,,,,,,,,,,,
"FY09 5545","2009","Adult Literacy/Host Outreach","Brooklyn Delegation","Bedford Stuyvesant Restoration Corporation","116083182","Cleared","10000","DYCD",,,,,,,"To enhance existing adult literacy programs.",,,,,,,,,,,
"FY09 4906","2009","Workforce Development",,"Bedford Stuyvesant Restoration Corporation","116083182","Cleared","83000","DSBS",,,,,,,,,,,,,,,,,,
"FY09 3469","2009","Local","Vacca","Center Stage Community Playhouse, Inc.","133136555","Cleared","5000","DCA",,"c/o Donna Bellone, 1652 Jarvis Avenue",,"Bronx","NY","10461","To provide funding for cultural prorgamming.",,,,,,,,,,,
"FY09 5057","2009","Transportation - Operating Costs",,"Community Agency for Senior Citizens, Inc.","133263537","Cleared","7481.3","DFTA","Frail Elderly Transportation",,,,,,,,,,,,,,,,,
"FY09 5482","2009","Immigrant Opportunity Initiative (IOI)","Queens Delegation","Central American Legal Assistance","112859151","Cleared","80000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 3216","2009","Local","Recchia","Big Apple Greeter, Inc.","133733413","Cleared","4000","DSBS",,"One Center Street, Room 2312",,"New York","NY","10007","To help visitors experience a more personal NYC.",,,,,,,,,,,
"FY09 1655","2009","Local","Speaker","Big Apple Greeter, Inc.","133733413","Cleared","30000","DSBS",,"One Centre Street, Room 2035",,"New York","NY","10007","funds Greeter and Access programs to welcome visitors to NYC, enhance NYC image",,,,,,,,,,,
"FY09 4940","2009","Coalition of Theaters of Color",,"Billie Holiday Theatre, Inc.","112336154","Cleared","82000","DCA",,,,,,,,,,,,,,,,,,
"FY09 0711","2009","Black Male Empowerment Initiative",,"Black Male Empowerment Initiative","136400434","Cleared","2500000","CUNY",,,,,,,,,,,,,,,,,,
"FY09 3342","2009","Local","Sanders, Jr","Black Spectrum Theatre Company, Inc.","510135262","Cleared","10000","DCA",,"177th Street & Basiley Boulevard",,"Jamaica","NY","11434","To provide funding for cultural activities.",,,,,,,,,,,
"FY09 4941","2009","Coalition of Theaters of Color",,"Black Spectrum Theatre Company, Inc.","510135262","Cleared","90000","DCA",,,,,,,,,,,,,,,,,,
"FY09 6014","2009","HIV/AIDS Communities of Color",,"Black Veterans for Social Justice","112608983","Cleared","16175.57","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 5666","2009","HIV/AIDS Faith Based Initiative",,"Black Veterans for Social Justice","112608983","Cleared","194160","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 1101","2009","Elected Officials",,"Brooklyn Community Board #18 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 4981","2009","Transportation - Operating Costs",,"Bronx House, Inc.","131739935","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 3691","2009","Local","Yassky","Boerum Hill Association","562550868","Cleared","10000","DYCD",,"PO Box 020583",,"Brooklyn","NY","11202","For the extension of the Boerum Hill Landmark District. This would add 14 to 16 blocks of protected buildings to the existing five blocks of protection.","Hoyt Street Association, Inc.","112501329",,,,,,,,,
"FY09 5418","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Boro Park Jewish Community Council","113475993","Cleared","25000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 1102","2009","Elected Officials",,"Brooklyn Community Board #2 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 Not an Award","2009","Borough President Discretionary Funding",,"Borough President Discretionary Funding","136400434","Cleared","533000","DFTA",,,,,,,,,,,,,,,,,,
"FY09 1075","2009","Elected Officials",,"Borough President-Bronx","136400434","Cleared","846358","BXBP",,,,,,,,,,,,,,,,,,
"FY09 1076","2009","Elected Officials",,"Borough President-Brooklyn","136400434","Cleared","1277698","BKBP",,,,,,,,,,,,,,,,,,
"FY09 1077","2009","Elected Officials",,"Borough President-Manhattan","136400434","Cleared","1152000","MNBP",,,,,,,,,,,,,,,,,,
"FY09 1078","2009","Elected Officials",,"Borough President-Queens","136400434","Cleared","678197","QNBP",,,,,,,,,,,,,,,,,,
"FY09 4982","2009","Transportation - Operating Costs",,"Bronx House, Inc.","131739935","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 4401","2009","Youth","McMahon","Boy Scouts of America - Greater New York Council","131624015","Cleared","25000","DYCD",,"120 Vista Street",,"Staten Island","NY","10304","To add new locations (sponsoring institutions) to host Scout meeting and assist to recruit approximately 100 youth members to the program.",,,,,,,,,,,
"FY09 1103","2009","Elected Officials",,"Brooklyn Community Board #3 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 4983","2009","Transportation - Operating Costs",,"Bronx House, Inc.","131739935","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 5033","2009","Transportation - Operating Costs",,"Charles A Walburg Multi-Service Organization, Inc.","237337180","Cleared","7481.3","DFTA","Home Delivered Meals",,,,,,,,,,,,,,,,,
"FY09 4980","2009","Transportation - Operating Costs",,"Bridge Street Senior Center, Inc.","113060600","Cleared","7481.3","DFTA",,,,,,,,,,,,,,,,,,
"FY09 4984","2009","Transportation - Operating Costs",,"Bronx House, Inc.","131739935","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 5135","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","Brookdale",,,,,,,,,,,,,,,,,
"FY09 5034","2009","Transportation - Operating Costs",,"Chinese American Planning Council, Inc.","136202692","Cleared","7481.3","DFTA","Brooklyn Meals on Wheels",,,,,,,,,,,,,,,,,
"FY09 1588","2009","Local","Brewer","Broadway Mall Maintenance Fund, Inc.","133419786","Cleared","3500","DYCD",,"c/o Robert Herrmann 255 West 90th Street, #11A",,"New York","NY","10024","Funding would provide vocational skills to adults re-entering the workplace to help in planting and in maintaining the gardens.",,,,,,,,,,,
"FY09 2057","2009","Local","Dickens","Broadway Mall Maintenance Fund, Inc.","133419786","Cleared","3500","DYCD",,"c/o Robert Herrmann 255 West 90th Street, #11A",,"New York","NY","10024","BMA partners with Goddard Riverside's Greenkeepers Program to provide vocational skills to adults with mental illness who then take responsibility for planting and maintaining certain blocks along Broadway",,,,,,,,,,,
"FY09 5420","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Brooklyn Chinese-American Association, Inc.","113065859","Cleared","25000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 2518","2009","Local","Jackson","Broadway Mall Maintenance Fund, Inc.","133419786","Cleared","3500","DYCD",,"c/o Robert Herrmann 255 West 90th Street, #11A",,"New York","NY","10024","Funds partnership with Goddard Riverside's Greenkeepers program, which provides vocational skills to adults with mental illness who then take responsibility for planting and maintaining Broadway malls in the Council District 7 neighborhoods of West Harlem",,,,,,,,,,,
"FY09 5982","2009","HIV/AIDS Communities of Color",,"Bronx Addiction Services Integrated Concepts Systems, Inc. (BASICS)","133244626","Cleared","36369.14","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 6010","2009","HIV/AIDS Communities of Color",,"Bronx AIDS Services, Inc.","133599121","Cleared","12933.1","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 1080","2009","Elected Officials",,"Bronx Community Board #1 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1081","2009","Elected Officials",,"Bronx Community Board #10 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1082","2009","Elected Officials",,"Bronx Community Board #11 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1083","2009","Elected Officials",,"Bronx Community Board #12 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1084","2009","Elected Officials",,"Bronx Community Board #2 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1085","2009","Elected Officials",,"Bronx Community Board #3 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY","10456",,,,,,,,,,,,
"FY09 5189","2009","Transportation - Operating Costs",,"Meals on Wheels of Staten Island, Inc.","132894978","Cleared","7481.3","DFTA",,,,,,,,,,,,,,,,,,
"FY09 1086","2009","Elected Officials",,"Bronx Community Board #4 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1087","2009","Elected Officials",,"Bronx Community Board #5 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1088","2009","Elected Officials",,"Bronx Community Board #6 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1089","2009","Elected Officials",,"Bronx Community Board #7 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 5914","2009","Local","Bronx Delegation","Bronx Community Board #8","136400434","Cleared","3500","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1090","2009","Elected Officials",,"Bronx Community Board #8 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 1091","2009","Elected Officials",,"Bronx Community Board #9 Restoration","136400434","Cleared","10000","BXCB",,,,"Bronx","NY",,,,,,,,,,,,,
"FY09 5979","2009","HIV/AIDS Communities of Color",,"Bronx Community Pride Center, Inc.","61552851","Cleared","48540","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 4985","2009","Transportation - Operating Costs",,"Bronx Jewish Community Council, Inc.","132744533","Cleared","7481.3","DFTA",,,,,,,,,,,,,,,,,,
"FY09 4928","2009","MWBE Leadership Associations",,"Bronx Overall Economic Development Corporation","133079387","Cleared","70000","DSBS",,,,,,,,,,,,,,,,,,
"FY09 2650","2009","Local","Koppell","Bronx River Alliance, Inc.","753001587","Cleared","5000","DPR",,"One Bronx River Parkway",,"Bronx","NY","10462","Ecological restoration and management of the Bronx River and environmental education programs including the ""Bronx River Classroom: The Inside Track for Educators"" a river-based curriculum package for teachers to use in the classroom and at the river.",,,,,,,,,,,
"FY09 3311","2009","Local","Rivera","Bronx River Alliance, Inc.","753001587","Cleared","15000","DPR",,"One Bronx River Parkway",,"Bronx","NY","10462","To provide clean up events along the Bronx River and annual events.",,,,,,,,,,,
"FY09 1104","2009","Elected Officials",,"Brooklyn Community Board #4 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 1105","2009","Elected Officials",,"Brooklyn Community Board #5 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 5136","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","Brookdale",,,,,,,,,,,,,,,,,
"FY09 5990","2009","HIV/AIDS Communities of Color",,"Brooklyn AIDS Task Force, Inc.","113031208","Cleared","36369.14","DOHMH",,,,,,,,,,,,,,,,,,
"FY09 5137","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","Brookdale",,,,,,,,,,,,,,,,,
"FY09 5138","2009","Transportation - Operating Costs",,"Jewish Association for Services for the Aged (JASA)","132620896","Cleared","7481.3","DFTA","Co-op City Senior Center",,,,,,,,,,,,,,,,,
"FY09 5419","2009","Immigrant Opportunity Initiative (IOI)","Brooklyn Delegation","Brooklyn Chinese-American Association, Inc.","113065859","Cleared","25000","DYCD",,,,,,,"Immigrant Related Legal Services",,,,,,,,,,,
"FY09 1092","2009","Elected Officials",,"Brooklyn Community Board #1 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 1096","2009","Elected Officials",,"Brooklyn Community Board #13 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 1097","2009","Elected Officials",,"Brooklyn Community Board #14 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 1098","2009","Elected Officials",,"Brooklyn Community Board #15 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 1099","2009","Elected Officials",,"Brooklyn Community Board #16 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 1100","2009","Elected Officials",,"Brooklyn Community Board #17 Restoration","136400434","Cleared","10000","BKCB",,,,"Brooklyn","NY",,,,,,,,,,,,,
"FY09 5035","2009","Transportation - Operating Costs",,"Chinese American Planning Council, Inc.","136202692","Cleared","7481.3","DFTA","Project Open Door",,,,,,,,,,,,,,,,,
"FY09 1244","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","143595","DCA",,,,,,,,,,,,,,,,,,
"FY09 5363","2009","Anti-Illegal Eviction and SRO Legal Services Contracts",,"Brooklyn Legal Services Corporation A","132605599","Cleared","98074","HPD",,,,,,,,,,,,,,,,,,
"FY09 1231","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","290233","DCA",,,,,,,,,,,,,,,,,,
"FY09 2003","2009","Local","DeBlasio","Brooklyn Preservation Council Foundation","263843460","Cleared","7000","DYCD",,"PO Box 23365",,"Brooklyn","NY","11202","Conduct a study and assist in expanding Landmarks district in Carroll Gardens",,,,,,,,,,,
"FY09 1669","2009","Local","Speaker","Brooklyn Pride, Inc.","113357221","Cleared","5000","DYCD",,"PO Box 150508",,"Brooklyn","NY","11215","annual multi-cultural parade and festival to raise awareness for LBGT issues",,,,,,,,,,,
"FY09 4986","2009","Transportation - Operating Costs",,"Brooks Memorial United Methodist Church","111832868","Cleared","7481.3","DFTA","Senior Center",,,,,,,,,,,,,,,,,
"FY09 5036","2009","Transportation - Operating Costs",,"Chinese American Planning Council, Inc.","136202692","Cleared","7481.3","DFTA","Project Open Door",,,,,,,,,,,,,,,,,
"FY09 5016","2009","Transportation - Operating Costs",,"Catholic Charities Neighborhood Services, Inc.","112047151","Cleared","7481.3","DFTA","Saint Louis Senior Center",,,,,,,,,,,,,,,,,
"FY09 1234","2009","FY2009 Partial PEG Restoration",,"Department of Cultural Affairs","136400434","Cleared","379545","DCA",,,,,,,,,,,,,,,,,,
"FY09 4987","2009","Transportation - Operating Costs",,"Canaan Baptist Church of Christ","136013037","Cleared","7481.3","DFTA","Canaan Senior Service Center",,,,,,,,,,,,,,,,,
"FY09 4929","2009","MWBE Leadership Associations",,"Caribbean American Chamber of Commerce and Industry, Inc.","112903423","Cleared","50000","DSBS",,,,"Brooklyn","NY","11205",,,,,,,,,,,,
"FY09 5011","2009","Transportation - Operating Costs",,"Catholic Charities Neighborhood Services, Inc.","112047151","Cleared","7481.3","DFTA","Narrows Senior Center",,,,,,,,,,,,,,,,,
"FY09 2946","2009","Local","Nelson","Catholic Charities Neighborhood Services, Inc.","112047151","Cleared","10000","DFTA","NORC-Sheepshead/Nostrand Supportive Service Program","3677 Nostrand Avenue -- Apt. 3A",,"Brooklyn","NY","11229","Operating expenses for senior citizen programs.","Catholic Charities Neighborhood Services, Inc.","112047151",,,,,,,,,
