"tree_id","block_id","created_at","tree_dbh","stump_diam","curb_loc","status","health","spc_latin","spc_common","steward","guards","sidewalk","user_type","problems","root_stone","root_grate","root_other","trunk_wire","trnk_light","trnk_other","brch_light","brch_shoe","brch_other","address","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","council_district","census_tract","bin","bbl"
"163721","337786","2015-08-21T00:00:00.000","4","0","OnCurb","Alive","Poor","Quercus bicolor","swamp white oak","None","None","NoDamage","NYC Parks Staff","RootOther,TrunkOther,BranchOther","No","No","Yes","No","No","Yes","No","No","Yes","184 BEACH 145 STREET","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4092200","New York","40.57030076","-73.86052984","1022997.621","147083.2469","32","922","4307020","4163180068"
"163722","337786","2015-08-21T00:00:00.000","5","0","OnCurb","Alive","Poor","Quercus bicolor","swamp white oak","None","None","NoDamage","NYC Parks Staff","RootOther,TrunkOther,BranchOther","No","No","Yes","No","No","Yes","No","No","Yes","190 BEACH 145 STREET","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4092200","New York","40.57035358","-73.86056009","1022989.184","147102.4778","32","922","4307021","4163180072"
"179765","230466","2015-08-27T00:00:00.000","16","0","OnCurb","Alive","Good","Quercus coccinea","scarlet oak","3or4","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2676 BEDFORD AVENUE","11210","Brooklyn","314","3","Brooklyn","45","42","21","BK42","Flatbush","3077000","New York","40.63745394","-73.95382789","997064.6515","171521.4123","45","770","3120745","3052240054"
"149749","216492","2015-08-16T00:00:00.000","5","0","OnCurb","Alive","Good","Quercus bicolor","swamp white oak","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","191 DUPONT STREET","11222","Brooklyn","301","3","Brooklyn","33","50","18","BK76","Greenpoint","3057900","New York","40.73617912","-73.95234583","997456.4168","207490.0936","33","579","3332273","3024890001"
"171159","223238","2015-08-24T00:00:00.000","3","0","OnCurb","Alive","Good","Quercus bicolor","swamp white oak","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","349 5 AVENUE","11215","Brooklyn","306","3","Brooklyn","39","52","21","BK37","Park Slope-Gowanus","3013500","New York","40.67179932","-73.98398918","988691.3723","184031.4161","39","135","3021177","3009850004"
"179530","230011","2015-08-27T00:00:00.000","4","0","OnCurb","Alive","Good","Quercus coccinea","scarlet oak","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","1710 AVENUE I","11230","Brooklyn","314","3","Brooklyn","44","48","17","BK43","Midwood","3053200","New York","40.62775076","-73.95962942","995456.1193","167985.4879","44","532","3179725","3067100040"
"189526","223109","2015-08-30T00:00:00.000","4","0","OnCurb","Dead",,,,,,,"Volunteer",,"No","No","No","No","No","No","No","No","No","242 7 AVENUE","11215","Brooklyn","306","3","Brooklyn","39","44","21","BK37","Park Slope-Gowanus","3015500","New York","40.66938935","-73.97936698","989973.7664","183153.6626","39","155","3021291","3009860046"
"196477","210467","2015-09-02T00:00:00.000","32","0","OffsetFromCurb","Alive","Good","Quercus coccinea","scarlet oak","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2134 STUART STREET","11229","Brooklyn","318","3","Brooklyn","46","59","22","BK44","Madison","3066600","New York","40.60327057","-73.93529399","1002217.766","159070.7685","46","638","3248162","3088170020"
"183944","504242","2015-08-29T00:00:00.000","3","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","210 EAST 181 STREET","10457","Bronx","205","2","Bronx","15","86","33","BX41","Mount Hope","2038100","New York","40.85424737","-73.90126028","1011565.278","250518.2612","15","381","2013693","2031560141"
"186502","505606","2015-08-29T00:00:00.000","18","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Harmful","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","2450 HOFFMAN STREET","10458","Bronx","206","2","Bronx","15","78","34","BX06","Belmont","2038900","New York","40.85696595","-73.8875335","1015361.372","251513.3231","15","389","2011921","2030660031"
"199052","107043","2015-09-03T00:00:00.000","4","0","OffsetFromCurb","Alive","Good","Malus","crab apple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","1870 BROADWAY","10023","New York","107","1","Manhattan","3","75","27","MN14","Lincoln Square","1014500","New York","40.76996863","-73.98208864","989211.263","219797.6198","3","145","1087510","1011147503"
"205036","206800","2015-09-05T00:00:00.000","14","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","BranchOther","No","No","No","No","No","No","No","No","Yes","170 BAY 40 STREET","11214","Brooklyn","311","3","Brooklyn","47","47","22","BK29","Bensonhurst East","3030200","New York","40.59406603","-73.99007878","987005.335","155710.8379","47","302","3186166","3068790001"
"208762","107164","2015-09-08T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Harmful","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","327 EAST 64 STREET","10065","New York","108","1","Manhattan","5","76","28","MN31","Lenox Hill-Roosevelt Island","1011000","New York","40.76310829","-73.96071138","995133.6685","217300.1058","5","118","1044693","1014390014"
"180435","344467","2015-08-27T00:00:00.000","9","0","OnCurb","Alive","Fair","Ginkgo biloba","ginkgo","1or2","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","64-016 MYRTLE AVENUE","11385","Ridgewood","405","4","Queens","30","38","12","QN19","Glendale","4057700","New York","40.70095558","-73.8918285","1014243.447","194672.0041","30","577","4086901","4035930023"
"184561","505136","2015-08-29T00:00:00.000","15","0","OnCurb","Alive","Good","Chamaecyparis thyoides","Atlantic white cedar","1or2","Unsure","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","4226 3 AVENUE","10457","Bronx","206","2","Bronx","15","86","33","BX17","East Tremont","2037504","New York","40.84754857","-73.89560728","1013132.03","248079.4488","15","37504","2011822","2030600008"
"191999","314722","2015-08-31T00:00:00.000","2","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","128-011 18 AVENUE","11356","College Point","407","4","Queens","19","27","11","QN23","College Point","4094700","New York","40.78326889","-73.83996684","1028568.679","224683.3279","19","947","4098477","4040950004"
"209062","415850","2015-09-08T00:00:00.000","8","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","286 ROMA AVENUE","10306","Staten Island","503","5","Staten Island","50","64","24","SI25","Oakwood-Oakwood Beach","5012806","New York","40.55912312","-74.10598289","954800.8866","142997.9283","50","12806","5057125","5041080273"
"203313","207694","2015-09-04T00:00:00.000","11","0","OnCurb","Alive","Good","Quercus velutina","black oak","None","None","NoDamage","Volunteer","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","46 BAY 43 STREET","11214","Brooklyn","313","3","Brooklyn","47","47","22","BK29","Bensonhurst East","3030200","New York","40.59447845","-73.98622844","988074.6334","155861.2408","47","302","3186427","3068820046"
"170507","100329","2015-08-24T00:00:00.000","11","0","OnCurb","Alive","Good","Zelkova serrata","Japanese zelkova","1or2","Helpful","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","21 SOUTH END AVENUE","10280","New York","101","1","Manhattan","1","65","26","MN25","Battery Park City-Lower Manhattan","1031704","New York","40.70807232","-74.01779961","979315.106","197246.8264","1","31704","1075698","1000167509"
"192803","102227","2015-08-31T00:00:00.000","5","0","OnCurb","Alive","Good","Zelkova serrata","Japanese zelkova","1or2","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","319 WEST 13 STREET","10014","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007700","New York","40.73951749","-74.00396884","983150.1682","208702.7989","3","77","1011716","1006290051"
"199737","229823","2015-09-03T00:00:00.000","9","0","OnCurb","Alive","Poor","Zelkova serrata","Japanese zelkova","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","1600 AVENUE L","11230","Brooklyn","314","3","Brooklyn","44","48","17","BK43","Midwood","3076800","New York","40.62051591","-73.95874411","995703.1044","165349.7556","44","768","3180673","3067340109"
"208218","219258","2015-09-07T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","3or4","Helpful","NoDamage","Volunteer","BranchOther","No","No","No","No","No","No","No","No","Yes","250 CARLTON AVENUE","11205","Brooklyn","302","3","Brooklyn","35","57","25","BK68","Fort Greene","3018300","New York","40.69025667","-73.97234135","991920.335","190756.7662","35","183","3058466","3020890060"
"187260","109131","2015-08-29T00:00:00.000","7","0","OnCurb","Alive","Good","Tilia americana","American linden","None","None","NoDamage","Volunteer","BranchOther","No","No","No","No","No","No","No","No","Yes","131 ST NICHOLAS AVENUE","10026","New York","110","1","Manhattan","9","70","30","MN11","Central Harlem South","1021800","New York","40.80402101","-73.95281041","997314.3528","232207.0793","9","218","1058378","1019220041"
"156710","108138","2015-08-18T00:00:00.000","4","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","175 EAST 92 STREET","10128","New York","108","1","Manhattan","5","73","28","MN40","Upper East Side-Carnegie Hill","1015801","New York","40.78281017","-73.95150745","997679.3521","224479.4359","5","15801","1048352","1015210033"
"175313","230886","2015-08-25T00:00:00.000","7","0","OnCurb","Alive","Fair","Styphnolobium japonicum","Sophora","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","157 EAST 21 STREET","11226","Brooklyn","314","3","Brooklyn","40","42","21","BK42","Flatbush","3051002","New York","40.65017866","-73.95962391","995453.8815","176156.5828","40","50801","3116593","3050820055"
"163815","102980","2015-08-21T00:00:00.000","4","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","3or4","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","753 EAST 6 STREET","10009","New York","103","1","Manhattan","2","74","27","MN28","Lower East Side","1002602","New York","40.7226696","-73.97718111","990575.09","202565.3859","2","2602","1004490","1003760039"
"188530","340780","2015-08-30T00:00:00.000","5","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","35-015 75 STREET","11372","Jackson Heights","403","4","Queens","25","39","13","QN28","Jackson Heights","4028700","New York","40.75013519","-73.89095085","1014464.492","212589.9472","25","287","4029569","4012750061"
"178804","228992","2015-08-26T00:00:00.000","2","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","201 AVENUE C","11218","Brooklyn","312","3","Brooklyn","39","44","21","BK41","Kensington-Ocean Parkway","3048800","New York","40.64054291","-73.97750284","990493.5948","172644.2351","39","488","3125333","3053540052"
"175294","104067","2015-08-25T00:00:00.000","6","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","505 WEST 54 STREET","10019","New York","104","1","Manhattan","3","67","27","MN15","Clinton","1013500","New York","40.76726396","-73.99030242","986936.2387","218811.8593","6","135","1087122","1010830029"
"184820","504498","2015-08-29T00:00:00.000","6","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","2306 MORRIS AVENUE","10468","Bronx","205","2","Bronx","14","86","33","BX40","Fordham South","2023703","New York","40.85845785","-73.90160792","1011467.385","252052.1938","14","23703","2013882","2031720006"
"192393","310382","2015-08-31T00:00:00.000","15","0","OnCurb","Alive","Poor","Styphnolobium japonicum","Sophora","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","83-033 AUSTIN STREET","11415","Kew Gardens","409","4","Queens","29","27","14","QN60","Kew Gardens","4013800","New York","40.70830057","-73.82844596","1031812.692","197376.0581","29","138","4080140","4033550144"
"165000","412922","2015-08-22T00:00:00.000","9","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","None","None","Damage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","106 STAFFORD AVENUE","10312","Staten Island","503","5","Staten Island","51","62","24","SI48","Arden Heights","5017008","New York","40.54960722","-74.18440182","933003.6041","139567.1825","51","17008","5077337","5057110024"
"163896","226194","2015-08-21T00:00:00.000","12","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","Volunteer","Stones,RootOther,TrunkOther,BranchLights","Yes","No","Yes","No","No","Yes","Yes","No","No","1440 BEDFORD AVENUE","11216","Brooklyn","308","3","Brooklyn","35","57","20","BK61","Crown Heights North","3022100","New York","40.67404279","-73.95395422","997022.5834","184851.7261","35","221","3031134","3012310047"
"156127","339798","2015-08-18T00:00:00.000","6","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","352 BEACH 68 STREET","11692","Arverne","414","4","Queens","31","31","10","QN12","Hammels-Arverne-Edgemere","4095400","New York","40.5924681","-73.79713579","1040591.033","155193.7582","31","954","4302018","4159150047"
"204212","204913","2015-09-05T00:00:00.000","2","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","8815 25 AVENUE","11214","Brooklyn","311","3","Brooklyn","47","47","23","BK29","Bensonhurst East","3030400","New York","40.59354536","-73.99184925","986513.6569","155521.0952","47","304","3186633","3068940025"
"178415","202259","2015-08-26T00:00:00.000","7","0","OffsetFromCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","73 NEW JERSEY AVENUE","11207","Brooklyn","305","3","Brooklyn","37","54","18","BK82","East New York","3119800","New York","40.67813083","-73.89650861","1012955.584","186354.7163","37","1146","3083111","3036610011"
"187057","106107","2015-08-29T00:00:00.000","8","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Unsure","NoDamage","NYC Parks Staff","MetalGrates,TrunkOther","No","Yes","No","No","No","Yes","No","No","No","1 WEST 62 STREET","10023","New York","107","1","Manhattan","6","75","27","MN14","Lincoln Square","1014900","New York","40.77036254","-73.98154552","989361.6719","219941.1655","6","149","1076225","1011157501"
"190383","107601","2015-08-30T00:00:00.000","10","0","OnCurb","Alive","Fair","Tilia americana","American linden","3or4","Helpful","Damage","Volunteer","BranchOther","No","No","No","No","No","No","No","No","Yes","1290 3 AVENUE","10021","New York","108","1","Manhattan","4","73","28","MN40","Upper East Side-Carnegie Hill","1012800","New York","40.77123388","-73.95966713","995421.5813","220260.657","4","128","1043089","1014090033"
"190208","345713","2015-08-30T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","2149 HARMAN STREET","11385","Ridgewood","405","4","Queens","30","37","15","QN20","Ridgewood","4059500","New York","40.71149979","-73.90753082","1009885.503","198508.5866","30","595","4080282","4033680103"
"210539","216081","2015-09-08T00:00:00.000","10","0","OnCurb","Alive","Fair","Tilia americana","American linden","None","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","163 NASSAU AVENUE","11222","Brooklyn","301","3","Brooklyn","33","50","26","BK76","Greenpoint","3057100","New York","40.72528947","-73.946732","999014.5925","203523.5481","33","571","3066278","3026510030"
"190433","106099","2015-08-30T00:00:00.000","9","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","Harmful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","132 WEST 60 STREET","10023","New York","107","1","Manhattan","3","67","27","MN14","Lincoln Square","1014500","New York","40.77047459","-73.98596471","988137.6018","219981.7615","3","145","1028828","1011310050"
"176350","105351","2015-08-26T00:00:00.000","6","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","323 EAST 21 STREET","10010","New York","106","1","Manhattan","2","74","27","MN21","Gramercy","1006400","New York","40.73616366","-73.98067313","989606.0631","207481.4581","2","64","1077013","1009270015"
"196606","108890","2015-09-02T00:00:00.000","13","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","415 RIVERSIDE DRIVE","10024","New York","109","1","Manhattan","7","69","31","MN09","Morningside Heights","1019900","New York","40.80732247","-73.96719944","993330.325","233408.0972","7","199","1057359","1018950078"
"162814","103069","2015-08-20T00:00:00.000","3","0","OnCurb","Alive","Fair","Styphnolobium japonicum","Sophora","1or2","Helpful","NoDamage","Volunteer","MetalGrates","No","Yes","No","No","No","No","No","No","No","628 EAST 9 STREET","10009","New York","103","1","Manhattan","2","74","27","MN28","Lower East Side","1002602","New York","40.72569708","-73.97909807","990043.471","203668.2558","2","2602","1004744","1003910021"
"188754","229018","2015-08-30T00:00:00.000","3","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","4801 8 AVENUE","11220","Brooklyn","312","3","Brooklyn","38","49","17","BK34","Sunset Park East","3010800","New York","40.64205589","-74.00236598","983593.3891","173194.6589","38","108","3012814","3007780010"
"169991","231808","2015-08-24T00:00:00.000","8","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","104 EAST 28 STREET","11226","Brooklyn","317","3","Brooklyn","40","42","21","BK95","Erasmus","3082600","New York","40.64673764","-73.95123356","997782.8004","174904.106","40","826","3389655","3051380111"
"181198","226310","2015-08-27T00:00:00.000","2","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","NoDamage","Volunteer","RootOther","No","No","Yes","No","No","No","No","No","No","500 ST MARKS AVENUE","11238","Brooklyn","308","3","Brooklyn","35","57","25","BK61","Crown Heights North","3030500","New York","40.67625398","-73.95798142","995905.0958","185656.7662","35","305","3388323","3011560025"
"208989","302090","2015-09-08T00:00:00.000","2","0","OnCurb","Alive","Good","Tilia americana","American linden","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","23-015 24 STREET","11105","Astoria","401","4","Queens","22","36","12","QN72","Steinway","4009700","New York","40.7770893","-73.91769088","1007046.346","222402.1218","22","97","4018790","4008650032"
"204209","204913","2015-09-05T00:00:00.000","2","0","OnCurb","Alive","Poor","Ginkgo biloba","ginkgo","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","8813 25 AVENUE","11214","Brooklyn","311","3","Brooklyn","47","47","23","BK29","Bensonhurst East","3030400","New York","40.59370116","-73.99168684","986558.7539","155577.8618","47","304","3186634","3068940026"
"173021","339974","2015-08-25T00:00:00.000","3","0","OnCurb","Alive","Fair","Ginkgo biloba","ginkgo","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","468 BEACH 22 STREET","11691","Far Rockaway","414","4","Queens","31","31","10","QN15","Far Rockaway-Bayswater","4099801","New York","40.59969829","-73.75622313","1051946.261","157856.8569","31","99801","4301117","4157690015"
"190203","301040","2015-08-30T00:00:00.000","17","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","Volunteer","WiresRope,BranchLights","No","No","No","Yes","No","No","Yes","No","No","23-017 BROADWAY","11106","Astoria","401","4","Queens","22","36","12","QN70","Astoria","4007500","New York","40.76422556","-73.92975138","1003709.829","217712.5249","22","75","4006574","4005677502"
"200680","311712","2015-09-03T00:00:00.000","38","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","Stones,WiresRope,BranchLights","Yes","No","No","Yes","No","No","Yes","No","No","41-28 HAIGHT STREET","11355","Flushing","407","4","Queens","20","40","16","QN22","Flushing","4084900","New York","40.75498147","-73.83427783","1030163.656","214380.2291","20","849","4518699","4050627501"
"183602","301456","2015-08-29T00:00:00.000","12","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","1or2","None","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","22-072 46 STREET","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4013700","New York","40.76879797","-73.90442392","1010724.061","219385.0465","22","137","4014567","4007690131"
"201818","338314","2015-09-04T00:00:00.000","2","0","OffsetFromCurb","Alive","Poor","Tilia americana","American linden","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","103-02 ROCKAWAY BEACH BOULEVARD","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4093800","New York","40.5834737","-73.82397193","1033144.487","151900.7592","32","938","4533405","4161767501"
"204024","218365","2015-09-05T00:00:00.000","3","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","400 MORGAN AVENUE","11211","Brooklyn","301","3","Brooklyn","34","50","18","BK90","East Williamsburg","3044900","New York","40.71794872","-73.93677211","1001777.161","200850.9238","34","449","3330320","3028870001"
"193394","340964","2015-09-01T00:00:00.000","9","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","34-041 78 STREET","11372","Jackson Heights","403","4","Queens","25","34","13","QN28","Jackson Heights","4028500","New York","40.75188675","-73.88843106","1015161.843","213228.9775","25","285","4029136","4012650052"
"195249","102084","2015-09-01T00:00:00.000","15","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","Harmful","Damage","Volunteer","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","130 WEST 11 STREET","10011","New York","102","1","Manhattan","3","66","27","MN23","West Village","1007100","New York","40.73588436","-73.9995854","984364.8994","207379.1109","3","71","1010541","1006060046"
"208919","302092","2015-09-08T00:00:00.000","12","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","Stones,BranchLights","Yes","No","No","No","No","No","Yes","No","No","23-004 CRESCENT STREET","11105","Astoria","401","4","Queens","22","36","12","QN72","Steinway","4009700","New York","40.77679762","-73.91694035","1007254.316","222296.0489","22","97","4018798","4008650041"
"190437","106099","2015-08-30T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","155 WEST 60 STREET","10023","New York","107","1","Manhattan","3","67","27","MN14","Lincoln Square","1014500","New York","40.77066826","-73.98642287","988010.6883","220052.3021","3","145","1085404","1011320020"
"208200","219258","2015-09-07T00:00:00.000","13","0","OnCurb","Alive","Good","Ginkgo biloba","ginkgo","1or2","Helpful","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","20 WILLOUGHBY AVENUE","11205","Brooklyn","302","3","Brooklyn","35","57","25","BK68","Fort Greene","3018300","New York","40.69154585","-73.97259679","991849.348","191226.4319","35","183","3058447","3020890039"
"209557","503968","2015-09-08T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","None","None","Damage","TreesCount Staff","RootOther,BranchOther","No","No","Yes","No","No","No","No","No","Yes","1615 GRAND AVENUE","10453","Bronx","205","2","Bronx","14","77","29","BX36","University Heights-Morris Heights","2021502","New York","40.84669493","-73.91603248","1007481.348","247762.3615","14","21502","2008447","2028660004"
"182847","221481","2015-08-28T00:00:00.000","6","0","OnCurb","Alive","Fair","Ginkgo biloba","ginkgo","1or2","None","NoDamage","Volunteer","MetalGrates","No","Yes","No","No","No","No","No","No","No","854 MYRTLE AVENUE","11206","Brooklyn","303","3","Brooklyn","36","56","18","BK75","Bedford","3025901","New York","40.69544412","-73.94799785","998670.1824","192649.7755","36","25901","3391267","3017550020"
"210642","104029","2015-09-08T00:00:00.000","11","0","OnCurb","Alive","Good","Gleditsia triacanthos var. inermis","honeylocust","1or2","Harmful","Damage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","842 9 AVENUE","10019","New York","104","1","Manhattan","3","67","27","MN15","Clinton","1013900","New York","40.7665429","-73.98637067","988025.3789","218549.2998","3","139","1025422","1010460001"
"153586","230993","2015-08-17T00:00:00.000","8","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","226 ARGYLE ROAD","11218","Brooklyn","314","3","Brooklyn","40","44","17","BK42","Flatbush","3152200","New York","40.64360575","-73.96683229","993454.5501","173761.0485","40","1522","3118284","3051430010"
"171066","230879","2015-08-24T00:00:00.000","3","0","OnCurb","Alive","Good","Quercus alba","white oak","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","911 FLATBUSH AVENUE","11226","Brooklyn","314","3","Brooklyn","40","42","21","BK95","Erasmus","3079400","New York","40.6493897","-73.95835615","995805.8063","175869.3042","40","794","3336215","3051030010"
"184051","505530","2015-08-29T00:00:00.000","10","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","1or2","Harmful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","605 EAST 188 STREET","10458","Bronx","206","2","Bronx","15","78","33","BX06","Belmont","2038900","New York","40.8563235","-73.88672874","1015584.293","251279.5401","15","389","2094656","2030770029"
"171519","406551","2015-08-24T00:00:00.000","3","0","OnCurb","Alive","Good","Quercus alba","white oak","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","480 LIBERTY AVENUE","10305","Staten Island","502","5","Staten Island","50","64","24","SI36","Old Town-Dongan Hills-South Beach","5011201","New York","40.58283323","-74.08651136","960219.9057","151630.1574","50","11201","5091390","5037070009"
"198323","411849","2015-09-02T00:00:00.000","11","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","105 RAMONA AVENUE","10312","Staten Island","503","5","Staten Island","51","62","24","SI48","Arden Heights","5017009","New York","40.54093888","-74.18923615","931653.2938","136411.9707","51","17009","5081044","5062990053"
"158851","218287","2015-08-19T00:00:00.000","3","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","160 WITHERS STREET","11211","Brooklyn","301","3","Brooklyn","34","50","18","BK90","East Williamsburg","3049700","New York","40.71724309","-73.94544886","999372.0724","200592.2268","34","497","3068303","3027440017"
"195970","107899","2015-09-01T00:00:00.000","7","0","OnCurb","Alive","Good","Liquidambar styraciflua","sweetgum","1or2","None","NoDamage","Volunteer","BranchLights","No","No","No","No","No","No","Yes","No","No","1076 MADISON AVENUE","10028","New York","108","1","Manhattan","4","73","28","MN40","Upper East Side-Carnegie Hill","1014200","New York","40.77774504","-73.96095697","995063.2572","222632.729","4","142","1046667","1014930014"
