"program_name","docket_id","intake_max_severity","gender","program_entry_date","supervision_level"
"CASES","28","Misdemeanor","Male","2017-05-19T00:00:00.000","Level 1"
"CCI","29","Nonviolent Felony","Male","2018-12-05T00:00:00.000","Level 2"
"CJA","30","Misdemeanor","Male","2017-08-05T00:00:00.000","Level 4"
"CASES","31","Misdemeanor","Male","2019-09-13T00:00:00.000","Level 3"
"CCI","32","Misdemeanor","Male","2019-10-15T00:00:00.000","Level 2"
"CASES","33","Misdemeanor","Male","2019-11-27T00:00:00.000","Level 1"
"CJA","34","Nonviolent Felony","Male","2019-01-11T00:00:00.000","Level 1"
"CCI","35","Nonviolent Felony","Male","2017-03-17T00:00:00.000","Level 2"
"CJA","36","Nonviolent Felony","Male","2017-04-15T00:00:00.000","Level 2"
"CCI","37","Misdemeanor","Unknown","2019-04-17T00:00:00.000","Level 3"
"CCI","38","Misdemeanor","Male","2019-10-27T00:00:00.000","Level 3"
"CASES","39","Violent Felony","Male","2019-11-19T00:00:00.000","Level 5"
"CCI","40","Misdemeanor","Male","2017-05-07T00:00:00.000","Level 2"
"CCI","41","Misdemeanor","Male","2018-05-03T00:00:00.000","Level 1"
"CCI","42","Misdemeanor","Male","2017-09-20T00:00:00.000","Level 2"
"CJA","43","Misdemeanor","Male","2016-10-21T00:00:00.000","Level 2"
"CCI","44","Unknown","Male","2018-02-23T00:00:00.000","Level 1"
"CASES","45","Misdemeanor","Male","2018-01-21T00:00:00.000","Level 2"
"CCI","46","Nonviolent Felony","Male","2018-08-14T00:00:00.000","Level 3"
"CCI","47","Nonviolent Felony","Male","2018-12-29T00:00:00.000","Level 2"
"CCI","48","Misdemeanor","Male","2018-11-23T00:00:00.000","Level 3"
"CASES","49","Misdemeanor","Male","2020-01-19T00:00:00.000","Level 1"
"CCI","50","Nonviolent Felony","Male","2016-05-13T00:00:00.000","Level 2"
"CCI","51","Violent Felony","Female","2019-08-17T00:00:00.000","Level 3"
"CCI","52","Violent Felony","Female","2020-01-21T00:00:00.000","Level 4"
"CASES","53","Misdemeanor","Male","2020-02-21T00:00:00.000","Level 4"
"CCI","54","Misdemeanor","Unknown","2017-10-11T00:00:00.000","Level 2"
"CASES","55","Nonviolent Felony","Male","2017-09-24T00:00:00.000","Level 2"
"CCI","56","Misdemeanor","Male","2017-10-27T00:00:00.000","Level 3"
"CCI","57","Misdemeanor","Male","2018-04-11T00:00:00.000","Level 2"
"CCI","58","Misdemeanor","Male","2018-05-17T00:00:00.000","Level 3"
"CASES","59","Nonviolent Felony","Female","2017-08-24T00:00:00.000","Level 1"
"CCI","60","Misdemeanor","Female","2017-05-03T00:00:00.000","Level 2"
"CCI","61","Misdemeanor","Male","2019-06-13T00:00:00.000","Level 3"
"CCI","62","Nonviolent Felony","Male","2019-09-23T00:00:00.000","Level 2"
"CCI","63","Unknown","Male","2020-10-28T00:00:00.000","Level 2"
"CCI","64","Unknown","Male","2019-03-21T00:00:00.000","Level 2"
"CCI","65","Nonviolent Felony","Unknown","2018-09-26T00:00:00.000","Level 3"
"CCI","66","Nonviolent Felony","Male","2018-09-26T00:00:00.000","Level 3"
"CCI","67","Misdemeanor","Male","2018-07-17T00:00:00.000","Level 2"
"CCI","68","Nonviolent Felony","Male","2018-01-12T00:00:00.000","Level 3"
"CASES","69","Violent Felony","Male","2020-01-06T00:00:00.000","Level 5"
"CCI","70","Misdemeanor","Male","2019-01-02T00:00:00.000","Level 2"
"CJA","71","Nonviolent Felony","Male","2018-07-23T00:00:00.000","Level 2"
"CCI","72","Nonviolent Felony","Male","2016-03-09T00:00:00.000","Level 4"
"CCI","73","Misdemeanor","Male","2018-01-06T00:00:00.000","Level 2"
"CCI","74","Misdemeanor","Male","2019-06-11T00:00:00.000","Level 3"
"CJA","75","Nonviolent Felony","Male","2017-03-25T00:00:00.000","Level 1"
"CASES","76","Nonviolent Felony","Female","2018-08-22T00:00:00.000","Level 2"
"CCI","77","Misdemeanor","Male","2018-05-02T00:00:00.000","Level 2"
"CCI","78","Misdemeanor","Female","2017-08-05T00:00:00.000","Level 2"
"CJA","79","Nonviolent Felony","Male","2017-04-08T00:00:00.000","Level 2"
"CCI","80","Misdemeanor","Male","2017-03-30T00:00:00.000","Level 1"
"CJA","81","Unknown","Female","2016-05-07T00:00:00.000","Level 2"
"CASES","82","Nonviolent Felony","Male","2019-11-07T00:00:00.000","Level 4"
"CCI","83","Nonviolent Felony","Female","2017-04-25T00:00:00.000","Level 2"
"CASES","84","Misdemeanor","Male","2019-10-16T00:00:00.000","Level 3"
"CCI","85","Unknown","Female","2018-10-02T00:00:00.000","Level 1"
"CCI","86","Violent Felony","Male","2019-08-16T00:00:00.000","Level 5"
"CCI","87","Misdemeanor","Female","2020-01-07T00:00:00.000","Level 4"
"CCI","88","Misdemeanor","Male","2017-08-07T00:00:00.000","Level 2"
"CJA","89","Misdemeanor","Male","2017-01-17T00:00:00.000","Level 2"
"CCI","90","Unknown","Male","2017-07-21T00:00:00.000","Level 2"
"CASES","91","Misdemeanor","Male","2019-12-23T00:00:00.000","Level 2"
"CASES","92","Misdemeanor","Male","2020-03-13T00:00:00.000","Level 1"
"CCI","93","Misdemeanor","Male","2019-07-01T00:00:00.000","Level 3"
"CASES","94","Nonviolent Felony","Male","2016-08-25T00:00:00.000","Level 3"
"CCI","95","Misdemeanor","Male","2016-04-27T00:00:00.000","Level 2"
"CCI","96","Misdemeanor","Female","2017-06-01T00:00:00.000","Level 2"
"CASES","97","Misdemeanor","Male","2019-11-21T00:00:00.000","Level 4"
"CCI","98","Misdemeanor","Male","2019-02-20T00:00:00.000","Level 3"
"CASES","99","Nonviolent Felony","Male","2018-10-04T00:00:00.000","Level 3"
"CASES","100","Misdemeanor","Male","2020-02-16T00:00:00.000","Level 1"
"CASES","101","Nonviolent Felony","Male","2018-01-19T00:00:00.000","Level 1"
"CCI","102","Nonviolent Felony","Male","2017-02-12T00:00:00.000","Level 3"
"CASES","103","Nonviolent Felony","Male","2019-04-18T00:00:00.000","Level 3"
"CCI","104","Misdemeanor","Male","2017-03-03T00:00:00.000","Level 2"
"CCI","105","Misdemeanor","Male","2019-03-21T00:00:00.000","Level 2"
"CASES","106","Nonviolent Felony","Male","2018-07-03T00:00:00.000","Level 3"
"CCI","107","Misdemeanor","Male","2018-01-22T00:00:00.000","Level 3"
"CCI","108","Nonviolent Felony","Male","2019-07-28T00:00:00.000","Level 1"
"CASES","109","Unknown","Male","2019-08-19T00:00:00.000","Level 2"
"CCI","110","Misdemeanor","Male","2017-07-19T00:00:00.000","Level 2"
"CASES","111","Nonviolent Felony","Female","2017-08-02T00:00:00.000","Level 3"
"CCI","112","Nonviolent Felony","Male","2019-03-13T00:00:00.000","Level 2"
"CASES","113","Nonviolent Felony","Female","2019-03-06T00:00:00.000","Level 3"
"CCI","114","Nonviolent Felony","Male","2020-01-30T00:00:00.000","Level 4"
"CASES","115","Misdemeanor","Male","2020-02-19T00:00:00.000","Level 3"
"CCI","116","Misdemeanor","Male","2017-08-05T00:00:00.000","Level 2"
"CJA","117","Nonviolent Felony","Female","2018-06-14T00:00:00.000","Level 3"
"CJA","118","Misdemeanor","Male","2019-06-26T00:00:00.000","Unknown"
"CASES","119","Nonviolent Felony","Male","2018-10-25T00:00:00.000","Level 2"
"CCI","120","Nonviolent Felony","Male","2017-11-09T00:00:00.000","Level 1"
"CCI","121","Violent Felony","Male","2020-03-06T00:00:00.000","Level 3"
"CCI","122","Misdemeanor","Male","2019-01-21T00:00:00.000","Level 2"
"CCI","123","Misdemeanor","Male","2019-11-06T00:00:00.000","Level 3"
"CASES","124","Nonviolent Felony","Male","2016-03-24T00:00:00.000","Level 2"
"CCI","125","Misdemeanor","Female","2017-07-31T00:00:00.000","Level 1"
"CJA","126","Misdemeanor","Female","2020-02-24T00:00:00.000","Unknown"
"CCI","127","Nonviolent Felony","Male","2020-02-07T00:00:00.000","Level 4"
"CCI","128","Misdemeanor","Male","2016-12-22T00:00:00.000","Level 2"
"CCI","129","Misdemeanor","Male","2018-06-15T00:00:00.000","Level 3"
"CCI","130","Misdemeanor","Unknown","2018-06-15T00:00:00.000","Level 3"
"CCI","131","Misdemeanor","Male","2020-02-10T00:00:00.000","Level 5"
"CJA","132","Nonviolent Felony","Male","2018-09-21T00:00:00.000","Level 1"
"CCI","133","Nonviolent Felony","Male","2019-12-01T00:00:00.000","Level 2"
"CASES","134","Nonviolent Felony","Female","2019-08-26T00:00:00.000","Level 3"
"CJA","135","Nonviolent Felony","Male","2018-05-18T00:00:00.000","Level 1"
"CASES","136","Nonviolent Felony","Male","2019-11-15T00:00:00.000","Level 3"
"CASES","137","Misdemeanor","Male","2018-07-01T00:00:00.000","Level 3"
"CCI","138","Nonviolent Felony","Female","2018-04-14T00:00:00.000","Level 2"
"CCI","139","Misdemeanor","Male","2016-10-21T00:00:00.000","Level 2"
"CASES","140","Nonviolent Felony","Male","2019-12-09T00:00:00.000","Level 4"
"CCI","141","Violent Felony","Male","2020-02-06T00:00:00.000","Level 3"
"CCI","142","Misdemeanor","Unknown","2017-12-20T00:00:00.000","Level 2"
"CCI","143","Misdemeanor","Female","2016-09-21T00:00:00.000","Level 2"
"CCI","144","Misdemeanor","Male","2017-09-25T00:00:00.000","Level 2"
"CCI","145","Misdemeanor","Male","2020-02-22T00:00:00.000","Level 5"
"CCI","146","Misdemeanor","Female","2019-11-27T00:00:00.000","Level 1"
"CASES","147","Nonviolent Felony","Female","2017-08-04T00:00:00.000","Level 1"
"CASES","148","Nonviolent Felony","Male","2019-06-09T00:00:00.000","Level 3"
"CASES","149","Nonviolent Felony","Male","2019-11-16T00:00:00.000","Level 4"
"CASES","150","Nonviolent Felony","Male","2019-04-08T00:00:00.000","Level 3"
"CCI","151","Misdemeanor","Male","2019-01-05T00:00:00.000","Level 3"
"CCI","152","Nonviolent Felony","Female","2017-10-14T00:00:00.000","Level 1"
"CCI","153","Misdemeanor","Female","2016-03-19T00:00:00.000","Level 4"
"CCI","154","Misdemeanor","Male","2019-01-04T00:00:00.000","Level 2"
"CCI","155","Nonviolent Felony","Female","2019-12-20T00:00:00.000","Level 4"
"CCI","156","Misdemeanor","Female","2020-02-17T00:00:00.000","Level 4"
"CASES","157","Nonviolent Felony","Male","2019-11-09T00:00:00.000","Level 4"
"CCI","158","Misdemeanor","Male","2019-01-11T00:00:00.000","Level 2"
"CJA","159","Nonviolent Felony","Male","2016-10-04T00:00:00.000","Level 3"
"CJA","160","Nonviolent Felony","Male","2018-11-15T00:00:00.000","Level 3"
"CASES","161","Nonviolent Felony","Male","2017-07-10T00:00:00.000","Level 2"
"CCI","162","Misdemeanor","Male","2019-07-25T00:00:00.000","Level 3"
"CCI","163","Misdemeanor","Unknown","2020-01-03T00:00:00.000","Level 4"
"CCI","164","Misdemeanor","Male","2020-01-03T00:00:00.000","Level 4"
"CCI","165","Misdemeanor","Male","2018-05-08T00:00:00.000","Level 4"
"CCI","166","Misdemeanor","Male","2019-12-24T00:00:00.000","Level 3"
"CASES","167","Violent Felony","Male","2019-06-25T00:00:00.000","Level 3"
"CASES","168","Nonviolent Felony","Male","2016-04-22T00:00:00.000","Level 2"
"CASES","169","Misdemeanor","Male","2019-04-23T00:00:00.000","Level 2"
"CCI","170","Misdemeanor","Male","2016-07-20T00:00:00.000","Level 4"
"CCI","171","Misdemeanor","Male","2019-09-08T00:00:00.000","Level 3"
"CCI","172","Nonviolent Felony","Male","2017-03-09T00:00:00.000","Level 3"
"CJA","173","Nonviolent Felony","Female","2017-04-25T00:00:00.000","Unknown"
"CASES","174","Misdemeanor","Female","2019-11-08T00:00:00.000","Level 3"
"CCI","175","Misdemeanor","Male","2020-03-09T00:00:00.000","Level 3"
"CASES","176","Violent Felony","Male","2017-09-05T00:00:00.000","Level 2"
"CCI","177","Unknown","Male","2018-10-10T00:00:00.000","Level 1"
"CCI","178","Misdemeanor","Male","2018-08-05T00:00:00.000","Level 2"
"CASES","179","Violent Felony","Male","2019-12-20T00:00:00.000","Level 5"
"CJA","180","Nonviolent Felony","Female","2019-10-25T00:00:00.000","Level 2"
"CASES","181","Nonviolent Felony","Male","2021-02-10T00:00:00.000","Level 5"
"CASES","182","Nonviolent Felony","Male","2020-01-12T00:00:00.000","Level 4"
"CCI","183","Misdemeanor","Male","2019-03-27T00:00:00.000","Level 1"
"CCI","184","Misdemeanor","Male","2017-02-19T00:00:00.000","Level 2"
"CCI","185","Misdemeanor","Male","2017-03-21T00:00:00.000","Level 2"
"CCI","186","Misdemeanor","Male","2018-09-23T00:00:00.000","Level 2"
"CCI","187","Misdemeanor","Male","2020-01-31T00:00:00.000","Level 4"
"CASES","188","Nonviolent Felony","Female","2019-07-31T00:00:00.000","Level 3"
"CASES","189","Misdemeanor","Male","2019-12-01T00:00:00.000","Level 3"
"CCI","190","Misdemeanor","Male","2019-10-17T00:00:00.000","Level 1"
"CCI","191","Misdemeanor","Male","2017-07-26T00:00:00.000","Level 2"
"CCI","192","Nonviolent Felony","Female","2018-10-10T00:00:00.000","Level 4"
"CCI","193","Nonviolent Felony","Male","2019-08-07T00:00:00.000","Level 3"
"CJA","194","Misdemeanor","Male","2018-02-16T00:00:00.000","Level 3"
"CCI","195","Misdemeanor","Male","2019-06-22T00:00:00.000","Level 3"
"CASES","196","Nonviolent Felony","Male","2018-12-06T00:00:00.000","Level 3"
"CASES","197","Nonviolent Felony","Male","2018-12-02T00:00:00.000","Level 2"
"CASES","198","Nonviolent Felony","Male","2019-09-03T00:00:00.000","Level 3"
"CCI","199","Nonviolent Felony","Female","2018-10-14T00:00:00.000","Level 2"
"CJA","200","Misdemeanor","Male","2020-01-03T00:00:00.000","Unknown"
"CCI","201","Violation","Male","2018-04-24T00:00:00.000","Level 2"
"CASES","202","Misdemeanor","Male","2020-02-09T00:00:00.000","Level 1"
"CCI","203","Violation","Male","2018-05-24T00:00:00.000","Level 3"
"CCI","204","Misdemeanor","Male","2018-10-30T00:00:00.000","Level 1"
"CCI","205","Nonviolent Felony","Male","2018-11-03T00:00:00.000","Level 2"
"CASES","206","Nonviolent Felony","Male","2016-06-30T00:00:00.000","Level 2"
"CCI","207","Nonviolent Felony","Male","2017-12-06T00:00:00.000","Level 2"
"CCI","208","Nonviolent Felony","Male","2018-04-26T00:00:00.000","Level 3"
"CCI","209","Misdemeanor","Male","2019-10-22T00:00:00.000","Level 2"
"CCI","210","Misdemeanor","Male","2019-07-04T00:00:00.000","Level 3"
"CCI","211","Misdemeanor","Male","2019-10-10T00:00:00.000","Level 2"
"CCI","212","Violent Felony","Male","2019-12-31T00:00:00.000","Level 5"
"CASES","213","Misdemeanor","Male","2019-11-04T00:00:00.000","Level 3"
"CCI","214","Misdemeanor","Female","2017-10-12T00:00:00.000","Level 2"
"CCI","215","Nonviolent Felony","Male","2018-11-11T00:00:00.000","Level 3"
"CCI","216","Nonviolent Felony","Male","2018-06-19T00:00:00.000","Level 3"
"CASES","217","Nonviolent Felony","Male","2018-07-24T00:00:00.000","Level 3"
"CJA","218","Nonviolent Felony","Male","2019-07-15T00:00:00.000","Level 3"
"CASES","219","Nonviolent Felony","Male","2019-03-13T00:00:00.000","Level 3"
"CASES","220","Nonviolent Felony","Male","2017-10-04T00:00:00.000","Level 2"
"CCI","221","Misdemeanor","Female","2019-06-05T00:00:00.000","Level 2"
"CCI","222","Misdemeanor","Male","2018-07-14T00:00:00.000","Level 3"
"CCI","223","Misdemeanor","Female","2016-11-18T00:00:00.000","Level 2"
"CCI","224","Unknown","Male","2018-05-14T00:00:00.000","Level 1"
"CCI","225","Nonviolent Felony","Unknown","2019-12-12T00:00:00.000","Level 4"
"CCI","226","Unknown","Male","2017-03-25T00:00:00.000","Level 1"
"CCI","227","Nonviolent Felony","Male","2016-08-07T00:00:00.000","Level 3"
"CASES","228","Nonviolent Felony","Male","2018-01-06T00:00:00.000","Level 3"
"CCI","229","Nonviolent Felony","Unknown","2018-04-29T00:00:00.000","Level 2"
"CCI","230","Misdemeanor","Female","2019-10-16T00:00:00.000","Level 2"
"CCI","231","Misdemeanor","Female","2019-03-06T00:00:00.000","Level 1"
"CCI","232","Misdemeanor","Male","2019-12-31T00:00:00.000","Level 4"
"CJA","233","Nonviolent Felony","Male","2018-06-15T00:00:00.000","Level 1"
"CCI","234","Misdemeanor","Female","2018-09-02T00:00:00.000","Level 2"
"CASES","235","Nonviolent Felony","Male","2017-12-09T00:00:00.000","Level 2"
"CCI","236","Nonviolent Felony","Male","2019-03-15T00:00:00.000","Level 1"
"CCI","237","Misdemeanor","Male","2017-08-18T00:00:00.000","Level 2"
"CCI","238","Misdemeanor","Male","2019-09-13T00:00:00.000","Level 3"
"CCI","239","Nonviolent Felony","Female","2019-06-20T00:00:00.000","Level 4"
"CCI","240","Misdemeanor","Male","2019-02-12T00:00:00.000","Level 2"
"CCI","241","Misdemeanor","Female","2019-04-12T00:00:00.000","Level 2"
"CCI","242","Violent Felony","Male","2020-01-08T00:00:00.000","Level 4"
"CASES","243","Misdemeanor","Male","2019-12-14T00:00:00.000","Level 4"
"CASES","244","Misdemeanor","Male","2019-09-27T00:00:00.000","Level 3"
"CASES","245","Misdemeanor","Male","2019-08-01T00:00:00.000","Level 3"
"CASES","246","Misdemeanor","Female","2019-05-03T00:00:00.000","Level 3"
"CCI","247","Misdemeanor","Female","2019-04-12T00:00:00.000","Level 3"
"CASES","248","Nonviolent Felony","Male","2017-09-20T00:00:00.000","Level 2"
"CASES","249","Unknown","Male","2018-02-16T00:00:00.000","Level 2"
"CCI","250","Violent Felony","Male","2020-02-04T00:00:00.000","Level 2"
"CASES","251","Nonviolent Felony","Male","2016-07-20T00:00:00.000","Level 3"
"CCI","252","Misdemeanor","Male","2020-01-26T00:00:00.000","Level 4"
"CCI","253","Nonviolent Felony","Female","2016-06-18T00:00:00.000","Level 4"
"CASES","254","Nonviolent Felony","Female","2019-12-10T00:00:00.000","Level 3"
"CCI","255","Misdemeanor","Male","2018-08-17T00:00:00.000","Level 2"
"CASES","256","Nonviolent Felony","Male","2019-09-24T00:00:00.000","Level 2"
"CCI","257","Misdemeanor","Male","2017-06-02T00:00:00.000","Level 2"
"CJA","258","Misdemeanor","Male","2018-05-18T00:00:00.000","Unknown"
"CJA","259","Nonviolent Felony","Male","2019-10-11T00:00:00.000","Level 2"
"CCI","260","Misdemeanor","Male","2016-06-04T00:00:00.000","Level 2"
"CCI","261","Misdemeanor","Male","2018-09-15T00:00:00.000","Level 3"
"CCI","262","Misdemeanor","Unknown","2018-09-15T00:00:00.000","Level 3"
"CCI","263","Violent Felony","Male","2020-03-02T00:00:00.000","Level 4"
"CASES","264","Misdemeanor","Female","2020-03-13T00:00:00.000","Level 4"
"CJA","265","Nonviolent Felony","Male","2016-06-25T00:00:00.000","Level 2"
"CCI","266","Unknown","Male","2016-05-23T00:00:00.000","Level 1"
"CASES","267","Nonviolent Felony","Male","2017-11-09T00:00:00.000","Level 2"
"CCI","268","Misdemeanor","Male","2019-07-11T00:00:00.000","Level 2"
"CCI","269","Misdemeanor","Male","2017-12-12T00:00:00.000","Level 2"
"CASES","270","Nonviolent Felony","Male","2018-02-05T00:00:00.000","Level 2"
"CASES","271","Misdemeanor","Male","2020-01-15T00:00:00.000","Level 4"
"CASES","272","Nonviolent Felony","Male","2018-01-18T00:00:00.000","Level 3"
"CCI","273","Misdemeanor","Female","2018-02-09T00:00:00.000","Level 2"
"CCI","274","Misdemeanor","Male","2018-03-14T00:00:00.000","Level 2"
"CCI","275","Nonviolent Felony","Male","2019-05-11T00:00:00.000","Level 3"
"CJA","276","Nonviolent Felony","Male","2019-10-30T00:00:00.000","Level 1"
"CASES","277","Misdemeanor","Male","2020-02-18T00:00:00.000","Level 4"
"CCI","278","Nonviolent Felony","Male","2016-08-08T00:00:00.000","Level 4"
"CCI","279","Misdemeanor","Male","2017-07-16T00:00:00.000","Level 1"
"CCI","280","Misdemeanor","Male","2019-02-06T00:00:00.000","Level 3"
"CCI","281","Misdemeanor","Unknown","2017-09-23T00:00:00.000","Level 2"
"CJA","282","Nonviolent Felony","Female","2019-10-04T00:00:00.000","Unknown"
"CCI","283","Misdemeanor","Female","2019-03-28T00:00:00.000","Level 2"
"CCI","284","Misdemeanor","Male","2019-08-28T00:00:00.000","Level 3"
"CASES","285","Nonviolent Felony","Male","2018-04-11T00:00:00.000","Level 3"
"CCI","286","Misdemeanor","Male","2017-09-24T00:00:00.000","Level 2"
"CASES","287","Misdemeanor","Female","2020-01-16T00:00:00.000","Unknown"
"CASES","288","Nonviolent Felony","Male","2018-07-12T00:00:00.000","Level 2"
"CASES","289","Misdemeanor","Female","2019-02-10T00:00:00.000","Level 3"
"CCI","290","Nonviolent Felony","Male","2017-02-25T00:00:00.000","Level 3"
"CCI","291","Misdemeanor","Male","2019-01-19T00:00:00.000","Level 3"
"CCI","292","Nonviolent Felony","Male","2020-01-20T00:00:00.000","Level 1"
"CASES","293","Nonviolent Felony","Male","2019-08-02T00:00:00.000","Level 3"
"CCI","294","Nonviolent Felony","Male","2017-04-13T00:00:00.000","Level 2"
"CASES","295","Nonviolent Felony","Female","2018-01-12T00:00:00.000","Level 3"
"CJA","296","Nonviolent Felony","Female","2019-06-07T00:00:00.000","Unknown"
"CCI","297","Nonviolent Felony","Male","2019-03-26T00:00:00.000","Level 3"
"CASES","298","Nonviolent Felony","Male","2019-11-07T00:00:00.000","Level 2"
"CASES","299","Nonviolent Felony","Male","2017-07-12T00:00:00.000","Level 3"
"CASES","300","Misdemeanor","Male","2019-06-24T00:00:00.000","Level 3"
"CJA","301","Nonviolent Felony","Male","2020-01-25T00:00:00.000","Level 5"
"CJA","302","Nonviolent Felony","Male","2020-01-25T00:00:00.000","Level 5"
"CASES","303","Nonviolent Felony","Male","2019-07-16T00:00:00.000","Level 1"
"CJA","304","Misdemeanor","Female","2018-05-12T00:00:00.000","Level 3"
"CASES","305","Nonviolent Felony","Male","2016-07-20T00:00:00.000","Level 1"
"CCI","306","Unknown","Male","2018-01-29T00:00:00.000","Level 1"
"CCI","307","Misdemeanor","Male","2018-06-28T00:00:00.000","Level 0"
"CASES","308","Misdemeanor","Male","2019-07-25T00:00:00.000","Level 2"
"CASES","309","Misdemeanor","Male","2021-07-11T00:00:00.000","Level 1"
"CASES","310","Misdemeanor","Male","2019-09-03T00:00:00.000","Level 1"
"CJA","311","Unknown","Male","2018-09-22T00:00:00.000","Level 2"
"CASES","312","Misdemeanor","Male","2019-12-19T00:00:00.000","Level 3"
"CCI","313","Violent Felony","Male","2019-05-14T00:00:00.000","Level 2"
"CCI","314","Nonviolent Felony","Male","2017-10-04T00:00:00.000","Level 3"
"CJA","315","Nonviolent Felony","Male","2019-05-17T00:00:00.000","Level 1"
"CJA","316","Misdemeanor","Male","2020-01-23T00:00:00.000","Level 3"
"CJA","317","Misdemeanor","Male","2019-07-23T00:00:00.000","Level 1"
"CCI","318","Misdemeanor","Male","2018-08-09T00:00:00.000","Level 0"
"CCI","319","Misdemeanor","Male","2019-10-08T00:00:00.000","Level 3"
"CASES","320","Nonviolent Felony","Male","2018-05-23T00:00:00.000","Level 3"
"CASES","321","Nonviolent Felony","Male","2019-09-28T00:00:00.000","Level 2"
"CCI","322","Violation","Male","2018-03-08T00:00:00.000","Level 2"
"CCI","323","Nonviolent Felony","Male","2017-06-25T00:00:00.000","Level 3"
"CASES","324","Nonviolent Felony","Male","2016-07-29T00:00:00.000","Level 2"
"CJA","325","Nonviolent Felony","Male","2019-07-18T00:00:00.000","Level 1"
"CCI","326","Misdemeanor","Male","2016-06-07T00:00:00.000","Level 2"
"CASES","327","Nonviolent Felony","Male","2019-10-10T00:00:00.000","Level 3"
"CCI","328","Misdemeanor","Male","2019-07-25T00:00:00.000","Level 2"
"CCI","329","Misdemeanor","Male","2016-12-19T00:00:00.000","Level 1"
"CASES","330","Misdemeanor","Female","2019-05-08T00:00:00.000","Level 3"
"CCI","331","Misdemeanor","Male","2019-10-31T00:00:00.000","Level 2"
"CASES","332","Nonviolent Felony","Male","2019-11-04T00:00:00.000","Level 2"
"CASES","333","Nonviolent Felony","Male","2016-08-10T00:00:00.000","Level 3"
"CCI","334","Misdemeanor","Male","2016-09-12T00:00:00.000","Level 2"
"CASES","335","Misdemeanor","Male","2019-03-09T00:00:00.000","Level 3"
"CCI","336","Nonviolent Felony","Male","2018-10-09T00:00:00.000","Level 2"
"CASES","337","Violent Felony","Male","2019-12-16T00:00:00.000","Unknown"
"CASES","338","Nonviolent Felony","Female","2019-09-17T00:00:00.000","Level 3"
"CCI","339","Misdemeanor","Male","2018-01-23T00:00:00.000","Level 2"
"CASES","340","Misdemeanor","Male","2016-11-04T00:00:00.000","Level 2"
"CASES","341","Nonviolent Felony","Male","2019-11-25T00:00:00.000","Level 3"
"CCI","342","Nonviolent Felony","Male","2018-03-23T00:00:00.000","Level 1"
"CCI","343","Violent Felony","Male","2019-12-23T00:00:00.000","Level 5"
"CASES","344","Nonviolent Felony","Male","2019-11-09T00:00:00.000","Level 4"
"CASES","345","Misdemeanor","Male","2017-08-08T00:00:00.000","Level 2"
"CCI","346","Misdemeanor","Male","2017-08-10T00:00:00.000","Level 2"
"CCI","347","Nonviolent Felony","Unknown","2017-11-29T00:00:00.000","Level 3"
"CJA","348","Nonviolent Felony","Male","2018-03-29T00:00:00.000","Level 2"
"CJA","349","Misdemeanor","Male","2019-12-06T00:00:00.000","Unknown"
"CASES","350","Misdemeanor","Male","2019-06-23T00:00:00.000","Level 1"
"CASES","351","Misdemeanor","Male","2019-10-23T00:00:00.000","Level 3"
