"report_period","first_name","middle_initial","last_name","entity_name","doing_business_start_date","date_removed","db_date_ended"
"2021-05-01T00:00:00.000","David",,"Burney","New York Foundation for Architecture Inc","2017-03-31T00:00:00.000","2021-02-28T00:00:00.000","2017-10-01T00:00:00.000"
"2021-05-01T00:00:00.000","Bonnie",,"Stone","Glenmore Housing Associates LLC","2015-05-31T00:00:00.000","2021-02-28T00:00:00.000","2016-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Lois","H","Silverman","Reform Temple of Forest Hills","2009-05-29T00:00:00.000","2021-02-28T00:00:00.000","2010-05-01T00:00:00.000"
"2021-05-01T00:00:00.000","Anne",,"Williams-Isom","HCZ-Promise LLC","2015-10-31T00:00:00.000","2021-02-28T00:00:00.000","2020-06-30T00:00:00.000"
"2021-05-01T00:00:00.000","Peter","A","Cohen","Ramius LLC","2008-07-31T00:00:00.000","2021-02-28T00:00:00.000","2018-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Ernest",,"Rubenstein","Yale University","2017-05-01T00:00:00.000","2021-02-28T00:00:00.000","2017-05-02T00:00:00.000"
"2021-05-01T00:00:00.000","Andrew",,"Brownstein","Trinty Episcopal School of NY","2008-07-31T00:00:00.000","2021-02-28T00:00:00.000","2009-07-01T00:00:00.000"
"2021-05-01T00:00:00.000","Todd",,"Fisher","KKR Associates Americas XII LP","2016-08-01T00:00:00.000","2021-02-28T00:00:00.000","2017-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Todd",,"Fisher","KKR Associates Infrastructure II LP","2014-11-17T00:00:00.000","2021-02-28T00:00:00.000","2017-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Todd",,"Fisher","KKR Americas XII Limited","2016-05-01T00:00:00.000","2021-02-28T00:00:00.000","2017-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Todd",,"Fisher","KKR Credit Advisors (US) LLC","2016-07-19T00:00:00.000","2021-02-28T00:00:00.000","2017-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Joe",,"Hall","The Ghetto Film School Inc","2008-08-31T00:00:00.000","2021-02-28T00:00:00.000","2018-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Jonathan",,"Brooks","Smithwood Partners LLC","2015-10-01T00:00:00.000","2021-02-28T00:00:00.000","2013-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Catherine",,"Carver Dunn","Solomon R. Guggenheim Foundation","2017-01-09T00:00:00.000","2021-02-28T00:00:00.000","2019-02-01T00:00:00.000"
"2021-05-01T00:00:00.000","Deborah",,"Wright","Carver Federal Savings Bank","2019-12-29T00:00:00.000","2021-02-28T00:00:00.000","2014-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Pamela",,"Rosenberg","Brooklyn Free Space Pre School","2015-07-01T00:00:00.000","2021-02-28T00:00:00.000","2015-07-02T00:00:00.000"
"2021-05-01T00:00:00.000","Joel",,"Barkin","The Roffe Group","2011-01-12T00:00:00.000","2021-02-28T00:00:00.000","2020-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Anne","B","Ehrenkranz","VSNY Home Care II","2016-02-20T00:00:00.000","2029-02-01T00:00:00.000","2016-02-21T00:00:00.000"
"2021-05-01T00:00:00.000","Miriam",,"Harris","Trinity Place Holdings Inc","2014-09-01T00:00:00.000","2021-01-31T00:00:00.000","2020-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Charles",,"Gans","Trinity Place Holdings Inc","2019-02-01T00:00:00.000","2021-01-31T00:00:00.000","2020-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Jose",,"Soegaard","Waterfront Alliance Inc","2018-08-01T00:00:00.000","2021-01-31T00:00:00.000","2018-08-01T00:00:00.000"
"2021-05-01T00:00:00.000","Peter C. B.",,"Bynoe","Loop Capital Markets LLC","2010-04-25T00:00:00.000","2021-01-12T00:00:00.000","2013-09-01T00:00:00.000"
"2021-05-01T00:00:00.000","Rebecca",,"Carel","Riverstone Senior Life Servies","2008-07-31T00:00:00.000","2021-01-31T00:00:00.000","2011-11-01T00:00:00.000"
"2021-05-01T00:00:00.000","Erin","M","Drinkwater","Brooklyn Community Pride Center","2017-12-01T00:00:00.000","2021-01-12T00:00:00.000","2015-02-12T00:00:00.000"
"2021-05-01T00:00:00.000","Paul",,"Bennett","Hunger Free America","2016-05-31T00:00:00.000","2021-01-12T00:00:00.000","2018-03-01T00:00:00.000"
"2021-05-01T00:00:00.000","James","D","Zirin","Sidley Austin LLP","2008-04-08T00:00:00.000","2021-01-12T00:00:00.000","2018-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Richard","B","Clark","BOP SE LLC","2020-02-07T00:00:00.000","2021-01-31T00:00:00.000","2020-06-01T00:00:00.000"
"2021-05-01T00:00:00.000","Rachel","A","Pratt","New York Road Runners","2008-05-31T00:00:00.000","2021-01-31T00:00:00.000","2020-08-01T00:00:00.000"
"2021-05-01T00:00:00.000","Robert","A","Kasdin","The Trustees of Columbia University/Columbia University Press","2011-11-22T00:00:00.000","2021-01-31T00:00:00.000","2015-06-30T00:00:00.000"
"2021-05-01T00:00:00.000","John",,"Zeiler","Kipps NYC Facilities II LLC","2013-08-31T00:00:00.000","2021-01-07T00:00:00.000","2016-12-01T00:00:00.000"
"2021-05-01T00:00:00.000","Ronald","S","Rolfe","Allen-Stevens School","2008-07-31T00:00:00.000","2021-01-07T00:00:00.000","2014-06-01T00:00:00.000"
"2021-05-01T00:00:00.000","David",,"Rivel","Jewish Board of Family and Children's Services","2013-09-10T00:00:00.000","2020-12-30T00:00:00.000","2020-06-30T00:00:00.000"
"2021-05-01T00:00:00.000","Jeffrey","A","Mishkin","Skadden, Arps, Slate, Meagher & Flom LLP","2013-05-01T00:00:00.000","2020-12-15T00:00:00.000","2016-03-01T00:00:00.000"
"2021-05-01T00:00:00.000","Michael","M","Connery","Skadden, Arps, Slate, Meagher & Flom LLP","2013-05-01T00:00:00.000","2020-12-15T00:00:00.000","2016-03-01T00:00:00.000"
"2021-05-01T00:00:00.000","Noah","J","Puntus","Skadden, Arps, Slate, Meagher & Flom LLP","2013-05-01T00:00:00.000","2020-12-15T00:00:00.000","2016-03-01T00:00:00.000"
"2021-05-01T00:00:00.000","Carol","A","Sawdye","Skadden, Arps, Slate, Meagher & Flom LLP","2013-05-01T00:00:00.000","2020-12-15T00:00:00.000","2016-03-01T00:00:00.000"
"2021-05-01T00:00:00.000","Douglas",,"Apple","Samaritan Daytop Village","2012-08-28T00:00:00.000","2020-02-05T00:00:00.000","2018-04-01T00:00:00.000"
"2021-05-01T00:00:00.000","Lawson",,"Shadburn","Turnaround for Children","2008-07-31T00:00:00.000","2020-12-15T00:00:00.000","2013-09-30T00:00:00.000"
"2021-05-01T00:00:00.000","Richard","S","Fuld, Jr","Lehman Brothers","2008-02-02T00:00:00.000","2020-12-15T00:00:00.000","2008-09-01T00:00:00.000"
"2021-05-01T00:00:00.000","Ursula","M","Burns","Xerox Corporation","2010-06-17T00:00:00.000","2020-11-30T00:00:00.000","2017-06-01T00:00:00.000"
"2021-05-01T00:00:00.000","Jenny",,"Low","Chinese-American Planning Council Home Attendant Program Inc","2008-07-31T00:00:00.000","2020-11-30T00:00:00.000","2018-02-01T00:00:00.000"
"2021-05-01T00:00:00.000","Karen",,"Keogh","JPMorgan Chase Bank - NOTE: The database portal still shows this person as doing business in errror. They have been removed.","2011-04-01T00:00:00.000","2017-11-30T00:00:00.000","2012-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Betsey",,"Knapp","Metropolitan NY Coordinating Council on Jewish Poverty","2016-01-30T00:00:00.000","2020-10-31T00:00:00.000","2017-03-23T00:00:00.000"
"2021-05-01T00:00:00.000",,,,"Skadden, Arps, Slate, Meagher & Flom LLP","2013-05-01T00:00:00.000","2020-10-31T00:00:00.000","2016-03-01T00:00:00.000"
"2021-05-01T00:00:00.000","Linda","R","Cox","Bronx River Alliance","2012-10-01T00:00:00.000","2020-08-31T00:00:00.000","2017-03-02T00:00:00.000"
"2021-05-01T00:00:00.000","Jessica",,"Gonzalez-Rojas","New Immigrant Community Empowerment","2015-08-01T00:00:00.000","2020-07-30T00:00:00.000","2011-06-01T00:00:00.000"
"2021-05-01T00:00:00.000","Andrew",,"Ronan","Queens Lesbian and Gay Pride Committee","2020-01-01T00:00:00.000","2020-07-30T00:00:00.000","2018-10-01T00:00:00.000"
"2021-05-01T00:00:00.000","Laurie",,"Greenberg","Ramapo for Children","2008-02-02T00:00:00.000","2020-07-30T00:00:00.000","2008-07-01T00:00:00.000"
"2021-05-01T00:00:00.000","Mark",,"Vecchio","Venable LLP","2010-11-29T00:00:00.000","2020-07-30T00:00:00.000","2010-11-29T00:00:00.000"
"2021-05-01T00:00:00.000","Edwina","F","Martin","Legal Services","2008-07-31T00:00:00.000","2020-07-30T00:00:00.000","2011-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Barry",,"Joseph","Global Kids","2008-12-23T00:00:00.000","2020-07-30T00:00:00.000","2012-08-01T00:00:00.000"
"2021-05-01T00:00:00.000","Michael","H","Zisser","University Settlement","2008-12-03T00:00:00.000","2020-07-30T00:00:00.000","2016-06-30T00:00:00.000"
"2021-05-01T00:00:00.000","Udai Krishna",,"Tambar","South Asian Youth Action","2010-10-17T00:00:00.000","2020-06-30T00:00:00.000","2014-03-01T00:00:00.000"
"2021-05-01T00:00:00.000","Kent",,"Hiteshew","JP Morgan Securities","3108-10-01T00:00:00.000","2020-06-30T00:00:00.000","2020-05-01T00:00:00.000"
"2021-05-01T00:00:00.000","William","G","Lienhard","Urban Justice Center","2008-07-31T00:00:00.000","2020-06-29T00:00:00.000","2009-06-01T00:00:00.000"
"2021-05-01T00:00:00.000","John",,"DeBiase","Associate for Neurologically Impaired Brain Injured Children Inc","2008-11-19T00:00:00.000","2020-04-30T00:00:00.000","2019-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Amy",,"Cohen","Good Shepherd Services","2013-02-13T00:00:00.000","2020-04-30T00:00:00.000","2015-05-01T00:00:00.000"
"2021-05-01T00:00:00.000","Jill",,"Manis","Reform Temple of Forest Hills","2011-01-24T00:00:00.000","2020-04-30T00:00:00.000","2020-04-01T00:00:00.000"
"2021-05-01T00:00:00.000","Dominique",,"Bravo","Pathways to Apprenticeship","2017-03-31T00:00:00.000","2020-04-30T00:00:00.000","2019-05-31T00:00:00.000"
"2021-05-01T00:00:00.000","Andrew","M","Manshel","Greater Jamaica Development Corporation","2008-07-31T00:00:00.000","2020-02-29T00:00:00.000","2015-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Andrew","M","Manshel","Jamaica First Parking","2008-07-31T00:00:00.000","2020-02-29T00:00:00.000","2015-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Amanda",,"O'Donnell","Intersection Design and Technology Inc","2013-08-31T00:00:00.000","2020-02-29T00:00:00.000","2017-10-31T00:00:00.000"
"2021-05-01T00:00:00.000","Bruce",,"Carmel","Turning Point Brooklyn Inc","2008-10-01T00:00:00.000","2020-01-31T00:00:00.000","2011-07-01T00:00:00.000"
"2021-05-01T00:00:00.000","Christy",,"Parque","Homeless Services United","2009-05-16T00:00:00.000","2020-01-14T00:00:00.000","2016-04-01T00:00:00.000"
"2021-05-01T00:00:00.000","Kathrine",,"Mott","Citizen Schools","2014-01-01T00:00:00.000","2019-12-31T00:00:00.000","2016-05-01T00:00:00.000"
"2021-05-01T00:00:00.000","Kenny",,"Minaya","Catholic Migration Services","2015-03-01T00:00:00.000","2019-12-31T00:00:00.000","2016-08-05T00:00:00.000"
"2021-05-01T00:00:00.000","Lorelei",,"Salas","Catholic Migration Services","2015-03-01T00:00:00.000","2019-12-31T00:00:00.000","2016-05-01T00:00:00.000"
"2021-05-01T00:00:00.000","Rhonda",,"Binda","Jamaica Center Business Improvement Association","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000","2019-01-02T00:00:00.000"
"2021-05-01T00:00:00.000","Christina",,"Chang","Planned Parenthood of New York City Inc","2014-11-04T00:00:00.000","2019-12-31T00:00:00.000","2019-08-02T00:00:00.000"
"2021-05-01T00:00:00.000","Seth",,"Rosen","Gay Men's Health Crisis Inc","2013-02-24T00:00:00.000","2019-12-31T00:00:00.000","2014-06-15T00:00:00.000"
"2021-05-01T00:00:00.000","Myrna",,"Forney","The Door","2008-07-31T00:00:00.000","2019-11-26T00:00:00.000","2010-11-01T00:00:00.000"
"2021-05-01T00:00:00.000","Cecilia",,"Gentili","Translatina Network Inc","2018-07-01T00:00:00.000","2019-10-23T00:00:00.000","2018-07-02T00:00:00.000"
"2021-05-01T00:00:00.000","Nancy",,"Ploeger","Manhattan Chamber of Commerce Foundation","2017-10-01T00:00:00.000","2019-10-22T00:00:00.000","2016-02-01T00:00:00.000"
"2021-05-01T00:00:00.000","Jordan",,"Barowitz","Durst Organization","2014-11-30T00:00:00.000","2019-09-30T00:00:00.000","2017-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Emily","R","Sachs","Spence-Chapin Servics to Families and Children","2008-07-31T00:00:00.000","2019-08-15T00:00:00.000","2008-11-01T00:00:00.000"
"2021-05-01T00:00:00.000","Carlina",,"Rivera","Good Old Lower East Side Inc","2013-10-21T00:00:00.000","2019-07-23T00:00:00.000","2015-08-21T00:00:00.000"
"2021-05-01T00:00:00.000","Nancy",,"Wackstein","United Neighborhood Houses of NY","2014-11-15T00:00:00.000","2019-07-08T00:00:00.000","2015-10-31T00:00:00.000"
"2021-05-01T00:00:00.000","Gail",,"Gordon","AIDS Center of Queens County","2008-02-02T00:00:00.000","2019-05-28T00:00:00.000","2015-06-30T00:00:00.000"
"2021-05-01T00:00:00.000","Jonathan",,"Coren","Zenith Partners LLC","2008-02-02T00:00:00.000","2019-02-25T00:00:00.000","2013-09-03T00:00:00.000"
"2021-05-01T00:00:00.000","Jonathan",,"Coren","Idle LLC","2009-01-01T00:00:00.000","2019-02-25T00:00:00.000","2014-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Donald",,"Bluestone","Mosholu Montefione Community Center","2008-02-02T00:00:00.000","2018-11-08T00:00:00.000","2017-06-30T00:00:00.000"
"2021-05-01T00:00:00.000","Kedin",,"Kilgore","Community Help in Park Slope Inc.","2018-05-31T00:00:00.000","2018-10-02T00:00:00.000","2018-05-31T00:00:00.000"
"2021-05-01T00:00:00.000","Jeffrey","A","Moerdler","Whitehall Tennis Corp","2010-07-02T00:00:00.000","2018-08-31T00:00:00.000","2016-07-01T00:00:00.000"
"2021-05-01T00:00:00.000","Joshua",,"Mohrer","Tusk Strategies Inc","2017-10-01T00:00:00.000","2018-08-20T00:00:00.000","2018-02-05T00:00:00.000"
"2021-05-01T00:00:00.000","Gigi Kamchi",,"Li","Neighborhood Family Services Coalition","2009-05-16T00:00:00.000","2018-01-31T00:00:00.000","2016-04-01T00:00:00.000"
"2021-05-01T00:00:00.000","Claudia",,"Wagner","Manatt Phelps & Phillips LLP","2010-09-01T00:00:00.000","2017-11-30T00:00:00.000","2015-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Joann",,"Otero","A&G Early Childcare  Community Network","2016-09-16T00:00:00.000","2017-08-17T00:00:00.000","2017-03-31T00:00:00.000"
"2021-05-01T00:00:00.000","George",,"Albro","Association of Legal Aid Attorneys - UAW 2325","2009-05-16T00:00:00.000","2017-09-18T00:00:00.000","2015-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Johnny","R","Youngblood","East Brooklyn Congregations","2008-12-03T00:00:00.000","2017-06-30T00:00:00.000","2009-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Dorri","L","Aspinwall","Friends of the High Line","2013-07-01T00:00:00.000","2017-06-30T00:00:00.000","2013-07-01T00:00:00.000"
"2021-05-01T00:00:00.000","Harold","J","Schwartz","Bumble Bees R Us Inc","2011-10-31T00:00:00.000","2017-05-22T00:00:00.000","2011-10-31T00:00:00.000"
"2021-05-01T00:00:00.000","Rovika",,"Rajkishun","The HOPE Program","2008-07-31T00:00:00.000","2017-04-30T00:00:00.000","2011-01-30T00:00:00.000"
"2021-05-01T00:00:00.000","Eugene",,"Aronowitz","Bridging Access to Care","2013-03-13T00:00:00.000","2017-03-30T00:00:00.000","2013-05-31T00:00:00.000"
"2021-05-01T00:00:00.000","Peter",,"Cantillo","Fox Street HDFC","2010-07-01T00:00:00.000","2017-03-30T00:00:00.000","2012-12-30T00:00:00.000"
"2021-05-01T00:00:00.000","Peter",,"Cantillo","479 Courtandt Ave HDFC","2013-07-15T00:00:00.000","2017-03-30T00:00:00.000","2013-07-31T00:00:00.000"
"2021-05-01T00:00:00.000","Peter",,"Cantillo","288 Willis Ave. HDFC","2008-05-31T00:00:00.000","2017-03-30T00:00:00.000","2012-12-30T00:00:00.000"
"2021-05-01T00:00:00.000","Dennis",,"Friedrich","Brookfield Properties OLP CO LLC","2008-02-13T00:00:00.000","2017-03-30T00:00:00.000","2016-01-15T00:00:00.000"
"2021-05-01T00:00:00.000","Andrew","J","Cohen","Apollo Real Estate Mangement V LP","2008-07-31T00:00:00.000","2017-03-30T00:00:00.000","2009-12-01T00:00:00.000"
"2021-05-01T00:00:00.000","Joseph","A","Fiordaliso","Tonio Burgos & Associates","2008-11-16T00:00:00.000","2017-02-14T00:00:00.000","2010-04-23T00:00:00.000"
"2021-05-01T00:00:00.000","Arnold",,"Fisher","Plaza Construction Corporation","2008-04-14T00:00:00.000","2017-02-14T00:00:00.000","2014-04-04T00:00:00.000"
"2021-05-01T00:00:00.000","Richard","S","David","Indo Caribbean Alliance Corp","2012-05-21T00:00:00.000","2017-02-07T00:00:00.000","2014-08-12T00:00:00.000"
"2021-05-01T00:00:00.000","Stephen","M","Evans III","HealthCorps","2008-10-01T00:00:00.000","2017-02-07T00:00:00.000","2011-06-30T00:00:00.000"
"2021-05-01T00:00:00.000","Steven",,"Fisher","Plaza Construction Corporation","2009-05-01T00:00:00.000","2017-02-07T00:00:00.000","2014-04-04T00:00:00.000"
"2021-05-01T00:00:00.000","Nicholas","T","Donovan","Staten Island Terminal LLC","2008-12-03T00:00:00.000","2017-02-07T00:00:00.000","2010-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Michael",,"Giarla","Amundi Smith Breeden LLC","2013-12-15T00:00:00.000","2017-01-10T00:00:00.000","2015-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Daniel",,"Lasorsa","BP Air Conditioning Corp","2008-02-02T00:00:00.000","2016-12-22T00:00:00.000","2010-07-01T00:00:00.000"
"2021-05-01T00:00:00.000","Chrysantha",,"Cicalo (Napolitano)","Locust Point Civic Association","2010-11-01T00:00:00.000","2016-12-01T00:00:00.000","2015-12-02T00:00:00.000"
"2021-05-01T00:00:00.000","John","C","Gray","South Brooklyn Legal Services, Inc","2008-02-02T00:00:00.000","2016-11-28T00:00:00.000","2012-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Michael",,"Hickey","Center for New York City Neighborhoods","2008-05-10T00:00:00.000","2016-11-28T00:00:00.000","2011-07-30T00:00:00.000"
"2021-05-01T00:00:00.000","James",,"Walden","Day One New York Inc,","2013-08-24T00:00:00.000","2016-10-04T00:00:00.000","2013-09-01T00:00:00.000"
"2021-05-01T00:00:00.000","James",,"Walden","Gibson Dunn & Crutcher LLP,","2013-08-19T00:00:00.000","2016-10-04T00:00:00.000","2015-02-01T00:00:00.000"
"2021-05-01T00:00:00.000","William","T","Sullivan","Ronald McDonald House of New York","2008-05-11T00:00:00.000","2016-09-23T00:00:00.000","2015-11-13T00:00:00.000"
"2021-05-01T00:00:00.000","Michael","S","Fassler","Beth Abraham Health Services","2008-02-02T00:00:00.000","2016-06-05T00:00:00.000","2016-03-18T00:00:00.000"
"2021-05-01T00:00:00.000","Michael","S","Fassler","Center for Nursing & Rehabilitation","2008-06-06T00:00:00.000","2016-06-05T00:00:00.000","2016-03-18T00:00:00.000"
"2021-05-01T00:00:00.000","Michael","S","Fassler","Comprehensive Care Management","2008-06-06T00:00:00.000","2016-06-05T00:00:00.000","2016-03-18T00:00:00.000"
"2021-05-01T00:00:00.000","Steven","G","Mintz","The Ghetto Film School","2012-10-01T00:00:00.000","2016-04-22T00:00:00.000","2014-12-01T00:00:00.000"
"2021-05-01T00:00:00.000","Jorge",,"Madruga","Hunters Point 49 LLC","2014-07-01T00:00:00.000","2016-04-07T00:00:00.000","2014-09-01T00:00:00.000"
"2021-05-01T00:00:00.000","Robert","C","Avaltroni","Constantinople & Vallone Consulting LLC","2011-01-01T00:00:00.000","2015-07-06T00:00:00.000","2012-02-02T00:00:00.000"
"2021-05-01T00:00:00.000","Melissa","J","Rusinek","Constantinople & Vallone Consulting LLC","2012-06-01T00:00:00.000","2015-07-06T00:00:00.000","2013-10-31T00:00:00.000"
"2021-05-01T00:00:00.000","Kenneth",,"Fisher","Plaza Construction Corporation","2008-04-14T00:00:00.000","2015-06-15T00:00:00.000","2014-04-04T00:00:00.000"
"2021-05-01T00:00:00.000","Winston",,"Fisher","Plaza Construction Corporation","2008-04-14T00:00:00.000","2015-05-12T00:00:00.000","2014-04-04T00:00:00.000"
"2021-05-01T00:00:00.000","John","C","Gray","Queens Legal Services Corporation","2009-03-18T00:00:00.000","2015-01-28T00:00:00.000","2011-01-01T00:00:00.000"
"2021-05-01T00:00:00.000","Candida",,"Canizio","Consolidated Edison Company of New York Inc","2010-01-13T00:00:00.000","2014-08-22T00:00:00.000","2013-09-30T00:00:00.000"
"2021-05-01T00:00:00.000","Marc",,"Huestis","Consolidated Edison Company of New York Inc","2010-01-13T00:00:00.000","2014-08-22T00:00:00.000","2013-12-31T00:00:00.000"
"2021-05-01T00:00:00.000","Matthew",,"Ketschke","Consolidated Edison Company of New York Inc","2010-01-13T00:00:00.000","2014-08-22T00:00:00.000","2012-12-01T00:00:00.000"
