"publication_date","agency_number","agency_name","fiscal_year","personnel_type_code","personnel_type_name","code_for_full_time_ftes","full_time_full_time_equivalents_ft_fte_positions","city_funded_headcount","ifa_funded_headcount","cd_funded_headcount","other_funded_headcount","total"
"20220614","056","Police Department","2022","U","Uniform","1","Full-Time","35030","0","0","0","35030"
"20220614","057","Fire Department","2022","U","Uniform","3","Full-Time Plus Full-Time Equivalent","10935","0","0","10","10945"
"20220614","068","Administration for Children's Services","2023","C","Civilian","1","Full-Time","6908","0","0","165","7073"
"20220614","071","Department of Homeless Services","2024","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","072","Department of Correction","2024","U","Uniform","3","Full-Time Plus Full-Time Equivalent","7060","0","0","0","7060"
"20220614","101","Public Advocate","2025","C","Civilian","2","Full-Time Equivalent","3","0","0","0","3"
"20220614","103","City Clerk","2025","C","Civilian","3","Full-Time Plus Full-Time Equivalent","73","0","0","0","73"
"20220614","127","Financial Information Services Agency","2022","C","Civilian","2","Full-Time Equivalent","5","0","0","0","5"
"20220614","132","Independent Budget Office","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","39","0","0","0","39"
"20220614","134","Civil Service Commission","2023","C","Civilian","2","Full-Time Equivalent","6","0","0","0","6"
"20220614","138","Districting Commission","2023","C","Civilian","3","Full-Time Plus Full-Time Equivalent","13","0","0","0","13"
"20220614","226","Commission on Human Rights","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","146","0","0","0","146"
"20220614","312","Conflicts of Interest Board","2025","C","Civilian","1","Full-Time","25","0","0","0","25"
"20220614","499","Community Boards (Total of 59)","2025","C","Civilian","3","Full-Time Plus Full-Time Equivalent","178","0","0","0","178"
"20220614","801","Department of Small Business Services","2026","C","Civilian","1","Full-Time","237","0","10","87","334"
"20220614","816","Department of Health and Mental Hygiene","2022","C","Civilian","2","Full-Time Equivalent","1113","0","0","51","1164"
"20220614","826","Department of Environmental Protection","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","274","742","16","5500","6532"
"20220614","827","Department of Sanitation","2023","U","Uniform","1","Full-Time","7390","0","0","59","7449"
"20220614","836","Department of Finance","2023","C","Civilian","2","Full-Time Equivalent","52","0","0","0","52"
"20220614","846","Department of Parks and Recreation","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","7393","641","58","6","8098"
"20220614","856","Department of Citywide Administrative Services","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","1922","11","0","698","2631"
"20220614","860","Department of Records and Information Services","2023","C","Civilian","1","Full-Time","56","0","0","0","56"
"20220614","866","Department of Consumer and Worker Protection","2023","C","Civilian","1","Full-Time","462","0","0","23","485"
"20220614","002","Mayoralty","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","1179","142","24","33","1378"
"20220614","003","Board of Elections","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","682","0","0","0","682"
"20220614","008","Office of the Actuary","2022","C","Civilian","1","Full-Time","43","0","0","0","43"
"20220614","010","Borough President - Manhattan","2022","C","Civilian","1","Full-Time","56","0","0","0","56"
"20220614","011","Borough President - Bronx","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","71","0","0","0","71"
"20220614","012","Borough President - Brooklyn","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","70","0","0","0","70"
"20220614","013","Borough President - Queens","2023","C","Civilian","1","Full-Time","54","0","0","0","54"
"20220614","014","Borough President - Staten Island","2023","C","Civilian","1","Full-Time","45","0","0","0","45"
"20220614","015","Office of the Comptroller","2024","C","Civilian","1","Full-Time","639","144","0","0","783"
"20220614","017","Department of Emergency Management","2024","C","Civilian","1","Full-Time","83","0","0","0","83"
"20220614","021","Tax Commission","2024","C","Civilian","2","Full-Time Equivalent","12","0","0","0","12"
"20220614","025","Law Department","2024","C","Civilian","2","Full-Time Equivalent","133","0","0","0","133"
"20220614","030","Department of City Planning","2025","C","Civilian","1","Full-Time","177","0","148","21","346"
"20220614","032","Department of Investigation","2025","C","Civilian","1","Full-Time","330","0","0","0","330"
"20220614","040","Department of Education","2025","C","Civilian","2","Full-Time Equivalent","11828","0","0","1036","12864"
"20220614","040","Department of Education","2025","P","Pedagogical","2","Full-Time Equivalent","593","0","0","264","857"
"20220614","042","City University","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","3753","0","0","0","3753"
"20220614","042","City University","2026","P","Pedagogical","3","Full-Time Plus Full-Time Equivalent","6405","0","0","0","6405"
"20220614","056","Police Department","2022","C","Civilian","1","Full-Time","15140","0","0","57","15197"
"20220614","056","Police Department","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","17020","0","0","20","17040"
"20220614","057","Fire Department","2022","C","Civilian","2","Full-Time Equivalent","62","0","0","0","62"
"20220614","057","Fire Department","2022","U","Uniform","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","063","Department of Veterans' Services","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","42","0","0","0","42"
"20220614","068","Administration for Children's Services","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","6857","0","0","263","7120"
"20220614","069","Department of Social Services","2023","C","Civilian","3","Full-Time Plus Full-Time Equivalent","10243","0","0","2787","13030"
"20220614","071","Department of Homeless Services","2023","C","Civilian","3","Full-Time Plus Full-Time Equivalent","2036","0","3","18","2057"
"20220614","072","Department of Correction","2024","C","Civilian","2","Full-Time Equivalent","68","0","0","0","68"
"20220614","072","Department of Correction","2024","U","Uniform","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","073","Board of Correction","2025","C","Civilian","1","Full-Time","32","0","0","0","32"
"20220614","101","Public Advocate","2025","C","Civilian","1","Full-Time","56","0","0","0","56"
"20220614","102","City Council","2025","C","Civilian","2","Full-Time Equivalent","235","0","0","0","235"
"20220614","103","City Clerk","2025","C","Civilian","2","Full-Time Equivalent","3","0","0","0","3"
"20220614","126","Department of Cultural Affairs","2022","C","Civilian","1","Full-Time","48","3","0","1","52"
"20220614","127","Financial Information Services Agency","2022","C","Civilian","1","Full-Time","420","0","0","3","423"
"20220614","131","Office of Payroll Administration","2022","C","Civilian","2","Full-Time Equivalent","4","0","0","0","4"
"20220614","132","Independent Budget Office","2022","C","Civilian","2","Full-Time Equivalent","1","0","0","0","1"
"20220614","133","Equal Employment Practices Commission","2023","C","Civilian","1","Full-Time","14","0","0","0","14"
"20220614","134","Civil Service Commission","2023","C","Civilian","1","Full-Time","8","0","0","0","8"
"20220614","136","Landmarks Preservation Commission","2023","C","Civilian","2","Full-Time Equivalent","2","0","2","0","4"
"20220614","138","Districting Commission","2023","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","156","NYC Taxi and Limousine Commission","2024","C","Civilian","2","Full-Time Equivalent","54","0","0","0","54"
"20220614","226","Commission on Human Rights","2024","C","Civilian","2","Full-Time Equivalent","4","0","0","0","4"
"20220614","260","Department of Youth and Community Development","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","474","0","1","78","553"
"20220614","312","Conflicts of Interest Board","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","25","0","0","0","25"
"20220614","313","Office of Collective Bargaining","2025","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","499","Community Boards (Total of 59)","2025","C","Civilian","2","Full-Time Equivalent","21","0","0","0","21"
"20220614","781","Department of Probation","2025","C","Civilian","3","Full-Time Plus Full-Time Equivalent","813","0","0","291","1104"
"20220614","801","Department of Small Business Services","2025","C","Civilian","3","Full-Time Plus Full-Time Equivalent","252","0","11","105","368"
"20220614","810","Department of Buildings","2022","C","Civilian","1","Full-Time","1944","0","0","80","2024"
"20220614","816","Department of Health and Mental Hygiene","2022","C","Civilian","1","Full-Time","4669","0","0","1552","6221"
"20220614","820","Office of Administrative Trials & Hearings","2022","C","Civilian","2","Full-Time Equivalent","143","0","0","0","143"
"20220614","826","Department of Environmental Protection","2022","C","Civilian","2","Full-Time Equivalent","1","2","0","171","174"
"20220614","827","Department of Sanitation","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","2154","58","0","0","2212"
"20220614","827","Department of Sanitation","2022","U","Uniform","3","Full-Time Plus Full-Time Equivalent","7423","0","0","59","7482"
"20220614","829","Business Integrity Commission","2023","C","Civilian","1","Full-Time","81","0","0","0","81"
"20220614","836","Department of Finance","2023","C","Civilian","1","Full-Time","1980","0","0","12","1992"
"20220614","841","Department of Transportation","2024","C","Civilian","2","Full-Time Equivalent","114","336","0","48","498"
"20220614","846","Department of Parks and Recreation","2024","C","Civilian","2","Full-Time Equivalent","3227","6","22","1","3256"
"20220614","902","District Attorney - Bronx","2024","C","Civilian","1","Full-Time","1096","0","0","24","1120"
"20220614","856","Department of Citywide Administrative Services","2024","C","Civilian","2","Full-Time Equivalent","168","0","0","35","203"
"20220614","858","Department of Information Technology and Telecommunication","2025","C","Civilian","1","Full-Time","1704","0","34","0","1738"
"20220614","860","Department of Records and Information Services","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","66","0","0","2","68"
"20220614","860","Department of Records and Information Services","2025","C","Civilian","2","Full-Time Equivalent","5","0","0","0","5"
"20220614","866","Department of Consumer and Worker Protection","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","376","0","0","71","447"
"20220614","002","Mayoralty","2024","C","Civilian","1","Full-Time","1175","141","23","33","1372"
"20220614","002","Mayoralty","2026","C","Civilian","2","Full-Time Equivalent","14","1","1","0","16"
"20220614","003","Board of Elections","2024","C","Civilian","1","Full-Time","517","0","0","0","517"
"20220614","003","Board of Elections","2026","C","Civilian","2","Full-Time Equivalent","165","0","0","0","165"
"20220614","004","Campaign Finance Board","2024","C","Civilian","2","Full-Time Equivalent","8","0","0","0","8"
"20220614","004","Campaign Finance Board","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","111","0","0","0","111"
"20220614","008","Office of the Actuary","2024","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","008","Office of the Actuary","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","43","0","0","0","43"
"20220614","010","Borough President - Manhattan","2025","C","Civilian","1","Full-Time","56","0","0","0","56"
"20220614","011","Borough President - Bronx","2022","C","Civilian","2","Full-Time Equivalent","2","0","0","0","2"
"20220614","011","Borough President - Bronx","2025","C","Civilian","1","Full-Time","69","0","0","0","69"
"20220614","012","Borough President - Brooklyn","2022","C","Civilian","2","Full-Time Equivalent","3","0","0","0","3"
"20220614","012","Borough President - Brooklyn","2025","C","Civilian","2","Full-Time Equivalent","3","0","0","0","3"
"20220614","013","Borough President - Queens","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","56","0","0","0","56"
"20220614","013","Borough President - Queens","2025","C","Civilian","2","Full-Time Equivalent","6","0","0","0","6"
"20220614","014","Borough President - Staten Island","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","48","0","0","0","48"
"20220614","014","Borough President - Staten Island","2026","C","Civilian","2","Full-Time Equivalent","3","0","0","0","3"
"20220614","015","Office of the Comptroller","2023","C","Civilian","3","Full-Time Plus Full-Time Equivalent","645","144","0","0","789"
"20220614","015","Office of the Comptroller","2026","C","Civilian","2","Full-Time Equivalent","6","0","0","0","6"
"20220614","017","Department of Emergency Management","2023","C","Civilian","3","Full-Time Plus Full-Time Equivalent","85","0","0","0","85"
"20220614","017","Department of Emergency Management","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","85","0","0","0","85"
"20220614","021","Tax Commission","2024","C","Civilian","1","Full-Time","46","0","0","0","46"
"20220614","021","Tax Commission","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","58","0","0","0","58"
"20220614","025","Law Department","2024","C","Civilian","1","Full-Time","1648","52","0","0","1700"
"20220614","030","Department of City Planning","2022","C","Civilian","2","Full-Time Equivalent","19","0","12","1","32"
"20220614","030","Department of City Planning","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","196","0","159","22","377"
"20220614","032","Department of Investigation","2022","C","Civilian","2","Full-Time Equivalent","2","0","0","0","2"
"20220614","032","Department of Investigation","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","332","0","0","0","332"
"20220614","040","Department of Education","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","22644","0","11","3612","26267"
"20220614","040","Department of Education","2025","C","Civilian","1","Full-Time","10631","0","10","3314","13955"
"20220614","040","Department of Education","2022","P","Pedagogical","3","Full-Time Plus Full-Time Equivalent","94715","0","0","33957","128672"
"20220614","040","Department of Education","2025","P","Pedagogical","1","Full-Time","90789","0","0","35362","126151"
"20220614","042","City University","2024","C","Civilian","1","Full-Time","1946","0","0","0","1946"
"20220614","042","City University","2026","C","Civilian","2","Full-Time Equivalent","1807","0","0","0","1807"
"20220614","042","City University","2024","P","Pedagogical","1","Full-Time","4313","0","0","0","4313"
"20220614","042","City University","2026","P","Pedagogical","2","Full-Time Equivalent","2092","0","0","0","2092"
"20220614","054","Civilian Complaint Review Board","2024","C","Civilian","2","Full-Time Equivalent","6","0","0","0","6"
"20220614","054","Civilian Complaint Review Board","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","265","0","0","0","265"
"20220614","056","Police Department","2024","C","Civilian","2","Full-Time Equivalent","1998","0","0","0","1998"
"20220614","071","Department of Homeless Services","2024","C","Civilian","1","Full-Time","1991","0","3","18","2012"
"20220614","056","Police Department","2024","U","Uniform","3","Full-Time Plus Full-Time Equivalent","35030","0","0","0","35030"
"20220614","057","Fire Department","2022","C","Civilian","1","Full-Time","6195","7","0","118","6320"
"20220614","057","Fire Department","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","6298","7","0","105","6410"
"20220614","057","Fire Department","2022","U","Uniform","1","Full-Time","10935","0","0","10","10945"
"20220614","057","Fire Department","2025","U","Uniform","1","Full-Time","10942","0","0","10","10952"
"20220614","063","Department of Veterans' Services","2022","C","Civilian","2","Full-Time Equivalent","1","0","0","0","1"
"20220614","063","Department of Veterans' Services","2025","C","Civilian","1","Full-Time","41","0","0","0","41"
"20220614","068","Administration for Children's Services","2022","C","Civilian","2","Full-Time Equivalent","45","0","0","2","47"
"20220614","068","Administration for Children's Services","2026","C","Civilian","1","Full-Time","6908","0","0","165","7073"
"20220614","069","Department of Social Services","2023","C","Civilian","2","Full-Time Equivalent","3","0","0","4","7"
"20220614","069","Department of Social Services","2026","C","Civilian","1","Full-Time","10156","0","0","2770","12926"
"20220614","071","Department of Homeless Services","2023","C","Civilian","2","Full-Time Equivalent","45","0","0","0","45"
"20220614","071","Department of Homeless Services","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","1991","0","3","0","1994"
"20220614","072","Department of Correction","2024","C","Civilian","1","Full-Time","1970","0","0","4","1974"
"20220614","072","Department of Correction","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","2038","0","0","0","2038"
"20220614","072","Department of Correction","2024","U","Uniform","1","Full-Time","7060","0","0","0","7060"
"20220614","073","Board of Correction","2022","C","Civilian","2","Full-Time Equivalent","2","0","0","0","2"
"20220614","073","Board of Correction","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","34","0","0","0","34"
"20220614","101","Public Advocate","2022","C","Civilian","2","Full-Time Equivalent","3","0","0","0","3"
"20220614","101","Public Advocate","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","59","0","0","0","59"
"20220614","102","City Council","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","776","0","0","0","776"
"20220614","102","City Council","2025","C","Civilian","1","Full-Time","329","0","0","0","329"
"20220614","103","City Clerk","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","73","0","0","0","73"
"20220614","103","City Clerk","2025","C","Civilian","1","Full-Time","70","0","0","0","70"
"20220614","125","Department for the Aging","2024","C","Civilian","2","Full-Time Equivalent","12","0","0","28","40"
"20220614","125","Department for the Aging","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","225","0","2","141","368"
"20220614","126","Department of Cultural Affairs","2024","C","Civilian","2","Full-Time Equivalent","11","0","0","0","11"
"20220614","126","Department of Cultural Affairs","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","63","3","0","0","66"
"20220614","127","Financial Information Services Agency","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","426","0","0","0","426"
"20220614","131","Office of Payroll Administration","2022","C","Civilian","1","Full-Time","147","0","0","2","149"
"20220614","131","Office of Payroll Administration","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","153","0","0","0","153"
"20220614","132","Independent Budget Office","2022","C","Civilian","1","Full-Time","38","0","0","0","38"
"20220614","132","Independent Budget Office","2025","C","Civilian","2","Full-Time Equivalent","1","0","0","0","1"
"20220614","133","Equal Employment Practices Commission","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","14","0","0","0","14"
"20220614","133","Equal Employment Practices Commission","2025","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","134","Civil Service Commission","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","14","0","0","0","14"
"20220614","134","Civil Service Commission","2025","C","Civilian","3","Full-Time Plus Full-Time Equivalent","14","0","0","0","14"
"20220614","136","Landmarks Preservation Commission","2023","C","Civilian","1","Full-Time","72","0","5","0","77"
"20220614","136","Landmarks Preservation Commission","2025","C","Civilian","3","Full-Time Plus Full-Time Equivalent","74","0","7","0","81"
"20220614","138","Districting Commission","2023","C","Civilian","1","Full-Time","13","0","0","0","13"
"20220614","138","Districting Commission","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","0","0","0","0","0"
"20220614","156","NYC Taxi and Limousine Commission","2024","C","Civilian","1","Full-Time","561","0","0","0","561"
"20220614","156","NYC Taxi and Limousine Commission","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","611","0","0","0","611"
"20220614","226","Commission on Human Rights","2024","C","Civilian","1","Full-Time","142","0","0","0","142"
"20220614","260","Department of Youth and Community Development","2022","C","Civilian","1","Full-Time","472","0","1","87","560"
"20220614","260","Department of Youth and Community Development","2024","C","Civilian","2","Full-Time Equivalent","9","0","0","0","9"
"20220614","312","Conflicts of Interest Board","2022","C","Civilian","1","Full-Time","23","0","0","2","25"
"20220614","312","Conflicts of Interest Board","2024","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","313","Office of Collective Bargaining","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","17","0","0","0","17"
"20220614","313","Office of Collective Bargaining","2025","C","Civilian","1","Full-Time","17","0","0","0","17"
"20220614","499","Community Boards (Total of 59)","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","173","0","0","0","173"
"20220614","499","Community Boards (Total of 59)","2025","C","Civilian","1","Full-Time","157","0","0","0","157"
"20220614","781","Department of Probation","2023","C","Civilian","1","Full-Time","811","0","0","293","1104"
"20220614","781","Department of Probation","2025","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","801","Department of Small Business Services","2023","C","Civilian","1","Full-Time","228","0","10","99","337"
"20220614","801","Department of Small Business Services","2025","C","Civilian","2","Full-Time Equivalent","14","0","1","18","33"
"20220614","806","Housing Preservation and Development","2024","C","Civilian","2","Full-Time Equivalent","7","1","21","2","31"
"20220614","806","Housing Preservation and Development","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","857","289","1057","524","2727"
"20220614","810","Department of Buildings","2024","C","Civilian","2","Full-Time Equivalent","26","0","0","0","26"
"20220614","810","Department of Buildings","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","1953","0","0","0","1953"
"20220614","816","Department of Health and Mental Hygiene","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","5788","0","0","1476","7264"
"20220614","820","Office of Administrative Trials & Hearings","2022","C","Civilian","1","Full-Time","388","0","0","3","391"
"20220614","820","Office of Administrative Trials & Hearings","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","544","0","0","0","544"
"20220614","826","Department of Environmental Protection","2022","C","Civilian","1","Full-Time","273","740","16","5329","6358"
"20220614","826","Department of Environmental Protection","2025","C","Civilian","2","Full-Time Equivalent","1","2","0","178","181"
"20220614","836","Department of Finance","2024","C","Civilian","1","Full-Time","1980","0","0","12","1992"
"20220614","827","Department of Sanitation","2025","C","Civilian","1","Full-Time","1937","58","0","0","1995"
"20220614","827","Department of Sanitation","2022","U","Uniform","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","827","Department of Sanitation","2025","U","Uniform","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","829","Business Integrity Commission","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","80","0","0","3","83"
"20220614","829","Business Integrity Commission","2025","C","Civilian","2","Full-Time Equivalent","1","0","0","0","1"
"20220614","836","Department of Finance","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","2048","0","0","12","2060"
"20220614","836","Department of Finance","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","2032","0","0","12","2044"
"20220614","841","Department of Transportation","2024","C","Civilian","1","Full-Time","2766","1472","0","1500","5738"
"20220614","841","Department of Transportation","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","2934","1808","0","1504","6246"
"20220614","846","Department of Parks and Recreation","2024","C","Civilian","1","Full-Time","4166","635","36","5","4842"
"20220614","850","Department of Design and Construction","2022","C","Civilian","1","Full-Time","86","1218","17","22","1343"
"20220614","850","Department of Design and Construction","2024","C","Civilian","2","Full-Time Equivalent","0","9","0","0","9"
"20220614","850","Department of Design and Construction","2026","C","Civilian","3","Full-Time Plus Full-Time Equivalent","93","1227","0","0","1320"
"20220614","856","Department of Citywide Administrative Services","2024","C","Civilian","1","Full-Time","1754","11","0","663","2428"
"20220614","858","Department of Information Technology and Telecommunication","2022","C","Civilian","2","Full-Time Equivalent","6","0","0","0","6"
"20220614","858","Department of Information Technology and Telecommunication","2024","C","Civilian","3","Full-Time Plus Full-Time Equivalent","1709","0","34","0","1743"
"20220614","858","Department of Information Technology and Telecommunication","2026","C","Civilian","2","Full-Time Equivalent","5","0","0","0","5"
"20220614","860","Department of Records and Information Services","2022","C","Civilian","2","Full-Time Equivalent","11","0","0","0","11"
"20220614","860","Department of Records and Information Services","2024","C","Civilian","1","Full-Time","56","0","0","0","56"
"20220614","860","Department of Records and Information Services","2025","C","Civilian","1","Full-Time","56","0","0","0","56"
"20220614","860","Department of Records and Information Services","2026","C","Civilian","2","Full-Time Equivalent","5","0","0","0","5"
"20220614","866","Department of Consumer and Worker Protection","2022","C","Civilian","2","Full-Time Equivalent","0","0","0","0","0"
"20220614","002","Mayoralty","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","1101","142","73","76","1392"
"20220614","002","Mayoralty","2023","C","Civilian","3","Full-Time Plus Full-Time Equivalent","1187","142","24","58","1411"
"20220614","002","Mayoralty","2025","C","Civilian","1","Full-Time","1165","141","23","33","1362"
"20220614","002","Mayoralty","2026","C","Civilian","1","Full-Time","1165","141","23","33","1362"
"20220614","003","Board of Elections","2022","C","Civilian","3","Full-Time Plus Full-Time Equivalent","682","0","0","0","682"
"20220614","003","Board of Elections","2023","C","Civilian","3","Full-Time Plus Full-Time Equivalent","682","0","0","0","682"
"20220614","003","Board of Elections","2025","C","Civilian","1","Full-Time","517","0","0","0","517"
"20220614","003","Board of Elections","2026","C","Civilian","1","Full-Time","517","0","0","0","517"
"20220614","004","Campaign Finance Board","2023","C","Civilian","1","Full-Time","161","0","0","0","161"
"20220614","004","Campaign Finance Board","2024","C","Civilian","1","Full-Time","103","0","0","0","103"
