"survey_year","id","district","survey_language","information","gender","ethnicity","ethnicity_other","education","income","preferred_language","preferred_language_other","age","ballot","voted_recently"
"2017","103000202","D03","en","CHILD","Female","Black or African American",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000203","D03","en","COUNCIL","Male","White",,"Bachelor’s degree","$25,000-$49,999","English",,"65+","DIGITAL",
"2017","103000204","D03","en","CHILD","Male","Latino/a",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000205","D03","en","COUNCIL","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000206","D03","en","COUNCIL",,,,"Bachelor’s degree",,"English",,,"DIGITAL",
"2017","103000207","D03","en","COMMUNITY","Female","White",,"Bachelor’s degree",,"English",,"65+","DIGITAL",
"2017","103000209","D03","en",,"Female","Black or African American;White",,"Less than high school diploma","$100,000 or more","English",,"14-17","DIGITAL",
"2017","103000211","D03","en","COUNCIL",,,,,,"English",,,"DIGITAL",
"2017","103000214","D03","en","ONLINE","Male","White",,"Graduate or Professional degree","$75,000-$99,999","English",,"65+","DIGITAL",
"2017","103000240","D03","en","TENANT","Male","White",,"Bachelor’s degree","$50,000-$74,999","English",,"45-54","DIGITAL",
"2017","103000242","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"25-34","DIGITAL",
"2017","103000247","D03","en","COMMUNITY","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000248","D03","en","COUNCIL","Male",,,,,"English",,,"DIGITAL",
"2017","103000252","D03","en","COUNCIL;ONLINE","Female","White",,"Graduate or Professional degree","$75,000-$99,999","English",,"35-44","DIGITAL",
"2017","103000253","D03","en","MAIL;SITE","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000254","D03","en","SCHOOL","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000255","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"55-64","DIGITAL",
"2017","103000267","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000268","D03","en","TENANT","Female",,,"Bachelor’s degree",,"English",,,"DIGITAL",
"2017","103000269","D03","en","COUNCIL","Female",,,"Graduate or Professional degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000270","D03","en","COUNCIL;ONLINE","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000271","D03","en","ONLINE","Male","Latino/a",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000272","D03","en","COMMUNITY","Female",,,"Bachelor’s degree",,"English",,"25-34","DIGITAL",
"2017","103000273","D03","en","MAIL","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000274","D03","en","TENANT","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000275","D03","en","COUNCIL","Female","White",,"Bachelor’s degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000276","D03","en","ONLINE;SITE","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000278","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"45-54","DIGITAL",
"2017","103000279","D03","en",,"Female","White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000280","D03","en","ONLINE;TENANT","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000281","D03","en","SCHOOL","Female","Black or African American",,"Graduate or Professional degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000282","D03","en","COMMUNITY","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000283","D03","en","COUNCIL;TENANT","Male","White",,"Bachelor’s degree","$50,000-$74,999","English",,"45-54","DIGITAL",
"2017","103000284","D03","en","COUNCIL","Female","White",,"Graduate or Professional degree",,"English",,"55-64","DIGITAL",
"2017","103000285","D03","en","CHILD","Female","Latino/a",,"Graduate or Professional degree",,"English",,"35-44","DIGITAL",
"2017","103000286","D03","en","COUNCIL","Male","White",,"Some college, no degree",,"English",,"55-64","DIGITAL",
"2017","103000287","D03","en","COMMUNITY","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000288","D03","en","CHILD","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000289","D03","en","CHILD;COUNCIL","Female","White",,"Associate’s degree","$75,000-$99,999","English",,"45-54","DIGITAL",
"2017","103000292","D03","en","SCHOOL","Female","White",,"Graduate or Professional degree",,"English",,"45-54","DIGITAL",
"2017","103000300","D03","en","COUNCIL","Female","White",,"Some college, no degree","I don't know","English",,,"DIGITAL",
"2017","103000301","D03","en","COMMUNITY","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000310","D03","en","SCHOOL","Female","Asian",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000314","D03","en","ONLINE",,,,"Graduate or Professional degree",,"English",,"35-44","DIGITAL",
"2017","103000319","D03","en","CHILD","Female","White",,"Graduate or Professional degree",,"English",,"45-54","DIGITAL",
"2017","103000329","D03","en",,,,,,,"English",,,"DIGITAL",
"2017","103000333","D03","en","COUNCIL","Female","White",,"Graduate or Professional degree",,"English",,"45-54","DIGITAL",
"2017","103000335","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000337","D03","en","ONLINE","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000340","D03","en","TENANT","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000343","D03","en","MAIL","Male","White",,"Bachelor’s degree","$75,000-$99,999","English",,"25-34","DIGITAL",
"2017","103000344","D03","en","MAIL","Female","White",,"Bachelor’s degree","$25,000-$49,999","English",,"20-24","DIGITAL",
"2017","103000346","D03","en","CHILD","Female","Latino/a",,"Some college, no degree","$50,000-$74,999","English",,"35-44","DIGITAL",
"2017","103000347","D03","en","SCHOOL","Male","Black or African American",,"Bachelor’s degree",,"English",,"55-64","DIGITAL",
"2017","103000348","D03","en","COUNCIL","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000350","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000351","D03","en","COUNCIL","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000353","D03","en","COUNCIL","Female","White",,"Bachelor’s degree","$75,000-$99,999","English",,"55-64","DIGITAL",
"2017","103000354","D03","en","COUNCIL","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000355","D03","en","ONLINE","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000357","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000360","D03","en","SITE","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000361","D03","en","COUNCIL","Female","White",,"Bachelor’s degree","$25,000-$49,999","English",,"65+","DIGITAL",
"2017","103000381","D03","en","SITE","Female","Asian",,"Bachelor’s degree","$100,000 or more","English",,"20-24","DIGITAL",
"2017","103000398","D03","en","ONLINE","Male","Asian",,"Bachelor’s degree","$75,000-$99,999","English",,"20-24","DIGITAL",
"2017","103000399","D03","en","TENANT","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000400","D03","en","MAIL","Male","White",,"Bachelor’s degree",,"English",,"55-64","DIGITAL",
"2017","103000403","D03","en","ONLINE","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000405","D03","en","COMMUNITY","Female","White",,"High school diploma, GED or equivalent","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000407","D03","en","COUNCIL","Female","Other","Caucasian","Bachelor’s degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000408","D03","en","ONLINE","Female","White",,"Bachelor’s degree","$75,000-$99,999","English",,"35-44","DIGITAL",
"2017","103000409","D03","en","COUNCIL","Female","White",,"Some college, no degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000411","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"20-24","DIGITAL",
"2017","103000414","D03","en","COUNCIL;NEWS;TENANT","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000426","D03","en","DOOR","Male","White",,"Bachelor’s degree","$75,000-$99,999","English",,"25-34","DIGITAL",
"2017","103000447","D03","en","COUNCIL","Male","White",,"Bachelor’s degree","$75,000-$99,999","English",,"25-34","DIGITAL",
"2017","103000458","D03","en","MAIL","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000461","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000462","D03","en","COMMUNITY","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"35-44","DIGITAL",
"2017","103000463","D03","en","COUNCIL","Female","Asian",,"Bachelor’s degree","$25,000-$49,999","English",,"25-34","DIGITAL",
"2017","103000465","D03","en","COUNCIL","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000466","D03","en","COUNCIL","Male","Other",,"Bachelor’s degree","$50,000-$74,999","English",,"25-34","DIGITAL",
"2017","103000467","D03","en","ONLINE","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000468","D03","en","COMMUNITY","Male","Latino/a;White",,"Graduate or Professional degree","$100,000 or more","Other","Catalan","25-34","DIGITAL",
"2017","103000469","D03","en","SCHOOL","Male","White",,"Less than high school diploma","I don't know","English",,"14-17","DIGITAL",
"2017","103000470","D03","en","ONLINE","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"20-24","DIGITAL",
"2017","103000471","D03","en","COUNCIL;SCHOOL","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000472","D03","en","COUNCIL","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000473","D03","en","CHILD","Female","White",,"Graduate or Professional degree",,,,,"DIGITAL",
"2017","103000474","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000475","D03","en","CHILD","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000477","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000478","D03","en","ONLINE","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000479","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$25,000-$49,999","English",,"55-64","DIGITAL",
"2017","103000480","D03","en","ONLINE","Female","Black or African American;White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000482","D03","en","TENANT","Male","Asian",,"Bachelor’s degree","$10,000-$24,999","English",,"35-44","DIGITAL",
"2017","103000483","D03","en","CHILD","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000484","D03","en","MAIL","Male","White",,"Graduate or Professional degree","$25,000-$49,999","English",,"55-64","DIGITAL",
"2017","103000486","D03","en","COUNCIL","Female","White",,"Bachelor’s degree",,"English",,"65+","DIGITAL",
"2017","103000487","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000489","D03","en",,"Male","White",,"Bachelor’s degree",,"English",,"55-64","DIGITAL",
"2017","103000497","D03","en","COUNCIL","Female","White",,"Bachelor’s degree","$50,000-$74,999","English",,"55-64","DIGITAL",
"2017","103000498","D03","en","COMMUNITY","Male","Other",,"Bachelor’s degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000499","D03","en","ONLINE","Female","White",,"Bachelor’s degree","$10,000-$24,999","English",,"35-44","DIGITAL",
"2017","103000500","D03","en","ONLINE","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000501","D03","en","TENANT","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000502","D03","en","COUNCIL","Female","Other",,"Graduate or Professional degree","$75,000-$99,999","English",,"65+","DIGITAL",
"2017","103000503","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$75,000-$99,999","English",,"25-34","DIGITAL",
"2017","103000504","D03","en","CHILD","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"35-44","DIGITAL",
"2017","103000505","D03","en","CHILD;COUNCIL","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"35-44","DIGITAL",
"2017","103000506","D03","en","COMMUNITY","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000507","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000508","D03","en","TENANT","Female","White",,"Associate’s degree","I don't know","English",,"45-54","DIGITAL",
"2017","103000509","D03","en","COUNCIL","Female","White",,"Graduate or Professional degree",,"English",,"65+","DIGITAL",
"2017","103000510","D03","en","COUNCIL","Male","White",,"Some college, no degree","$25,000-$49,999","English",,"65+","DIGITAL",
"2017","103000511","D03","en","TEMPLE","Female","Latino/a;White",,"Bachelor’s degree","$100,000 or more","English",,"20-24","DIGITAL",
"2017","103000514","D03","en","COMMUNITY","Male","White",,"Graduate or Professional degree","$75,000-$99,999","English",,"45-54","DIGITAL",
"2017","103000524","D03","en",,"Male","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000526","D03","en","COUNCIL","Female","White",,"Bachelor’s degree","$25,000-$49,999","English",,"45-54","DIGITAL",
"2017","103000527","D03","en","ONLINE","Male","Latino/a",,"Bachelor’s degree","$25,000-$49,999","Other","American Sign Language","25-34","DIGITAL",
"2017","103000529","D03","en","ONLINE","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000533","D03","en",,"Male","White",,"Graduate or Professional degree",,"English",,"55-64","DIGITAL",
"2017","103000536","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree",,"English",,"65+","DIGITAL",
"2017","103000539","D03","en","TENANT","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000556","D03","en","MAIL;ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000557","D03","en","COUNCIL","Female","White",,"Some college, no degree",,"English",,"35-44","DIGITAL",
"2017","103000558","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$10,000-$24,999","English",,"65+","DIGITAL",
"2017","103000559","D03","en","TENANT","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000560","D03","en","SCHOOL","Female","Latino/a",,"Some college, no degree","$50,000-$74,999","English",,"45-54","DIGITAL",
"2017","103000561","D03","en","COMMUNITY;COUNCIL","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"65+","DIGITAL",
"2017","103000562","D03","en","COUNCIL","Female",,,"Graduate or Professional degree",,"English",,,"DIGITAL",
"2017","103000563","D03","en","ONLINE","Female","White",,"Bachelor’s degree","$50,000-$74,999","English",,"25-34","DIGITAL",
"2017","103000564","D03","en","ONLINE","Male","Latino/a;White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000565","D03","en","COMMUNITY;COUNCIL","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"55-64","DIGITAL",
"2017","103000567","D03","en","COUNCIL","Male","Other",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000568","D03","en","ONLINE","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000570","D03","en","COUNCIL","Female","Asian",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000573","D03","en","NEWS","Male","White",,"Bachelor’s degree","$25,000-$49,999","English",,"45-54","DIGITAL",
"2017","103000574","D03","en","ONLINE","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000576","D03","en","ONLINE","Female","White",,"Bachelor’s degree","$50,000-$74,999","English",,"25-34","DIGITAL",
"2017","103000578","D03","en","TENANT","Female","White",,"Some college, no degree","$50,000-$74,999","English",,"55-64","DIGITAL",
"2017","103000580","D03","en","COUNCIL;SCHOOL","Female","White",,"Graduate or Professional degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000581","D03","en","COMMUNITY","Female","White",,"Graduate or Professional degree","$50,000-$74,999","English",,"25-34","DIGITAL",
"2017","103000590","D03","en","COMMUNITY","Male","White",,"Graduate or Professional degree","I don't know","English",,"35-44","DIGITAL",
"2017","103000618","D03","en","MAIL;TENANT","Male","Other",,"Graduate or Professional degree","$50,000-$74,999","English",,"65+","DIGITAL",
"2017","103000619","D03","en","COUNCIL","Male","Latino/a",,"Bachelor’s degree","$25,000-$49,999","English",,"20-24","DIGITAL",
"2017","103000621","D03","en","COUNCIL","Female","White",,"Graduate or Professional degree","$75,000-$99,999","English",,"65+","DIGITAL",
"2017","103000623","D03","en","DOOR","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000624","D03","en","CHILD","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000625","D03","en","COUNCIL","Male","White",,"Graduate or Professional degree","$75,000-$99,999","English",,"45-54","DIGITAL",
"2017","103000626","D03","en","COUNCIL","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"25-34","DIGITAL",
"2017","103000627","D03","en","CHILD;SCHOOL","Female","Asian",,"Graduate or Professional degree","$100,000 or more","Other","Japanese","35-44","DIGITAL",
"2017","103000629","D03","en","COMMUNITY","Male","White",,"Bachelor’s degree","$100,000 or more","English",,"35-44","DIGITAL",
"2017","103000630","D03","en","CHILD","Female","White",,"Bachelor’s degree","$100,000 or more","English",,"45-54","DIGITAL",
"2017","103000649","D03","en","COUNCIL","Female",,,"Graduate or Professional degree",,"English",,,"DIGITAL",
"2017","103000652","D03","en","ONLINE","Male","White",,"Graduate or Professional degree","$100,000 or more","English",,"55-64","DIGITAL",
