"district","dbn","school_type","school_name","address","phone","grades","accessibility","dual_language","g_t_in_kindergarten","x_coordinate","y_coordinate","postcode","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"02","02M276","Zoned School","Battery Park City School","55 Battery Place","212-266-5800","PK-8","Fully Accessible",,,"979410","196632","10280","MANHATTAN","40.70644","-74.017818","101","1","31704","1087945","1000160040","Battery Park City-Lower Manhattan"
"02","02M281","Zoned School","The River School","425 East 35th Street","212-251-6640","PK-5","Fully Accessible",,,"992064","210453","10016","MANHATTAN","40.74428","-73.972591","106","4","8601","1089385","1009670002","Turtle Bay-East Midtown"
"02","02M290","Zoned School","P.S. 290 Manhattan New School","311 East 82nd Street","212-734-7127","PK-5","Not Accessible",,,"997329","221700","10028","MANHATTAN","40.775078","-73.953096","108","5","138","1049876","1015450005","Yorkville"
"02","02M340","Zoned School","Sixth Avenue Elementary School","64 West 17th Street","917-305-1000","PK-5","Fully Accessible",,,"985577","208489","10011","MANHATTAN","40.738725","-73.994169","105","3","54","1068261","1008187501","Hudson Yards-Chelsea-Flatiron-Union Square"
"02","02M343","Zoned School","The Peck Slip School","1 Peck Slip","212-312-6260","PK-5","Fully Accessible",,,"983721","197443","10038","MANHATTAN","40.708766","-74.002406","101","1","1501","1001363","1001060009","Battery Park City-Lower Manhattan"
"02","02M347","Non-Zoned School","The 47 American Sign Language & English Lower School","223 East 23rd Street","917-326-6609","PK-8","Partially Accessible",,,"989424","208287","10010","MANHATTAN","40.738548","-73.982455","106","2","64","1019775","1009040024","Gramercy"
"02","02M397","Zoned School","Spruce Street School","12 Spruce Street","212-266-4800","PK-8","Fully Accessible",,,"982855","198074","10038","MANHATTAN","40.711132","-74.005277","101","1","1501","1087485","1001007502","Battery Park City-Lower Manhattan"
"02","02M527","Zoned School","P.S. 527 - East Side School for Social Action","323 East 91st Street","212-828-2710","K-5","Not Accessible",,,"998691","223694","10128","MANHATTAN","40.780763","-73.94869","108","5","154","1050217","1015540015","Yorkville"
"03","03M009","Zoned School","P.S. 009 Sarah Anderson","100 West 84th Street","212-678-2812","PK-5","Partially Accessible",,,"991379","225360","10024","MANHATTAN","40.785287","-73.97343","107","6","169","1032119","1012140029","Upper West Side"
"03","03M075","Zoned School","P.S. 075 Emily Dickinson","735 West End Avenue","212-866-5400","K-5","Partially Accessible","Spanish",,"991450","228958","10025","MANHATTAN","40.795157","-73.973292","107","6","183","1034190","1012530065","Upper West Side"
"03","03M076","Zoned School","P.S. 076 A. Philip Randolph","220 West 121st Street","212-678-2865","PK-8","Not Accessible",,,"997690","233123","10027","MANHATTAN","40.806768","-73.951061","110","9","220","1058470","1019260017","Central Harlem South"
"03","03M084","Zoned School","P.S. 084 Lillian Weber","32 West 92nd Street","212-799-2534","PK-5","Not Accessible","French, Spanish",,"992995","226907","10025","MANHATTAN","40.789526","-73.967574","107","6","177","1081042","1012050006","Upper West Side"
"03","03M087","Zoned School","P.S. 087 William Sherman","160 West 78th Street","212-678-2826","PK-5","Not Accessible","Spanish",,"990337","224076","10024","MANHATTAN","40.781958","-73.977638","107","6","161","1030196","1011490007","Upper West Side"
"03","03M145","Zoned School","P.S. 145, The Bloomingdale School","150 West 105th Street","212-678-2857","PK-5","Not Accessible","Russian, Spanish",,"993771","230412","10025","MANHATTAN","40.799376","-73.965308","107","7","189","1076625","1018590001","Upper West Side"
"03","03M149","Zoned School","P.S. 149 Sojourner Truth","41 West 117th Street","646-672-9020","PK-8","Not Accessible",,,"998622","231708","10026","MANHATTAN","40.802136","-73.947828","110","9","190","1051434","1016010001","Central Harlem South"
"03","03M163","Zoned School","P.S. 163 Alfred E. Smith","163 West 97th Street","212-678-2854","PK-5","Not Accessible","Spanish","Y","992980","228978","10025","MANHATTAN","40.794264","-73.968706","107","7","185","1055908","1018520099","Upper West Side"
"03","03M165","Zoned School","P.S. 165 Robert E. Simon","234 West 109th Street","212-678-2873","PK-5","Not Accessible","Spanish","Y","993677","231707","10025","MANHATTAN","40.802917","-73.965613","107","7","195","1056676","1018800013","Morningside Heights"
"03","03M166","Zoned School","P.S. 166 The Richard Rodgers School of The Arts and Technology","132 West 89th Street","212-678-2829","K-5","Partially Accessible",,"Y","991849","226705","10024","MANHATTAN","40.788865","-73.971847","107","6","173","1032308","1012190047","Upper West Side"
"03","03M180","Zoned School","P.S. 180 Hugo Newman","370 West 120th Street","212-678-2849","PK-8","Partially Accessible","Spanish",,"996469","233500","10027","MANHATTAN","40.807843","-73.955569","110","9","257","1059111","1019460001","Central Harlem South"
"03","03M185","Zoned School","The Locke School of Arts and Engineering","20 West 112th Street","212-534-7490","PK-5","Not Accessible",,,"998053","230182","10026","MANHATTAN","40.798511","-73.949251","110","9","186","1051410","1015950015","Central Harlem South"
"03","03M191","Zoned School","The Riverside School for Makers and Artists","300 West 61st Street","347-478-5228","PK-8","Fully Accessible",,,"986901","220799","10023","MANHATTAN","40.772883","-73.989609","107","6","151","1088870","1011717510","Lincoln Square"
"03","03M199","Zoned School","P.S. 199 Jessie Isador Straus","270 West 70th Street","212-799-1033","K-5","Partially Accessible",,,"988564","222579","10023","MANHATTAN","40.778059","-73.984449","107","6","155","1030351","1011580040","Lincoln Square"
"03","03M241","Zoned School","STEM Institute of Manhattan","240 West 113rd Street","212-678-2898","K-5","Partially Accessible",,,"996547","231315","10026","MANHATTAN","40.801689","-73.954908","110","9","216","1055111","1018280015","Central Harlem South"
"03","03M242","Zoned School","P.S. 242 - The Young Diplomats Magnet Academy","134 West 122nd Street","212-678-2908","PK-5","Partially Accessible","Italian",,"998539","232949","10027","MANHATTAN","40.8063","-73.948013","110","9","220","1057683","1019060011","Central Harlem South"
"03","03M333","Non-Zoned School","P.S. 333 Manhattan School for Children","154 West 93rd Street","212-222-1450","K-8","Partially Accessible",,,"992277","227605","10025","MANHATTAN","40.791709","-73.970802","107","6","177","1032522","1012230005","Upper West Side"
"03","03M452","Zoned School","P.S. 452","210 West 61st Street","212-259-6222","PK-5","Partially Accessible",,,"987708","220393","10023","MANHATTAN","40.771925","-73.987328","107","6","147","1030320","1011520029","Lincoln Square"
"03","03M859","Non-Zoned School","Special Music School","129 West 67th Street","212-501-3318","K-12","Partially Accessible",,,"988965","221724","10023","MANHATTAN","40.774919","-73.982745","107","6","153","1081024","1011390008","Lincoln Square"
"04","04M007","Zoned School","P.S. 007 Samuel Stern","160 East 120th Street","212-860-5827","3K-8","Partially Accessible",,,"1001035","230969","10035","MANHATTAN","40.801007","-73.939349","111","8","196","1083501","1017680021","East Harlem North"
"04","04M037","Non-Zoned School","River East Elementary","2351 First Avenue","212-802-3035","3K-5","Not Accessible",,,"1002595","230478","10035","MANHATTAN","40.798884","-73.933319","111","8","194","1054786","1017970100","East Harlem North"
"04","04M038","Zoned School","P.S. 38 Roberto Clemente","232 East 103rd Street","212-860-5882","3K-5","Not Accessible",,,"999546","226615","10029","MANHATTAN","40.788952","-73.944538","111","8","164","1052384","1016520016","East Harlem South"
"04","04M057","Zoned School","James Weldon Johnson","176 East 115th Street","212-876-5522","3K-8","Not Accessible","Spanish",,"1000420","229726","10029","MANHATTAN","40.797577","-73.94128","111","8","182","1083184","1016400139","East Harlem North"
"04","04M072","Zoned School","The Lexington Academy","131 East 104th Street","212-860-5831","3K-8","Not Accessible","Spanish",,"998801","227626","10029","MANHATTAN","40.791179","-73.947776","111","8","166","1081340","1016320011","East Harlem South"
"04","04M083","Zoned School","P.S. 083 Luis Munoz Rivera","219 East 109th Street","212-860-5847","3K-5","Not Accessible",,,"1000322","228326","10029","MANHATTAN","40.793194","-73.942548","111","8","180","1052436","1016590012","East Harlem North"
"04","04M096","Zoned School","P.S. 096 Joseph Lanzetta","216 East 120th Street","212-860-5851","3K-8","Not Accessible","Spanish",,"1001643","230632","10035","MANHATTAN","40.800256","-73.937558","111","8","194","1074333","1017840012","East Harlem North"
"04","04M102","Zoned School","P.S. 102 Jacques Cartier","315 East 113rd Street","212-860-5834","3K-5","Not Accessible",,"Y","1001301","228923","10029","MANHATTAN","40.794869","-73.938711","111","8","180","1081366","1016840101","East Harlem North"
"04","04M108","Zoned School","P.S. 108 Assemblyman Angelo Del Toro Educational Complex","1615 Madison Avenue","212-860-5803","3K-8","Not Accessible",,,"998688","228933","10029","MANHATTAN","40.795146","-73.948368","111","8","17401","1051584","1016140021","East Harlem South"
"04","04M112","Zoned School","P.S. 112 Jose Celso Barbosa","535 East 119th Street","212-860-5868","3K-2","Not Accessible","Spanish",,"1003485","229613","10035","MANHATTAN","40.796668","-73.930966","111","8","192","1084005","1018160001","East Harlem North"
"04","04M146","Zoned School","P.S. 146 Ann M. Short","421 East 106th Street","212-860-5877","3K-5","Partially Accessible",,,"1001217","226932","10029","MANHATTAN","40.789295","-73.939262","111","8","162","1052999","1017000001","East Harlem South"
"04","04M155","Zoned School","P.S. 155 William Paca","319 East 117th Street","212-860-5885","3K-5","Not Accessible","Spanish",,"1001999","229837","10035","MANHATTAN","40.797302","-73.936365","111","8","188","1052986","1016890005","East Harlem North"
"04","04M171","Zoned School","P.S. 171 Patrick Henry","19 East 103rd Street","212-860-5801","3K-8","Not Accessible",,,"997700","227938","10029","MANHATTAN","40.792122","-73.951961","111","8","168","1051497","1016090007","East Harlem South"
"04","04M182","Non-Zoned School","The Bilingual Bicultural School","219 East 109th Street","212-860-6031","3K-5","Not Accessible","Spanish",,"1000322","228326","10029","MANHATTAN","40.793194","-73.942548","111","8","180","1052436","1016590012","East Harlem North"
"04","04M375","Zoned School","Mosaic Preparatory Academy","141 East 111th Street","212-722-3109","3K-5","Fully Accessible",,,"999604","229322","10029","MANHATTAN","40.79564","-73.94441","111","8","172","1081346","1016390003","East Harlem South"
"04","04M497","Non-Zoned School","Central Park East I","1573 Madison Avenue","212-860-5821","PK-5","Not Accessible",,,"998513","228429","10029","MANHATTAN","40.793763","-73.949381","111","8","17401","1051515","1016120050","East Harlem South"
"04","04M964","Non-Zoned School","Central Park East II","433 East 100th Street","212-860-5992","3K-8","Partially Accessible",,,"1000611","225483","10029","MANHATTAN","40.785258","-73.941526","111","8","162","1083933","1016940001","East Harlem South"
"05","05M030","Zoned School","P.S. 030 Hernandez/Hughes","144-176 East 128th Street","212-876-1825","3K-5","Partially Accessible",,,"1002117","232805","10035","MANHATTAN","40.805953","-73.935179","111","9","242","1054502","1017760020","East Harlem North"
"05","05M036","Zoned School","P.S. 036 Margaret Douglas","123 Morningside Drive","212-690-5807","3K-5","Not Accessible",,,"996040","234642","10027","MANHATTAN","40.81027","-73.957482","109","7","19701","1055890","1018500002","Morningside Heights"
"05","05M046","Zoned School","P.S. 046 Arthur Tappan","2987 Frederick Douglass Boulevard","212-360-1519","3K-8","Not Accessible",,,"1001883","242218",,,,,,,,,,
"05","05M092","Zoned School","P.S. 092 Mary McLeod Bethune","222 West 134th Street","212-690-5915","PK-5","Fully Accessible",,,"999242","236178","10030","MANHATTAN","40.815016","-73.945123","110","9","226","1058808","1019390011","Central Harlem North-Polo Grounds"
"05","05M123","Zoned School","P.S. 123 Mahalia Jackson","301 West 140th Street","212-342-6200","3K-8","Not Accessible",,,"999597","238109","10030","MANHATTAN","40.819767","-73.944433","110","9","22102","1060726","1020420035","Central Harlem North-Polo Grounds"
"05","05M125","Zoned School","P.S. 125 Ralph Bunche","425 West 123rd Street","212-666-6400","PK-5","Partially Accessible",,,"996507","234674","10027","MANHATTAN","40.810431","-73.955809","109","7","20901","1059526","1019640012","Morningside Heights"
"05","05M129","Zoned School","P.S. 129 John H. Finley","425 West 130th Street","212-690-5932","3K-8","Not Accessible",,"Y","997531","236176","10027","MANHATTAN","40.814637","-73.951912","109","9","21703","1059407","1019570010","Manhattanville"
"05","05M133","Zoned School","P.S. 133 Fred R Moore","2121 5th Avenue","212-690-5936","3K-5","Not Accessible",,,"1001087","234266","10037","MANHATTAN","40.809672","-73.939872","111","9","206","1054276","1017550001","Central Harlem North-Polo Grounds"
"05","05M154","Zoned School","P.S. 154 Harriet Tubman","250 West 127th Street","212-864-2400","3K-5","Not Accessible",,,"998395","234568","10027","MANHATTAN","40.810928","-73.948938","110","9","224","1058671","1019320010","Central Harlem North-Polo Grounds"
"05","05M161","Zoned School","P.S. 161 Pedro Albizu Campos","499 West 133rd Street","212-690-5945","K-8","Not Accessible","Spanish",,"997404","237198","10027","MANHATTAN","40.81755","-73.953041","109","9","21303","1059645","1019710001","Manhattanville"
"05","05M175","Zoned School","P.S. 175 Henry H Garnet","175 West 134th Street","212-283-0426","3K-5","Partially Accessible",,,"1000109","235986","10030","MANHATTAN","40.814422","-73.943664","110","9","228","1058248","1019190006","Central Harlem North-Polo Grounds"
"05","05M194","Zoned School","P.S. 194 Countee Cullen","244 West 144th Street","212-690-5954","PK-5","Not Accessible",,,"1000549","238471","10030","MANHATTAN","40.821425","-73.940674","110","9","232","1060432","1020290011","Central Harlem North-Polo Grounds"
"05","05M197","Zoned School","P.S. 197 John B. Russwurm","2230 5th Avenue","212-690-5960","3K-5","Not Accessible",,,"1001316","235675","10037","MANHATTAN","40.813184","-73.937322","110","9","212","1076433","1017330017","Central Harlem North-Polo Grounds"
"05","05M200","Zoned School","P.S. 200- The James McCune Smith School","2589 7th Avenue","212-491-6636","3K-5","Fully Accessible",,,"1002033","239485","10039","MANHATTAN","40.824495","-73.936997","110","9","236","1060198","1020160100","Central Harlem North-Polo Grounds"
"05","05M318","Non-Zoned School","Thurgood Marshall Academy Lower School","276 West 151st Street","212-368-8731","K-5","Not Accessible",,,"1001455","240156","10039","MANHATTAN","40.826126","-73.937982","110","9","236","1060596","1020360047","Central Harlem North-Polo Grounds"
"05","05M517","Non-Zoned School","Teachers College Community School","168 Morningside Avenue","212-316-8080","PK-8","Not Accessible",,,"997098","235351","10027","MANHATTAN","40.81242","-73.953315","109","7","21303","1084102","1019670024","Manhattanville"
"06","06M004","Zoned School","P.S. 004 Duke Ellington","500 West 160th Street","212-928-0739","3K-5","Fully Accessible","Spanish",,"1000412","243451","10032","MANHATTAN","40.834899","-73.941085","112","7","245","1062792","1021180022","Washington Heights South"
"06","06M005","Zoned School","P.S. 005 Ellen Lurie","3703 Tenth Avenue","212-567-8109","3K-5","Fully Accessible","Spanish",,"1005750","251746","10034","MANHATTAN","40.85899","-73.922894","112","10","299","1084201","1021500030","Marble Hill-Inwood"
"06","06M008","Zoned School","P.S. 008 Luis Belliard","465 West 167th Street","212-928-4157","3K-5","Fully Accessible","Spanish",,"1001789","245040","10032","MANHATTAN","40.838954","-73.936838","112","10","249","1081842","1021120001","Washington Heights South"
"06","06M018","Zoned School","P.S. 018 Park Terrace","4124 9th Avenue","917-521-2220","K-8","Partially Accessible",,,"1008662","256785","10034","MANHATTAN","40.871278","-73.911516","112","10","299","1082045","1022150824","Marble Hill-Inwood"
"06","06M028","Zoned School","P.S. 028 Wright Brothers","475 West 155th Street","212-690-3014","3K-5","Not Accessible","Spanish",,"1000294","242268","10032","MANHATTAN","40.831227","-73.942143","112","7","239","1076739","1021070026","Washington Heights South"
"06","06M048","Zoned School","P.S. 048 P.O. Michael J. Buczek","4360-78 Broadway","917-521-3800","3K-5","Fully Accessible","Spanish",,"1002611","250126","10033","MANHATTAN","40.853466","-73.934048","112","10","271","1076752","1021670029","Washington Heights North"
"06","06M098","Zoned School","P.S. 098 Shorac Kappock","512 West 212th Street","212-927-7870","3K-5","Fully Accessible","Spanish",,"1006981","255430","10034","MANHATTAN","40.867826","-73.917059","112","10","303","1064871","1022290012","Marble Hill-Inwood"
"06","06M103","Zoned School","Dos Puentes Elementary School","185 Wadsworth Avenue","212-781-1803","K-5","Not Accessible","Spanish",,"1002519","249167","10033","MANHATTAN","40.850626","-73.934377","112","10","271","1063947","1021650026","Washington Heights North"
"06","06M115","Zoned School","P.S. 115 Alexander Humboldt","586 West 177th Street","212-927-9233","PK-5","Not Accessible",,,"1002195","247547","10033","MANHATTAN","40.846542","-73.935205","112","10","261","1063228","1021330040","Washington Heights South"
"06","06M128","Zoned School","P.S. 128 Audubon","560 West 169th Street","212-927-0607","3K-5","Partially Accessible","Spanish",,"1001211","245694","10032","MANHATTAN","40.841359","-73.938593","112","10","251","1062994","1021250001","Washington Heights South"
"06","06M132","Zoned School","P.S. 132 Juan Pablo Duarte","185 Wadsworth Avenue","212-927-7857","K-5","Not Accessible","Spanish",,"1002519","249167","10033","MANHATTAN","40.850626","-73.934377","112","10","271","1063947","1021650026","Washington Heights North"
"06","06M152","Zoned School","P.S. 152 Dyckman Valley","93 Nagle Avenue","212-567-5456","3K-5","Partially Accessible",,,"1004283","252536","10040","MANHATTAN","40.860412","-73.927936","112","10","283","1064149","1021730001","Washington Heights North"
"06","06M153","Zoned School","P.S. 153 Adam Clayton Powell","1750 Amsterdam Avenue","212-927-8611","3K-5","Partially Accessible","Spanish","Y","998752","240403","10031","MANHATTAN","40.826295","-73.946845","109","7","233","1081834","1020780019","Hamilton Heights"
"06","06M173","Zoned School","P.S. 173","306 Fort Washington Avenue","212-927-7850","3K-5","Partially Accessible",,,"1000910","247307","10033","MANHATTAN","40.845469","-73.940468","112","10","263","1063503","1021420154","Washington Heights South"
"06","06M178","Non-Zoned School","Professor Juan Bosch Public School","12-18 Ellwood Street","212-569-0327","K-5","Fully Accessible","Spanish",,"1004083","252330","10040","MANHATTAN","40.859243","-73.927792","112","10","283","1064128","1021710036","Washington Heights North"
"06","06M187","Zoned School","P.S./I.S. 187 Hudson Cliffs","349 Cabrini Boulevard","212-927-8218","PK-8","Not Accessible",,,"1001722","251235","10040","MANHATTAN","40.856693","-73.937093","112","10","273","1064371","1021790365","Washington Heights North"
