"fiscal_year","agency","industry","count","contract_value","percent_awarded_to_worker"
"2019","DCP","Goods","0","$   - 0","0.00"
"2019","DCP","Human Services","0","$   - 0","0.00"
"2019","DCP","Professional Services","0","$   - 0","0.00"
"2019","DCP","Standardized Services","0","$   - 0","0.00"
"2019","DDC","Architecture/Engineering","0","$   - 0","0.00"
"2019","DDC","Construction Services","0","$   - 0","0.00"
"2019","DDC","Goods","1","$   3,200.00","0.0047"
"2019","DDC","Human Services","0","$   - 0","0.00"
"2019","DDC","Professional Services","0","$   - 0","0.00"
"2019","DDC","Standardized Services","0","$   - 0","0.00"
"2019","DEP","Architecture/Engineering","0","$   - 0","0.00"
"2019","DEP","Construction Services","0","$   - 0","0.00"
"2019","DEP","Goods","2","$   18,448.00","0.0017"
"2019","DEP","Human Services","0","$   - 0","0.00"
"2019","DEP","Professional Services","0","$   - 0","0.00"
"2019","DEP","Standardized Services","0","$   - 0","0.00"
"2019","DFTA","Architecture/Engineering","0","$   - 0","0.00"
"2019","DFTA","Construction Services","0","$   - 0","0.00"
"2019","DFTA","Goods","0","$   - 0","0.00"
"2019","DFTA","Human Services","0","$   - 0","0.00"
"2019","DFTA","Professional Services","0","$   - 0","0.00"
"2019","DFTA","Standardized Services","0","$   - 0","0.00"
"2019","DHS","Architecture/Engineering","0","$   - 0","0.00"
"2019","DHS","Construction Services","0","$   - 0","0.00"
"2019","DHS","Goods","4","$   32,222.46","0.0449"
"2019","DHS","Human Services","0","$   - 0","0.00"
"2019","DHS","Professional Services","0","$   - 0","0.00"
"2019","DHS","Standardized Services","0","$   - 0","0.00"
"2019","DOB","Architecture/Engineering","0","$   - 0","0.00"
"2019","DOB","Construction Services","0","$   - 0","0.00"
"2019","DOB","Goods","0","$   - 0","0.00"
"2019","DOB","Human Services","0","$   - 0","0.00"
"2019","DOB","Professional Services","0","$   - 0","0.00"
"2019","DOB","Standardized Services","0","$   - 0","0.00"
"2019","DOC","Architecture/Engineering","0","$   - 0","0.00"
"2019","DOC","Construction Services","0","$   - 0","0.00"
"2019","DOC","Goods","21","$   873,603.10","0.0403"
"2019","DOC","Human Services","0","$   - 0","0.00"
"2019","DOC","Professional Services","0","$   - 0","0.00"
"2019","DOC","Standardized Services","0","$   - 0","0.00"
"2019","DOF","Architecture/Engineering","0","$   - 0","0.00"
"2019","DOF","Construction Services","0","$   - 0","0.00"
"2019","DOF","Goods","0","$   - 0","0.00"
"2019","DOF","Human Services","0","$   - 0","0.00"
"2019","DOF","Professional Services","0","$   - 0","0.00"
"2019","DOF","Standardized Services","0","$   - 0","0.00"
"2019","DOHMH","Architecture/Engineering","0","$   - 0","0.00"
"2019","DOHMH","Construction Services","0","$   - 0","0.00"
"2019","DOHMH","Goods","0","$   - 0","0.00"
"2019","DOHMH","Human Services","0","$   - 0","0.00"
"2019","DOHMH","Professional Services","0","$   - 0","0.00"
"2019","DOHMH","Standardized Services","0","$   - 0","0.00"
"2019","DOI","Architecture/Engineering","0","$   - 0","0.00"
"2019","DOI","Construction Services","0","$   - 0","0.00"
"2019","DOI","Goods","0","$   - 0","0.00"
"2019","DOI","Professional Services","0","$   - 0","0.00"
"2019","DOI","Standardized Services","0","$   - 0","0.00"
"2019","DoITT","Architecture/Engineering","0","$   - 0","0.00"
"2019","DoITT","Construction Services","0","$   - 0","0.00"
"2019","DoITT","Goods","0","$   - 0","0.00"
"2019","DoITT","Human Services","0","$   - 0","0.00"
"2019","DoITT","Professional Services","0","$   - 0","0.00"
"2019","DoITT","Standardized Services","0","$   - 0","0.00"
"2019","DOP","Architecture/Engineering","0","$   - 0","0.00"
"2019","DOP","Construction Services","0","$   - 0","0.00"
"2019","DOP","Goods","0","$   - 0","0.00"
"2019","DOP","Human Services","0","$   - 0","0.00"
"2019","DOP","Professional Services","0","$   - 0","0.00"
"2019","DOP","Standardized Services","0","$   - 0","0.00"
"2019","DORIS","Architecture/Engineering","0","$   - 0","0.00"
"2019","DORIS","Construction Services","0","$   - 0","0.00"
"2019","DORIS","Goods","0","$   - 0","0.00"
"2019","DORIS","Human Services","0","$   - 0","0.00"
"2019","DORIS","Professional Services","0","$   - 0","0.00"
"2019","DORIS","Standardized Services","0","$   - 0","0.00"
"2019","DOT","Architecture/Engineering","0","$   - 0","0.00"
"2019","DOT","Construction Services","0","$   - 0","0.00"
"2019","DOT","Goods","3","$   40,000.00","0.0071"
"2019","DOT","Human Services","0","$   - 0","0.00"
"2019","DOT","Professional Services","0","$   - 0","0.00"
"2019","DOT","Standardized Services","0","$   - 0","0.00"
"2019","DPR","Architecture/Engineering","0","$   - 0","0.00"
"2019","DPR","Construction Services","0","$   - 0","0.00"
"2019","DPR","Goods","10","$   49,677.66","0.006"
"2019","DPR","Human Services","0","$   - 0","0.00"
"2019","DPR","Professional Services","0","$   - 0","0.00"
"2019","DPR","Standardized Services","0","$   - 0","0.00"
"2019","DSNY","Architecture/Engineering","0","$   - 0","0.00"
"2019","DSNY","Construction Services","0","$   - 0","0.00"
"2019","DSNY","Goods","0","$   - 0","0.00"
"2019","DSNY","Human Services","0","$   - 0","0.00"
"2019","DSNY","Professional Services","0","$   - 0","0.00"
"2019","DSNY","Standardized Services","0","$   - 0","0.00"
"2019","DYCD","Architecture/Engineering","0","$   - 0","0.00"
"2019","DYCD","Construction Services","0","$   - 0","0.00"
"2019","DYCD","Goods","0","$   - 0","0.00"
"2019","DYCD","Human Services","0","$   - 0","0.00"
"2019","DYCD","Professional Services","0","$   - 0","0.00"
"2019","DYCD","Standardized Services","1","$   1,124.32","0.0087"
"2019","FDNY","Architecture/Engineering","0","$   - 0","0.00"
"2019","FDNY","Construction Services","0","$   - 0","0.00"
"2019","FDNY","Goods","6","$   185,000.00","0.0208"
"2019","FDNY","Human Services","0","$   - 0","0.00"
"2019","FDNY","Professional Services","0","$   - 0","0.00"
"2019","FDNY","Standardized Services","0","$   - 0","0.00"
"2019","HPD","Architecture/Engineering","0","$   - 0","0.00"
"2019","HPD","Construction Services","0","$   - 0","0.00"
"2019","HPD","Goods","0","$   - 0","0.00"
"2019","HPD","Human Services","0","$   - 0","0.00"
"2019","HPD","Professional Services","0","$   - 0","0.00"
"2019","HPD","Standardized Services","0","$   - 0","0.00"
"2019","HRA","Architecture/Engineering","0","$   - 0","0.00"
"2019","HRA","Construction Services","0","$   - 0","0.00"
"2019","HRA","Goods","0","$   - 0","0.00"
"2019","HRA","Human Services","0","$   - 0","0.00"
"2019","HRA","Professional Services","0","$   - 0","0.00"
"2019","HRA","Standardized Services","0","$   - 0","0.00"
"2019","Law","Architecture/Engineering","0","$   - 0","0.00"
"2019","Law","Construction Services","0","$   - 0","0.00"
"2019","Law","Goods","0","$   - 0","0.00"
"2019","Law","Human Services","0","$   - 0","0.00"
"2019","Law","Professional Services","0","$   - 0","0.00"
"2019","Law","Standardized Services","0","$   - 0","0.00"
"2019","LPC","Architecture/Engineering","0","$   - 0","0.00"
"2019","LPC","Construction Services","0","$   - 0","0.00"
"2019","LPC","Goods","0","$   - 0","0.00"
"2019","LPC","Human Services","0","$   - 0","0.00"
"2019","LPC","Professional Services","0","$   - 0","0.00"
"2019","LPC","Standardized Services","0","$   - 0","0.00"
"2019","MOCJ","Architecture/Engineering","0","$   - 0","0.00"
"2019","MOCJ","Construction Services","0","$   - 0","0.00"
"2019","MOCJ","Goods","0","$   - 0","0.00"
"2019","MOCJ","Human Services","0","$   - 0","0.00"
"2019","MOCJ","Professional Services","0","$   - 0","0.00"
"2019","MOCJ","Standardized Services","0","$   - 0","0.00"
"2019","NYCEM","Architecture/Engineering","0","$   - 0","0.00"
"2019","NYCEM","Construction Services","0","$   - 0","0.00"
"2019","NYCEM","Goods","0","$   - 0","0.00"
"2019","NYCEM","Human Services","0","$   - 0","0.00"
"2019","NYCEM","Professional Services","0","$   - 0","0.00"
"2019","NYCEM","Standardized Services","0","$   - 0","0.00"
"2019","NYPD","Architecture/Engineering","0","$   - 0","0.00"
"2019","NYPD","Construction Services","0","$   - 0","0.00"
"2019","NYPD","Goods","1","$   20,000.00","0.0004"
"2019","NYPD","Human Services","0","$   - 0","0.00"
"2019","NYPD","Professional Services","0","$   - 0","0.00"
"2019","NYPD","Standardized Services","0","$   - 0","0.00"
"2019","OATH","Architecture/Engineering","0","$   - 0","0.00"
"2019","OATH","Construction Services","0","$   - 0","0.00"
"2019","OATH","Goods","0","$   - 0","0.00"
"2019","OATH","Human Services","0","$   - 0","0.00"
"2019","OATH","Professional Services","0","$   - 0","0.00"
"2019","OATH","Standardized Services","0","$   - 0","0.00"
"2019","SBS","Architecture/Engineering","0","$   - 0","0.00"
"2019","SBS","Construction Services","0","$   - 0","0.00"
"2019","SBS","Goods","0","$   - 0","0.00"
"2019","SBS","Human Services","0","$   - 0","0.00"
"2019","SBS","Professional Services","0","$   - 0","0.00"
"2019","SBS","Standardized Services","0","$   - 0","0.00"
"2019","TLC","Architecture/Engineering","0","$   - 0","0.00"
"2019","TLC","Construction Services","0","$   - 0","0.00"
"2019","TLC","Goods","0","$   - 0","0.00"
"2019","TLC","Human Services","0","$   - 0","0.00"
"2019","TLC","Professional Services","0","$   - 0","0.00"
"2019","TLC","Standardized Services","0","$   - 0","0.00"
