"ceqr","project_name","block","lot","community_district","house_number","street_name","zip_code"
"92BSA027M","New York Sports Club","140","1131","MN01",,,
"92BSA027M","New York Sports Club","140","1130","MN01",,,
"92BSA027M","New York Sports Club","140","1129","MN01",,,
"92BSA027M","New York Sports Club","140","1128","MN01",,,
"92BSA027M","New York Sports Club","140","1127","MN01",,,
"92BSA027M","New York Sports Club","140","1126","MN01",,,
"92BSA027M","New York Sports Club","140","1125","MN01",,,
"92BSA027M","New York Sports Club","140","1124","MN01",,,
"92BSA027M","New York Sports Club","140","1123","MN01",,,
"92BSA027M","New York Sports Club","140","1122","MN01",,,
"92BSA027M","New York Sports Club","140","1121","MN01",,,
"92BSA027M","New York Sports Club","140","1120","MN01",,,
"92BSA027M","New York Sports Club","140","1119","MN01",,,
"92BSA027M","New York Sports Club","140","1118","MN01",,,
"92BSA027M","New York Sports Club","140","1117","MN01",,,
"92BSA027M","New York Sports Club","140","1116","MN01",,,
"92BSA027M","New York Sports Club","140","1115","MN01",,,
"92BSA027M","New York Sports Club","140","1114","MN01",,,
"92BSA027M","New York Sports Club","140","1113","MN01",,,
"92BSA027M","New York Sports Club","140","1112","MN01",,,
"92BSA027M","New York Sports Club","140","1111","MN01",,,
"92BSA027M","New York Sports Club","140","1110","MN01",,,
"92BSA027M","New York Sports Club","140","1109","MN01",,,
"92BSA027M","New York Sports Club","140","1108","MN01",,,
"92BSA027M","New York Sports Club","140","1107","MN01",,,
"92BSA027M","New York Sports Club","140","1106","MN01",,,
"92BSA027M","New York Sports Club","140","1105","MN01",,,
"92BSA027M","New York Sports Club","140","1104","MN01",,,
"92BSA027M","New York Sports Club","140","1103","MN01",,,
"92BSA027M","New York Sports Club","140","1102","MN01",,,
"92BSA033Q","40-01 Beach Channel Drive","15830","39","QN14",,,
"92BSA037X","Pelham Bay Division Additional Renovation Project","4250","41","BK10",,,
"92BSA040K","210 Prospect Part SW","5287","47","BK07",,,
"92BSA047X","Re-Construct Church Facility","3095","28","BX06",,,
"92BSA047X","Re-Construct Church Facility","3095","47","BX06",,,
"92BSA047X","Re-Construct Church Facility","3095","45","BX06",,,
"92BSA047X","Re-Construct Church Facility","3095","43","BX06",,,
"92BSA047X","Re-Construct Church Facility","3095","40","BX06",,,
"22HPD060M","Genesis TPT Harlem LLC","1937","27","MN09",,,
"22HPD057X","1730 Harrison Avenue","2867","70","BX07",,,
"22SBS007R","Staten Island Ballpark Brewpub Lease","2","20","SI01",,,
"22OOM004M","BBE Phase 3","240","6","MN01",,,
"92DBS003K","Brooklyn Economic Development Zone Extension",,,"BK16",,"EAST BROOKLYN",
"92DBS004Q","South Jamaica Economic Development Zone Extension",,,"QN12",,"SOUTH JAMAICA",
"22OOM004M","BBE Phase 3","73","29","MN01",,,
"22HPD060M","Genesis TPT Harlem LLC","1823","36","MN09",,,
"22HPD060M","Genesis TPT Harlem LLC","1736","25","MN09",,,
"22HPD060M","Genesis TPT Harlem LLC","1720","36","MN09",,,
"22OOM004M","BBE Phase 3","73","28","MN01",,,
"22HPD060M","Genesis TPT Harlem LLC","1720","35","MN09",,,
"22HPD060M","Genesis TPT Harlem LLC","1849","42","MN09",,,
"22SBS006M","Downtown Manhattan Heliport Freight NYC Project","2","23","MN01",,,
"92DCP021M","55 Church Street","80","4","MN01",,,
"92DCP031R","Slosson Avenue Medical Offices and Residential","690","245","SI03",,,
"92-035Q","New Franklin Nursing Home","5137","44","QN07",,,
"92-035Q","New Franklin Nursing Home","5137","43","QN07",,,
"92-051X","2428-2434 Eastchester Avenue","4478","24","BX11",,,
"92-051X","2428-2434 Eastchester Avenue","4478","20","BX11",,,
"92-052M","ABC Properties West Enclave Project","1171","62","MN07",,,
"92-052M","ABC Properties West Enclave Project","1171","60","MN07",,"WEST END AVENUE",
"92-612X","St. Raymond's Cemetery","5548",,"BX10",,"1201 BALCOLM AVENUE",
"92-613X","Village Mall Yacht Club","5635","118","BX10",,,
"92-613X","Village Mall Yacht Club","5634","1","BX10",,"CITY ISLAND AVENUE",
"92-615K","Flatlands Shopping Center","8215","22","BK18",,,
"92-616Q","Verdino Nursery Rezoning","11476","77","QN11",,,
"92-616Q","Verdino Nursery Rezoning","11476","71","QN11",,,
"92-616Q","Verdino Nursery Rezoning","11476","69","QN11",,,
"92-616Q","Verdino Nursery Rezoning","11476","67","QN11",,,
"92-616Q","Verdino Nursery Rezoning","11476","65","QN11",,,
"92-616Q","Verdino Nursery Rezoning","11476","8","QN11",,,
"92-617M","Isabella Geriatric Center Conversion & Expansion","2160","10","MN12",,,
"92-617M","Isabella Geriatric Center Conversion & Expansion","2160","1","MN12",,"515-525 AUDOBO AVENUE",
"92-618X","Wakefield Rezoning","5086","7","BX12",,,
"92-628K","Hendrickson Street Rezoning","8558","10","BK18",,,
"92-628K","Hendrickson Street Rezoning","8558","26","BK18",,,
"92-628K","Hendrickson Street Rezoning","8558","57","BK18",,,
"92-628K","Hendrickson Street Rezoning","8558","55","BK18",,,
"92-628K","Hendrickson Street Rezoning","8558","52","BK18",,,
"92-628K","Hendrickson Street Rezoning","8558","51","BK18",,"2240 HENDRICKSON AVENUE",
"92-629R","Arthur Kill Road Shopping Center","5494","299","SI03",,"E. BRANDEIS AVENUE",
"92-630M","Madison Avenue",,,"MN08",,"MADISON AVENUE",
"92DEP026M","Wards Island WPCP Interim Plant Upgrade","2546","15","MN11",,,
"92DEP026M","Wards Island WPCP Interim Plant Upgrade","1701","29","MN11",,,
"92DEP040K","Coney Island WPCP","7481","1","BK15",,,
"92DEP040K","Coney Island WPCP","8835","30","BK15",,,
"92DEP040K","Coney Island WPCP","8835","1","BK15",,,
"92DEP040K","Coney Island WPCP","8837","1","BK15",,,
"92DEP051K","Paerdegat Basin CSO Facility","8338","300","BK18",,"FLATLANDS AVENUE",
"92DEP089M","City Water Tunnel No 3, Stage 2, Shaft 26B","702","50","MN04",,,
"92DME001K","Gerritsen Avenue","8923","920","BK15",,,
"92DME002M","Harlem Parking Lot, 110th/111th Streets","1638","72","MN11",,,
"92DME002M","Harlem Parking Lot, 110th/111th Streets","1638","69","MN11",,,
"92DME002M","Harlem Parking Lot, 110th/111th Streets","1638","7","MN11",,,
"92DME002M","Harlem Parking Lot, 110th/111th Streets","1638","6","MN11",,,
"92DME002M","Harlem Parking Lot, 110th/111th Streets","1638","5","MN11",,,
"92DME002M","Harlem Parking Lot, 110th/111th Streets","1638","4","MN11",,,
"92DME003M","East Harlem Parking Lot, 115th Street","1643","14","MN11",,,
"92DME003M","East Harlem Parking Lot, 115th Street","1643","13","MN11",,,
"92DME003M","East Harlem Parking Lot, 115th Street","1643","12","MN11",,,
"92DME003M","East Harlem Parking Lot, 115th Street","1643","10","MN11",,,
"92DME004M","West Harlem Incubator","66","95","MN09",,,
"92DME005Q","Sutphin Center","11980","11","QN12",,,
"92DME005Q","Sutphin Center","11980","8","QN12",,,
"92DME005Q","Sutphin Center","11980","6","QN12",,"LINDEN BOULEVARD",
"92DME006M","54th Street Court House","1044","22","MN04",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7010","3","BK13",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7010","1","BK13",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7061","43","BK13",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7061","42","BK13",,,
"22TLC001K","910 Car Service Inc","4453","4","BK05",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7061","41","BK13",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7061","40","BK13",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7061","39","BK13",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7061","20","BK13",,,
"92DME007K","Coney Island Rezoning, Sites 60A and 34D","7061","16","BK13",,,
"92DOS001K","Repair and Rehabilitation of SW Brooklyn Incinerator","6943","30","BK11",,,
"92DOS002K","Knapp Street Parking/Section Station","8835","1","BK15",,,
"92DOS003K","Erie Basin Materials Recovery Facility","614","1","BK06",,,
"92DOS004Q","Use of Queens South 14 District Garage","16077","1","QN14",,,
"92DOS005K","525 Johnson Avenue","2987","16","BK01",,,
"92DOS006K","Brooklyn North District Garage Parking Lot","2976","45","BK01",,,
"92DOT004K","Glenwood Road",,,"BK14",,"GLENWOOD ROAD",
"92DOT008M","42nd Street Light Rail Transit Line",,,"MN04",,"1 AVENUE",
"92DOT011M","Fulton Street Transitway",,,"MN01",,"BROADWAY",
"92HPD003M","St. Nicholas Park Urban Renewal Plan 7th Amendment","1940","35","MN10",,"134 AND 135TH STREETS AND SYT. N",
"92HPD004X","Hunts Point North Urban Renewal Plan","2749","35","BX02",,,
"92HPD004X","Hunts Point North Urban Renewal Plan","2749","46","BX02",,,
"92HPD004X","Hunts Point North Urban Renewal Plan","2748","24","BX02",,,
"92HPD004X","Hunts Point North Urban Renewal Plan","2748","17","BX02",,,
"92HPD004X","Hunts Point North Urban Renewal Plan","2748","14","BX02",,"FAILE STREET",
"92HPD005X","Heath Avenue Partnership Homes","3260","70","BK08",,"HEATH AVENUE",
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2929","73","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2929","72","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2929","71","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2929","70","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2929","69","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2929","23","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2912","26","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2912","25","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2912","24","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2912","2","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","49","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","44","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","43","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","41","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","40","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","37","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","35","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","34","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","33","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","31","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","13","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","11","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","9","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","8","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","7","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","6","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","5","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","3","BK03",,,
"92HPD007X","Bathgate 3rd Amended Urban Renewal Plan","2903","1","BK03",,,
"92HPD008K","East Lincoln Rehab Enterprise","1468",,"BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","29","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","25","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","20","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","16","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","12","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","11","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","10","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","9","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","8","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","7","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","6","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","5","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1472","4","BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1474",,"BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1476",,"BK16",,,
"92HPD008K","East Lincoln Rehab Enterprise","1471",,"BK16",,"HOWARD AVENUE",
"92HPD009K","Berean Missionary","1452","78","BK16",,,
"92HPD009K","Berean Missionary","1452","77","BK16",,,
"92HPD009K","Berean Missionary","1452","76","BK16",,,
"92HPD009K","Berean Missionary","1452","75","BK16",,,
"92HPD009K","Berean Missionary","1452","74","BK16",,,
"92HPD009K","Berean Missionary","1452","73","BK16",,,
"92HPD009K","Berean Missionary","1452","72","BK16",,,
"92HPD009K","Berean Missionary","1452","71","BK16",,,
"92HPD009K","Berean Missionary","1452","70","BK16",,,
"92HPD011X","Minford Gardens Housing for the Elderly","2977","87","BK03",,,
"92HPD011X","Minford Gardens Housing for the Elderly","2977","86","BK03",,,
"92HPD011X","Minford Gardens Housing for the Elderly","2977","83","BK03",,,
"92HPD011X","Minford Gardens Housing for the Elderly","2977","980","BK03",,"MINFORD PLACE",
"92HPD012X","TCC-VIP Turnkey Housing, 1807 Clinton Avenue","2949","35","BK06",,,
"92HPD012X","TCC-VIP Turnkey Housing, 1807 Clinton Avenue","2949","34","BK06",,,
"92HPD012X","TCC-VIP Turnkey Housing, 1807 Clinton Avenue","2949","33","BK06",,,
"92HPD012X","TCC-VIP Turnkey Housing, 1807 Clinton Avenue","2949","32","BK06",,,
