"objectid","wotype","wostatus","wopriority","boroughcode","communityboard","buildingnumber","streetname","locationdetails","actualfinishdate","wocontract","parkname","parkzone","cancelreason","wocategory","sanitationassigneddate","sanitationremovaldate","sanitationupdateddate","wowoodremains","woequipment","zipcode","citycouncil","statesenate","stateassembly","congressional","sanitationzone","physicalid","crossstreet1","crossstreet2","plantingspaceglobalid","treepointglobalid","inspectionglobalid","globalid","sidewalkdamage","wowireconflict","crewglobalid","geometry","closeddate","canceldate","createddate","updateddate","woentity","projstartdate","woproject","recommendedspecies","latitude","longitude","census_tract","bin","bbl","nta","location"
"14232135","Tree Plant-Street Tree Block","Open",,"Bronx","209","1171","ELDER AVENUE","1 F EPA 78x53 NP 128x53    QUBI QURU QUPA HVI5",,"XG-519M",,,,"Tree Planting",,,,"No Wood Debris",,"10472","17","32","85","15",,"94040","ELDER AV","WESTCHESTER AV",,,"EBD3D82A-557B-4EB8-B58A-8C0EA4646BE3","9AB24129-CEC0-4B9E-AE14-7845E3F0D737",,"No Util Conflict Present",,"POINT (1017700.7766668946 240999.44000017643)",,,"2021-06-16T14:38:42.000","2021-06-16T14:42:35.000","Capital","2022-03-15T00:00:00.000","SubStatus 2",,"40.827687","-73.878974","5002","2023834","2037390047","Soundview-Bruckner","
,  
(40.82809993167841, -73.87912908915493)"
"10800866","Block Pruning","Closed",,"Queens","407","144-050","38 AVENUE","1f","02/05/2020 05:00:00","BP-Q20",,,,"Block Pruning",,,,"No Wood Debris",,"11354","20","16","40","6",,"120432","147 STREET","PARSONS BOULEVARD",,,"7B99F449-7BE7-40BE-9EC8-D30454381587","4CD8243C-73F1-4239-BFF9-7A9CC9803FD1",,"No Util Conflict Present",,"POINT (1033910.8864585608 217383.46583351493)","2020-02-05T15:47:00.000",,"2019-12-11T18:37:00.000","2020-02-05T15:47:00.000","Expense",,"Block Pruning",,"40.763176","-73.821015","863","4445465","4050240024","Murray Hill","
,  
(40.7632043578582, -73.82073031369943)"
"17589871","Block Pruning","Open",,"Manhattan","110","2620","FREDERICK DOUGLASS BOULEVARD","2F",,"BP-M23",,,,"Block Pruning",,,,"No Wood Debris",,"10030","9","30","70","13",,"19262","ALLEY","FREDERICK DOUGLASS BOULEVARD",,,"882C95AE-F75B-4569-B8F5-D2F2426A6D96","E4A7335E-F457-4787-B8EA-1AE3988F0665","1","No Util Conflict Present",,"POINT (999678.01895856857 237824.96937517822)",,,"2022-04-28T21:27:48.000",,"Expense",,"Block Pruning",,"40.819391","-73.944422","230","1060388","1020250061","Central Harlem North-Polo Grounds","
,  
(40.81943678143443, -73.94425972539294)"
"10402035","Block Pruning","Closed",,"Staten Island","503","61","BROOKFIELD AVENUE","STRIP 1F","02/10/2020 05:00:00","BP-S20",,,,"Block Pruning",,,,"No Wood Debris",,"10308","51","24","62","11",,"86621","GENESEE AVENUE","KATAN AVENUE",,,"5F2C5206-7670-4126-A26B-4D66C2855CBA","DFAE80C9-84D1-4A30-AA23-FC0AF5B76D9C",,"No Util Conflict Present",,"POINT (940934.11458356678 140585.46583351493)","2020-02-19T14:01:00.000",,"2019-08-07T08:39:00.000","2020-02-19T14:01:00.000","Expense",,"Block Pruning",,"40.552644","-74.156035","14604","5114414","5054550128","Great Kills","
,  
(40.552444527479864, -74.15587175689421)"
"10873083","Block Pruning","Closed",,"Queens","407","147-46","SANFORD AVENUE","3F","02/27/2020 05:00:00","BP-Q20",,,,"Block Pruning",,,,"No Wood Debris",,"11355","20","16","40","6",,"17077","149 STREET","147 STREET",,,"AF55CA1B-0BFB-422C-A562-4CB8EB1082D3","F0E77D2A-479B-4019-84F3-96C04453163B",,"Electric Utility Open",,"POINT (1035337.589791894 216278.1850001812)","2020-02-27T16:23:00.000",,"2019-12-26T17:07:00.000","2020-02-27T16:23:00.000","Expense",,"Block Pruning",,"40.760054","-73.816233","1187","4121328","4053770031","East Flushing","
,  
(40.76016252356959, -73.8155885049803)"
"9418428","Block Pruning","Closed",,"Brooklyn","310","8401","10 AVENUE","3S","04/30/2019 04:00:00","BP-B19",,,,"Block Pruning",,,,"No Wood Debris",,"11228","43","22","46","11",,"65459","85 STREET","84 STREET",,,"EE199DFA-9A17-471B-9017-F8FEFDB82D0C","30F00067-E5B9-4228-9AEB-45D4BDEDDF0B",,"No Util Conflict Present",,"POINT (978958.24291689694 164792.31250017881)","2020-02-10T18:14:00.000",,"2019-01-14T11:00:00.000","2020-02-10T18:14:00.000","Expense",,,,"40.619128","-74.019394","166","3152955","3060300010","Dyker Heights","
,  
(40.61899170395436, -74.0190613067455)"
"13741032","Tree Removal","Closed","7","Brooklyn","311","1578","WEST  9 STREET","1f","02/05/2022 05:00:00",,,,,"Risk Mitigation",,,,"No Wood Debris",,"11204","44","17","47","10",,"55184","AV P","W 9 ST",,,"84E21D4F-0C18-40B7-8FF4-4C7DAFC5F0DF","2820603A-8B57-4536-8FE8-B5A28FFC07AB",,"No Util Conflict Present","E28408B3-1895-4E9F-BF6C-70CF8F5E1380","POINT (989043.37000022829 160943.62208351493)","2022-02-07T16:08:00.000",,"2021-03-24T16:41:00.000","2022-02-07T16:08:14.000","In-House",,,,"40.608512","-73.982702","430","3174172","3065970039","Bensonhurst East","
,  
(40.60842812695919, -73.982736653061)"
"10737263","Block Pruning","Cancel",,"Bronx","203","810","SUBURBAN PLACE","2f",,"BP-X20",,,"Pruned within 7 Years","Block Pruning",,,,"No Wood Debris",,"10460","17","33","79","15",,"95377","BOSTON ROAD","CROTONA PARK EAST",,,"2DD45C68-1F92-4729-9DA1-EB6D36B6BB0C","992379CF-3588-47D9-8E66-6A4ABE7F1820",,"No Util Conflict Present",,"POINT (1014321.6012502313 243938.41437518597)",,"02/13/2020 12:00:00","2019-11-26T18:17:00.000",,"Expense",,"Block Pruning",,"40.836277","-73.891451","153","2087665","2029390264","Crotona Park East","
,  
(40.83617871670632, -73.89132620084139)"
"10786705","Block Pruning","Closed",,"Queens","407","156-020","SANFORD AVENUE","1s","02/10/2020 05:00:00","BP-Q20",,,,"Block Pruning",,,,"No Wood Debris",,"11355","20","16","40","6",,"17071","157 STREET","156 STREET",,,"A04374E3-8A70-4500-A1F4-E3274067A9B3","4B079169-4CB6-4FF3-86C1-2F0C703243DD",,"Electric Utility Open",,"POINT (1037250.2089585662 216561.003541857)","2020-02-10T14:07:00.000",,"2019-12-09T19:16:00.000","2020-02-10T14:07:00.000","Expense",,,,"40.761242","-73.809245","1187","4121571","4053870044","East Flushing","
,  
(40.76092752753018, -73.8086822921509)"
"16695478","Block Pruning","Open",,"Brooklyn","312","1501","44 STREET","1F",,"BP-B22",,,,"Block Pruning",,,,"No Wood Debris",,"11219","44","17","48","10",,"77592","15 AV","44 ST",,,"A1D500EF-8E54-4F19-9B02-8D076B85CE18","34685DF5-0C22-4D64-A5DD-DCCE630AB616",,"No Util Conflict Present",,"POINT (988515.472708568 170669.948750183)",,,"2022-02-17T17:21:08.000","2022-02-17T17:24:03.000","Expense",,"Block Pruning",,"40.634975","-73.984464","232","3128218","3054300001","Borough Park","
,  
(40.635125133191906, -73.98463173221137)"
"9674237","Block Pruning","Closed",,"Bronx","202","760","BECK STREET","IFO","02/28/2018 04:00:00","BP-X18",,,,"Block Pruning",,,,"No Wood Debris",,"10455","8","32","85","15",,"74388","LONGWOOD AVENUE","EAST 156 STREET",,,"F3F1A34E-F319-4056-92F8-5BE5B3DE704D","C28B2E12-65D0-41F3-A018-08BFCD8BA7D8",,"No Util Conflict Present",,"POINT (1012322.8312502354 236722.85854184628)","2019-03-14T11:48:47.000",,"2019-02-27T13:25:01.000","2019-03-14T15:48:48.000","Expense",,"Block Pruning",,"40.816332","-73.898716","85","2005526","2027070048","Longwood","
,  
(40.816380664077435, -73.8985796094154)"
"10866802","Block Pruning","Closed",,"Queens","406","109-019","72 AVENUE","1x","02/28/2020 05:00:00","BP-Q20",,,,"Block Pruning",,,,"No Wood Debris",,"11375","29","16","28","6",,"13508","110 STREET","QUEENS BOULEVARD",,,"9CB040D6-360C-40C5-86ED-F1D1E73DACD1","91C3A922-9D77-42A8-83E6-11C7E97354A1",,"No Util Conflict Present",,"POINT (1028279.0597918928 201935.10395851731)","2020-02-28T15:42:00.000",,"2019-12-24T14:51:00.000","2020-02-28T15:42:00.000","Expense",,"Block Pruning",,"40.720794","-73.841526","739","4052428","4022250030","Forest Hills","
,  
(40.7208323662617, -73.84116158775156)"
"16551401","Block Pruning","Open",,"Bronx","205","215","MT HOPE PLACE","1F",,"BP-X22",,,,"Block Pruning",,,,"No Wood Debris",,"10457","15","33","86","15",,"84746","MONROE AV","MOUNT HOPE PL",,,"6D093AD9-388F-4745-A1EE-B607804AF368","D08F31E1-9B8B-4E19-9CA4-47F57B4C9ABC",,"No Util Conflict Present",,"POINT (1010383.0200002342 248366.94000017643)",,,"2022-02-09T03:09:34.000",,"Expense",,"Block Pruning","Liquidambar styraciflua 'Moraine' - 'Moraine' Sweetgum","40.848256","-73.905282","23302","2007612","2028040052","Mount Hope","
,  
(40.8483462514356, -73.9055423136171)"
"8617280","Tree Plant-Street Tree","Closed",,"Brooklyn","306","160","VAN BRUNT STREET","1 F EP 100X60 DEBRIS 15 BT 6 ESD [SANDY R/R 635076]","11/19/2018 05:00:00","BG-518M",,,,"Tree Planting",,,,"No Wood Debris",,"11231","38","25","52","7",,"53036","BOWNE STREET","HAMILTON AVENUE",,,"DF0D163D-6F65-429C-9FCC-273870160B2F","B3902804-629C-401E-8413-5B009DDC480B",,"No Util Conflict Present",,"POINT (982465.896250233 188095.02041685581)","2018-12-04T22:22:00.000",,"2018-08-13T12:04:00.000","2021-03-02T22:05:45.000","Capital","2018-10-15T00:00:00.000","SubStatus 2",,"40.682825","-74.006497","59","3008221","3005020025","Carroll Gardens-Columbia Street-Red Hook","
,  
(40.682953968156234, -74.00643263982573)"
"10015948","Block Pruning","Cancel",,"Bronx","228",,,,,"BP-X20","Pelham Bay Park","X039-ZN13","in house","Block Pruning",,,,"No Wood Debris",,,,,,,,,,,,,"F66B0146-C02C-4FA7-9719-2E7E46AA1399","CB7F05A8-1A03-4A10-BFA0-E7CD22BE8CA9",,"No Util Conflict Present",,"POINT (1042604.928958565 256445.30104185641)",,"05/13/2021 18:46:43","2019-05-13T11:09:38.000","2021-05-13T18:46:43.000","Expense",,"Block Pruning",,,,,,,,"
,  
(40.87036470296541, -73.7890063593687)"
"10831266","Block Pruning","Closed",,"Queens","407","PARK","FLUSHING BURIAL GROUND",,"02/27/2020 05:00:00","BP-Q20","The Olde Towne of Flushing Burial Ground",,,"Block Pruning",,,,"No Wood Debris",,,,,,,,,,,,,"43356286-BA42-40C6-8DEF-2E2D7A7837C8","408D108A-E65A-4B85-ACFE-0B4606FC4A4B",,"No Util Conflict Present",,"POINT (1039081.1218752265 214135.25395852327)","2020-02-27T17:53:00.000",,"2019-12-18T14:33:00.000","2020-02-27T17:53:00.000","Expense",,"Block Pruning",,,,,,,,"
,  
(40.754258315972734, -73.80209295240545)"
"9396318","Block Pruning","Closed",,"Brooklyn","310","966","81 STREET","1F","04/25/2019 04:00:00","BP-B19",,,,"Block Pruning",,,,"No Wood Debris",,"11228","43","22","46","11",,"51172","10 AVENUE","7 AVENUE",,,"899435DC-E348-44D9-8646-486FD1D2EE09","C317ED1B-967B-41E5-8899-E5103EC79D30",,"No Util Conflict Present",,"POINT (979246.433541894 165559.81958352029)","2020-02-12T16:15:00.000",,"2019-01-09T13:36:00.000","2020-02-12T16:15:00.000","Expense",,,,"40.621379","-74.018386","140","3151865","3060010033","Dyker Heights","
,  
(40.62109851851461, -74.01802379132485)"
"10818732","Pruning","Cancel","3","Manhattan","108",,,"Parkland",,"BP-M20","Park Avenue Malls",,"Bartlett Tree Experts Prune Permit Issued WW03MF20","Risk Mitigation",,,,"No Wood Debris",,,,,,,,,,,,,"B27BAFF8-D3B7-4881-A631-91A80ED4ECBA","CA9FF3EA-0F98-4DBB-8ED3-6BA16F2E790C",,"No Util Conflict Present",,"POINT (995382.98916690052 222226.91291685402)","2020-02-20T16:05:00.000","02/20/2020 16:05:00","2019-12-16T21:03:00.000","2020-02-20T16:05:03.000","Expense",,"Block Pruning",,,,,,,,"
,  
(40.776630825006784, -73.9598032031992)"
"7392243","Tree Plant-Street Tree","Pending",,"Manhattan","104","400","WEST  42 STREET","2 F EP TREE GUARD TEMP VOID CONSTRUCTION",,"MG-1319MA",,,,"Tree Planting",,,,"No Wood Debris",,"10036","3","27","75","10",,"1730","DYER AVENUE","9 AVENUE",,,"0FA48A41-B726-4529-AD10-4A5A36D6D11C","CF40B90F-4FC1-475A-B9C3-AD5A62D11BCA",,"No Util Conflict Present",,"POINT (986170.71166689694 215620.097291857)",,,"2018-01-05T12:50:12.000","2019-09-24T15:56:20.000","Capital","2022-10-15T00:00:00.000",,,"40.758504","-73.992835","115","1089690","1010517503","Clinton","
,  
(40.758503632226166, -73.99306696149138)"
"11152125","Block Pruning","Closed",,"Staten Island","503","372","DOANE AVENUE","STRIP 1S","02/18/2020 05:00:00","BP-S20",,,,"Block Pruning",,,,"No Wood Debris",,"10308","51","24","62","11",,"53792","GURLEY AVENUE","BARLOW AVENUE",,,"FCCB4864-9571-41C2-B9D4-63E70A4878AA","F30F3F46-AD95-4A6A-B7EA-6966E29D7683",,"No Util Conflict Present",,"POINT (940642.85333356261 142861.11187517643)","2020-02-19T20:18:00.000",,"2020-02-18T16:07:00.000","2020-02-19T20:18:00.000","Expense",,"Block Pruning",,"40.559019","-74.15687","14608","5070876","5054490081","Great Kills","
,  
(40.55868930270529, -74.15693452595578)"
"16672723","Block Pruning","Open",,"Staten Island","503","80","HITCHCOCK AV","2s  Inspected by EC.",,"BP-S22",,,,"Block Pruning",,,,"No Wood Debris",,"10306","50","24","62","11",,"59055","HITCHCOCK AV","RIEDEL AV",,,"696860DA-1B6A-480B-A40A-65FB17B4E00D","9C923B03-5CE6-4047-BEFD-4AC019ED4790",,"No Util Conflict Present",,"POINT (948153.79000023007 148066.22520852089)",,,"2022-02-16T17:23:25.000",,"Expense",,"Block Pruning","Quercus bicolor - swamp white oak","40.57295","-74.129459","138","5059152","5043280030","Oakwood-Oakwood Beach","
,  
(40.57301006743856, -74.12993180215229)"
"11190555","Tree Plant-Park Tree","Alternate",,"Bronx","210","044","0","44 Z LP 72X72 [FERRY POINT] 'POSSIBLE PERMIT FOR CONSTRUCTION' CRCRIN MALUS",,"Parks Planting 2","Ferry Point Park","X126-ZN02",,"Tree Planting",,,,"No Wood Debris",,,,,,,,,,,,,"85FAAB38-6DFD-4C62-BEFC-1BD5A9E7F08A","EFDCFCDE-A189-4431-AF07-24A0FDF6F39C",,"No Util Conflict Present",,"POINT (1029328.0931252241 234973.05083352327)",,,"2020-02-25T17:02:00.000","2020-04-27T13:20:00.000","Capital",,,,,,,,,,"
,  
(40.8115075311574, -73.83715555318143)"
"7912727","Tree and Sidewalk Repair","Alternate",,"Queens","407","8-011","WHITESTONE EXPRESSWAY SR EAST",,,,,,,"Tree and Sidewalk Repair",,,,"No Wood Debris",,"11357","19","11","27","3",,"17043","9 AVENUE","8 AVENUE",,,"A9BD820E-BFE2-4EB4-9836-392103286B34","28060975-CBE3-4979-9B3C-522E89CF0A2D",,"No Util Conflict Present",,"POINT (1033313.3712502271 227852.16020852327)",,,"2018-03-19T12:51:00.000","2020-01-09T00:02:00.000","Capital",,"T&S - 5,500 Commitments",,"40.79209","-73.822971","973","4101501","4044570019","Whitestone","
,  
(40.79194144254582, -73.82281082228266)"
"10478930","Tree Removal","Closed","9","Queens","408","198-015","HILLSIDE AVENUE","1F. POSTED FOR 1-3-20. CAR PARKED ON 1-29-20","02/20/2020 05:00:00",,,,,"Risk Mitigation",,,,"All Wood Removed","Bucket, Loader & Chipper","11423","23","14","24","5",,"5817","199 STREET","198 STREET",,,"49E029C2-514A-414F-AA13-C46FC961509B","6AF911EC-7E53-4222-AC5A-897D016A306F",,"No Util Conflict Present","43C7AA88-BBC7-4938-8347-3212550818BC","POINT (1049657.574166894 201387.48833352327)","2020-02-20T19:04:00.000",,"2019-11-01T15:33:00.000","2020-02-20T19:04:32.000","In-House",,"SubStatus 7",,"40.718996","-73.764258","478","4224364","4105310046","Jamaica Estates-Holliswood","
,  
(40.71919706582246, -73.76404249293007)"
"10910062","Block Pruning","Closed",,"Bronx","207","/","/",,"01/30/2020 05:00:00","BP-X20","Mosholu Parkway","X033-ZN04",,"Block Pruning",,,,"No Wood Debris",,,,,,,,,,,,,"46A0DF19-CC21-4F3D-9656-54BB9AA9CB4F","0E8474F3-F180-4D16-BD3E-480E7A2D31C9",,"No Util Conflict Present",,"POINT (1017019.5787502229 256256.23125018179)","2020-02-17T16:57:00.000",,"2020-01-03T17:56:00.000","2020-02-17T16:57:00.000","Expense",,"Block Pruning",,,,,,,,"
,  
(40.86997783095471, -73.88151595688694)"
"6393667","Block Pruning","Closed",,"Bronx","212","825","EAST 227 STREET","1F","07/17/2016 04:00:00","BP-X17",,,,"Block Pruning",,,,"No Wood Debris",,"10466","12","36","83","16",,"54663","BRONXWOOD AVENUE","BARNES AVENUE",,,"F54D2179-FFD2-4D7A-BC5A-1F6106CAC927","78C41DD2-1FD4-4926-A3E8-4C80DFECF3D5",,"No Util Conflict Present",,"POINT (1024136.9035418928 262835.59937518835)","2017-07-18T08:58:39.000",,"2017-06-09T10:44:15.000","2017-07-18T08:58:39.000","Expense",,"Block Pruning",,"40.888017","-73.85588","406","2063976","2048520025","Williamsbridge-Olinville","
,  
(40.88800683962189, -73.85574291246803)"
"16620079","Block Pruning","Open",,"Queens","405","59-041","56 DRIVE","1F",,"BP-Q22",,,,"Block Pruning",,,,"No Wood Debris",,"11378","30","15","30","6",,,"56 DR","59 PL",,,"D3A9D920-C533-429C-97F7-AB5E23A0FEED","3EBBAB80-06C3-40EF-9748-1707715CFE36",,"Electric Utility Open",,"POINT (1009980.5106252283 203039.82000018656)",,,"2022-02-14T13:16:17.000","2022-02-14T13:16:18.000","Expense",,"Block Pruning","Thuja occidentalis - arborvitae","40.723907","-73.907234","531","4059998","4026900114","Maspeth","
,  
(40.723936690350996, -73.90717080094834)"
"10511801","Block Pruning","Cancel",,"Bronx","205","1917","ANDREWS AVENUE SOUTH","2f",,"BP-X20",,,"DUPL. TO 10511021","Block Pruning",,,,"No Wood Debris",,"10453","14","33","86","15",,"87796","WEST  179 STREET","BEND",,,"24CC4289-EC56-4E8A-99B1-0635FCFA0D20","442C1569-F4AF-4E99-B6E1-B4D6BA833871",,"No Util Conflict Present",,"POINT (1008179.7162502259 250584.03229184449)","2020-02-28T11:51:00.000","02/28/2020 11:51:00","2019-11-08T19:51:00.000","2020-02-28T11:51:00.000","Expense",,"Block Pruning",,"40.854386","-73.913479","24502","2014894","2032210084","University Heights-Morris Heights","
,  
(40.85443775548925, -73.91349822650855)"
"9404072","Block Pruning","Closed",,"Brooklyn","310","1066","83 STREET","1F","04/29/2019 04:00:00","BP-B19",,,,"Block Pruning",,,,"No Wood Debris",,"11228","43","22","46","11",,"69408","11 AVENUE","10 AVENUE",,,"3E08BD18-1B62-4305-BEDF-4950AFD182A7","454FA679-8977-4414-97A5-165CDEA5A0E7",,"No Util Conflict Present",,"POINT (979507.05958355963 164690.24979184568)","2020-02-10T17:55:00.000",,"2019-01-11T13:00:00.000","2020-02-10T17:55:00.000","Expense",,,,"40.618945","-74.017373","166","3152653","3060220034","Dyker Heights","
,  
(40.618711873832616, -74.01708435621428)"
"7591113","Block Pruning","Closed",,"Queens","408","85-37","AVON STREET","1F","01/09/2019 00:00:00","BP-Q18",,,,"Block Pruning",,,,"No Wood Debris",,"11432","24","14","24","5",,"6682","DALNY ROAD","KRUGER ROAD",,,"1F2E1588-FB6E-489C-98C2-F2CAB0DCAD14","2ED454CE-0FAC-4741-8CDF-D98CA33AFDA1",,"No Util Conflict Present",,"POINT (1044886.1922919005 200546.99041685462)","2021-09-13T11:11:11.000",,"2018-01-30T08:50:09.000","2018-01-30T08:51:15.000","Expense",,"SubStatus 1",,"40.716955","-73.781321","472","4213222","4099520013","Jamaica Estates-Holliswood","
,  
(40.716924098384084, -73.781262726929)"
