"event_id","title","date","start_time","end_time","location_description","description","snippet","phone","email","cost_free","cost_description","must_see","url","notice"
"153385","Yoga in The Battery","2017-09-20T00:00:00.000","18:30","19:30","Yoga sessions take place on the lawn between Castle Clinton National Monument and SeaGlass Carousel.","<p>Join Tejal Yoga and The Battery Conservancy for weekly yoga practice on The Battery Woodland lawn, newly reopened after two years of rejuvenation. With views of the Fountain, the blooming Bosque, and majestic Lady Liberty, it might be the most beautiful place to practice in the city!</p><p><a href=""https://www.eventbrite.com/e/yoga-in-the-battery-september-2017-tickets-37658156560"">RSVP is required</a>.&nbsp;Donations are welcome.</p>","Join Tejal Yoga and The Battery Conservancy for weekly yoga practice on The Battery Woodland lawn, newly reopened after two years of rejuvenation.","(212) 344-3491","info@thebattery.org","1","Suggested donation","0","yoga-in-the-battery","0"
"150798","Seasonal Arts and Crafts","2017-07-21T00:00:00.000","14:30","16:30",,"<p>Kids have fun creating art inspired by the summer and holiday season. For ages 6 to 12 years old.&nbsp;Younger children are welcome with a parent or&nbsp;adult.&nbsp;</p><p><strong>Schedule</strong></p><ul>	<li>July: Patriotic Red/White/Blue Hand&nbsp;</li>	<li>August: Sand Craft Project&nbsp;</li>	<li>September: Watercolor Circle Art</li></ul>","Kids have fun creating art inspired by the summer and holiday season.","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","seasonal-arts-and-crafts","0"
"73200","Making Books Sing Presents My City Park","2013-07-22T00:00:00.000","16:00","17:00",,"The New York Public Library will present Making Books Sing&rsquo;s new touring production <em>My City Park</em>, for children ages 3-10. When Milo finds out that his favorite city park is going to be torn down and replaced with a shopping mall, he seeks out the help of his two best friends, Odessa the Owl and Bucky the Squirrel. This 45-minute educational performance, written by Brooke Boertzel and Melissa Gordon of Making Books Sing&rsquo;s Education Department, features puppetry, original songs, and audience participation.","The New York Public Library will present Making Books Sing's new touring production My City Park.","(212) 28-5049",,"1",,"0","making-books-sing-presents-my-city-park","0"
"136976","Seniors Fitness in Inwood Hill Park","2016-11-01T00:00:00.000","10:00","12:00",,"<p>Seniors Fitness offers free tennis lessons, yoga instruction, and fitness walking in parks across New York City.<br /><br />Just like City Parks Foundation&rsquo;s free sports, arts, and education programs for kids and communities throughout New York City, CityParks Seniors Fitness aims to keep neighborhood parks a great place for community activity. Even in moderate amounts, exercise can help us feel better, maintain or lose weight, reduce risk of heart disease and diabetes, and minimize the symptoms of arthritis. No matter how old we are, our bodies always benefit from physical activity. All equipment and instruction is provided free of charge.</p><p>Yoga - M/W - 11AM&nbsp;</p><p>Tennis - T/TH - 10AM</p>","Seniors Fitness offers free tennis lessons, yoga instruction, and fitness walking in parks across New York City. Just like City Parks Foundation’s free sports, arts, and…","2123608172","Sports@CityParksFoundation.org","1",,"0","seniors-fitness-in-inwood-hill-park","0"
"102346","Union Square Holiday Market","2014-11-24T00:00:00.000","11:00","20:00",,"<p>Shop for holiday gifts and stock up on your favorite treats in Union Square Park. Visit <a href=""http://urbanspacenyc.com/union-square-holiday-market/"">UrbanSpace</a> for a list of vendors.&nbsp;</p><p><strong>Please note:</strong> The Holiday Market opens from 11 a.m. to 8 p.m. on weekdays, 10 a.m. to 8 p.m. on Saturdays, and 11 a.m. to 7 p.m.&nbsp;on Sundays. The market is closed on Thanksgiving Day.&nbsp;</p><p>&nbsp;</p>","Shop for holiday gifts and stock up on your favorite treats in Union Square Park.","(212) 529-9262",,"1",,"0","union-square-holiday-market","0"
"169113","A Midsummer Night's Dream at Carroll Park","2018-06-29T00:00:00.000","19:30","22:00",,"<p>A MIDSUMMER NIGHT&rsquo;S DREAM for today&rsquo;s New York City that imagines our fellow New Yorkers - the buskers, the lovers, the neighbors, the leaders - as the wild and magical Spirits of Shakespeare&#39;s classic comedy. It is a celebration of the energy, danger, uniqueness and soul of the place that we call home, and its potential to evoke in all of us a wondrous transformation. This play dares to show us the extraordinary magic and everyday miracles that are hidden in plain sight.</p><ul>	<li>Limited seating provided. First come, first served.&nbsp;</li>	<li>No tickets required.</li>	<li>All evening performances begin at 7:30 pm</li></ul><p>&nbsp;</p>","A MIDSUMMER NIGHT’S DREAM for today’s New York City that imagines our fellow New Yorkers - the buskers, the lovers, the neighbors, the leaders - as the wild and magical…",,,"1",,"0","a-midsummer-nights-dream-at-carroll-park","0"
"72760","SummerStage Kids Presents: The Ebony Hillbillies","2013-08-15T00:00:00.000","10:30","11:30",,"<p>	One of the last black string bands in the U.S., <strong>The Ebony Hillbillies </strong>keep an important legacy alive with a rootsy, homegrown style of All American Music - Jazz, Blues, Bluegrass, Rockabilly, Rock + Roll and Country. Inspiring heartstring tugs and toe-taps in fans of all types of music using Violin, Mountain Dulcimer, Banjo, Washboard, percussion, bones and vocals.<br />	<br />	<strong>Norris Bennett,</strong> Banjo-Mountain Dulcimer-Guitar-Vocals<br />	<strong>Henrique &quot;Rique&quot; Prince</strong>, Fiddler Violinist<br />	<strong>William Salter</strong>, Acoustic Bass &amp; Vocals<br />	<strong>Newman Taylor Baker</strong>, Washboard Player &amp; All Around Percussionist<br />	<strong>Gloria Thomas Gassaway</strong>, Vocalist &amp; Bones</p>","One of the last black string bands in the U.S., The Ebony Hillbillies keep an important legacy alive with a rootsy, homegrown style of All American Music.",,"info@summerstage.org","1",,"0","the-ebony-hillbillies","0"
"101085","Riding the Waves Exhibit","2014-12-01T00:00:00.000","13:00","14:00",,"<p>&nbsp;The new Lenape Gallery at Conference House Park Visitor Center presents&nbsp;Riding the Waves, a new exhibit of the Museum of Maritime Navigation and Communication. The premiere exhibit will feature select pieces from the collection of the museum&#39;s founder, Mr. Samir Farag. The exhibit will run through January 2015.</p>","The new Lenape Gallery at Conference House Park Visitor Center will open Riding the Waves, a new exhibit of the Museum of Maritime Navigation and Communication. The premiere…","(718) 227-1403","francis.gessner@parks.nyc.gov","1",,"0","open-house-ny-riding-the-waves-exhibit","0"
"162107","Central Park Tour: Iconic Views of Central Park","2018-04-28T00:00:00.000","11:00","12:30","(Mid-Park between 64th and 65th Streets). Enter the Park at 60th Street and Fifth Avenue, and follow the path adjacent to the drive (road) north; the Dairy will be on your left.","<p>Take our signature tour, and let Central Park Conservancy guides give you an insider&#39;s look at some of the most iconic features of the world&#39;s greatest urban park. Learn how rocky, swampy land was built into the living work of art that is Central Park today.&nbsp;Highlights of this tour include: the Dairy, Sheep Meadow, Cherry Hill, The Lake, Bow Bridge, Bethesda Terrace, The Mall, and Literary Walk.</p><p><strong>Details</strong></p><p><strong>Meet</strong>:&nbsp;Tour starts and ends at the&nbsp;<a href=""http://www.centralparknyc.org/things-to-see-and-do/attractions/dairy-visitor-center-gift-shop.html?utm_medium=referral&amp;utm_source=cpc-engagement&amp;utm_campaign=2018_spring_tours&amp;utm_content=nycparks&amp;s_src=2018_spring_tours&amp;s_subsrc=nycparks"">Dairy Visitor Center</a>&nbsp;(mid-Park between 64th and 65th Streets). Enter the Park at 60th Street and Fifth Avenue, and follow the path adjacent to the drive (road) north; the Dairy will be on your left.&nbsp; <a href=""http://assets.centralparknyc.org/images/tours/maps/Dairy_Start_Map.jpg?utm_medium=referral&amp;utm_source=cpc-engagement&amp;utm_campaign=2018_spring_tours&amp;utm_content=nycparks&amp;s_src=2018_spring_tours&amp;s_subsrc=nycparks"">Map of start location</a><br /><strong>Terrain</strong>: A few stairs<br /><strong>Length of Tour</strong>: approximately 90 minutes<br /><strong>Cost</strong>: Tickets $15 (Members $10)<br />To purchase tickets, <a href=""http://www.centralparknyc.org/events/parent-events/iconic-views-tour.html?utm_medium=referral&amp;utm_source=cpc-engagement&amp;utm_campaign=2018_spring_tours&amp;utm_content=nycparks&amp;s_src=2018_spring_tours&amp;s_subsrc=nycparks"">please click here</a></p><p>For weather cancellation and other ticket policies, please review our&nbsp;<a href=""http://www.centralparknyc.org/tours/tour-faq.html?utm_medium=referral&amp;utm_source=cpc-engagement&amp;utm_campaign=2018_spring_tours&amp;utm_content=nycparks&amp;s_src=2018_spring_tours&amp;s_subsrc=nycparks"">Tours Frequently Asked Questions</a>&nbsp;(FAQ).</p><p>Groups of seven or more must schedule a group tour three weeks in advance at&nbsp;<a href=""mailto:tours@centralparknyc.org?subject=Tour%20Inquiry%20from%20NYC%20Parks"">tours@centralparknyc.org</a>.</p>","Some of New York’s most iconic sights are found in Central Park, including the fountain at Bethesda Terrace and Bow Bridge. Join Central Park Conservancy guides for an insider’s look.","(212) 310-6600","tours@centralparknyc.org","0","Tickets: $15 per person. Central Park Conservancy members: $10 per person.","0","central-park-tour-iconic-views-of-central-park1","0"
"166329","Fitness Boot Camp with Ruel Davis","2018-07-11T00:00:00.000","18:30","19:30",,"<p>Ready to work hard and sweat with NYC&#39;s newest skyline behind you?&nbsp;Ruel Davis returns to&nbsp;Hudson Park&nbsp;for a new season of boot camp!&nbsp;</p><p>This one-hour, intense class will challenge you, and keep you coming back for more!</p><p>This series is free and open to the public.</p>","Ruel Davis returns to Hudson Park for a new season of boot camp! This one-hour, intense class will challenge you, and keep you coming back for more!","(212) 239-1619","nmojica@hyhkalliance.org","1",,"0","fitness-boot-camp-with-ruel-davis","0"
"93340","CityParks PuppetMobile: Little Red’s Hood","2014-06-24T00:00:00.000","09:45","10:45",,"<p>	<em>Little Red&rsquo;s Hood</em>&nbsp;is a fresh retelling of the classic &ldquo;Little Red Riding Hood&rdquo; tale updated with a modern sensibility that will appeal to kids.&nbsp;The production features a dozen, hand-made marionettes crafted by the expert puppeteers from the Swedish Cottage Marionette Theatre.</p><p>	Like many of today&rsquo;s children, Little Red is a smart, young city slicker who is too focused on her smartphone to notice her surroundings. Wulfric is a misunderstood wolf with a sweet tooth. When Little Red travels from New York City to the country to deliver some cupcakes to her Grandma, she encounters a colorful cast of characters as Wulfric the Wolf tries to head her off at the pass.</p><p>	<em>Little Red&rsquo;s Hood</em>&nbsp;is directed by Swedish Cottage Marionette Theatre&rsquo;s Artistic Director Bruce Cannon and written by Liam Hurley.</p><p>	The CityParks PuppetMobile is the oldest continually operating company of its kind in the country, which presents free performances and puppet-making workshops in neighborhood parks, recreation centers and schools throughout New York City.</p><p>	Event Website:&nbsp;<a href=""https://www.cityparksfoundation.org/arts/puppetmobile/"">https://www.cityparksfoundation.org/arts/puppetmobile/</a></p><p>	<a href=""http://www.cityparksfoundation.org/wp-content/uploads/2012/04/PuppetMobile-Schedule-for-Website-5.6.2014-April-June.pdf"">View the complete 2014 PuppetMobile schedule here</a></p>","Little Red’s Hood is a fresh retelling of the classic “Little Red Riding Hood” tale updated with a modern sensibility that will appeal to kids.",,"info@cityparksfoundation.org","1",,"0","cityparks-puppetmobile-presents-little-reds-hood","0"
"152526","The Bronx Meets East Africa","2017-09-01T00:00:00.000","09:00","17:00",,"<p><em>The Bronx Meets East Africa </em>is an exhibition showcasing East African artists and their emerging relationships to the Bronx community. The artwork featured will focus on the following themes: The drive to feed one&rsquo;s family, to provide a decent shelter for self and loved ones, to belong, and to leave a legacy.</p><p>The event intends to showcase the similarities and differences of Ugandans&rsquo; daily life&nbsp;compared to that of an American displaced in the Bronx. Of the 3.2 million foreign born residing in NYC, the Bronx is home to the largest concentration of African born immigrants compared to other boroughs.&nbsp;</p>","The Bronx Meets East Africa is an exhibition showcasing East African artists and their emerging relationships to the Bronx community.","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","the-bronx-meets-east-africa","0"
"102937","Chair Exercise","2014-09-20T00:00:00.000","09:30","10:30",,"<p>This&nbsp;energizing, seated workout for adults and&nbsp;seniors invigorates and infuses new interest and enthusiasm in fitness.&nbsp;It uses&nbsp;exciting latin rhythms with easy to follow steps from cha-cha, mambo, merengue, salsa, bachata, flamenco, cumbia, old-school dances and even belly-dancing, making it fun, safe and healthy for all.</p><p>Recreation Center membership is required. &nbsp;For more information, visit the <a href=""http://www.nycgovparks.org/programs/recreation-centers/membership"">membership information</a> page.</p><p>Instructor: Janet Wise-Thomas</p>","This energizing, seated workout for adults and seniors invigorates and infuses new interest and enthusiasm in fitness. Recreation Center membership is required.","(212) 927-1563",,"0","Recreation Center membership is required. Young adults 18-24 $25/year. Adults (25-61) $50/six months or $100/year for centers without indoor pools; $75/six months or $150/year for all centers. Seniors (62+) $25/year.","0","chair-exercise","0"
"176915","Harvest Fest & Pumpkin Patch","2018-10-14T00:00:00.000","11:00","17:00",,"<p>Join us for a fun-filled afternoon for the whole family! We&rsquo;ll have botanical demonstrations, gardening activities and&nbsp;crafts, inflatables, face painting, a petting zoo, craft and food vendors*, beer and&nbsp;wine garden*, and the ever-popular <a href=""https://queensbotanical.org/pumpkinpatch/"">Pumpkin Patch</a>*!</p><p>*Pumpkins and concessions are not included with admission.</p>","Join us for a fun-filled afternoon for the whole family! We’ll have botanical demonstrations, gardening activities and crafts, inflatables, face painting, a petting zoo, and more!",")718) 886-3800","info@queensbotanical.org","0","$12 Adults; $10 Children; FREE for Members","0","harvest-fest-pumpkin-patch","0"
"103064","Art In the Garden: Paul Lin & Botanical Therapeutic Art","2015-03-25T00:00:00.000","09:00","16:30",,"<p>Blending fine art and traditional crafts, Lin explores natural materials, transforming them into stunning landscapes and portraits.&nbsp; Watch for news about an art workshop and closing reception in the Spring Calendar and on our website</p>","Art In the Garden: Paul Lin- Botanical Therapeutic Art Tuesdays through Saturdays, January 20 to April 12 in the Visitor & Administration Building Gallery. (Note: The…","(718) 886-3800","rforlenza@queensbotanical.org","0","Admission to the garden: $4 Adult; $3 Seniors; $2 Students with ID and children over 3","0","art-in-the-garden-paul-lin-botanical-therapeutic-art","0"
"138141","Paper Arts & Crafts: Paper Cup Penguin","2016-07-30T00:00:00.000","14:00","15:30",,"<p>Participants of all ages will have fun creating paper arts and&nbsp;crafts items to take home. Projects may include origami, decoupage, kirigami, collage, paper cutting, and more.</p><p>Kids will make paper cup penguins. December, make an adorable caterpillar from paper.</p>","Participants of all ages will have fun creating paper arts and crafts items to take home.","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","paper-arts-crafts","0"
"163500","Garden Walk: Trees and the Designed Landscape","2018-04-28T00:00:00.000","13:00","14:00",,"<p>Trees play an integral role in landscape design, from defining garden spaces to softening architecture and acting as focal points. Take a spring stroll with Director of Public Programs&nbsp;Laurel Rimmer&nbsp;to see how trees enhance the design of the gardens at Wave Hill.&nbsp;</p>","ake a spring stroll with Director of Public Programs Laurel Rimmer to see how trees enhance the design of the gardens at Wave Hill.",,,"1","Free with admission to the grounds: $8 Adults; $4 Students and Seniors 65+; $2 Children 6+; Free to Members and children under 6","0","garden-walk-trees-and-the-designed-landscape","0"
"153581","Fitness Class with Orangetheory!","2017-09-27T00:00:00.000","18:30","19:30","The class will take place by the fountains on block 2 of the park, between 34th Street and 35th Street, between 10th Avenue and 11th Avenue","<p>Come work out at a high intensity interval training&nbsp;class! &nbsp;</p><p>Taught by an Orangetheory instuctor; this class is open to all fitness levels! &nbsp;</p>","Come work out at a high intensity interval training class!","(212) 239-1619","pgouris@hyhkalliance.org","1",,"0","fitness-class-with-orangetheory","0"
"93119","Zabo's Circus Show","2014-07-04T00:00:00.000","14:00","15:00",,"<p>	Other than clowning around, Zabo&rsquo;s skills include juggling, unicycling, and prop balancing.&nbsp; His show brings non-stop excitement and entertainment.&nbsp; This one-clown show will make guests think they are watching a 3-ring circus!&nbsp;</p><p>	Please note: Although the entertainment is free, there is a fee to ride the carousel and purchase items from the concession stand.</p>","This one-clown show will make guests think they are watching a 3-ring circus!","(718) 788-2676","info@nycarousel.com","1",,"0","zabos-circus-show","0"
"124937","Summer on the Hudson: Zumba in West Harlem Piers Park","2016-06-25T00:00:00.000","11:00","12:00","Docking Pier","<p>Summer on the Hudson and <a href=""http://www.nycgovparks.org/programs/recreation/shape-up-nyc"">Shape Up NYC</a>&nbsp;offers free fitness classes to help New Yorkers get and stay fit.</p><p>This class is a fusion of Latin, international.&nbsp;and popular music dance themes creating a dynamic, exciting, effective fitness system! The routines feature aerobic, fitness interval training with a combination of fast and slow rhythms that tone and sculpt the body with easy to follow dance steps.&nbsp;</p>","This class is a fusion of Latin, international. and popular music dance themes creating a dynamic, exciting, effective fitness system!","311","summeronthehudson@gmail.com","1",,"0","zumba-in-west-harlem-piers-park","0"
"89016","Greenmarket at Grand Army Plaza","2014-10-11T00:00:00.000","08:00","16:00",,"<p>	At what other market can you do all your food shopping, sample local wine, and take walk in Prospect Park? Open since 1989, Grand Army Plaza is the flagship Brooklyn market.</p><p>	EBT/Food Stamps and WIC &amp; Senior FMNP coupons accepted year-round.&nbsp;</p>","Fresh produce and so much more, all year long! See what farm fresh is all about.",,,"1",,"0","greenmarket-at-grand-army-plaza","0"
"171010","Historic Richmond Town's Summer Eats","2018-07-19T00:00:00.000","17:00","22:00",,"<p>Enjoy a family friendly summer night with free admission to the beautiful grounds of Staten Island&#39;s historic village.&nbsp; Featuring a weekly rotating theme of food trucks, music, photo booths, games, entertainment and of course Egger&#39;s Homemade Ice Cream!</p><p>Free Admission - food and ice cream extra!</p>","Enjoy a family friendly summer night with food trucks, homemade ice cream, and free admission to the beautiful grounds of Staten Island's historic village.","1(718) 351-1611 X266","Melissa@hrtown.nyc","1",,"0","historic-richmond-towns-summer-eats","0"
