"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","P.S. 217 COL. DAVID MARCUS SCHOOL","Brooklyn","Flatbush Development Corporation","(718) 859-3800","High School","1100 Newkirk Avenue
,  11230
(40.633960964399, -73.966505506315)","1100 NEWKIRK AVENUE","11230","40.63398","-73.966558","14","40","526","3121072","3052320001","Flatbush                                                                   "
"After-School Programs","Out of School Time","P.S. 115 ALEXANDER HUMBOLDT SC","Manhattan","Childrens Arts & Science Workshops, Inc.","(212) 927-9233","Elementary","586 177 STREET
,  10033
(40.846558135828, -73.935283440692)","586 WEST 177 STREET","10033","40.846542","-73.935205","12","10","261","1063228","1021330040","Washington Heights South                                                   "
"After-School Programs","Out of School Time","Rocking the Boat","Bronx","Rocking the Boat, Inc.","(718) 466-5799","High School","60 174th Street
,  10452
(40.844924752775, -73.912837481337)","60 East 174th Street","10452","40.844905","-73.912743","4","14","22702","2008151","2028470051","Mount Hope                                                                 "
"After-School Programs","Out of School Time","P.S. 139 ALEXINE A. FENTY SCHOOL","Brooklyn","CAMBA  ","(718) 693-3825","Elementary","330 Rugby Road
,  11226
(40.641701376043, -73.965507529319)","330 Rugby Road","11226","40.641937","-73.965523","14","40","1522","3328235","3051440064","Flatbush                                                                   "
"After-School Programs","Out of School Time","P.S. 44 THOMAS BROWN SCHOOL","Staten Island","United Activities Unlimited, Inc.","(718) 644-1318","Elementary","80 MAPLE PARKWAY
,  10303
(40.631719419122, -74.156535718993)","80 MAPLE PARKWAY","10303","40.63179","-74.156439","1","49","231","5027641","5012180001","Mariner's Harbor-Arlington-Port Ivory-Graniteville                         "
"After-School Programs","Out of School Time","Kips Bay Boys and Girls Club -","Bronx","Kips Bay Boys & Girls Club","(718) 828-4518","Elementary","625 Castle Hill Avenue
,  10473
(40.819663515906, -73.848215304338)","625 Castle Hill Avenue","10473","40.819754","-73.848209","9","18","86","2092673","2035700001","Soundview-Castle Hill-Clason Point-Harding Park                            "
"After-School Programs","Out of School Time","Beach 41st Club (high school)","Queens","Madison Square Boys & Girls Club","(718) 471-5453","High School","426 Beach 40th Street
,  11691
(40.596151439098, -73.772372659215)","426 Beach 40th Street","11691","40.596249","-73.772408","14","31","97203","4302129","4159550003","Hammels-Arverne-Edgemere                                                   "
"After-School Programs","Out of School Time","PAL New South Bronx Center","Bronx","Police Athletic League, Inc.","(718) 991-2447","Elementary","991 Longwood Ave
,  10459
(40.817260540417, -73.897738395898)","991 Longwood Ave","10459","40.817185","-73.897667","2","17","87","2100984","2027090001","Longwood                                                                   "
"After-School Programs","Out of School Time","I.S. 220 JOHN J. PERSHING SCHOOL","Brooklyn","Chinese American Planning Council","(718) 436-5270","Middle School","4812 9th Avenue
,  11220
(40.640835402677, -74.000456500483)","4812 9th Avenue","11220","40.640545","-74.000731","12","38","108","3012824","3007780023","Sunset Park East                                                           "
"After-School Programs","Out of School Time","Boys To Men","Bronx","Inwood House","(718) 742-8100","Middle School","522 Courtland Avenue
,  10451
(40.815926470191, -73.919803472121)","522 Courtland Avenue","10451","40.816006","-73.919783","1","17","65","2000846","2023270038","Melrose South-Mott Haven North                                             "
"After-School Programs","Out of School Time","P.S. 71 FOREST SCHOOL","Queens","Greater Ridgewood Youth Council, Inc.","(718) 456-5437","Elementary","62 85 Forest Avenue
,  11385
(40.701224891615, -73.88334858437)","62-85 Forest Avenue","11385","40.711203","-73.905286","5","30","595","4083519","4034920007","Ridgewood                                                                  "
"After-School Programs","Out of School Time","SAYA (H.S.)","Queens","South Asian Youth Action","(718) 651-3484","High School","54 05 Seabury Street
,  11373
(40.738710402563, -73.878351155182)","54-05 Seabury Street","11373","40.735303","-73.877474","4","25","475","4064688","4028520006","Elmhurst                                                                   "
"After-School Programs","Out of School Time","I.S. 13 JACKIE ROBINSON SCHOOL","Manhattan","New York Junior Tennis League","(347) 417-8189","Middle School","1573 Madison Avenue
,  10029
(40.7936339869, -73.94945722406)","1573 Madison Avenue","10029","40.793763","-73.949381","11","8","17401","1051515","1016120050","East Harlem South                                                          "
"After-School Programs","Out of School Time","Torah Academy","Queens","National Society For Hebrew Day Schools","(718) 252-4446","High School","636 Lanett Avenue
,  11691
(40.599684030005, -73.741511090468)","636 Lanett Avenue ","11691","40.59965","-73.741528","14","31","101002","4463016","4155960007","Far Rockaway-Bayswater                                                     "
"After-School Programs","Out of School Time","Legal Outreach Bklyn 1","Brooklyn","Legal Outreach, Inc","(718) 797-3396","High School","157 Montague Street
,  11201
(40.694509115268, -73.993154411001)","157 Montague Street","11201","40.694504","-73.993213","2","33","502","3329457","3002430008","Brooklyn Heights-Cobble Hill                                               "
"After-School Programs","Out of School Time","P.S. 223 LYNDON BAINES JOHNSON","Queens","The Child Center of New York (QCG) ","(347) 510-4895","Elementary","125 20 SUTPHIN BOULEVARD
,  11434
(40.676945262114, -73.775306901692)","125-20 SUTPHIN BOULEVARD","11434","40.674519","-73.789399","12","28","18401","4261713","4120510001","Baisley Park                                                               "
"After-School Programs","Out of School Time","C.I.S. 166 ROBERTO CLEMENTE SC","Bronx","The Childrens Aid Society","(718) 293-3144","Middle School","250 164th Street
,  10456
(40.828728899924, -73.917792834964)","250 East 164th Street","10456","40.828696","-73.917668","4","16","18302","2002497","2024460043","East Concourse-Concourse Village                                           "
"After-School Programs","Out of School Time","P.S. 34 OLIVER H. PERRY SCHOOL","Brooklyn","School Settlement","(718) 599-9224","Elementary","131 NORMAN AVENUE
,  11222
(40.726143261064, -73.949669467641)","131 NORMAN AVENUE","11222","40.726135","-73.949649","1","33","573","3065733","3026220028","Greenpoint                                                                 "
"After-School Programs","Out of School Time","South Jamaica Center 1","Queens","Police Athletic League, Inc.","(718) 978-4655","Elementary","116 25 Guy R Brewer Boulevard
,  11434
(40.676945262114, -73.775306901692)","116-25 Guy R. Brewer Boulevard","11434","40.686208","-73.784144","12","28","278","4464077","4123350049","Baisley Park                                                               "
"After-School Programs","Out of School Time","H.S. 528 HIGH SCHOOL FOR GLOBA","Brooklyn","Global Kids, Inc.","(212) 226-0130","High School","883 Classon Avenue
,  11225
(40.670458657699, -73.961628275734)","883 Classon Avenue","11225","40.670349","-73.961695","9","35","213","3029686","3011870001","Crown Heights South                                                        "
"After-School Programs","Out of School Time","M.S./H.S. 141 DAVID A. STEIN R","Bronx","Riverdale Community Center, Inc.","(718) 796-4724","High School","660 237th Street
,  10463
(40.888267323329, -73.913187318551)","660 W. 237th Street","10463","40.888338","-73.913486","8","11","309","2085870","2059180376","North Riverdale-Fieldston-Riverdale                                        "
"After-School Programs","Out of School Time","Washington House (High School)","Manhattan","Union Settlement Association","(212) 828-6120","High School","1775 Third Avenue
,  10029
(40.787046638823, -73.947929348156)","1775 Third Avenue ","10029","40.786574","-73.948303","11","8","15602","1079203","1016470001","East Harlem South                                                          "
"After-School Programs","Out of School Time","P.S./I.S. 210 TWENTY-FIRST CEN","Manhattan","Community Association of Progressive Dominicans","(212) 283-0012","Elementary","501 503 West 152 Street
,  10031
(40.824954205073, -73.950124436094)","501-503 West 152 Street","10031","40.829832","-73.944789","9","7","237","1087824","1020840129","Hamilton Heights                                                           "
"After-School Programs","Out of School Time","I.S. 195 ROBERTO CLEMENTE SCHOOL","Manhattan","Graham-Windham Services To Families & Children","(212) 368-1622","Middle School","625 133rd Street
,  10027
(40.819491101147, -73.957593414857)","625 West 133rd Street ","10027","40.819572","-73.957823","9","7","22302","1059942","1020010005","Manhattanville                                                             "
"After-School Programs","Out of School Time","Apartments","Bronx","New Settlement Apartments","(718) 716-8000","Elementary","1512 Townsend Avenue
,  10452
(40.842289963686, -73.915026305893)","1512 Townsend Avenue","10452","40.842478","-73.914915","4","14","209","2092057","2028450007","West Concourse                                                             "
"After-School Programs","Out of School Time","I.S. 73 I.S. 73 - THE FRANK SA","Queens","Maspeth Town Hall, Inc.","(718) 335-6049","Middle School","70 02 54 Avenue
,  11378
(40.721453104977, -73.908543500682)","70-02 54 Avenue","11378","40.729215","-73.893624","5","30","49302","4058611","4025030031","Maspeth                                                                    "
"After-School Programs","Out of School Time","LaGuardia Memorial House","Manhattan","Supportive Childrens Advocacy Network (SCAN)","(212) 534-7800","Middle School","307 116th Street
,  10029
(40.796945376281, -73.937551616236)","307 East 116th Street","10029","40.796935","-73.93759","11","8","188","1079357","1016880045","East Harlem North                                                          "
"After-School Programs","Out of School Time","P.S. 95 EASTWOOD SCHOOL","Queens","YMCA of Greater New York/Jamaica YMCA","(718) 558-0673","Elementary","179 01 90th Avenue
,  11432
(40.71311535449, -73.792820999789)","179-01 90th Avenue","11432","40.710624","-73.783423","12","27","468","4446042","4099140001","Jamaica                                                                    "
"After-School Programs","Out of School Time","J.H.S. 157 STEPHEN HALSEY SCHOOL","Queens","Queens Community House, Inc","(718) 592-5757","High School","102 01 64th Avenue
,  11375
(40.72070726303, -73.846284296083)","102-01 64th Avenue","11375","40.731841","-73.853328","6","29","721","4442846","4021260014","Forest Hills                                                               "
"After-School Programs","Out of School Time","P.S. 291","Bronx","Good Shepherd Services","(718) 563-0473","Elementary","2195 Andrews Avenue
,  10453
(40.859437629217, -73.909211750662)","2195 Andrews Avenue","10453","40.85881","-73.909746","7","14","255","2096013","2032240009","Kingsbridge Heights                                                        "
"After-School Programs","Out of School Time","The Door-Alternatives","Manhattan","The Door - A Center of Alternatives","(212) 941-9090","High School","121 6th Avenue
,  10013
(40.723983997391, -74.004649680399)","121 6th Avenue","10013","40.723903","-74.00469","2","3","37","1083493","1004777501","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"After-School Programs","Out of School Time","Fort Hamiltion HS","Brooklyn","The National Chorale","(212) 333-5333","High School","8301 Shore Road
,  11209
(40.627991412442, -74.039915748633)","8301 Shore Road","11209","40.627835","-74.040046","10","43","46","3152318","3060130001","Bay Ridge                                                                  "
"After-School Programs","Out of School Time","P.S. 119 THE AMERSFORT SCHOOL","Brooklyn","Bergen Beach Youth Organization","(718) 986-9837","Elementary","3829 AVENUE
K,  11210
(40.627722263871, -73.946537919989)","3829 AVENUE K","11210","40.625662","-73.938265","18","45","734","3215816","3077860001","Flatlands                                                                  "
"After-School Programs","Out of School Time","College Quest","Manhattan","Harlem Educational Activities Fund, Inc.","(212) 663-9732","High School","2090 7th Avenue
,  10027
(40.8086819593, -73.948685059004)","2090 7th Avenue","10027","40.808639","-73.948582","10","9","222","1058640","1019300030","Central Harlem South                                                       "
"After-School Programs","Out of School Time","I.S. 217 MS","Bronx","Simpson Street Development Association, Inc.","(718) 589-1510","Middle School","977 Fox Street
,  10459
(40.822428225918, -73.89392410103)","977 Fox Street","10459","40.822443","-73.893902","2","17","159","2005660","2027140004","Hunts Point                                                                "
"After-School Programs","Out of School Time","Brooklyn Children's Museum","Brooklyn","Brooklyn Childrens Museum","(718) 735-4400","High School","145 Brooklyn Avenue
,  11213
(40.674878941596, -73.944424715924)","145 Brooklyn Avenue","11213","40.674773","-73.944464","8","36","341","3031049","3012290001","Crown Heights North                                                        "
"After-School Programs","Out of School Time","Polo Grounds","Manhattan","Alianza Dominicana, Inc.","(917) 258-3932","Elementary","2965 Frederick Douglass Boulevard
,  10039
(40.83116300654, -73.935918816187)","2965 Frederick Douglass Boulevard","10039",,,,,,,,
"After-School Programs","Out of School Time","P.S. 249 CATON SCHOOL","Brooklyn","CAMBA  ","(347) 581-4662","Elementary","18 Marlborough Road
,  11226
(40.649842155595, -73.966096176019)","18 Marlborough Road","11226","40.64971","-73.966046","14","40","506","3116438","3050750001","Flatbush                                                                   "
"After-School Programs","Out of School Time","P.S. 215 LUCRETIA MOTT SCHOOL","Queens","Safe Space","(347) 489-0857","Elementary","535 Briar Place
,  11691
(40.599153765123, -73.758324183404)","535 Briar Place","11691","40.5993","-73.758206","14","31","99801","4301194","4157720031","Far Rockaway-Bayswater                                                     "
"After-School Programs","Out of School Time","Jewish Institute of Queens","Queens","Jewish Institute of Queens","(718) 426-9369","Elementary","60 05 Woodhaven Boulevard
,  11373
(40.738710402563, -73.878351155182)","60-05 Woodhaven Boulevard","11373","40.731256","-73.871561","6","29","687","4072178","4030880001","Rego Park                                                                  "
"After-School Programs","Out of School Time","Friends of Crown Hgts","Brooklyn","Friends of Crown Heights Educational Center","(718) 467-4270","Elementary","36 Ford Street
,  11213
(40.665048954694, -73.929345794578)","36 Ford Street","11213","40.664905","-73.929282","9","41","355","3038317","3014200051","Crown Heights South                                                        "
"After-School Programs","Out of School Time","Roy Wilkins Rec Ctr 2","Queens","Southern Queens Park Association","(718) 276-4630","Elementary","177th
,  11434
(40.664374997777, -73.769862516903)","177th & Baisley Blvd.","11434",,,,,,,,
"After-School Programs","Out of School Time","JHS 262 (Channel View)","Queens","New York Junior Tennis League","(347) 417-8182","Middle School","100 00 Beach Channel Drive
,  11695
(40.597608000209, -73.820967000027)","100-00 Beach Channel Drive","11695","40.586066","-73.822624","14","32","94201","4303773","4161670099","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      "
"After-School Programs","Out of School Time","M.S. 584 M.S. 584 - UPPER ACADEMY","Brooklyn","Community Counseling and Mediation","(718) 230-5100","Middle School","130 Rochester Avenue
,  11213
(40.674735045348, -73.927809389451)","130 Rochester Avenue","11213","40.674656","-73.927794","8","36","307","3035887","3013550023","Crown Heights North                                                        "
"After-School Programs","Out of School Time","HS for Civil Rights","Brooklyn","YMCA of Greater New York/North Brooklyn YMCA","(718) 277-1600","High School","400 Pennsylvania Avenue
,  11207
(40.667582496164, -73.894808525848)","400 Pennsylvania Avenue","11207","40.667456","-73.894747","5","42","1156","3084440","3037880001","East New York (Pennsylvania Ave)                                           "
"After-School Programs","Out of School Time","LIC High School","Queens","Global Kids, Inc.","(718) 545-7095","High School","14 30
Broadway,  11106
(40.761699790013, -73.931663252957)","14-30 Broadway","11106","40.765826","-73.9328","1","22","45","4467709","4005290002","Astoria                                                                    "
"After-School Programs","Out of School Time","Marta Vallel SS","Manhattan","Grand Street Settlement, Inc.","(212) 505-6338","Middle School","145 Stanton Street
,  10002
(40.72059519128, -73.985750724901)","145 Stanton Street","10002","40.720581","-73.985645","3","1","3001","1004323","1003540080","Chinatown                                                                  "
"After-School Programs","Out of School Time","P.S. 14 CORNELIUS VANDERBILT S","Staten Island","Police Athletic League, Inc.","(718) 981-3976","Elementary","100 Tompkins Avenue
,  10304
(40.622148795416, -74.078376875268)","100 Tompkins Avenue","10304","40.622455","-74.078508","1","49","29","5014176","5005450110","Stapleton-Rosebank                                                         "
"After-School Programs","Out of School Time","J.H.S. 217 ROBERT VAN WYCK SCHOOL","Queens","Queens Community House, Inc","(718) 262-9234","Middle School","85 05 144th Street
,  11435
(40.701192649122, -73.809796655791)","85-05 144th Street","11435","40.710024","-73.812508","8","24","232","4208124","4097240173","Briarwood-Jamaica Hills                                                    "
"After-School Programs","Out of School Time","P.S. 14 JOHN D. CALANDRA SCHOOL","Bronx","YMCA of Greater New York/Bronx","(718) 822-5341","Elementary","3041 Bruckner Boulevard
,  10461
(40.835554365176, -73.825433043726)","3041 Bruckner Boulevard","10461","40.835779","-73.825735","10","13","184","2072754","2053130092","Schuylerville-Throgs Neck-Edgewater Park                                   "
"After-School Programs","Out of School Time","Amistad Early Ed Center","Queens","Amistad Early Childhood Educational Center Inc","(718) 526-5911","Elementary","110 15 164th Place
,  11433
(40.698104881735, -73.787574033914)","110-15 164th Place","11433","40.693627","-73.786987","12","27","264","4216947","4101930001","South Jamaica                                                              "
"After-School Programs","Out of School Time","M.S. 127 CASTLE HILL SCHOOL","Bronx","Sports and Arts In Schools Foundation, Inc.","(718) 892-8600","Middle School","1560 Purdy Street
,  10462
(40.838014740567, -73.853519833648)","1560 Purdy Street","10462","40.837931","-73.853524","9","18","222","2041247","2039480055","Parkchester                                                                "
"After-School Programs","Out of School Time","HS For Teaching Arts","Queens","Samuel Field YM & YWHA, Inc.","(718) 479-3920","High School","74 20 Commonwealth Boulevard
,  11426
(40.737041384952, -73.724156998946)","74-20 Commonwealth Boulevard","11426","40.746088","-73.727535","13","23","1567","4529899","4078700072","Bellerose                                                                  "
"After-School Programs","Out of School Time","Bedford Center 2","Brooklyn","The Salvation Army","(212) 337-7254","High School","601 Lafayette Avenue
,  11216
(40.69002061869, -73.950384874986)","601 Lafayette Avenue","11216","40.68999","-73.95044","3","36","253","3049768","3017840011","Bedford                                                                    "
"After-School Programs","Out of School Time","St. Francis Xavier Lyceum","Brooklyn","St. Francis Xavier Parish","(718) 857-4046","High School","752 President Street
,  11215
(40.6746111536, -73.97796038302)","752 President Street","11215","40.674529","-73.977706","6","39","157","3020355","3009600001","Park Slope-Gowanus                                                         "
"After-School Programs","Out of School Time","P.S. 127 MCKINLEY PARK SCHOOL","Brooklyn","Young Dancers In Repertory, Inc.","(347) 702-7155","Elementary","7805 7th Avenue
,  11228
(40.624065459592, -74.018856624937)","7805 7th Avenue","11228","40.624132","-74.018826","10","43","206","3150481","3059730001","Dyker Heights                                                              "
"After-School Programs","Out of School Time","J.H.S. 217 ROBERT VAN WYCK SCH","Queens","Police Athletic League, Inc.","(718) 527-0874","High School","85 05 144th Street
,  11435
(40.701192649122, -73.809796655791)","85-05 144th Street","11435","40.710024","-73.812508","8","24","232","4208124","4097240173","Briarwood-Jamaica Hills                                                    "
"After-School Programs","Out of School Time","P.S. 18 EDWARD BUSH SCHOOL","Brooklyn","St. Nicholas Neighborhood Preservation Corporation","(718) 599-9224","Elementary","101 MAUJER STREET
,  11206
(40.710632713232, -73.946906170327)","101 MAUJER STREET","11206","40.710609","-73.946977","1","34","503","3069559","3027870001","East Williamsburg                                                          "
"After-School Programs","Out of School Time","Fred Douglas Elementary","Manhattan","The Childrens Aid Society","(212) 865-6337","Elementary","885 Columbus Avenue
,  10025
(40.797713348632, -73.963944750805)","885 Columbus Avenue","10025","40.797762","-73.963944","7","7","189","1081301","1018360001","Upper West Side                                                            "
"After-School Programs","Out of School Time","I.S. 14 SHELL BANK (Middle)","Brooklyn","YMCA of Greater New York/Flatbush Branch","(718) 469-8100","Middle School","2424 Batchelder Street
,  11235
(40.593548266904, -73.937702570995)","2424 Batchelder Street","11235","40.593521","-73.937672","15","48","596","3203617","3074240001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"After-School Programs","Out of School Time","P.S. 112 JOSE CELSO BARBOSA SC","Manhattan","Stanley M. Isaacs Neighborhood Center, Inc.","(212) 427-2520","Elementary","535 119 STREET
,  10035
(40.796720254917, -73.931034820105)","535 EAST 119 STREET","10035","40.796668","-73.930966","11","8","192","1084005","1018160001","East Harlem North                                                          "
"After-School Programs","Out of School Time","P.S. 31 WILLIAM T. DAVIS SCHOOL","Staten Island","Jewish Community Center of Staten Island, Inc.","(718) 273-4820","Elementary","55 LAYTON AVENUE
,  10301
(40.641582326676, -74.085356500747)","55 LAYTON AVENUE","10301","40.641595","-74.085135","1","49","9","5001150","5000490182","West New Brighton-New Brighton-St. George                                  "
"After-School Programs","Out of School Time","Edgies","Manhattan","Educational Alliance, Inc.","(212) 780-2300","MS/HS","197 Broadway
,  10002
(40.714215401222, -73.988123475746)","197 East Broadway ","10002","40.714219","-73.988219","3","1","6","1003704","1002850029","Lower East Side                                                            "
"After-School Programs","Out of School Time","Center for Alternative","Manhattan","Center for Alternative Sentencing and Employment Services","(212) 553-6650","High School","346 Broadway
,  10013
(40.716717475394, -74.004137066843)","346 Broadway","10013","40.716696","-74.004163","1","1","31","1001835","1001700006","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"After-School Programs","Out of School Time","P.S. 121 THE THROOP SCHOOL","Bronx","New York Junior Tennis League","(718) 231-3239","Elementary","2750 THROOP AVENUE
,  10469
(40.86647902999, -73.850941591207)","2750 THROOP AVENUE","10469","40.86608","-73.850982","11","13","348","2054253","2045260001","Allerton-Pelham Gardens                                                    "
"After-School Programs","Out of School Time","HS for Legal Studies","Brooklyn","St. Nicholas Neighborhood Preservation Corporation","(718) 599-9224","High School","850 Grand Street
,  11211
(40.712157465495, -73.939732162787)","850 Grand Street","11211","40.712184","-73.939722","1","34","485","3325733","3030160001","Bushwick South                                                             "
"After-School Programs","Out of School Time","P.S. 11 PURVIS J. BEHAN SCHOOL","Brooklyn","YMCA of Greater New York/Dodge YMCA","(718) 398-3134","Elementary","419 Waverly Avenue
,  11238
(40.685499200319, -73.966268174608)","419 Waverly Avenue","11238","40.685491","-73.966291","2","35","199","3332865","3019620010","Clinton Hill                                                               "
"After-School Programs","Out of School Time","PAL-South Bronx Center","Bronx","Police Athletic League, Inc.","(718) 991-2447","High School","991 Longwood Avenue
,  10459
(40.817260540417, -73.897738395898)","991 Longwood Avenue","10459","40.817185","-73.897667","2","17","87","2100984","2027090001","Longwood                                                                   "
"After-School Programs","Out of School Time","MARIE CURIE HIGH SCHOOL","Bronx","Mosholu Montefiore Community Center, Inc.","(212) 729-6384","MS/HS","120 231 Street
,  10463
(40.87589772067, -73.901124154372)","120 West 231 Street ","10463","40.875911","-73.901099","8","14","273","2015547","2032530141","Van Cortlandt Village                                                      "
"After-School Programs","Out of School Time","Caring Partners","Manhattan","Isabella Geriatric Center, Inc.","(212) 342-9352","High School","515 Audubon Avenue
,  10040
(40.854745420451, -73.92794650452)","515 Audubon Avenue","10040","40.854783","-73.927909","12","10","277","1063861","1021600001","Washington Heights North                                                   "
"After-School Programs","Out of School Time","THE SCHOOL FOR HUMAN RIGHTS","Brooklyn","Community Counseling and Mediation","(718) 230-5100","Middle School","600 Kingston Avenue
floor,  11203
(40.658420831267, -73.942427946663)","600 Kingston Avenue, 2nf floor","11203","40.658893","-73.942458","9","40","810","3107227","3048110001","Prospect Lefferts Gardens-Wingate                                          "
"After-School Programs","Out of School Time","M.S. 223 M.S. 223 - THE LABORATORY","Bronx","Young Athletes, Inc.","(718) 401-9300","Middle School","360 145th Street
,  10454
(40.814006958026, -73.920877713054)","360 East 145th Street","10454","40.813983","-73.920782","1","8","43","2097038","2023060054","Mott Haven-Port Morris                                                     "
"After-School Programs","Out of School Time","PS 25-Eubie Blake (MS)","Brooklyn","CAMBA  ","(718) 573-7593","Middle School","787 Lafayette Avenue
,  11221
(40.691050099236, -73.941394999532)","787 Lafayette Avenue","11221","40.691037","-73.941342","3","36","281","3049858","3017870014","Stuyvesant Heights                                                         "
"After-School Programs","Out of School Time","Bronx River Center 1","Bronx","Bronx River Art Center, Inc.","(718) 589-5819","High School","1087 Tremont Avenue
,  10460
(40.84006972385, -73.877718053393)","1087 E. Tremont Avenue","10460","40.840027","-73.878633","6","15","361","2118038","2031410001","East Tremont                                                               "
