"building_id","registration_id","boro_short_name","house_number","street_name","vacate_order_number","primary_vacate_reason","vacate_type","vacate_effective_date","actual_rescind_date","number_of_vacated_units","postoce","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"299295","348462","BK","277","GATES AVENUE","154548","Fire Damage","Partial","2020-06-09T00:00:00.000","2020-08-10T00:00:00.000","1","11216","40.685592","-73.956105","3","36","229","3056589","3019740051","Clinton Hill"
"60811","203986","BX","2653","DECATUR AVENUE","144360","Fire Damage","Partial","2018-05-31T00:00:00.000","2018-09-24T00:00:00.000","1","10458","40.864027","-73.889631","7","15","40502","2016484","2032820052","Bedford Park-Fordham North"
"895118","0","SI","123","WILLOWBROOKROAD","131454","Illegal Occupancy","Partial","2016-07-27T00:00:00.000","2018-09-20T00:00:00.000","3",,,,,,,,,
"210672","321856","BK","166","BLEECKER STREET","141930","Illegal Occupancy","Partial","2018-01-04T00:00:00.000","2018-09-17T00:00:00.000","1","11221","40.69656","-73.9198","4","37","419","3075649","3033060024","Bushwick South"
"902233","16826","SI","32","BARKER STREET","96637","Illegal Occupancy","Partial","2012-07-06T00:00:00.000",,"1","10310","40.636396","-74.121548","1","49","13302","5095157","5001980083","West New Brighton-New Brighton-St. George"
"99218","209265","BX","1600","NELSON AVENUE","117140","Fire Damage","Partial","2014-05-28T00:00:00.000",,"1","10453","40.846403","-73.919327","5","14","21502","2008793","2028760001","University Heights-Morris Heights                                          "
"99123","222165","BX","80","WEST 167 STREET","123289","Fire Damage","Partial","2015-05-14T00:00:00.000","2015-09-09T00:00:00.000","1","10452","40.836389","-73.925439","4","16","199","2091257","2025130044","Highbridge                                                                 "
"268560","314811","BK","383","EAST 52 STREET","143779","Fire Damage","Partial","2018-04-25T00:00:00.000","2018-09-27T00:00:00.000","2","11203","40.651331","-73.92837","17","41","862","3102966","3047000059","Rugby-Remsen Village"
"388306","0","BK","353","WARWICK STREET","110196","Illegal Occupancy","Partial","2013-07-03T00:00:00.000","2016-02-19T00:00:00.000","1","11207","40.675139","-73.88628","5","37","1150","3328424","3039830002","East New York"
"674091","0","QN","116-38","LINCOLN STREET","95637","Illegal Occupancy","Partial","2012-06-07T00:00:00.000","2012-10-17T00:00:00.000","1","11420","40.677109","-73.807561","10","28","178","4252839","4116870027","South Ozone Park"
"557476","0","QN","133-24","147 STREET","161086","Illegal Occupancy","Partial","2021-03-15T00:00:00.000",,"2","11436","40.668375","-73.791945","12","28","792","4263007","4121130048","Baisley Park"
"976686","0","SI","6","BRADLEY AVENUE","137236","Illegal Occupancy","Partial","2017-06-08T00:00:00.000","2018-08-30T00:00:00.000","1","10314","40.613004","-74.13222","1","50","18901","5106935","5004620073","Westerleigh"
"201200","321836","BK","63","BAY 14 STREET","144585","Fire Damage","Entire Building","2018-06-15T00:00:00.000","2019-05-15T00:00:00.000","6","11214","40.608024","-74.006778","11","43","180","3166422","3063650013","Bath Beach"
"804020","138628","MN","258","AUDUBON AVENUE","144440","Fire Damage","Partial","2018-06-05T00:00:00.000","2018-09-05T00:00:00.000","2","10033","40.847043","-73.933585","12","10","261","1079908","1021530001","Washington Heights South"
"46824","210863","BX","3595","BAINBRIDGE AVENUE","144450","Fire Damage","Partial","2018-06-13T00:00:00.000","2019-11-19T00:00:00.000","2","10467","40.88415","-73.877663","7","11","431","2017837","2033290025","Norwood"
"119065","204852","BX","1615","WALTON AVENUE","141714","Fire Damage","Partial","2017-12-12T00:00:00.000","2018-09-14T00:00:00.000","1","10452","40.844027","-73.91277","4","14","22702","2008152","2028470063","Mount Hope"
"98632","218072","BX","4419","MURDOCK AVENUE","135520","Fire Damage","Partial","2017-02-15T00:00:00.000",,"1","10466","40.900437","-73.843778","12","12","444","2071456","2050960063","Woodlawn-Wakefield                                                         "
"29018","111943","MN","281","WADSWORTH AVENUE","144732","Fire Damage","Partial","2018-07-05T00:00:00.000","2018-09-28T00:00:00.000","1","10040","40.85372","-73.932114","12","10","279","1063994","1021680001","Washington Heights North"
"97528","200632","BX","2255","MORRIS AVENUE","145180","Fire Damage","Partial","2018-08-13T00:00:00.000","2018-09-10T00:00:00.000","1","10453","40.857311","-73.902424","5","14","239","2013998","2031820045","Fordham South"
"784320","0","SI","38","ST PAULS AVENUE","142930","Illegal Occupancy","Partial","2018-02-08T00:00:00.000","2018-09-18T00:00:00.000","1","10301","40.636928","-74.077973","1","49","17","5113133","5005690034","Stapleton-Rosebank"
"558171","0","QN","253-03","148 DRIVE","145544","Illegal Occupancy","Partial","2018-09-25T00:00:00.000",,"1","11422","40.653739","-73.736432","13","31","664","4290081","4136530068","Rosedale"
"230007","359835","BK","1429","DE KALB AVENUE","129763","Fire Damage","Entire Building","2016-04-13T00:00:00.000","2018-09-14T00:00:00.000","6","11237","40.700298","-73.923189","4","37","429","3073575","3032350045","Bushwick North"
"674193","0","QN","122-02","LINDEN BOULEVARD","199277","Illegal Occupancy","Partial","2022-04-20T00:00:00.000",,"1","11420","40.679541","-73.817685","10","28","168","4251381","4116490001","South Ozone Park"
"226636","330175","BK","811","CORTELYOU ROAD","155664","Fire Damage","Partial","2020-08-18T00:00:00.000",,"3","11218","40.638826","-73.970533","12","40","492","3126291","3053770043","Kensington-Ocean Parkway"
"717962","500150","SI","173","BROAD STREET","145645","Fire Damage","Entire Building","2018-09-27T00:00:00.000",,"4","10304","40.624314","-74.080509","1","49","21","5014045","5005410002","Stapleton-Rosebank"
"115242","213196","BX","609","TINTON AVENUE","143646","Fire Damage","Partial","2018-04-17T00:00:00.000","2018-09-17T00:00:00.000","1","10455","40.81417","-73.905808","1","8","79","2004671","2026530042","Melrose South-Mott Haven North"
"262787","0","BK","1008","EAST 40 STREET","199036","Illegal Occupancy","Partial","2022-04-20T00:00:00.000",,"1","11210","40.630759","-73.937839","18","45","776","3213938","3077430073","Flatlands"
"97946","201334","BX","1121","MORRISON AVENUE","112747","Fire Damage","Partial","2013-12-11T00:00:00.000",,"1","10472","40.827243","-73.874057","9","18","48","2024011","2037440034","Soundview-Bruckner                                                         "
"309271","818867","BK","317","HAWTHORNE STREET","145715","Illegal Occupancy","Partial","2018-09-26T00:00:00.000",,"4","11225","40.657897","-73.949556","9","40","804","3107309","3048140081","Prospect Lefferts Gardens-Wingate"
"9789","111152","MN","505","COLUMBUS AVENUE","105277","Illegal Occupancy","Partial","2013-02-14T00:00:00.000",,"2","10024","40.78541","-73.972946","7","6","169","1031292","1011980003","Upper West Side                                                            "
"97821","205304","BX","658","MORRIS PARK AVENUE","107225","Fire Damage","Partial","2013-04-04T00:00:00.000",,"1","10462","40.844944","-73.867416","11","15","236","2042993","2040310004","Van Nest-Morris Park-Westchester Square                                    "
"63084","202322","BX","683","EAST 140 STREET","155039","Fire Damage","Partial","2020-08-05T00:00:00.000",,"1","10454","40.806718","-73.913194","1","8","2702","2003821","2025680076","Mott Haven-Port Morris"
"271656","352091","BK","206","EAST 56 STREET","145772","Illegal Occupancy","Partial","2018-09-27T00:00:00.000",,"1","11203","40.651815","-73.924575","17","41","938","3103062","3047030013","Rugby-Remsen Village"
"602275","920622","QN","35-31","214 PLACE","141573","Illegal Occupancy","Partial","2017-11-22T00:00:00.000","2018-09-10T00:00:00.000","1","11361","40.769145","-73.770954","11","19","1123","4312397","4061750028","Bayside-Bayside Hills"
"97675","215088","BX","632","MORRIS AVENUE","113738","Habitability","Partial","2014-01-15T00:00:00.000",,"2","10451","40.819257","-73.9219","1","17","67","2001872","2024110008","Melrose South-Mott Haven North                                             "
"79503","219596","BX","1110","FTELEY AVENUE","135076","Habitability","Entire Building","2017-01-19T00:00:00.000","2018-09-20T00:00:00.000","4","10472","40.827525","-73.871137","9","18","68","2024121","2037480080","Soundview-Bruckner"
"97662","220765","BX","562","MORRIS AVENUE","107630","Illegal Occupancy","Partial","2013-05-08T00:00:00.000",,"1","10451","40.817945","-73.922494","1","17","65","2000919","2023310007","Melrose South-Mott Haven North                                             "
"273250","0","BK","1215","EAST 59 STREET","145656","Illegal Occupancy","Partial","2018-09-24T00:00:00.000",,"1","11234","40.623545","-73.918688","18","46","692","3219173","3078570041","Flatlands"
"119009","200197","BX","1005","WALTON AVENUE","144654","Fire Damage","Partial","2018-07-06T00:00:00.000","2018-09-24T00:00:00.000","2","10452","40.830324","-73.922266","4","8","195","2002942","2024770034","West Concourse"
"232980","359781","BK","340","DEVOE STREET","154248","Fire Damage","Entire Building","2020-04-28T00:00:00.000",,"4","11211","40.713774","-73.936521","1","34","481","3327862","3029240013","East Williamsburg"
"221125","0","BK","4521","CLARENDON ROAD","146262","Illegal Occupancy","Partial","2018-11-16T00:00:00.000",,"1","11203","40.64416","-73.934136","17","45","850","3111212","3049450020","East Flatbush-Farragut"
"532574","0","QN","91-43","118 STREET","144603","Illegal Occupancy","Partial","2018-06-26T00:00:00.000","2019-05-03T00:00:00.000","1","11418","40.694853","-73.829363","9","29","122","4196653","4093500044","Richmond Hill"
"531008","0","QN","111-43","117 STREET","139431","Illegal Occupancy","Partial","2017-07-18T00:00:00.000","2018-09-17T00:00:00.000","1","11420","40.679727","-73.82289","10","28","102","4250406","4116220046","South Ozone Park"
"129266","319294","BK","5520","4 AVENUE","145610","Fire Damage","Partial","2018-09-13T00:00:00.000",,"1","11220","40.643511","-74.015671","7","38","76","3014912","3008300043","Sunset Park West"
"383111","818685","BK","1248","UNION STREET","143954","Illegal Occupancy","Partial","2018-05-01T00:00:00.000","2018-09-04T00:00:00.000","1","11225","40.668885","-73.94949","9","35","319","3033243","3012760020","Crown Heights South"
"294954","821680","BK","3917","FOSTER AVENUE","146656","Illegal Occupancy","Partial","2019-01-03T00:00:00.000","2022-04-19T00:00:00.000","1","11203","40.639167","-73.93942","17","45","834","3112640","3049730044","East Flatbush-Farragut"
"362195","0","BK","477","RIDGEWOOD AVENUE","145655","Habitability","Entire Building","2018-09-13T00:00:00.000",,"2","11208","40.685808","-73.871187","5","37","118201","3091791","3041200037","Cypress Hills-City Line"
"742493","0","SI","24","GROVE STREET","142594","Illegal Occupancy","Partial","2018-01-30T00:00:00.000",,"1","10304","40.626808","-74.081762","1","49","21","5013962","5005360011","Stapleton-Rosebank"
"578730","0","QN","109-32","176 STREET","150149","Illegal Occupancy","Partial","2019-09-30T00:00:00.000",,"1","11433","40.69889","-73.778996","12","27","414","4218848","4102670051","South Jamaica"
"13422","123742","MN","9","EAST 36 STREET","114425","Fire Damage","Partial","2014-02-26T00:00:00.000",,"1","10016","40.749472","-73.983005","5","4","82","1017177","1008660009","Murray Hill-Kips Bay"
"26868","117710","MN","175","PINEHURST AVENUE","146784","Fire Damage","Partial","2019-01-07T00:00:00.000","2019-02-07T00:00:00.000","1","10033","40.854111","-73.938187","12","10","273","1064352","1021790201","Washington Heights North"
"97557","202501","BX","2338","MORRIS AVENUE","111295","Fire Damage","Partial","2013-09-30T00:00:00.000",,"1","10468","40.859053","-73.901326","5","14","23703","2013886","2031720016","Fordham South                                                              "
"47179","217879","BX","3013","BARKER AVENUE","145664","Fire Damage","Partial","2018-09-27T00:00:00.000",,"1","10467","40.869984","-73.869304","12","15","336","2054731","2045430043","Bronxdale"
"422496","401466","QN","83-01","35 AVENUE","199304","Fire Damage","Partial","2022-04-21T00:00:00.000",,"2","11372","40.751907","-73.883616","3","25","281","4035531","4014440032","Jackson Heights"
"118332","211707","BX","1236","VIRGINIA AVENUE","155417","Fire Damage","Partial","2020-08-18T00:00:00.000",,"1","10472","40.831556","-73.860971","9","18","72","2025914","2037940001","Soundview-Bruckner"
"665079","0","QN","135-08","HOOK CREEK BOULEVARD","134774","Illegal Occupancy","Partial","2017-01-12T00:00:00.000","2018-09-17T00:00:00.000","1","11422","40.669951","-73.728653","13","31","638","4284327","4132270014","Rosedale"
"97523","206333","BX","2200","MORRIS AVENUE","118206","Fire Damage","Partial","2014-07-24T00:00:00.000",,"1","10453","40.856367","-73.903008","5","14","23704","2013851","2031700021","Fordham South                                                              "
"3843","100517","MN","849","7 AVENUE","142907","Fire Damage","Partial","2018-02-15T00:00:00.000","2018-09-21T00:00:00.000","1","10019","40.763904","-73.981196","5","4","137","1023388","1010070061","Midtown-Midtown South"
"347315","315207","BK","1833","OCEAN AVENUE","147658","Fire Damage","Partial","2019-03-22T00:00:00.000","2019-05-02T00:00:00.000","1","11230","40.617436","-73.95482","14","48","758","3210008","3076560061","Midwood"
"97492","200916","BX","2038","MORRIS AVENUE","111657","Fire Damage","Partial","2013-10-10T00:00:00.000",,"1","10453","40.852851","-73.905861","5","14","241","2007667","2028070052","Mount Hope                                                                 "
"187416","339605","BK","801","AVENUE C","144361","Fire Damage","Partial","2018-05-31T00:00:00.000","2018-09-21T00:00:00.000","1","11218","40.641208","-73.971055","12","40","492","3125609","3053600048","Kensington-Ocean Parkway"
"270106","307701","BK","832","LINDEN BOULEVARD","138278","Fire Damage","Partial","2017-06-12T00:00:00.000","2018-09-21T00:00:00.000","3","11203","40.65401","-73.927175","17","41","866","3102245","3046790006","Rugby-Remsen Village"
"19382","135298","MN","214","EAST 111 STREET","145657","Illegal Occupancy","Partial","2018-09-24T00:00:00.000",,"1","10029","40.794514","-73.941792","11","8","180","1052482","1016600042","East Harlem North"
"213418","332260","BK","501","BRIGHTWATER COURT","144493","Fire Damage","Partial","2018-06-07T00:00:00.000","2019-09-05T00:00:00.000","3","11235","40.575775","-73.96194","13","48","36002","3245102","3086890097","Brighton Beach"
"97426","204772","BX","1711","MORRIS AVENUE","122058","Illegal Occupancy","Partial","2015-02-24T00:00:00.000","2015-09-04T00:00:00.000","1","10457","40.844521","-73.909411","4","15","22703","2007873","2028240051","Mount Hope                                                                 "
"974216","431998","QN","34-39A","107 STREET","134436","Fire Damage","Partial","2016-12-15T00:00:00.000","2017-01-19T00:00:00.000","1","11368","40.75522","-73.86143","3","21","381","4538541","4017490073","North Corona                                                               "
"77658","201365","BX","47","FEATHERBED LANE","146814","Fire Damage","Partial","2019-01-08T00:00:00.000","2019-05-30T00:00:00.000","6","10452","40.845827","-73.915948","5","14","217","2008432","2028650129","University Heights-Morris Heights"
"701891","0","QN","57-11","VAN DOREN STREET","98848","Illegal Occupancy","Partial","2012-09-19T00:00:00.000","2018-04-25T00:00:00.000","1","11368","40.739882","-73.852368","4","21","43701","4048400","4019670071","Corona"
"26985","106234","MN","110","POST AVENUE","142084","Fire Damage","Partial","2018-01-04T00:00:00.000","2018-09-14T00:00:00.000","1","10034","40.864395","-73.920509","12","10","293","1064782","1022220035","Marble Hill-Inwood"
"387743","325466","BK","374","WALLABOUT STREET","145586","Fire Damage","Entire Building","2018-09-13T00:00:00.000",,"6","11206","40.702033","-73.948055","1","33","507","3061430","3022660013","Bedford"
"650915","0","QN","97-09","DREW STREET","133539","Illegal Occupancy","Partial","2016-09-21T00:00:00.000",,"1","11416","40.68067","-73.863665","9","32","42","4187873","4090460058","Woodhaven"
"821243","0","QN","146-29","GUY R BREWER BOULEVARD","146174","Illegal Occupancy","Partial","2018-11-19T00:00:00.000",,"1","11434","40.662338","-73.768268","13","31","320","4451168","4133510025","Springfield Gardens South-Brookville"
"63678","215047","BX","288","EAST 149 STREET","133679","Fire Damage","Partial","2016-09-28T00:00:00.000","2017-01-13T00:00:00.000","1","10451","40.817105","-73.921696","1","17","65","2000889","2023300015","Melrose South-Mott Haven North"
"183414","0","BK","1618","ALBANY AVENUE","139112","Illegal Occupancy","Partial","2017-07-06T00:00:00.000","2022-04-16T00:00:00.000","1","11210","40.633883","-73.937195","17","45","780","3213318","3077240053","East Flatbush-Farragut"
"97375","202246","BX","1330","MORRIS AVENUE","110548","Fire Damage","Partial","2013-07-24T00:00:00.000",,"1","10456","40.83644","-73.91222","4","16","17702","2007274","2027850016","East Concourse-Concourse Village                                           "
"97318","209224","BX","1062","MORRIS AVENUE","139232","Illegal Occupancy","Partial","2017-07-18T00:00:00.000",,"1","10456","40.82991","-73.916044","4","16","175","2002387","2024370015","East Concourse-Concourse Village                                           "
"65799","713261","BX","230","EAST 176 STREET","144275","Illegal Occupancy","Partial","2018-05-25T00:00:00.000",,"2","10457","40.847466","-73.905388","5","15","22901","2007532","2028000061","Mount Hope"
"546681","0","QN","102-24","134 STREET","146062","Illegal Occupancy","Partial","2018-10-30T00:00:00.000",,"1","11419","40.692374","-73.813157","9","28","152","4201177","4095010022","Richmond Hill"
"854865","0","BK","964","GLENMORE AVENUE","146157","Illegal Occupancy","Partial","2018-11-01T00:00:00.000",,"1","11208","40.676359","-73.874349","5","42","1196","3387651","3042110017","East New York"
"971747","14277","SI","143","SWAIM AVENUE","130387","Illegal Occupancy","Partial","2016-06-09T00:00:00.000",,"1","10312","40.52193","-74.183209","3","51","176","5111424","5065390050","Annadale-Huguenot-Prince's Bay-Eltingville                                 "
"95032","206200","BX","3011","MATTHEWS AVENUE","123034","Illegal Occupancy","Partial","2015-04-22T00:00:00.000",,"1","10467","40.870006","-73.862445","12","12","340","2055691","2045720044","Bronxdale                                                                  "
"72658","205820","BX","730","EAST 236 STREET","146345","Fire Damage","Partial","2018-11-30T00:00:00.000","2019-05-20T00:00:00.000","3","10466","40.895226","-73.854938","12","11","434","2068245","2049990068","Woodlawn-Wakefield"
"808637","336870","BK","9720","KINGS HIGHWAY","154427","Fire Damage","Partial","2020-05-29T00:00:00.000","2020-10-27T00:00:00.000","1","11212","40.661251","-73.91967","17","41","890","3101269","3046520008","Rugby-Remsen Village"
"375567","313890","BK","237","STANHOPE STREET","143832","Fire Damage","Entire Building","2018-04-25T00:00:00.000","2020-08-31T00:00:00.000","6","11237","40.700891","-73.92026","4","37","431","3074213","3032580049","Bushwick North"
"117422","0","BX","536","VAN NEST AVENUE","146011","Illegal Occupancy","Partial","2018-10-23T00:00:00.000",,"1","10460","40.841392","-73.869736","11","15","240","2042711","2040220005","Van Nest-Morris Park-Westchester Square"
"113363","208143","BX","1565","THIERIOT AVENUE","154661","Fire Damage","Partial","2020-06-19T00:00:00.000","2020-08-31T00:00:00.000","1","10460","40.839733","-73.865934","9","18","21601","2028705","2039250018","West Farms-Bronx River"
"96887","202951","BX","1750","MONTGOMERY AVENUE","127182","Fire Damage","Partial","2015-12-14T00:00:00.000",,"13","10453","40.850613","-73.91827","5","14","21501","2009008","2028780132","University Heights-Morris Heights                                          "
"434874","401458","QN","11-14","46 AVENUE","144109","Fire Damage","Partial","2018-06-05T00:00:00.000","2018-10-29T00:00:00.000","1","11101","40.746287","-73.949709","2","26","7","4000470","4000550029","Hunters Point-Sunnyside-West Maspeth"
"287885","314877","BK","576","EASTERN PARKWAY","141705","Fire Damage","Partial","2017-11-29T00:00:00.000","2018-10-12T00:00:00.000","1","11225","40.66979","-73.949313","9","35","319","3032934","3012690020","Crown Heights South"
"5810","106212","MN","501","WEST 168 STREET","134193","Fire Damage","Partial","2016-11-17T00:00:00.000",,"1","10032","40.839967","-73.937127","12","10","251","1076744","1021250049","Washington Heights South"
"301422","0","BK","7901","GLENWOOD ROAD","145741","Illegal Occupancy","Partial","2018-10-17T00:00:00.000",,"1","11236","40.63655","-73.915664","18","46","950","3223537","3079840010","Canarsie"
"968463","916378","QN","105-11","169 STREET","96892","Illegal Occupancy","Partial","2012-07-12T00:00:00.000","2016-02-12T00:00:00.000","1","11433","40.701056","-73.788045","12","27","440","4218176","4102380013","South Jamaica                                                              "
"147856","331674","BK","1024","39 STREET","146220","Illegal Occupancy","Partial","2018-11-08T00:00:00.000",,"1","11219","40.644143","-73.992134","12","39","110","3135219","3055840010","Sunset Park East"
"41118","110957","MN","125","WEST 138 STREET","126735","Illegal Occupancy","Partial","2015-12-14T00:00:00.000","2019-12-23T00:00:00.000","6","10030","40.81671","-73.941054","10","9","230","1060024","1020070015","Central Harlem North-Polo Grounds"
"270941","304663","BK","209","EAST 55 STREET","145804","Illegal Occupancy","Partial","2018-10-03T00:00:00.000",,"1","11203","40.652996","-73.925659","17","41","864","3397925","3046810050","Rugby-Remsen Village"
"88200","214478","BX","1232","INTERVALE AVENUE","148272","Fire Damage","Entire Building","2019-06-04T00:00:00.000",,"12","10459","40.828891","-73.894563","3","17","125","2010458","2029740008","Morrisania-Melrose"
"170550","346808","BK","1330","74 STREET","156330","Fire Damage","Entire Building","2020-10-21T00:00:00.000",,"3","11228","40.620357","-74.005911","10","43","198","3159423","3062110018","Dyker Heights"
"189339","0","BK","8212","AVENUE J","146117","Illegal Occupancy","Partial","2018-11-01T00:00:00.000",,"1","11236","40.634995","-73.90966","18","46","996","3225642","3080340040","Canarsie"
"97522","200236","BX","2199","MORRIS AVENUE","132603","Fire Damage","Partial","2016-08-22T00:00:00.000","2019-02-21T00:00:00.000","1","10453","40.856285","-73.903087","5","14","239","2013981","2031810030","Fordham South"
"94604","0","BX","4319","MATILDA AVENUE","115027","Illegal Occupancy","Partial","2014-03-27T00:00:00.000",,"1","10466","40.896904","-73.85776","12","11","418","2069626","2050370016","Woodlawn-Wakefield"
"689786","405567","QN","103-27","QUEENS BOULEVARD","185840","Fire Damage","Partial","2021-12-14T00:00:00.000","2022-04-19T00:00:00.000","1","11375","40.724393","-73.849776","6","29","71303","4432055","4021390007","Forest Hills"
"84897","205928","BX","1320","HERSCHELL STREET","147621","Illegal Occupancy","Partial","2019-04-01T00:00:00.000","2019-05-21T00:00:00.000","1","10461","40.836485","-73.843658","10","13","96","2027266","2038480093","Westchester-Unionport"
"126092","713281","BX","3214","YATES AVENUE","146061","Illegal Occupancy","Partial","2018-10-30T00:00:00.000",,"1","10469","40.871703","-73.854549","11","12","348","2056695","2046150012","Allerton-Pelham Gardens"
"284275","303318","BK","151","EAST 96 STREET","152350","Fire Damage","Partial","2020-01-17T00:00:00.000",,"1","11212","40.662733","-73.923272","17","41","892","3100127","3046150049","Brownsville"
"634236","415924","QN","179","BEACH 115 STREET","145689","Fire Damage","Partial","2018-09-26T00:00:00.000","2018-10-03T00:00:00.000","1","11694","40.579518","-73.83595","14","32","938","4303935","4161880017","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel"
"529895","924930","QN","155-12","116 ROAD","159143","Habitability","Entire Building","2021-01-06T00:00:00.000",,"1","11434","40.683405","-73.78874","12","28","274","4265501","4122250012","Baisley Park"
"96746","214545","BX","1824","MOHEGAN AVENUE","133423","Habitability","Entire Building","2016-09-22T00:00:00.000",,"3","10460","40.840577","-73.888285","6","17","367","2010116","2029580039","East Tremont                                                               "
"19612","113723","MN","114","EAST 116 STREET","146742","Fire Damage","Partial","2019-01-07T00:00:00.000","2019-05-07T00:00:00.000","1","10029","40.798994","-73.942522","11","8","182","1052269","1016430064","East Harlem North"
"299284","329855","BK","256","GATES AVENUE","147096","Fire Damage","Partial","2019-02-01T00:00:00.000","2019-07-23T00:00:00.000","2","11238","40.685461","-73.957089","3","35","229","3056972","3019850036","Clinton Hill"
"41051","611242","MN","288","WEST 137 STREET","141568","Illegal Occupancy","Entire Building","2017-11-22T00:00:00.000","2019-02-15T00:00:00.000","8","10030","40.817535","-73.944991","10","9","228","1058981","1019420058","Central Harlem North-Polo Grounds"
"85121","0","BX","4202","HILL AVENUE","145362","Illegal Occupancy","Partial","2018-08-13T00:00:00.000","2018-10-24T00:00:00.000","1","10466","40.896415","-73.841187","12","12","448","2069521","2050300032","Woodlawn-Wakefield"
"967088","814807","BK","862","ELTON STREET","125243","Habitability","Entire Building","2015-09-08T00:00:00.000",,"1","11208","40.662252","-73.878301","5","42","1116","3342364","3043600031","East New York                                                              "
"966500","814615","BK","1641","CANARSIE ROAD","131877","Illegal Occupancy","Partial","2016-07-20T00:00:00.000",,"1","11236","40.632686","-73.893385","18","46","1024","3389755","3082960025","Canarsie                                                                   "
