"year","agency","agency_name","facility_center_name","service_category","borough","address","zip_code","facility_cleaning_maintenance","facility_operations_score","facility_overall_score","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"2021","DOF","Department of Finance","Business Center","Manhattan Business Center","Manhattan","66 John St.","10038","88","100","94","40.708933","-74.007614","101","1","1502","1079043","1000670001","Battery Park City-Lower Manhattan"
"2021","DOHMH","Department of Health and Mental Hygiene","Immunization Clinic","Fort Greene Health Center (Walk-in Immunization)","Brooklyn","295 Flatbush Ave. Ext.","11201","100","100","100","40.691986","-73.982496","302","35","15","3058406","3020790021","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2021","DOHMH","Department of Health and Mental Hygiene","STD Services","Morrisania Sexual Health Clinic","Bronx","1309 Fulton Ave.","10456","100","100","100","40.832853","-73.903028","203","16","14701","2009620","2029250080","Claremont-Bathgate"
"2021","DOHMH","Department of Health and Mental Hygiene","STD Services","Central Harlem Sexual Health Clinic","Manhattan","2238 Fifth Ave.","10037","100","100","100","40.813645","-73.936992","110","9","212","1053900","1017340034","Central Harlem North-Polo Grounds"
"2021","DOHMH","Department of Health and Mental Hygiene","PSO (Public Service Office) and Birth and Death Registration","Birth/Death Certificates","Manhattan","125 Worth St.","10013","87","100","93","40.715428","-74.002673","101","1","31","1001831","1001680032","SoHo-TriBeCa-Civic Center-Little Italy"
"2021","DOHMH","Department of Health and Mental Hygiene","STD Services","Riverside Sexual Health Clinic","Manhattan","160 West 100th Street","10025","100","100","100","40.796407","-73.967932","107","7","185","1055906","1018520049","Upper West Side"
"2021","DOHMH","Department of Health and Mental Hygiene","The Health Academy","The Health Academy","Manhattan","160 West 100th Street","10025","100","100","100","40.796407","-73.967932","107","7","185","1055906","1018520049","Upper West Side"
"2021","DOHMH","Department of Health and Mental Hygiene","Corrections - Birth and Death Certificates","Corrections - Birth and Death Certificates","Manhattan","125 Worth St.","10013","93","100","97","40.715428","-74.002673","101","1","31","1001831","1001680032","SoHo-TriBeCa-Civic Center-Little Italy"
"2021","DOHMH","Department of Health and Mental Hygiene","STD Services","Jamaica Sexual Health Clinic","Queens","90-37 Parsons Blvd.","11432","100","92","96","40.703826","-73.800483","412","24","44601","4208836","4097560006","Jamaica"
"2021","DOHMH","Department of Health and Mental Hygiene","Tuberculosis Clinic","Washington Heights Chest Center (Tuberculosis)","Manhattan","600 W. 168th St.","10032","100","100","100","40.841264","-73.940223","112","10","251","1063379","1021380024","Washington Heights South"
"2021","DOHMH","Department of Health and Mental Hygiene","Tuberculosis Clinic","Fort Greene Chest Center (Tuberculosis)","Brooklyn","295 Flatbush Ave. Ext.","11201","97","100","98","40.691986","-73.982496","302","35","15","3058406","3020790021","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2021","DOHMH","Department of Health and Mental Hygiene","STD Services","Crown Heights Sexual Health Clinic","Brooklyn","1218 Prospect Pl.","11213","100","100","100","40.67353","-73.935845","308","36","345","3036147","3013650009","Crown Heights North"
"2021","DOHMH","Department of Health and Mental Hygiene","STD Services","Fort Green Sexual Health Clinic","Brooklyn","295 Flatbush Ave. Ext.","11201","96","100","98","40.691986","-73.982496","302","35","15","3058406","3020790021","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2021","DOHMH","Department of Health and Mental Hygiene","STD Services","Chelsea Sexual Health Clinic","Manhattan","303 Ninth Avenue","10001","100","100","100","40.749356","-73.999257","104","3","97","1012830","1007240082","Hudson Yards-Chelsea-Flatiron-Union Square"
"2021","DOHMH","Department of Health and Mental Hygiene","Tuberculosis Clinic","Morrisania Chest Center (Tuberculosis)","Bronx","1309 Fulton Ave.","10456","97","100","98","40.832853","-73.903028","203","16","14701","2009620","2029250080","Claremont-Bathgate"
"2021","DOHMH","Department of Health and Mental Hygiene","Tuberculosis Clinic","Corona Chest Center (Tuberculosis)","Queens","34-33 Junction Blvd.","11372","100","100","100","40.754179","-73.872231","403","21","375","4042887","4017290027","North Corona"
"2021","DPR","Department of Parks and Recreation","Marina","West 79th Street Boat Basin","Manhattan","W 79th St. and the Hudson River","10024","100","100","100",,,,,,,,
"2021","DPR","Department of Parks and Recreation","Marina","World's Fair Marina","Queens","125-00 Northern Blvd., off the Grand Central Parkway","11368","100","100","100","40.760861","-73.857397","403","21","38302","4541458","4020180001","park-cemetery-etc-Queens"
"2021","FDNY","Fire Department of New York","Certificate of Fitness Testing Unit","Certificate of Fitness Testing Unit","Brooklyn","9 Metrotech Center","11201","100","92","96","40.69486","-73.984674","302","33","15","3058187","3020470011","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2021","FDNY","Fire Department of New York","Public Records","Public Records","Brooklyn","9 Metrotech Center","11201","100","100","100","40.69486","-73.984674","302","33","15","3058187","3020470011","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2021","HRA","Human Resources Administration","Medicaid Office","Staten Island Medicaid Office","Staten Island","215 Bay St.","10301","100","100","100","40.636699","-74.076247","501","49","21","5013236","5004970001","Stapleton-Rosebank"
"2021","HRA","Human Resources Administration","Cash Assistance","Rider Job Center","Bronx","300 Canal Place","10451","93","100","97","40.813153","-73.927579","201","8","51","2000978","2023400072","Mott Haven-Port Morris"
"2021","HRA","Human Resources Administration","Job Center","Crotona Job Center","Bronx","1910 Monterey Ave.","10457","100","100","100","40.846932","-73.895099","206","15","37504","2011826","2030600032","East Tremont"
"2021","HRA","Human Resources Administration","Job Center","Concourse Job Center","Queens","1365 Jerome Ave.","10452","97","100","98",,,,,,,,
"2021","HRA","Human Resources Administration","Job Center","Waverly Job Center","Manhattan","12 W 14th St.","10011","97","100","98","40.736301","-73.994342","102","3","63","1009716","1005770034","West Village"
"2021","HRA","Human Resources Administration","SNAP","Richmond  SNAP","Staten Island","201 Bay St.","10301","100","100","100","40.636992","-74.076212","501","49","21","5013238","5004970009","Stapleton-Rosebank"
"2021","HRA","Human Resources Administration","Job Center","Coney Island Job Center","Brooklyn","3050 W 21st St.","11224","96","100","98","40.57353","-73.987448","313","47","352","3189654","3070710123","Seagate-Coney Island"
"2021","HRA","Human Resources Administration","Job Center","Dekalb Job Center","Brooklyn","275 Bergen St.","11224","100","100","100","40.683749","-73.982816","302","33","39","3335918","3001970028","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2021","HRA","Human Resources Administration","Medicaid Office","Coney Island Medicaid Office","Brooklyn","3050 W 21st St.","11224","97","100","98","40.57353","-73.987448","313","47","352","3189654","3070710123","Seagate-Coney Island"
"2021","HRA","Human Resources Administration","Medicaid Office","Manhattanville Community Medicaid Office","Manhattan","520-530 West 135th Street","10031","83","100","92","40.819265","-73.953014","109","7","22301","1059778","1019880053","Manhattanville"
"2021","HRA","Human Resources Administration","Medicaid Office","Queens Community Medicaid Office","Queens","32-20 Northern Blvd.","11101","90","100","95","40.75197","-73.931799","401","26","171","4003105","4002147501","Hunters Point-Sunnyside-West Maspeth"
"2021","HRA","Human Resources Administration","SNAP","Jamaica SNAP","Queens","165-08 88th Ave.","11432","100","100","100","40.708661","-73.796703","412","27","460","4210062","4098150056","Jamaica"
"2021","HRA","Human Resources Administration","Job Center","Richmond Job Center","Staten Island","201 Bay St.","10301","100","100","100","40.636992","-74.076212","501","49","21","5013238","5004970009","Stapleton-Rosebank"
"2021","HRA","Human Resources Administration","SNAP","Queens SNAP","Queens","32-20 Northern Blvd.","11101","100","100","100","40.75197","-73.931799","401","26","171","4003105","4002147501","Hunters Point-Sunnyside-West Maspeth"
"2021","HRA","Human Resources Administration","SNAP","Crotona SNAP","Bronx","1910 Monterey Ave.","10457","90","100","95","40.846932","-73.895099","206","15","37504","2011826","2030600032","East Tremont"
"2021","HRA","Human Resources Administration","Medicaid Office","Brooklyn South Medicaid Office","Brooklyn","785 Atlantic Avenue","11238","100","100","100","40.681962","-73.968434","302","35","199","3335094","3020090001","Clinton Hill"
"2021","HRA","Human Resources Administration","Job Center","Queens Job Center","Queens","32-20 Northern Blvd.","11101","90","100","95","40.75197","-73.931799","401","26","171","4003105","4002147501","Hunters Point-Sunnyside-West Maspeth"
"2021","HRA","Human Resources Administration","SNAP","Waverly SNAP","Manhattan","12 W 14th St.","10011","97","100","98","40.736301","-73.994342","102","3","63","1009716","1005770034","West Village"
"2021","HRA","Human Resources Administration","Job Center","Clinton Hill Job Center","Brooklyn","495 Clermont Avenue","11238","100","100","100","40.682851","-73.968809","302","35","199","3335094","3020090001","Clinton Hill"
"2021","NYCHA","New York City Housing Authority","Management Borough Office","Management Borough Office","Manhattan","1980 Lexington Ave.","10035","91","100","95","40.801789","-73.939319","111","9","196","1054377","1017690005","East Harlem North"
"2021","NYCHA","New York City Housing Authority","NYCHA Family Partnerships","Social Services","Queens","70-30 Parsons Blvd.","11365","97","100","98","40.731052","-73.810865","408","24","122702","4451593","4067920001","Pomonok-Flushing Heights-Hillcrest"
"2021","NYPD","New York City Police Department","Tow Pounds","Tow Pounds","Queens","31-22 College Point Blvd","11378","87","100","93","40.768462","-73.840864","407","19","907","4605716","4043820001","College Point"
"2021","NYPD","New York City Police Department","Tow Pounds","Tow Pounds","Bronx","745 E 141 St .","10454","73","92","82","40.80659","-73.910402","201","8","33","2120214","2025740001","Mott Haven-Port Morris"
"2021","NYPD","New York City Police Department","Tow Pounds","Tow Pounds","Brooklyn","Sands St. & Navy St.","11205","67","83","75",,,,,,,,
"2021","TLC","Taxi and Limousine Commission","Licensing Facilty","Licensing Facilty","Staten Island","1139 Hylan Blvd","10305","100","100","100","40.598612","-74.080597","502","50","64","5047321","5032270005","Grasmere-Arrochar-Ft. Wadsworth"
"2021","TLC","Taxi and Limousine Commission","Safety and Emissions","Safety and Emissions","Queens","24-55 BQE West","11377","93","100","97","40.764199","-73.902694","401","22","299","4022499","4010160045","park-cemetery-etc-Queens"
"2021","TLC","Taxi and Limousine Commission","Licensing Facility","Licensing Facility","Queens","31-00 47th Ave","11101","100","100","100","40.74306","-73.935652","402","26","199","4003539","4002810001","Hunters Point-Sunnyside-West Maspeth"
"2018","BIC","Business Integrity Commission","Licensing Unit","Licensing Unit","MANHATTAN","100 Church St.","10007","100","100","100","40.712968","-74.00949","1","1","21","1001409","1001250020","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","QUEENS","153-01 Jamacia Ave.","11432","100","100","100",,,,,,,,
"2018","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","STATEN ISLAND","60 Bay St.","10301","100","100","100","40.640558","-74.07569","1","49","3","5000025","5000050051","West New Brighton-New Brighton-St. George"
"2018","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","BROOKLYN","25 Chapel St.","11217","100","100","100","40.697254","-73.986015","2","33","13","3335884","3001180006","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2018","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","Bronx","1932 Arthur Ave.","10457","100","100","100","40.845685","-73.893294","6","17","36901","2009911","2029470018","East Tremont"
"2018","CCHR","Commission on Human Rights","NYC Human Rights Community Service Center","NYC Human Rights Community Service Center","MANHATTAN","22 Reade St.","10007","94","100","97","40.714231","-74.004895","1","1","31","1078613","1001540023","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","CCRB","Civilian Complaint Review Board","Civilian Complaints Against Police","Intake Center","MANHATTAN","100 Church St.","10007","100","89","94","40.712968","-74.00949","1","1","21","1001409","1001250020","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DCA","Department of Consumer Affairs","Licensing Unit","Collections Unit","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2018","DCA","Department of Consumer Affairs","Licensing Unit","Licensing Unit","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2018","DCA","Department of Consumer Affairs","Licensing Unit","Paid Sick Leave Unit","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2018","DCA","Department of Consumer Affairs","Licensing Unit","Settlement Unit","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2018","DCA","Department of Consumer Affairs","Licensing Unit","Consumer Services","MANHATTAN","42 Broadway","10004","100","100","100","40.70627","-74.012909","1","1","9","1000812","1000220020","Battery Park City-Lower Manhattan"
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Application/Testing Center","MANHATTAN","2 Lafayette St.","10007","67","67","67","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Office of Vendor Relations","MANHATTAN","1 Centre St.","10007","100","100","100","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Retail Store","MANHATTAN","1 Centre St.","10007","100","100","100","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Application/Testing Center","BROOKLYN","210 Joralemon","11201","97","83","90",,,,,,,,
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Civil Service Examinations Walk-In Windown","MANHATTAN","1 Centre St.","10007","90","100","95","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Civil Service Examinations Walk-In Windown/Exam Support","MANHATTAN","1 Centre St.","10007","100","100","100","40.713001","-74.004181","1","1","29","1001394","1001210001","Chinatown"
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Retail Store","MANHATTAN","141 Worth St.","10007","100","92","96","40.715093","-74.001948","1","1","29","1001830","1001660027","Chinatown"
"2018","DCAS","Department of Citywide Administrative Services","Civil Service Application & Testing Center","Application/Testing Center","QUEENS","118-35 Queens Blvd.","11375","94","100","97","40.71513","-73.830545","6","29","75701","4052811","4022700041","Forest Hills"
"2018","DCP","Department of City Planning","Manhattan Borough Office","Borough Office","MANHATTAN","120 Broadway","10271","100","92","96","40.708546","-74.011041","1","1","7","1001026","1000477501","Battery Park City-Lower Manhattan"
"2018","DCP","Department of City Planning","Brooklyn Borough Office","Borough Office","BROOKLYN","16 Court St.","11241","100","100","100","40.693445","-73.990577","2","33","9","3002108","3002500044","Brooklyn Heights-Cobble Hill"
"2018","DCP","Department of City Planning","Bronx Borough Office","Borough Office","BRONX","1775 Grand Concourse","10453","97","100","98","40.846089","-73.909879","5","14","22701","2007858","2028227501","Mount Hope"
"2018","DCP","Department of City Planning","Staten Island Borough Office","Borough Office","STATEN ISLAND","130 Stuyvesant Pl.","10301","97","100","98","40.642891","-74.076874","1","49","3","5000085","5000080070","West New Brighton-New Brighton-St. George"
"2018","DCP","Department of City Planning","Queens Borough Office","Borough Office","QUEENS","120-55 Queens Blvd.","11424","100","100","100","40.713329","-73.828601","9","29","216","4052812","4022740002","Kew Gardens"
"2018","DEP","Department of Environmental Protection","Manhattan Borough Office","Borough Office","MANHATTAN","1250 Broadway","10001","100","92","96","40.747571","-73.988018","5","4","76","1015805","1008330011","Midtown-Midtown South"
"2018","DEP","Department of Environmental Protection","Staten Island Borough Office","Borough Office","STATEN ISLAND","60 Bay St.","10301","100","100","100","40.640558","-74.07569","1","49","3","5000025","5000050051","West New Brighton-New Brighton-St. George"
"2018","DEP","Department of Environmental Protection","Queens Central Office","Queens Central Office","QUEENS","59-17 Junction Blvd.","11373","100","100","100","40.734606","-73.864774","4","21","455","4047310","4019180001","Corona"
"2018","DEP","Department of Environmental Protection","Brooklyn Borough Office","Borough Office","BROOKLYN","250 Livingston St.","11201","97","83","90","40.689033","-73.984228","2","33","37","3329443","3001650022","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"2018","DEP","Department of Environmental Protection","Queens Borough Office","Borough Office","QUEENS","96-05 Horace Harding Exp.","11368","93","83","88","40.734383","-73.864309","4","21","455","4047337","4019180114","Corona"
"2018","DFTA","Department for the Aging","Senior Employment Services","Senior Employment Services","MANHATTAN","2 Lafayette St.","10007","97","100","98","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DHS","Department of Homeless Services","Prevention Assistance & Temporary Housing (PATH) Families Intake","Prevention Assistance & Temporary Housing (PATH) Families Intake","BRONX","151 East 151 Street","10451","100","100","100","40.821239","-73.927563","4","8","63","2117641","2023530057","West Concourse"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Administrative Enforcement Unit (A.E.U)","MANHATTAN","280 Broadway","10007","92","92","90","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Special Operations","MANHATTAN","280 Broadway","10007","83","100","88","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Buildings Special Investigations Unit (BSIU)","MANHATTAN","280 Broadway","10007","100","100","100","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Buildings Information System","Buildings Information System","MANHATTAN","280 Broadway","10007","100","83","91","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Borough Office","MANHATTAN","280 Broadway","10007","100","100","89","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Office of Technical Certification and Research (OTCR) & Materials and Equipment Acceptance","MANHATTAN","280 Broadway","10007","92","92","94","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Borough Office","STATEN ISLAND","10 Richmond Ter., Borough Hall","10301","100","100","100","40.642197","-74.075201","1","49","3","5000063","5000070001","West New Brighton-New Brighton-St. George"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Local Law Enforcement Unit (Facades)","MANHATTAN","280 Broadway","10007","92","100","87","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Special Enforcment Team","MANHATTAN","280 Broadway","10007","100","92","91","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Buildings Information System","Buildings Information System","MANHATTAN","280 Broadway","10007","100","83","91","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Cranes and Derricks","Cranes and Derricks","MANHATTAN","280 Broadway","10007","100","92","89","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Padlock Unit","MANHATTAN","280 Broadway","10007","92","92","88","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Central Filing and Billing Unit","Central Filing and Billing Unit","MANHATTAN","280 Broadway","10007","100","92","92","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Certificate of Operation","Certificate of Operation","MANHATTAN","280 Broadway","10007","100","92","89","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Boiler Inspections","Boiler Inspections","MANHATTAN","280 Broadway","10007","100","92","89","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Central Cashier Unit","MANHATTAN","280 Broadway","10007","100","92","91","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Limited Alteration Application (LAA) and Central Permit Renewal","Limited Alteration Application (LAA) and Central Permit Renewal","MANHATTAN","280 Broadway","10007","92","92","87","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Manhattan Borough Office","Building Enforcement Safety Squad (BEST)","MANHATTAN","2 Lafayette St.","10007","75","100","76","40.713723","-74.003586","1","1","31","1001672","1001550001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Licensing Unit","Licensing Unit","MANHATTAN","280 Broadway","10007","100","92","92","40.714417","-74.006089","1","1","31","1079215","1001530001","SoHo-TriBeCa-Civic Center-Little Italy"
"2018","DOB","Department of Buildings","Brooklyn Borough Office","Borough Office","BROOKLYN","210 Joralemon St.","11201","92","100","96","40.692459","-73.990491","2","33","9","3002558","3002667501","Brooklyn Heights-Cobble Hill"
"2018","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","166 Essex Street","10002","97","100","98","40.72154","-73.986648","3","1","3001","1004325","1003550001","Chinatown"
"2018","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","388 West 123rd Street","10002","88","67","77","40.809901","-73.954599","10","9","257",,,"Central Harlem South"
"2018","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","160 East 120th Street","10035","100","100","100","40.801007","-73.939349","11","8","196","1083501","1017680021","East Harlem North"
"2018","DOE","Department of Education","Student Enrollment","District Office","QUEENS","28-11 Queens Plaza North","11101","100","100","100","40.75008","-73.938208","1","26","33","4005022","4004170002","Queensbridge-Ravenswood-Long Island City"
"2018","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","1780 Ocean Ave.","11230","88","100","94","40.618915","-73.955115","14","48","538","3180747","3067390077","Midwood"
"2018","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","29 Fort Green Place","11217","100","78","89","40.688834","-73.976905","2","35","33","3058752","3020980013","Fort Greene"
"2018","DOE","Department of Education","Student Enrollment","District Office","BRONX","501 Courtlandt Avenue","10451","100","100","100","40.815396","-73.920083","1","8","65","2000876","2023290075","Melrose South-Mott Haven North"
"2018","DOE","Department of Education","Student Enrollment","District Office","BROOKLYN","1665 St. Marks Ave.","10458","100","100","100","40.673138","-73.912024","16","41","36501","3039123","3014540054","Ocean Hill"
"2018","DOE","Department of Education","Student Enrollment","District Office","MANHATTAN","333 7th Ave.","10027","100","100","100","40.747629","-73.99306","5","3","95","1015097","1008040001","Midtown-Midtown South"
