"program_lst_id","program_code","program_name","active_flag","agency_name","description","borough","prog_contact_last_name","prog_contact_first_name","prog_contact_phone_no","prog_contact_fax_no","prog_contact_extension","prog_contact_email","program_address_1","program_address_2","program_city","program_zip","office_mon_from_time","office_mon_to_time","office_tues_from_time","office_tues_to_time","office_wed_from_time","office_wed_to_time","office_thurs_from_time","office_thurs_to_time","office_fri_from_time","office_fri_to_time","office_sat_from_time","office_sat_to_time","office_sun_from_time","office_sun_to_time","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"172","00A222PR","East New York Family Center - G.P. - Bklyn","Y","Brooklyn Community Services","General Preventive","Brooklyn","Querbach","Jodi","7186229400","7189224959",,,"400 Liberty Avenue","2nd Floor","Brooklyn","11216","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.674606","-73.895074","5","37","1144","3083681","3037050016","East New York (Pennsylvania Ave)                                           "
"313","00A374PR","East Harlem Family Treatment/Rehabilitation","Y","Cardinal McCloskey ","Family Treatment and Rehabilitation","Manhattan","Luburic","Nadia ","2129871806","2123480504",,,"205 East 122nd Street","2nd Floor","New York","10035","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","7:00 PM","9:00 AM","5:00 PM","9:00 AM","1:00 PM",,,"40.801606","-73.936823","11","8","194","1054626","1017870001","East Harlem North                                                          "
"312","00A331PR","Family Treatment /Rehabilitation Program - Bronx","Y","Cardinal McCloskey ","Family Treatment and Rehabilitation","Bronx","Luburic","Nadia","7185420255","7185420354",,,"953 Southern Blvd","Room 303","Bronx","10459","9:00 AM","5:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","5:00 PM","9:00 AM","1:00 PM",,,"40.82148","-73.891688","2","17","159","2005787","2027240186","Hunts Point                                                                "
"600","00A635PR","Special Medical Prevention Program","Y","Cardinal McCloskey ","Medically Fragile","Bronx","Luburic","Nadia","7185420255",,,,"953 Southern Blvd.","Room 303","Bronx","10459","9:00 AM","5:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","5:00 PM","9:00 AM","1:00 PM",,,"40.82148","-73.891688","2","17","159","2005787","2027240186","Hunts Point                                                                "
"218","00A311PR","Brownsville Family Support Center","Y","Catholic Charities Neighborhood Services ","General Preventive","Brooklyn","Rosario","Esther","7183852043","7183852179",,,"1165 Rockaway Avenue",,"Brooklyn","11236","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,"40.651442","-73.906077","18","42","1098","3083086","3036440200","East New York                                                              "
"556","00A503PR","PS 55 Beacon Bronx Prevention Program","Y","Graham Windham","General Preventive","Bronx","Frankel","Jon","7182941715","7184664968","152","frankelj@graham-windham.org","450 Saint Paul`s Place",,"Bronx","10456","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,,,,,,,,
"634","00A668PR","East New York Family Support Center","Y","Catholic Charities Neighborhood Services ","General Preventive","Brooklyn","Rodriguez","Gladys","7183852043",,,,"1165 Rockaway Avenue",,"Kings","11236","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.651442","-73.906077","18","42","1098","3083086","3036440200","East New York                                                              "
"633","00A651PR","Far Rockaway FT/R and Support Center","Y","Catholic Charities Neighborhood Services ","Family Treatment and Rehabilitation","Queens","Zelaya","Theresa","7185265151",,,"tzelaya@ccbq.org","1329 Beach Channel Drive",,"Far Rockaway","11691","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.606149","-73.7548","14","31","103201","4299557","4156610070","Far Rockaway-Bayswater                                                     "
"632","00A650PR","Jamaica FT/R and Support Center","Y","Catholic Charities Neighborhood Services ","Family Treatment and Rehabilitation","Queens","Zelaya","Theresa","7185265151",,,"tzelaya@ccbq.org","87-80 Merrick Blvd",,"Jamacia","11201","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,,,,,,,,
"335","00A216PR","Jamaica Family & Youth Center - G.P. - Queens","Y","Catholic Charities Neighborhood Services ","General Preventive","Queens","Zelaya","Theresa","7185265151","7185266776",,"tzelaya@ccbq.org","8780 Merrick Blvd.",,"Queens","11432","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.709223","-73.7962","12","27","460","4210066","4098160049","Jamaica                                                                    "
"183","00A413PR","Family First - General Preventive - Bronx","Y","Catholic Guardian Society and Home Bureau","General Preventive","Bronx","Pinto","Cacilda","7188280300","7184309705",,,"1990 Westchester Avenue","2nd Floor","Bronx","10462","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","3:00 PM",,,"40.833512","-73.858083","9","18","92","2025973","2037960028","Westchester-Unionport                                                      "
"512","00A658PR","Family Unity -Family Treatment/Rehabilitation","Y","Catholic Guardian Society and Home Bureau","Family Treatment and Rehabilitation","Bronx","Croban","Elizabeth","7188280300","7184309705",,,"1990 Westchester Avenue","2nd Floor","New York","10469","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","3:00 PM",,,"40.833512","-73.858083","9","18","92","2025973","2037960028","Westchester-Unionport                                                      "
"181","00A405PR","Bronx Preventive Services - GP ","Y","Childrens Aid Society","General Preventive","Bronx","Guerrero","Alirio","7187167531",,,"aliriog@childrensaidsociety.org","369 E. 148th St. ","2nd Floor","Bronx","10455","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.815734","-73.91935","1","17","65","2097041","2023270072","Melrose South-Mott Haven North                                             "
"496","00A556PR","Intensive Preventive and AfterCare Services-SI","Y","Childrens Aid Society","Intensive Preventive","Staten Island","McAndrew","Linda","7182735305","7182736895","17","lindam@childrensaidsociety.org","340 Prospect Avenue",,"Staten Island","10302","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,,,,,,,,
"564","00A585PR","Intensive Preventive and Aftercare Services-Bx","Y","Childrens Aid Society","Intensive Preventive","Bronx","Burton","Deborah","7187167531",,,,"369 East 148th Street","2nd Floor","Bronx","10455",,,,,,,,,,,,,,,"40.815734","-73.91935","1","17","65","2097041","2023270072","Melrose South-Mott Haven North                                             "
"180","00A207PR","Manhattan Preventive Services - GP ","Y","Childrens Aid Society","General Preventive","Manhattan","Guerrero","Alirio","2129874873","2129878958",,,"69 West 118th Street","Suite 2-E","New York","10026","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.802819","-73.947496","10","9","190","1053183","1017170011","Central Harlem South                                                       "
"639","00A677PR","S.I. General Preventive Program","Y","Childrens Aid Society","General Preventive","Staten Island","Guerrero","Alirio","3472918601",,,"aliriog@childrensaidsociety.org","465 Villa Avenue",,"Richmond","10302","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.629048","-74.14319","1","49","247","5107099","5011320046","Port Richmond                                                              "
"148","00A382PR","Family Support Program - Beacon/G.P. - Manhattan","Y","Chinatown YMCA","General Preventive","Manhattan","Loza","Narcisa","2122198393","2129419046",,"nloza@ymcanyc.org","100 Hester Street",,"New York","10002","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.716553","-73.993092","3","1","16","1082489","1003010003","Chinatown                                                                  "
"185","00A260PR","Asian Family Services - General Preventive - Man.","Y","Chinese-American P.C.","General Preventive","Manhattan","Ah-Yune","Judy","2129410030","2122265351",,,"165 Eldridge Street","Ground Floor","New York","10002","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.720074","-73.990996","3","1","18","1075907","1004200068","Chinatown                                                                  "
"559","00A420PR1","Caribbean Family Services","Y","Church Avenue Merchants Block Association","General Preventive","Brooklyn","Harvey","Janee","7182821481","7182825997",,,"521 Ocean Parkway",,"Kings County","11226","9:00 AM","5:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","5:00 PM","10:00 AM","3:00 PM",,,"40.635442","-73.972592","12","39","484",,,"Kensington-Ocean Parkway                                                   "
"149","00A379PR","Families for Kids - Beacon/General Prev. - Bklyn","Y","Church Avenue Merchants Block Association","General Preventive","Brooklyn","Harvey","Janee","7182821481",,,,"1957 Nostrand Avenue",,"Brooklyn","11210","9:00 AM","6:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","5:00 PM","10:00 AM","3:00 PM",,,"40.637711","-73.948159","17","45","788","3113780","3049940023","Flatbush                                                                   "
"331","00A421PR","Family Center - General Preventive - Bklyn","Y","Church Avenue Merchants Block Association","General Preventive","Brooklyn","Harvey","Janee","7182825575","7182825997",,,"885 Flatbush Avenue","3rd Floor","Brooklyn","11226","9:00 AM","6:00 PM","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","5:00 PM","10:00 AM","4:00 PM",,,"40.650229","-73.958658","14","40","794","3117223","3051030028","Erasmus                                                                    "
"604","00A639PR","Family Treatment Rehabilitation Program","Y","Coalition for Hispanic Family Services","Family Treatment and Rehabilitation","Brooklyn","Bent","Denise","7184976090",,"450",,"315 Wyckoff Avenue",,"Kings","11237",,,,,,,,,,,,,,,"40.700045","-73.911981","4","37","439","3076376","3033380001","Bushwick North                                                             "
"614","00A638PR","General Preventive","Y","Coalition for Hispanic Family Services","General Preventive","Brooklyn","Neilson","Sherene","7184976090","7184979495",,,"315 Wyckoff Avenue",,"Kings","11237",,,,,,,,,,,,,,,"40.700045","-73.911981","4","37","439","3076376","3033380001","Bushwick North                                                             "
"182","00A253PR","Children and Parent Program (A/N) - G.P. - Bklyn","Y","Community Counseling and Mediation","General Preventive","Brooklyn","Cherry","Lana","7182305100","7182305425",,"lcherry@ccmnyc.org","810 Classon Avenue",,"Brooklyn","11238","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.672776","-73.960846","8","35","215","3029555","3011770031","Prospect Heights                                                           "
"558","000A350PR","First Step II (FTR)","Y","Community Counseling and Mediation","Family Treatment and Rehabilitation","Brooklyn","Cherry","Lana","7186937700","7186930120","26","lcherry@ccmnyc.org","123 Linden Boulevard","Suite 200","Brooklyn","11226","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.652415","-73.954227","17","40","822","3116661","3050840084","Prospect Lefferts Gardens-Wingate                                          "
"383","00A465PR1","First Step Program -FTR - Brooklyn","Y","Community Counseling and Mediation","Family Treatment and Rehabilitation","Brooklyn","Cherry","Lana","7182305100","7182305425","16","lcherry@ccmnyc.org","810 Classon Avenue",,"Brooklyn","11238","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.672776","-73.960846","8","35","215","3029555","3011770031","Prospect Heights                                                           "
"414","00A416PR","General Preventive Program (Queens)","Y","Community Mediation Services,Inc.","General Preventive","Queens","Villegas -Daniels ","Elizabeth","7185236868","7185238204","242","edaniels@mediatenyc.org","163-18 Jamaica Avenue","Suite 601","Jamaica","11432","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.704799","-73.796524","12","27","44601","4216197","4101510007","Jamaica                                                                    "
"150","00A378PR","Beacon Family Place - General Preventive - Bklyn","Y","Cypress Hills L.D.C","General Preventive","Brooklyn","Howard","Max","7182779593","7182775873",,,"350 Linwood Street","Room 177","Brooklyn","11208","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.677104","-73.883433","5","37","1170","3088357","3039690001","East New York                                                              "
"189","00A245PR","Family Life Program I - General Preventive - Bronx","Y","Dominican Sisters","General Preventive","Bronx","Salisbury","Sharon","7182920151","7189931747",,"ssalisbury@dsfhs.org","279 Alexander Avenue","1st Floor","Bronx","10454","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.810865","-73.924561","1","8","39","2000721","2023140077","Mott Haven-Port Morris                                                     "
"191","00A313PR","Incarcerated Mothers Program - G.P. - Manhattan","Y","Edwin Gould Services for Children","General Preventive","Manhattan","Swanigan","Amelia","6463157604","6463157697",,,"1968 2nd Avenue","2nd Floor","New York","10029","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.787585","-73.944655","11","8","164","1081358","1016730001","East Harlem South                                                          "
"562","00A660PR","New Hope - G.P. - Brooklyn","Y","Edwin Gould Services for Children","General Preventive","Brooklyn","Fety","Sylvia","2126025803",,,,"20 New York Avenue",,"Brooklyn","11216","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","6:00 PM",,,,,"40.679602","-73.946817","3","36","247","3053759","3018610037","Crown Heights North                                                        "
"603","00A659PR","Nuevos Horizontes-Bronx","Y","Edwin Gould Services for Children","General Preventive","Bronx","Johnston","Janie","2124371350",,,,"424 East 147th Street",,"Bronx","10455","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM",,,,,"40.814344","-73.917762","1","8","43","2000506","2022910012","Mott Haven-Port Morris                                                     "
"192","00A656PR","United Families - General Preventive - Bklyn","Y","Edwin Gould Services for Children","General Preventive","Brooklyn","Carroll","Gwendolyn","2124373500",,,"gcarroll@egscf.org","151 Lawrence Street",,"Brooklyn","11201","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.691506","-73.986297","2","33","11","3000404","3001520006","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"195","00A329PR","Family Treatment /Rehabilitation Program - Queens","Y","Episcopal Community Services","Family Treatment and Rehabilitation","Queens","Minerva","Felicia","7187762333","7184790205",,,"216-10 Jamaica Avenue ",,"Queens Village","11428","9:00 AM","5:00 PM","9:00 AM","8:00 PM","9:00 AM","5:00 PM","9:00 AM","8:00 PM","9:00 AM","5:00 PM",,,,,"40.717566","-73.738669","13","27","568","4451761","4107590152","Queens Village                                                             "
"194","00A129PR","General Preventive Program - Queens","Y","Episcopal Community Services","General Preventive","Queens","Minerva","Felicia","7187762333","7184790205",,,"216-10 Jamaica Avenue",,"Queens Village","11428","9:00 AM","5:00 PM","9:00 AM","8:00 PM","9:00 AM","5:00 PM","9:00 AM","8:00 PM","9:00 AM","5:00 PM",,,,,"40.717566","-73.738669","13","27","568","4451761","4107590152","Queens Village                                                             "
"193","00A407PR","Family Preventive Services - G.P. - Bronx","Y","Episcopal Social Services","General Preventive","Bronx","Channer","Deanne ","6468396307","7184017120",,,"412 East 147th Street",,"Bronx","10453","9:00 AM","7:00 PM","9:00 AM","7:30 PM","9:00 AM","6:00 PM","9:00 AM","6:00 PM","9:00 AM","6:00 PM","9:00 AM","5:00 PM",,,"40.814478","-73.918076","1","8","43","2000506","2022910012","Mott Haven-Port Morris                                                     "
"615","00A662PR","Project CARE (FTR)","Y","Northside Center for Child Development,Inc.","Family Treatment and Rehabilitation","Manhattan","Williams Myers","Adrienne","2124263419",,,,"35 East 110 Street",,"New York","10029",,,,,,,,,,,,,,,"40.79632","-73.947978","11","9","17402","1085254","1016160001","East Harlem South                                                          "
"605","00A628PR","Family Treatment and Rehabilitation","Y","Forestdale,Inc.","Family Treatment and Rehabilitation","Queens","Ford","Linda","7182630740","7182637818",,,"67-35 112th Street",,"Forest Hills","11375","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","40.729354","-73.842599","6","29","747","4441126","4022060006","Forest Hills                                                               "
"197","00A443PR","Preventive Services Program - General Preventive","Y","Forestdale,Inc.","General Preventive","Queens","Ford","Linda","7182630740","7182637818",,,"67-35 112 Street",,"Forest Hills,New York","11375","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:00 AM","8:00 AM","12:12 AM","40.729354","-73.842599","6","29","747","4441126","4022060006","Forest Hills                                                               "
"342","00A383PR","Beacon MS 45 - G.P. - Bronx","Y","Good Shepherd Services","General Preventive","Bronx","Fagella","John","7185622605",,,,"685 East 187th Street","2nd Floor,Rm 202","Bronx","10458","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","5:00 PM",,,,,"40.854416","-73.88524","6","15","389","2012547","2030900032","Belmont                                                                    "
"599","00A645PR","Belmont Family Service Center","Y","Good Shepherd Services","General Preventive","Bronx","O'Hara-Cicero","Ellen","7185622605",,,,"685 East 187th St. ","Room 201","Bronx","10458","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","7:00 PM","9:00 AM","5:00 PM",,,,,"40.854416","-73.88524","6","15","389","2012547","2030900032","Belmont                                                                    "
"337","00A048PR","Family Reception Center - G.P. - Bklyn ","Y","Good Shepherd Services","General Preventive","Brooklyn","Segal","Valerie ","7187880666","7189650365",,,"441 4th Avenue",,"Brooklyn","11215",,,,,,,,,,,,,,,"40.670138","-73.988883","6","39","139","3022246","3010100006","Park Slope-Gowanus                                                         "
"500","00A564PR","Neighborhood Family Empowerment Center (Bronx)","Y","Good Shepherd Services","General Preventive","Bronx","Riquelme","Dalma","7185622605","7183651411",,,"2471 Morris Avenue ",,"Bronx","10468","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.862683","-73.899716","7","14","401","2014128","2031890030","Bedford Park-Fordham North                                                 "
"275","00A031PR","North Bronx Family Service Center","Y","Good Shepherd Services","General Preventive","Bronx","Tanneberger","Mary","7183651400","7183651411",,"E","2190 University Avenue",,"Bronx","10453","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.85845","-73.908792","5","14","251","2014582","2032110020","University Heights-Morris Heights                                          "
"152","00A355PR","Red Hook Family Counseling Svcs Beacon G.P.- Bklyn","Y","Good Shepherd Services","General Preventive","Brooklyn","Schaeffer","Shalini","7184221900","7184221925","310",,"173 Conover Street",,"Brooklyn","11231","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","8:00 PM","9:00 AM","6:00 PM",,,,,"40.677969","-74.014363","6","38","53","3398190","3005750003","Carroll Gardens-Columbia Street-Red Hook                                   "
"299","00A452PR","Transitions - FTR- Brooklyn","Y","Good Shepherd Services","Family Treatment and Rehabilitation","Brooklyn","Spencer","Claudia","7189653313","7189654102",,,"503 Fifth Avenue","4th Floor","Brooklyn","11215",,,,,,,,,,,,,,,"40.667122","-73.988004","6","39","139","3023194","3010290004","Park Slope-Gowanus                                                         "
"567","00A657PR","Transitions -FTR -Bronx","Y","Good Shepherd Services","Family Treatment and Rehabilitation","Bronx","Tanneberger","Mary","7183651400","7185844863",,,"2190 University Avenue",,"Bronx","10453","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.85845","-73.908792","5","14","251","2014582","2032110020","University Heights-Morris Heights                                          "
"334","00A381PR","Beacon Ties - General Preventive - Manhattan","Y","Graham Windham","General Preventive","Manhattan","Blumenthal,LMSW","Jennifer A.","2123681622","2122349407","218","Blumenthalj@graham-windham.com","301 W 140th Street","Room B1","New York","10030","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.819767","-73.944433","10","9","22102","1060726","1020420035","Central Harlem North-Polo Grounds                                          "
"607","00A634PR","Brooklyn Family Treatment/Rehabilitation Pgm.","Y","Graham Windham","Family Treatment and Rehabilitation","Brooklyn","Sands","Laurie","7188751167","7183811054",,,"540 Atlantic Avenue",,"Kings","11217","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 AM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.684973","-73.979823","2","33","39","3340500","3001860012","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"557","00A447PR","MS 201 Beacon Bronx Preventive Program","Y","Graham Windham","General Preventive","Bronx","Frankel","Jon","7182941715","7184664968","152","frankelj@graham-windham.org","730 Bryant Avenue",,"Bronx","10472","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM","9:00 AM","5:00 PM",,,,,"40.815477","-73.88577","2","17","117","2006566","2027630279","Hunts Point                                                                "
"606","00A653PR","Manhattan Family Treatment/Rehabilitation Pgm.","Y","Graham Windham","Family Treatment and Rehabilitation","Manhattan","Sands","Laurie","7188751167",,"208",,"274 West 145th Street","2nd floor","New York","10039","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM","9:00 AM",,,,,"40.822455","-73.941034","10","9","232","1060443","1020300005","Central Harlem North-Polo Grounds                                          "
