"application_id","license_number","license_type","application_or_renewal","business_name","status","start_date","end_date","temp_op_letter_issued","temp_op_letter_expiration","license_category","application_category","building_number","street","street_2","unit_type","unit","description","city","state","zip","contact_phone","longitude","latitude","active_vehicles"
"3754-2020-RSLS","2057696-DCA","Business","Renewal","101 Moronta Food Corp","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","101","DYCKMAN ST",,,,,"NEW YORK","NY","10040","2125692952","-73.924846","40.8617767",
"3751-2020-RSWC","1420945-DCA","Business","Renewal","F-C LLC","Issued","2020-02-24T00:00:00.000","2020-02-27T00:00:00.000",,,"Sidewalk Cafe","Special","90","CALYER ST",,,,,"BROOKLYN","NY","11222","7189382661","-73.95757","40.7270162",
"3820-2020-RSLS","0805075-DCA","Business","Renewal","PONG, YONG SHIK","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","765","BURKE AVE",,,,,"BRONX","NY","10467","718-547-7741","-73.864499","40.8714049",
"501-2020-ASHG","2094761-DCA","Business","Application","KIMURA, YURI","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Secondhand Dealer - General","Basic","334","E 11TH ST",,,,,"NEW YORK","NY","10003","347-241-8084","-73.984965","40.7297705",
"1729-2020-AELE","2094772-DCA","Business","Application","Pawn and Gadget Fix NYC Inc.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Electronics Store","Basic","5625","BROADWAY",,"FRNT",,,"BRONX","NY","10463","3473066317","-73.904141","40.8798598",
"3801-2020-RSLS","1433394-DCA","Business","Renewal","SPRING FLORISTS INC.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","5611","MYRTLE AVE",,,,,"RIDGEWOOD","NY","11385","7183662818","-73.905907","40.7001637",
"1700-2020-AADT","2094726-DCA","Business","Application","WONDERLAND MIDWAY CORP.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Amusement Device Temporary","Basic","100","E 151ST ST",,,,,"BRONX","NY","10451","7189289920","-73.928821","40.8229086",
"3796-2020-RPSO","1462510-DCA","Business","Renewal","PRECISION ONE INC.","Issued","2020-02-24T00:00:00.000","2020-02-27T00:00:00.000",,,"Process Serving Agency","Basic","1204","AVENUE U",,,,"STE 1012","BROOKLYN","NY","11229","7183108079","-73.959932","40.5984379",
"3779-2020-RSLS","0893204-DCA","Business","Renewal","MARTINEZ, NELSON","Issued","2020-02-24T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","370","COURT ST",,,,,"BROOKLYN","NY","11231","718-624-2170",,,
"3788-2020-RSLS","2035112-DCA","Business","Renewal","CG&C #2 PRIME MEAT MARKET, LLC","Issued","2020-02-24T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","8008","18TH AVE",,,,,"BROOKLYN","NY","11214","7183318100","-73.999009","40.6104039",
"3785-2020-RTRD","2032529-1-DCA","Business","Renewal","LEN'Z FOOD & CATERING INC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Tobacco Retail Dealer","Basic","514","E 20TH ST",,,,,"NEW YORK","NY","10009","212-979-2859","-73.977275","40.7337766",
"1213-2020-ASLS","2094746-DCA","Business","Application","Premium of Liberty LLC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","1196","LIBERTY AVE",,,,,"BROOKLYN","NY","11208","7182358000","-73.865006","40.6789553",
"3802-2020-RSLS","1035209-DCA","Business","Renewal","FRESH FRUIT & FOOD CENTER INC.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","160","PENN ST",,,,,"BROOKLYN","NY","11211","3474480012","-73.957384","40.7027991",
"1208-2020-ASLS","2094744-DCA","Business","Application","18 LUCKY MARKET INC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","6802","18TH AVE",,,,,"BROOKLYN","NY","11204",,"-73.992036","40.6173041",
"3814-2020-RSLS","2085034-DCA","Business","Renewal","GR 109 GROCERY CORP","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","10209","NORTHERN BLVD",,,,,"CORONA","NY","11368","3394402857","-73.866384","40.7575614",
"3753-2020-RSWC","2071751-DCA","Business","Renewal","GW ASTORIA LLC","Pending","2020-02-24T00:00:00.000",,,,"Sidewalk Cafe","Special","3602","30TH AVE",,,,,"ASTORIA","NY","11103","7182784976","-73.917263","40.7649514",
"10129-2019-ASHG","2094728-DCA","Business","Application","OFFICE SUPERSTORE EAST LLC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Secondhand Dealer - General","Basic","2892","OCEAN AVE",,,,,"BROOKLYN","NY","11235","5082535000","-73.949836","40.5910229",
"13937-2019-AHIC",,"Business","Application","JD IMPROVEMENTS INC.","Denied","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Home Improvement Contractor","Special","251","SOUTHLAWN AVE",,,,,"CENTRAL ISLIP","NY","11722","347 451-2729",,,
"3780-2020-RSLS","1283813-DCA","Business","Renewal","S&S VEGETABLE, INC.","Issued","2020-02-24T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","92","LIVONIA AVE",,,,,"BROOKLYN","NY","11212","6463997082","-73.914788","40.6616724",
"1332-2020-AELE","2094774-DCA","Business","Application","Britton Roosevelt Tech Inc","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Electronics Store","Basic","8818","ROOSEVELT AVE",,,,,"JACKSON HEIGHTS","NY","11372",,"-73.877876","40.748264",
"2817-2020-RPSO","0816202-DCA","Business","Renewal","INTERBORO PROCESS SERVING CORP.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Process Serving Agency","Basic","2132","WANTAGH AVE",,,,,"WANTAGH","NY","11793","5162212000",,,
"3602-2020-RPSO","1405825-DCA","Business","Renewal","BV SERVICES, INC.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Process Serving Agency","Basic","130","SHORE RD",,,,,"PORT WASHINGTON","NY","11050","9173406802",,,
"3812-2020-RSLS","2001921-DCA","Business","Renewal","BUNNY DELI II INC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","212-228","W 231ST ST",,,,,"BRONX","NY","10463","7185432533","-73.905245","40.8791389",
"1180-2020-AHIC","2094732-DCA","Business","Application","SKY CASTLES CONSTRUCTION LLC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Home Improvement Contractor","Special","481","WILLIAMS AVE",,"APT","1H",,"BROOKLYN","NY","11207","718-342-4927","-73.897661","40.6638625",
"3764-2020-RSLS","2073042-DCA","Business","Renewal","FLOWERS BY JH CORP.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","1","GREENWICH AVE",,,,,"NEW YORK","NY","10014","2122430906","-73.999599","40.7337624",
"3765-2020-RNWS","0789699-DCA","Business","Renewal","SHAH, JAYSHREE B.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Newsstand","Special","N/W/C","WATER STREET","WALL STREET",,,,"NEW YORK","NY","10005","917-562-5342","-74.007393","40.7051837",
"3818-2020-RNWS","0768129-DCA","Business","Renewal","CHAMI, THOMAS","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Newsstand","Special","S/E/C","BROADWAY","MAIDEN LANE",,,,"NEW YORK","NY","10007","7182046876","-74.009987","40.7098057",
"3774-2020-RPSO","2060914-DCA","Business","Renewal","NASSAU CALENDAR SERVICE INC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Process Serving Agency","Basic","310","OLD COUNTRY RD",,"STE","201",,"GARDEN CITY","NY","11530","5167478844",,,
"1695-2020-ASLS","2094798-DCA","Business","Application","H & B FRESH PRODUCE CORP","Issued","2020-02-24T00:00:00.000","2020-02-27T00:00:00.000",,,"Stoop Line Stand","Basic","20","E GUN HILL RD",,,,,"BRONX","NY","10467","9179399180","-73.88075","40.8823906",
"3794-2020-RPWN","0803727-DCA","Business","Renewal","N.Y. PAWNBROKERS INC.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Pawnbroker","Basic","301","E 149TH ST",,,,,"BRONX","NY","10451","7186650252","-73.921259","40.817008",
"3759-2020-RSLS","2087801-DCA","Business","Renewal","7 PARK AVENUE FOODS, INC.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","7","PARK AVE",,,,,"NEW YORK","NY","10016","212-684-5244","-73.981207","40.747243",
"3804-2020-RHDC","1359168-DCA","Business","Renewal","MANHATTAN CARRIAGE COMPANY, LLC.","Issued","2020-02-24T00:00:00.000","2020-02-24T00:00:00.000",,,"Horse Drawn Cab Owner","Basic","618","W 52ND ST",,,,,"NEW YORK","NY","10019","6465528984","-73.994288","40.7673634",
"1725-2020-AELE","2094771-DCA","Business","Application","REIGN HOLDINGS LLC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Electronics Store","Basic","3006","BROADWAY",,,,,"ASTORIA","NY","11106",,"-73.926034","40.7622703",
"706-2020-AELE","2094773-DCA","Business","Application","7720 SOUND & SECURITY INC.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Electronics Store","Basic","7720","QUEENS BLVD",,,,,"ELMHURST","NY","11373","7186516541","-73.885714","40.7383388",
"3815-2020-RNWS","0767038-DCA","Business","Renewal","CHAMI, THOMAS","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Newsstand","Special","S/W/C","7 AVENUE","WEST   44 STREET",,,,"NEW YORK","NY","10036","7182046876","-73.986012","40.7573389",
"3752-2020-RTRD","2010712-1-DCA","Business","Renewal","STOP ONE GROCERY & DELI INC","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Tobacco Retail Dealer","Basic","1101","ALLERTON AVE",,,,,"BRONX","NY","10469","9292476414","-73.855628","40.8654464",
"3769-2020-RSLS","2026680-DCA","Business","Renewal","MLD 91 FOOD CORP.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","91","HUMBOLDT ST",,,,,"BROOKLYN","NY","11206","718-387-0919","-73.941008","40.7044716",
"3747-2020-RSWC","1159625-DCA","Business","Renewal","ELI'S MANHATTAN WAREHOUSE, INC.","Issued","2020-02-24T00:00:00.000","2020-02-27T00:00:00.000",,,"Sidewalk Cafe","Special","1411","3RD AVE",,,,,"NEW YORK","NY","10028","2127722011","-73.956717","40.7750572",
"1723-2020-ALAU","2094819-DCA","Business","Application","CHENILLE CLEANERS 2020 INC","Issued","2020-02-24T00:00:00.000","2020-02-27T00:00:00.000",,,"Laundries","Basic","927","2ND AVE",,,,,"NEW YORK","NY","10022","2123712344","-73.968847","40.7544453",
"3807-2020-RSLS","2009196-DCA","Business","Renewal","APRIL CORP","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Stoop Line Stand","Basic","533","9TH AVE",,,,,"NEW YORK","NY","10018","2127360101","-73.993759","40.7568922",
"3795-2020-RPWN","0972023-DCA","Business","Renewal","N.Y. PAWNBROKERS I INC.","Issued","2020-02-24T00:00:00.000","2020-02-25T00:00:00.000",,,"Pawnbroker","Basic","177","RIVINGTON ST",,,,,"NEW YORK","NY","10002","2122287177","-73.984444","40.718882",
"1721-2020-ASWC",,"Business","Application","JGL RESTAURANT CORP","Pending","2020-02-24T00:00:00.000",,,,"Sidewalk Cafe","Special","1494","1ST AVE",,,,,"NEW YORK","NY","10075","2125495950","-73.953246","40.771559",
"1707-2020-AHIC","2095056-DCA","Business","Application","BA PROSPECT CONSTRUCTION LLC","Issued","2020-02-24T00:00:00.000","2020-03-05T00:00:00.000",,,"Home Improvement Contractor","Special","235","PROSPECT AVE",,"APT","11C",,"HACKENSACK","NJ","07601","848 219-3063",,,
"1701-2020-AHIC","2095273-DCA","Business","Application","ARBAB CONSTRUCTION INC","Issued","2020-02-24T00:00:00.000","2020-03-12T00:00:00.000",,,"Home Improvement Contractor","Special","1538","E 46TH ST",,,,,"BROOKLYN","NY","11234","347 458-1526","-73.931203","40.6227733",
"1711-2020-AADT","2095268-DCA","Business","Application","WONDERLAND MIDWAY CORP.","Issued","2020-02-24T00:00:00.000","2020-03-12T00:00:00.000",,,"Amusement Device Temporary","Basic",,"E 187TH STREET","BET: ARTHUR & BEAUMONT AVE",,,,"BRONX","NY","10458","7189289920","-73.886659","40.8551088",
"3816-2020-REMP","1470901-DCA","Business","Renewal","WORKER BEES LLC","Issued","2020-02-24T00:00:00.000","2020-03-06T00:00:00.000",,,"Employment Agency","Special","1180","AVENUE OF THE AMERICAS",,"FL","8",,"NEW YORK","NY","10036","3477033243","-73.982175","40.7574784",
"1708-2020-AADT","2095267-DCA","Business","Application","WONDERLAND MIDWAY CORP.","Issued","2020-02-24T00:00:00.000","2020-03-12T00:00:00.000",,,"Amusement Device Temporary","Basic","110","E 151ST ST",,,,,"BRONX","NY","10451","7189289920","-73.928435","40.8223896",
"1715-2020-ATRD","2095539-1-DCA","Business","Application","SHREE GANESHA 515 INC","Issued","2020-02-24T00:00:00.000","2020-03-26T00:00:00.000",,,"Tobacco Retail Dealer","Basic","515","MADISON AVE",,,,,"NEW YORK","NY","10022","646-645-2341","-73.973782","40.7596643",
"1731-2020-ASLS",,"Business","Application","La Familia Market","Denied","2020-02-24T00:00:00.000","2020-03-28T00:00:00.000",,,"Stoop Line Stand","Basic","3113","BAINBRIDGE AVE",,,,,"BRONX","NY","10467","6464021507","-73.879308","40.8740562",
"3782-2020-RLAU","2082890-DCA","Business","Renewal","MADGE & COMPANY INC","Issued","2020-02-24T00:00:00.000","2020-04-04T00:00:00.000",,,"Laundries","Basic","95","GRAHAM AVE",,,,,"BROOKLYN","NY","11206","7185590434","-73.942811","40.704887",
"1698-2020-AHIC","2095054-DCA","Business","Application","HELLGATE FARM INC.","Issued","2020-02-24T00:00:00.000","2020-03-05T00:00:00.000",,,"Home Improvement Contractor","Special","1433","30TH DR",,,,,"ASTORIA","NY","11102","9178320992","-73.930976","40.7689925",
"1728-2020-AEHD","2094821-DCA","Business","Application","THE WIRLESS CIRCLE INC","Issued","2020-02-24T00:00:00.000","2020-02-27T00:00:00.000",,,"Electronic & Appliance Service","Basic","156","DELANCEY ST",,"FRNT","E",,"NEW YORK","NY","10002","3477570064","-73.98628","40.7179078",
"3766-2020-RPWN","1358761-DCA","Business","Renewal","5 BOROUGH PAWN LLC","Issued","2020-02-24T00:00:00.000","2020-02-26T00:00:00.000",,,"Pawnbroker","Basic","2025","MERMAID AVE",,,,,"BROOKLYN","NY","11224","7188471864","-73.987235","40.5763622",
"1746-2020-ATTC","2095667-DCA","Business","Application","BEST 1 TOW INC","Issued","2020-02-25T00:00:00.000","2020-04-18T00:00:00.000",,,"Tow Truck Company","Special","6124","NEW UTRECHT AVE",,,,,"BROOKLYN","NY","11219","718-530-2811","-73.996923","40.6264143",
"3921-2020-RSLS","1321379-DCA","Business","Renewal","HUNG CHONG IMPORTS, INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","14","BOWERY",,,,,"NEW YORK","NY","10013","2123493392","-73.997236","40.714442",
"3848-2020-RSLS","1409709-DCA","Business","Renewal","BAKLAVA INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","2741","OCEAN AVE",,,,,"BROOKLYN","NY","11229","7188913934","-73.950442","40.5943389",
"3856-2020-RSLS","2026339-DCA","Business","Renewal","Fane Grocery Inc.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","609","COURTLANDT AVE",,"SPC","STORE",,"BRONX","NY","10451","3479427528","-73.918989","40.8178409",
"3895-2020-RSLS","1236115-DCA","Business","Renewal","MADISON FLORAL CORP.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","1326","KINGS HWY",,,,,"BROOKLYN","NY","11229","7183756171","-73.959738","40.6081434",
"3898-2020-RSLS","2022989-DCA","Business","Renewal","GINSENG 1668 & HERBS INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","8110A","BROADWAY",,,,,"ELMHURST","NY","11373","7184291713","-73.883648","40.74328",
"1782-2020-ADPD","2094801-DCA","Business","Application","Levmic, Inc.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Dealer In Products","Basic","2500","65TH ST",,"OFC",,,"BROOKLYN","NY","11204","3474219689","-73.974547","40.6096737",
"3869-2020-RSLS","1409516-DCA","Business","Renewal","GREENFRESH SUPERMARKET INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","527","DEKALB AVE",,,,,"BROOKLYN","NY","11205","9176238270","-73.955776","40.6908752",
"3838-2020-RSLS","2029636-DCA","Business","Renewal","ZUNIGA, LUIS ENRIQUE & SUQUINAGUA CARMEN CECILIA","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","1701","AMSTERDAM AVE","STORE # 4-C",,,,"NEW YORK","NY","10031",,"-73.947951","40.8247441",
"3847-2020-RSLS","2039184-DCA","Business","Renewal","CITY DELI GROCERY INC","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","5103","43RD AVE",,,,,"WOODSIDE","NY","11377","7182055118","-73.913499","40.7443383",
"3922-2020-RSLS","1465612-DCA","Business","Renewal","CIRCLE DELI GROCERY LLC","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","88","HUGH J GRANT CIR",,,,"AKA  80-88 Hugh J Grant Circle","BRONX","NY","10472","2127290748","-73.860664","40.8327192",
"1762-2020-ADPD","2094824-DCA","Business","Application","DMS MED INC","Issued","2020-02-25T00:00:00.000","2020-02-27T00:00:00.000",,,"Dealer In Products","Basic","22","FORDHAM ST",,,,,"VALLEY STREAM","NY","11581","6463099383",,,
"3915-2020-RSLS","1181344-DCA","Business","Renewal","NEW UTICA PRODUCE CORP.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","282","UTICA AVE",,,,,"BROOKLYN","NY","11213","7187355840","-73.931167","40.6684163",
"3880-2020-RPSO","2063339-DCA","Business","Renewal","REGAL CLAIM SERVICES OF NEW YORK, LLC","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Process Serving Agency","Basic","112","W 34TH ST",,"FL","18",,"NEW YORK","NY","10120",,"-73.988454","40.7500629",
"1751-2020-ASLS","2094825-DCA","Business","Application","FOOD LAND MINI MARKET INC","Issued","2020-02-25T00:00:00.000","2020-02-27T00:00:00.000",,,"Stoop Line Stand","Basic","204","CORTELYOU RD",,,,,"BROOKLYN","NY","11218","7184357770","-73.977177","40.6380774",
"3825-2020-REMP","1067545-DCA","Business","Renewal","ARCIERI & ASSOCIATES, INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Employment Agency","Special","6","E 39TH ST",,"STE","1202",,"NEW YORK","NY","10016","2122861700","-73.981816","40.751374",
"3913-2020-RLAU","2062006-DCA","Business","Renewal","LIN, MEI XIN","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Laundries","Basic","229","SULLIVAN ST",,,,,"NEW YORK","NY","10012","212-673-6230","-73.999743","40.7295958",
"3855-2020-RSLS","1156305-DCA","Business","Renewal","ALWAYS FRESH, INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","5024","FORT HAMILTON PKWY",,,,,"BROOKLYN","NY","11219","718-851-1736","-73.998612","40.6377448",
"3833-2020-RSWC","2063825-DCA","Business","Renewal","THANA REST INC.","Pending","2020-02-25T00:00:00.000","2020-02-25T00:00:00.000","2020-02-25","03/26/2020","Sidewalk Cafe","Special","190A","DUANE ST",,,,,"NEW YORK","NY","10013","7184506722","-74.010392","40.7174223",
"1006-2020-AELE","2094832-DCA","Business","Application","JUKEBOX 2 CORP","Issued","2020-02-25T00:00:00.000","2020-02-27T00:00:00.000",,,"Electronics Store","Basic","2840","3RD AVE",,,,,"BRONX","NY","10455","7187919010","-73.917745","40.8159983",
"3877-2020-RTRD","2066496-1-DCA","Business","Renewal","HOOKAH KINGS INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Tobacco Retail Dealer","Basic","3102","VILLA AVE",,"UNIT","B",,"BRONX","NY","10468","347-420-8813","-73.887794","40.8745286",
"3893-2020-RHDC","1222218-DCA","Business","Renewal","MICHNEJ, JAN","Issued","2020-02-25T00:00:00.000","2020-02-25T00:00:00.000",,,"Horse Drawn Cab Owner","Basic","618","W 52ND ST",,,,,"NEW YORK","NY","10019","9179450730","-73.994288","40.7673634",
"3831-2020-RSLS","2068876-DCA","Business","Renewal","CANDY & GROCERY FOOD CORP","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","9721","ROOSEVELT AVE",,,,,"CORONA","NY","11368",,"-73.868184","40.7493046",
"1079-2020-AHIC","2094785-DCA","Business","Application","WADOL CONSTRUCTION INC","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Home Improvement Contractor","Special","559","WAKEFIELD DR",,,,,"METUCHEN","NJ","08840",,,,
"3850-2020-RPSO","1336569-DCA","Business","Renewal","C-ME PROCESS SERVICE, LLC","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Process Serving Agency","Basic","646","S 9TH ST",,,,,"LINDENHURST","NY","11757","5165249018",,,
"3861-2020-REMP","1168652-DCA","Business","Renewal","72 EMPLOYMENT AGENCY, INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Employment Agency","Special","3921","103RD ST",,"FL","2",,"CORONA","NY","11368","7184767900","-73.862977","40.7504376",
"1007-2020-ASHG","2094833-DCA","Business","Application","JUKEBOX 2 CORP","Issued","2020-02-25T00:00:00.000","2020-02-27T00:00:00.000",,,"Secondhand Dealer - General","Basic","2840","3RD AVE",,,,,"BRONX","NY","10455","7187919010","-73.917745","40.8159983",
"3871-2020-RLAU","2072908-DCA","Business","Renewal","FRESH LAUNDRY CORP","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Laundries","Basic","107","HORATIO ST",,,,,"NEW YORK","NY","10014","9178870776","-74.008978","40.738752",
"3863-2020-RSLS","2014213-DCA","Business","Renewal","B&W DELI GROCERY CORP.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","432","9TH AVE",,,,,"NEW YORK","NY","10001","917-388-2601","-73.996221","40.7534833",
"3912-2020-RSLS","1337578-DCA","Business","Renewal","MARIANO'S FRUIT MARKET, INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","747","LYDIG AVE",,,,,"BRONX","NY","10462","7183650965","-73.86594","40.8544718",
"3910-2020-RSLS","2061271-DCA","Business","Renewal","PING'S FRUIT AND VEGETABLE CORP","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Stoop Line Stand","Basic","5701","8TH AVE",,,,,"BROOKLYN","NY","11220","646-388-3137","-74.007865","40.6371077",
"3834-2020-RSDR","0955289-DCA","Business","Renewal","ATLANTIC SCALE COMPANY, INC","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Scale Dealer Repairer","Basic","31","FULLERTON AVE",,,,,"YONKERS","NY","10704","9146644403",,,
"1036-2020-APSO","2094792-DCA","Business","Application","DELTA COURT SERVICE, INC.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Process Serving Agency","Basic","8767","148TH ST",,,,,"JAMAICA","NY","11435","7187393020","-73.808357","40.7058259",
"1779-2020-AEHD","2094838-DCA","Business","Application","H & H WIRELESS CORP.","Issued","2020-02-25T00:00:00.000","2020-02-26T00:00:00.000",,,"Electronic & Appliance Service","Basic","1989","UNIVERSITY AVE",,,,,"BRONX","NY","10453","9178267941","-73.911548","40.8545734",
