"cbo_name","program_id","name","fiscal_year","amount"
"African Services Committee, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"African Services Committee, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2010","25000.00"
"African Services Committee, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2011","23137.00"
"African Services Committee, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2012","23138.00"
"African Services Committee, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2013","20000.00"
"Agudath Israel of America Community Services, Inc.","2387","Literacy Group","2010","321342.00"
"Agudath Israel of America Community Services, Inc.","2387","Literacy Group","2011","192318.00"
"Agudath Israel of America Community Services, Inc.","2387","Literacy Group","2012","100000.00"
"Agudath Israel of America Community Services, Inc.","2387","Literacy Group","2013","100000.00"
"Agudath Israel of America Community Services, Inc.","521","Neighborhood Development Group","2010","103862.00"
"Agudath Israel of America Community Services, Inc.","521","Neighborhood Development Group","2011","103862.00"
"Agudath Israel of America Community Services, Inc.","521","Neighborhood Development Group","2012","103862.00"
"Agudath Israel of America Community Services, Inc.","521","Neighborhood Development Group","2013","103862.00"
"Agudath Israel of America Community Services, Inc.","5051","Tax Levy/Adult Literacy","2010","30952.00"
"Agudath Israel of America Community Services, Inc.","5051","Tax Levy/Adult Literacy","2011","20952.00"
"Agudath Israel of America Community Services, Inc.","5051","Tax Levy/Adult Literacy","2012","20000.00"
"Agudath Israel of America Community Services, Inc.","5051","Tax Levy/Adult Literacy","2013","0.00"
"Agudath Israel of America Community Services, Inc.","518","Tax Levy/Discretionary Group","2010","325000.00"
"Agudath Israel of America Community Services, Inc.","518","Tax Levy/Discretionary Group","2011","15000.00"
"Agudath Israel of America Community Services, Inc.","518","Tax Levy/Discretionary Group","2012","26000.00"
"Agudath Israel of America Community Services, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Agudath Israel of America Community Services, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2010","25000.00"
"Agudath Israel of America Community Services, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2011","0.00"
"Agudath Israel of America Community Services, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2012","0.00"
"Agudath Israel of America Community Services, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2013","0.00"
"Alianza Dominicana, Inc.","517","Beacons Group","2010","2159393.00"
"Alianza Dominicana, Inc.","517","Beacons Group","2011","927430.00"
"Alianza Dominicana, Inc.","517","Beacons Group","2012","693637.00"
"Alianza Dominicana, Inc.","517","Beacons Group","2013","0.00"
"Alianza Dominicana, Inc.","5177","Cornerstone","2010","112250.00"
"Alianza Dominicana, Inc.","5177","Cornerstone","2011","210046.00"
"Alianza Dominicana, Inc.","5177","Cornerstone","2012","215618.00"
"Alianza Dominicana, Inc.","5177","Cornerstone","2013","194918.00"
"Alianza Dominicana, Inc.","537","Immigration/Refugee Assistance Group","2010","87430.00"
"Alianza Dominicana, Inc.","537","Immigration/Refugee Assistance Group","2011","87430.00"
"Alianza Dominicana, Inc.","537","Immigration/Refugee Assistance Group","2012","0.00"
"Alianza Dominicana, Inc.","537","Immigration/Refugee Assistance Group","2013","0.00"
"Alianza Dominicana, Inc.","2802","Out of School Time Programs","2010","601654.00"
"Alianza Dominicana, Inc.","2802","Out of School Time Programs","2011","572643.00"
"Alianza Dominicana, Inc.","2802","Out of School Time Programs","2012","547450.00"
"Alianza Dominicana, Inc.","2802","Out of School Time Programs","2013","2.00"
"Alianza Dominicana, Inc.","2521","Summer Youth Employment","2010","470644.00"
"Alianza Dominicana, Inc.","2521","Summer Youth Employment","2011","309075.00"
"Alianza Dominicana, Inc.","2521","Summer Youth Employment","2012","178750.00"
"Alianza Dominicana, Inc.","2521","Summer Youth Employment","2013","0.00"
"Alianza Dominicana, Inc.","5051","Tax Levy/Adult Literacy","2010","30952.00"
"Alianza Dominicana, Inc.","5051","Tax Levy/Adult Literacy","2011","30952.00"
"Alianza Dominicana, Inc.","5051","Tax Levy/Adult Literacy","2012","30000.00"
"Alianza Dominicana, Inc.","5051","Tax Levy/Adult Literacy","2013","0.00"
"Alianza Dominicana, Inc.","2866","Tax Levy/CASA City Council","2010","0.00"
"Alianza Dominicana, Inc.","2866","Tax Levy/CASA City Council","2011","40000.00"
"Alianza Dominicana, Inc.","2866","Tax Levy/CASA City Council","2012","0.00"
"Alianza Dominicana, Inc.","2866","Tax Levy/CASA City Council","2013","0.00"
"Safe Space NYC, Inc.","5295","Tax Levy/OST","2010","0.00"
"Alianza Dominicana, Inc.","518","Tax Levy/Discretionary Group","2010","0.00"
"Alianza Dominicana, Inc.","518","Tax Levy/Discretionary Group","2011","45700.00"
"Alianza Dominicana, Inc.","518","Tax Levy/Discretionary Group","2012","62800.00"
"Alianza Dominicana, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Alley Pond Environmental Center, Inc.","518","Tax Levy/Discretionary Group","2010","5000.00"
"Alley Pond Environmental Center, Inc.","518","Tax Levy/Discretionary Group","2011","25000.00"
"Alley Pond Environmental Center, Inc.","518","Tax Levy/Discretionary Group","2012","40000.00"
"Alley Pond Environmental Center, Inc.","518","Tax Levy/Discretionary Group","2013","25000.00"
"American Italian Coalition of Organizations, Inc.","5051","Tax Levy/Adult Literacy","2010","10000.00"
"American Italian Coalition of Organizations, Inc.","5051","Tax Levy/Adult Literacy","2011","0.00"
"American Italian Coalition of Organizations, Inc.","5051","Tax Levy/Adult Literacy","2012","10000.00"
"American Italian Coalition of Organizations, Inc.","5051","Tax Levy/Adult Literacy","2013","10000.00"
"American Italian Coalition of Organizations, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2010","35000.00"
"American Italian Coalition of Organizations, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2011","0.00"
"American Italian Coalition of Organizations, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2012","25000.00"
"American Italian Coalition of Organizations, Inc.","3135","Tax Levy/Immigration Initiative (IOI)","2013","11000.00"
"American Martyrs Roman Catholic Church, Inc.","518","Tax Levy/Discretionary Group","2010","5000.00"
"American Martyrs Roman Catholic Church, Inc.","518","Tax Levy/Discretionary Group","2011","0.00"
"American Martyrs Roman Catholic Church, Inc.","518","Tax Levy/Discretionary Group","2012","0.00"
"American Martyrs Roman Catholic Church, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"American Red Cross in Greater New York","518","Tax Levy/Discretionary Group","2010","105000.00"
"American Red Cross in Greater New York","518","Tax Levy/Discretionary Group","2011","48000.00"
"American Red Cross in Greater New York","518","Tax Levy/Discretionary Group","2012","71500.00"
"American Red Cross in Greater New York","518","Tax Levy/Discretionary Group","2013","0.00"
"Andrew Glover Youth Program","518","Tax Levy/Discretionary Group","2010","7000.00"
"Andrew Glover Youth Program","518","Tax Levy/Discretionary Group","2011","3500.00"
"Andrew Glover Youth Program","518","Tax Levy/Discretionary Group","2012","6500.00"
"Andrew Glover Youth Program","518","Tax Levy/Discretionary Group","2013","0.00"
"Aquinas Housing Corporation","518","Tax Levy/Discretionary Group","2010","28000.00"
"Aquinas Housing Corporation","518","Tax Levy/Discretionary Group","2011","28000.00"
"Aquinas Housing Corporation","518","Tax Levy/Discretionary Group","2012","0.00"
"Aquinas Housing Corporation","518","Tax Levy/Discretionary Group","2013","0.00"
"Arts Connection, Inc.","518","Tax Levy/Discretionary Group","2010","0.00"
"Arts Connection, Inc.","518","Tax Levy/Discretionary Group","2011","3500.00"
"Arts Connection, Inc.","518","Tax Levy/Discretionary Group","2012","3500.00"
"Arts Connection, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Asian Americans for Equality","537","Immigration/Refugee Assistance Group","2010","0.00"
"Asian Americans for Equality","537","Immigration/Refugee Assistance Group","2011","0.00"
"Asian Americans for Equality","537","Immigration/Refugee Assistance Group","2012","75000.00"
"Asian Americans for Equality","537","Immigration/Refugee Assistance Group","2013","75000.00"
"Asian Americans for Equality","521","Neighborhood Development Group","2010","170407.00"
"Safe Space NYC, Inc.","5295","Tax Levy/OST","2011","0.00"
"Asian Americans for Equality","521","Neighborhood Development Group","2011","62407.00"
"Asian Americans for Equality","521","Neighborhood Development Group","2012","62407.00"
"Asian Americans for Equality","521","Neighborhood Development Group","2013","62407.00"
"Asian Americans for Equality","3177","Service Learning Programs","2010","45000.00"
"Asian Americans for Equality","3177","Service Learning Programs","2011","45000.00"
"Asian Americans for Equality","3177","Service Learning Programs","2012","0.00"
"Asian Americans for Equality","3177","Service Learning Programs","2013","0.00"
"Asian Americans for Equality","5051","Tax Levy/Adult Literacy","2010","30952.00"
"Asian Americans for Equality","5051","Tax Levy/Adult Literacy","2011","30952.00"
"Asian Americans for Equality","5051","Tax Levy/Adult Literacy","2012","30000.00"
"Asian Americans for Equality","5051","Tax Levy/Adult Literacy","2013","0.00"
"Asian Americans for Equality","518","Tax Levy/Discretionary Group","2010","50000.00"
"Asian Americans for Equality","518","Tax Levy/Discretionary Group","2011","62857.00"
"Asian Americans for Equality","518","Tax Levy/Discretionary Group","2012","89500.00"
"Asian Americans for Equality","518","Tax Levy/Discretionary Group","2013","109500.00"
"Asian Americans for Equality","3135","Tax Levy/Immigration Initiative (IOI)","2010","25000.00"
"Asian Americans for Equality","3135","Tax Levy/Immigration Initiative (IOI)","2011","23138.00"
"Asian Americans for Equality","3135","Tax Levy/Immigration Initiative (IOI)","2012","23138.00"
"Asian Americans for Equality","3135","Tax Levy/Immigration Initiative (IOI)","2013","20000.00"
"Asphalt Green, Inc.","518","Tax Levy/Discretionary Group","2010","25500.00"
"Asphalt Green, Inc.","518","Tax Levy/Discretionary Group","2011","30250.00"
"Asphalt Green, Inc.","518","Tax Levy/Discretionary Group","2012","0.00"
"Asphalt Green, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Aspira of New York, Inc.","517","Beacons Group","2010","711483.00"
"Aspira of New York, Inc.","517","Beacons Group","2011","389591.00"
"Aspira of New York, Inc.","517","Beacons Group","2012","346380.00"
"Aspira of New York, Inc.","517","Beacons Group","2013","346380.00"
"Aspira of New York, Inc.","2802","Out of School Time Programs","2010","437179.00"
"Aspira of New York, Inc.","2802","Out of School Time Programs","2011","399708.00"
"Aspira of New York, Inc.","2802","Out of School Time Programs","2012","379980.00"
"Aspira of New York, Inc.","2802","Out of School Time Programs","2013","1138163.00"
"Aspira of New York, Inc.","3177","Service Learning Programs","2010","151875.00"
"Aspira of New York, Inc.","3177","Service Learning Programs","2011","151875.00"
"Aspira of New York, Inc.","3177","Service Learning Programs","2012","0.00"
"Aspira of New York, Inc.","3177","Service Learning Programs","2013","0.00"
"Aspira of New York, Inc.","2521","Summer Youth Employment","2010","137925.00"
"Aspira of New York, Inc.","2521","Summer Youth Employment","2011","136500.00"
"Aspira of New York, Inc.","2521","Summer Youth Employment","2012","129770.00"
"Aspira of New York, Inc.","2521","Summer Youth Employment","2013","84730.00"
"Aspira of New York, Inc.","518","Tax Levy/Discretionary Group","2010","15000.00"
"Aspira of New York, Inc.","518","Tax Levy/Discretionary Group","2011","14750.00"
"Aspira of New York, Inc.","518","Tax Levy/Discretionary Group","2012","0.00"
"Aspira of New York, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Aspira of New York, Inc.","2379","Tax Levy/Initiatives","2010","14709.00"
"Aspira of New York, Inc.","2379","Tax Levy/Initiatives","2011","0.00"
"Aspira of New York, Inc.","2379","Tax Levy/Initiatives","2012","0.00"
"Aspira of New York, Inc.","2379","Tax Levy/Initiatives","2013","0.00"
"Brooklyn Arts Council Inc","518","Tax Levy/Discretionary Group","2010","20000.00"
"Brooklyn Arts Council Inc","518","Tax Levy/Discretionary Group","2011","34000.00"
"Brooklyn Arts Council Inc","518","Tax Levy/Discretionary Group","2012","28000.00"
"Brooklyn Arts Council Inc","518","Tax Levy/Discretionary Group","2013","0.00"
"Baychester Youth Council","2387","Literacy Group","2010","183727.00"
"Baychester Youth Council","2387","Literacy Group","2011","0.00"
"Baychester Youth Council","2387","Literacy Group","2012","0.00"
"Baychester Youth Council","2387","Literacy Group","2013","0.00"
"Baychester Youth Council","2802","Out of School Time Programs","2010","1.00"
"Baychester Youth Council","2802","Out of School Time Programs","2011","0.00"
"Baychester Youth Council","2802","Out of School Time Programs","2012","0.00"
"Baychester Youth Council","2802","Out of School Time Programs","2013","0.00"
"Bayside Little League, Inc.","518","Tax Levy/Discretionary Group","2010","0.00"
"Bayside Little League, Inc.","518","Tax Levy/Discretionary Group","2011","15000.00"
"Bayside Little League, Inc.","518","Tax Levy/Discretionary Group","2012","15000.00"
"Bayside Little League, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Bedford Park Multi-Service Center for Senior Citizens, Inc","521","Neighborhood Development Group","2010","87500.00"
"Bedford Park Multi-Service Center for Senior Citizens, Inc","521","Neighborhood Development Group","2011","87500.00"
"Bedford Park Multi-Service Center for Senior Citizens, Inc","521","Neighborhood Development Group","2012","87500.00"
"Bedford Park Multi-Service Center for Senior Citizens, Inc","521","Neighborhood Development Group","2013","87500.00"
"Bedford Stuyvesant Restoration Corporation","521","Neighborhood Development Group","2010","50000.00"
"Bedford Stuyvesant Restoration Corporation","521","Neighborhood Development Group","2011","50000.00"
"Bedford Stuyvesant Restoration Corporation","521","Neighborhood Development Group","2012","50000.00"
"Bedford Stuyvesant Restoration Corporation","521","Neighborhood Development Group","2013","50000.00"
"Bedford Stuyvesant Restoration Corporation","5051","Tax Levy/Adult Literacy","2010","10000.00"
"Bedford Stuyvesant Restoration Corporation","5051","Tax Levy/Adult Literacy","2011","10000.00"
"Bedford Stuyvesant Restoration Corporation","5051","Tax Levy/Adult Literacy","2012","10000.00"
"Bedford Stuyvesant Restoration Corporation","5051","Tax Levy/Adult Literacy","2013","0.00"
"Bedford Stuyvesant Restoration Corporation","518","Tax Levy/Discretionary Group","2010","90000.00"
"Bedford Stuyvesant Restoration Corporation","518","Tax Levy/Discretionary Group","2011","5000.00"
"Bedford Stuyvesant Restoration Corporation","518","Tax Levy/Discretionary Group","2012","0.00"
"Bedford Stuyvesant Restoration Corporation","518","Tax Levy/Discretionary Group","2013","0.00"
"Bedford Stuyvesant Restoration Corporation","2853","Youth Workforce Development","2010","192828.00"
"Bedford Stuyvesant Restoration Corporation","2853","Youth Workforce Development","2011","23941.00"
"Bedford Stuyvesant Restoration Corporation","2853","Youth Workforce Development","2012","0.00"
"Bedford Stuyvesant Restoration Corporation","2853","Youth Workforce Development","2013","0.00"
"Beer Hagolah Institutes","2802","Out of School Time Programs","2010","367199.00"
"Beer Hagolah Institutes","2802","Out of School Time Programs","2011","340208.00"
"Beer Hagolah Institutes","2802","Out of School Time Programs","2012","322473.00"
"Beer Hagolah Institutes","2802","Out of School Time Programs","2013","253933.00"
"Beer Hagolah Institutes","3177","Service Learning Programs","2010","103474.00"
"Beer Hagolah Institutes","3177","Service Learning Programs","2011","103474.00"
"Beer Hagolah Institutes","3177","Service Learning Programs","2012","84375.00"
"Beer Hagolah Institutes","3177","Service Learning Programs","2013","84375.00"
"Beer Hagolah Institutes","2853","Youth Workforce Development","2010","105580.00"
"Beer Hagolah Institutes","2853","Youth Workforce Development","2011","111343.00"
"Beer Hagolah Institutes","2853","Youth Workforce Development","2012","123860.00"
"Beer Hagolah Institutes","2853","Youth Workforce Development","2013","135938.00"
"Bensonhurst Council of Jewish Organizations, Inc.","518","Tax Levy/Discretionary Group","2010","0.00"
"Bensonhurst Council of Jewish Organizations, Inc.","518","Tax Levy/Discretionary Group","2011","20000.00"
"Bensonhurst Council of Jewish Organizations, Inc.","518","Tax Levy/Discretionary Group","2012","15000.00"
"Bensonhurst Council of Jewish Organizations, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Bergen Beach Youth Organization, Inc.","2802","Out of School Time Programs","2010","1115398.00"
"Bergen Beach Youth Organization, Inc.","2802","Out of School Time Programs","2011","1030061.00"
"Bergen Beach Youth Organization, Inc.","2802","Out of School Time Programs","2012","979095.00"
"Bergen Beach Youth Organization, Inc.","2802","Out of School Time Programs","2013","187265.00"
"Bergen Beach Youth Organization, Inc.","518","Tax Levy/Discretionary Group","2010","42000.00"
"Bergen Beach Youth Organization, Inc.","518","Tax Levy/Discretionary Group","2011","45750.00"
"Bergen Beach Youth Organization, Inc.","518","Tax Levy/Discretionary Group","2012","42000.00"
"Bergen Beach Youth Organization, Inc.","518","Tax Levy/Discretionary Group","2013","0.00"
"Bergen Beach Youth Organization, Inc.","5295","Tax Levy/OST","2010","0.00"
"Bergen Beach Youth Organization, Inc.","5295","Tax Levy/OST","2011","0.00"
"Bergen Beach Youth Organization, Inc.","5295","Tax Levy/OST","2012","0.00"
"Bergen Beach Youth Organization, Inc.","5295","Tax Levy/OST","2013","1208000.00"
"Big Brothers/Big Sisters Inc. of NYC","537","Immigration/Refugee Assistance Group","2010","54000.00"
"Big Brothers/Big Sisters Inc. of NYC","537","Immigration/Refugee Assistance Group","2011","54000.00"
"Big Brothers/Big Sisters Inc. of NYC","537","Immigration/Refugee Assistance Group","2012","0.00"
"Big Brothers/Big Sisters Inc. of NYC","537","Immigration/Refugee Assistance Group","2013","0.00"
"Big Brothers/Big Sisters Inc. of NYC","2802","Out of School Time Programs","2010","346441.00"
"Big Brothers/Big Sisters Inc. of NYC","2802","Out of School Time Programs","2011","306787.00"
"Big Brothers/Big Sisters Inc. of NYC","2802","Out of School Time Programs","2012","0.00"
"Big Brothers/Big Sisters Inc. of NYC","2802","Out of School Time Programs","2013","0.00"
"Big Brothers/Big Sisters Inc. of NYC","518","Tax Levy/Discretionary Group","2010","458500.00"
"Big Brothers/Big Sisters Inc. of NYC","518","Tax Levy/Discretionary Group","2011","458600.00"
"Big Brothers/Big Sisters Inc. of NYC","518","Tax Levy/Discretionary Group","2012","439500.00"
"Big Brothers/Big Sisters Inc. of NYC","518","Tax Levy/Discretionary Group","2013","450000.00"
"Greater New York Councils, Boy Scouts of America","518","Tax Levy/Discretionary Group","2010","22000.00"
"Greater New York Councils, Boy Scouts of America","518","Tax Levy/Discretionary Group","2011","11000.00"
"Greater New York Councils, Boy Scouts of America","518","Tax Levy/Discretionary Group","2012","24514.00"
"Greater New York Councils, Boy Scouts of America","518","Tax Levy/Discretionary Group","2013","0.00"
"Boys & Girls Harbor, Inc","2802","Out of School Time Programs","2010","902945.00"
"Boys & Girls Harbor, Inc","2802","Out of School Time Programs","2011","862375.00"
"Boys & Girls Harbor, Inc","2802","Out of School Time Programs","2012","799058.00"
"Boys & Girls Harbor, Inc","2802","Out of School Time Programs","2013","226461.00"
"Boys & Girls Harbor, Inc","5295","Tax Levy/OST","2010","0.00"
"Boys & Girls Harbor, Inc","5295","Tax Levy/OST","2011","0.00"
"Boys & Girls Harbor, Inc","5295","Tax Levy/OST","2012","0.00"
"Boys & Girls Harbor, Inc","5295","Tax Levy/OST","2013","420000.00"
"Boys Scouts of America/Explorers Post 2043","518","Tax Levy/Discretionary Group","2010","0.00"
"Boys Scouts of America/Explorers Post 2043","518","Tax Levy/Discretionary Group","2011","0.00"
"Boys Scouts of America/Explorers Post 2043","518","Tax Levy/Discretionary Group","2012","0.00"
"Boys Scouts of America/Explorers Post 2043","518","Tax Levy/Discretionary Group","2013","0.00"
"Brighton Neighborhood Association, Inc.","2802","Out of School Time Programs","2010","43617.00"
"Brighton Neighborhood Association, Inc.","2802","Out of School Time Programs","2011","0.00"
"Brighton Neighborhood Association, Inc.","2802","Out of School Time Programs","2012","0.00"
"Brighton Neighborhood Association, Inc.","2802","Out of School Time Programs","2013","0.00"
"Brighton Neighborhood Association, Inc.","518","Tax Levy/Discretionary Group","2010","0.00"
"Brighton Neighborhood Association, Inc.","518","Tax Levy/Discretionary Group","2011","0.00"
"Brighton Neighborhood Association, Inc.","518","Tax Levy/Discretionary Group","2012","15500.00"
"Brighton Neighborhood Association, Inc.","518","Tax Levy/Discretionary Group","2013","7500.00"
"Broad Channel Athletic Club","518","Tax Levy/Discretionary Group","2010","0.00"
"Broad Channel Athletic Club","518","Tax Levy/Discretionary Group","2011","10000.00"
"Broad Channel Athletic Club","518","Tax Levy/Discretionary Group","2012","0.00"
"Broad Channel Athletic Club","518","Tax Levy/Discretionary Group","2013","0.00"
"Bronx Arts Ensemble","2802","Out of School Time Programs","2010","283209.00"
"Bronx Arts Ensemble","2802","Out of School Time Programs","2011","264073.00"
"Bronx Arts Ensemble","2802","Out of School Time Programs","2012","346064.00"
"Bronx Arts Ensemble","2802","Out of School Time Programs","2013","106376.00"
"Bronx Council On The Arts, Inc.","2802","Out of School Time Programs","2010","179964.00"
"Bronx Council On The Arts, Inc.","2802","Out of School Time Programs","2011","171686.00"
"Bronx Council On The Arts, Inc.","2802","Out of School Time Programs","2012","145935.00"
"Bronx Council On The Arts, Inc.","2802","Out of School Time Programs","2013","0.00"
"Bronx House","518","Tax Levy/Discretionary Group","2010","55000.00"
"Bronx House","518","Tax Levy/Discretionary Group","2011","60000.00"
"Bronx House","518","Tax Levy/Discretionary Group","2012","75000.00"
"Bronx House","518","Tax Levy/Discretionary Group","2013","75000.00"
"Bronx Jewish Community Council","518","Tax Levy/Discretionary Group","2010","0.00"
"Bronx Jewish Community Council","518","Tax Levy/Discretionary Group","2011","0.00"
"Bronx Jewish Community Council","518","Tax Levy/Discretionary Group","2012","0.00"
"Bronx Jewish Community Council","518","Tax Levy/Discretionary Group","2013","0.00"
"Bronx River Art Center, Inc.","521","Neighborhood Development Group","2010","98470.00"
"Bronx River Art Center, Inc.","521","Neighborhood Development Group","2011","98470.00"
"Bronx River Art Center, Inc.","521","Neighborhood Development Group","2012","98470.00"
"Bronx River Art Center, Inc.","521","Neighborhood Development Group","2013","98470.00"
"Safe Space NYC, Inc.","5295","Tax Levy/OST","2012","0.00"
"Bronx River Art Center, Inc.","2802","Out of School Time Programs","2010","1.00"
"Bronx River Art Center, Inc.","2802","Out of School Time Programs","2011","0.00"
"Bronx River Art Center, Inc.","2802","Out of School Time Programs","2012","0.00"
"Bronx River Art Center, Inc.","2802","Out of School Time Programs","2013","0.00"
"Brooklyn Center For Urban Environment","2387","Literacy Group","2010","0.00"
"Brooklyn Center For Urban Environment","2387","Literacy Group","2011","0.00"
"Brooklyn Center For Urban Environment","2387","Literacy Group","2012","0.00"
"Brooklyn Center For Urban Environment","2387","Literacy Group","2013","0.00"
"Brooklyn Center For Urban Environment","2802","Out of School Time Programs","2010","162000.00"
"Brooklyn Center For Urban Environment","2802","Out of School Time Programs","2011","162000.00"
"Brooklyn Center For Urban Environment","2802","Out of School Time Programs","2012","3.00"
"Brooklyn Center For Urban Environment","2802","Out of School Time Programs","2013","0.00"
"Brooklyn Childrens Museum","2802","Out of School Time Programs","2010","207471.00"
"Brooklyn Childrens Museum","2802","Out of School Time Programs","2011","199671.00"
"Brooklyn Childrens Museum","2802","Out of School Time Programs","2012","128239.00"
"Brooklyn Childrens Museum","2802","Out of School Time Programs","2013","0.00"
"Brooklyn Childrens Museum","518","Tax Levy/Discretionary Group","2010","8500.00"
"Brooklyn Childrens Museum","518","Tax Levy/Discretionary Group","2011","20000.00"
"Brooklyn Childrens Museum","518","Tax Levy/Discretionary Group","2012","27500.00"
"Brooklyn Childrens Museum","518","Tax Levy/Discretionary Group","2013","29714.00"
"Brooklyn Childrens Museum","5295","Tax Levy/OST","2010","0.00"
"Brooklyn Childrens Museum","5295","Tax Levy/OST","2011","0.00"
"Brooklyn Childrens Museum","5295","Tax Levy/OST","2012","0.00"
"Brooklyn Childrens Museum","5295","Tax Levy/OST","2013","0.00"
"Brooklyn Chinese American Association","5092","Family Literacy","2010","124995.00"
"Brooklyn Chinese American Association","5092","Family Literacy","2011","150000.00"
"Brooklyn Chinese American Association","5092","Family Literacy","2012","0.00"
"Brooklyn Chinese American Association","5092","Family Literacy","2013","0.00"
"Brooklyn Chinese American Association","2387","Literacy Group","2010","380153.00"
"Brooklyn Chinese American Association","2387","Literacy Group","2011","206483.00"
"Brooklyn Chinese American Association","2387","Literacy Group","2012","0.00"
"Brooklyn Chinese American Association","2387","Literacy Group","2013","0.00"
"Brooklyn Chinese American Association","521","Neighborhood Development Group","2010","449576.00"
"Brooklyn Chinese American Association","521","Neighborhood Development Group","2011","449576.00"
"Brooklyn Chinese American Association","521","Neighborhood Development Group","2012","449576.00"
"Brooklyn Chinese American Association","521","Neighborhood Development Group","2013","449576.00"
"Brooklyn Chinese American Association","2802","Out of School Time Programs","2010","811871.00"
"Brooklyn Chinese American Association","2802","Out of School Time Programs","2011","758118.00"
"Brooklyn Chinese American Association","2802","Out of School Time Programs","2012","713786.00"
"Brooklyn Chinese American Association","2802","Out of School Time Programs","2013","1104791.00"
"Brooklyn Chinese American Association","5051","Tax Levy/Adult Literacy","2010","0.00"
"Brooklyn Chinese American Association","5051","Tax Levy/Adult Literacy","2011","0.00"
"Brooklyn Chinese American Association","5051","Tax Levy/Adult Literacy","2012","50000.00"
"Brooklyn Chinese American Association","5051","Tax Levy/Adult Literacy","2013","50000.00"
"Brooklyn Chinese American Association","518","Tax Levy/Discretionary Group","2010","0.00"
"Brooklyn Chinese American Association","518","Tax Levy/Discretionary Group","2011","25000.00"
"Brooklyn Chinese American Association","518","Tax Levy/Discretionary Group","2012","55000.00"
