"violationid","buildingid","registrationid","boroid","boro","housenumber","lowhousenumber","highhousenumber","streetname","streetcode","zip","apartment","story","block","lot","class","inspectiondate","approveddate","originalcertifybydate","originalcorrectbydate","newcertifybydate","newcorrectbydate","certifieddate","ordernumber","novid","novdescription","novissueddate","currentstatusid","currentstatus","currentstatusdate","novtype","violationstatus","rentimpairing","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta"
"10001064","81720","208238","2","BRONX","1750","1750","1750","GRAND CONCOURSE","36420","10457","3A","3","2825","10","C","2013-10-09T00:00:00.000","2013-10-09T00:00:00.000","2013-10-23T00:00:00.000","2013-10-18T00:00:00.000",,,,"567","4705670","SECTION 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF RODENTS RATS IN THE ENTIRE APARTMENT LOCATED AT APT 3A, 3rd STORY, 2nd APARTMENT FROM NORTH AT EAST","2013-10-10T00:00:00.000","19","VIOLATION CLOSED","2014-06-23T00:00:00.000","Original","Close","Y","40.845765","-73.910292","5","15","22901","2007875","2028250010","Mount Hope"
"10001330","334172","359194","3","BROOKLYN","505","505","505","MC DONALD AVENUE","59430","11218","2R","2","5353","78","B","2013-10-09T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"501","4707555","SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRIC OUTLET ON EAST WALL IN THE 2nd ROOM FROM EAST AT NORTH LOCATED AT APT 2R, 2nd STORY, APARTMENT AT EAST","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2014-02-14T00:00:00.000","Original","Close","N","40.641882","-73.979249","12","39","486","3125287","3053530078","Kensington-Ocean Parkway"
"10001379","558734","922899","4","QUEENS","116-21","116-21","116-21","148 STREET","23140","11436",,"Cellar","12008","62","C","2013-10-09T00:00:00.000","2013-10-10T00:00:00.000","2013-11-05T00:00:00.000","2013-10-31T00:00:00.000",,,,"988","4706883","SECTION 27-2037, 2038 HMC: PROVIDE A SAFE AND ADEQUATE SUPPLY OF ELECTRIC SERVICE TO THE FIXTURES , AT CELLAR","2013-10-11T00:00:00.000","19","VIOLATION CLOSED","2020-10-07T00:00:00.000","Original","Close","N","40.681773","-73.793457","12","28","18402","4260464","4120080062","Baisley Park"
"10001778","574782","418631","4","QUEENS","90-19","90-19","90-19","169 STREET","24540","11432",,"Yards / Courts","9802","27","B","2013-10-10T00:00:00.000","2013-10-10T00:00:00.000","2013-11-29T00:00:00.000","2013-11-15T00:00:00.000",,,"2013-11-12T00:00:00.000","686","4706886","SECTION 27-2040 ADM CODE PROVIDE ADEQUATE LIGHTING AT OR NEAR THE OUTSIDE OF THE FRONT ENTRANCEWAY OF THE BUILDING AND KEEP SAME BURNING FROM SUNSET EVERY DAY TO SUNRISE ON THE DAY FOLLOWING A MINIMUM OF 100 WATTS OF INCANDESCENT LIGHT REQUIRED (FIXTURE PRESENT)","2013-10-11T00:00:00.000","9","VIOLATION DISMISSED","2014-01-23T00:00:00.000","Original","Close","N","40.708201","-73.791557","12","27","460","4457406","4098020027","Jamaica"
"10002411","81720","208238","2","BRONX","1750","1750","1750","GRAND CONCOURSE","36420","10457",,"Cellar","2825","10","C","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-10-28T00:00:00.000","2013-10-23T00:00:00.000",,,,"567","4707343","SECTION 27-2018 ADM CODE ABATE THE NUISANCE CONSISTING OF RODENTS RATS AT CELLAR","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2014-06-12T00:00:00.000","Original","Close","Y","40.845765","-73.910292","5","15","22901","2007875","2028250010","Mount Hope"
"10002412","81720","208238","2","BRONX","1750","1750","1750","GRAND CONCOURSE","36420","10457",,"All Stories","2825","10","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,"2013-10-18T00:00:00.000","721","4707342","SECTION 27-2053 ADM CODE PROVIDE DWELLING WITH A JANITOR OR RESPONSIBLE PERSON OR JANITORIAL SERVICE.","2013-10-15T00:00:00.000","9","VIOLATION DISMISSED","2013-12-30T00:00:00.000","Original","Close","Y","40.845765","-73.910292","5","15","22901","2007875","2028250010","Mount Hope"
"10002488","66302","210718","2","BRONX","268","268","268","EAST 181 STREET","27090","10457",,"1","3149","96","C","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-10-28T00:00:00.000","2013-10-23T00:00:00.000",,,"2013-10-28T00:00:00.000","501","4707307","SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCK AND ASSEMBLY AT BUILDING ENTRANCE DOOR , 1st STORY","2013-10-15T00:00:00.000","9","VIOLATION DISMISSED","2014-01-08T00:00:00.000","Original","Close","N","40.854185","-73.899844","5","15","381","2013538","2031490096","Mount Hope"
"10002541","42876","100595","1","MANHATTAN","560","558","560","WEST 160 STREET","36970","10032","22","2","2118","11","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"702","4707242","SECTION 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 22, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-07T00:00:00.000","Original","Close","N","40.835397","-73.942262","12","7","245","1062785","1021180011","Washington Heights South"
"10002542","42876","100595","1","MANHATTAN","560","558","560","WEST 160 STREET","36970","10032","22","2","2118","11","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"1502","4707242","SECTION 27-2046.1, 2046.2 HMC: PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES. IN THE ENTIRE APARTMENT LOCATED AT APT 22, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-07T00:00:00.000","Original","Close","N","40.835397","-73.942262","12","7","245","1062785","1021180011","Washington Heights South"
"10002544","42876","100595","1","MANHATTAN","560","558","560","WEST 160 STREET","36970","10032","22","2","2118","11","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"521","4707242","SECTION 27-2005, 2007 ADM CODE FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM WINDOW TO FIRE ESCAPE OR PROVIDE APPROVED TYPE GATE .. IN THE ENTIRE APARTMENT LOCATED AT APT 22, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-07T00:00:00.000","Original","Close","N","40.835397","-73.942262","12","7","245","1062785","1021180011","Washington Heights South"
"10002554","531504","0","4","QUEENS","150-36","150-36","150-36","118 AVENUE","21070","11434","CC","Cellar","12205","20","C","2013-10-09T00:00:00.000","2013-10-17T00:00:00.000","2013-10-31T00:00:00.000","2013-10-26T00:00:00.000",,,,"804","4710590","SECTION 27-2005 ADMIN. CODE: PROVIDE SEAL UP OF ILLEGAL CELLAR APT WITH SLIDE BOLT & PAD LOCK IN THE ENTIRE APARTMENT LOCATED AT CELLAR APT CC","2013-10-18T00:00:00.000","19","VIOLATION CLOSED","2013-11-01T00:00:00.000","Original","Close","N","40.679851","-73.791599","12","28","288","4264978","4122050020","Baisley Park"
"10160190","51282","201932","2","BRONX","2707","2707","2707","BRIGGS AVENUE","14620","10458","4E","5","3300","56","B","2014-03-04T00:00:00.000","2014-03-06T00:00:00.000","2014-04-25T00:00:00.000","2014-04-11T00:00:00.000",,,,"550","4795112","SECTION 27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... ON THE CEILING AND NORTH WALL IN THE BATHROOM LOCATED AT APT 4E, 5th STORY, 2nd APARTMENT FROM SOUTH AT WEST","2014-03-07T00:00:00.000","19","VIOLATION CLOSED","2015-08-11T00:00:00.000","Original","Close","N","40.866326","-73.891699","7","15","40501","2017013","2033000056","Bedford Park-Fordham North"
"10002794","128232","370163","3","BROOKLYN","8517","8515","8529","3 AVENUE","5280","11209","C6","3","6034","1","B","2013-10-10T00:00:00.000","2013-10-10T00:00:00.000","2013-11-29T00:00:00.000","2013-11-15T00:00:00.000",,,,"649","4706605","SECTION 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASTE LINE AT SINK IN THE KITCHEN LOCATED AT APT C6, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH","2013-10-11T00:00:00.000","19","VIOLATION CLOSED","2020-09-11T00:00:00.000","Original","Close","Y","40.624097","-74.030789","10","43","62","3153100","3060340001","Bay Ridge"
"10002797","128232","370163","3","BROOKLYN","8517","8515","8529","3 AVENUE","5280","11209","C6","3","6034","1","B","2013-10-10T00:00:00.000","2013-10-10T00:00:00.000","2013-11-29T00:00:00.000","2013-11-15T00:00:00.000",,,,"579","4706605","SECTION 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT SINK IN THE KITCHEN LOCATED AT APT C6, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH , 1st SECTION FROM EAST AT SOUTH","2013-10-11T00:00:00.000","19","VIOLATION CLOSED","2020-09-11T00:00:00.000","Original","Close","N","40.624097","-74.030789","10","43","62","3153100","3060340001","Bay Ridge"
"10003051","347343","343793","3","BROOKLYN","1941","1941","1941","OCEAN AVENUE","67530","11230",,"1","7674","18","C","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-10-28T00:00:00.000","2013-10-23T00:00:00.000",,,"2013-11-19T00:00:00.000","671","4707570","SECTION 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM ... AT PUBLIC HALL, 1st STORY","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-14T00:00:00.000","Original","Close","N","40.614647","-73.954289","14","48","546","3210663","3076740018","Midwood"
"10003073","347343","343793","3","BROOKLYN","1941","1941","1941","OCEAN AVENUE","67530","11230",,"All Stories","7674","18","C","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-10-28T00:00:00.000","2013-10-23T00:00:00.000",,,"2013-11-19T00:00:00.000","688","4707570","SECTION 27-2037, 2038 HMC: PROVIDE A SAFE AND ADEQUATE SUPPLY OF ELECTRIC SERVICE TO THE FIXTURES AT CEILINGS ON ALL STORIES, AT PUBLIC HALL","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-14T00:00:00.000","Original","Close","N","40.614647","-73.954289","14","48","546","3210663","3076740018","Midwood"
"10003078","347343","343793","3","BROOKLYN","1941","1941","1941","OCEAN AVENUE","67530","11230",,"1","7674","18","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,"2014-01-14T00:00:00.000","538","4707569","SECTION 27-2005, 2007 ADM CODE REMOVE ALL ENCUMBRANCES CONSISTING OF WASHING MACHINE, CHILD CARRIAGE AND CONSTRUCTION MATERIALS AT PUBLIC HALL, 1st STORY","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-14T00:00:00.000","Original","Close","Y","40.614647","-73.954289","14","48","546","3210663","3076740018","Midwood"
"10003085","347343","343793","3","BROOKLYN","1941","1941","1941","OCEAN AVENUE","67530","11230",,"4","7674","18","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,"2014-01-14T00:00:00.000","538","4707569","SECTION 27-2005, 2007 ADM CODE REMOVE ALL ENCUMBRANCES CONSISTING OF FURNITURE AND CARTONS AT PUBLIC HALL STAIRS, 4th STORY","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-14T00:00:00.000","Original","Close","Y","40.614647","-73.954289","14","48","546","3210663","3076740018","Midwood"
"10003087","347343","343793","3","BROOKLYN","1941","1941","1941","OCEAN AVENUE","67530","11230",,"Yards / Courts","7674","18","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,"2014-01-14T00:00:00.000","571","4707569","SECTION 27-2021 ADM CODE PROVIDE SUFFICIENT, PROPER AND SEPARATE METAL RECEPTACLES FOR THE DEPOSIT OF GARBAGE, RUBBISH AND OTHER WASTE MATERIAL AND ARRANGE FOR COLLECTION AND DISPOSAL OF SUCH MATERIAL. YARD","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2020-10-14T00:00:00.000","Original","Close","N","40.614647","-73.954289","14","48","546","3210663","3076740018","Midwood"
"10003173","812536","500928","5","STATEN ISLAND","180","180","180","PARKHILL AVENUE","42795","10304","LF","Basement","2922","265","B","2013-10-10T00:00:00.000","2013-10-11T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"530","4707688","SECTION 27-2005, 2007 ADM CODE ARRANGE AND MAKE SELF-CLOSING THE DOORS IN THE ENTRANCE LOCATED AT BSMT-APT LF, BSMT-APT AT NORTH , SECTION ''A-L''","2013-10-15T00:00:00.000","22","FIRST NO ACCESS TO RE- INSPECT VIOLATION","2020-09-30T00:00:00.000","Original","Open","N","40.614572","-74.082129","1","49","40","5109256","5029220265","Grymes Hill-Clifton-Fox Hills"
"10404451","119098","200394","2","BRONX","1970","1970","1972","WALTON AVENUE","72720","10453","5A","5","2829","1","B","2014-09-30T00:00:00.000","2014-10-02T00:00:00.000","2014-11-21T00:00:00.000","2014-11-07T00:00:00.000",,,,"505","4927277","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS PANE LOWER WINDOW SASH (1 LITE) AT NORTH WINDOW IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST","2014-10-03T00:00:00.000","19","VIOLATION CLOSED","2014-10-23T00:00:00.000","Original","Close","N","40.851615","-73.908129","5","14","241","2007924","2028290001","Mount Hope"
"10004876","81720","208238","2","BRONX","1750","1750","1750","GRAND CONCOURSE","36420","10457","3E","2","2825","10","C","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-11-17T00:00:00.000","2013-11-12T00:00:00.000",,,,"790","4708028","SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 4; A/C INSTALLED STOPS AND SCREWS MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 3E, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2013-11-26T00:00:00.000","Original","Close","N","40.845765","-73.910292","5","15","22901","2007875","2028250010","Mount Hope"
"10004879","81720","208238","2","BRONX","1750","1750","1750","GRAND CONCOURSE","36420","10457","3E","2","2825","10","C","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-10-28T00:00:00.000","2013-10-23T00:00:00.000",,,"2013-11-18T00:00:00.000","510","4708027","SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF FIRE EXIT DOOR LEADING FROM APARTMENT TO PUBLIC HALLWAY SEALED SHUT LOCATED AT APT 3E, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2014-06-12T00:00:00.000","Original","Close","N","40.845765","-73.910292","5","15","22901","2007875","2028250010","Mount Hope"
"10004883","81720","208238","2","BRONX","1750","1750","1750","GRAND CONCOURSE","36420","10457","1B","Basement","2825","10","C","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-11-17T00:00:00.000","2013-11-12T00:00:00.000",,,,"790","4708026","SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2; A/C INSTALLED STOPS AND SCREWS MISSING IN THE ENTIRE APARTMENT LOCATED AT BSMT-APT 1B, 4th BSMT-APT FROM NORTH AT EAST","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2014-06-12T00:00:00.000","Original","Close","N","40.845765","-73.910292","5","15","22901","2007875","2028250010","Mount Hope"
"10004884","81720","208238","2","BRONX","1750","1750","1750","GRAND CONCOURSE","36420","10457","1B","Basement","2825","10","B","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,"2013-12-02T00:00:00.000","522","4708025","SECTION 27-2005, 2007 ADM CODE FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM AT LEAST 1 WINDOW OR PROVIDE APPROVED TYPE GATE .. LOCATED AT BSMT-APT 1B, 4th BSMT-APT FROM NORTH AT EAST","2013-10-15T00:00:00.000","9","VIOLATION DISMISSED","2014-02-12T00:00:00.000","Original","Close","N","40.845765","-73.910292","5","15","22901","2007875","2028250010","Mount Hope"
"10004886","60275","204782","2","BRONX","3230","3230","3230","CRUGER AVENUE","22920","10467","5J","5","4597","21","B","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"502","4707986","SECTION 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC WALL TILES AT SHOWERBODY WALL IN THE BATHROOM LOCATED AT APT 5J, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2014-05-19T00:00:00.000","Original","Close","N","40.872255","-73.866129","12","15","374","2056265","2045970021","Williamsbridge-Olinville"
"10004887","60275","204782","2","BRONX","3230","3230","3230","CRUGER AVENUE","22920","10467","5J","5","4597","21","B","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"583","4707986","SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE KITCHEN LOCATED AT APT 5J, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2014-05-19T00:00:00.000","Original","Close","N","40.872255","-73.866129","12","15","374","2056265","2045970021","Williamsbridge-Olinville"
"10004888","60275","204782","2","BRONX","3230","3230","3230","CRUGER AVENUE","22920","10467","5J","5","4597","21","B","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-12-03T00:00:00.000","2013-11-19T00:00:00.000",,,,"689","4707986","SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSED ELECTRICAL WIRE AT CEILING IN THE KITCHEN LOCATED AT APT 5J, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2014-05-19T00:00:00.000","Original","Close","N","40.872255","-73.866129","12","15","374","2056265","2045970021","Williamsbridge-Olinville"
"10004890","60275","204782","2","BRONX","3230","3230","3230","CRUGER AVENUE","22920","10467","5J","5","4597","21","C","2013-10-12T00:00:00.000","2013-10-13T00:00:00.000","2013-10-24T00:00:00.000","2013-10-13T00:00:00.000",,,,"670","4708190","SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTRANCE LOCATED AT APT 5J, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''SOUTH''","2013-10-15T00:00:00.000","19","VIOLATION CLOSED","2013-10-29T00:00:00.000","Original","Close","Y","40.872255","-73.866129","12","15","374","2056265","2045970021","Williamsbridge-Olinville"
