"company_name","address","address2","city","category_name","url","hiring","jobs_url","why_nyc","postcode","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"89 Second Productions'","'1727 2nd Ave Apt 4FN'","' - '","'New York'",,,,,,"10128","MANHATTAN","40.780056","-73.950171","8","5","154","1048892","1015350022","Yorkville                                                                  "
"8coupons'","'116 W. 23rd St.'","'5th floor'","'New York'",,,,,,"10011","MANHATTAN","40.743218","-73.993562","4","3","91","1014802","1007980041","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"911 Cancer Fund'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"9branding'","'419 lafayette street, 2nd floor'","' - '","'New York'",,,,,,"10003","MANHATTAN","40.728789","-73.992344","2","2","57","1008773","1005440013","West Village                                                               "
"9mmedia'","'627 Broadway'","' - '","'New York'",,,,,,"10012","MANHATTAN","40.726058","-73.996255","2","1","5501","1008237","1005230044","West Village                                                               "
"@60"" - The Height of Art'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"@Gallery'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"A New Life In'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"A Perfume Organic'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"A Tribe Called Love'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"A V Therapeutics, inc.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"A&B American Style'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"A.H. COLLECTIBLES'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"A022 Digital'","'181 York St 5B'","' - '","'Brooklyn'",,,,,,"11201","BROOKLYN ","40.701406","-73.983767","2","33","21","3398669","3000550045","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"ABACEO, Inc.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ABLE Social'","'305 W 87th st'","' - '","'New York'",,,,,,"10024","MANHATTAN","40.789753","-73.977801","7","6","175","1033999","1012490127","Upper West Side                                                            "
"AC Lion'","'253 West 35th Street'","'15th Floor'","'New York'",,,,,,"10001","MANHATTAN","40.752289","-73.991612","5","3","109","1014423","1007850011","Midtown-Midtown South                                                      "
"AC Rattling'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ACCOMPANY'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ACE Group'","'711 Third Avenue'","'16th Floor'","'New York'",,,,,,"10017","MANHATTAN","40.752374","-73.973266","6","4","90","1037568","1013180001","Turtle Bay-East Midtown                                                    "
"ACE Innovative Networks'","'277 Broadway'","'807'","'New York'",,,,,,"10007","MANHATTAN","40.714349","-74.006172","1","1","21","1001635","1001490033","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"ACE Portal Group'","'711 Third Avenue'","' - '","'New York'",,,,,,"10017","MANHATTAN","40.752374","-73.973266","6","4","90","1037568","1013180001","Turtle Bay-East Midtown                                                    "
"ACTIVITO'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AD60'","'68 Jay Street '","'Unit 616'","'Brooklyn'",,,,,,"11201","BROOKLYN ","40.702763","-73.986681","2","33","21","3000090","3000400001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"ADANSALON'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ADORNIA'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ADRailUSA'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ADstruc'","'241 Centre Street'","'7th Floor'","'New York'",,,,,,"10013","MANHATTAN","40.720234","-73.998167","2","1","45","1007005","1004720019","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"AF Productions'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AG Resume Revisions'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AGORIQUE'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AHALife'","'45 Bond St.'","' - '","'New York'",,,,,,"10012","MANHATTAN","40.726058","-73.992947","2","1","5502","1008433","1005290031","West Village                                                               "
"AIDS Ride South Africa'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AIQ, Inc.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AIR-BRAIN'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Fituoso'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AKQA'","'175 Varick St.'","'10th Floor'","'New York'",,,,,,"10014","MANHATTAN","40.727392","-74.005517","2","3","37","1009754","1005800065","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"ALFY, Inc.'","'589 Eighth Avenue'","'20th Floor'","'New York'",,,,,,"10018","MANHATTAN","40.755155","-73.991319","4","3","115","1013646","1007620042","Clinton                                                                    "
"ALTANOVA Energy+Sustainability'","'11-05 44th Dr'","' - '","'Long Island City'",,,,,,"11101","QUEENS   ","40.748483","-73.949285","2","26","19","4005233","4004470021","Hunters Point-Sunnyside-West Maspeth                                       "
"AMA Animal Rescue'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AOL'","'770 Broadway, New York, NY 10003'","' - '","' - '",,,,,,,,,,,,,,,
"APDS'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"API Fortress'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"APP âˆšâ€  GOGO'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ARI DEIN LLC'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ARTSTRAK'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ARTstor'","'151 East 61st Street'","' - '","'New York'",,,,,,"10065","MANHATTAN","40.763305","-73.966836","8","4","11402","1041980","1013960025","Upper East Side-Carnegie Hill                                              "
"ASAP Property Management'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ASM Global Ventures'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ASPECD Apparel'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ASTORIA FILMS'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ATMG (All Things Marvin Gaye)'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AUDUBON'","'3960 Broadway'","' - '","'New York'",,,,,,"10032","MANHATTAN","40.83976","-73.940705","12","10","251","1062993","1021240043","Washington Heights South                                                   "
"AW Healthcare Management, Inc.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AaronDFashionGroup Inc'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Abacus'","'39 E 20th St'","'Fl 4'","'New York'",,,,,,"10003","MANHATTAN","40.738895","-73.989081","5","2","52","1016228","1008497501","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"AbbeyPost'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Abilitycapitalcredit'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Able Made'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Able Markets'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"About.com'","'1500 Broadway, 6th Floor, New York, NY 10016'","' - '","' - '",,,,,,,,,,,,,,,
"AbridgeME'","'457 W 17th St'","'11'","'New York'",,,,,,"10011","MANHATTAN","40.743742","-74.006027","4","3","83","1012545","1007150001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Absent Cam'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Abwop.com'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Acadaca'","'636 Broadway #516'","' - '","'New York'",,,,,,"10012","MANHATTAN","40.726247","-73.996067","2","1","5502","1008213","1005220012","West Village                                                               "
"AcceleWeb, Inc.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Acceleron Digital'","'131 Varick St #917'","' - '","'New York'",,,,,,"10013","MANHATTAN","40.725397","-74.005841","2","3","37","1009740","1005790030","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"Accent Internet Group'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Accenture'","'1345 Avenue of the Americas, New York, NY 10105'","' - '","'New York'",,,,,,"10105","MANHATTAN","40.762605","-73.97846","5","4","137","1083719","1010070029","Midtown-Midtown South                                                      "
"Accern'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Accomplsh'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Accretive technologies'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Acme Railways'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Acorn'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Acquaintable'","' - '","' - '","'New York'",,,,,,,,,,,,,,,
"Acquity Group (acquired by Accenture)'","'636 6th Ave Suite 300'","' - '","'New York'",,,,,,"10011","MANHATTAN","40.740567","-73.99449","5","3","54","1015460","1008217506","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Action Enable Networks'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Activation, Inc.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Activore'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ActorPerks'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"ActvContent'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Ad Nibble'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AdColony'","'175 Varick'","' - '","'New York'",,,,,,,,,,,,,,,
"AdRadar'","'252 West 37th Street'","' - '","'New York'",,,,,,"10018","MANHATTAN","40.753514","-73.990728","5","3","109","1014452","1007860076","Midtown-Midtown South                                                      "
"AdStack [acquired by TellApart]'","'""155 Water Street /257 Myrtle Road",,,,,,,,,,,,,,,,,
"Burlingame, CA 94010""'","'2'","'Brooklyn'","'http://adstack.com/ http://www.tellapart.com/company/",,,,,,,,,,,,,,,
"AdTheorent'","'155 Avenue of the Americas'","'2nd Floor'","'New York'",,,,,,"10013","MANHATTAN","40.725248","-74.004412","2","3","37","1007385","1004910046","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"Adafruit'","'150 Varick St, New York, NY, 10013'","' - '","' - '",,,,,,,,,,,,,,,
"Adam & Luna'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Aviary'","'243 W 30th'","'St #11'","'New York'",,,,,,,,,,,,,,,
"Adaptly'","'22 West 19th Street'","'3rd Floor'","'New York'",,,,,,"10011","MANHATTAN","40.73948","-73.992332","5","3","54","1015446","1008200026","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Adcade'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Adcomm Mobile'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AddMee'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Adhara'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Adkeeper'","'381 Park Avenue South'","' - '","'New York'",,,,,,"10016","MANHATTAN","40.742534","-73.984641","5","2","68","1018159","1008820085","Gramercy                                                                   "
"Adkins Capital Management, LLC'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Admeld'","'One Madison Ave'","'4th Floor'","'New York'",,,,,,,,,,,,,,,
"Admission Advantage'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AdmitSee'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Admittedly'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Adore Me'","'485 7th Ave #505'","' - '","'New York'",,,,,,"10018","MANHATTAN","40.752465","-73.989544","5","3","109","1015235","1008127501","Midtown-Midtown South                                                      "
"AdoreMe'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Adprime Media'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Adtivity by Appssavvy'","'594 Broadway'","'Suite 207'","'New York'",,,,,,"10012","MANHATTAN","40.72496","-73.997157","2","1","43","1007944","1005110012","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"Adventr'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Advicedrop'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Advise.me'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Advus'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Advyzr'","'119 west 31st street'","'4th Floor'","'New York'",,,,,,"10001","MANHATTAN","40.748238","-73.989952","5","3","101","1015181","1008070028","Midtown-Midtown South                                                      "
"Advyzr'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Adweek'","'770 Broadway'","'7th floor'","'New York'",,,,,,"10003","MANHATTAN","40.730842","-73.991402","2","2","57","1008952","1005540001","West Village                                                               "
"Adz Anywhere'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Aereo, Inc.'","'37-18 Northern Boulevard'","' - '","'Long Island City'",,,,,,"11101","QUEENS   ","40.752096","-73.925887","1","26","171","4003103","4002140040","Hunters Point-Sunnyside-West Maspeth                                       "
"AetherWorks'","'501 Fifth Avenue'","' - '","'New York'",,,,,,"10017","MANHATTAN","40.753315","-73.980993","5","4","82","1035342","1012760069","Murray Hill-Kips Bay                                                       "
"Aethertech'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Affinity'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Africa Plateforme'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Afromedia News Corps'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AfterSteps_ny'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AfterYes'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AgFunder'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Agape Academy'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Agent Link'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Aggregift'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Agilitus'","'350 Manhattan Avenue'","' - '","'Brooklyn'",,,,,,"11211","BROOKLYN ","40.71595","-73.94632","1","34","497","3068433","3027490001","East Williamsburg                                                          "
"Aging2.0'","' - '","' - '","'New York'",,,,,,,,,,,,,,,
"Agolo'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Agon Creative'","'538 Grand St'","'2nd Floor'","'Brooklyn'",,,,,,"11211","BROOKLYN ","40.711055","-73.949981","1","34","513","3069501","3027850018","North Side-South Side                                                      "
"AgooBiz, Inc [AgooBiz.com]'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Agronomic Technology Corp.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Agyx'","'110 Wall Street'","'11 Floor'","'New York'",,,,,,"10005","MANHATTAN","40.704638","-74.006694","1","1","7","1000872","1000370008","Battery Park City-Lower Manhattan                                          "
"Ahhdio'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Ahii: Another story about a girl...'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Applied Science & Technology Research Organization'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Ai Media Group'","'483 10th Avenue'","'4th Floor'","'New York'",,,,,,"10018","MANHATTAN","40.756401","-73.997834","4","3","99","1012494","1007080037","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Aidin'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AirBnB'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AirKast'","'610 Fifth Avenue'","'Suite 610'","'New York'",,,,,,"10020","MANHATTAN","40.75801","-73.977595","5","4","104","1082656","1012650050","Midtown-Midtown South                                                      "
"Airto'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Airto Inc'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Aisle in Style'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Ajungo.com'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Akamai Technologies'","'352 Park Avenue South'","'8th Floor'","'New York'",,,,,,"10010","MANHATTAN","40.74176","-73.98523","5","2","56","1016745","1008550016","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Akilah'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Akimbo'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Aksel Group, Inc'","'52 Walker Street 3rd Floor'","' - '","'New York'",,,,,,"10013","MANHATTAN","40.71899","-74.003308","1","1","33","1002287","1001940005","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"Akyumen'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alacra Inc'","'100 Broadway'","'#1101'","'New York'",,,,,,"10005","MANHATTAN","40.70814","-74.011373","1","1","7","1001024","1000460003","Battery Park City-Lower Manhattan                                          "
"Albatross Digital, LLC'","'155 Water Street'","' - '","'Brooklyn'",,,,,,"11201","BROOKLYN ","40.703147","-73.987864","2","33","21","3000026","3000290016","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"Albert Herrera'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alchematter'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alchemy50'","'20 Jay Street'","'Suite 934'","'Brooklyn'",,,,,,"11201","BROOKLYN ","40.704313","-73.986587","2","33","21","3000010","3000190001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"Alcohoot'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alcohoot LLC'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alexander Berardi'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AlgoPrice'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Align Communications, Inc.'","'55 Broad Street'","'6th Floor'","'New York'",,,,,,"10004","MANHATTAN","40.705189","-74.011505","1","1","9","1000821","1000250001","Battery Park City-Lower Manhattan                                          "
"All Veggiez!'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"All You Need Staffing Registry'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AllOut.org'","' - '","' - '","'New York'",,,,,,,,,,,,,,,
"AllStar Deals, Inc.'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AllTheRooms'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alla Simoneau's Company'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AllazoHealth'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alley Interactive'","'1133 Broadway'","'Suite 630'","'New York'",,,,,,"10010","MANHATTAN","40.743523","-73.989073","5","3","58","1015625","1008270049","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Alley Technology'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AlleyWatch'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AlleyWire'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Allmenus'","'39 West 19th Street'","'7th Floor'","'New York'",,,,,,"10011","MANHATTAN","40.739666","-73.992725","5","3","54","1015465","1008210014","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"Allovate, LLC'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alloy Digital'","'151 West 26th Street'","' - '","'New York'",,,,,,"10001","MANHATTAN","40.745428","-73.992872","5","3","95","1015034","1008020008","Midtown-Midtown South                                                      "
"Alluring Logic'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Allyson Ivy'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alpha Airlines'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alpha Hat'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AlphaBoost (AdVerify)'","'122 West 26th Street'","'5th Floor'","'New York'",,,,,,"10001","MANHATTAN","40.745164","-73.992295","4","3","91","1015021","1008010055","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"AlphaIntelX'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"AlphaSights'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alquimi Innovations, LLC'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Alset'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Altah'","'1412 Broadway, 22nd Fl'","' - '","'New York'",,,,,,"10018","MANHATTAN","40.753711","-73.987046","5","4","113","1080611","1008150014","Midtown-Midtown South                                                      "
"Alton Lane'","' - '","' - '","' - '",,,,,,,,,,,,,,,
"Altruik'","'341 West 38th Street'","'8th Floor'","'New York'",,,,,,"10018","MANHATTAN","40.755237","-73.992864","4","3","115","1013637","1007620011","Clinton                                                                    "
"AlumVest'","' - '","' - '","' - '",,,,,,,,,,,,,,,
