"tri_incident_number","subject_injury_level","subject_injured","age","subject_race","subject_gender","force_against_mos","subject_used_force"
"2020133962080","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2020134962046","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021020962024","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021024962046","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021024962148","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021025962019","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021029962033","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021032962062","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021032962121","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021032962136","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021032962158","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021033962132","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021033962193","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021033962235","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021033962303","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021033962321","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021037962032","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021037962083","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021037962108","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021042962096","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021044962018","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021044962031","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021049962062","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021051962146","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021053962078","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021053962116","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021059962046","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021059962130","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021059962131","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021059962219","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021061962025","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021061962033","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021061962119","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021061962146","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021062962070","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021062962082","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021062962111","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021062962150","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021062962184","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021063962028","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021063962149","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021063962201","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021063962235","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021065962109","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021065962116","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021065962142","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021065962262","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021066962036","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021066962153","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021066962198","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021066962209","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021066962213","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021066962228","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021066962229","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021067962068","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021068962027","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021071962041","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021071962161","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021079962016","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021079962052","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021080962067","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021082962073","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021086962071","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021090962039","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021092962061","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021092962082","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021092962088","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021092962187","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021094962026","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021094962032","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021094962151","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021094962238","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021094962256","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021096962016","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021096962060","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021096962088","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021097962026","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021097962029","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021097962039","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021098962060","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021100962025","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021100962026","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021100962042","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021100962044","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021100962126","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021103962098","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021103962162","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021107962016","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021107962053","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021109962037","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021120962058","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021121962028","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021121962089","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021121962089","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021122962036","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021124962041","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021124962050","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021126962081","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021127962051","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021131962031","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021132962109","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021133962214","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021139962019","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2021139962081","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022026962030","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022033962075","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022033962111","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022033962183","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022033962187","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022038962042","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022043962033","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022045962023","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022049962024","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022061962023","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022065962030","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022068962027","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022068962053","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022068962076","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022071962056","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022082962048","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022086962025","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022090962017","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022092962021","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022092962090","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022092962134","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022092962144","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022094962123","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022094962178","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022096962071","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022097962037","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022097962055","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022100962097","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022102962068","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022103962017","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022109962039","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022113962025","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022121962070","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022122962044","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022127962016","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022127962033","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022133962035","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022133962057","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022133962073","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022139962070","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022140962037","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2022140962087","No Injury","N","28","BLACK","MALE","Physical Force","Y"
"2020020962067","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020020962143","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020024962080","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020025962038","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020025962049","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020025962140","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020026962081","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962033","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962062","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962112","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962115","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962142","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962185","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962187","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020032962189","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020033962043","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020033962045","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020037962093","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020038962048","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020042962082","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020043962075","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020044962035","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020044962090","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020044962100","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020044962110","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020051962087","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020053962116","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020059962100","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020059962140","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020059962216","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020061962165","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020062962046","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020062962159","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020063962239","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020065962038","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020065962044","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020065962058","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020065962172","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020066962219","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020067962133","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020067962161","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020079962086","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020082962035","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020082962095","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020086962065","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020089962040","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020089962132","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962072","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962091","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962131","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962135","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962152","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962181","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962185","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962206","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020092962235","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020094962220","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020097962028","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020098962082","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020100962049","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020102962066","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020102962104","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020103962115","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020103962159","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020109962070","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020113962039","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020113962052","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020120962062","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020122962178","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020122962181","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020122962189","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020123962047","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020126962057","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020132962044","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020132962082","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020132962115","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020139962043","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020139962076","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020140962093","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020140962094","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2020140962103","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021020962035","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021020962049","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021020962059","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021024962066","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021025962050","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021025962110","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021026962063","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021028962092","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021028962096","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021029962062","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021029962079","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021032962081","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021032962139","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021033962136","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021033962315","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021033962327","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021036962069","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021037962033","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021037962105","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021042962081","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021044962166","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021047962033","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021047962056","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021047962113","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021051962028","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021051962058","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021053962015","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021059962109","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021060962090","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021061962056","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021061962162","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021061962171","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021062962068","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021063962133","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021063962142","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021063962269","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021064962025","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021064962100","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021065962047","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021065962248","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021066962080","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021067962048","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021067962053","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021067962069","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021067962124","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021068962032","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021071962034","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021079962107","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021080962065","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021090962116","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021094962033","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021094962081","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021094962157","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021094962229","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021095962072","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021096962129","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021097962059","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021098962040","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021098962065","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021098962068","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021098962143","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021100962086","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021102962106","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021102962106","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021107962029","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021113962026","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021122962029","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021124962093","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021124962116","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021126962053","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021131962051","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021131962056","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021139962078","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021139962141","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2021140962045","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022020962024","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022020962042","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022020962058","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022020962065","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022020962072","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022020962085","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022020962094","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022024962033","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022025962030","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022028962069","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022029962045","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022029962047","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022033962048","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022033962193","No Injury","N",,"BLACK","MALE","Physical Force","Y"
"2022037962024","No Injury","N",,"BLACK","MALE","Physical Force","Y"
