version,title2,description3,url,latitude,longitude,ns1:field2209,description4,ns1:field2210,description5,ns1:field2211,description6,ns1:field2206,description7,ns1:field2207,description8,ns1:field2208,description9,ns1:field2212,description10,ns1:field2213,description11,ns1:field2214,description12,ns1:field2215,description13,ns1:field2216,description14
2,Kavel X,<table><tr><td>Oppervlakte (m2):</td><td>5081</td></tr><tr><td>Huidig gebruik:</td><td>Bouwrijp</td></tr><tr><td>Beschikbare periode:</td><td>vanaf medio2012</td></tr><tr><td>Volgnummer:</td><td>103</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_20</td></tr><tr><td>Locatie:</td><td>Kavel X</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td></td></tr><tr><td>Toekomstige bestemming:</td><td>Gemengd</td></tr></table>,,52.1008983461,5.0628907424,5081,Oppervlakte (m2),Bouwrijp,Huidig gebruik,vanaf medio2012,Beschikbare periode,103,Volgnummer,09 Leidsche Rijn_20,Locatiecode,Kavel X,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,,Link,Gemengd,Toekomstige bestemming
2,Kavel V,<table><tr><td>Oppervlakte (m2):</td><td>7431</td></tr><tr><td>Huidig gebruik:</td><td>Bouwrijp</td></tr><tr><td>Beschikbare periode:</td><td>vanaf medio2012</td></tr><tr><td>Volgnummer:</td><td>102</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_19</td></tr><tr><td>Locatie:</td><td>Kavel V</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Gemengd</td></tr></table>,,52.1006793385,5.0616955518,7431,Oppervlakte (m2),Bouwrijp,Huidig gebruik,vanaf medio2012,Beschikbare periode,102,Volgnummer,09 Leidsche Rijn_19,Locatiecode,Kavel V,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Gemengd,Toekomstige bestemming
2,Kavel T1c,<table><tr><td>Oppervlakte (m2):</td><td>1929</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>101</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_49</td></tr><tr><td>Locatie:</td><td>Kavel T1c</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijven- en kantorenpark</td></tr></table>,,52.0679219129,5.0834600663,1929,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,101,Volgnummer,09 Leidsche Rijn_49,Locatiecode,Kavel T1c,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijven- en kantorenpark,Toekomstige bestemming
2,Kavel T1b,<table><tr><td>Oppervlakte (m2):</td><td>5831</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>100</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_48</td></tr><tr><td>Locatie:</td><td>Kavel T1b</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijven- en kantorenpark</td></tr></table>,,52.0684952977,5.0827415416,5831,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,100,Volgnummer,09 Leidsche Rijn_48,Locatiecode,Kavel T1b,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijven- en kantorenpark,Toekomstige bestemming
2,Kavel T17 t\m T21,<table><tr><td>Oppervlakte (m2):</td><td>19388</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>99</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_45</td></tr><tr><td>Locatie:</td><td>Kavel T17 t\m T21</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijven- en kantorenpark</td></tr></table>,,52.0727900553,5.0786866537,19388,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,99,Volgnummer,09 Leidsche Rijn_45,Locatiecode,Kavel T17 t\m T21,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijven- en kantorenpark,Toekomstige bestemming
2,Kavel T13a t\m T16,<table><tr><td>Oppervlakte (m2):</td><td>11982</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>98</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_46</td></tr><tr><td>Locatie:</td><td>Kavel T13a t\m T16</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijven- en kantorenpark</td></tr></table>,,52.0712835478,5.0800242987,11982,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,98,Volgnummer,09 Leidsche Rijn_46,Locatiecode,Kavel T13a t\m T16,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijven- en kantorenpark,Toekomstige bestemming
2,Kavel T12,<table><tr><td>Oppervlakte (m2):</td><td>3224</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>97</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_47</td></tr><tr><td>Locatie:</td><td>Kavel T12</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijven- en kantorenpark</td></tr></table>,,52.0705313686,5.0811087530,3224,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,97,Volgnummer,09 Leidsche Rijn_47,Locatiecode,Kavel T12,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijven- en kantorenpark,Toekomstige bestemming
2,Kavel N28,<table><tr><td>Oppervlakte (m2):</td><td>26426</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>96</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_51</td></tr><tr><td>Locatie:</td><td>Kavel N28</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijven- en kantorenpark</td></tr></table>,,52.0717744212,5.0752806658,26426,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,96,Volgnummer,09 Leidsche Rijn_51,Locatiecode,Kavel N28,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijven- en kantorenpark,Toekomstige bestemming
2,Kavel N25,<table><tr><td>Oppervlakte (m2):</td><td>28641</td></tr><tr><td>Huidig gebruik:</td><td>direct uitgeefbaar</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>95</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_50</td></tr><tr><td>Locatie:</td><td>Kavel N25</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijven- en kantorenpark</td></tr></table>,,52.0684030535,5.0749687233,28641,Oppervlakte (m2),direct uitgeefbaar,Huidig gebruik,vanaf 2012,Beschikbare periode,95,Volgnummer,09 Leidsche Rijn_50,Locatiecode,Kavel N25,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijven- en kantorenpark,Toekomstige bestemming
2,Kavel K,<table><tr><td>Oppervlakte (m2):</td><td>23153</td></tr><tr><td>Huidig gebruik:</td><td>aanvoerroute woonschepen vrijlaten</td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>94</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_35</td></tr><tr><td>Locatie:</td><td>Kavel K</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijventerrein</td></tr></table>,,52.1071611474,5.0494160789,23153,Oppervlakte (m2),aanvoerroute woonschepen vrijlaten,Huidig gebruik,vanaf 2012,Beschikbare periode,94,Volgnummer,09 Leidsche Rijn_35,Locatiecode,Kavel K,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijventerrein,Toekomstige bestemming
2,Kavel H1,<table><tr><td>Oppervlakte (m2):</td><td>5868</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>93</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_36</td></tr><tr><td>Locatie:</td><td>Kavel H1</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijventerrein</td></tr></table>,,52.1094106212,5.0502749438,5868,Oppervlakte (m2),,Huidig gebruik,vanaf 2012,Beschikbare periode,93,Volgnummer,09 Leidsche Rijn_36,Locatiecode,Kavel H1,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijventerrein,Toekomstige bestemming
2,Kavel G11 t\m G15,<table><tr><td>Oppervlakte (m2):</td><td>33257</td></tr><tr><td>Huidig gebruik:</td><td></td></tr><tr><td>Beschikbare periode:</td><td>vanaf 2012</td></tr><tr><td>Volgnummer:</td><td>92</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_37</td></tr><tr><td>Locatie:</td><td>Kavel G11 t\m G15</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Bedrijventerrein</td></tr></table>,,52.1061873772,5.0546636425,33257,Oppervlakte (m2),,Huidig gebruik,vanaf 2012,Beschikbare periode,92,Volgnummer,09 Leidsche Rijn_37,Locatiecode,Kavel G11 t\m G15,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Bedrijventerrein,Toekomstige bestemming
2,Kavel Europaweg zuid,<table><tr><td>Oppervlakte (m2):</td><td>520</td></tr><tr><td>Huidig gebruik:</td><td>reeds in gebruik door Cultuur 19</td></tr><tr><td>Beschikbare periode:</td><td>2012-2016</td></tr><tr><td>Volgnummer:</td><td>91</td></tr><tr><td>Locatiecode:</td><td>09 Leidsche Rijn_39</td></tr><tr><td>Locatie:</td><td>Kavel Europaweg zuid</td></tr><tr><td>Eigenaar:</td><td>Gemeente Utrecht</td></tr><tr><td>Stadslandbouw:</td><td>Mogelijke locatie</td></tr><tr><td>Contact:</td><td>projectbureau Leidsche Rijn </td></tr><tr><td>Link:</td><td>http://www.utrecht.nl/smartsite.dws?id=369781</td></tr><tr><td>Toekomstige bestemming:</td><td>Woningbouw</td></tr></table>,,52.0940826158,5.0191036169,520,Oppervlakte (m2),reeds in gebruik door Cultuur 19,Huidig gebruik,2012-2016,Beschikbare periode,91,Volgnummer,09 Leidsche Rijn_39,Locatiecode,Kavel Europaweg zuid,Locatie,Gemeente Utrecht,Eigenaar,Mogelijke locatie,Stadslandbouw,projectbureau Leidsche Rijn,Contact,http://www.utrecht.nl/smartsite.dws?id=369781,Link,Woningbouw,Toekomstige bestemming
