Nummer;Totaal van;Jaar;Soort verzoek;Land van aanvraag;Aantal verzoeken
3;Jaar, Land van aanvraag;2020;*Alle*;Sierra Leone;20
3;Jaar, Land van aanvraag;2020;*Alle*;Soedan;20
3;Jaar, Land van aanvraag;2020;*Alle*;Sri Lanka;10
3;Jaar, Land van aanvraag;2020;*Alle*;Suriname;20
3;Jaar, Land van aanvraag;2020;*Alle*;Tunesië;40
3;Jaar, Land van aanvraag;2020;*Alle*;Turkije;30
3;Jaar, Land van aanvraag;2020;*Alle*;Uganda;20
3;Jaar, Land van aanvraag;2020;*Alle*;Vietnam;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Afghanistan;40
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Algerije;220
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Bangladesh;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Brazilië;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Burundi;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Chili;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;China;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Democratische Republiek Congo;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Dominicaanse Republiek;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Egypte;40
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Ethiopië;40
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Gambia;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Ghana;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Guinee;50
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;India;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Indonesië;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Irak;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Iran;50
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Italië;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Jordanië;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Letland;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Libanon;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Liberia;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Libië;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Marokko;240
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Nigeria;80
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Palestijnse autoriteit;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Polen;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Roemenië;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Senegal;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Sierra Leone;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Soedan;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Suriname;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Tunesië;40
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Uganda;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;LP;Vietnam;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Albanië;120
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Armenië;50
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Azerbeidzjan;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Bosnië-Herzegovina;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Georgië;120
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Kazachstan;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Kosovo;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Moldavië;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Oekraïne;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Pakistan;20
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Polen;110
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Republiek Noord-Macedonië;70
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Rusland;30
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Servië;120
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Sri Lanka;10
4;Jaar, Soort verzoek, Land van aanvraag;2020;T&O;Turkije;30
