Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Albanese;80
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Algerijnse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Amerikaans burger;230
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Angolese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Argentijnse;50
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Armeense;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Australische;90
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Azerbeidzjaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Belarussische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Bengalese;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Boliviaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Braziliaanse;300
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Bulgaarse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Burger van Bosnië-Herzegovina;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Burger van Congo;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Canadese;60
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Chileense;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Chinese;90
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Colombiaanse;70
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Costa Ricaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Cubaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Dominicaanse;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Ecuadoraanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Egyptische;90
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Eritrese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Ethiopische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Filipijnse;60
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Gambiaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Georgische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Ghanese;120
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Guinese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Indiase;70
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Indonesische;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Iraakse;110
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Iraanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Israëlische;60
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Italiaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Ivoriaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Jamaicaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Japanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Jordaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Kaapverdische;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Kameroense;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Kazachse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Kenyaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Kosovaarse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Kroatische;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Libanese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Liberiaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Libische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Macedonische;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Maleisische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Marokkaanse;290
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Mexicaanse;50
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Moldavische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Mongolische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Nepalese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Nicaraguaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Nieuw-Zeelandse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Nigeriaanse;110
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Oekraïense;90
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Oezbeekse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Onbekend;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Pakistaanse;90
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Peruaanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Russische;120
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Senegalese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Servische;50
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Sierra Leoonse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Singaporese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Soedanese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Somalische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Sri Lankaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Surinaamse;110
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Syrische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Taiwanese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Tanzaniaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Thaise;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Tunesische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Turkse;210
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Ugandese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Venezolaanse;60
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Vietnamese;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Zuid-Afrikaanse;60
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;Derdelanders;*Alle*;Zuid-Koreaanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;EU-burgers;*Alle*;Bulgaarse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;EU-burgers;*Alle*;Kroatische;50
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2017;*Alle*;EU-document;EU-burgers;*Alle*;Roemeense;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Albanese;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Bengalese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Braziliaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Kaapverdische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Kroatische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Maleisische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Marokkaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Turkse;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;Derdelanders;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;01;EU-document;EU-burgers;*Alle*;Kroatische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Braziliaanse;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Georgische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Marokkaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Turkse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;Derdelanders;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;02;EU-document;EU-burgers;*Alle*;Kroatische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Amerikaans burger;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Braziliaanse;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Marokkaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2017;03;EU-document;Derdelanders;*Alle*;Moldavische;10
