X,Y,OBJECTID,KMLINT1,KMLINT1_OMSCHRIJVING,KM_KMLINT1,KMLINT2,KMLINT2_OMSCHRIJVING,KM_KMLINT2,OFFSET_KMLINT1_KMLINT2,OFFSET_KMLINT2_KMLINT1,TEKEN,GELDIG_VANAF,PUBLICATIEDATUM
6.13765334212869,51.9012557092266,32,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,111.03,Zvg-Em,Zevenaar Grens - Emmerich (D) ,72.608,-183.63830131,38.42169868,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.98441491212536,52.3383545924879,33,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,146.4,Asd-Zp,Amsterdam Centraal - Zutphen ,8.103,-154.50261659,138.2973834,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82556555847867,52.3385380387107,34,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,158.505,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,8.505,150,-150,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82556555847867,52.3385380387107,35,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,158.505,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,58.505,100,-100,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.9443993405003,52.3145290388885,36,Vspa-Dvaz,Venserpolder Aansl. - Duivendrecht Aansl. Zuid ,200.119,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,5.471,-205.58989533,194.64810466,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.94127202432142,52.3253253309318,37,Vspa-Dvaz,Venserpolder Aansl. - Duivendrecht Aansl. Zuid ,201.6,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,149.929,-351.52893923,51.67106076,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.94056446807273,52.3197465099513,38,Dvaz-Vspa,Duivendrecht Aansl. Zuid - Venserpolder Aansl. ,0.035,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,4.837,-4.87237578,-4.80237578,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.94415243209662,52.3262164398445,39,Dvaz-Vspa,Duivendrecht Aansl. Zuid - Venserpolder Aansl. ,0.9,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,149.709,-150.60876193,-148.80876193,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.91678047436189,52.32473689744,40,Dvaw-Asb,Duivendrecht Aansl. West - Amsterdam Bijlmer ArenA ,300.077,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,151.748,-451.82511346,148.32888653,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.94467286913657,52.314815081869,41,Dvaw-Asb,Duivendrecht Aansl. West - Amsterdam Bijlmer ArenA ,302.344,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,5.453,296.8911459,-296.8911459,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
5.68719315139977,50.8606954764933,42,Mtb-Mtf,Maastricht Boschpoort - Maastricht Frontenkwartier ,200.8,Mt-Glk,Maastricht - Lanaken (B) ,37.912,162.88847709,-162.88847709,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
5.70318932594815,50.8547919190706,43,Mt-Glk,Maastricht - Lanaken (B) ,36.535,Mt-Vl,Maastricht - Venlo ,0.828,35.70690687,-35.70690687,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
5.66681825261224,50.8801025752422,44,Mt-Glk,Maastricht - Lanaken (B) ,40.57,Has-Glk,Hasselt (B) - Lanaken (B) ,12.751,-53.321,27.819,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
5.66681825261224,50.8801025752422,45,Has-Glk,Hasselt (B) - Lanaken (B) ,12.751,Mt-Glk,Maastricht - Lanaken (B) ,40.57,-53.321,-27.81899999,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
5.70659681425923,50.8476468824971,46,Mt-Vl,Maastricht - Venlo ,0,Fvs-Mt,Visé (B) - Maastricht ,28.5,28.5,-28.5,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.17077749042329,51.3651570856399,47,Mt-Vl,Maastricht - Venlo ,69.95,Vl-Ehv,Venlo - Eindhoven ,0,69.94999999,-69.94999999,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82049536586688,52.3888193455063,48,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,4.1,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,177.46,-181.55962305,-173.35962305,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.47627852995887,51.9261428162625,49,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,84.425,Bd-Rtd,Breda - Rotterdam Centraal ,48.7,-133.125,35.725,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.33091388580573,52.0759256135622,50,Gvc-Gv,Den Haag Centraal - Den Haag HS ,300.2,Gd-Gvc,Gouda - Den Haag Centraal ,24.6,-324.8000207,275.59997929,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.33037257772205,52.0734454621457,51,Gvc-Gv,Den Haag Centraal - Den Haag HS ,300.5,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,60.4,240.09999999,-240.09999999,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.33547714989343,52.0760103790708,52,Laa-Gvc,Den Haag Laan van NOI - Den Haag Centraal ,22.4,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,59.949,37.54869867,-37.54869867,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.33256120865484,52.0760547513859,53,Laa-Gvc,Den Haag Laan van NOI - Den Haag Centraal ,22.6,Gd-Gvc,Gouda - Den Haag Centraal ,24.513,1.91259228,-1.91259228,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.34002637265711,52.072997906416,54,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,100,Gd-Gvc,Gouda - Den Haag Centraal ,23.901,76.09895871,-76.09895871,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.33074964379573,52.0729738164114,55,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,100.654,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,60.411,40.24324977,-40.24324977,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.66669312487828,52.0119097623964,56,Gd-Gvc,Gouda - Den Haag Centraal ,0,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,35,35.00000475,-35.00000475,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.04828839378419,51.9274330654697,57,Brzv-Zvbtwa,Betuweroute Zevenaar - Zevenaar Betuweroute Aansl. ,601.8,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,104.1,497.7,-497.7,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.08993692848254,51.9184823100728,58,Brzv-Zvbtwa,Betuweroute Zevenaar - Zevenaar Betuweroute Aansl. ,604.843,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,107.201,497.64243353,-497.64243353,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.72200402007394,51.9627164026594,59,Ww-Zv,Winterswijk-Zevenaar ,0.4,Zp-Ww,Zutphen - Winterswijk ,44.3,43.9,-43.9,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.08385332171941,51.9206352990066,60,Ww-Zv,Winterswijk-Zevenaar ,49.1,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,106.723,-155.82316763,-57.62316763,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
5.37706225305661,51.8899413144745,61,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,55.6,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,55.484,0.116,-0.116,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.04828839378419,51.9274330654697,62,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,104.1,Brzv-Zvbtwa,Betuweroute Zevenaar - Zevenaar Betuweroute Aansl. ,601.8,497.69999999,-497.69999999,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.86225043046839,52.4034853740767,63,Chw-Chvpa,Coenhavenweg - Amsterdam Coenhaven Pier Azië,400.1,Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,101.154,298.946242,-298.946242,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85460143355278,52.4068685344987,64,Chw-Phw,Coenhavenweg - Petroleumhavenweg ,450,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,150.319,299.68115872,-299.68115872,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85203410706339,52.4000219849212,65,Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,100,Vhw-Nhw,Vlothavenweg - Nieuwe Hemweg ,76.774,-176.774,23.22599999,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85203410706339,52.4000219849212,66,Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,100,Vhw-Kmbw,Vlothavenweg - Kombuisweg ,200.181,100.18103667,-100.18103667,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85471735601328,52.4042901636532,67,Chw-Vhv,Coenhavenweg - Vlothaven ,325.1,Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,100.563,224.53696799,-224.53696799,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85934157787695,52.404768528297,68,Chw-Chv,Coenhavenweg - Amsterdam Coenhaven ,375.1,Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,100.911,-476.01075659,274.1892434,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.8537481170758,52.4036227362832,69,Vhw-Vhv,Vlothavenweg - Vlothaven ,300,Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,100.463,-400.46325537,199.53674462,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85356751927349,52.4101470663893,70,Phw-Ctl,Petroleumhavenweg - Coentunnel ,250,Chw-Phw,Coenhavenweg - Petroleumhavenweg ,450.394,-700.39403829,-200.39403829,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85798716669512,52.4049575638711,71,Phv-Chv,Amsterdam Petroleumhaven - Amsterdam Coenhaven ,150,Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,100.825,-250.82496136,49.17503863,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.84036802639134,52.4038412037852,72,Awhv-Awhvs,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Suezhaven ,0,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,75.798,-75.79847562,-75.79847562,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.83837437312727,52.3925968989399,73,Awhv-Ass,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk ,1.3,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,201.271,199.97133022,-199.97133022,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.83295640851869,52.3897266531751,74,Awhv-Ass,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk ,1.8,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,178.297,-180.09748145,-176.49748145,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.84388247912352,52.4023718601138,75,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,200.017,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,76.088,123.92871084,-123.92871084,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85292197372434,52.3995347696063,76,Vhw-Kmbw,Vlothavenweg - Kombuisweg ,200.1,Vhw-Nhw,Vlothavenweg - Nieuwe Hemweg ,76.774,-276.874,123.326,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.80419646130311,52.4038665612297,77,Awhv-Awhvm,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Maltaweg ,300,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,204.433,95.5671299,-95.5671299,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82610885125938,52.4142435220533,78,Kmbw-Kjtw,Kombuisweg - Kajuitweg ,0,Vhw-Kmbw,Vlothavenweg - Kombuisweg ,202.609,-202.60894959,-202.60894959,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82676413740615,52.3891259949463,79,Rdwa-Aeg,Radarweg Aansl. - Amsterdam Erasmusgracht = Aansl. ,200.581,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,177.878,22.70349323,-22.70349323,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.83734168401419,52.3786210582307,80,Rdwa-Aeg,Radarweg Aansl. - Amsterdam Erasmusgracht = Aansl. ,202.345,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,53.642,148.70251313,-148.70251313,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.83424664509436,52.4083076186692,81,Ahwusl-Ahwbzw,Usselincxhaven - Benzolweg ,50,Vhw-Kmbw,Vlothavenweg - Kombuisweg ,201.704,-251.70445335,-151.70445335,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.85292197372434,52.3995347696063,82,Vhw-Nhw,Vlothavenweg - Nieuwe Hemweg ,76.774,Vhw-Kmbw,Vlothavenweg - Kombuisweg ,200.1,-276.874,-123.32599999,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.86344016104183,52.3935459139858,83,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,50.2,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,77.802,-128.00233481,-27.60233481,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82556672284717,52.3384611267126,84,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,58.505,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,158.505,99.99999999,-99.99999999,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82556672284717,52.3384611267126,85,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,58.505,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,8.505,49.99996485,-49.99996485,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.82426048070521,52.3919778177988,86,Awhv-Awhvmh,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Mainhaven ,500,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,202.241,297.75869514,-297.75869514,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.81514038362582,52.4349184586586,87,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,171.6,Hdr-Zd,Den Helder - Zaandam ,71.6,100,-100,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.86821808070274,52.3890840458732,88,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,180.7,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,78.334,102.36637452,-102.36637452,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.8345251458215,52.4064535877809,89,Awhv-Awhvsh,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Sonthaven ,250,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,75.307,-325.30737478,174.69262521,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
4.91282831585419,52.3769852695931,90,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.7,Asd-Zp,Amsterdam Centraal - Zutphen ,0.869,80.83099999,-80.83099999,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
5.41499239098776,53.1710119280066,91,Hlg-Nscg,Harlingen - Nieuweschans Grens ,0.4,Hlg-Hlgh,Harlingen - Harlingen Haven ,100,-100.39999999,-99.6,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
7.21032875197324,53.1875289407508,92,Hlg-Nscg,Harlingen - Nieuweschans Grens ,127.642,Nscg-Wr,Nieuweschans Grens - Weener (D) ,17.491,-145.133,110.151,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.21047314228931,52.1563901573519,93,Zp-Ww,Zutphen - Winterswijk ,1.8,Ah-Zl,Arnhem - Zwolle ,29.258,27.45803919,-27.45803919,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.72200402007394,51.9627164026594,94,Zp-Ww,Zutphen - Winterswijk ,44.3,Ww-Zv,Winterswijk-Zevenaar ,0.4,43.9,-43.9,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.98755844485733,53.3052670690792,95,Dzvw-Dzvwi,Delfzijl Valgenweg - Delfzijl Valgenweg Industrie ,170,Dzsh-Dzvw,Delfzijl Stamlijn Havenschap - Delfzijl Valgenweg ,160.413,9.58704127,-9.58704127,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.95084583435925,53.3156304542421,96,Dzsh-Ohw,Delfzijl Stamlijn Havenschap - Oosterhorn West ,69.917,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,103.227,-173.14353104,-33.30953104,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.54802006368259,53.2103836030669,97,Gn-Dz,Groningen - Delfzijl ,1.1,Hlg-Nscg,Harlingen - Nieuweschans Grens ,79.342,-80.44172498,-78.24172498,-1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.92955288138627,53.3337841632629,98,Gn-Dz,Groningen - Delfzijl ,38.245,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,100.4,62.155,-62.155,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
6.92955288138627,53.3337841632629,99,Gn-Dz,Groningen - Delfzijl ,38.245,Dz-Dzh,Delfzijl - Delfzijl Haven ,10,28.24499031,-28.24499031,1,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00
