"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewonersorganisatie Stichting Wijkberaad Heesterbuurt","Door het organiseren van het voetbaltoernooi op het Hazelaarplein worden buurtbewoners op sportieve wijze samen gebracht. Het toernooi draagt bij aan het versterken van de sociale cohesie in de buurt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","476.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Buurtstation","Kinderknutselmiddag.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","500.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Kindermiddag op een plein met allerlei spellen en sport. Medewerking en mede-organiseren door de ouders is een must. Naar verwachting 80 kinderen doen mee.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","500.00","500.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Wijkvereniging Bohemen, Waldeck en Kijkduin","Buurtfeest voor de sociale cohesie rond het Pinksterbloemplein.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","500.00","500.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Levensdoel Vervullen","Zorgdragen voor veilige kerstviering, versterken participatie binnen samenleving.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","600.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Culture Clash4U","Bespreking over emancipatie van gesoleerde vrouwen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","650.00","650.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkplatform Morgenstond","Halloween feest in de Meent, voor ongeveer 350 wijkbewoners en kinderen, vergroten van de sociale cohesie in de buurt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","650.00","650.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Buurtstation","Repair Caf 2015 Stationsbuurt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Wijkvereniging Bohemen, Waldeck en Kijkduin","Organiseren van duinwerkdagen en vergroten van de betrokkenheid bewoners/vrijwilligers bij de natuur.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","700.00","700.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Laakkwartier Noord","Met bewoners zorgen voor schone straat en buurt, versterken sociale samenhang.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersoverleg Kraayenstein","Cultuur en muziek dichtbij de bewoners brengen en bewoners met elkaar in contact brengen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Wijkvereniging Bohemen, Waldeck en Kijkduin","Bevorderen social contact in de buurt en nieuwe bewoners betrekken bij de eigen leefomgeving.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","750.00","750.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkplatform Morgenstond","Halloweenfeest werkgroep achtertuinen Morgenstond. Het project draagt bij aan het vergroten van de sociale cohesie.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","800.00","800.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Laakkwartier Noord","Versterken sociale samenhang.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","820.38","820.38","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewonersorganisatie Stichting Wijkberaad Heesterbuurt","Halloween Heesterbuurt is inmiddels uitgegroeid tot een jaarlijkse traditie. Door het organiseren van dit evenement ontmoeten de buurtbewoners (oud en jong) elkaar en leren elkaar beter kennen. Dit helpt de buurtbetrokkenheid te vergroten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","915.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewonersvereniging 'Bosweide'","Diverse kinderactiviteiten rond Pasen, Halloween en Sint Maarten: met deze activiteiten willen de initiatiefnemers de sociale cohesie verbeteren door de mogelijkheid te creren dat de buurtbewoners elkaar beter leren kennen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","1000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewonersvereniging 'Bosweide'","Voorjaarsevent: Het evenement wordt door de initiatiefnemers georganiseerd zodat bewoners van diverse delen van de buurt elkaar kunnen treffen ter bevordering van de sociale cohesie in de buurt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","1000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewonersvereniging 'Bosweide'","Nieuwjaarsevent: Met het Nieuwjaarsevent creert de initiatiefnemer een moment dat bewoners van andere delen van Bosweide elkaar spreken en beter leren kennen. Tevens gebruik de initiatiefnemer dit moment om het vrijwilligerswerk onder de bewoners te promoten en hen te stimuleren en motiveren om deel te nemen aan de bewonersorganisatie of n van haar commissies.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","1000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","De Haagse Scholen 007","Sociale cohesie in de wijk vergroten door het wijkfeest 100 jaar Galvanischool.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","1000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Rivierenbuurt/ Spuikwartier","De activiteit is het opstarten van de wijkzorgwinkel in de Rivierenbuurt door vrijwilligers. Hierbij gaat het o.a. om gebruikte zorgmiddelen die gratis zijn, maar opgehaald moeten worden vanuit andere wijken en steden. De zorgmiddelen zijn onder andere krukken, rollators, rolstoelen, incontinentiemateriaal maar ook babykleding voor tienermoeders en kleding voor mensen in de minima. De zorgmiddelen kunnen gratis of ter leen worden afgehaald bij de wijkzorgwinkel. De winkel wordt geheel bemand door vrijwilligers. Met deze activiteit zorgt u voor uw buren en werkt u samen met de wijkzorgverpleegkundigen, de zorginstellingen in de Rivierenbuurt, Azivo en het stadsdeel Centrum.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkberaad Bohemen, Waldeck en Kijkduin","Bewoners stimuleren actief en betrokken te blijven bij eigen wijk.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","1000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkplatform Morgenstond","Vrijwilligerswaarderingsfeest bewonersorganisatie Morgenstond.40 personen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","1000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Meidendag gericht op uiterlijk en sociale activiteiten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1000.00","1000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Koerdische Vrouwenstichting Helin","Project huiselijk geweld en gedwongen huwelijk.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1005.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting HOOPS","Initiatieven in het kader van sociaal ondernemerschap project ongeschreven traditie.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1005.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Buurtcentrum Schlegelstraat 148","Werven van extra vrijwilligers en betrokkenheid in buurt versterken.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1050.00","","Gesubsidieerde activiteit is in het geheel niet uitgevoerd"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Rivierenbuurt/ Spuikwartier","Organiseren van een wijkfeest in de Rivierenbuurt tijdens de officile opening van het nieuwe O3 gebouw. Er zijn veel nieuwe bewoners in de Rivierenbuurt bijgekomen en is dit buurtfeest bedoeld om alle bewoners bij elkaar te brengen. Dit bevordert de sociale cohesie in de buurt. De activiteiten sluiten aan bij de activiteiten van Zebra Welzijn, de Brede Buurtschool Plus en Dak kindercentra. Tijdens de organisatie wordt rekening gehouden met activiteiten zowel voor alle leeftijden. In samenwerking met O3 wordt de hele buurt genformeerd over welke activiteiten waar en wanneer plaatsvinden.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1100.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Les en examengeld t.b.v. opleiding 2 fitnessdocenten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1200.00","","Subsidie is volledig doorgeschoven naar 2016"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewoners Organisatie Spoorwijk","Het onder de aandacht brengen van het thema gezondheid. Het versterken van de participatie van kinderen in Spoorwijk. De ouders van kinderen hebben een actieve rol bij de activiteit.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1275.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Rivierenbuurt/ Spuikwartier","Afscheidsreceptie De Boskant voor senioren.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1350.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting 'Samen Sterk'","De activiteit 'Op reis met Elisabeth Samson' organiseren voor bewoners van de Stationsbuurt en Rivierenbuurt.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1375.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Schilderswijk 'De Paraplu'","T.b.v. de werving van nieuwe bestuur kandidaten en de verkiezingen van een nieuw bestuur van de bewonersorganisatie.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1480.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting N'HNOE","Onder aandacht brengen thema's schulden, sport en onderwijs bij jongeren.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1500.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersoverleg Kraayenstein","Wijkkrant Kraayenstein ter stimuleren van de sociale participatie en vergroten leefbaarheid.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1640.00","1640.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkberaad Laakkwartier Centraal","Tegengaan eenzaamheid, beheer van groen in de straat en werven vrijwilligers.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1650.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Wijkvereniging Van Stolkpark","Van Stolkpark communiceert richting de wijk en krijgt hiervoor subsidie.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1680.00","1680.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Buurtstation","Organiseren Kinderkoningsdag op het Huijgenspark.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1700.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Extra weekend activiteiten in de zomerperiode.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1714.00","1714.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Bewonersvereniging 'Bosweide'","Bosfeest: De initiatiefnemers wil met de organisatie van het feest de sociale cohesie verbeteren door de mogelijkheid te creren dat de buurtbewoners elkaar beter leren kennen. Ook voor de kinderen wordt deze dag een speciaal evenement georganiseerd.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1800.00","1800.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","De Haagse Scholen 007","Sportlessen en voorlichtingsbijeenkomsten.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","1800.00","1800.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Goed Hart","Bijeenkomst Gezonde Leefstijl.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2000.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Tegemoetkoming VOG 2014.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2000.00","957.00","Subsidie is deels vastgesteld en het restant is doorgeschoven naar 2016"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Faciliteren repetitieruimte Antilliaanse brassband.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2000.00","1996.00","Alles is uitgevoerd, tegen lagere kosten"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Vereniging voor de Haagse Jeugd Clubhuizen De Mussen","Zomerprogramma extra tijdens zomervakantie.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2000.00","2000.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkberaad Laakkwartier Centraal","Stimuleren participatie van kinderen en jongeren, meer vrijwilligers zijn actief.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2100.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Schilderswijk 'De Paraplu'","Concert voor de vrede door diverse doelgroepen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2150.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkplatform Morgenstond","Muziek met Passie: doel is om bewoners van Morgenstond in contact te brengen met kwalitatief hoogwaardige muziek en via dit middel de sociale cohesie te bevorderen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2150.00","2150.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Laakkwartier Noord","Versterken participatie en sociale samenhang in de wijk.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2170.00","2170.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Bewonersorganisatie Laakkwartier Noord","Voorlichting over gezondheid, nieuwe groepen bereiken en activeren goede samenwerking met partners in de wijk.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2200.00","2200.00","Conform vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Wijkberaad Laakkwartier Centraal","Bewoners actief laten meedenken aan ontwikkelingen van de wijk, werven nieuwe vrijwilligers en voorkomen eenzaamheid.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2226.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting Goed Hart","Gezonde leefstijl en voeding voor vrouwen.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2300.00","","Subsidie is nog niet vastgesteld"
"2015","03 - Wijkaanpak en Dienstverlening","Leefbaarheid en bewonersparticipatie","Stichting HOOPS","Bespreekbaar maken (tegengaan) radicalisering bij jongeren.","Subsidieregeling Leefbaarheid en Bewonersparticipatie Den Haag 2015","http://denhaag.raadsinformatie.nl/modules/13/Overige%20bestuurlijke%20stukken/76830","2300.00","","Subsidie is nog niet vastgesteld"
