FID,group_,rdx,rdy,name,folder,urlbig,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2010_07.29,zuidwillemsvaart,153200.6164,413644.3848,jvh100706-0711,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0711.jpg,,,POINT (153200.6160000004 413644.38500000164)
zn_helicopterfotos_2010_07.30,zuidwillemsvaart,153151.3209,413595.451,jvh100706-0712,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0712.jpg,,,POINT (153151.3209999986 413595.4510000013)
zn_helicopterfotos_2010_07.31,zuidwillemsvaart,153023.7742,413515.3968,jvh100706-0713,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0713.jpg,,,POINT (153023.7740000002 413515.3969999999)
zn_helicopterfotos_2010_07.32,zuidwillemsvaart,153001.0305,413503.1678,jvh100706-0714,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0714.jpg,,,POINT (153001.0309999995 413503.16800000146)
zn_helicopterfotos_2010_07.33,zuidwillemsvaart,153001.0305,413503.1678,jvh100706-0715,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0715.jpg,,,POINT (153001.0309999995 413503.16800000146)
zn_helicopterfotos_2010_07.34,zuidwillemsvaart,152955.4745,413480.9354,jvh100706-0716,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0716.jpg,,,POINT (152955.4750000015 413480.93499999866)
zn_helicopterfotos_2010_07.35,zuidwillemsvaart,152866.4366,413440.9209,jvh100706-0717,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0717.jpg,,,POINT (152866.436999999 413440.9210000001)
zn_helicopterfotos_2010_07.36,zuidwillemsvaart,152844.5225,413430.9174,jvh100706-0718,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0718.jpg,,,POINT (152844.52299999818 413430.91699999943)
zn_helicopterfotos_2010_07.37,zuidwillemsvaart,152800.6249,413410.9107,jvh100706-0719,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0719.jpg,,,POINT (152800.625 413410.91099999845)
zn_helicopterfotos_2010_07.38,zuidwillemsvaart,152757.0721,413389.7917,jvh100706-0720,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0720.jpg,,,POINT (152757.07200000063 413389.79199999943)
zn_helicopterfotos_2010_07.39,zuidwillemsvaart,152735.3644,413378.6761,jvh100706-0721,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0721.jpg,,,POINT (152735.36400000006 413378.67599999905)
zn_helicopterfotos_2010_07.40,zuidwillemsvaart,152691.6041,413358.6702,jvh100706-0722,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0722.jpg,,,POINT (152691.60399999842 413358.6700000018)
zn_helicopterfotos_2010_07.41,zuidwillemsvaart,152512.6714,413384.3436,jvh100706-0723,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0723.jpg,,,POINT (152512.6710000001 413384.3440000005)
zn_helicopterfotos_2010_07.42,zuidwillemsvaart,152514.2687,413399.9183,jvh100706-0724,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0724.jpg,,,POINT (152514.26900000125 413399.91800000146)
zn_helicopterfotos_2010_07.43,zuidwillemsvaart,152518.4238,413416.6043,jvh100706-0725,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0725.jpg,,,POINT (152518.42399999872 413416.6039999984)
zn_helicopterfotos_2010_07.44,zuidwillemsvaart,168964.2865,398544.1654,jvh100706-0552,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07_sluizen,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07_sluizen/jvh100706-0552.jpg,,,POINT (168964.28599999845 398544.1649999991)
zn_helicopterfotos_2010_07.45,zuidwillemsvaart,168929.5739,398562.9824,jvh100706-0553,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07_sluizen,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07_sluizen/jvh100706-0553.jpg,,,POINT (168929.57400000095 398562.9820000008)
zn_helicopterfotos_2010_07.46,zuidwillemsvaart,151956.9047,414432.657,jvh100706-0759,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0759.jpg,,,POINT (151956.9050000012 414432.6570000015)
zn_helicopterfotos_2010_07.47,zuidwillemsvaart,151938.1181,414448.2439,jvh100706-0760,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0760.jpg,,,POINT (151938.11800000072 414448.243999999)
zn_helicopterfotos_2010_07.48,zuidwillemsvaart,151855.601,414546.1979,jvh100706-0761,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0761.jpg,,,POINT (151855.6009999998 414546.1979999989)
zn_helicopterfotos_2010_07.49,zuidwillemsvaart,151841.3123,414570.6826,jvh100706-0762,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0762.jpg,,,POINT (151841.311999999 414570.68299999833)
zn_helicopterfotos_2010_07.50,zuidwillemsvaart,151754.4328,414756.5314,jvh100706-0763,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0763.jpg,,,POINT (151754.43299999833 414756.5309999995)
zn_helicopterfotos_2010_07.51,zuidwillemsvaart,151732.8415,414813.2847,jvh100706-0764,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0764.jpg,,,POINT (151732.84200000018 414813.28500000015)
zn_helicopterfotos_2010_07.52,zuidwillemsvaart,151722.4264,414842.2174,jvh100706-0765,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0765.jpg,,,POINT (151722.42599999905 414842.2170000002)
zn_helicopterfotos_2010_07.53,zuidwillemsvaart,151693.809,414931.2391,jvh100706-0766,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0766.jpg,,,POINT (151693.80900000036 414931.23900000006)
zn_helicopterfotos_2010_07.54,zuidwillemsvaart,151634.6874,415177.1489,jvh100706-0767,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0767.jpg,,,POINT (151634.686999999 415177.1490000002)
zn_helicopterfotos_2010_07.55,zuidwillemsvaart,151599.7045,415350.7282,jvh100706-0768,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0768.jpg,,,POINT (151599.7049999982 415350.7280000001)
zn_helicopterfotos_2010_07.56,zuidwillemsvaart,151596.4752,415377.4313,jvh100706-0769,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0769.jpg,,,POINT (151596.4750000015 415377.4310000017)
zn_helicopterfotos_2010_07.57,zuidwillemsvaart,151593.0565,415430.8354,jvh100706-0770,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0770.jpg,,,POINT (151593.05700000003 415430.8350000009)
zn_helicopterfotos_2010_07.58,zuidwillemsvaart,151589.9108,415582.1426,jvh100706-0771,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0771.jpg,,,POINT (151589.91099999845 415582.1429999992)
zn_helicopterfotos_2010_07.59,zuidwillemsvaart,151574.656,415704.5321,jvh100706-0772,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2010-07/jvh100706-0772.jpg,,,POINT (151574.6559999995 415704.5320000015)
