FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
signaleringen_wegvak.11,Dynamisch route informatie paneel,H,600283896,2020-06-01T00:00:00,0,178,060028389620200601,KLK0008077283,R,I,,"LINESTRING (128389.46909999847 481144.15630000085, 128360.55370000005 481118.5482000001, 128326.5791000016 481089.6581000015, 128261.57569999993 481037.17859999835, 128252.42379999906 481030.23800000176)"
signaleringen_wegvak.12,Kruis-pijlsignalering,H,600283896,2020-06-01T00:00:00,0,178,060028389620200601,KLK0008077273,R,I,,"LINESTRING (128389.46909999847 481144.15630000085, 128360.55370000005 481118.5482000001, 128326.5791000016 481089.6581000015, 128261.57569999993 481037.17859999835, 128252.42379999906 481030.23800000176)"
signaleringen_wegvak.13,Autosnelwegsignalering,H,600283903,2020-06-01T00:00:00,0,745,060028390320200601,KLK0008077274,R,I,,"LINESTRING (125268.72049999982 479342.2685999982, 125249.76889999956 479331.86089999974, 125179.87579999864 479293.5956999995, 125110.53849999979 479256.1094999984, 125037.33619999886 479216.77800000086, 124963.19860000163 479175.9048999995, 124921.20580000058 479152.87319999933, 124900.86050000042 479141.8165999986, 124886.03510000184 479133.816300001, 124852.2349999994 479115.7335000001, 124833.8748999983 479106.2217999995, 124809.52299999818 479094.7292000018, 124792.17350000143 479087.7864000015, 124776.94249999896 479082.68090000004, 124758.65459999815 479077.72520000115, 124743.44550000131 479074.53119999915, 124727.17859999835 479072.0238999985, 124703.33549999818 479069.9919000007, 124679.40619999915 479069.883200001, 124658.79549999908 479071.33740000054, 124639.2126000002 479074.0656000003, 124625.6416000016 479076.753800001, 124613.26190000027 479079.7694000006, 124591.4085999988 479086.5023000017)"
signaleringen_wegvak.14,Kruis-pijlsignalering,H,600283903,2020-06-01T00:00:00,0,745,060028390320200601,KLK0008077273,R,I,,"LINESTRING (125268.72049999982 479342.2685999982, 125249.76889999956 479331.86089999974, 125179.87579999864 479293.5956999995, 125110.53849999979 479256.1094999984, 125037.33619999886 479216.77800000086, 124963.19860000163 479175.9048999995, 124921.20580000058 479152.87319999933, 124900.86050000042 479141.8165999986, 124886.03510000184 479133.816300001, 124852.2349999994 479115.7335000001, 124833.8748999983 479106.2217999995, 124809.52299999818 479094.7292000018, 124792.17350000143 479087.7864000015, 124776.94249999896 479082.68090000004, 124758.65459999815 479077.72520000115, 124743.44550000131 479074.53119999915, 124727.17859999835 479072.0238999985, 124703.33549999818 479069.9919000007, 124679.40619999915 479069.883200001, 124658.79549999908 479071.33740000054, 124639.2126000002 479074.0656000003, 124625.6416000016 479076.753800001, 124613.26190000027 479079.7694000006, 124591.4085999988 479086.5023000017)"
signaleringen_wegvak.15,Dynamisch route informatie paneel,H,600283903,2020-06-01T00:00:00,107,745,060028390320200601,KLK0007225487,R,I,,"LINESTRING (125174.8649000004 479290.8865999989, 125110.53849999979 479256.1094999984, 125037.33619999886 479216.77800000086, 124963.19860000163 479175.9048999995, 124921.20580000058 479152.87319999933, 124900.86050000042 479141.8165999986, 124886.03510000184 479133.816300001, 124852.2349999994 479115.7335000001, 124833.8748999983 479106.2217999995, 124809.52299999818 479094.7292000018, 124792.17350000143 479087.7864000015, 124776.94249999896 479082.68090000004, 124758.65459999815 479077.72520000115, 124743.44550000131 479074.53119999915, 124727.17859999835 479072.0238999985, 124703.33549999818 479069.9919000007, 124679.40619999915 479069.883200001, 124658.79549999908 479071.33740000054, 124639.2126000002 479074.0656000003, 124625.6416000016 479076.753800001, 124613.26190000027 479079.7694000006, 124591.4085999988 479086.5023000017)"
signaleringen_wegvak.16,Kruis-pijlsignalering,H,600283934,2020-06-01T00:00:00,0,171,060028393420200601,KLK0007226128,R,I,,"LINESTRING (128252.42379999906 481030.23800000176, 128170.43149999902 480980.6559999995, 128152.81019999832 480969.6228, 128127.41010000184 480954.1446999982, 128106.29630000144 480942.2384000011)"
signaleringen_wegvak.17,Autosnelwegsignalering,H,600283934,2020-06-01T00:00:00,0,171,060028393420200601,KLK0007226127,R,I,,"LINESTRING (128252.42379999906 481030.23800000176, 128170.43149999902 480980.6559999995, 128152.81019999832 480969.6228, 128127.41010000184 480954.1446999982, 128106.29630000144 480942.2384000011)"
signaleringen_wegvak.18,Kruis-pijlsignalering,H,600283943,2020-06-01T00:00:00,0,168,060028394320200601,KLK0007226128,R,I,,"LINESTRING (125484.18329999968 479478.9213999994, 125439.5672999993 479450.1074000001, 125415.0139000006 479436.34899999946, 125373.44779999927 479412.4835000001, 125340.50710000098 479391.8988999985)"
signaleringen_wegvak.19,Autosnelwegsignalering,H,600283943,2020-06-01T00:00:00,0,168,060028394320200601,KLK0007226127,R,I,,"LINESTRING (125484.18329999968 479478.9213999994, 125439.5672999993 479450.1074000001, 125415.0139000006 479436.34899999946, 125373.44779999927 479412.4835000001, 125340.50710000098 479391.8988999985)"
signaleringen_wegvak.20,Kruis-pijlsignalering,H,600283944,2020-06-01T00:00:00,0,88,060028394420200601,KLK0007226128,R,I,,"LINESTRING (125340.50710000098 479391.8988999985, 125311.60130000114 479374.11890000105, 125276.80849999934 479353.61360000074, 125268.72049999982 479342.2685999982)"
signaleringen_wegvak.21,Autosnelwegsignalering,H,600283944,2020-06-01T00:00:00,0,88,060028394420200601,KLK0007226127,R,I,,"LINESTRING (125340.50710000098 479391.8988999985, 125311.60130000114 479374.11890000105, 125276.80849999934 479353.61360000074, 125268.72049999982 479342.2685999982)"
signaleringen_wegvak.22,Kruis-pijlsignalering,H,600283957,2020-06-01T00:00:00,0,198,060028395720200601,KLK0007226128,R,I,,"LINESTRING (128106.29630000144 480942.2384000011, 128061.66279999912 480916.4343999997, 128021.76350000128 480892.3044000007, 127972.76260000095 480863.6235000007, 127934.77650000155 480842.4578999989)"
signaleringen_wegvak.23,Autosnelwegsignalering,H,600283957,2020-06-01T00:00:00,0,198,060028395720200601,KLK0007226127,R,I,,"LINESTRING (128106.29630000144 480942.2384000011, 128061.66279999912 480916.4343999997, 128021.76350000128 480892.3044000007, 127972.76260000095 480863.6235000007, 127934.77650000155 480842.4578999989)"
signaleringen_wegvak.24,Kruis-pijlsignalering,H,600284138,2020-06-01T00:00:00,0,102,060028413820200601,KLK0007551221,R,I,,"LINESTRING (127031.30970000103 480373.49020000175, 126994.19299999997 480347.56760000065, 126944.75879999995 480319.8407999985)"
signaleringen_wegvak.25,Autosnelwegsignalering,H,600284138,2020-06-01T00:00:00,0,102,060028413820200601,KLK0007551220,R,I,,"LINESTRING (127031.30970000103 480373.49020000175, 126994.19299999997 480347.56760000065, 126944.75879999995 480319.8407999985)"
signaleringen_wegvak.26,Kruis-pijlsignalering,H,600284179,2020-06-01T00:00:00,0,108,060028417920200601,KLK0007551239,R,I,,"LINESTRING (126289.40709999949 479957.8220000006, 126221.40900000185 479920.38340000063, 126193.1400000006 479909.64169999957)"
signaleringen_wegvak.27,Autosnelwegsignalering,H,600284179,2020-06-01T00:00:00,0,108,060028417920200601,KLK0007551238,R,I,,"LINESTRING (126289.40709999949 479957.8220000006, 126221.40900000185 479920.38340000063, 126193.1400000006 479909.64169999957)"
signaleringen_wegvak.28,Kruis-pijlsignalering,H,249358059,2020-06-01T00:00:00,0,423,024935805920200601,KLK0007493186,R,I,,"LINESTRING (124706.12689999864 479099.0364000015, 124681.41299999878 479100.5177000016, 124657.1240000017 479104.5962000005, 124639.06379999965 479109.314100001, 124617.27789999917 479117.0276999995, 124591.48860000074 479127.8136, 124564.30820000172 479140.8931999989, 124539.38100000098 479151.9479999989, 124520.30939999968 479159.19519999996, 124503.34980000183 479164.51949999854, 124481.6939000003 479169.2320000008, 124464.90370000154 479171.65949999914, 124445.08940000087 479172.81639999896, 124427.20080000162 479172.69619999826, 124406.35159999877 479170.5795000009, 124388.34019999951 479167.34760000184, 124367.0159999989 479161.4050000012, 124351.14649999887 479155.4629999995, 124340.48440000042 479151.23409999907, 124320.41479999945 479140.879900001, 124304.55600000173 479130.7707999982)"
signaleringen_wegvak.29,Autosnelwegsignalering,H,249358059,2020-06-01T00:00:00,0,423,024935805920200601,KLK0007493185,R,I,,"LINESTRING (124706.12689999864 479099.0364000015, 124681.41299999878 479100.5177000016, 124657.1240000017 479104.5962000005, 124639.06379999965 479109.314100001, 124617.27789999917 479117.0276999995, 124591.48860000074 479127.8136, 124564.30820000172 479140.8931999989, 124539.38100000098 479151.9479999989, 124520.30939999968 479159.19519999996, 124503.34980000183 479164.51949999854, 124481.6939000003 479169.2320000008, 124464.90370000154 479171.65949999914, 124445.08940000087 479172.81639999896, 124427.20080000162 479172.69619999826, 124406.35159999877 479170.5795000009, 124388.34019999951 479167.34760000184, 124367.0159999989 479161.4050000012, 124351.14649999887 479155.4629999995, 124340.48440000042 479151.23409999907, 124320.41479999945 479140.879900001, 124304.55600000173 479130.7707999982)"
signaleringen_wegvak.30,Autosnelwegsignalering,H,249358061,2020-06-01T00:00:00,0,306,024935806120200601,KLK0008797359,R,I,,"LINESTRING (124799.79509999976 479109.21609999985, 124780.63289999962 479103.0009999983, 124758.19550000131 479097.0164999999, 124733.02849999815 479092.5144999996, 124711.38549999893 479090.97989999875, 124689.05460000038 479090.29199999943, 124669.4224999994 479091.2311999984, 124647.99120000005 479094.24749999866, 124631.73840000108 479096.8936999999, 124613.16539999843 479101.741799999, 124600.58439999819 479105.59149999917, 124589.29540000111 479108.98409999907, 124573.68629999831 479115.3962999992, 124543.35489999875 479128.88809999824, 124528.12150000036 479135.43659999967, 124512.51099999994 479141.75349999964, 124505.3770999983 479144.3236999996)"
signaleringen_wegvak.31,Kruis-pijlsignalering,H,249358061,2020-06-01T00:00:00,0,306,024935806120200601,KLK0008797360,R,I,,"LINESTRING (124799.79509999976 479109.21609999985, 124780.63289999962 479103.0009999983, 124758.19550000131 479097.0164999999, 124733.02849999815 479092.5144999996, 124711.38549999893 479090.97989999875, 124689.05460000038 479090.29199999943, 124669.4224999994 479091.2311999984, 124647.99120000005 479094.24749999866, 124631.73840000108 479096.8936999999, 124613.16539999843 479101.741799999, 124600.58439999819 479105.59149999917, 124589.29540000111 479108.98409999907, 124573.68629999831 479115.3962999992, 124543.35489999875 479128.88809999824, 124528.12150000036 479135.43659999967, 124512.51099999994 479141.75349999964, 124505.3770999983 479144.3236999996)"
signaleringen_wegvak.32,Kruis-pijlsignalering,H,248358042,2020-06-01T00:00:00,0,163,024835804220200601,KLK0007493186,R,I,,"LINESTRING (124304.55600000173 479130.7707999982, 124291.28409999982 479121.2346000001, 124277.55220000073 479109.40769999847, 124267.67969999835 479099.8903999999, 124258.02589999884 479089.16699999943, 124249.21700000018 479078.5291999988, 124240.65500000119 479066.46649999917, 124233.85619999841 479055.9882000014, 124227.53299999982 479044.7039999999, 124221.1165000014 479031.7787999995, 124215.65900000185 479018.90790000185, 124211.58709999919 479007.8346000016, 124209.41019999981 479001.7126000002)"
signaleringen_wegvak.33,Autosnelwegsignalering,H,248358042,2020-06-01T00:00:00,0,163,024835804220200601,KLK0007493185,R,I,,"LINESTRING (124304.55600000173 479130.7707999982, 124291.28409999982 479121.2346000001, 124277.55220000073 479109.40769999847, 124267.67969999835 479099.8903999999, 124258.02589999884 479089.16699999943, 124249.21700000018 479078.5291999988, 124240.65500000119 479066.46649999917, 124233.85619999841 479055.9882000014, 124227.53299999982 479044.7039999999, 124221.1165000014 479031.7787999995, 124215.65900000185 479018.90790000185, 124211.58709999919 479007.8346000016, 124209.41019999981 479001.7126000002)"
signaleringen_wegvak.34,Kruis-pijlsignalering,H,600283938,2020-06-01T00:00:00,0,958,060028393820200601,KLK0007226128,R,I,,"LINESTRING (127031.30970000103 480373.49020000175, 126990.31370000169 480353.6015999988, 126970.18160000071 480343.8643000014, 126938.6699000001 480327.7862999998, 126905.26099999994 480309.60170000046, 126868.13259999827 480289.0892999992, 126803.0978000015 480253.15940000117, 126765.59430000186 480232.4398000017, 126717.28830000013 480205.7520999983, 126665.6537999995 480177.2254999988, 126617.36899999902 480150.54949999973, 126540.5075000003 480108.08570000157, 126494.02219999954 480082.4039000012, 126461.73039999977 480064.5636, 126400.45939999819 480030.7131000012, 126329.09569999948 479991.2866999991, 126284.8236999996 479966.5989000015, 126225.61459999904 479930.5705999993, 126193.1400000006 479909.64169999957)"
signaleringen_wegvak.35,Autosnelwegsignalering,H,600283938,2020-06-01T00:00:00,0,958,060028393820200601,KLK0007226127,R,I,,"LINESTRING (127031.30970000103 480373.49020000175, 126990.31370000169 480353.6015999988, 126970.18160000071 480343.8643000014, 126938.6699000001 480327.7862999998, 126905.26099999994 480309.60170000046, 126868.13259999827 480289.0892999992, 126803.0978000015 480253.15940000117, 126765.59430000186 480232.4398000017, 126717.28830000013 480205.7520999983, 126665.6537999995 480177.2254999988, 126617.36899999902 480150.54949999973, 126540.5075000003 480108.08570000157, 126494.02219999954 480082.4039000012, 126461.73039999977 480064.5636, 126400.45939999819 480030.7131000012, 126329.09569999948 479991.2866999991, 126284.8236999996 479966.5989000015, 126225.61459999904 479930.5705999993, 126193.1400000006 479909.64169999957)"
signaleringen_wegvak.36,Kruis-pijlsignalering,H,600283942,2020-06-01T00:00:00,0,830,060028394220200601,KLK0007226128,R,I,,"LINESTRING (126193.1400000006 479909.64169999957, 126101.97940000147 479859.2069000006, 126049.59180000052 479829.7058000006, 126008.05220000073 479805.2318000011, 125943.49370000139 479765.4118999988, 125889.5185999982 479729.69310000166, 125818.47780000046 479679.6867999993, 125781.1715000011 479653.0960999988, 125734.73699999973 479622.0075000003, 125695.97549999878 479597.6658000015, 125651.92229999974 479571.86890000105, 125609.58889999986 479548.1886, 125524.65740000084 479500.9604000002, 125484.18329999968 479478.9213999994)"
signaleringen_wegvak.37,Autosnelwegsignalering,H,600283942,2020-06-01T00:00:00,0,830,060028394220200601,KLK0007226127,R,I,,"LINESTRING (126193.1400000006 479909.64169999957, 126101.97940000147 479859.2069000006, 126049.59180000052 479829.7058000006, 126008.05220000073 479805.2318000011, 125943.49370000139 479765.4118999988, 125889.5185999982 479729.69310000166, 125818.47780000046 479679.6867999993, 125781.1715000011 479653.0960999988, 125734.73699999973 479622.0075000003, 125695.97549999878 479597.6658000015, 125651.92229999974 479571.86890000105, 125609.58889999986 479548.1886, 125524.65740000084 479500.9604000002, 125484.18329999968 479478.9213999994)"
signaleringen_wegvak.38,Autosnelwegsignalering,H,600285596,2020-06-01T00:00:00,0,3432,060028559620200601,KLK0008077274,R,I,,"LINESTRING (128252.42379999906 481030.23800000176, 128207.92000000179 480996.48739999905, 128160.50090000033 480962.51199999824, 128107.7696999982 480927.24980000034, 128072.56309999898 480904.67020000145, 128033.8647999987 480881.189100001, 127972.56340000033 480845.22509999946, 127898.48380000144 480804.44839999825, 127824.30040000007 480766.28489999846, 127758.99430000037 480735.03709999844, 127693.7928000018 480704.8145000003, 127639.58049999923 480679.45230000094, 127588.28119999915 480653.6928000003, 127541.76669999957 480628.96350000054, 127485.15949999914 480597.9670000002, 127384.67980000004 480542.4558000006, 127326.05829999968 480510.24390000105, 127267.0223999992 480478.6807000004, 127193.51280000061 480441.09589999914, 127147.01170000061 480417.2811000012, 127105.61960000172 480394.74920000136, 127028.14660000056 480351.9583999999, 126947.1352000013 480307.2017999999, 126874.54679999873 480267.0987999998, 126799.1689000018 480225.4547000006, 126742.33999999985 480194.0584000014, 126702.74720000103 480172.1843999997, 126647.60520000011 480141.7201000005, 126586.68310000002 480108.06230000034, 126531.5412000008 480077.59800000116, 126456.91640000045 480036.36989999935, 126383.02519999817 479995.5471000001, 126305.49980000034 479952.71649999917, 126231.43499999866 479911.7978999987, 126172.4796999991 479879.22670000046, 126092.14409999922 479834.5758000016, 126044.61919999868 479807.80590000004, 125986.06839999929 479772.69959999993, 125930.47260000184 479737.1917000003, 125881.55079999939 479704.07759999856, 125836.42509999871 479672.2928000018, 125779.65749999881 479632.0395000018, 125741.33669999987 479605.48490000144, 125687.1667000018 479570.05779999867, 125632.17920000106 479535.9871999994, 125568.66869999841 479498.8332999982, 125509.95809999853 479466.7311999984, 125434.81159999967 479428.22309999913, 125373.76150000095 479398.1083999984, 125327.2078000009 479373.9068999998, 125268.72049999982 479342.2685999982)"
signaleringen_wegvak.39,Kruis-pijlsignalering,H,600285596,2020-06-01T00:00:00,0,3432,060028559620200601,KLK0008077273,R,I,,"LINESTRING (128252.42379999906 481030.23800000176, 128207.92000000179 480996.48739999905, 128160.50090000033 480962.51199999824, 128107.7696999982 480927.24980000034, 128072.56309999898 480904.67020000145, 128033.8647999987 480881.189100001, 127972.56340000033 480845.22509999946, 127898.48380000144 480804.44839999825, 127824.30040000007 480766.28489999846, 127758.99430000037 480735.03709999844, 127693.7928000018 480704.8145000003, 127639.58049999923 480679.45230000094, 127588.28119999915 480653.6928000003, 127541.76669999957 480628.96350000054, 127485.15949999914 480597.9670000002, 127384.67980000004 480542.4558000006, 127326.05829999968 480510.24390000105, 127267.0223999992 480478.6807000004, 127193.51280000061 480441.09589999914, 127147.01170000061 480417.2811000012, 127105.61960000172 480394.74920000136, 127028.14660000056 480351.9583999999, 126947.1352000013 480307.2017999999, 126874.54679999873 480267.0987999998, 126799.1689000018 480225.4547000006, 126742.33999999985 480194.0584000014, 126702.74720000103 480172.1843999997, 126647.60520000011 480141.7201000005, 126586.68310000002 480108.06230000034, 126531.5412000008 480077.59800000116, 126456.91640000045 480036.36989999935, 126383.02519999817 479995.5471000001, 126305.49980000034 479952.71649999917, 126231.43499999866 479911.7978999987, 126172.4796999991 479879.22670000046, 126092.14409999922 479834.5758000016, 126044.61919999868 479807.80590000004, 125986.06839999929 479772.69959999993, 125930.47260000184 479737.1917000003, 125881.55079999939 479704.07759999856, 125836.42509999871 479672.2928000018, 125779.65749999881 479632.0395000018, 125741.33669999987 479605.48490000144, 125687.1667000018 479570.05779999867, 125632.17920000106 479535.9871999994, 125568.66869999841 479498.8332999982, 125509.95809999853 479466.7311999984, 125434.81159999967 479428.22309999913, 125373.76150000095 479398.1083999984, 125327.2078000009 479373.9068999998, 125268.72049999982 479342.2685999982)"
signaleringen_wegvak.40,Kruis-pijlsignalering,H,387313013,2020-06-01T00:00:00,0,142,038731301320200601,KLK0010138046,R,I,,"LINESTRING (193779.09899999946 456967.04399999976, 193800.35700000077 457002.9919999987, 193815.39299999923 457041.7049999982, 193819.1950000003 457057.60500000045, 193823.36400000006 457086.63599999994, 193825.49700000137 457099.21400000155)"
signaleringen_wegvak.41,Autosnelwegsignalering,H,387313013,2020-06-01T00:00:00,0,142,038731301320200601,KLK0010138047,R,I,,"LINESTRING (193779.09899999946 456967.04399999976, 193800.35700000077 457002.9919999987, 193815.39299999923 457041.7049999982, 193819.1950000003 457057.60500000045, 193823.36400000006 457086.63599999994, 193825.49700000137 457099.21400000155)"
signaleringen_wegvak.42,Kruis-pijlsignalering,H,387313014,2020-06-01T00:00:00,0,23,038731301420200601,KLK0010138046,R,I,,"LINESTRING (193761.5234999992 456953.1079000011, 193771.14609999955 456958.436900001, 193779.09899999946 456967.04399999976)"
signaleringen_wegvak.43,Autosnelwegsignalering,H,387313014,2020-06-01T00:00:00,0,23,038731301420200601,KLK0010138047,R,I,,"LINESTRING (193761.5234999992 456953.1079000011, 193771.14609999955 456958.436900001, 193779.09899999946 456967.04399999976)"
signaleringen_wegvak.44,Kruis-pijlsignalering,H,600415709,2020-10-01T00:00:00,0,50,060041570920201001,KLK0008814402,L,I,,"LINESTRING (87893.48550000042 461518.4904000014, 87932.50919999927 461550.47140000015)"
signaleringen_wegvak.45,Autosnelwegsignalering,H,600415709,2020-10-01T00:00:00,0,50,060041570920201001,KLK0008814403,L,I,,"LINESTRING (87893.48550000042 461518.4904000014, 87932.50919999927 461550.47140000015)"
signaleringen_wegvak.46,Kruis-pijlsignalering,H,600415722,2020-10-01T00:00:00,0,20,060041572220201001,KLK0008814402,L,I,,"LINESTRING (87877.42300000042 461506.30370000005, 87893.48550000042 461518.4904000014)"
signaleringen_wegvak.47,Autosnelwegsignalering,H,600415722,2020-10-01T00:00:00,0,20,060041572220201001,KLK0008814403,L,I,,"LINESTRING (87877.42300000042 461506.30370000005, 87893.48550000042 461518.4904000014)"
signaleringen_wegvak.48,Kruis-pijlsignalering,H,282312025,2021-03-01T00:00:00,0,83,028231202520210301,KLK0010134817,R,I,,"LINESTRING (141249.2291000001 456012.1816999987, 141331.94700000063 456007.63800000027)"
signaleringen_wegvak.49,Autosnelwegsignalering,H,282312025,2021-03-01T00:00:00,0,83,028231202520210301,KLK0010134818,R,I,,"LINESTRING (141249.2291000001 456012.1816999987, 141331.94700000063 456007.63800000027)"
signaleringen_wegvak.50,Lokale filesignalering,H,282312025,2021-03-01T00:00:00,46,83,028231202520210301,KLK0010089501,R,I,,"LINESTRING (141295.15989999846 456009.6587000005, 141331.94700000063 456007.63800000027)"
signaleringen_wegvak.51,Autosnelwegsignalering,T,94136007,2021-01-01T00:00:00,0,16,009413600720210101,KLK0008821222,M,I,,"LINESTRING (47220.721000000834 368488.2670000009, 47235 368480)"
signaleringen_wegvak.52,Autosnelwegsignalering,T,600093546,2021-01-01T00:00:00,0,18,060009354620210101,KLK0008821222,M,I,,"LINESTRING (47235 368480, 47229.482000000775 368497.34099999815)"
signaleringen_wegvak.53,Autosnelwegsignalering,H,600093546,2021-01-01T00:00:00,0,18,060009354620210101,KLK0008821220,M,I,,"LINESTRING (47235 368480, 47229.482000000775 368497.34099999815)"
