x;y;Locatienaam;Organisatie;Straat;Nummer;Letter;Toevoeging;Adres;Postcode;Woonplaats;PCPlaats;Wijknaam;Buurtnaam;Domein;Hoofdfunctie;Functie;Kaart;Doelgroep;Telefoon;Email;Website1;Website2;Toegankelijkheid
137574;457076;Utrecht Wittevrouwen;Stichting Fokus;Vermeulenstraat;12;A;;Vermeulenstraat 12A;3572 WP;Utrecht;3572 WP Utrecht;Noordoost;Zeeheldenbuurt, Hengeveldstraat e.o.;Zorg;Lichamelijke beperking;Zelfstandig wonen met een lichamelijke handicap, 24-uurs assistentie;Lichamelijke beperking;Mensen met een lichamelijke beperking;050-5217272;servicepunt@fokuswonen.nl;http://www.fokuswonen.nl/Home/Fokuswonen/Fokusprojecten/Utrecht/Utrecht-Wittevrouwen;http://www.fokuswonen.nl;
137206;454164;Woonzorgcentrum Tolsteeg;AxionContinu;Saffierlaan;10;;;Saffierlaan 10;3523 RC;Utrecht;3523 RC Utrecht;Zuid;Tolsteeg, Rotsoord;Zorg;Verpleging en verzorging ouderen;Woonzorgcentrum, beschut wonen, beschermd wonen, langdurige zorg, verpleging, kortdurende opname, zelfstandig wonen;Verpleging en verzorging ouderen;Ouderen, dementerenden, mensen met geheugenproblemen, mensen met een lichamelijke beperking, mensen met een chronische ziekte;030-2567567;servicebureau@axioncontinu.nl;http://www.axioncontinu.nl/tolsteeg;http://www.axioncontinu.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={4BE2E99C-D73E-4D03-8EDC-218F5541BBB9}&lan_id=1
137971;452906;Wooncentrum De Koppel;Careyn;Hondsrug;461-463;;;Hondsrug 461-463;3524 BX;Utrecht;3524 BX Utrecht;Zuid;Lunetten-noord;Zorg;Verpleging en verzorging ouderen;Beschut wonen;Verpleging en verzorging ouderen;Ouderen;030-2806170;;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-de-koppel/;http://www.careyn.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={7F495676-5385-4CC3-A8D3-721BCDA01E14}&lan_id=1
131189;457038;Youké Hof ter Weydeweg;Youké;Hof ter Weydeweg;20;;;Hof ter Weydeweg 20;3543 BC;Utrecht;3543 BC Utrecht;Leidsche Rijn;Terwijde-west;Zorg;Maatschappelijke opvang;Jeugd- en opvoedhulp, crisisopvang, ambulante spoedhulp;Maatschappelijke opvang;Kinderen en jongeren van 0 tot 23 jaar, kinderen en jongeren met jeugdzorgindicatie;030-7601060 / 0800-4005000;start@youke.nl;http://www.youke.nl;;
134845;458268;Youké Stautonstraat;Youké;Stautonstraat;9;;;Stautonstraat 9;3505 AB;Utrecht;3505 AB Utrecht;Noordwest;Schaakbuurt e.o.;Zorg;Maatschappelijke opvang;Jeugd- en opvoedhulp, crisisopvang, ambulante spoedhulp;Maatschappelijke opvang;Kinderen en jongeren van 0 tot 23 jaar, kinderen en jongeren met jeugdzorgindicatie;030-2620014 / 0800-4005000;start@youke.nl;http://www.youke.nl;;
137847;453434;Ameland;Amerpoort;Ameland;3-5;;;Ameland 3-5;3524 AM;Utrecht;3524 AM Utrecht;Zuid;Lunetten-noord;Zorg;Verstandelijke beperking;Begeleid zelfstandig wonen, groepswonen, crisisopvang;Verstandelijke beperking;Jongeren met jeugdzorgindicatie;035-6475555;info@amerpoort.nl;http://www.amerpoort.nl/locaties/wonen/ameland.html;http://www.amerpoort.nl/;
137863;452848;Utrecht Lunetten;Stichting Fokus;Twente;110;;;Twente 110;3524 TW;Utrecht;3524 TW Utrecht;Zuid;Lunetten-noord;Zorg;Lichamelijke beperking;Zelfstandig wonen met een lichamelijke handicap, 24-uurs assistentie;Lichamelijke beperking;Mensen met een lichamelijke beperking;050-5217272;servicepunt@fokuswonen.nl;http://www.fokuswonen.nl/Home/Fokuswonen/Fokusprojecten/Utrecht/Utrecht-Lunetten;http://www.fokuswonen.nl;
134894;459073;Woonzorgcentrum 't Huis aan de Vecht;AxionContinu;Costa Ricadreef;9;;;Costa Ricadreef 9;3563 TA;Utrecht;3563 TA Utrecht;Overvecht;Vechtzoom-noord, Klopvaart;Zorg;Verpleging en verzorging ouderen;Woonzorgcentrum, verzorgd wonen, beschermd wonen, beschut wonen, langdurige zorg, verpleging, kortdurende opname, zelfstandig wonen;Verpleging en verzorging ouderen;Ouderen, dementerenden, mensen met geheugenproblemen, mensen met een lichamelijke beperking, mensen met een chronische ziekte;030-2646668;servicebureau@axioncontinu.nl;http://www.axioncontinu.nl/t-huis-aan-de-vecht;http://www.axioncontinu.nl;
135482;459546;Zorgcentrum Rosendael;Careyn;Indusdreef;5;;;Indusdreef 5;3564 GV;Utrecht;3564 GV Utrecht;Overvecht;Tigrisdreef e.o.;Zorg;Verpleging en verzorging ouderen;Beschermd wonen;Verpleging en verzorging ouderen;Ouderen;030-2588788;;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-rosendael/;http://www.careyn.nl;
135118;458809;Woonzorgcentrum Zuylenstede;Vecht en IJssel;Perudreef;8;;;Perudreef 8;3563 VA;Utrecht;3563 VA Utrecht;Overvecht;Vechtzoom-zuid;Zorg;Verpleging en verzorging ouderen;Verzorgd Wonen, Zelfstandig Zorgwonen en Gekoesterd Wonen. Zorg Thuis.;Verpleging en verzorging ouderen;Ouderen, ouderen met dementie, mensen met een beperking;030-2647100;info@vechtenijssel.nl;http://www.vechtenijssel.nl/welkom/zuylenstede;http://www.vechtenijssel.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={8EDBDC95-9FBF-4906-A3A6-2CE5B4750A52}&lan_id=1
136880;458538;Zorgcentrum Tamarinde;Careyn;Neckardreef;6;;;Neckardreef 6;3562 CN;Utrecht;3562 CN Utrecht;Overvecht;Neckardreef e.o.;Zorg;Verpleging en verzorging ouderen;Beschut wonen;Verpleging en verzorging ouderen;Ouderen;030-2588700;;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-nieuw-tamarinde/;http://www.careyn.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={2F56BEED-E4B6-4828-95EF-7FC0BA2A95AA}&lan_id=1
136861;458610;Warande;Careyn;Werradreef;96;;;Werradreef 96;3562 CW;Utrecht;3562 CW Utrecht;Overvecht;Neckardreef e.o.;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen, beschermd wonen;Verpleging en verzorging ouderen;Ouderen;088-1239988;;https://www.careyn.nl/locaties/utrecht/utrecht/warande/;http://www.careyn.nl;
136791;459018;Brandenburchdreef;naar keuze;Brandenburchdreef en Dommeringdreef;;;;Brandenburchdreef en Dommeringdreef ;;Utrecht; Utrecht;Overvecht;Neckardreef e.o.;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen;Verpleging en verzorging ouderen;Ouderen, mensen met een verstandelijke beperking;;;http://www.abrona.nl;;
137727;458484;Vulcanusdreef;naar keuze, Reinaerde, Mitros;Vulcanusdreef;47;;;Vulcanusdreef 47;3561 CB;Utrecht;3561 CB Utrecht;Overvecht;Donaudreef, Wolgadreef e.o.;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen;Verpleging en verzorging ouderen;Ouderen, mensen met een verstandelijke beperking;;;http://www.reinaerde.nl;http://www.mitros.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={8BE5006E-8B4E-4D65-909D-FC8739A3ECF9}&lan_id=1
135865;459276;Gagelstaete en Oeroeboeroe;naar keuze en Reinaerde;Marokkodreef;11 t/m 65;;;Marokkodreef 11 t/m 65;3564 EV;Utrecht;3564 EV Utrecht;Overvecht;Zambesidreef e.o.;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen;Verpleging en verzorging ouderen;Ouderen, mensen met een verstandelijke beperking;;;http://www.portaal.nl;;
135253;459071;Grasboom Utrecht Clophaemer;De Grasboom;Victoria Regiadreef;70;C,D,E,G,H,J,K,M,L;;Victoria Regiadreef 70C,D,E,G,H,J,K,M,L;3563 GJ;Utrecht;3563 GJ Utrecht;Overvecht;Vechtzoom-zuid;Zorg;Geestelijke gezondheidszorg;Ggz, begeleid zelfstandig wonen, beschermd wonen;Geestelijke gezondheidszorg;Autistische jongvolwassenen  ;;secretariaat@grasboomclophaemer.nl, info@degrasboom.org;;http://www.degrasboom.nl;
134867;459517;De Kiezel;Amerpoort;Bahamadreef;1-13;;;Bahamadreef 1-13;3563 HV;Utrecht;3563 HV Utrecht;Overvecht;Vechtzoom-noord, Klopvaart;Zorg;Verstandelijke beperking;Begeleid zelfstandig wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking, jongvolwassenen en volwassenen;035-6475555;info@amerpoort.nl;http://www.amerpoort.nl/locaties/wonen/de-kiezel.html;http://www.amerpoort.nl;
137249;458476;Jeanne d'Arcdreef;Philadelphia;Jeanne d'Arcdreef;71;;;Jeanne d'Arcdreef 71;3561 SB;Utrecht;3561 SB Utrecht;Overvecht;Donaudreef, Wolgadreef e.o.;Zorg;Verstandelijke beperking;Beschermd wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking;0800-0830;;http://www.philadelphia.nl;;
136203;459138;Loevenhout;Reinaarde;Grote Trekdreef;141;;;Grote Trekdreef 141;3563 CA;Utrecht;3563 CA Utrecht;Overvecht;Zambesidreef e.o.;Zorg;Verstandelijke beperking;Beschermd wonen, groepswonen;Verstandelijke beperking;Mensen met niet-aangeboren hersenletsel;;info@reinaerde.nl;http://www.reinaerde.nl;;
131178;457154;Woonzorgcentrum De Componist;AxionContinu;George Jarnostraat;14-20;;;George Jarnostraat 14-20;3543 BX;Utrecht;3543 BX Utrecht;Leidsche Rijn;Terwijde-west;Zorg;Verpleging en verzorging ouderen;Woonzorgcentrum, beschermd wonen, langdurige zorg, verpleging;Verpleging en verzorging ouderen;Ouderen, dementerenden, mensen met geheugenproblemen;030-6866330;servicebureau@axioncontinu.nl;http://www.axioncontinu.nl/de-componist;http://www.axioncontinu.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={EE077E82-3C65-4014-9087-52B5F980F84D}&lan_id=1
132098;455629;Parkwijk;Careyn;Eerste Oosterparklaan;72;;;Eerste Oosterparklaan 72;3544 AK;Utrecht;3544 AK Utrecht;Leidsche Rijn;Parkwijk-zuid;Zorg;Verpleging en verzorging ouderen;Beschermd wonen;Verpleging en verzorging ouderen;Ouderen;030-6702340;;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-parkwijk/;http://www.careyn.nl;
130862;456854;Woonzorgcentrum De Drie Ringen;AxionContinu, Reinaerde;Kandinskystraat;40;;;Kandinskystraat 40;3544 NW;Utrecht;3544 NW Utrecht;Leidsche Rijn;Het Zand-west;Zorg;Verpleging en verzorging ouderen;Woonzorgcentrum, zelfstandig wonen, verzorgd wonen, beschermd wonen, beschut wonen, langdurige zorg, verpleging, thuiszorg;Verpleging en verzorging ouderen;Ouderen, dementerenden, mensen met geheugenproblemen, mensen met een lichamelijke beperking, mensen met een chronische ziekte, ouderen met een verstandelijke beperking en dementie;030-6866950;servicebureau@axioncontinu.nl;http://www.axioncontinu.nl/de-drie-ringen;http://www.axioncontinu.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={9E0C30CF-C635-4875-A54E-E6C864CFFBE6}&lan_id=1
132567;456926;Woonzorgcentrum De Ingelanden;AxionContinu;Louis Armstronglaan;800;;;Louis Armstronglaan 800;3543 EB;Utrecht;3543 EB Utrecht;Leidsche Rijn;Terwijde-oost;Zorg;Verpleging en verzorging ouderen;Woonzorgcentrum, verzorgd wonen, beschermd wonen, beschut wonen, langdurige zorg, verpleging;Verpleging en verzorging ouderen;Ouderen, dementerenden, mensen met geheugenproblemen, mensen met een lichamelijke beperking, mensen met een chronische ziekte, ouderen met een verstandelijke beperking en dementie, ouderen met niet-aangeboren hersenletsel;030-6867800;servicebureau@axioncontinu.nl;http://www.axioncontinu.nl/de-ingelanden;http://www.axioncontinu.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={5C5930B7-886C-4508-82EA-98E576E5EA78}&lan_id=1
132309;455526;NoiZ 't Groene Sticht;De Tussenvoorziening;Ab Harrewijnstraat;47;;;Ab Harrewijnstraat 47;3544 AL;Utrecht;3544 AL Utrecht;Leidsche Rijn;Parkwijk-zuid;Zorg;Maatschappelijke opvang;24 uurs opvang (beschermd);Maatschappelijke opvang;Daklozen en ex-daklozen;030-2380365 ;medewerkersgroenesticht@tussenvoorziening.nl;http://www.tussenvoorziening.nl;;
131929;456816;Leger des Heils hostel Leidsche Maan;Leger des Heils;Willem Frederik Hermansstraat;200;;;Willem Frederik Hermansstraat 200;3544 KP;Utrecht;3544 KP Utrecht;Leidsche Rijn;Het Zand-oost;Zorg;Verslavingszorg;Behandeling, activering, beschermd wonen, hostel;Verslavingszorg;Drugsverslaafden;030-2144691;middennederland@legerdesheils.nl;http://www.legerdesheils.nl/midden-nederland;;
130910;457974;Emmerich Kalmalaan;Stichting Umah Hai;Emmerich Kalmalaan;10 t/m 36;;;Emmerich Kalmalaan 10 t/m 36;3543 HB;Utrecht;3543 HB Utrecht;Leidsche Rijn;Terwijde-west;Zorg;Geestelijke gezondheidszorg;Beschermd wonen, groepswonen, ggz;Geestelijke gezondheidszorg;Psychiatrische cliënten;0343-522964;;http://www.umah-hai.nl;;
132621;455871;Parkwijk;Amerpoort;Mierikswortelstraat;110 t/m 122;;;Mierikswortelstraat 110 t/m 122;3544 CR;Utrecht;3544 CR Utrecht;Leidsche Rijn;Parkwijk-zuid;Zorg;Verstandelijke beperking;Beschermd wonen, appartementen;Verstandelijke beperking;Mensen met een verstandelijke beperking;030-6702340;info@amerpoort.nl;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-parkwijk/;http://www.amerpoort.nl;
132168;455522;Verlengde Houtrakgracht;'s Heeren Loo;Verlengde Houtrakstraat;311-331;;;Verlengde Houtrakstraat 311-331;3544 EB;Utrecht;3544 EB Utrecht;Leidsche Rijn;Parkwijk-zuid;Zorg;Verstandelijke beperking;Begeleid wonen, groepswonen;Verstandelijke beperking;Mensen met niet-aangeboren hersenletsel, volwassenen, senioren;0800-3555555;;http://www.sheerenloo.nl/contact/waar-zitten-wij/-/locatie/21335/de+meern/verlengde+houtrakgracht+311-313-321-323-325+en+331;http://www.sheerenloo.nl;
131444;457356;Nieuw Batestein;Reinaerde;Musicallaan;479;;;Musicallaan 479;3543 ED;Utrecht;3543 ED Utrecht;Leidsche Rijn;Terwijde-oost;Zorg;Verstandelijke beperking;Beschermd wonen, appartementen;Verstandelijke beperking;Mensen met een verstandelijke beperking;030-2299922;info@reinaerde.nl;http://www.reinaerde.nl;;
130989;457514;Terwijde;Amerpoort;Edmund Eylerstraat;1-7;;;Edmund Eylerstraat 1-7;3543 JP;Utrecht;3543 JP Utrecht;Leidsche Rijn;Terwijde-west;Zorg;Verstandelijke beperking;Begeleid zelfstandig wonen, appartementen;Verstandelijke beperking;Mensen met een verstandelijke beperking;035-647555;info@amerpoort.nl;http://www.amerpoort.nl/locaties/wonen/terwijde.html;http://www.amerpoort.nl;
131904;455109;Slingeraklaan;'s Heeren Loo;Slingeraklaan;140-146;;;Slingeraklaan 140-146;3544 WE;Utrecht;3544 WE Utrecht;Leidsche Rijn;Langerak;Zorg;Verstandelijke beperking;Begeleid wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking, jongvolwassenen;0800-3555555;;http://www.sheerenloo.nl/contact/waar-zitten-wij/-/locatie/21310/utrecht/begeleid+wonen+utrecht+-+slingeraklaan+140-146;http://www.sheerenloo.nl;
132459;456276;Heivlinder;Reinaerde;Heivlinder;12;;;Heivlinder 12;3544 DM;Utrecht;3544 DM Utrecht;Leidsche Rijn;Parkwijk-noord;Zorg;Verstandelijke beperking;Beschermd wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking;030-2299922;info@reinaerde.nl;http://www.reinaerde.nl;;
132420;456319;Heivlinder;Reinaerde;Heivlinder;30;;;Heivlinder 30;3544 DM;Utrecht;3544 DM Utrecht;Leidsche Rijn;Parkwijk-noord;Zorg;Verstandelijke beperking;Beschermd wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking;030-2299922;info@reinaerde.nl;http://www.reinaerde.nl;;
132833;455630;Korianderstraat;Reinaerde;Korianderstraat;1 en 5;;;Korianderstraat 1 en 5;3544 BN;Utrecht;3544 BN Utrecht;Leidsche Rijn;Parkwijk-zuid;Zorg;Verstandelijke beperking;Beschermd wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking;030-2299922;info@reinaerde.nl;http://www.reinaerde.nl;;
131974;457016;Utrecht Terwijde;Stichting Fokus;Duke Ellingtonestraat;102-130;;;Duke Ellingtonestraat 102-130;3543 GK;Utrecht;3543 GK Utrecht;Leidsche Rijn;Terwijde-oost;Zorg;Lichamelijke beperking;Zelfstandig wonen met een lichamelijke handicap, 24-uurs assistentie;Lichamelijke beperking;Mensen met een lichamelijke beperking;050-5217272;servicepunt@fokuswonen.nl;http://www.fokuswonen.nl/Home/Fokuswonen/Fokusprojecten/Utrecht/Utrecht-Terwijde;http://www.fokuswonen.nl;
136658;455278;Bartholomeus Gasthuis;Stichting Bartholomeus Gasthuis;Lange Smeestraat;40;;;Lange Smeestraat 40;3511PZ;Utrecht;3511PZ Utrecht;Binnenstad;Springweg e.o., Geertebuurt;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen, beschermd wonen, beschut wonen;Verpleging en verzorging ouderen;Ouderen, dementerenden;030-2310254;info@bartholomeusgasthuis.nl;http://www.bartholomeusgasthuis.nl;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={BF04A5A9-8854-41AC-A706-FD682683459B}&lan_id=1
136902;456011;De Kei;Altrecht;Keistraat;1 en 3;;;Keistraat 1 en 3;3512 HV;Utrecht;3512 HV Utrecht;Binnenstad;Domplein, Neude, Janskerkhof;Zorg;Maatschappelijke opvang;24 uurs opvang (beschermd);Maatschappelijke opvang;Daklozen;030-2308888;;http://www.altrecht.nl;;
137146;455390;Leger des Heils Verpleegafdeling Meerzorg;Leger des Heils;Nieuwegracht;92;;;Nieuwegracht 92;3512 LX;Utrecht;3512 LX Utrecht;Binnenstad;Nieuwegracht-oost;Zorg;Maatschappelijke opvang;Verpleegafdeling (kortdurend);Maatschappelijke opvang;Daklozen;06-12579818;middennederland@legerdesheils.nl;http://www.legerdesheils.nl/midden-nederland;;
136758;456323;Sleep Inn;De Tussenvoorziening;Jansveld;51;;;Jansveld 51;3512 BE;Utrecht;3512 BE Utrecht;Binnenstad;Domplein, Neude, Janskerkhof;Zorg;Maatschappelijke opvang;Nachtopvang;Maatschappelijke opvang;Daklozen, thuislozen;030-2315326;sleepinn@tussenvoorziening.nl;http://www.tussenvoorziening.nl;;
137087;456368;Pension Singelzicht;Stichting Singelzicht;Wittevrouwenkade;1;;;Wittevrouwenkade 1;3512 CR;Utrecht;3512 CR Utrecht;Binnenstad;Breedstraat, Plompetorengracht e.o.;Zorg;Maatschappelijke opvang;Nachtopvang;Maatschappelijke opvang;Daklozen, thuislozen;030-2303760;;http://www.singelzicht.nl;;
136372;456389;Wegloophuis;Stichting Wegloophuis;Waterstraat;11 en 13;;;Waterstraat 11 en 13;3511 BW;Utrecht;3511 BW Utrecht;Binnenstad;Wijk C;Zorg;Geestelijke gezondheidszorg;Beschermd wonen, ggz;Geestelijke gezondheidszorg;Psychiatrische cliënten;030-2316627;wegloophuis@wlh.demon.nl;http://www.wegloophuis-utrecht.nl;;
137053;455369;ABC straat;Vectra;A.B.C.-straat;5;;;A.B.C.-straat 5;3512 PX;Utrecht;3512 PX Utrecht;Binnenstad;Lange Nieuwstraat e.o.;Zorg;Verslavingszorg;Behandeling, informatie en advies;Verslavingszorg;Verslaafden;;;http://www.victas.nl;;
134705;458231;De Prinses;Careyn;Prinses Margrietstraat;7 t/m 57;;;Prinses Margrietstraat 7 t/m 57;3554 GA;Utrecht;3554 GA Utrecht;Noordwest;Schaakbuurt e.o.;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen, beschermd wonen;Verpleging en verzorging ouderen;Ouderen;030-2588954;;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-de-prinses/;http://www.careyn.nl;
133585;458690;Woonzorgcentrum Lieven de Key;Vecht en IJssel, Altrecht;Lieven van Keylaan;2-4;;;Lieven van Keylaan 2-4;3555 VZ;Utrecht;3555 VZ Utrecht;Noordwest;Zuilen-noord;Zorg;Verpleging en verzorging ouderen;Gekoesterd Wonen en Beschermd Wonen;Verpleging en verzorging ouderen;Ouderen, ouderen met dementie, psychiatrische cliënten;030-3033642;info@vechtenijssel.nl;http://www.vechtenijssel.nl/welkom/lieven-de-key;http://www.vechtenijssel.nl;
135585;457568;Nieuw Chartreuse;Careyn;Laan van Chartroise;62-66;;;Laan van Chartroise 62-66;3552 EX;Utrecht;3552 EX Utrecht;Noordwest;Ondiep;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen, beschermd wonen;Verpleging en verzorging ouderen;Ouderen;030-2588930;;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-nieuw-chartreuse/;http://www.careyn.nl;
135159;457932;De Geuzenveste;Careyn;Van Hoomekade;9 t/m 23;;;Van Hoomekade 9 t/m 23;3554 AR;Utrecht;3554 AR Utrecht;Noordwest;Geuzenwijk, De Driehoek;Zorg;Verpleging en verzorging ouderen;Verzorgd wonen, beschermd wonen;Verpleging en verzorging ouderen;Ouderen;030-2588942;;https://www.careyn.nl/locaties/utrecht/utrecht/careyn-de-geuzenveste/;http://www.careyn.nl;
135972;456615;Vevolghuis;Stichting Wegloophuis;Kruisweg;11-13;;;Kruisweg 11-13;3513 CS;Utrecht;3513 CS Utrecht;Noordwest;Pijlsweerd-zuid;Zorg;Geestelijke gezondheidszorg;Beschermd wonen, ggz;Geestelijke gezondheidszorg;Psychiatrische cliënten;030-2316627;wegloophuis@wlh.demon.nl;http://www.wegloophuis-utrecht.nl;;
135235;457312;Royaards van den Hamkade;Amerpoort;Royaards van den Hamkade;8-12;;;Royaards van den Hamkade 8-12;3552 CM;Utrecht;3552 CM Utrecht;Noordwest;Egelantierstraat, Mariendaalstraat e.o.;Zorg;Verstandelijke beperking;Begeleid zelfstandig wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking;035-647555;info@amerpoort.nl;http://www.amerpoort.nl/locaties/wonen/royaards-van-den-hamkade.html;http://www.amerpoort.nl/;
133681;459136;Zuylendael;Philadelphia;Daalseweg;187;D;;Daalseweg 187D;3555 ST;Utrecht;3555 ST Utrecht;Noordwest;Zuilen-noord;Zorg;Verstandelijke beperking;Beschermd wonen, groepswonen;Verstandelijke beperking;Mensen met een verstandelijke beperking;;;http://www.philadelphia.nl;;
133811;458521;C. van Maasdijkstraat;Reinaerde;C. van Maasdijkstraat;55 t/m 95;;;C. van Maasdijkstraat 55 t/m 95;3555 VM;Utrecht;3555 VM Utrecht;Noordwest;Pr. Bernhardplein e.o., Demkagebied;Zorg;Verstandelijke beperking;Beschermd wonen, appartementen;Verstandelijke beperking;Mensen met een verstandelijke beperking;030-2299922;info@reinaerde.nl;http://www.reinaerde.nl;;
