korps;jaar;maand;leeftijdscategorie;gemeente;aantal
PL01;2019;03;meerderjarig;Westerkwartier;8
PL01;2019;03;meerderjarig;Westerwolde;1
PL01;2019;03;minderjarig;Delfzijl;1
PL01;2019;03;minderjarig;Groningen;9
PL01;2019;03;minderjarig;Leeuwarden;1
PL01;2019;03;minderjarig;Midden-Groningen;4
PL01;2019;03;minderjarig;Pekela;1
PL01;2019;03;minderjarig;Stadskanaal;1
PL01;2019;03;minderjarig;Veendam;3
PL01;2019;03;minderjarig;Westerkwartier;3
PL01;2019;04;meerderjarig;Assen;2
PL01;2019;04;meerderjarig;Groningen;40
PL01;2019;04;meerderjarig;Hoogeveen;1
PL01;2019;04;meerderjarig;Leeuwarden;6
PL01;2019;04;meerderjarig;Midden-Groningen;21
PL01;2019;04;meerderjarig;Oldambt;10
PL01;2019;04;meerderjarig;Pekela;1
PL01;2019;04;meerderjarig;Smallingerland;2
PL01;2019;04;meerderjarig;Stadskanaal;1
PL01;2019;04;meerderjarig;Veendam;24
PL01;2019;04;meerderjarig;Westerkwartier;4
PL01;2019;04;minderjarig;Groningen;1
PL01;2019;04;minderjarig;Het Hogeland;1
PL01;2019;04;minderjarig;Midden-Groningen;5
PL01;2019;04;minderjarig;Oldambt;3
PL01;2019;04;minderjarig;Veendam;2
PL01;2019;04;minderjarig;Westerkwartier;1
PL02;2019;01;meerderjarig;Aa En Hunze;1
PL02;2019;01;meerderjarig;Achtkarspelen;7
PL02;2019;01;meerderjarig;Ameland;1
PL02;2019;01;meerderjarig;Dantumadiel;6
PL02;2019;01;meerderjarig;De Fryske Marren;2
PL02;2019;01;meerderjarig;Dongeradeel;3
PL02;2019;01;meerderjarig;Groningen;1
PL02;2019;01;meerderjarig;Harlingen;2
PL02;2019;01;meerderjarig;Heerenveen;8
PL02;2019;01;meerderjarig;Leeuwarden;111
PL02;2019;01;meerderjarig;Noardeast-Fryslân;25
PL02;2019;01;meerderjarig;Ooststellingwerf;1
PL02;2019;01;meerderjarig;Opsterland;1
PL02;2019;01;meerderjarig;Smallingerland;4
PL02;2019;01;meerderjarig;Súdwest-Fryslân;16
PL02;2019;01;meerderjarig;Tynaarlo;3
PL02;2019;01;meerderjarig;Tytsjerksteradiel;3
PL02;2019;01;meerderjarig;Weststellingwerf;2
PL02;2019;01;minderjarig;Achtkarspelen;5
PL02;2019;01;minderjarig;Dantumadiel;7
PL02;2019;01;minderjarig;De Fryske Marren;13
PL02;2019;01;minderjarig;Dongeradeel;1
PL02;2019;01;minderjarig;Heerenveen;1
PL02;2019;01;minderjarig;Leeuwarden;1
PL02;2019;01;minderjarig;Noardeast-Fryslân;19
PL02;2019;01;minderjarig;Súdwest-Fryslân;10
PL02;2019;01;minderjarig;Tytsjerksteradiel;4
PL02;2019;01;minderjarig;Waadhoeke;1
PL02;2019;02;meerderjarig;Achtkarspelen;7
PL02;2019;02;meerderjarig;Dantumadiel;14
PL02;2019;02;meerderjarig;De Fryske Marren;1
PL02;2019;02;meerderjarig;Harlingen;1
PL02;2019;02;meerderjarig;Heerenveen;30
PL02;2019;02;meerderjarig;Leeuwarden;71
PL02;2019;02;meerderjarig;Noardeast-Fryslân;26
PL02;2019;02;meerderjarig;Opsterland;1
PL02;2019;02;meerderjarig;Smallingerland;20
PL02;2019;02;meerderjarig;Súdwest-Fryslân;9
PL02;2019;02;meerderjarig;Terschelling;1
PL02;2019;02;meerderjarig;Tytsjerksteradiel;4
PL02;2019;02;meerderjarig;Waadhoeke;1
PL02;2019;02;meerderjarig;Weststellingwerf;4
PL02;2019;02;minderjarig;Dantumadiel;3
PL02;2019;02;minderjarig;Heerenveen;9
PL02;2019;02;minderjarig;Leeuwarden;1
PL02;2019;02;minderjarig;Noardeast-Fryslân;8
PL02;2019;02;minderjarig;Smallingerland;10
PL02;2019;03;meerderjarig;Achtkarspelen;5
PL02;2019;03;meerderjarig;Ameland;2
PL02;2019;03;meerderjarig;Dantumadiel;7
PL02;2019;03;meerderjarig;Heerenveen;3
PL02;2019;03;meerderjarig;Leeuwarden;98
PL02;2019;03;meerderjarig;Noardeast-Fryslân;11
PL02;2019;03;meerderjarig;Ooststellingwerf;1
PL02;2019;03;meerderjarig;Opsterland;4
PL02;2019;03;meerderjarig;Smallingerland;8
PL02;2019;03;meerderjarig;Súdwest-Fryslân;8
PL02;2019;03;meerderjarig;Tytsjerksteradiel;4
PL02;2019;03;meerderjarig;Waadhoeke;1
PL02;2019;03;meerderjarig;Weststellingwerf;1
PL02;2019;03;minderjarig;Achtkarspelen;1
PL02;2019;03;minderjarig;Dantumadiel;3
PL02;2019;03;minderjarig;Harlingen;1
PL02;2019;03;minderjarig;Leeuwarden;6
PL02;2019;03;minderjarig;Noardeast-Fryslân;2
PL02;2019;03;minderjarig;Ooststellingwerf;1
PL02;2019;03;minderjarig;Súdwest-Fryslân;4
PL02;2019;04;meerderjarig;Achtkarspelen;2
PL02;2019;04;meerderjarig;Dantumadiel;6
PL02;2019;04;meerderjarig;Heerenveen;7
PL02;2019;04;meerderjarig;Leeuwarden;58
PL02;2019;04;meerderjarig;Noardeast-Fryslân;9
PL02;2019;04;meerderjarig;Smallingerland;6
PL02;2019;04;meerderjarig;Súdwest-Fryslân;7
PL02;2019;04;meerderjarig;Tytsjerksteradiel;5
PL02;2019;04;meerderjarig;Waadhoeke;5
PL02;2019;04;meerderjarig;Weststellingwerf;2
PL02;2019;04;minderjarig;Achtkarspelen;1
PL02;2019;04;minderjarig;Dantumadiel;1
PL02;2019;04;minderjarig;Heerenveen;2
PL02;2019;04;minderjarig;Leeuwarden;2
PL02;2019;04;minderjarig;Noardeast-Fryslân;2
PL02;2019;04;minderjarig;Súdwest-Fryslân;3
PL02;2019;04;minderjarig;Waadhoeke;1
PL03;2019;01;meerderjarig;Aa En Hunze;3
PL03;2019;01;meerderjarig;Assen;65
PL03;2019;01;meerderjarig;Coevorden;1
PL03;2019;01;meerderjarig;De Fryske Marren;4
PL03;2019;01;meerderjarig;De Wolden;2
PL03;2019;01;meerderjarig;Emmen;1
PL03;2019;01;meerderjarig;Groningen;6
PL03;2019;01;meerderjarig;Hoogeveen;12
PL03;2019;01;meerderjarig;Leeuwarden;3
PL03;2019;01;meerderjarig;Meppel;46
PL03;2019;01;meerderjarig;Midden-Drenthe;23
PL03;2019;01;meerderjarig;Midden-Groningen;3
PL03;2019;01;meerderjarig;Noordenveld;2
PL03;2019;01;meerderjarig;Oldambt;1
PL03;2019;01;meerderjarig;Súdwest-Fryslân;1
PL03;2019;01;meerderjarig;Tynaarlo;2
PL03;2019;01;minderjarig;Assen;22
PL03;2019;01;minderjarig;Coevorden;1
PL03;2019;01;minderjarig;De Wolden;1
PL03;2019;01;minderjarig;Emmen;1
PL03;2019;01;minderjarig;Hoogeveen;1
PL03;2019;01;minderjarig;Meppel;4
PL03;2019;01;minderjarig;Midden-Drenthe;18
PL03;2019;01;minderjarig;Súdwest-Fryslân;1
PL03;2019;01;minderjarig;Tynaarlo;5
PL03;2019;02;meerderjarig;Aa En Hunze;5
PL03;2019;02;meerderjarig;Assen;54
PL03;2019;02;meerderjarig;De Fryske Marren;1
PL03;2019;02;meerderjarig;De Wolden;3
PL03;2019;02;meerderjarig;Emmen;1
PL03;2019;02;meerderjarig;Groningen;2
PL03;2019;02;meerderjarig;Heerenveen;1
PL03;2019;02;meerderjarig;Hoogeveen;53
PL03;2019;02;meerderjarig;Leeuwarden;3
PL03;2019;02;meerderjarig;Meppel;45
PL03;2019;02;meerderjarig;Midden-Drenthe;10
PL03;2019;02;meerderjarig;Midden-Groningen;1
PL03;2019;02;meerderjarig;Noordenveld;3
PL03;2019;02;meerderjarig;Súdwest-Fryslân;1
PL03;2019;02;meerderjarig;Tynaarlo;11
PL03;2019;02;meerderjarig;Westerveld;4
PL03;2019;02;minderjarig;Aa En Hunze;1
PL03;2019;02;minderjarig;Assen;6
PL03;2019;02;minderjarig;Emmen;1
PL03;2019;02;minderjarig;Heerenveen;1
PL03;2019;02;minderjarig;Hoogeveen;8
PL03;2019;02;minderjarig;Meppel;12
PL03;2019;02;minderjarig;Noordenveld;1
PL03;2019;03;meerderjarig;Aa En Hunze;6
PL03;2019;03;meerderjarig;Amsterdam;1
PL03;2019;03;meerderjarig;Assen;47
PL03;2019;03;meerderjarig;Coevorden;7
PL03;2019;03;meerderjarig;De Wolden;2
PL03;2019;03;meerderjarig;Emmen;6
PL03;2019;03;meerderjarig;Hoogeveen;17
PL03;2019;03;meerderjarig;Leeuwarden;8
PL03;2019;03;meerderjarig;Meppel;29
PL03;2019;03;meerderjarig;Midden-Drenthe;4
PL03;2019;03;meerderjarig;Midden-Groningen;1
PL03;2019;03;meerderjarig;Noordenveld;4
PL03;2019;03;meerderjarig;Stadskanaal;1
PL03;2019;03;meerderjarig;Staphorst;2
PL03;2019;03;meerderjarig;Steenwijkerland;1
PL03;2019;03;meerderjarig;Tynaarlo;13
PL03;2019;03;meerderjarig;Westerveld;1
PL03;2019;03;minderjarig;Aa En Hunze;2
PL03;2019;03;minderjarig;Hoogeveen;4
PL03;2019;03;minderjarig;Leeuwarden;1
PL03;2019;03;minderjarig;Meppel;2
PL03;2019;03;minderjarig;Midden-Drenthe;1
PL03;2019;03;minderjarig;Staphorst;1
PL03;2019;04;meerderjarig;Aa En Hunze;4
PL03;2019;04;meerderjarig;Assen;23
PL03;2019;04;meerderjarig;De Fryske Marren;1
PL03;2019;04;meerderjarig;De Wolden;1
PL03;2019;04;meerderjarig;Emmen;1
PL03;2019;04;meerderjarig;Groningen;1
PL03;2019;04;meerderjarig;Heerenveen;1
PL03;2019;04;meerderjarig;Hoogeveen;25
PL03;2019;04;meerderjarig;Leeuwarden;26
PL03;2019;04;meerderjarig;Meppel;25
PL03;2019;04;meerderjarig;Midden-Drenthe;14
PL03;2019;04;meerderjarig;Noordenveld;3
PL03;2019;04;meerderjarig;Steenwijkerland;1
PL03;2019;04;meerderjarig;Súdwest-Fryslân;1
PL03;2019;04;meerderjarig;Tynaarlo;14
PL03;2019;04;meerderjarig;Westerveld;1
PL03;2019;04;minderjarig;Assen;1
PL03;2019;04;minderjarig;De Wolden;1
PL03;2019;04;minderjarig;Hoogeveen;1
PL03;2019;04;minderjarig;Leeuwarden;1
PL03;2019;04;minderjarig;Meppel;3
PL03;2019;04;minderjarig;Noordenveld;2
PL03;2019;04;minderjarig;Tynaarlo;2
PL04;2019;01;meerderjarig;Dalfsen;2
PL04;2019;01;meerderjarig;Deventer;58
PL04;2019;01;meerderjarig;Hardenberg;9
PL04;2019;01;meerderjarig;Kampen;10
PL04;2019;01;meerderjarig;Raalte;7
PL04;2019;01;meerderjarig;Staphorst;2
PL04;2019;01;meerderjarig;Steenwijkerland;33
PL04;2019;01;meerderjarig;Zwartewaterland;2
PL04;2019;01;minderjarig;Deventer;23
PL04;2019;01;minderjarig;Hardenberg;1
PL04;2019;01;minderjarig;Kampen;2
PL04;2019;01;minderjarig;Raalte;4
PL04;2019;01;minderjarig;Staphorst;1
PL04;2019;01;minderjarig;Steenwijkerland;17
PL04;2019;01;minderjarig;Zwolle;1
PL04;2019;02;meerderjarig;Deventer;36
PL04;2019;02;meerderjarig;Hardenberg;8
PL04;2019;02;meerderjarig;Kampen;26
PL04;2019;02;meerderjarig;Meppel;2
PL04;2019;02;meerderjarig;Ommen;1
PL04;2019;02;meerderjarig;Raalte;5
PL04;2019;02;meerderjarig;Staphorst;7
PL04;2019;02;meerderjarig;Steenwijkerland;23
PL04;2019;02;meerderjarig;Zwartewaterland;17
PL04;2019;02;minderjarig;Deventer;4
PL04;2019;02;minderjarig;Hardenberg;1
PL04;2019;02;minderjarig;Kampen;8
PL04;2019;02;minderjarig;Raalte;2
PL04;2019;02;minderjarig;Staphorst;3
PL04;2019;02;minderjarig;Steenwijkerland;2
PL04;2019;02;minderjarig;Zwartewaterland;4
PL04;2019;03;meerderjarig;Dalfsen;1
PL04;2019;03;meerderjarig;Deventer;20
PL04;2019;03;meerderjarig;Hardenberg;6
PL04;2019;03;meerderjarig;Kampen;77
PL04;2019;03;meerderjarig;Meppel;1
PL04;2019;03;meerderjarig;Olst-Wijhe;1
PL04;2019;03;meerderjarig;Ommen;1
PL04;2019;03;meerderjarig;Raalte;5
PL04;2019;03;meerderjarig;Staphorst;2
PL04;2019;03;meerderjarig;Steenwijkerland;14
PL04;2019;03;meerderjarig;Zwartewaterland;3
PL04;2019;03;meerderjarig;Zwolle;1
PL04;2019;03;minderjarig;Deventer;1
PL04;2019;03;minderjarig;Hardenberg;1
PL04;2019;03;minderjarig;Kampen;21
PL04;2019;03;minderjarig;Olst-Wijhe;1
PL04;2019;03;minderjarig;Ommen;2
PL04;2019;03;minderjarig;Raalte;1
PL04;2019;03;minderjarig;Staphorst;3
PL04;2019;03;minderjarig;Steenwijkerland;5
PL04;2019;03;minderjarig;Zwartewaterland;1
PL04;2019;04;meerderjarig;Dalfsen;1
PL04;2019;04;meerderjarig;Deventer;25
PL04;2019;04;meerderjarig;Hardenberg;4
PL04;2019;04;meerderjarig;Kampen;10
PL04;2019;04;meerderjarig;Olst-Wijhe;1
PL04;2019;04;meerderjarig;Ommen;1
PL04;2019;04;meerderjarig;Raalte;4
PL04;2019;04;meerderjarig;Staphorst;7
PL04;2019;04;meerderjarig;Steenwijkerland;7
PL04;2019;04;meerderjarig;Zwartewaterland;3
PL04;2019;04;minderjarig;Hardenberg;5
PL04;2019;04;minderjarig;Kampen;3
PL04;2019;04;minderjarig;Olst-Wijhe;1
PL04;2019;04;minderjarig;Staphorst;1
PL04;2019;04;minderjarig;Steenwijkerland;1
PL04;2019;04;minderjarig;Zwartewaterland;1
PL05;2019;01;meerderjarig;Almelo;22
PL05;2019;01;meerderjarig;Enschede;42
PL05;2019;01;meerderjarig;Hellendoorn;12
PL05;2019;01;meerderjarig;Hengelo (O);2
PL05;2019;01;meerderjarig;Hof Van Twente;1
PL05;2019;01;meerderjarig;Losser;4
PL05;2019;01;meerderjarig;Oldenzaal;12
PL05;2019;01;meerderjarig;Rijssen-Holten;2
PL05;2019;01;meerderjarig;Tubbergen;2
PL05;2019;01;meerderjarig;Twenterand;1
PL05;2019;01;minderjarig;Almelo;7
PL05;2019;01;minderjarig;Enschede;6
PL05;2019;01;minderjarig;Hellendoorn;4
PL05;2019;01;minderjarig;Hengelo (O);3
PL05;2019;01;minderjarig;Losser;13
PL05;2019;01;minderjarig;Oldenzaal;4
PL05;2019;01;minderjarig;Rijssen-Holten;4
PL05;2019;01;minderjarig;Twenterand;2
PL05;2019;02;meerderjarig;Almelo;15
PL05;2019;02;meerderjarig;Enschede;8
PL05;2019;02;meerderjarig;Hengelo (O);29
PL05;2019;02;meerderjarig;Losser;1
PL05;2019;02;meerderjarig;Oldenzaal;1
PL05;2019;02;meerderjarig;Twenterand;6
PL05;2019;02;minderjarig;Almelo;1
PL05;2019;02;minderjarig;Borne;1
PL05;2019;02;minderjarig;Enschede;2
PL05;2019;02;minderjarig;Hengelo (O);6
PL05;2019;03;meerderjarig;Almelo;8
PL05;2019;03;meerderjarig;Borne;1
PL05;2019;03;meerderjarig;Enschede;4
PL05;2019;03;meerderjarig;Hellendoorn;9
PL05;2019;03;meerderjarig;Hengelo (O);14
PL05;2019;03;meerderjarig;Rijssen-Holten;2
PL05;2019;03;meerderjarig;Tubbergen;1
PL05;2019;03;meerderjarig;Twenterand;7
PL05;2019;03;minderjarig;Almelo;3
PL05;2019;03;minderjarig;Hengelo (O);4
PL05;2019;03;minderjarig;Twenterand;1
PL05;2019;04;meerderjarig;Almelo;4
PL05;2019;04;meerderjarig;Borne;1
PL05;2019;04;meerderjarig;Dinkelland;3
PL05;2019;04;meerderjarig;Enschede;1
PL05;2019;04;meerderjarig;Hellendoorn;6
PL05;2019;04;meerderjarig;Hengelo (O);1
PL05;2019;04;meerderjarig;Rijssen-Holten;8
PL05;2019;04;meerderjarig;Twenterand;2
PL05;2019;04;minderjarig;Almelo;5
PL05;2019;04;minderjarig;Hellendoorn;2
PL05;2019;04;minderjarig;Oldenzaal;1
PL05;2019;04;minderjarig;Rijssen-Holten;1
PL05;2019;04;minderjarig;Wierden;1
PL06;2019;01;meerderjarig;Aalten;10
PL06;2019;01;meerderjarig;Apeldoorn;19
PL06;2019;01;meerderjarig;Arnhem;1
PL06;2019;01;meerderjarig;Berkelland;3
PL06;2019;01;meerderjarig;Bronckhorst;1
PL06;2019;01;meerderjarig;Brummen;4
PL06;2019;01;meerderjarig;Culemborg;4
PL06;2019;01;meerderjarig;Doetinchem;4
PL06;2019;01;meerderjarig;Elburg;3
PL06;2019;01;meerderjarig;Epe;6
PL06;2019;01;meerderjarig;Ermelo;8
PL06;2019;01;meerderjarig;Harderwijk;10
PL06;2019;01;meerderjarig;Lochem;9
PL06;2019;01;meerderjarig;Meppel;1
PL06;2019;01;meerderjarig;Montferland;1
PL06;2019;01;meerderjarig;Nijmegen;76
PL06;2019;01;meerderjarig;Nunspeet;7
PL06;2019;01;meerderjarig;Oldebroek;5
PL06;2019;01;meerderjarig;Oost Gelre;5
PL06;2019;01;meerderjarig;Tiel;12
PL06;2019;01;meerderjarig;Voorst;11
PL06;2019;01;meerderjarig;West Betuwe;2
PL06;2019;01;meerderjarig;Winterswijk;10
PL06;2019;01;meerderjarig;Zutphen;75
PL06;2019;01;meerderjarig;Zwolle;33
PL06;2019;01;minderjarig;Aalten;9
PL06;2019;01;minderjarig;Apeldoorn;12
PL06;2019;01;minderjarig;Berkelland;6
PL06;2019;01;minderjarig;Beuningen;1
PL06;2019;01;minderjarig;Brummen;2
PL06;2019;01;minderjarig;Elburg;6
PL06;2019;01;minderjarig;Ermelo;1
PL06;2019;01;minderjarig;Harderwijk;1
PL06;2019;01;minderjarig;Hattem;2
PL06;2019;01;minderjarig;Heerde;1
PL06;2019;01;minderjarig;Lochem;8
PL06;2019;01;minderjarig;Montferland;1
PL06;2019;01;minderjarig;Nijmegen;6
PL06;2019;01;minderjarig;Nunspeet;1
PL06;2019;01;minderjarig;Oldebroek;3
PL06;2019;01;minderjarig;Voorst;11
PL06;2019;01;minderjarig;Winterswijk;2
PL06;2019;01;minderjarig;Zutphen;14
PL06;2019;01;minderjarig;Zwolle;2
PL06;2019;02;meerderjarig;Aalten;3
PL06;2019;02;meerderjarig;Apeldoorn;28
PL06;2019;02;meerderjarig;Berkelland;5
PL06;2019;02;meerderjarig;Beuningen;3
PL06;2019;02;meerderjarig;Brummen;6
PL06;2019;02;meerderjarig;Deventer;2
PL06;2019;02;meerderjarig;Doetinchem;6
PL06;2019;02;meerderjarig;Elburg;7
PL06;2019;02;meerderjarig;Epe;1
PL06;2019;02;meerderjarig;Ermelo;12
PL06;2019;02;meerderjarig;Harderwijk;16
PL06;2019;02;meerderjarig;Kampen;2
PL06;2019;02;meerderjarig;Lochem;4
PL06;2019;02;meerderjarig;Montferland;1
PL06;2019;02;meerderjarig;Nijmegen;67
PL06;2019;02;meerderjarig;Nunspeet;8
PL06;2019;02;meerderjarig;Oldebroek;6
PL06;2019;02;meerderjarig;Oost Gelre;10
PL06;2019;02;meerderjarig;Oude Ijsselstreek;2
PL06;2019;02;meerderjarig;Putten;8
PL06;2019;02;meerderjarig;Steenwijkerland;2
PL06;2019;02;meerderjarig;Voorst;5
PL06;2019;02;meerderjarig;Winterswijk;9
PL06;2019;02;meerderjarig;Zutphen;19
PL06;2019;02;meerderjarig;Zwartewaterland;2
PL06;2019;02;meerderjarig;Zwolle;76
PL06;2019;02;minderjarig;Aalten;1
PL06;2019;02;minderjarig;Elburg;1
PL06;2019;02;minderjarig;Ermelo;2
PL06;2019;02;minderjarig;Harderwijk;2
PL06;2019;02;minderjarig;Lochem;1
PL06;2019;02;minderjarig;Nijmegen;3
PL06;2019;02;minderjarig;Nunspeet;5
PL06;2019;02;minderjarig;Oldebroek;1
PL06;2019;02;minderjarig;Oude Ijsselstreek;2
PL06;2019;02;minderjarig;Voorst;1
PL06;2019;02;minderjarig;Winterswijk;2
PL06;2019;02;minderjarig;Zutphen;3
PL06;2019;02;minderjarig;Zwolle;3
PL06;2019;03;meerderjarig;Aalten;2
PL06;2019;03;meerderjarig;Apeldoorn;75
PL06;2019;03;meerderjarig;Berg En Dal;1
PL06;2019;03;meerderjarig;Berkelland;6
PL06;2019;03;meerderjarig;Bronckhorst;1
PL06;2019;03;meerderjarig;Culemborg;1
PL06;2019;03;meerderjarig;Doetinchem;18
PL06;2019;03;meerderjarig;Elburg;3
PL06;2019;03;meerderjarig;Epe;6
PL06;2019;03;meerderjarig;Ermelo;6
PL06;2019;03;meerderjarig;Harderwijk;6
PL06;2019;03;meerderjarig;Hattem;6
PL06;2019;03;meerderjarig;Nijmegen;7
PL06;2019;03;meerderjarig;Nunspeet;4
PL06;2019;03;meerderjarig;Oldebroek;1
PL06;2019;03;meerderjarig;Oost Gelre;2
PL06;2019;03;meerderjarig;Oude Ijsselstreek;1
PL06;2019;03;meerderjarig;Putten;4
PL06;2019;03;meerderjarig;Steenwijkerland;3
PL06;2019;03;meerderjarig;Voorst;1
PL06;2019;03;meerderjarig;West Betuwe;1
PL06;2019;03;meerderjarig;Winterswijk;3
PL06;2019;03;meerderjarig;Zutphen;31
PL06;2019;03;meerderjarig;Zwolle;96
PL06;2019;03;minderjarig;Aalten;1
PL06;2019;03;minderjarig;Apeldoorn;4
PL06;2019;03;minderjarig;Berkelland;1
PL06;2019;03;minderjarig;Elburg;2
PL06;2019;03;minderjarig;Harderwijk;2
PL06;2019;03;minderjarig;Nunspeet;1
PL06;2019;03;minderjarig;Oldebroek;1
PL06;2019;03;minderjarig;Oost Gelre;2
PL06;2019;03;minderjarig;Putten;1
PL06;2019;03;minderjarig;Steenwijkerland;1
PL06;2019;03;minderjarig;Winterswijk;2
PL06;2019;03;minderjarig;Zutphen;3
PL06;2019;03;minderjarig;Zwolle;8
PL06;2019;04;meerderjarig;Aalten;1
PL06;2019;04;meerderjarig;Apeldoorn;88
PL06;2019;04;meerderjarig;Berkelland;9
PL06;2019;04;meerderjarig;Brummen;1
PL06;2019;04;meerderjarig;Doetinchem;13
PL06;2019;04;meerderjarig;Elburg;7
PL06;2019;04;meerderjarig;Ermelo;6
PL06;2019;04;meerderjarig;Haaksbergen;1
PL06;2019;04;meerderjarig;Hardenberg;1
PL06;2019;04;meerderjarig;Harderwijk;13
PL06;2019;04;meerderjarig;Lochem;3
PL06;2019;04;meerderjarig;Nijmegen;2
PL06;2019;04;meerderjarig;Nunspeet;6
PL06;2019;04;meerderjarig;Oldebroek;1
PL06;2019;04;meerderjarig;Oost Gelre;3
PL06;2019;04;meerderjarig;Oude Ijsselstreek;1
PL06;2019;04;meerderjarig;Putten;4
PL06;2019;04;meerderjarig;Voorst;17
PL06;2019;04;meerderjarig;Winterswijk;5
PL06;2019;04;meerderjarig;Zutphen;32
PL06;2019;04;meerderjarig;Zwolle;22
PL06;2019;04;minderjarig;Apeldoorn;3
PL06;2019;04;minderjarig;Berkelland;2
PL06;2019;04;minderjarig;Doetinchem;6
PL06;2019;04;minderjarig;Elburg;1
PL06;2019;04;minderjarig;Hardenberg;1
PL06;2019;04;minderjarig;Harderwijk;3
PL06;2019;04;minderjarig;Putten;2
PL06;2019;04;minderjarig;Voorst;3
PL06;2019;04;minderjarig;Zutphen;2
PL06;2019;04;minderjarig;Zwolle;5
PL07;2019;01;meerderjarig;Amersfoort;1
PL07;2019;01;meerderjarig;Arnhem;7
PL07;2019;01;meerderjarig;Barneveld;5
PL07;2019;01;meerderjarig;Duiven;12
PL07;2019;01;meerderjarig;Ede;33
PL07;2019;01;meerderjarig;Lingewaard;11
PL07;2019;01;meerderjarig;Nijkerk;12
PL07;2019;01;meerderjarig;Overbetuwe;6
PL07;2019;01;meerderjarig;Renkum;8
PL07;2019;01;meerderjarig;Rheden;6
PL07;2019;01;meerderjarig;Uithoorn;1
PL07;2019;01;meerderjarig;Wageningen;20
