JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE;SUBSIDIE_BESCHIKT;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;INLEES_DATUM;GEMEENTE;GEMEENTE_CODE;LAND_CODE
2018;Q3;Programma Kunst en Cultuur;Stichting Stadspodium ;250.000;Nee;Nee;Versterken van het stichtingsvermogen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Stadspodium ;320.000;Nee;Nee;Seizoen 2de helft 2018: 20 professionele voorstellingen, 4 stadsevenementen, 6 gastprogramma en amateuractiviteiten, 6 schoolvoorstellingen, 30 productiehuisactiviteiten, 25 talentcoachactiviteiten.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Stichting Aanzet;6.681;Ja;Ja;vergroten van ouderbetrokkenheid;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Stichting Aanzet;6.703;Ja;Ja;het bieden van nazorg;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Stichting Aanzet;6.950;Ja;Ja;oudergroepen;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Kindcentrum Prins Willem Alexander;9.375;Ja;Ja;Schakelklasvariant;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Stichting Aanzet;11.088;Ja;Ja;Hercertificeringstraject Startblokken voor VVE- gecertificeerde pedagogisch medewerkers;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;UN1EK kinderopvang B.V.;20.280;Ja;Ja;VVE activiteiten binnen de hele dagopvang.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Kinderopvang Bambinoos;57.864;Ja;Ja;peuterspeelzaalwerk;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Stichting Aanzet;59.558;Ja;Ja;VVE training;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Komkids Kinderopvang b.v.;139.094;Ja;Ja;Peuterspeelzaalwerk en VVE activiteiten.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Wijzer in Opvang & Onderwijs;484.881;Ja;Ja;Peuterspeelzaalwerk.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Onderwijs, economie en haven;Royal Steensma B.V. ;1.260.000;Nee;Nee;Conform de aanvraag draagt de organisatie zorg voor de uitvoering van de ambitieuze variant van de FIA businesscase met als doelstelling aanschaf, renovatie en inrichting van het pand aan de Industrieweg 14. 70% wordt bevoorschot, rest evt. bij vaststelling van de subsidie.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Mamacafe Vlaardingen, Schiedam en Maassluis;1.980;Nee;Nee;"Welzijnssubsidie: bijdrage in de kosten voor organisatie van het Mamacaf‚ in Vlaardingen als laagdrempelige ontmoetingsplek voor kersverse ouders en hun kinderen in de leeftijd van 0-4 jaar._x000D_
";24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Vrienden van de Voggel;4.000;Nee;Nee;Welzijnssubsidie: Activiteiten voor mensen met een verstandelijke handicap. Ontmoeting, spel/sport, educatie.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting De Windwijzer;4.000;Nee;Nee;Welzijnssubsidie: uitvoering van de activiteit voor nieuwkomers: Zingen in NL. Overig is bijdrage in de kosten voor de overige activiteiten en workshops die de Windwijzer organiseert.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting De Vlaardingse Boei;5.000;Nee;Nee;Welzijnssubsidie: Inloophuis de Vlaardingse Boei voor (ex-)kankerpati‰nten en hun familie/omgeving. De activiteiten zijn gericht op informatie, verwijzing, luisterend oor en scholing van vrijwilligers.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Dag Zonder Drempels;5.000;Nee;Nee;Welzijnssubsidie: jaarlijks festival op het zomerterras voor kinderen en volwassenen met een beperking te vermaken en elkaar te leren kennen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Voedselbank Vlaardingen;13.000;Nee;Nee;Het uitdelen van voedselpakketten aan mensen die op of onder het bestaansminimum leven.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting de Buurtvrouw;15.000;Nee;Nee;Het cre‰ren van werk-leertrajecten voor jongeren en volwassenen met een verstandelijke en/of psychische kwetsbaarheid en diverse activiteiten die een maatschappelijke waarde leveren en buurtgericht zijn.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting De Windwijzer;15.000;Nee;Nee;Organisatie van het inloophuis De Bovenkamer met wekelijkse bijeenkosmten voor mensen met beginnende dementie, mantelzorgers en buurtgenoten om elkaar te kunnen ontmoeten  en ondersteuning kunnen krijgen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting RADAR;27.431;Ja;Ja;Inrichten en uitvoeren Meldpunt Anti-discriminatie.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Elckerlyc;28.000;Nee;Nee;Zorgdragen voor twee centraal onthaal woningen met begeleiding voor de maximale verblijfsduur van 3 maanden voor Vlaardingse daklozen met kinderen. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;IKC De Ark;34.000;Nee;Nee;uitvoeren van Familieklas, conform het beleidsplan Familieklas 2018-2019. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Minters;45.000;Nee;Nee;Inzet van burenbemiddelaars en opzetten van netwerk met ketenpartners.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Kledingbank Komt wel Goed;45.000;Nee;Nee;Het doorgeven van goede herbruikbare kleding aan mensen die hier (tijdelijk) zelf niet meer in kunnen voorzien.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Humanitas afdeling Nieuwe Waterweg Noord;45.063;Nee;Nee;Ondersteunenvan deelnemers bij het (weer) op orde krijgen van hun financien. Thuisadministratie/voorkomen van financiele problemen.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Minters;53.620;Ja;Ja;Inzet 0,66 fte in wijkteam met specialisme ouderen (voorheen in dienst van Argos).;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Argos Zorggroep;100.000;Nee;Nee;verzorgen oproepgestuurd vervoer gericht op (kwetsbare) inwoners in Vlaardingen. Aktiviteiten worden in samenwerking met Schiedam opgezet en ontwikkeld. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Minters;118.244;Nee;Nee;"inzetten extern adviseur voor ontwikkeling nieuwe werkwijze en methodiekontwikkeling participatiewerk._x000D_
scholing PIT en tijdelijke vervanging jongerenwerker. ";24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sociaal domein;Stichting Elckerlyc;170.000;Nee;Nee;Opvang en begeleiding in de voorziening plusvoorziening maatschappelijke opvang (mogelijk vervolg na opvang binnen de dak- en thuislozen opvang De Elementen).;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sport en Recreatie;Stichting Vlaardingen Turnt en Beweegt ('SVTB');40.000;Nee;Nee;"De volgende activiteiten worden uitgevoerd:_x000D_
A. Exploitatie subsidie voor het jaar 2018;_x000D_
B. Aflossing opgelopen schuld accommodatiehuur;_x000D_
C. De accommodatie dient schoon en veilig te zijn;_x000D_
D. Het realiseren van de fusie van de twee turnverenigingen in Vlaardingen: Leonidas-Dovido en G.V. Triade voor 1 september 2018. ";24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Sport en Recreatie;Stichting YETS Foundation;53.000;Nee;Nee;Het oprichten van de Captains met maatrschappelijke invulling.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Veiligheid en Handhaving;Stichting Vlaardingen in Beweging;30.000;Nee;Nee;"De buurtsportcoach is de verbinding in het netwerk naar de doelgroep, wijkteam, wijkagent, onderwijs en andere sociale/maatschappelijke partners. Hij heeft een signalerende rol. Daarnaast zet hij zet activiteiten op, co”rdineert en biedt activiteiten aan in de wijk voor verschillende doelgroepen. Er is samenwerking tussen verschillende maatschappelijke organisaties. Werkt aan een pedogisch klimaat waardoor er een veilig klimaat ontstaat voor kinderen. Het beweegaanbod in de verschillende buurten draagt bij aan het terugdringen van de sociale achterstanden in de Westwijk._x000D_
_x000D_
De activiteiten voor 2018 zijn:_x000D_
- organiseren van een netwerkbijeenkomst 'Sport en bewegen als middel voor preventie en veiligheid'_x000D_
- voortzetting van de DVO'32 buurtbattle_x000D_
- organiseren van vraaggerichte beweegactiviteiten voor specifieke doelgroepen (waaronder meiden, overlastgevende jeugd)_x000D_
- voetbalclinics in het basisonderwijs_x000D_
- buurtsportcoach maakt deel uit van het wijkteam/wijknetwerk_x000D_
";24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Metamorphose;1.500;Nee;Nee;verbindende culturele lezingen;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Czet”;1.573;Nee;Nee;Organisatie kunstactiviteit;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Antipesto;2.060;Nee;Nee;Evenement pop-up outdoor museaum op het Veerplein.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Tamboer-, Trompetter- en Majorettekorps Liberte / Haringkoppen;2.100;Nee;Nee;Welzijnssubsidie: muziekoptredens.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Anders Kijken;2.500;Nee;Nee;Het realiseren van het project Open Ateliers 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Verder Kijken;2.500;Nee;Nee;Realiseren van het project Lichtloop van 't Oft naar Overkant.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Vereniging Vrienden van Museum Vlaardingen;2.600;Nee;Nee;Evenement binnenhalen van de Balder. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Muziek bij de Buren;2.900;Nee;Nee;Evenement Muziek bij de Buren.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting De Windwijzer;3.000;Nee;Nee;Project Vlaardingse Portretten.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Vlaardings Filmfestival;3.000;Nee;Nee;Culturele activiteit ter bevordering van Jong Talent.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40;3.500;Nee;Nee;Realiseren van het project Nacht van de Creativiteit 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting DOE21;3.500;Nee;Nee;Cultuurhistorsche educatieve activiteiten ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Lokale Omroep Vlaardingen;3.500;Nee;Nee;Realiseren van reportages op locaties, zoals Nieuwjaarsreceptie, Familietentoonstelling Museum, Middeleeuws Kampement en Historisch Stadsspektakel.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Jazz aan de Waterweg;3.500;Nee;Nee;Evenement Jazztival 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Hospice De Margriet;3.526;Nee;Nee;Plaatsen van het beeld AURORA van de Vlaardingse kunstenaar Leen Droppert in de openbare ruimte aangrenzend aan Hospice de Magriet. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40;3.550;Nee;Nee;Evenement Amateurfestival BACKSTAGE.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40;4.000;Nee;Nee;Programma Jong Talent Klassieke Muziek.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Centrum Kunsteducatie Kade 40;4.000;Nee;Nee;Het realiseren van het project Culture Candy 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Metamorphose;4.100;Nee;Nee;Evenement PlanT.R.A.P. & V.A.F. (Traject Regionaal Artistieke Positionering & Vlaardingen Art Fair).;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Gloria Toonkunst Vlaardingen;4.400;Nee;Nee;Vivaldi en Bachconcert.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Flagen;4.550;Nee;Nee;Rijksstudio - vervolg;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Nationale Gedenkdagen Vlaardingen;4.950;Nee;Nee;Evenement, zoals het aanvullende programma op Koningsdag.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Museum Vlaardingen;5.000;Nee;Nee;Versterken van het vermogen;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Haringkoppen Verbinden;5.000;Nee;Nee;realisatie haringbeeld;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Kade40;5.000;Nee;Nee;het organiseren van de Polderparade, een culturele en culinaire route door de Westwijk en de Zuidbuurt.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Internationale Orgelweek Vlaardingen;5.475;Nee;Nee;Welzijnssubsidie: orgelconcerten in (regio) Vlaardingen, -evenementen en educatie. ;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Flagen;5.500;;;Kunst- en cultuuractiviteiten;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Waterweg Cultuurprijs;6.000;Nee;Nee;Evenement Waterweg Cultuurprijs.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Antipesto;6.500;Nee;Nee;Evenement Varend Corso 2018 dat in het teken staat van het Ontstaan van Holland.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;"Stichting Jongeren Cultuurcentrum Vlaardingen ""De Kroepoekfabriek""";6.550;Nee;Nee;Evenement Rock'n Ramps 2018.;24-10-2018;Vlaardingen;0622;NL
2018;Q3;Programma Kunst en Cultuur;Stichting Community Services Rotary Vlaardingen 80;6.950;Nee;Nee;Evenement Santarun in de binnenstad.;24-10-2018;Vlaardingen;0622;NL
