objectid;categorie;adres;aanduiding;naam;complex;bouwjaar;architect;aanwijsdatum;object_nummer;link_pdf;shape_area;shape_len;geo_shape;geo_point_2d
1184;Gemeentelijk monument;Frans Halsstraat 46;Woonhuis;;Woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0082;https://beeldmateriaal.eindhoven.nl/monumenten/GM0082.pdf;42.5188845;27.1039129512615;"{""coordinates"": [[[5.498785043379755, 51.44066618803035], [5.498732286412519, 51.440636647862036], [5.498649495546089, 51.44069438945337], [5.498702568972869, 51.44072393834468], [5.498785043379755, 51.44066618803035]]], ""type"": ""Polygon""}";51.44068030357037, 5.498717317652861
1186;Gemeentelijk monument;Frans Halsstraat 42;Woonhuis;;Woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0082;https://beeldmateriaal.eindhoven.nl/monumenten/GM0082.pdf;43.235696;27.2387165945981;"{""coordinates"": [[[5.498892761167483, 51.44072651560678], [5.49883901025286, 51.44069641015393], [5.498756765766846, 51.44075407039933], [5.498811207239943, 51.440784247136314], [5.498892761167483, 51.44072651560678]]], ""type"": ""Polygon""}";51.44074034249633, 5.498824866654744
1188;Gemeentelijk monument;Frans Halsstraat 38;Woonhuis;;Woningbouw Lakerlopen;1920;L.J.P. Kooken;4-1-1994;GM0082;https://beeldmateriaal.eindhoven.nl/monumenten/GM0082.pdf;69.5230635;36.9454331696691;"{""coordinates"": [[[5.4989433579287255, 51.44075484430438], [5.498861400461834, 51.44081224367389], [5.498867550367871, 51.440815662460686], [5.498852775039105, 51.44082577989409], [5.498903403915818, 51.44085544788873], [5.4990293266753785, 51.44076728300125], [5.498971946103766, 51.440735131678366], [5.4989433579287255, 51.44075484430438]]], ""type"": ""Polygon""}";51.44079477660687, 5.498938872446632
1191;Gemeentelijk monument;Hulstlaan 54;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0135;https://beeldmateriaal.eindhoven.nl/monumenten/GM0135.pdf;59.0517535;37.8556125996751;"{""coordinates"": [[[5.463534896277391, 51.44079232692247], [5.463562696953036, 51.44079996702616], [5.463578770128389, 51.440804387890026], [5.463615589237274, 51.44075207662054], [5.463637576516873, 51.44075812054228], [5.46363919793396, 51.44075581837719], [5.463681383305076, 51.44069585419423], [5.463615507899174, 51.44067774935061], [5.463534896277391, 51.44079232692247]]], ""type"": ""Polygon""}";51.44073740668444, 5.463608133869022
1193;Gemeentelijk monument;Hulstlaan 50;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0135;https://beeldmateriaal.eindhoven.nl/monumenten/GM0135.pdf;73.6272225;46.812681828003896;"{""coordinates"": [[[5.463769499758676, 51.440794060387695], [5.463772498662014, 51.44078980677334], [5.463813119890937, 51.44073206377913], [5.463747258763334, 51.4407139590006], [5.46366862749651, 51.4408257039242], [5.463667924418226, 51.440826711117296], [5.463640848718553, 51.44086550602995], [5.463684175873823, 51.44087742349833], [5.463711452980539, 51.44083867338656], [5.463747181488443, 51.44078792682305], [5.463769499758676, 51.440794060387695]]], ""type"": ""Polygon""}";51.440789466189095, 5.463726939121497
1196;Gemeentelijk monument;Hulstlaan 27;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0130;https://beeldmateriaal.eindhoven.nl/monumenten/GM0130.pdf;59.183844;38.3867998199041;"{""coordinates"": [[[5.464899608694967, 51.44083396694797], [5.464961358367587, 51.440776955507054], [5.465011746821591, 51.440729245911506], [5.464974943726278, 51.44071405269734], [5.4649246988267075, 51.440761609375926], [5.464898877660293, 51.44075095706895], [5.464838020717469, 51.4408085701236], [5.464899608694967, 51.44083396694797]]], ""type"": ""Polygon""}";51.44077702918343, 5.464922143412697
1198;Gemeentelijk monument;Hulstlaan 23;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0130;https://beeldmateriaal.eindhoven.nl/monumenten/GM0130.pdf;58.7161935;37.8380067955528;"{""coordinates"": [[[5.464959757432983, 51.44085877144945], [5.465019906251822, 51.44088358490849], [5.4650804471201315, 51.44082625062106], [5.465059433198105, 51.44081759061812], [5.465109089260872, 51.44077057360286], [5.4650699544569346, 51.440754438170785], [5.464959757432983, 51.44085877144945]]], ""type"": ""Polygon""}";51.44082285697276, 5.465035616991872
1203;Gemeentelijk monument;Hulstlaan 44;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0133;https://beeldmateriaal.eindhoven.nl/monumenten/GM0133.pdf;56.5179525;37.3464070904678;"{""coordinates"": [[[5.463884832687703, 51.44088578571431], [5.463925310765293, 51.44089691396791], [5.463961067740842, 51.44084610439953], [5.463986623733746, 51.440853125664866], [5.4639889769298, 51.44084978931542], [5.46402995670829, 51.440791560626124], [5.463963922746187, 51.440773411143915], [5.463886124059646, 51.44088394218589], [5.463884832687703, 51.44088578571431]]], ""type"": ""Polygon""}";51.440830965990095, 5.463957694962086
1204;Gemeentelijk monument;Hulstlaan 42;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0133;https://beeldmateriaal.eindhoven.nl/monumenten/GM0133.pdf;56.158001999999996;37.4448949428992;"{""coordinates"": [[[5.464016657082047, 51.440922480392935], [5.464017718881656, 51.44092096959542], [5.464096019504067, 51.44080971904056], [5.46402995670829, 51.440791560626124], [5.4639889769298, 51.44084978931542], [5.463986623733746, 51.440853125664866], [5.464013302135902, 51.4408604607871], [5.463977272580764, 51.44091165706414], [5.464016657082047, 51.440922480392935]]], ""type"": ""Polygon""}";51.440851324732165, 5.464032591916831
1206;Gemeentelijk monument;Hulstlaan 38;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0133;https://beeldmateriaal.eindhoven.nl/monumenten/GM0133.pdf;56.905378999999996;37.6106033505923;"{""coordinates"": [[[5.464148266458709, 51.44095948067953], [5.46415001697182, 51.44095698067169], [5.464228102089336, 51.44084602679692], [5.464162053571311, 51.440827868447876], [5.464120500033848, 51.44088694249776], [5.464118548614576, 51.4408897122981], [5.464144277342874, 51.44089678734671], [5.464107946559972, 51.44094839734206], [5.464148266458709, 51.44095948067953]]], ""type"": ""Polygon""}";51.440888206591026, 5.464164191329815
1209;Gemeentelijk monument;Strijpsestraat bij 129;Heilig Hartbeeld;;;;A. de Beule en D. Hermsen;21-10-2003;GM0290;https://beeldmateriaal.eindhoven.nl/monumenten/GM0290.pdf;64.66510794;34.5770315353029;"{""coordinates"": [[[5.454699924257782, 51.44106426271193], [5.454697156396099, 51.44106388140036], [5.4546909364153615, 51.44106337265446], [5.454684668037407, 51.4410632055057], [5.454678400164429, 51.44106337992579], [5.45467218169862, 51.44106389588633], [5.454666057219225, 51.44106474796826], [5.454660075619204, 51.4410659298512], [5.454654281475111, 51.44106743431838], [5.4546487193543856, 51.44106924786104], [5.45464343094783, 51.44107135697193], [5.454638457944892, 51.441073747245184], [5.454633836273924, 51.44107639888484], [5.454629601863312, 51.44107929209513], [5.454625786322549, 51.441082404386044], [5.454622421261166, 51.44108571326763], [5.454619529653535, 51.4410891926595], [5.454617133035845, 51.441092816482055], [5.4546152529415926, 51.44109655685796], [5.454613900836152, 51.441100385915774], [5.454613086742657, 51.441104273088165], [5.454612819249902, 51.44110819050533], [5.454613098312947, 51.44111210760584], [5.454613923886749, 51.441115993828156], [5.454615287300473, 51.44111982131254], [5.454617178440968, 51.441123559503225], [5.454619585760774, 51.441127180542125], [5.45462248764427, 51.44113065657675], [5.4546258624784105, 51.44113396155254], [5.454629687211905, 51.441137069415575], [5.454633930168872, 51.4411399577126], [5.454638559673404, 51.441142603990215], [5.454643539738617, 51.44114498849413], [5.45464883437759, 51.44114709147009], [5.454654401858193, 51.441148898560414], [5.454660200449531, 51.44115039630625], [5.454666185544046, 51.44115157125041], [5.454672312543607, 51.441152416227794], [5.454678532536304, 51.44115292497468], [5.45468480092659, 51.44115309212375], [5.454691068811895, 51.44115291770328], [5.45469728728965, 51.441152401741746], [5.454703411780253, 51.44115154965814], [5.454709393390396, 51.441150367773], [5.45471518754322, 51.44114886330304], [5.454720749671022, 51.44114704975726], [5.454726038082785, 51.441144940642815], [5.4547310110888985, 51.44114255036587], [5.454735632760917, 51.44113989872237], [5.454739867170425, 51.44113700550825], [5.454743682707963, 51.441133893213625], [5.4547470477640925, 51.441130584328576], [5.454749939364601, 51.44112710493354], [5.45475233597352, 51.441123481108264], [5.454754216057621, 51.44111974073015], [5.454755568151832, 51.44111591167077], [5.45475638223337, 51.441112024497386], [5.454756649713792, 51.4411081070799], [5.4547566335611934, 51.4411078832714], [5.454731293294022, 51.44110872404102], [5.454726840347201, 51.44111264568541], [5.45471608915077, 51.441107878941295], [5.454720068069178, 51.44110437105116], [5.454699736493594, 51.44108902121219], [5.454692993705132, 51.441090957687805], [5.454687560334874, 51.441083545187226], [5.454697451678603, 51.441080708018426], [5.454699924257782, 51.44106426271193]]], ""type"": ""Polygon""}";51.441112251666596, 5.454676369622841
1220;Gemeentelijk monument;Hulstlaan 1;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0127;https://beeldmateriaal.eindhoven.nl/monumenten/GM0127.pdf;59.4286675;38.280148786739794;"{""coordinates"": [[[5.465610719399274, 51.44116147748335], [5.465669048333385, 51.441189788426364], [5.465713157737522, 51.441154289381245], [5.46573652653015, 51.44113541538171], [5.465714300189929, 51.441124446227036], [5.465770259087561, 51.441079402185366], [5.4657343433605545, 51.441061970435136], [5.465610719399274, 51.44116147748335]]], ""type"": ""Polygon""}";51.44112977720697, 5.465690777781234
1222;Gemeentelijk monument;Hulstlaan 32;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0131;https://beeldmateriaal.eindhoven.nl/monumenten/GM0131.pdf;57.733444;49.8409584110055;"{""coordinates"": [[[5.464355888318357, 51.44102078973174], [5.464357180009402, 51.4410191439487], [5.464443321712209, 51.440909667717754], [5.464378679675647, 51.44088980969904], [5.464292695718978, 51.44099907903843], [5.464291116988384, 51.44100109354644], [5.464293822407687, 51.44100192770014], [5.464332759916039, 51.440952428256345], [5.464356533004381, 51.44095972927138], [5.464317724689377, 51.44100906684136], [5.464355888318357, 51.44102078973174]]], ""type"": ""Polygon""}";51.44095033828653, 5.464375477471843
1223;Gemeentelijk monument;Hulstlaan 30;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0131;https://beeldmateriaal.eindhoven.nl/monumenten/GM0131.pdf;57.8362785;37.5701179984331;"{""coordinates"": [[[5.464355888318357, 51.44102078973174], [5.464396858131954, 51.441033382648826], [5.464435465445742, 51.44098429686873], [5.464459152223446, 51.44099157095405], [5.4644617499641, 51.440988270387365], [5.464507963805121, 51.44092952570059], [5.464443321712209, 51.440909667717754], [5.464357180009402, 51.4410191439487], [5.464355888318357, 51.44102078973174]]], ""type"": ""Polygon""}";51.44096795961871, 5.464432682423439
1230;Gemeentelijk monument;Mathildelaan 3, Gagelstraat 2a-d, 4, 6;Appartementengebouw;Ventoseflat;;1875, 1912, 1927-1930;J.M. van der Mey;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;198.354974;63.782761338565294;"{""coordinates"": [[[5.4713318819782835, 51.441178075286444], [5.471447730396778, 51.441158486076105], [5.471443136418496, 51.44114756816784], [5.4713820860088225, 51.44100257116821], [5.471344698814799, 51.440952693109736], [5.471340444081131, 51.440954125384074], [5.471241892457211, 51.440970205407346], [5.47127661705752, 51.44105042218195], [5.471281687083857, 51.44106213075582], [5.4713318819782835, 51.441178075286444]]], ""type"": ""Polygon""}";51.441065619752926, 5.471345000014772
1234;Gemeentelijk monument;Mathildelaan 17-19;Appartementengebouw;Ventoseflat;;1875, 1912, 1927-1930;J.M. van der Mey;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;84.2010805;39.331002969029896;"{""coordinates"": [[[5.4709300009830235, 51.44112158366502], [5.470981920524235, 51.44123725744512], [5.471069400185716, 51.44122246201162], [5.471017466072773, 51.44110679726952], [5.4709300009830235, 51.44112158366502]]], ""type"": ""Polygon""}";51.44117202707095, 5.4709996974129345
1241;Gemeentelijk monument;Mathildelaan 45-47;Appartementengebouw;Ventoseflat;;1875, 1912, 1927-1930;J.M. van der Mey;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;84.21317599999999;39.333460761597095;"{""coordinates"": [[[5.470405166167889, 51.441210336646975], [5.470317686313694, 51.441225131582584], [5.47036961880154, 51.44134080562555], [5.470457098860998, 51.441326010650954], [5.470405166167889, 51.441210336646975]]], ""type"": ""Polygon""}";51.441275571149376, 5.470387392546022
1252;Gemeentelijk monument;Hulstlaan 24;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0129;https://beeldmateriaal.eindhoven.nl/monumenten/GM0129.pdf;60.4564485;38.417050728125;"{""coordinates"": [[[5.46467822897831, 51.44113232267673], [5.4646799234322785, 51.441130703587895], [5.4647891730122575, 51.441026685812126], [5.464727225245186, 51.441001280180764], [5.46468776447993, 51.441038861128746], [5.464665506747922, 51.441060062243864], [5.4646885500584075, 51.44106951196907], [5.464639338851775, 51.44111637570061], [5.46467822897831, 51.44113232267673]]], ""type"": ""Polygon""}";51.4410625666726, 5.464712677487509
1254;Gemeentelijk monument;Hulstlaan 20;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0129;https://beeldmateriaal.eindhoven.nl/monumenten/GM0129.pdf;60.253848999999995;38.47917945753329;"{""coordinates"": [[[5.464786369146414, 51.44111177442861], [5.4648082178738315, 51.44112073054991], [5.464759394451502, 51.441167225537924], [5.4647980543661046, 51.44118307375213], [5.464801917161641, 51.44117939481008], [5.464910190124938, 51.44107631239426], [5.464849667152662, 51.44105149912851], [5.4647908493993524, 51.441107501822984], [5.464786369146414, 51.44111177442861]]], ""type"": ""Polygon""}";51.441113141282734, 5.464833376710817
1259;Gemeentelijk monument;Reigerlaan 6;Woonhuis;;woningbouw Villapark Tongelre;1925;J.W. Hanrath;4-1-1994;GM0212;https://beeldmateriaal.eindhoven.nl/monumenten/GM0212.pdf;98.4279905;45.52493458459129;"{""coordinates"": [[[5.491556498672477, 51.44120275449587], [5.491592643846901, 51.44120293782465], [5.491592632549702, 51.44120428613532], [5.4917523294810575, 51.44120483498198], [5.491753898776486, 51.44113648372517], [5.491558431149046, 51.44113585009225], [5.491557542663485, 51.44117499654693], [5.4915797650026565, 51.4411751923568], [5.491579163444942, 51.44120143981276], [5.491556538346219, 51.441201235375075], [5.491556498672477, 51.44120275449587]]], ""type"": ""Polygon""}";51.44116938589425, 5.4916596912107645
1260;Gemeentelijk monument;Reigerlaan 4;Woonhuis;;woningbouw Villapark Tongelre;1925;J.W. Hanrath;4-1-1994;GM0212;https://beeldmateriaal.eindhoven.nl/monumenten/GM0212.pdf;109.623706;46.276471951308004;"{""coordinates"": [[[5.491556498672477, 51.44120275449587], [5.49155557120945, 51.441243725685354], [5.491577836731381, 51.441243921456866], [5.49157713049438, 51.441274708284915], [5.491642805183176, 51.4412752786034], [5.491642568907256, 51.44128515736373], [5.491701526557052, 51.44128567075314], [5.491701748416523, 51.44127578301696], [5.491752795183128, 51.44127623157047], [5.491753644474494, 51.44123888288364], [5.491763540659709, 51.441232869565766], [5.491763879651369, 51.44121761548823], [5.491752212107197, 51.44121010244805], [5.4917523294810575, 51.44120483498198], [5.491592632549702, 51.44120428613532], [5.491592643846901, 51.44120293782465], [5.491556498672477, 51.44120275449587]]], ""type"": ""Polygon""}";51.44124035583432, 5.4916610239018775
1264;Gemeentelijk monument;Frederiklaan 29;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0086;https://beeldmateriaal.eindhoven.nl/monumenten/GM0086.pdf;63.643843999999994;39.622999066495;"{""coordinates"": [[[5.465918334888945, 51.44118908971564], [5.466001057692836, 51.44123400403758], [5.466054381495506, 51.44119564022589], [5.465900669260452, 51.44111217663018], [5.465870990646768, 51.441133526813076], [5.465941994486264, 51.44117207613287], [5.465918334888945, 51.44118908971564]]], ""type"": ""Polygon""}";51.441176125610795, 5.465965338835691
1269;Gemeentelijk monument;Ventoselaan 2G01;Fabriek/Garage;Ventoseflat;;1920;;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;18.760051;18.3974316686869;"{""coordinates"": [[[5.470641650798046, 51.44106746322774], [5.470599277023731, 51.44107463060243], [5.470622373036221, 51.441127961804234], [5.470664746856496, 51.441120794421124], [5.470641650798046, 51.44106746322774]]], ""type"": ""Polygon""}";51.44109771251874, 5.470632011930683
1275;Gemeentelijk monument;Ventoselaan 2G07;Fabriek/Garage;Ventoseflat;;1920;;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;18.754832;18.3942751949945;"{""coordinates"": [[[5.470345048497154, 51.44111764350592], [5.47036812981808, 51.44117095679115], [5.470391236320006, 51.441167048183544], [5.470410503718393, 51.44116378950033], [5.470387422335132, 51.44111046723487], [5.470368154974022, 51.44111373490289], [5.470345048497154, 51.44111764350592]]], ""type"": ""Polygon""}";51.441140714805975, 5.470377776895455
1278;Gemeentelijk monument;Ventoselaan 2G10;Fabriek/Garage;Ventoseflat;;1920;;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;18.748541;18.3898959355105;"{""coordinates"": [[[5.470217941237105, 51.441139145250546], [5.47024100802074, 51.441192449582594], [5.470281829079723, 51.441185553106564], [5.47028338196107, 51.44118528233797], [5.470260300748454, 51.44113197802458], [5.470258747852376, 51.44113223980422], [5.470217941237105, 51.441139145250546]]], ""type"": ""Polygon""}";51.44116221675962, 5.470250659991232
1280;Gemeentelijk monument;Ventoselaan 2G12;Fabriek/Garage;Ventoseflat;;1920;;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;18.750018999999998;18.3911181072939;"{""coordinates"": [[[5.4701331934083655, 51.441153479676906], [5.4701562744831795, 51.44120678401549], [5.470172421734166, 51.44120404893836], [5.470198648450185, 51.4411996168016], [5.470175567329378, 51.44114631247143], [5.47014935502489, 51.44115074459273], [5.4701331934083655, 51.441153479676906]]], ""type"": ""Polygon""}";51.44117654698748, 5.470165920413022
1285;Gemeentelijk monument;Ventoselaan 2G17;Fabriek/Garage;Ventoseflat;;1920;;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;18.744125;18.3872557799146;"{""coordinates"": [[[5.469963697606996, 51.441182157333685], [5.469930554736347, 51.44118776286104], [5.469921323619219, 51.441189324462265], [5.469944404431796, 51.4412426108655], [5.469953621175807, 51.44124104927272], [5.469986778465497, 51.44123544372855], [5.469963697606996, 51.441182157333685]]], ""type"": ""Polygon""}";51.44121238340648, 5.46995405082223
1288;Gemeentelijk monument;Ventoselaan 2G20;Fabriek/Garage;Ventoseflat;;1920;;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;18.7422545;18.3848046321114;"{""coordinates"": [[[5.469836589986754, 51.441203658663], [5.469821147258964, 51.44120626735216], [5.469794215958957, 51.44121082574541], [5.469817282234431, 51.441264103195465], [5.469844213579901, 51.441259553785514], [5.469859656308092, 51.44125693610466], [5.469836589986754, 51.441203658663]]], ""type"": ""Polygon""}";51.441233881476755, 5.46982693652151
1289;Gemeentelijk monument;Ventoselaan 2G21;Fabriek/Garage;Ventoseflat;;1920;;18-11-2003;GM0292;https://beeldmateriaal.eindhoven.nl/monumenten/GM0292.pdf;18.7465871;18.3867354476543;"{""coordinates"": [[[5.469794215958957, 51.44121082574541], [5.469766450678508, 51.44121551955416], [5.469751827534756, 51.44121799282263], [5.469756468216416, 51.44122871031706], [5.469774893764244, 51.44127127028108], [5.469789516923841, 51.44126879700969], [5.469817282234431, 51.441264103195465], [5.469794215958957, 51.44121082574541]]], ""type"": ""Polygon""}";51.44124104766722, 5.469784554872143
1290;Gemeentelijk monument;Hulstlaan 16;Arbeiderswoning;;Philipsdorp;1910-1916;L.J.P. Kooken, C. Smit;4-1-1994;GM0128;https://beeldmateriaal.eindhoven.nl/monumenten/GM0128.pdf;58.7459825;38.310171473861196;"{""coordinates"": [[[5.4649244190368975, 51.44123915960607], [5.464925352651925, 51.44123840393421], [5.46504752605823, 51.441139150266785], [5.464988996503125, 51.44111100993195], [5.464945145686333, 51.44114663437169], [5.464923715855708, 51.44116408670752], [5.4649465179145515, 51.441175388208855], [5.464888993205512, 51.441222122770064], [5.4649244190368975, 51.44123915960607]]], ""type"": ""Polygon""}";51.44117098992526, 5.4649681507607255
