ID,TITEL,OMSCHRIJVING,STRAATNAAM,JAAR_VAN_PLAATSING,NAAM_KUNSTENAAR,MATERIAAL,HYPERLINK,X_COORD,Y_COORD,longitude,latitude
63,Mirakelkolom - In opslag i.v.m. bouw Noord Zuidlijn (Rokin),"Herinnert aan het zogenaamde mirakel van Amsterdam dat in 1345 plaatsvond. Naar aanleiding van het mirakel is de Mirakelkapel gebouw, ook wel 'Heilige Stede' genoemd. In 1908 is deze 'Heilige Stede', die inmiddels Nieuwezijdskapel werd genoemd, afgebroken. Brokstukken van deze kapel zijn jarenlang bewaard gebleven op de werf van Monumentenzorg. In 1988 heeft Hans 't Mannetje uit brokstukken de Mirakelkolom samengesteld.",Rokin,1988,"Mannetje, Hans het",Natuursteen,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121297,328070557",487054.290722997,4.89233632081128,52.3703268762268
64,"Ruiterstandbeeld Koningin Wilhelmina (Rokin, bij het Spui)",,"Rokin, bij het Spui",1972,"Pant, Theresia van der",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121291,757567509","486923,956010453",4.892267582564,52.3691551972418
65,"Staande - In opslag i.v.m. bouw Noord-Zuidlijn (Rokin, bij het Spui)","Vrouwenfiguur zonder hoofd, de armen net onder de schouders afgesneden. Op de achterzijde voetplaat: Eja Siepman van den Berg.","Rokin, bij het Spui",1977,"Siepman van den Berg, Eja",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121309,318491541","486982,725861911",4.89251953607707,52.3696844468762
67,Zonder titel - Tap (Snoekjesgracht),"De pyloon is tot eenderde hoogte van blauw hardsteen en grof uitgehakt. De kop van de pyloon is bewerkt. Op 2,6 meter afstand ligt een zwerfkei.",Snoekjesgracht,1989,"Tap, Wim",Hardsteen,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121892,106524522","487119,159899645",4.90106292558018,52.3709459969541
68,Een vertaling van de ene taal in de andere (Spui),"Op het Spui is op de bestrating van vierkante klinkers een drietal rechthoekige dakvormen geplaatst. Het materiaal is gehouwen Belgisch hardsteen, opgevuld met gekleurde tekst. De objecten zijn identiek van vorm en bestaan uit twee gelijke delen die naast elkaar zijn gelegd. Twee stenen die oplopen van 5 centimeter naar 15 centimeter zijn tegen elkaar aangelegd in een soort dakvorm. In de stenen zijn teksten uitgehouwen, die zijn opgevuld met gekleurd materiaal. Drie keer wordt de tekst herhaald: Een vertaling van de ene tekst in de andere (zwart) Tegenover steeds een gekleurde tekst: A Translation from one language to another (geel)",Spui,1996,"Weiner, Lawrence",Hardsteen,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121130,156572436","486889,551459161",4.88989836203961,52.368836069253
70,Simon Carmiggelt (Tegenover Weteringschans),Borstbeeld van Carmiggelt met tekstplaat: als ik u raden mag: wordt schrijver - S. Carmiggelt 1913-1987.,Tegenover Weteringschans,1988,"Verkade, Kees",Brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121040,631669207","485886,119991289",4.888685141137,52.3598125509469
71,Thorbecke (Thorbeckeplein),Johan Rudolph Thorbecke (1798 - 1872) was de eerste contemporaine politicus voor wie in Nederland een standbeeld werd opgericht. Volgens tijdgenoten is de kunstenaar er in geslaagd de politicus treffend te karakteriseren.,Thorbeckeplein,1872,"Leenhoff, Ferdinand",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121531,565916884","486467,015025374",4.89583396236375,52.3650632426903
72,Gevelplastiek + vormgeving pleintje (Vinkenstraat),,Vinkenstraat,1981,"Lixenberg, Cyril","Aluminium, hout en steen",http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120890,921235727","488440,913123414",4.88622860020138,52.3827635701863
73,Monument voor Joes Kloppenburg (Voetboogstraat),"Metalen plaat met tekst, ingebed in straatsteen als monument voor Joes Kloppenburg. De tekst luidt: 17 augustus 1996 - Vier dronken opgefokte jongens komen hier in de Voetboogstraat ruzie zoeken. Ze slaan acht mensen in elkaar: cafegangers die patat zitten te eten, een zwerver, omstanders die het geweld proberen te stoppen. Joes Kloppenburg roept: kappen nou! Hij wordt doodgeslagen. Het is vrijdagnacht, halfvijf.",Voetboogstraat,1996,"Wolff, Saskia de",Staal,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121196,730210403","486791,878647903",4.89088562052872,52.3679623650957
74,Vaz Dias monument (Weesperstraat),"Een stalen sculptuur, een ruitvormige constructie van zwarte platen die in een vorkvormig frame rust. Dit is een gedenkteken. Een monument voor M.S. Vaz Dias (1881 - 1963). Pionier persbureauwezen en radionieuwsdienst, staat op een plaatje. Het bureau Vaz Dias was een voorloper van het ANP. Het monument is herplaatst in 1972.",Weesperstraat,1972,"Heide, Herman van der",Staalplaat,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122140,673813595","486579,656762713",4.90476529489005,52.3661123024034
75,"Monument voor de beschermers der Nederlandse Joden in de bezettingsjaren (Weesperstraat, tussen Keizersgracht en Herengracht)",,"Weesperstraat, tussen Keizersgracht en Herengracht",1950,"Wertheim, Johannes",Onbekend,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122148,411964677","486517,250998357",4.90488499108868,52.3655519133285
76,Fete galante (Weesperstraat/Nieuwe Kerkstraat),"Vier in beton gegoten kolommen in de vorm van koekoeksklokgewichten of sparre-appels, onderling verbonden door een horizontale metalen buis. De buis is niet alleen constructief van belang maar is ook een visuele verbinding. Op circa vijf meter hoogte bevindt zich op drie van de vier objecten een zee-anemoonachtig voorwerp van roze geschilderd glasfiber dat zacht wiegend kan bewegen in de wind.",Weesperstraat/Nieuwe Kerkstraat,1994,"Ban, Hans van den","geschilderd beton, staal, metaal en glasfiber",http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122212,822209901","486378,032278275",4.90584416761737,52.3643045739169
78,"Monument A.C. Wertheim (Wertheimpark, Plantage Middenlaan)","Een sierlijke fontein, met veel natuursteen en brons. Op de slanke zuil die in het midden omhoog rijst, is een bronzen medaillon bevestigd met het portet van een man. Het gaat om Abraham Carel Wertheim (1832 - 1897): bankier, ondernemer, politicus en weldoener. Het opschrift op het bekken luidt: der armen hulp - der zwakken staf - der menschen vriend - een wekstem tot leven - den kunstenaar tot steun - den tragen tot spoorslag - door stad en land betreurd. In het bekken staat een marmeren zuil met twee bronzen medaillons: Op de zuil bevindt zich een kanteel met eidergansmotieven en een versierde vaas van brons. Dit monument is onthuld op 3 oktober 1898.","Wertheimpark, Plantage Middenlaan",1898,J. Ingenohl,Marmer en brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122400,305653808","486756,825358823",4.9085598910196,52.3677199986566
1,Zonder titel (Marnixplantsoen)  (1e Marnixplantsoen),Twee puntige rechthoeken waarvan een liggend. Daartussen een kwart bronzen wagenwiel met draadglas.,1e Marnixplantsoen,1998,"Gudmundson, Sigurdur","Graniet, brons en draadglas",http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,120474.781141494,"488335,22932854",4.88012766899871,52.3817878004145
3,Zonder titel - Mueller (2e Marnixplantsoen),"Op een betonplaat van vijf bij twee meter is een blok hardsteen geplaatst in de kleur zwart/grijs. Dit stuk is in drie stukken gekloofd die ongeveer even groot zijn. Er zit een tussenruimte van circa 25 centimeter tussen de drie delen. Van buiten is het blok glad. Waar gekloofd is, is het oppervlakte zeer ruw.",2e Marnixplantsoen,1980,"Mueller, Pjotr",Hardsteen,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120196,711479364","487515,674398894",4.87612857208136,52.3744048346231
4,Voor water (A.S. Onderwijzerhof t/o no. 18 naast Joods Historisch Museum),"Een voornamelijk open vorm die bestaat uit een halve ellips van steen. De steen helt een beetje achterover en wordt daarin gesteund door een metalen vorm die ontleend is aan de lichtkoepel van de 'nieuwe sjoel'. De ellipsvorm komt hierin terug evenals de doorkijk en transparantie van de vensters. De ruw bewerkte steen die een verticaal accent geeft, dient als tegengewicht en om het werk een extra spanning te geven. Linksachter aan de onderzijde staat: Harald Schole 1987.",A.S. Onderwijzerhof t/o no. 18 naast Joods Historisch Museum,1987,"Schole, Harald",Witte graniet (Bianco Sardo) en brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122066,770090692","486672,558497275",4.90367119893244,52.3669428054639
5,"Zonder titel - Volten (Amstel 1, (Waterlooplein) op voorplein stadhuis-Muziektheater)","Gesloten ring van roze graniet (Portugees Forte Rosa), samengesteld uit 48 segmenten.","Amstel 1, (Waterlooplein) op voorplein stadhuis-Muziektheater",1986,"Volten, Andre",Geboucheerd graniet,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121828,162300496",486714.482159246,4.90016391491062,52.367305239839
7,"Gedenkteken voormalig Nederlands-Israelisch jongensweeshuis (Amstel 1, in plaveisel naast Muziektheater)","Het gedenkteken bestaat uit een aaneengelegde rij van lichte granieten klinkers die opgenomen zijn in het plaveisel. De contouren van het voormalig Nederlands Israëlisch jongensweeshuis Megadlé Jethomim worden gedeeltelijk gevolgd. Op de rij klinkers is tekst aangebracht. Het in 1738 in Amsterdam opgerichte joods jongensweeshuis Megadlé Jethomim deed sinds 1865 zijn zegenrijk werk. Tot in maart 1943 de Duitse bezetter het huis binnendringt en de jongens die er wonen, wegvoert naar het vernietigingskamp Sobibor. Drie verzorgers bleven vrijwillig bij de bijna honderd kinderen. Niemand keerde weer.","Amstel 1, in plaveisel naast Muziektheater",1989,"Treumann, Otto",Granieten klinkers,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121886,57550955",486674.43467531,4.90102546268284,52.366948846751
8,Standwerker Kokadorus (Amstelveld),"Meyer Linnewiel is de eigenlijke naam van standwerker Kokadorus. Linnewiel, geboren 23 maart 1867 in Leeuwarden, begon op 14-jarige leeftijd zijn loopbaan als marktkoopman. Hij noemde zichzelf 'professor' en 'de koopman van Noord Venetië'. Linnewiel is overleden op 27 mei 1934 te Amsterdam.",Amstelveld,1977,"Eeghen, Erica van",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121635,502004111","486142,840817197",4.89739197170966,52.3621561491544
10,"Sirene (Anne Frankstraat 11, hoek IJtunnel, op trottoir voor het politiebureau)","Nicolaas Jonk (1928-1994) is op 11 juli 1928 geboren in Schermerhorn. Hij is na zijn opleiding aan de Rijksacademie Amsterdam voornamelijk bekend geworden als beeldhouwer van sierlijke en voluptueuze sculpturen, waarvan er nogal wat het vaderlandse straatbeeld versieren. Gratie en kracht kenmerken deze bronzen met hun mythologische thema's, waarbij ook een ruime plaats is ingeruimd voor meer van de natuur afgeleide vormen als (wal)vissen, dolfijnen en het vrouwelijk schoon.","Anne Frankstraat 11, hoek IJtunnel, op trottoir voor het politiebureau",1976,"Jonk, Nicolaas",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122433,465990825","487023,893611572",4.90902090939832,52.370122151061
11,Zittende vrouwenfiguur met gekruiste armen (Begijnhof),"Unicum, naar het bronzen model uit 1959. Zittende vrouwenfiguur met gekruiste armen (Truus en detresse). Model: Truus Trompert (overleden 01-04-1977).",Begijnhof,1990,"Pallandt, Charlotte van",Gehakte gepatineerde Pietra Bruna,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121135,327101326","486965,890383945",4.88996659703658,52.3695224569158
12,"Fontein (Beursplein, aan de kant van de Beursstraat en Damrak)",Een ronde bak met daarin een pot met vier uitlopers. In de pot zit een puntig toelopende cylinder met daarop een smeedijzeren spuiter.,"Beursplein, aan de kant van de Beursstraat en Damrak",,Onbekend,Natuursteen en smeedijzer,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121509,129584161","487482,795051048",4.89540350796011,52.374190847746
14,"Mbulu Ngulu (Czaar Peterstraat, hoek Oostenburgergracht)","Bronzen graffitiguur met een oranje beschilderd ovaal hoofd en met wit/rode, paarse en lila uitsteeksels. De beschilderingen zijn uitgevoerd in 2 componenten epoxieverf. Het beeld is geplaatst op een reclamezuil van 4 meter hoog met een diameter van 1,4 meter. Onder de zuil bevindt zich een betonnen sokkel.","Czaar Peterstraat, hoek Oostenburgergracht",1991,"Schabracq, Alexander",Brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"123547,851262758","486749,05991761",4.92540880478279,52.367717038705
16,"Jonas in de walvis (Damrak Beursplein, op trottoir)",In elkaar overlopende ronde vormen op een betonnen sokkel. In het grondvlak is Nic. Jonk 1968 gekrast. Dit beeld is door de kunstenaar geplaatst in het kader van SBK's 'Beeldenroute 1977 Damrak en Rokin' en in 1978 overgedragen aan de Gemeente Amsterdam.,"Damrak Beursplein, op trottoir",1978,"Jonk, Nic.",Gegoten gepatineerd brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121478,461582372","487501,581918597",4.89495130698949,52.3743578191572
18,"Stokanker (de Ruijterkade, bij het havengebouw)",Het kunstwerk is een anker van ijzerwerk dat rust op een talud van keien.,"de Ruijterkade, bij het havengebouw",1962,Onbekend,IJzer,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121545,455654552","488301,502533504",4.89585551586825,52.3815508934492
20,Johnny Meijer (1912-1990) (Elandsgracht),Zittende figuur met accordeon op sokkel. Op een rechthoekig plaatje staat de tekst: virtuoos accordeonist Johnny Meijer (1912-1990).,Elandsgracht,1996,"Cerneüs, Rob",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120608,29218602","487035,803702318",4.88222128606751,52.3701180701516
21,Tante Leen (Elandsgracht),"Tijdens een zangconcours in 1955 won Johnny Jordaan de eerste prijs en was daarmee de Beste Stem van de Jordaan. Tante Leen werd tweede. De twee werden zulke goede vrienden dat ze regelmatig samen op tournee gingen. Haar beeld werd in 1994 naast dat van Johnny geplaatst, op de plek die sinds 1995 officiëel het Johnny Jordaanplein heet.",Elandsgracht,1994,"Verkade, Kees",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120603,26194406","487036,190644008",4.88214738923167,52.3701212330395
22,"Johnny Jordaan (Elandsgracht, nabij Prinsengracht)",Op de sokkel: Johnny Jordaan 1924-1989. In kleurige letters op het gebouwtje erachter: De parel van de Jordaan - bij ons zal de leefbaarheid voortbestaan- Johnny Jordaanplein.,"Elandsgracht, nabij Prinsengracht",1991,"Verkade, Kees",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120606,16400673","487031,547343737",4.88219047366075,52.370079684573
23,Ter herinnering aan Anthony Winkler Prins (Frederiksplein),"Ter ere van Anthonie Winkler Prins 1817-1908. Het kunstwerk is uit schijven opgebouwd, waarbij het binnenste verloopt naar boven toe als een slinger. Van onder wordt het kunstwerk door drie in de grond verzonken schijnwerpers verlicht.",Frederiksplein,1970,"Volten, Andre",RVS en staal,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,121784.033544311,"485910,471526327",4.89959534302135,52.3600767947908
24,Monument voor te jong gevallen bomen (Frederiksplein),,Frederiksplein,1971,"Linden, Andre van der",Dode boom,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,121714.141757059,"485939,805670612",4.8985664764472,52.3603362011036
25,Plastisch teken (Grote Wittenburgerstraat),"Op het grootste afgevlakte deel is een teken geciseleerd, alsmede de tekst: ... Er ligt een roofstraat aan de zee, tussen Oost-Friesland en de Schelde -Multatuli-.",Grote Wittenburgerstraat,1983,"Marius van Beek, Beelenkamp, Hank en Tap, Willem",Gekliefd en gehakt hardsteen,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"123236,602553954","487105,341828579",4.92080545201134,52.3709011190554
26,"H.M van Randwijk-monument (H.M van Randwijkplantsoen, oostelijke muur)",Het kunstwerk bestaat uit op de muur bevestigde letters (d.m.v. doken) van gebruneerd brons. De tekst is oorspronkelijk een proeve geweest voor het monument in Bloemendaal en komt niet voor in het werk van Randwijk. Hendrik Mattheus Van Randwijk (1909-1966) Een volk dat voor tirannen zwicht zal meer dan lijf en goed verliezen dan dooft het licht...,"H.M van Randwijkplantsoen, oostelijke muur",1970,"Laan, Gerda van der",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121229,286721472","485753,827308362",4.8914677242718,52.3586352280432
28,Jonker's nacht (Hendrik Jonkerplein),Vier kleurenfoto's (gezeefdrukt emaillestaal) op wanden van kabelhuisje die het plein bij nacht laten zien. De foto's zijn opgenomen vanaf vier verschillende standpunten. De afbeeldingen meten elk 190x191 centimeter.,Hendrik Jonkerplein,2000,"Veldt, Arjan","Emaille, staal, perspex en kunststof",http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121035,001775387","488537,786770419",4.88833490640464,52.3836431057839
29,Phoenix (Hoek 2e Weteringdwarsstraat/Spiegelgracht),"Gegoten bronzen beeld op een gegoten betonnen sokkel (gebouchadeerd), op een gemetseld voetstuk van baksteen. Dit beeld is een tweede afgietsel naar een bestaand model. De eerste staat op het Stationsplein in Arnhem.",Hoek 2e Weteringdwarsstraat/Spiegelgracht,1974,"Reijers, Willem",Brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120946,132715371","486089,330933774",4.88727741760831,52.3616329992011
30,Vrouw met stola (Hoek Spui/Singel),Bronzen beeld van een vrouw met een stola.,Hoek Spui/Singel,1977,"Hont, Pieter de",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121042,480532839",486824.24221855,4.88861766939459,52.3682437185808
32,Omgevallen boom (Hollandse tuin t/o no. 14 (Bickerseiland)),"Uitgezaagde halve boomvorm, schuin omhoog geplaatst. In het uitgezaagde gedeelte een watervlies met afvoer in de gracht (watertoevoer gebeurt via gemeentelijke waterleiding). De onderzijde van de plaat is ruw, de bovenzijde is gepolijst. Het kunstwerk wordt door buurtbewoners 'Walvis' genoemd.",Hollandse tuin t/o no. 14 (Bickerseiland),1983,"Engels, Pieter en Koren, Shlomo",African black graniet,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121161,335865228","488555,400847723",4.8901886202439,52.3838091969675
34,De Dokwerker (Jonas Daniël Meijerplein),"Toen de Dokwerker op 19 december 1952 op het Jonas Daniël Meijerplein door koningin Juliana werd onthuld, schreef het Haarlems Dagblad: Zeer treffend komt de vastberadenheid van het opgekropte verzet erin tot uitdrukking. Al snel werd het monument omarmd als boegbeeld voor de Februaristaking mede omdat de Amsterdammers jarenlang op een passend symbool hadden moeten wachten en het de jaren daarvoor dus zonder Februaristakings-monument hadden moeten doen. Begin 1951 gaf het toenmalige College van Burgemeester en Wethouders opdracht aan beeldhouwer Mari Andriessen voor het ontwerpen van een passend monument . Na verschillende ontwerpen zou de definitieve versie in gips medio 1951 klaar zijn. Het werd uiteindelijk een jaar later. De Dokwerker werd in een Parijse gieterij in zijn huidige bronsvorm gegoten. Voor de Dokwerker heeft Willem Termetz model gestaan, een vriend van Mari Andriessen waarmee hij waarschijnlijk in het verzet heeft gezeten.",Jonas Daniël Meijerplein,1952,"Andriessen, Mari",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122158,490273095","486698,667229284",4.90501525500034,52.3671829339833
35,Visserman (zeeman in oliegoed) (Kadijksplein t/o no. 18),Op het bronzen plaatje op de sokkel staat: Joost Barbiers.,Kadijksplein t/o no. 18,1980,"Barbiers, Joost",Gehouwen kalksteen,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122685,739631675","487065,471572602",4.9127209777003,52.3705107019043
36,The sailing man (Kattenburgerplein),Een zich naar boven verjongende paal draagt een vereenvoudigd weergegeven zeilboot in golvend water. Op het dek staat de schipper (associatief beeld in de stijl van de 'nieuwe figuratie').,Kattenburgerplein,1986,"Freymuth, Alphons",Roestvrijstaal,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122891,057593403","487130,353209709",4.9157294389919,52.3711058316679
41,"Theo Thijssen (1879-1943) schrijver en schoolmeester (Lindengracht, nabij Brouwersgracht)","Man, zittend op een schoolbank, waarin een leerling zit te schrijven. Uitgebeeld zijn Kees de jongen, hoofdpersoon van Thijssen's gelijknamige boek en Theo Thijssen zelf. Op voorzijde van granieten sokkel ingebeiteld: Theo Thijssen 1879-1943 Schrijver en schoolmeester.","Lindengracht, nabij Brouwersgracht",1979,"Bayens, Hans",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120980,048041435","488205,096159887",4.88756143950815,52.3806497786639
42,"Diploma A, Watertrappende kinderen (Marnixplein, in de hal van sportcentrum het Marnix)",Bronzen blok met daarop links het hoofd en de handjes van een jongetje en rechts van een meisje. Linksonder de uitstekende delen van de beentjes en voetjes van het jongetje en rechtsonder van het meisje. De bovenzijde van het blok is iets uitgehold. Daarin is een sproeier bevestigd die heel langzaam water toevoert dat als een film over het beeldje vloeit. Op de voorkant staat in het midden in schrijfletters aan elkaar de tekst: Alle eendjes zwemmen in het water falderalderiere -R. Nyssen,"Marnixplein, in de hal van sportcentrum het Marnix",1976,"Nyssen, Rene",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"120365,947963964","487910,619098964",4.87857300152451,52.3779649355138
43,Nieuwe Naatje (Marnixstraat / Bullebaksluis),Bronzen beeld met vrouwenfiguur erop. Voor dit beeld stond een Amsterdams meisje model genaamd Marja Meijer. Op de sokkel staat de volgende tekst : Naatje Op 15 mei 1975 ter ere van Amsterdam 700 weer thuisgebracht. Links op het voetstuk staat de handtekening van de kunstenaar: Hanna '75. kunstwerk heeft van 1975 tot 2003 op het Rokin gestaan. Is in verband met de bouwwerkzaamheden voor de Noord-Zuidlijn in opslag genomen. In 2005 herplaatst op Bullebaksluis.,Marnixstraat / Bullebaksluis,2005,"Mobach, Hanna",Gegoten brons,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"121271,739220383","486957,87260453",4.89197026771531,52.3694587833656
45,Vloermozaiek (Matrozenhof),"Op het Matrozenhof, een plein tussen Hoogte Kadijk en Nieuwe Vaart, is een raster van grijze vierkanten (200x200) gelegd met daartussen gele lijnen. De negen maal zeven vierkanten beslaan vrijwel het gehele pleintje. In de vierkanten zijn in mozaiek 35 figuren aangebracht uit zwarte granieten keitjes (5x7). Deze figuren doen van boven gezien denken aan schematisch weergegeven vliegende vogels.",Matrozenhof,1993,"Sciarone, Frank",Graniet en keitjes,http://www.kunstwacht.nl/publiek/amsterdam/kunstwerk,"122887,909027725","486980,123904514",4.91569754154578,52.3697555110307
