Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
6;Jaar, Maand, Procedure categorie, Beslissing;2020;01;EU-document;*Alle*;Afwijzing;*Alle*;130
6;Jaar, Maand, Procedure categorie, Beslissing;2020;01;EU-document;*Alle*;Inwilliging;*Alle*;510
6;Jaar, Maand, Procedure categorie, Beslissing;2020;01;EU-document;*Alle*;Overig;*Alle*;10
6;Jaar, Maand, Procedure categorie, Beslissing;2020;02;EU-document;*Alle*;Afwijzing;*Alle*;110
6;Jaar, Maand, Procedure categorie, Beslissing;2020;02;EU-document;*Alle*;Inwilliging;*Alle*;430
6;Jaar, Maand, Procedure categorie, Beslissing;2020;02;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2020;03;EU-document;*Alle*;Afwijzing;*Alle*;110
6;Jaar, Maand, Procedure categorie, Beslissing;2020;03;EU-document;*Alle*;Inwilliging;*Alle*;430
6;Jaar, Maand, Procedure categorie, Beslissing;2020;03;EU-document;*Alle*;Overig;*Alle*;30
6;Jaar, Maand, Procedure categorie, Beslissing;2020;04;EU-document;*Alle*;Afwijzing;*Alle*;150
6;Jaar, Maand, Procedure categorie, Beslissing;2020;04;EU-document;*Alle*;Inwilliging;*Alle*;400
6;Jaar, Maand, Procedure categorie, Beslissing;2020;04;EU-document;*Alle*;Overig;*Alle*;10
6;Jaar, Maand, Procedure categorie, Beslissing;2020;05;EU-document;*Alle*;Afwijzing;*Alle*;100
6;Jaar, Maand, Procedure categorie, Beslissing;2020;05;EU-document;*Alle*;Inwilliging;*Alle*;370
6;Jaar, Maand, Procedure categorie, Beslissing;2020;05;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2020;06;EU-document;*Alle*;Afwijzing;*Alle*;110
6;Jaar, Maand, Procedure categorie, Beslissing;2020;06;EU-document;*Alle*;Inwilliging;*Alle*;410
6;Jaar, Maand, Procedure categorie, Beslissing;2020;06;EU-document;*Alle*;Overig;*Alle*;10
6;Jaar, Maand, Procedure categorie, Beslissing;2020;07;EU-document;*Alle*;Afwijzing;*Alle*;90
6;Jaar, Maand, Procedure categorie, Beslissing;2020;07;EU-document;*Alle*;Inwilliging;*Alle*;240
6;Jaar, Maand, Procedure categorie, Beslissing;2020;07;EU-document;*Alle*;Overig;*Alle*;10
6;Jaar, Maand, Procedure categorie, Beslissing;2020;08;EU-document;*Alle*;Afwijzing;*Alle*;80
6;Jaar, Maand, Procedure categorie, Beslissing;2020;08;EU-document;*Alle*;Inwilliging;*Alle*;230
6;Jaar, Maand, Procedure categorie, Beslissing;2020;08;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2020;09;EU-document;*Alle*;Afwijzing;*Alle*;70
6;Jaar, Maand, Procedure categorie, Beslissing;2020;09;EU-document;*Alle*;Inwilliging;*Alle*;260
6;Jaar, Maand, Procedure categorie, Beslissing;2020;09;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2020;10;EU-document;*Alle*;Afwijzing;*Alle*;70
6;Jaar, Maand, Procedure categorie, Beslissing;2020;10;EU-document;*Alle*;Inwilliging;*Alle*;260
6;Jaar, Maand, Procedure categorie, Beslissing;2020;10;EU-document;*Alle*;Overig;*Alle*;20
6;Jaar, Maand, Procedure categorie, Beslissing;2020;11;EU-document;*Alle*;Afwijzing;*Alle*;90
6;Jaar, Maand, Procedure categorie, Beslissing;2020;11;EU-document;*Alle*;Inwilliging;*Alle*;430
6;Jaar, Maand, Procedure categorie, Beslissing;2020;11;EU-document;*Alle*;Overig;*Alle*;30
6;Jaar, Maand, Procedure categorie, Beslissing;2020;12;EU-document;*Alle*;Afwijzing;*Alle*;90
6;Jaar, Maand, Procedure categorie, Beslissing;2020;12;EU-document;*Alle*;Inwilliging;*Alle*;330
6;Jaar, Maand, Procedure categorie, Beslissing;2020;12;EU-document;*Alle*;Overig;*Alle*;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Afghaanse;60
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Albanese;90
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Algerijnse;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Amerikaans burger;260
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Angolese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Argentijnse;80
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Armeense;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Australische;80
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Azerbeidzjaanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Belarussische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Bengalese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Boliviaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Braziliaanse;430
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Brits burger;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Burger van Bosnië-Herzegovina;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Burger van Congo;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Burger van de Republiek Noord-Macedonië;50
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Burger van Democratische Republiek Congo;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Burger van Trinidad en Tobago;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Burundese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Cambodjaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Canadese;70
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Chileense;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Chinese;130
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Colombiaanse;150
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Costa Ricaanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Cubaanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Dominicaanse;70
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Ecuadoraanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Egyptische;110
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Eritrese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Ethiopische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Filipijnse;120
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Gambiaanse;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Georgische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Ghanese;140
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Guatemalaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Guinese;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Haïtiaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Indiase;80
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Indonesische;90
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Iraakse;150
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Iraanse;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Israëlische;70
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Ivoriaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Jamaicaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Japanse;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Jemenitische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Jordaanse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Kaapverdische;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Kameroense;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Kazachse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Kenyaanse;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Kirgizische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Kosovaarse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Libanese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Libische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Maleisische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Marokkaanse;630
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Mexicaanse;70
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Moldavische;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Mongolische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Montenegrijnse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Nepalese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Nieuw-Zeelandse;30
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Nigeriaanse;150
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Oekraïense;140
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Oezbeekse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Onbekend;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Pakistaanse;100
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Panamese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Paraguayaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Peruaanse;50
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Poolse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Portugese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Russische;150
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Salvadoraanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Senegalese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Servische;80
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Sierra Leoonse;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Singaporese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Soedanese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Somalische;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Sri Lankaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Staatloos;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Surinaamse;260
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Syrische;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Taiwanese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Tanzaniaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Thaise;60
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Togolese;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Tunesische;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Turkse;420
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Ugandese;20
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Uruguayaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Venezolaanse;80
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Vietnamese;40
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Zimbabwaanse;10
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Zuid-Afrikaanse;150
7;Jaar, Procedure categorie, Verblijfscluster, Nationaliteit;2020;*Alle*;EU-document;Derdelanders;*Alle*;Zuid-Koreaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Angolese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Burger van de Republiek Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Costa Ricaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Indiase;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Marokkaanse;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Nieuw-Zeelandse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Pakistaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Turkse;50
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;01;EU-document;Derdelanders;*Alle*;Zuid-Afrikaanse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Braziliaanse;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Iraakse;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2020;02;EU-document;Derdelanders;*Alle*;Israëlische;10
