objectid;peilmerknummer;korte_omschrijving;windrichting;x_muur;y_muur;datum_meting;nap_hoogte;geo_shape;geo_point_2d
12;D92;HS, BOSCHDIJK 600;ZW;-87;47;2012-05-13;18.831;"{""coordinates"": [5.452818747917593, 51.463769633106644], ""type"": ""Point""}";51.463769633106644, 5.452818747917593
19;D133;"RKK ""ST, THERESIA"" THERESIAPLEIN";O;560;34;2012-05-13;21.018;"{""coordinates"": [5.440126079875274, 51.438517960660675], ""type"": ""Point""}";51.438517960660675, 5.440126079875274
22;D138;TRAFO BOEGSTR;ZO;110;53;2012-05-13;20.058;"{""coordinates"": [5.451819491628481, 51.43897946043182], ""type"": ""Point""}";51.43897946043182, 5.451819491628481
26;D162;HS, VOORAARD 28;N;-231;40;2005-01-01;22.028;"{""coordinates"": [5.377851607523284, 51.43628255700738], ""type"": ""Point""}";51.43628255700738, 5.377851607523284
28;D193;FRMR N-Z LANDSARDSEWEG T,O, D124;Z;30;-15;2012-05-13;18.275;"{""coordinates"": [5.387516155580525, 51.46792302169208], ""type"": ""Point""}";51.46792302169208, 5.387516155580525
30;D196;STUW IN WATERLOOP PARALLEL AD LANDARTSEWEG;NO;20;-10;2011-05-23;18.765;"{""coordinates"": [5.384321304619271, 51.467114016576126], ""type"": ""Point""}";51.467114016576126, 5.384321304619271
33;D201;Z-LHFD VDC BROEKZICHT O/B A67 NO-VLMR;O;114;-13;2012-05-13;24.28;"{""coordinates"": [5.4254273440931, 51.4040970555528], ""type"": ""Point""}";51.4040970555528, 5.4254273440931
39;G30;HS RIEL:7;Z;45;57;2012-05-13;20.051;"{""coordinates"": [5.523058950974492, 51.42083289126892], ""type"": ""Point""}";51.42083289126892, 5.523058950974492
40;G41;RKK ST, JORISKERK ST, JORISLN/PASTOORHARKXPLEIN;W;59;90;2012-05-13;19.35;"{""coordinates"": [5.487281043759053, 51.429947715146334], ""type"": ""Point""}";51.429947715146334, 5.487281043759053
45;G118;L-TOREN 'PATERSKERK' TRAMSTR;NW;-44;55;2012-05-13;16.731;"{""coordinates"": [5.483560215695578, 51.43840020994267], ""type"": ""Point""}";51.43840020994267, 5.483560215695578
47;G133;N-GEVEL S,K,V,E, STRATUMSEDK 22A;N;37;25;2012-05-13;17.624;"{""coordinates"": [5.483836813803346, 51.43318654900117], ""type"": ""Point""}";51.43318654900117, 5.483836813803346
102;605;ZINKPUT RIOOLMONDING TONGELREEP;ZO;55;-40;1995-01-01;17.577;"{""coordinates"": [5.476033310701109, 51.41368731969674], ""type"": ""Point""}";51.41368731969674, 5.476033310701109
107;613;HS, FLORALAAN 80;ZO;-34;85;2002-01-01;21.11;"{""coordinates"": [5.502635713512849, 51.41752911656353], ""type"": ""Point""}";51.41752911656353, 5.502635713512849
112;624;FLAT KAREL DE GROTELAAN 331;ZO;-22;84;1995-01-01;18.424;"{""coordinates"": [5.461684158928983, 51.429157928814796], ""type"": ""Point""}";51.429157928814796, 5.461684158928983
113;625;HUISHOUDSCHOOL JAN LUIKENSTRAAT 49;NW;143;80;1995-01-01;18.621;"{""coordinates"": [5.473184870138949, 51.42771181063046], ""type"": ""Point""}";51.42771181063046, 5.473184870138949
115;627;FLAT AALSTERWEG 22;ZW;16;56;1995-01-01;18.962;"{""coordinates"": [5.48655775897471, 51.42797082494003], ""type"": ""Point""}";51.42797082494003, 5.48655775897471
116;628;HS, GELDROPSEWEG 168;O;16;55;1995-01-01;19.286;"{""coordinates"": [5.4964867400131014, 51.43110796774627], ""type"": ""Point""}";51.43110796774627, 5.4964867400131014
119;635;KNT, CAMPINA DIRK BOUTSLAAN 2;W;38;15;2020-01-01;19.1462;"{""coordinates"": [5.502676692013789, 51.43370871076558], ""type"": ""Point""}";51.43370871076558, 5.502676692013789
120;636;HS, PRES,STEYNSTRAAT 36;O;43;50;1995-01-01;18.865;"{""coordinates"": [5.512754812342671, 51.437922958378195], ""type"": ""Point""}";51.437922958378195, 5.512754812342671
123;641;G,B, PAND GROTE BERG 59;ZO;44;63;2003-01-01;18.003;"{""coordinates"": [5.475500792544477, 51.4356201133091], ""type"": ""Point""}";51.4356201133091, 5.475500792544477
125;644;FLAT KAREL DE GROTELAAN 49;ZO;22;76;1995-01-01;18.345;"{""coordinates"": [5.465284364101098, 51.43230160661345], ""type"": ""Point""}";51.43230160661345, 5.465284364101098
126;645;SCHL, MARIA VAN BOURGONDIËLAAN 2;ZO;23;45;1995-01-01;17.776;"{""coordinates"": [5.4603953594608, 51.43248455795311], ""type"": ""Point""}";51.43248455795311, 5.4603953594608
132;651;BRUGMUURTJE PARKLAAN 97;N;26;28;1995-01-01;16.257;"{""coordinates"": [5.4884571458827995, 51.441542089650284], ""type"": ""Point""}";51.441542089650284, 5.4884571458827995
133;652;KNT, NED, SPOORWEGEN FUUTLAAN 4;Z;1034;19;1995-01-01;17.413;"{""coordinates"": [5.494790836170355, 51.443693690468436], ""type"": ""Point""}";51.443693690468436, 5.494790836170355
135;659;HS, HEFVELD 45;Z;32;33;1995-01-01;19.144;"{""coordinates"": [5.520957049196788, 51.43944190218736], ""type"": ""Point""}";51.43944190218736, 5.520957049196788
145;675;SPOORBR, OVER DOMMEL;NW;-151;125;1995-01-01;17.639;"{""coordinates"": [5.483571799231818, 51.44388328975706], ""type"": ""Point""}";51.44388328975706, 5.483571799231818
146;678;SCHL, HEMELRIJKEN 77;ZW;16;57;1995-01-01;19.607;"{""coordinates"": [5.4707778416241055, 51.44811785163634], ""type"": ""Point""}";51.44811785163634, 5.4707778416241055
148;680;FLAT VELDM,MONTGOMERYLAAN 419;O;16;33;2015-01-01;19.833;"{""coordinates"": [5.476676505217546, 51.44847301342491], ""type"": ""Point""}";51.44847301342491, 5.476676505217546
149;681;FLAT VELDM,MONTGOMERYLAAN 655;O;-16;34;2015-01-01;19.743;"{""coordinates"": [5.4772581313063124, 51.451618597570004], ""type"": ""Point""}";51.451618597570004, 5.4772581313063124
151;685;HS, EUROPALAAN 142;Z;28;17;1995-01-01;18.737;"{""coordinates"": [5.471657763924409, 51.45719576526042], ""type"": ""Point""}";51.45719576526042, 5.471657763924409
154;692;FLAT VAN DER MEYSTRAAT 51;NW;36;35;1995-01-01;17.957;"{""coordinates"": [5.463325999772703, 51.46520141722734], ""type"": ""Point""}";51.46520141722734, 5.463325999772703
161;704;TH, POOLSTERLAAN;N;-11;25;1995-01-01;15.881;"{""coordinates"": [5.502910357505266, 51.4691238245909], ""type"": ""Point""}";51.4691238245909, 5.502910357505266
164;707;TH, MAURITS LIJNSLAGERSTRAAT;O;208;66;1995-01-01;17.91;"{""coordinates"": [5.468080341735926, 51.46825435314549], ""type"": ""Point""}";51.46825435314549, 5.468080341735926
168;713;TH, VENUSLAAN HOEK SCHILDSTRAAT;W;-215;34;1995-01-01;18.268;"{""coordinates"": [5.489970419455398, 51.474798810697344], ""type"": ""Point""}";51.474798810697344, 5.489970419455398
169;715;FLAT ECHTERNACHLAAN 40;N;26;23;1995-01-01;17.612;"{""coordinates"": [5.479320898633101, 51.47570658433701], ""type"": ""Point""}";51.47570658433701, 5.479320898633101
172;719;ANNA VAN ENGELANDSTRAAT 1;NW;-50;83;2003-01-01;18.06;"{""coordinates"": [5.465374695483472, 51.434665567567926], ""type"": ""Point""}";51.434665567567926, 5.465374695483472
173;721;LOCOMOTIEFSTRAAT 80;W;-37;40;1995-01-01;19.338;"{""coordinates"": [5.514025676174541, 51.44497769091655], ""type"": ""Point""}";51.44497769091655, 5.514025676174541
175;727;GASREGELSTATION ACHTER MINISTERLAAN 14;W;123;35;1995-01-01;16.353;"{""coordinates"": [5.513586387188997, 51.45255561667838], ""type"": ""Point""}";51.45255561667838, 5.513586387188997
182;734;HS, BUNDERKENSVEN 46;N;75;65;2002-01-01;19.763;"{""coordinates"": [5.514727114187013, 51.418064809031584], ""type"": ""Point""}";51.418064809031584, 5.514727114187013
194;749;BDR, DOOLSTRAAT 1;ZW;255;80;1989-01-01;18.908;"{""coordinates"": [5.534181408973267, 51.437088909148514], ""type"": ""Point""}";51.437088909148514, 5.534181408973267
266;905;HS, COR GEHRELSLAAN 25;W;-32;37;2003-01-01;18.282;"{""coordinates"": [5.42836742819597, 51.477084075796405], ""type"": ""Point""}";51.477084075796405, 5.42836742819597
269;921;SCHL, CALAISLAAN 1;W;-31;25;1995-01-01;17.501;"{""coordinates"": [5.448259300914294, 51.4869178895583], ""type"": ""Point""}";51.4869178895583, 5.448259300914294
270;922;TH, ALSACELAAN;NO;150;17;1995-01-01;17.582;"{""coordinates"": [5.44225326064546, 51.48504226228122], ""type"": ""Point""}";51.48504226228122, 5.44225326064546
273;925;HS, FRANSEBAAN 511;N;-33;18;1995-01-01;16.992;"{""coordinates"": [5.437229668663126, 51.485889467166004], ""type"": ""Point""}";51.485889467166004, 5.437229668663126
280;932;KANTOOR LEEMKUIL 1/3;ZW;-354;15;2004-01-01;17.403;"{""coordinates"": [5.4156316616163895, 51.48230132181288], ""type"": ""Point""}";51.48230132181288, 5.4156316616163895
286;938;TRAFO LEEMKUIL TUSSEN NR,15/17;ZW;-13;16;2004-01-01;18.003;"{""coordinates"": [5.418696395788483, 51.47996347855528], ""type"": ""Point""}";51.47996347855528, 5.418696395788483
288;940;TRAFO OUDE BOSSCHEBN, ZW V, VIJVER;ZW;75;38;1987-01-01;16.924;"{""coordinates"": [5.445648205865219, 51.48291928393254], ""type"": ""Point""}";51.48291928393254, 5.445648205865219
289;1000;HS, NOORDZEELAAN 2;Z;27;15;1995-01-01;17.355;"{""coordinates"": [5.466800014929745, 51.476794454705086], ""type"": ""Point""}";51.476794454705086, 5.466800014929745
293;1004;HS, ANTWERPENLAAN 57;Z;-30;20;1995-01-01;17.131;"{""coordinates"": [5.477749894536591, 51.481909983949514], ""type"": ""Point""}";51.481909983949514, 5.477749894536591
203;758;FB URKHOVENSEWEG 21;Z;-248;36;1989-01-01;19.211;"{""coordinates"": [5.527160900021072, 51.4457446638711], ""type"": ""Point""}";51.4457446638711, 5.527160900021072
204;759;BDR, OUDE DOORNAKKERSWEG 1, HOEK URHOVENSEWEG;O;-92;72;1989-01-01;18.755;"{""coordinates"": [5.528323923206294, 51.44041297560536], ""type"": ""Point""}";51.44041297560536, 5.528323923206294
211;808;TRAFO VDL LANGENDIJK;O;44;31;2003-01-01;19.571;"{""coordinates"": [5.431614169745924, 51.42617108447461], ""type"": ""Point""}";51.42617108447461, 5.431614169745924
216;818;GASSTATION HURKSESTRAAT/ROOIJAKKERWEG;NO;-43;34;2003-01-01;19.023;"{""coordinates"": [5.446772929087423, 51.42922944209014], ""type"": ""Point""}";51.42922944209014, 5.446772929087423
217;819;TH, HASTELWEG;N;-35;34;1995-01-01;18.823;"{""coordinates"": [5.437103651380271, 51.436541790333735], ""type"": ""Point""}";51.436541790333735, 5.437103651380271
221;823;FLAT WELSCHAPSEDIJK 27;NO;26;31;1995-01-01;19.895;"{""coordinates"": [5.4302039555367925, 51.440229907417404], ""type"": ""Point""}";51.440229907417404, 5.4302039555367925
222;824;HS, ZEELSTERSTRAAT 140;Z;-22;51;2003-01-01;20.248;"{""coordinates"": [5.438974380666511, 51.437529725666266], ""type"": ""Point""}";51.437529725666266, 5.438974380666511
225;827;HS, ZEELSTERSTRAAT 2;ZO;-16;31;2003-01-01;19.261;"{""coordinates"": [5.449619824165234, 51.43959189125532], ""type"": ""Point""}";51.43959189125532, 5.449619824165234
226;828;HS, CORN,VAN BYNCKERHOEKSTRAAT 9;NO;-33;34;1995-01-01;19.517;"{""coordinates"": [5.443582032528083, 51.441932030375995], ""type"": ""Point""}";51.441932030375995, 5.443582032528083
227;829;TH, FLIGHTLANE NABIJ KANAAL;ZO;11;28;2003-01-01;20.732;"{""coordinates"": [5.406406026511344, 51.45338672551346], ""type"": ""Point""}";51.45338672551346, 5.406406026511344
228;830;TH, ST, TRUDOLPEIN;N;411;29;2003-01-01;19.357;"{""coordinates"": [5.455519502766411, 51.44147619708137], ""type"": ""Point""}";51.44147619708137, 5.455519502766411
229;831;TH, PARMENTIERWEG;NW;15;25;2003-01-01;21.068;"{""coordinates"": [5.399486674698637, 51.456138208272485], ""type"": ""Point""}";51.456138208272485, 5.399486674698637
230;832;HS, BEUKENLAAN 1;NW;45;40;1995-01-01;18.592;"{""coordinates"": [5.451414616876878, 51.447662738781716], ""type"": ""Point""}";51.447662738781716, 5.451414616876878
231;833;FLAT NOORD BRABANTLAAN 8;ZO;-16;52;1995-01-01;19.173;"{""coordinates"": [5.445742870364563, 51.44453767626265], ""type"": ""Point""}";51.44453767626265, 5.445742870364563
232;834;HS, PROF, MEYERSLAAN 1;NW;14;24;1995-01-01;19.74;"{""coordinates"": [5.434812622775428, 51.44616062962541], ""type"": ""Point""}";51.44616062962541, 5.434812622775428
233;835;SPOORWEGTUNNEL VREDEOORD;NO;51;70;1995-01-01;19.306;"{""coordinates"": [5.449211177034344, 51.45640091354997], ""type"": ""Point""}";51.45640091354997, 5.449211177034344
234;838;TRAFO HURKSESTAAT/DILLENBURGSTRAAT;Z;-21;34;2003-01-01;19.549;"{""coordinates"": [5.439286075290538, 51.43340378474766], ""type"": ""Point""}";51.43340378474766, 5.439286075290538
247;855;BDR, DEN HURK, RIJTACKERWEG 11, STAL;ZO;-640;44;1995-01-01;19.57;"{""coordinates"": [5.405302091569737, 51.4631216253954], ""type"": ""Point""}";51.4631216253954, 5.405302091569737
248;858;TRAFO ADRIAAN MULDERWEG - MARINUS  VAN MEELWEG;O;-43;40;2003-01-01;20.45;"{""coordinates"": [5.397155177436299, 51.45299240339298], ""type"": ""Point""}";51.45299240339298, 5.397155177436299
249;881;N,O, ZUIL OUDE POORT HET SCHAAPSDIJK;NW;10;40;2003-01-01;20.388;"{""coordinates"": [5.407262826796284, 51.4387710021926], ""type"": ""Point""}";51.4387710021926, 5.407262826796284
251;883;TH, ZANDBAARS;ZO;14;30;2003-01-01;20.506;"{""coordinates"": [5.41238811872795, 51.448208101626], ""type"": ""Point""}";51.448208101626, 5.41238811872795
252;884;TH, ZANDKEVER/ZANDHOEN;ZW;13;30;2003-01-01;20.304;"{""coordinates"": [5.4025045423021245, 51.44549526156549], ""type"": ""Point""}";51.44549526156549, 5.4025045423021245
257;890;KPN GEBOUW GRASPLEIN/GRASHOEN;ZW;34;40;2003-01-01;19.848;"{""coordinates"": [5.413576871670847, 51.439156244834116], ""type"": ""Point""}";51.439156244834116, 5.413576871670847
264;899;TANKSTATION A,FOKKERWEG;W;-21;22;2003-01-01;18.437;"{""coordinates"": [5.435616094854822, 51.47133753060588], ""type"": ""Point""}";51.47133753060588, 5.435616094854822
303;1023;BDR AANSCHOT 1;NW;3;54;2020-01-01;16.29;"{""coordinates"": [5.4724422625541305, 51.491981273391204], ""type"": ""Point""}";51.491981273391204, 5.4724422625541305
304;1024;TRAFO ZW,V, BDR, AANSCHOT 9;ZW;-213;43;1986-01-01;16.755;"{""coordinates"": [5.466389615013511, 51.48910918117997], ""type"": ""Point""}";51.48910918117997, 5.466389615013511
49;G135;HS AALSTERWG 305;ZW;-39;27;2012-05-13;19.199;"{""coordinates"": [5.482353688249363, 51.41159694629976], ""type"": ""Point""}";51.41159694629976, 5.482353688249363
53;G155;TRAFO GEN, V,D, DUYNLN;O;24;45;2012-05-13;18.78;"{""coordinates"": [5.4776482382269105, 51.459717079078686], ""type"": ""Point""}";51.459717079078686, 5.4776482382269105
55;G162;HS JERICHOLN 87;NW;16;26;2012-05-13;17.448;"{""coordinates"": [5.484617731627646, 51.475630365694116], ""type"": ""Point""}";51.475630365694116, 5.484617731627646
58;G174;WK-HS PIUSLN 185A;NW;28;60;2012-05-13;19.538;"{""coordinates"": [5.495264427708458, 51.42503275927203], ""type"": ""Point""}";51.42503275927203, 5.495264427708458
68;G227;ZDMR SPEELZAAL KNORRETJE PACHTAKKER 2;ZW;234;40;2012-05-13;18.109;"{""coordinates"": [5.484479565760351, 51.47159457637569], ""type"": ""Point""}";51.47159457637569, 5.484479565760351
73;G246;HS WILLEMSTR 100 A/C;Z;-30;40;2012-05-13;17.377;"{""coordinates"": [5.4657275277999045, 51.43913270057967], ""type"": ""Point""}";51.43913270057967, 5.4657275277999045
74;101;BRUG VIVALDISTRAAT AFWATERINGSKANAAL Z,O,LND,HFD,  N,O,;NO;48;-8;2003-01-01;16.76;"{""coordinates"": [5.449258114301504, 51.42743939474608], ""type"": ""Point""}";51.42743939474608, 5.449258114301504
79;108;BRUG ZANDSTRAAT HOEK BINNENKANT;Z;-17;-6;2007-01-01;19.734;"{""coordinates"": [5.399728206724316, 51.44495627912205], ""type"": ""Point""}";51.44495627912205, 5.399728206724316
82;113;TH VELDHOVEN KEELWEG;O;-44;25;2007-01-01;21.678;"{""coordinates"": [5.38941424787369, 51.43495255831646], ""type"": ""Point""}";51.43495255831646, 5.38941424787369
85;116;MR NAAST TRAP THV WATERLAND 87;ZW;-27;24;2010-01-01;20.894;"{""coordinates"": [5.403005282271694, 51.43763909319483], ""type"": ""Point""}";51.43763909319483, 5.403005282271694
86;117;TH T/O WATERLAND 34;ZW;12;20;2010-01-01;21.324;"{""coordinates"": [5.400645905512472, 51.43511357575361], ""type"": ""Point""}";51.43511357575361, 5.400645905512472
90;122;ZW-KD BR OVER AFWATERINGSKN A/D KAREL DE GROTELN   O;O;15;-49;2002-01-01;19.033;"{""coordinates"": [5.445567635561709, 51.41999867498972], ""type"": ""Point""}";51.41999867498972, 5.445567635561709
91;123;HS HOOGSTRAAT 399 B;NW;-6;35;1988-01-01;18.883;"{""coordinates"": [5.456352651439442, 51.42179049970483], ""type"": ""Point""}";51.42179049970483, 5.456352651439442
93;126;TH PARK FORUM WEST NAAST 1129;O;-13;25;2017-01-01;21.902;"{""coordinates"": [5.38537288325873, 51.44200868721977], ""type"": ""Point""}";51.44200868721977, 5.38537288325873
1;B212;HS, BOSCHDIJK 1069;NO;-44;26;2012-05-13;18.44;"{""coordinates"": [5.436718326481018, 51.4790583150801], ""type"": ""Point""}";51.4790583150801, 5.436718326481018
2;B213;RKK ACHT;Z;-54;37;2005-01-01;18.299;"{""coordinates"": [5.428082205913795, 51.480050430682155], ""type"": ""Point""}";51.480050430682155, 5.428082205913795
8;B253;PILAAR INGANG BOSCHDIJK 1109;ZW;-40;20;2012-05-13;17.555;"{""coordinates"": [5.431829667334552, 51.48481303139651], ""type"": ""Point""}";51.48481303139651, 5.431829667334552
10;D72;HS A/D KRUISSTRAAT 138;NO;-77;39;2012-05-13;19.6;"{""coordinates"": [5.423954777710381, 51.43145910868632], ""type"": ""Point""}";51.43145910868632, 5.423954777710381
11;D91;HS OIRSCHOTSEDK 5;NO;211;65;2004-12-28;19.28;"{""coordinates"": [5.431516193445884, 51.45856628997882], ""type"": ""Point""}";51.45856628997882, 5.431516193445884
13;D93;HS BOSDIJK 519 WOENSEL;NO;-41;80;2012-05-13;18.978;"{""coordinates"": [5.457703079748906, 51.45837358165392], ""type"": ""Point""}";51.45837358165392, 5.457703079748906
14;D95;HS OIRSCHOTSEDK 7;ZO;-105;75;2012-05-13;19.868;"{""coordinates"": [5.408066663297552, 51.46684246049092], ""type"": ""Point""}";51.46684246049092, 5.408066663297552
16;D121;NW-LHFD OIRSCHOTSEDK OVER BEATRIXKN;ZW;20;-117;2012-05-13;21.946;"{""coordinates"": [5.391805108449315, 51.47088917555533], ""type"": ""Point""}";51.47088917555533, 5.391805108449315
17;D122;TRAFO A/D SCHERPENERING HOEK VERKAVE-LINGSWG TE OERLO;ZW;100;20;2012-05-13;21.859;"{""coordinates"": [5.357418602414248, 51.453627332851454], ""type"": ""Point""}";51.453627332851454, 5.357418602414248
18;D126;BDR LANDARDSEWG 30;NW;413;34;2012-05-13;20.965;"{""coordinates"": [5.367343191133863, 51.45911250370075], ""type"": ""Point""}";51.45911250370075, 5.367343191133863
20;D134;Z-O PILASTER VAN INRIT PHILIPS DEJONGHPARK OIRSCHOTSEDIJK;ZO;43;50;2012-05-13;19.374;"{""coordinates"": [5.44374167025589, 51.454695857885795], ""type"": ""Point""}";51.454695857885795, 5.44374167025589
24;D160;Z,O, VLHR DR, ONDER DE WEG SCHERPENERING;NW;-19;-19;2005-01-01;20.524;"{""coordinates"": [5.357284763708064, 51.43834654402761], ""type"": ""Point""}";51.43834654402761, 5.357284763708064
31;D197;DUIKER OIRSCHOTSEDIJK 24;ZW;153;-100;2012-05-13;18.365;"{""coordinates"": [5.423750338752536, 51.46351276037008], ""type"": ""Point""}";51.46351276037008, 5.423750338752536
32;D198;OIRSCHOTSEDIJK 14B L/V INGANG;Z;-316;34;2012-05-13;19.302;"{""coordinates"": [5.430654078797622, 51.45982502841491], ""type"": ""Point""}";51.45982502841491, 5.430654078797622
36;E207;HS HENEGOUWENLN 29;NW;34;25;2012-05-13;16.629;"{""coordinates"": [5.485669805634075, 51.48289230989446], ""type"": ""Point""}";51.48289230989446, 5.485669805634075
38;G29;HS AALSTERWG 236;O;55;59;2012-05-13;18.808;"{""coordinates"": [5.484241447961773, 51.42060205761851], ""type"": ""Point""}";51.42060205761851, 5.484241447961773
41;G61;RKK 'ST, MARTINUS' 'T HOFKE 1, ZO-STEUN-BEER;ZW;-61;24;2012-05-13;19.133;"{""coordinates"": [5.518105584228856, 51.44816415613813], ""type"": ""Point""}";51.44816415613813, 5.518105584228856
43;G73;HS OPWETTENSEWG 132;NO;50;73;1997-03-23;17.668;"{""coordinates"": [5.52965228315245, 51.46046508557959], ""type"": ""Point""}";51.46046508557959, 5.52965228315245
44;G116;R-TOREN ST, CATHARINAKERK STRATUMEIND;NO;-102;57;2012-05-13;18.02;"{""coordinates"": [5.479530835943771, 51.43723494780077], ""type"": ""Point""}";51.43723494780077, 5.479530835943771
46;G132;NW-MR VDC FUUTLN/KALVERSTR;NW;10;-39;2012-05-13;19.446;"{""coordinates"": [5.502991691153951, 51.444494805673486], ""type"": ""Point""}";51.444494805673486, 5.502991691153951
103;606;BDR, GENNEPERWEG 144;W;891;7;1995-01-01;18.359;"{""coordinates"": [5.470717419990516, 51.41512944694728], ""type"": ""Point""}";51.41512944694728, 5.470717419990516
104;609;HS, VESALIUSLAAN 10;O;33;28;1995-01-01;19.303;"{""coordinates"": [5.489829891327721, 51.41241755438519], ""type"": ""Point""}";51.41241755438519, 5.489829891327721
105;610;TH, LANDSTEINERLAAN;O;180;22;1995-01-01;21.553;"{""coordinates"": [5.496584584064972, 51.41196196753622], ""type"": ""Point""}";51.41196196753622, 5.496584584064972
106;612;H,K, FELIX TIMMERMANSLAAN;O;30;35;1995-01-01;18.29;"{""coordinates"": [5.48251156138378, 51.4183563148941], ""type"": ""Point""}";51.4183563148941, 5.48251156138378
108;615;HS, LEEUWENSTRAAT 10;W;-22;73;2002-01-01;19.781;"{""coordinates"": [5.508830170444319, 51.422376703418124], ""type"": ""Point""}";51.422376703418124, 5.508830170444319
114;626;"BIOSCOOP ""PLAZA"" LEENDERWEG 65";ZO;-50;76;1995-01-01;19.186;"{""coordinates"": [5.489143951841926, 51.427069721305486], ""type"": ""Point""}";51.427069721305486, 5.489143951841926
121;637;KNT KANAALDIJK NOORD 17;Z;48;48;2020-01-01;20.109;"{""coordinates"": [5.499374435854703, 51.43586922094238], ""type"": ""Point""}";51.43586922094238, 5.499374435854703
122;640;HS, PARADIJSLAAN 56;Z;-34;47;1995-01-01;17.276;"{""coordinates"": [5.478086564217887, 51.43417993495131], ""type"": ""Point""}";51.43417993495131, 5.478086564217887
