id_publicatie;tenderned_kenmerk;publicatiedatum;ad_officiele_benaming;nationale_identificatie_aansluitnummer;naam_aanbesteding;geimporteerd;tsender;aanbesteding_id;sluitingsdatum_aanmelding;sluitingsdatum_aanbesteding;aanvang_opdracht;voltooiing_opdracht;termijn_verkrijgen_documenten;verzending_uitnodigingen;tegen_betaling_documenten_verkrijgen;personen_aanwezig_opening_kluis;plaats_opening_kluis;nationaal_of_europees;korte_beschrijving_aanbesteding;publicatie_soort;juridisch_kader;type_opdracht;procedure;trefwoorden;referentienummer;digitaal;voorbehouden_voor_beroepsgroep;hoofd_cpv_definitie;hoofd_sub_cpv_1;hoofd_sub_cpv_2;opdracht_categorie;nutscode;aard_van_de_opdracht;gpa;inlichtingen_elektronische_veiling;ad_vestigingsadres;tweede_adresregel;ad_plaats;ad_postcode;ad_land;internetadres_aanbestedende_dienst;soort_aanbestedende_dienst;hoofdactiviteit;id_s_publicatie;id_perceel;naam_perceel;datum_gunning;aantal_inschrijvingen;aantal_elektronisch_ingediende_inschrijvingen;naam_gegunde_ondernemer;gegunde_ondernemer_postadres;gegunde_ondernemer_plaats;gegunde_ondernemer_postcode;gegunde_ondernemer_land;gegunde_ondernemer_internetadres;geraamde_waarde;btw_percentage_bij_geraamde_waarde;geraamde_waarde_incl_btw;laagste_waarde_ingediende_offertes;hoogste_waarde_ingediende_offertes;geraamde_waarde_heeft_betrekking_op_een_periode_van;definitieve_waarde;btw_percentage_bij_definitieve_waarde;definitieve_waarde_incl_btw;betreft_uitbesteding;waarde_van_de_uitbesteding;korte_omschrijving_uitbesteding
49937.0;53868.0;2015-01-19;Gemeente Eindhoven;261529808.0;"Europese aanbesteding ""Preventief en correctief onderhoud verkeersregelinstallaties""";Nee;;53868.0;;27-01-2015;01-05-2015;30-04-2019;20-01-2015;;Nee;Nee;;Europees;"Doel van deze aanbesteding is om te komen tot één Opdrachtnemer die het preventieve en correctieve onderhoud van de verkeersregelinstallaties in de gemeente Eindhoven gaat verzorgen.
De opdracht omvat in hoofdlijnen:
-preventief onderhoud verkeersregelinstallaties;
- correctief onderhoud verkeersregelinstallaties;
- storingsdienst gedurende 24 uur per dag en 7 dagen per week;
- het opslaan en beheren van reserve onderdelen;
- schilderen wegmeubilair buiteninstallatie;
- schadeafhandeling;
- beheren van de gegevens van de vri’s.";Kennisgeving van aanvullende informatie, informatie over een onvolledige procedure of rectificatie;Aanbestedingswet 2012;Diensten;Openbaar;Verkeersregelinstallatie wegmeubilair vri;20141118;Ja;;50232200-2 Onderhoud van verkeerslichten, 50232200-2 Onderhoud van verkeerslichten;;;Onderhoud en reparatie, Onderhoud en reparatie;NL414, NL;Raamovereenkomst;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;;;;;;;;;;;;;;;;;;;;;;;;
50117.0;44035.0;2015-01-21;Gemeente Eindhoven, namens gemeenten Zuidoost Brabant;261529808.0;Tweedelijns specialistische zorg regio Zuidoost brabant;Nee;;44035.0;;17-09-2014;01-01-2015;31-12-2016;17-09-2014;;Nee;Nee;;Europees;"De opdracht betreft het leveren van zorgproducten in het kader van de Jeugdwet 2015. Het betreft in dit bestek de producten in de hoofdcategorieën zoals hieronder benoemd.

Specialistische zorg aan kind en gezin: 
- AWBZ: zorg aan jeugd zonder verblijf
- Zvw: jeugd-GGZ eerste lijn (generalistische basis GGZ)
- Zvw: jeugd-GGZ tweede lijn zonder verblijf (specialistische GGZ)
- Provinciaal: vrijwillige/gedwongen ambulante zorg

(Dag)behandeling/ Begeleiding Groep
- AWBZ: zorg aan jeugd 
- Zvw: jeugd-GGZ tweede lijn 
- Provinciaal: verblijf deeltijd

De te leveren zorgcategorieën zijn onderverdeeld in een aantal producten. Niet al deze producten worden door alle gemeenten afgenomen, een overzicht van de gemeenten en de producten die zij verwachten te gaan afnemen vindt u in het inschrijfformulier (zie bijlage). Aanbieders kunnen aangeven welke producten zij in welke gemeenten (of wijk als het de gemeente Eindhoven betreft) aanbieden. Inschrijvers kunnen zowel op één als op meerdere gemeenten / wijken inschrijven en per gebied aangeven welke producten ze daar aanbieden. Inschrijven op een deel van een gemeente of wijk is niet toegestaan.";Aankondiging van een gegunde opdracht;Aanbestedingswet 2012;Diensten;Openbaar;Jeugdzorg Specialistische jeugdzorg;2014/3000;Ja;;85000000-9 Gezondheidszorg en maatschappelijk werk, 85000000-9 Gezondheidszorg en maatschappelijk werk;;;Gezondheidszorg en maatschappelijke dienstverlening, Gezondheidszorg en maatschappelijke dienstverlening;NL, NL414;Raamovereenkomst;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Publiekrechtelijke instelling;Algemene overheidsdiensten;38845, 50117, 40449, 42088, 41192, 39141;22440.0;De te leveren zorgcategorieën zijn onderverdeeld in een aantal producten. Niet al deze producten worden door alle gemeenten afgenomen, een overzicht van de gemeenten en de producten die zij verwachten te gaan afnemen vindt u in het inschrijfformulier. Aanbieders kunnen in dit inschrijfformulier aangeven welke producten zij in welke gemeenten (of wijk als het de gemeente Eindhoven betreft) aanbieden (onder de in het inschrijfformulier aangegeven maximumprijs). De maximunprijs wordt aan u in augustus bekendgemaakt. Publicatie daarvan vindt plaats via TenderNed. Inschrijvers kunnen zowel op één als op meerdere gemeenten / wijken inschrijven en per gebied aangeven welke producten ze daar aanbieden. Inschrijven op een deel van een gemeente of wijk is niet toegestaan.;20-01-2015;0.0;104.0;"Zie separaat geupload document: ""overzicht gecontracteerde partijen""";nvt -;-;-;NL;;;;Nee;;;;;;Nee;Nee;;
52118.0;45298.0;2015-02-20;Gemeente Eindhoven, Sector Realisatie & Beheer;261529808.0;"Europese aanbesteding ""Integraal beheer Stratum""";Nee;;45298.0;;26-09-2014;01-01-2015;31-12-2017;26-09-2014;;Nee;Nee;Eindhoven;Europees;Het werk bestaat in hoofdzaak uit groenonderhoud en straatreiniging in stadsdeel Stratum.;Aankondiging van een gegunde opdracht;Aanbestedingswet 2012;Diensten;Openbaar;Integraal beheer;618161520;Nee;;90610000-6 Straatreinigings- en veegdiensten;;;Overige diensten;NL414;Overheidsopdracht;Ja;Nee;Postbus 90150;;Eindhoven;5600 RB;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;41586, 52118, 39671;23088.0;Groenonderhoud en straatreiniging in stadsdeel Stratum.;04-02-2015;0.0;0.0;Ploegmakers Cultuurtechniek B.V.;Eisenhowerweg 7;Veghel;5466 AB;NL;http://www.ploegmakerscultuur.nl;;;Nee;;;;EUR 945000;;Nee;Nee;;
54633.0;64073.0;2015-03-27;Gemeente Eindhoven, Sector Realisatie, Beheer en Toezicht;261529808.0;"Nationale aanbesteding ""Genderpark-sanering-herinrichting""";Nee;;64073.0;;12-05-2015;15-06-2015;18-12-2015;12-05-2015;;Nee;Nee;Eindhoven;Nationaal;Het werk bestaat in hoofdzaak uit de herinrichting van het Genderpark en het uitvoeren van saneringen.;Aankondiging van een opdracht;ARW 2012 - Aanbestedingsreglement Werken 2012;Werken;Openbaar;sanering verharding riolering grondwerk groenvoorziening;392020101;Nee;;"45230000-8 Aanleggen van pijpleidingen, communicatielijnen en stroomleidingen, autowegen, wegen, vliegvelden en spoorlijnen; verhardingen";;;Uitvoering;NL414;Overheidsopdracht;Nee;Nee;Postbus 90150;;Eindhoven;5600 RB;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;54633, 56119, 56554, 63928;;;27-07-2015;7.0;0.0;Aannemer van grondwerken J.P. van der Schoot B.V.;Broekstraat 27;Oirschot;5688JX;NL;http://www.jpvanderschoot.nl;;;Nee;;;;EUR 764200;;Nee;Nee;;
55505.0;61924.0;2015-10-04;Gemeente Eindhoven, Sector Realisatie, Beheer en Toezicht;261529808.0;"Europese aanbesteding ""Onderhoud, reparatie en keuring van het huidige winterdienstmaterieel""";Nee;;61924.0;;21-04-2015;;;21-04-2015;;Nee;Nee;Eindhoven;Europees;Het werk bestaat in hoofdzaak uit onderhoud, reparatie en keuring van diverse soorten winterdienstmaterieel.;Kennisgeving van aanvullende informatie, informatie over een onvolledige procedure of rectificatie;Aanbestedingswet 2012;Diensten;Openbaar;onderhoud winterdienstmaterieel;605751501;Ja;;50100000-6 Reparatie, onderhoud en aanverwante diensten voor voertuigen en aanverwante uitrusting;;;Onderhoud en reparatie;NL414;Overheidsopdracht;Ja;Nee;Postbus 90150;;Eindhoven;5600 RB;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;;;;;;;;;;;;;;;;;;;;;;;;
56554.0;64073.0;2015-04-29;Gemeente Eindhoven, Sector Realisatie, Beheer en Toezicht;261529808.0;"Nationale aanbesteding ""Genderpark-sanering-herinrichting""";Nee;;64073.0;;12-05-2015;15-06-2015;18-12-2015;12-05-2015;;Nee;Nee;Eindhoven;Nationaal;Het werk bestaat in hoofdzaak uit de herinrichting van het Genderpark en het uitvoeren van saneringen.;Kennisgeving van aanvullende informatie, informatie over een onvolledige procedure of rectificatie;ARW 2012 - Aanbestedingsreglement Werken 2012;Werken;Openbaar;sanering verharding riolering grondwerk groenvoorziening;392020101;Nee;;"45230000-8 Aanleggen van pijpleidingen, communicatielijnen en stroomleidingen, autowegen, wegen, vliegvelden en spoorlijnen; verhardingen";;;Uitvoering;NL414;Overheidsopdracht;Nee;Nee;Postbus 90150;;Eindhoven;5600 RB;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;54633, 56119, 56554, 63928;;;27-07-2015;7.0;0.0;Aannemer van grondwerken J.P. van der Schoot B.V.;Broekstraat 27;Oirschot;5688JX;NL;http://www.jpvanderschoot.nl;;;Nee;;;;EUR 764200;;Nee;Nee;;
56752.0;67482.0;2015-01-05;Gemeente Eindhoven, Sector Realisatie & Beheer;261529808.0;"Europese aanbesteding ""Leveren van  wegenzout""";Nee;;67482.0;;12-06-2015;15-10-2015;15-04-2017;10-06-2015;;Nee;Nee;Eindhoven;Europees;"De Opdracht betreft de levering van wegenzout ten behoeve van de gladheidbestrijding op het grondgebied van twee zelfstandige entiteiten 
aan deze aanbesteding:
1. Gemeente Eindhoven;
2. Gemeenschappelijke regeling reiniging Blink (Blink).";Aankondiging van een opdracht;Aanbestedingswet 2012;Leveringen;Openbaar;Wegenzout;Besteknr. 605751502;Ja;;34927100-2 Strooizout;;;Aankoop;NL414;Overheidsopdracht;Ja;Nee;Postbus 90150;;Eindhoven;5600 RB;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;;;;;;;;;;;;;;;;;;;;;;;;
58329.0;68894.0;2015-05-28;Gemeente Eindhoven;261529808.0;Maatschappelijke ondersteuning in het kader van zorgcontinuering, gemeente Eindhoven;Nee;;68894.0;;;;;;;Nee;Nee;;Nationaal;De gemeente Eindhoven heeft een aanbesteding uitgevoerd voor het leveren van maatschappelijke ondersteuning aan inwoners van de gemeente Eindhoven. Een aantal aanbieders die reeds ondersteuning leverden aan cliënten uit Eindhoven is daarbij niet gecontracteerd. Gezien de wettelijke verplichting tot  zorgcontinuering zijn ook met deze partijen overeenkomsten afgesloten.;Aankondiging van een gegunde opdracht;Aanbestedingswet 2012;Diensten;Afmelding ivm IIB dienst;Maatschappelijke ondersteuning Wmo begeleiding gemeente Eindhoven Eindhoven;2014/3000 1b;Nee;;85000000-9 Gezondheidszorg en maatschappelijk werk, 85000000-9 Gezondheidszorg en maatschappelijk werk;;;Gezondheidszorg en maatschappelijke dienstverlening, Gezondheidszorg en maatschappelijke dienstverlening;NL414, NL;Overheidsopdracht;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;58329;;;20-04-2015;9.0;0.0;Carte Blanche;Postbus 486;Eindhoven;5600 AL;NL;;;;Nee;;;;;;Nee;Nee;;
60801.0;72571.0;2015-06-07;Gemeente Eindhoven;261529808.0;"Europese aanbesteding ""Beheer en Onderhoud Ticketautomaten en Parkeermeters""";Nee;;72571.0;;07-09-2015;;;31-08-2015;;Nee;Nee;;Europees;Ten behoeve van het gefiscaliseerd betaald parkeren zijn momenteel in Eindhoven ruim 207 TA’s en 53 PM’s geplaatst. De gemeente Eindhoven wenst het beheer, het onderhoud en het (her)plaatsen van TA & PM, ten behoeve van het straat parkeren in Eindhoven, uit te besteden aan een Opdrachtnemer. Opdrachtnemer zal garant moeten staan voor een minimale Beschikbaarheid van de TA & PM. Aanbesteder wenst voor de TA & PM het 1e lijns Preventief en Correctief onderhoud (inclusief aansturing van het 2e lijns Correctief onderhoud) uit te besteden aan Opdrachtnemer. Beheer en onderhoud aan de diverse beheersystemen valt niet onder de te sluiten overeenkomst. Opdrachtnemer maakt wel gebruik van de beheersystemen voor het uitvoeren van de werkzaamheden.;Aankondiging van een opdracht;Aanbestedingswet 2012;Diensten;Openbaar;Parkeerbeheer Parkeerautomaten Parkeermeters;20150702-3200;Ja;;98351000-8 Beheersdiensten van parkeerruimte, 98351000-8 Beheersdiensten van parkeerruimte;;;Onderhoud en reparatie, Onderhoud en reparatie;NL414, NL;Raamovereenkomst;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;;;;;;;;;;;;;;;;;;;;;;;;
65910.0;79571.0;2015-09-25;Gemeente Eindhoven;261529808.0;"Nationale openbare aanbesteding ""Infoblox Refresh""";Nee;;79571.0;;05-11-2015;;;04-11-2015;;Nee;Nee;;Nationaal;Het huidige Infoblox platform van de gemeente Eindhoven wordt na December 2015 niet langer ondersteund door de markt en zal vervangen moeten worden. Inschrijver verzorgt de levering het onderhoud.;Aankondiging van een opdracht;Aanbestedingswet 2012;Leveringen;Openbaar;;20150924-2300;Ja;;30200000-1 Computeruitrusting en -benodigdheden, 30200000-1 Computeruitrusting en -benodigdheden;;;Aankoop, Aankoop;NL, NL414;Overheidsopdracht;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;;;;;;;;;;;;;;;;;;;;;;;;
69232.0;83799.0;2015-12-11;Gemeente Eindhoven, Sector Realisatie, Beheer en Toezicht;261529808.0;"Europese aanbesteding ""Raamovereenkomst Bomen""";Nee;;83799.0;;22-12-2015;;;22-12-2015;;Nee;Nee;Eindhoven;Europees;Raamovereenkomst voor het -op afroep- leveren, planten en onderhouden van bomen, inclusief 3 jaar hergroeigarantie.;Aankondiging van een opdracht;Aanbestedingswet 2012;Werken;Openbaar;leveren bomen planten bomen;652044399;Nee;;03452000-3 Bomen;;;Uitvoering;NL414;Raamovereenkomst;Nee;Nee;Postbus 90150;;Eindhoven;5600 RB;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;70827, 71279, 69232;;;28-01-2016;5.0;0.0;Biggelaar groen B.V. - Boomkwekerij Gebr. van den Berk B.V.;Rijndonksestraat 2 A;Den Dungen;5275 HJ;NL;http://www.biggelaargroen.nl;;;Nee;;;;EUR 468909.1;;Nee;Nee;;
70581.0;76767.0;2015-03-12;Gemeente Eindhoven;261529808.0;"Europese aanbesteding ""360 graden panaromabeelden""";Nee;;76767.0;;13-10-2015;;;12-10-2015;;Nee;Nee;;Europees;"De 360 graden panoramafoto’s van het gehele gemeentelijke grondgebied moeten een keer per jaar aangeleverd/vernieuwd worden en beschikbaar zijn voor de medewerkers op de werkplek pc’s via een web-applicatie. 

Doel van deze aanbesteding is om te komen tot één Opdrachtnemer die de 360 graden panoramafoto’s vervaardigt en beschikbaar stelt. De opdracht bestaat uit de volgende onderdelen: 
-	De levering van 360 graden panoramabeelden 
-	Het ontsluiten van de 360 graden panoramabeelden 
-	Hosting van de 360 graden panoramabeelden";Aankondiging van een gegunde opdracht;Aanbestedingswet 2012;Diensten;Openbaar;panoramafoto's Cyclorama;20150901-3200;Ja;;79961300-1 Gespecialiseerde fotografiediensten, 79961300-1 Gespecialiseerde fotografiediensten;;;Overige diensten, Overige diensten;NL414, NL;Overheidsopdracht;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;64141, 70581;;;01-12-2015;1.0;1.0;CycloMedia Technology B.V.;;Zaltbommel;5300 CE;NL;http://www.cyclomedia.nl;;;;;;;;;;Nee;;
71499.0;85511.0;2015-12-17;Gemeente Eindhoven, Sector Realisatie, Beheer en Toezicht;261529808.0;"Europese aanbesteding ""HOV2 Montgomerylaan Zuid""";Nee;;85511.0;;16-02-2016;29-03-2016;21-04-2017;16-02-2016;;Nee;Nee;Eindhoven;Europees;"Het werk bestaat in hoofdzaak uit het reconstrueren van de Veldmaarschalk Montgomerylaan. Het werk is beschreven in de volgende drie werkomschrijvingen (bestekken):
- Algemene werkzaamheden (379050101);
- Civiel (379050201);
- Groen (379050401).";Aankondiging van een opdracht;Aanbestedingswet 2012;Werken;Openbaar;Riolering Elementenverharding Asfalt- en betonverharding Groen;379050101;Nee;;"45230000-8 Aanleggen van pijpleidingen, communicatielijnen en stroomleidingen, autowegen, wegen, vliegvelden en spoorlijnen; verhardingen";;;Uitvoering;NL414;Overheidsopdracht;Ja;Nee;Postbus 90150;;Eindhoven;5600 RB;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;71499;39470.0;"Dit perceel bestaat uit de werkzaamheden als beschreven in de drie werkomschrijvingen:
- Algemene werkzaamheden (379050101); 
- Civiel (379050201); 
- Groen (379050401). 
De drie werkomschrijvingen zijn nader omschreven in afdeling II.2.1 van deze aankondiging.";23-03-2016;0.0;0.0;Aannemingsmaatschappij Van Gelder B.V.;Oostwijk 15;Uden;5406 XT;NL;http://www.vangelder.com;;;Nee;;;;EUR 2040000;;Nee;Nee;;
72045.0;88110.0;2015-12-24;Gemeente Eindhoven;261529808.0;"Marktconsultatie ""Website www.eindhoven.nl""";Nee;;88110.0;;15-01-2016;;;15-01-2016;;Nee;Nee;;Nationaal;"LET OP: BETREFT EEN MARKTCONSULTATIE

De gemeente Eindhoven wil in het voorjaar van 2017 een nieuwe webpresence live zetten die recht doet aan de positionering van Eindhoven als stad van technologie, design en kennis. Dat betekent een webpresence die op meerdere fronten vooruitstrevend is. Deze marktconsultatie wordt gekoppeld aan de formele vooraankondiging van een aanbesteding, conform de Europese aanbestedingsregels.

Een volledige beschrijving van de opdracht is beschreven in het marktconsultatiedocument.";Vooraankondiging;Aanbestedingswet 2012;Diensten;Openbaar;Marktconsultatie Website Webpresence Webdesign;20151224-2200;Ja;;72000000-5 IT-diensten: adviezen, softwareontwikkeling, internet en ondersteuning, 72000000-5 IT-diensten: adviezen, softwareontwikkeling, internet en ondersteuning;;;Diensten in verband met computers, Diensten in verband met computers;NL414, NL;Overheidsopdracht;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;;;;;;;;;;;;;;;;;;;;;;;;
7782.0;3250.0;2012-03-04;Gemeente Eindhoven;261529808.0;Europese Aanbesteding Informatica-, Communicatie-, en Technologiediensten en adviezen;Nee;;3250.0;22-09-2011;07-11-2011;01-01-2012;01-01-2014;13-09-2011;03-10-2011;Nee;Nee;;Europees;"De aanbesteding heeft tot doel raamovereenkomsten af te sluiten met leveranciers die de gemeente Eindhoven op de meest economische manier kunnen voorzien van benodigde kennis en/of capaciteit in het ICT-domein. Deze raamovereenkomsten hebben betrekking op:
a) detachering ofwel de inhuur van tijdelijk, specialistisch ICT-personeel;
b) in te kopen ICT-werkzaamheden (op het gebied van advisering, ontwikkelen, configureren, implementeren, opleidingen of anderzins), vast te leggen bij gunning d.m.v. een inspannings- of resultaatafspraak.
Buiten de scope van deze aanbesteding vallen derhalve de aanschaf van hard- en software en diensten die aan de aanschaf, implementatie, gebruik en onderhoud van (bestaande en toekomstige) hard- en software zijn gekoppeld.
De geplande looptijd van de raamovereenkomsten bedraagt 2 jaar met optie tot verlenging van 2 maal 1 jaar.";Aankondiging van een gegunde opdracht;BAO - Besluit Aanbestedingsregels voor Overheidsopdrachten, dd 16 juli 2005;Diensten;Niet-openbaar;;;Nee;;72000000-5 IT-diensten: adviezen, softwareontwikkeling, internet en ondersteuning;;;Advies inzake bedrijfsvoering en beheer en aanverwante diensten;NL414;Raamovereenkomst;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Publiekrechtelijke instelling;Algemene overheidsdiensten;3201, 7782, 3001;1652.0;Taken zijn gericht op het leiden van enkelvoudige ICT-projecten en het managen van de ontwikkeling en realisatie van meervoudige, met elkaar samenhangende (en daardoor complexe) ICT-projecten. De werkzaamheden zijn van een tactisch niveau en operationeel van aard.;11-01-2012;19.0;0.0;Sogeti Nederland BV;Lange Dreef 17;Vianen;4131 NJ;NL;;;;Nee;;;;;;Nee;Nee;;
5304.0;5550.0;2012-01-19;Gemeente Eindhoven;261529808.0;Exploitatie klimhal en sportfoyer Fontys Sporthogeschool;Nee;;5550.0;;05-03-2012;01-08-2012;01-08-2017;05-03-2012;;Nee;Nee;;Nationaal;"Stichting Fontys en de gemeente Eindhoven realiseren op dit moment de nieuwbouw van de Fontys Sporthogeschool te Eindhoven. 
Het gebouw van de Fontys Sporthogeschool zal worden geëxploiteerd onder verantwoordelijkheid van de gemeente Eindhoven. De exploitatie en programmering van de 'gewone' sportzalen gebeurt door het onderdeel Genneper Parken van de sector Sport en Bewegen van de gemeente Eindhoven.. 
Voor het andere deel wil de gemeente Eindhoven de exploitatie uitbesteden in de vorm van twee concessies. Dit betreft: 
Concessie 1:
De exploitatie van een hal bestemd voor het onderwijs in -en de beoefening- van de klim- en bergsport, hierna aangeduid als de 'klimhal'
Concessie 2:
De exploitatie van een sportfoyer, bedoeld om sociale en consumptieve behoeften van bezoekers in de buitenschoolse openingstijden te vervullen
Beide Concessies worden als onlosmakelijk verbonden beschouwd. 
De Concessies zullen daarom in de vorm van twee percelen 'voor de massa' worden aanbesteed. 
Dit houdt in dat de Concessies zullen worden gegund aan 
1.één concessiehouder die inschrijft op beide percelen of 
2.aan een samenwerkingsverband van twee concessiehouders voor ieder van de twee percelen apart. Binnen deze samenwerking blijven beide concessiehouders alleen verantwoordelijk voor de eigen concessie.";Aankondiging van een opdracht;BAO - Besluit Aanbestedingsregels voor Overheidsopdrachten, dd 16 juli 2005;Diensten;Openbaar;;;Nee;;92610000-0 Exploitatie van sportaccommodatie;;;;NL414;Concessieovereenkomst;Ja;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Publiekrechtelijke instelling;Algemene overheidsdiensten;10933, 5304;3100.0;De exploitatie van een hal bestemd voor het onderwijs in -en de beoefening- van de klim- en bergsport, hierna aangeduid als de 'klimhal'.;01-08-2012;3.0;0.0;Klimcentrum Neoliet Eindhoven BV;Vijfkamplaan 14;Eindhoven;5624 EB;NL;http://www.neoliet.nl;;;Nee;;;;;;Nee;Nee;;
7156.0;6945.0;2012-02-27;Gemeente Eindhoven;261529808.0;Herontwikkeling NatLab 2.0, Strijp S;Nee;;6945.0;02-04-2012;04-06-2012;06-08-2012;01-07-2013;02-04-2012;11-04-2012;Nee;Nee;;Europees;De gemeente heeft het voornemen het voormalig natuurkundig laboratorium van Philips te herontwikkelen. De herontwikkeling bestaat uit een verbouwing, partiële restauratie en aanvullende nieuwbouw. Het werk wordt voorbereid en uitgevoerd onder de naam NatLab 2.0, en zal de volgende functies gaan huisvesten: een cultuurcentrum met ruimte voor theater, film en nieuwe media en ‘events’. Op bij de aankondiging te downloaden tekeningen is de herontwikkeling gevisualiseerd. Doel van de aanbesteding is het contracteren van 3 aannemers, voor respectievelijk bouwkundige werkzaamheden, werktuigbouwkundige installatie- en elektrotechnische installatiewerkzaamheden.;Aankondiging van een opdracht;BAO - Besluit Aanbestedingsregels voor Overheidsopdrachten, dd 16 juli 2005;Werken;Niet-openbaar;;;Nee;;45000000-7 Bouwwerkzaamheden;;;;NL414;Overheidsopdracht;Nee;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;7420, 10963, 7156;3774.0;;01-08-2012;4.0;0.0;Hoppenbrouwers Elektrotechniek BV;Kreitenmolenstraat 201;Udenhout;5701 ND;NL;http://www.hoppenbrouwers.nl;;;Nee;;;;;;Nee;Nee;;
7156.0;6945.0;2012-02-27;Gemeente Eindhoven;261529808.0;Herontwikkeling NatLab 2.0, Strijp S;Nee;;6945.0;02-04-2012;04-06-2012;06-08-2012;01-07-2013;02-04-2012;11-04-2012;Nee;Nee;;Europees;De gemeente heeft het voornemen het voormalig natuurkundig laboratorium van Philips te herontwikkelen. De herontwikkeling bestaat uit een verbouwing, partiële restauratie en aanvullende nieuwbouw. Het werk wordt voorbereid en uitgevoerd onder de naam NatLab 2.0, en zal de volgende functies gaan huisvesten: een cultuurcentrum met ruimte voor theater, film en nieuwe media en ‘events’. Op bij de aankondiging te downloaden tekeningen is de herontwikkeling gevisualiseerd. Doel van de aanbesteding is het contracteren van 3 aannemers, voor respectievelijk bouwkundige werkzaamheden, werktuigbouwkundige installatie- en elektrotechnische installatiewerkzaamheden.;Aankondiging van een opdracht;BAO - Besluit Aanbestedingsregels voor Overheidsopdrachten, dd 16 juli 2005;Werken;Niet-openbaar;;;Nee;;45000000-7 Bouwwerkzaamheden;;;;NL414;Overheidsopdracht;Nee;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;7420, 10963, 7156;3773.0;;01-08-2012;5.0;0.0;Van Delft installatie BV;Mandemaker 18;Nieuwkuyk;5253 RC;NL;http://www.vandelftgroep.nl;;;Nee;;;;;;Nee;Nee;;
7156.0;6945.0;2012-02-27;Gemeente Eindhoven;261529808.0;Herontwikkeling NatLab 2.0, Strijp S;Nee;;6945.0;02-04-2012;04-06-2012;06-08-2012;01-07-2013;02-04-2012;11-04-2012;Nee;Nee;;Europees;De gemeente heeft het voornemen het voormalig natuurkundig laboratorium van Philips te herontwikkelen. De herontwikkeling bestaat uit een verbouwing, partiële restauratie en aanvullende nieuwbouw. Het werk wordt voorbereid en uitgevoerd onder de naam NatLab 2.0, en zal de volgende functies gaan huisvesten: een cultuurcentrum met ruimte voor theater, film en nieuwe media en ‘events’. Op bij de aankondiging te downloaden tekeningen is de herontwikkeling gevisualiseerd. Doel van de aanbesteding is het contracteren van 3 aannemers, voor respectievelijk bouwkundige werkzaamheden, werktuigbouwkundige installatie- en elektrotechnische installatiewerkzaamheden.;Aankondiging van een opdracht;BAO - Besluit Aanbestedingsregels voor Overheidsopdrachten, dd 16 juli 2005;Werken;Niet-openbaar;;;Nee;;45000000-7 Bouwwerkzaamheden;;;;NL414;Overheidsopdracht;Nee;Nee;Stadhuisplein 1;;Eindhoven;5611 EM;Nederland;http://www.eindhoven.nl;Regionale of plaatselijke instantie;Algemene overheidsdiensten;7420, 10963, 7156;3772.0;;01-08-2012;4.0;0.0;Mertens bouwbedrijf BV;Postbus 214;Weert;6000 AE;NL;http://www.mertens-weert.nl;;;Nee;;;;;;Nee;Nee;;
