JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE; SUBSIDIE_BESCHIKT ;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;INLEES_DATUM;GEMEENTE;GEMEENTE_CODE;LAND_CODE
2020;Q1;Programma Sport en Recreatie;ZwemVereniging Vlaardingen-Schiedam (ZVVS); 80.000,00 ;Nee;Nee;"Het organiseren van trainingen en wedstrijden met betrekking op de volgende sporten: wedstrijdzwemmen en waterpolo. Daarnaast heeft de subsidie betrekking op het promoten van de zwemsporten in Vlaardingen door onder andere het ontwikkelen van een website. _x000D_
De subsidie is niet bestemd voor het organiseren en uitvoeren van de particuliere zwemlessen.";14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sport en Recreatie;Stichting Beheer en Exploitatie Sportaccommodatie Holy; 237.380,00 ;Nee;Ja;Het ter beschikking stellen van de sportaccommodatie aan onderwijs (Primair Onderwijs en Voortgezet Onderwijs), de sportsector en derden.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sport en Recreatie;Stichting Zwem- en Recreatiebad De Kulk; 418.200,00 ;Nee;Nee;"Het zwembad dient het gehele jaar schoon en veilig te zijn_x000D_
Het behalen van minimaal 200.000 bezoekers. _x000D_
Bij aanwezigheid van de bacterie legionella dient u direct bij de gemeente te melden en aan te geven welke maatregelen u gaat treffen._x000D_
Het nog verder implementeren van uw voorgestelde maatrelen in uw brief van 21 december 2018 om te komen tot een transparante financi‰le boekhouding en verantwoording._x000D_
In het jaarverslag 2020 dient u op te geven hoeveel uur de zwemverenigingen huren._x000D_
";14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sport en Recreatie;Stichting Vlaardingen in Beweging; 497.800,00 ;Ja;Nee;"Uitvoering van de buurtsportcoachregeling._x000D_
Sportstimulering voor verschillende groepen in Vlaardingen_x000D_
Huur van accomodatie_x000D_
Innovatieve interventies";14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Protestants Christelijke Ouderen Bond (P.C.O.B.); 900,00 ;Nee;Nee;Activiteiten in hte kader van belangenbehartiging 60-plussers in Vlaardingen.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Vlaardings Overleg Revalidatie; 2.150,00 ;Nee;Nee;Belangenbehartiging Vlaardingsers met een beperking.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Jeugdstad Vlaardingen; 13.736,00 ;Nee;Nee;Organiseren van Jeugdstad voor schooljeugd van 5 t/m 12 jaar in de kerstvakantie 2020. Er worden verschillende activiteiten geboden op het gebied van: techniek, sport en spel, creativiteit, animatie en ontspanning.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Schuldhulpmaatje Vlaardingen; 14.995,00 ;Nee;Nee;Het bieden van begeleiding aan 50 inwoners van Vlaardingen bij de aanpak van schulden.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Humanitas; 15.533,00 ;Ja;Nee;Humanitas levert tussen de 15 en 25 trajecten voor chronisch of levensbedreigend zieke mensen die door Buddyzorg Plus (buddy, maatje, maatschappelijk werk, thuisadministratie) minder een beroep doen op zwaardere zorg, waardoor mantelzorgers worden ontlast en de kwaliteit van leven van de clienten wordt vergroot. Humanitas zorgt voor samenwerking met het wijkteam en mantelzorg-organisaties.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Argos Zorggroep; 18.500,00 ;Nee;Ja;Organiseren en aanbieden van uitjes voor ouderen in het kader van de bestrijding van sociaal isolement en eenzaamheid, bevordering participatie en zelfredzaamheid en ondersteuning van mantelzorger. ;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Centrum voor Jeugd en Gezin Rijnmond; 20.729,50 ;Nee;Nee;Preventieve Aanpak Terugdringen Schoolziekteverzuimg (PATS) aanbieden op VO-  scholen.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Albeda College; 24.000,00 ;Ja;Ja;Het aanbieden van formeel NT2 onderwijs voor minimaal 20 Vlaardingers die niet inburgeringsplichtig zijn, op niveau A1 - A2 of  niveau A2 -  B1 en er vindt afstemming plaats met B in de bibliotheek, Taalcentrum van Vluchtelingenwerk en met Stroomopwaarts. ;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting RADAR; 27.529,00 ;Ja;Ja;Inrichten en uitvoeren Meldpunt Anti-discriminatie.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Scouting Vlaardingen; 28.654,00 ;Nee;Nee;Scouting biedt kinderen en jongeren wekelijks een activiteitenprogramma aan t.b.v. een plezierige en uitdagende vrijetijdsbesteding, waarbij het stimuleren van maatschappelijke betrokkenheid en persoonlijke ontwikkeling in een natuurlijke omgeving centraal staat.  Ook organiseert Scouting eenmalige activiteiten voor deze doelgroep.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Aanloophuis De Groene Luiken; 30.231,00 ;Nee;Nee;"Ondersteuning aan met name mensen uit de doelgroep van de Openbare geestelijke gezondheidszorg; mensen die veelal kampen met meervoudige problematiek maar die vaak uit zichzelf geen hulp zoeken. ";14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;GGZ Delfland Vlietland Ziekenhuis; 30.600,00 ;Ja;Nee;Trainingen op het gebied van collectieve preventie geestelijke gezondheidszorg.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Wijzer  (in Onderwijs) - Ericaschool; 35.491,00 ;Nee;Nee;Het bevorderen van de zelfredzaamheid en maatschappelijke participatie van mensen met een beperking.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Bibliotheek De Plataan; 36.000,00 ;Nee;Nee;"In afstemming met andere aanbieders op het gebied van basisvaardigheden en gezondheid of basisvaardigheden,  worden onderstaande activiteiten opgepakt en gerealiseerd:_x000D_
1.	Het opzetten en onderhouden van jaarlijks minstens ‚‚n eerstelijns 'Basisvaardigheden en Gezondheid' Wijknetwerk van zorgverleners en samenwerkingspartners. Deze wijknetwerken komen ieder half jaar bij elkaar, met als doel: _x000D_
a.	het signaleren van gedeelde problemen; _x000D_
b.	ten behoeve van gesignaleerde problemen, oplossingen bedenken en realiseren;_x000D_
c.	verbeteren van de doorverwijzing naar elkaar._x000D_
2.	Het opzetten en onderhouden van jaarlijks minstens ‚‚n (Digi)taalpunt in een Vlaardings gezondheidscentrum met als doel:_x000D_
a.	het vergroten van de bewustwording rondom de problematiek van laaggeletterdheid onder pati‰nten of doelgroep;_x000D_
b.	realiseren van doorverwijzingen naar Vlaardings aanbod op het gebied van basisvaardigheden of basisvaardigheden in combinatie met gezondheidsvaardigheden._x000D_
3.	Ontwikkelen en aanbieden van bijeenkomsten en workshops rondom een relevant thema op het gebied van Basisvaardigheden en gezondheid met daarbij ook aandacht voor culturele verschillen.  _x000D_
4.	Het ontwikkelen van drempelverlagende oplossingen zoals in ieder geval het laten ontwikkelen van info-beeldmateriaal. Het financieel mogelijk maken van deze activiteiten is hier onderdeel van. _x000D_
5.	Mee-participeren in het monitoren van het project gedurende twee jaar. _x000D_
6.	Mee-participeren in het realiseren van structurele subsidie na afloop van het project._x000D_
_x000D_
Voor deze activiteiten zet u gedurende 2020 en 2021, voor jaarlijks 45 weken, wekelijks 8 uur fte in voor een projectleider 'Basisvaardigheden en gezondheid'. _x000D_
";14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Buurtpunt Groot Ambacht; 45.159,00 ;Nee;Nee;In overleg met de wijk worden activiteiten ontwikkeld en aangeboden in Buurtpunt Groot Ambacht.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Middin; 49.075,00 ;Ja;Ja;FTE leveren aan de wijkteams;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;CJV Vlaardingen; 61.416,00 ;Nee;Nee;Groeps- en clubwerk voor jongeren in de leeftijd van 5 tot 12 jaar. Soci‰teits- en groepswerk voor jongeren in de leeftijd van 12 tot 23 jaar. Kamp- en weekendwerk voor jongeren in de leeftijd van 7 tot 23 jaar. En eenmalige activiteiten zoals de sinterklaasintocht. Tevens heeft CJV een pedagogisch werker in dienst.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Pameijer; 62.713,00 ;Nee;Nee;Het bieden van nazorg aan ex-gedetineerden in opdracht van de gemeentelijke co”rdinator nazorg ex-gedetineerden.;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Stichting Argos Zorggroep; 70.960,00 ;Nee;Ja;Subsidie ten behoeve van de Oproepcentrale (inzet vrijwilligers in thuissituatie om mantelzorger te ontlasten) en Netwerk Informele en Respijtzorg (ruimte faciliteren tbv het netwerk, notuleren). ;14-4-2020;Vlaardingen;0622;NL
2020;Q1;Programma Sociaal domein;Zonnehuisgroep Vlaardingen; 88.112,00 ;Ja;Ja;Inzetten van personeel in de wijkteams met expertise ouderen en geriatrie.;14-4-2020;Vlaardingen;0622;NL
