objectid;obid;adres;fractie;type;kenmerk;capaciteit;haaksysteem;gemeente;jaarvanplaatsing;breedtegraad;lengtegraad;x_coordinaat;y_coordinaat;geo_shape;geo_point_2d
763;3455;Oude Torenstraat/Onze Lieve Vrouwestraat;Rest;OG;-;;1-Haak;Eindhoven;;51.4532077;5.4812395;161536.51694012;384907.14095265;"{""coordinates"": [5.481239488935503, 51.45320771088589], ""type"": ""Point""}";51.45320771088589, 5.481239488935503
764;4375;Lavendelplein 101;Rest;OG;-;;1-Haak;Eindhoven;;51.4212727;5.5010076;162916.09485926;381356.30026609;"{""coordinates"": [5.501007603934948, 51.42127271450011], ""type"": ""Point""}";51.42127271450011, 5.501007603934948
765;3450;Tongelrestraat to 34;Rest;OG;-;;1-Haak;Eindhoven;;51.4356748;5.4882337;162025.368153;382957.237107;"{""coordinates"": [5.488233695512777, 51.43567481118157], ""type"": ""Point""}";51.43567481118157, 5.488233695512777
768;3443;Byrdstraat to 19;Rest;OG;-;;1-Haak;Eindhoven;;51.4543667;5.4795431;161418.44095688;385035.93010858;"{""coordinates"": [5.479543089915078, 51.45436671037086], ""type"": ""Point""}";51.45436671037086, 5.479543089915078
769;3441;Zernikestraat laad/losplaats;Rest;OG;-;;1-Haak;Eindhoven;;51.4460182;5.4691926;160700.06277478;384106.2869876;"{""coordinates"": [5.469192590358805, 51.44601821111851], ""type"": ""Point""}";51.44601821111851, 5.469192590358805
770;3435;Winkelcentrum Crabethstraat (AH);PBD;OG;Pers;;3-Haak;Eindhoven;;51.4411771;5.5035308;163088.06758356;383570.96242401;"{""coordinates"": [5.503530797650216, 51.441177111007455], ""type"": ""Point""}";51.441177111007455, 5.503530797650216
771;3434;Winkelcentrum Crabethstraat (AH) L;Glas;OG;-;;3-Haak;Eindhoven;;51.4411856;5.5035906;163092.2237328;383571.91470578;"{""coordinates"": [5.5035905969442664, 51.44118561117259], ""type"": ""Point""}";51.44118561117259, 5.5035905969442664
772;3433;Winkelcentrum Crabethstraat (AH) R;Glas;OG;-;;3-Haak;Eindhoven;;51.4411811;5.5035569;163089.88150376;383571.4103293;"{""coordinates"": [5.503556897360089, 51.44118111096043], ""type"": ""Point""}";51.44118111096043, 5.503556897360089
774;3431;Winkelcentrum Limburglaan (AH);Textiel;OG;-;;3-haak;Eindhoven;;51.4350752;5.4507885;159421.69317471;382887.58462543;"{""coordinates"": [5.450788489560387, 51.43507521060772], ""type"": ""Point""}";51.43507521060772, 5.450788489560387
775;3430;Winkelcentrum Limburglaan (AH);PBD;OG;Pers;;3-Haak;Eindhoven;;51.435094;5.4507771;159420.89864856;382889.67545232;"{""coordinates"": [5.450777088484021, 51.43509401125914], ""type"": ""Point""}";51.43509401125914, 5.450777088484021
776;3429;Winkelcentrum Limburglaan (AH) L achter;Glas;OG;-;;3-Haak;Eindhoven;;51.435061;5.4507301;159417.63367889;382886.00130889;"{""coordinates"": [5.450730089497009, 51.435061010754495], ""type"": ""Point""}";51.435061010754495, 5.450730089497009
777;3428;Winkelcentrum Limburglaan (AH) L;Glas;OG;-;;3-Haak;Eindhoven;;51.4350686;5.4507583;159419.5938432;382886.84853149;"{""coordinates"": [5.450758288573013, 51.4350686105526], ""type"": ""Point""}";51.4350686105526, 5.450758288573013
778;3427;Winkelcentrum Limburglaan (AH) R achter;Glas;OG;-;;3-Haak;Eindhoven;;51.4350883;5.4507476;159418.84790543;382889.03952723;"{""coordinates"": [5.450747589100479, 51.435088310584035], ""type"": ""Point""}";51.435088310584035, 5.450747589100479
780;2565;Genneperweg/ Frans Leharplein;Papier;OG;-;;3-Haak;Eindhoven;;51.4234787;5.4626125;160245.21354944;381598.24788964;"{""coordinates"": [5.4626124945691785, 51.423478712084766], ""type"": ""Point""}";51.423478712084766, 5.4626124945691785
785;2557;Zeeheldenlaan/Benedictusstraat;Rest;OG;-;;1-Haak;Eindhoven;;51.4518003;5.4679723;160614.51736748;384749.45773757;"{""coordinates"": [5.46797228780877, 51.4518003100322], ""type"": ""Point""}";51.4518003100322, 5.46797228780877
787;2555;Winkelcentrum Meerhoven / Meerplein;Glas;OG;-;;3-Haak;Eindhoven;;51.4416106;5.4092953;156536.22132209;383612.95094009;"{""coordinates"": [5.4092952837434405, 51.44161061020715], ""type"": ""Point""}";51.44161061020715, 5.4092952837434405
792;2542;01 Gagelboschplein;Papier;BG;-;;3-Haak;Eindhoven;;51.4190569;5.4468885;159151.96266969;381105.30259394;"{""coordinates"": [5.446888494938513, 51.41905691197113], ""type"": ""Point""}";51.41905691197113, 5.446888494938513
798;2527;Wenckenbachstraat  15;Rest;OG;-;;1-Haak;Eindhoven;;51.45312;5.46166;160175.60043179;384895.80767326;"{""coordinates"": [5.461659986672555, 51.45312001084897], ""type"": ""Point""}";51.45312001084897, 5.461659986672555
801;2522;Oude Torenstraat  12;Rest;OG;-;;1-Haak;Eindhoven;;51.45342544;5.48112906;161528.80933527;384931.35488256;"{""coordinates"": [5.481129048963619, 51.45342545061699], ""type"": ""Point""}";51.45342545061699, 5.481129048963619
808;2515;Winkelcentrum St. Petrus Canisius (AH) L;Glas;OG;-;;3-Haak;Eindhoven;;51.4279604;5.5090262;163472.59707832;382101.21588899;"{""coordinates"": [5.509026203052611, 51.42796041369435], ""type"": ""Point""}";51.42796041369435, 5.509026203052611
815;2505;Irislaan  39;Rest;OG;-;;1-Haak;Eindhoven;;51.42292474;5.48931067;162102.24037774;381538.88448619;"{""coordinates"": [5.489310670325091, 51.422924753970804], ""type"": ""Point""}";51.422924753970804, 5.489310670325091
817;2503;Dahlialaan  40;Rest;OG;-;;1-Haak;Eindhoven;;51.42228652;5.48918735;162093.76234113;381467.86990308;"{""coordinates"": [5.489187350007769, 51.42228653400513], ""type"": ""Point""}";51.42228653400513, 5.489187350007769
820;2500;Edisonstraat  120;Rest;OG;-;;1-Haak;Eindhoven;;51.45254561;5.4604334;160090.40617579;384831.81946422;"{""coordinates"": [5.460433387932718, 51.45254562113423], ""type"": ""Point""}";51.45254562113423, 5.460433387932718
824;2496;Strijpsestraat  33;Rest;OG;-;;1-Haak;Eindhoven;;51.4386511;5.4602383;160078.3912869;383286.02495832;"{""coordinates"": [5.460238291453147, 51.43865111223341], ""type"": ""Point""}";51.43865111223341, 5.460238291453147
826;2494;Dupuislaan  21;Rest;OG;-;;1-Haak;Eindhoven;;51.46380097;5.47261036;160935.34599303;386084.91605776;"{""coordinates"": [5.472610344119549, 51.46380097982872], ""type"": ""Point""}";51.46380097982872, 5.472610344119549
827;2493;De Greide to7 (P plaats);Rest;OG;-;;1-Haak;Eindhoven;;51.45622587;5.47061364;160797.55397666;385242.01523695;"{""coordinates"": [5.470613626214092, 51.45622587946273], ""type"": ""Point""}";51.45622587946273, 5.470613626214092
830;2487;Geldropseweg /W van Hornestr;Rest;OG;-;;1-Haak;Eindhoven;;51.4339593;5.4877737;161993.64543467;382766.34160208;"{""coordinates"": [5.487773695834226, 51.43395931163982], ""type"": ""Point""}";51.43395931163982, 5.487773695834226
837;2478;Woenselse Markt to 3;Rest;OG;-;;1-Haak;Eindhoven;;51.45168;5.47195;160891.02233499;384736.38885676;"{""coordinates"": [5.4719499876343365, 51.451680010632586], ""type"": ""Point""}";51.451680010632586, 5.4719499876343365
838;2476;Ir. Kalffstraat  137 L;Rest;OG;-;;1-Haak;Eindhoven;;51.4460737;5.4556913;159761.46386949;384111.49015799;"{""coordinates"": [5.455691288892401, 51.44607371161039], ""type"": ""Point""}";51.44607371161039, 5.455691288892401
839;2475;Ir. Kalffstraat  137 R;Rest;OG;-;;1-Haak;Eindhoven;;51.446059;5.4556811;159760.75631269;384109.85409722;"{""coordinates"": [5.455681088271637, 51.446059011257944], ""type"": ""Point""}";51.446059011257944, 5.455681088271637
842;2472;Struyckenstraat to 41;Rest;OG;-;;1-Haak;Eindhoven;;51.4394428;5.4427798;158864.43470843;383373.02838741;"{""coordinates"": [5.442779788901986, 51.43944281023768], ""type"": ""Point""}";51.43944281023768, 5.442779788901986
843;2471;Planetenlaan  1-23;Rest;OG;-;;1-Haak;Eindhoven;;51.47149623;5.49493201;162485.24693954;386943.08316295;"{""coordinates"": [5.494931997745707, 51.47149624012627], ""type"": ""Point""}";51.47149624012627, 5.494931997745707
844;2470;Schutterlaan  1-23;Rest;OG;-;;1-Haak;Eindhoven;;51.47245461;5.49764756;162673.7612217;387049.98712017;"{""coordinates"": [5.4976475485876595, 51.47245461969576], ""type"": ""Point""}";51.47245461969576, 5.4976475485876595
846;2468;Loondermolen  79;Rest;OG;-;;1-Haak;Eindhoven;;51.45004796;5.48131539;161542.24517787;384555.62279001;"{""coordinates"": [5.481315380496298, 51.45004797053561], ""type"": ""Point""}";51.45004797053561, 5.481315380496298
848;2466;Annie Romein Verschoorstraat 53;Rest;OG;-;;1-Haak;Eindhoven;;51.44597291;5.46485664;160398.63781868;384100.91756802;"{""coordinates"": [5.464856629285126, 51.445972921592734], ""type"": ""Point""}";51.445972921592734, 5.464856629285126
851;2462;De Jonghlaan/Gerard Philipslaan (buiten gebruik);Rest;OG;-;;1-Haak;Eindhoven;;51.4437981;5.4639099;160333.07583133;383858.89751923;"{""coordinates"": [5.4639098900008305, 51.4437981113877], ""type"": ""Point""}";51.4437981113877, 5.4639098900008305
858;2455;Anton Philipslaan  174;Rest;OG;-;;1-Haak;Eindhoven;;51.4425631;5.46431586;160361.44414511;383721.53216834;"{""coordinates"": [5.464315850213703, 51.44256311191046], ""type"": ""Point""}";51.44256311191046, 5.464315850213703
859;2454;Anton Philipslaan  174;Rest;OG;-;;1-Haak;Eindhoven;;51.44254843;5.46429977;160360.3272278;383719.8989276;"{""coordinates"": [5.4642997604682995, 51.4425484413803], ""type"": ""Point""}";51.4425484413803, 5.4642997604682995
863;2428;Blaarthemseweg  85;Rest;OG;-;;1-Haak;Eindhoven;;51.4205352;5.4493095;159320.22708496;381269.9058908;"{""coordinates"": [5.449309493579716, 51.42053521155753], ""type"": ""Point""}";51.42053521155753, 5.449309493579716
865;2425;Bredalaan  153;Rest;OG;-;;1-Haak;Eindhoven;;51.4397101;5.4358658;158383.69248261;383402.42071364;"{""coordinates"": [5.435865788302805, 51.439710110310855], ""type"": ""Point""}";51.439710110310855, 5.435865788302805
876;1040;Winkelcentrum Biesterweg (AH) R;Glas;OG;-;;3-Haak;Eindhoven;;51.4268335;5.4884275;162040.20885442;381973.65203551;"{""coordinates"": [5.488427499014414, 51.42683351258417], ""type"": ""Point""}";51.42683351258417, 5.488427499014414
881;2263;Cederlaan L (2e vanaf ingang);Rest;OG;-;;1-Haak;Eindhoven;;51.44601;5.4507559;159418.36753961;384104.09173558;"{""coordinates"": [5.450755886257852, 51.446010010170255], ""type"": ""Point""}";51.446010010170255, 5.450755886257852
885;2240;Gagelboschplein 101-179 (1);Rest;OG;-;;1-Haak;Eindhoven;;51.4194878;5.4472031;159173.80676092;381153.25862808;"{""coordinates"": [5.447203094777049, 51.4194878115661], ""type"": ""Point""}";51.4194878115661, 5.447203094777049
886;2237;Stiffelio  P-plaats 46-62;Rest;OG;-;;1-Haak;Eindhoven;;51.49128349;5.4764069;161195.43200254;389142.70179394;"{""coordinates"": [5.476406879968456, 51.491283498134855], ""type"": ""Point""}";51.491283498134855, 5.476406879968456
893;2225;Vuurvlinderstraat 1-95;Rest;OG;-;;1-Haak;Eindhoven;;51.45349212;5.52119315;164313.54373242;384943.13391194;"{""coordinates"": [5.521193139902553, 51.45349213001211], ""type"": ""Point""}";51.45349213001211, 5.521193139902553
895;2222;Het Hofke  100 L;Rest;OG;-;;1-Haak;Eindhoven;;51.4496511;5.518149;164102.72065652;384515.43085396;"{""coordinates"": [5.518148994218248, 51.44965111120505], ""type"": ""Point""}";51.44965111120505, 5.518148994218248
896;2221;Windevlinderstaat (part.terrein);Rest;OG;-;;1-Haak;Eindhoven;;51.45295726;5.52251279;164405.37911673;384883.79978243;"{""coordinates"": [5.522512787429387, 51.45295727034822], ""type"": ""Point""}";51.45295727034822, 5.522512787429387
902;2213;Heezerweg  288-292;Rest;OG;-;;1-Haak;Eindhoven;;51.4235303;5.49877295;162760.2759852;381607.21964001;"{""coordinates"": [5.4987729517837325, 51.42353031315332], ""type"": ""Point""}";51.42353031315332, 5.4987729517837325
903;2212;Mechelenlaan 100-148;Rest;OG;-;;1-Haak;Eindhoven;;51.48119;5.48027;161465.15731463;388020.12265869;"{""coordinates"": [5.480269982268653, 51.48119000882427], ""type"": ""Point""}";51.48119000882427, 5.480269982268653
905;2210;Thaliastraat/Cliostraat;Rest;OG;-;;1-Haak;Eindhoven;;51.4654828;5.4880524;162008.17828053;386273.3958117;"{""coordinates"": [5.488052387893369, 51.465482809675564], ""type"": ""Point""}";51.465482809675564, 5.488052387893369
910;2203;Clausplein  ingang De Regent R;Rest;OG;-;;1-Haak;Eindhoven;;51.43865907;5.47426092;161053.38226486;383287.98467295;"{""coordinates"": [5.474260913482292, 51.438659081503154], ""type"": ""Point""}";51.438659081503154, 5.474260913482292
