Id;Titel kunstwerk;Achternaam Kunstenaar;Voornaam Kunstenaar;Tussenvoegsel Kunstenaar;Jaartal;Wijk;Adres;Materiaal 1;Materiaal 2;Materiaal 3;Materiaal 4;Materiaal 5;Coordinaten breedte;Coordinaten lengte;Omschrijving;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;
2203;Het Gezin;Hund;Cor;;1956;Centrum/Binnenstad West;Bolwerk ;"Open kalksteen";;;;;52,63448237814115;4,7437334060668945;"";http://beheer.kunstwacht.nl/cache/e/3/d/e3dccc30c476ef837e1fc89b4f6d8553_700_540.jpg;;;;;
2204;Haan;Commandeur;Willem;;1956;Zuid/Staatslieden-Landstratenkwartier;Dr. Schaepmanplein ;"Beton";"Gegoten";;;;52,62420655156375;4,747457015869145;"&lt;p&gt;Het haantjesgevecht. Teruggeblikt lijkt de ontstaansgeschiedenis van De Haan hier wel op.In het kader van het 700 jarig bestaan van Alkmaar kreeg Willem Commandeur uit St. Pancras de opdracht&amp;nbsp;voor een beeldend kunstwerk. Het eerste ontwerp van Commandeur&amp;nbsp;was een fantasiebeest die&amp;nbsp;nogal agerssief overkwam.&amp;nbsp;Het ontwerp werd door de kunstcommissie, de commissie Verfraaiing gebouwen en stadswijken, niet aanvaard en gevraagd werd aanpassing te doen. Ook werden aanwijzingen gegeven voor een steviger bevestiging van het beeld op de sokkel. Uiteindelijk&amp;nbsp;kwam het huidige beeld De Haan tot stand. Ook de keuze van de plek, het Dr.Schaepmanplein, was een strijdpunt welke uiteindelijk door de kunstenaar werd gewonnen.&lt;/p&gt;
&lt;p&gt;Het beeld uit 1956 maakt deel uit van het oeuvre van een niet onbelangriijke beeldhouwer uit de tweede helft van de 20-eeuw. Werk van Commandeur maakt deel uit van de Collectie Nederland waarin de belangrijkste Nederlandse kunstwerken zijn ondergebracht.&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/4/6/8/4688dcee481b49ba31a67e2f346e5fd1_700_540.jpg;http://beheer.kunstwacht.nl/cache/c/0/8/c08a1ddeabdbd529d5aef5a5128acb10_700_540.jpg;;;;
2206;Vrouw;Pallandt;Charlotte Barones van ;;1960;Centrum/Binnenstad West;Clarissenbolwerk ;"Open kalksteen";;;;;52,63139591064365;4,741373062133789;"";http://beheer.kunstwacht.nl/cache/1/e/3/1e35a92b3ac68f7cfbe20858c63beac0_700_540.jpg;;;;;
2208;Moeder & Kind;Heil;F.;;1963;Centrum/Binnenstad West;Clarissenbolwerk ;"Basalt lava";;;;;52,6317429;4,7416062;"";http://beheer.kunstwacht.nl/cache/9/1/d/91d548f75cbb4da0967c22366a3e939a_700_540.jpg;;;;;
2209;Zonder titel (gevelversiering);Karrer;P.;;1968;Zuid/Kooimeer;Albertine Agnesstraat 43;"Marmer";;;;;52,6168948;4,7412587;"";http://beheer.kunstwacht.nl/cache/b/5/1/b514594d095796bfb4f7ce5153183006_700_540.jpg;;;;;
2210;Ontmoetingssteen;Slegers;Petrus Alphonsius Maria ;;1968;Centrum/Binnenstad Oost;Kennemerpark t.o. nr: 3;"Lavasteen";;;;;52,627065372991005;4,751179218292236;"Het beeld geeft uiting aan de verouderende werking van de natuur. De invloed van regen, zon en licht zorgt er voor dat het beeld opgenomen wordt in de natuurlijke omgeving. Het lavasteen heeft een grijze kleur maar wordt rood bij natheid. In de groeven en spleten groeit alg en mos. De locatie in het plantsoen langs de Singel is bedoeld als plaats van samenkomst; het beeld draagt daarom de naam Ontmoetingssteen.
Piet Slegers: http://nl.wikipedia.org/wiki/Piet_Slegers
";http://beheer.kunstwacht.nl/cache/8/e/e/8eec061029db4f867d49c072e34db635_700_540.jpg;;;;;
2211;Maarten Pietersz. van der Mey;Andriessen;Mari ;;;Centrum/Binnenstad West;Kerkplein ;"Brons";;;;;52,632867544666524;4,743304252624512;"&lt;p&gt;Maarten Pietersz. van der Mey was stadstimmerman. Hij overleed op 9 december 1600.&lt;br /&gt;
Meer over de kunstenaar: http://nl.wikipedia.org/wiki/Mari_Andriessen&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/f/0/7/f071a2d7c7d190351b7aaedf6fb6a21d_700_540.jpg;;;;;
2212;Burgemeester mr. W.C. Wendelaar;Andriessen;Mari ;;1970;Overdie/Oosterhout;Koelmalaan/Vondelstraat ;"Brons";;;;;52,620218870217066;4,748188842922218;"&lt;p&gt;Mr. W.C. Wendelaar was van 1919 tot 1934 burgemeester van Alkmaar. Tijdens zijn ambtsperiode kreeg de Laat trottoirs en werd voor de gemeentewerklieden een 8-urige werkdag en een vrije zaterdagmiddag ingevoerd. Bij zijn 12,5 jaar jubileum schonk de burgerij hem een monumentale lantaarnpaal. Onthulling was op 8 oktober 1932. Via Kerkplein en Canadaplein verhuisde de lantaarnpaal naar de Koorstraat. In 1934 werd de liberale burgemeester lid van de Tweede Kamer en later van de Eerste Kamer. Na zijn overlijden op 1 oktober 1967 besloot de Raad van Commissarissen van de Groot Noordhollandse Levensverzekeringsmij., waarvan de heer Wendelaar president-commissaris was, te zijner nagedachtenis een borstbeeld te schenken. Het beeld is gemaakt door de beeldhouwer Mari Andriessen.&lt;/p&gt;
&lt;p&gt;Mari Andriessen is ook bekend van De Dokwerker in Amsterdam en van het beeld van stadstimmerman Maerten Pieterszoon van der Mey op het pleintje bij de Grote Kerk.&lt;/p&gt;
&lt;p&gt;Website: &lt;a href=&quot;http://nl.wikipedia.org/wiki/Mari_Andriessen&quot;&gt;http://nl.wikipedia.org/wiki/Mari_Andriessen&lt;/a&gt;&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/0/9/c/09c578fb22d0d03bfcf5ef97ec050c95_700_540.jpg;http://beheer.kunstwacht.nl/cache/2/b/3/2b3947ddb9b079dfa2d744ce8f237e60_700_540.jpg;;;;
2213;Zonder titel (abstract figuur);Killaers;P.W.;;1970;Overdie/Overdie West;Boendalestraat t.o. 32;"Brons";;;;;52,617634;4,74861;"";http://beheer.kunstwacht.nl/cache/0/b/8/0b82f2d8c5a7aa72f66bb8fa7fb0314f_700_540.jpg;;;;;
2214;Zonder titel (metaal plastiek);Berg;Siep ;van den;1975;Huiswaard en Vroonermeer/Huiswaard 1 Zuid;Hornwaard ;"Staal";;;;;52,64245977789669;4,749701215483095;"&lt;p&gt;Siebren Ritserd van den Berg (14 januari 1913 te Tirns, Friesland) opgegroeid als tweede van vier zoons van een katholiek gezin. Zijn vader is smid; zijn moeder overlijdt in 1919 aan de Spaanse griep. De onderwijzer en de pastoor onderkennen al vroeg Sieps tekentalent, maar zijn vader ziet hem liever een vak leren op de ambachtsschool. Siep wordt huisschilder maar vindt naast zijn werk tijd om af en toe schilderijen te maken. In 1937 wordt zijn schilderwerk ontdekt door de bekende kunstenaar H.N. Werkman. Het contact met Werkman heeft een grote invloed op het werk van Van den Berg en hij wordt in 1939 professioneel kunstschilder te Groningen. Na herhaalde bezoeken aan Parijs slaat Siep een nieuwe kunstrichting in en vertrekt in 1954 naar Amsterdam. Maar Van den Berg breekt niet met Groningen. Hij houdt zijn atelier, een koepeltje in het Sterrebos te Groningen aan en is actief in de in 1946 geopende galerie De Mangelgang aan de Lage der Aa. Vanaf 1966 is Siep van den Berg door een ziekte jarenlang uit de roulatie maar komt daarna terug met nog abstractere kunst. Op 28 oktober 1998 is hij overleden. Hij laat een uitgebreid oeuvre na en wordt gezien als &amp;eacute;&amp;eacute;n van de belangrijkste na-oorlogse Groningse modernisten.&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/4/a/3/4a30791e515b3b8c93d07c1a44fd7026_700_540.jpg;;;;;
2215;Zonder titel (metaalplastiek);Keus;Niels;;1989;De Mare/De Mare Centrum;Rekerhoutpark ;"Gelakt staal";;;;;52,6508362;4,7570462;"";http://beheer.kunstwacht.nl/cache/0/f/e/0fe2ba58ea922398a40e769f486f2fe6_700_540.jpg;;;;;
2216;Truitje Bosboom - Toussaint;Falise;Auguste;;1912;Zuid/Nassaukwartier en Hout;Wilhelminalaan t.o. nr: 1;"Brons";;;;;52,628781;4,741467;"&lt;p&gt;Anna Louisa Geertruida Toussaint  is op 16 september 1812 geboren in Alkmaar. In nagedachtenis aan haar 100-ste geboortedag heeft 'de commissie tot huldiging van haar nagedachtenis' de beeldhouwer August Falise opdracht gegeven tot vervaardiging van het borstbeeld.&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/1/c/e/1ce6f360384f042400107cb0f7e68dd6_700_540.jpg;;;;;
2217;Ot & Sien;Bier;John;;1981;Oudorp/Oudorp Noord en Oost;Munnikenweg 18;"Brons";;;;;52,63724348534155;4,764639006221046;"";http://beheer.kunstwacht.nl/cache/3/8/9/389db5b71faf2ad9c6cbcb3718dc7df1_700_540.jpg;;;;;
2218;Een treurende stedenmaagd;Kouwenaar-Bijlo;Jeanne;;1950;Zuid/Nassaukwartier en Hout;Wilhelminalaan t.o. nr: 22;"Brons";;;;;52,62561633801704;4,736657738685608;"&lt;p&gt;Op de sokkel van het beeld een gedicht (1950) van Adriaan Roland Holst.&lt;/p&gt;
&lt;p&gt;Zij staat hier in de naam van allen&lt;/p&gt;
&lt;p&gt;Die strijdend totter dood zijn gegaan&lt;/p&gt;
&lt;p&gt;In onze nood ons zijn ontvallen&lt;/p&gt;
&lt;p&gt;Doch van vrijheidsstonde af aan&lt;/p&gt;
&lt;p&gt;Voorgoed weer op tye staan&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/4/e/3/4e353f82d6a9bb801219b1d5e7a3649b_700_540.jpg;;;;;
2219;Victoriebeeld;Stracké ;Frans;;1876;Centrum/Binnenstad Oost;Victoriepark ;"Natuursteen";"Geschilderd";;;;52,63111915977832;4,7554197907447815;"Het Victoriebeeld gedenkt de strijd tegen de Spanjaarden welke in 1573 eindigde met het Alkmaars ontzet. Drie eeuwen daarna werd in 1873 door Koning Willem III de eerste steen gelegd voor de sokkel van het beeld.
Drie jaar had beeldhouwer F. Strack&eacute; nodig eer het beeld op 8 oktober 1876 onthuld werd. Sindsdien speelt 'Victorientje' een centrale rol bij de 8-oktoberfeesten in Alkmaar. Zie ook: http://www.victorientje.nl.  ";http://beheer.kunstwacht.nl/cache/5/4/6/546a9ab9f30c99d21996813dd06477f2_700_540.jpg;http://beheer.kunstwacht.nl/cache/e/2/f/e2faba2bc9d9bf38e318ab7c12beae4a_700_540.jpg;;;;
2220;Relief gehakt in graniet;Havermans;Jan;;1935;Zuid/Staatslieden-Landstratenkwartier;Troelstrakade ;"Graniet";;;;;52,6253690;4,7445333;"";http://beheer.kunstwacht.nl/cache/8/f/a/8fa4e24187bfd350952a240ac348b310_700_540.jpg;;;;;
2221;Plastiek;Hopman;W.;;;Centrum/Binnenstad Oost;Wortelsteeg t.o. nr: 2;"Koper";;;;;52,63044681067852;4,754875302314758;"";http://beheer.kunstwacht.nl/cache/a/d/e/ade1fe5b4f930c1f5f31b269f826dc8b_700_540.jpg;http://beheer.kunstwacht.nl/cache/8/0/a/80acd05f970d35748772b665bc8a2e71_700_540.jpg;;;;
2223;Zonder titel (tegeltableaus);Tijken;S.R.;;1977;Huiswaard en Vroonermeer/Huiswaard 2 Oost;Slochterwaard 83;"Keramiek";;;;;52,6460959;4,7623302;"";http://beheer.kunstwacht.nl/cache/a/0/2/a029e71dbec63ec30ed6d666624be07c_700_540.jpg;http://beheer.kunstwacht.nl/cache/2/b/8/2b8af130b91fba3a48875a39a43f0caa_700_540.jpg;;;;
2224;Nils Holgersson;Bier;John;;1978;Huiswaard en Vroonermeer/Huiswaard 1 Zuid;Muiderwaard 430;"Brons";;;;;52,645237731959625;4,748958349227905;"&lt;p&gt;Nils Holgersson is gemaakt door de Alkmaarse beeldhouwer John Bier. Het verbeeldt op stilistische wijze de vlucht ganzen met daarop Nils. Het beeld heeft de vaart die ook spreekt uit de verhalen die Selma Lagerlof schreef over Nils Holgersson. Het beeld werd in 1978 onthuld door een jeugdige buurtbewoner met de naam Nils.&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/f/a/9/fa9e203c2bc02fb9c4a3e69b04723a2d_700_540.jpg;;;;;
2225;Zonder titel (muurdecoratie);Dam;Cor;;1977;Huiswaard en Vroonermeer/Huiswaard 1 Zuid;Tochtwaard 18-20;"";;;;;52,6424179;4,7543706;"";http://beheer.kunstwacht.nl/cache/3/e/c/3ec980e57fd0fc0c28c85dc176488e3c_700_540.jpg;;;;;
2226;Zonder titel (inrichting schoolplein);Lyke;A.J.;van der;1978;Zuid/Dillenburg-Stadshouderskwartier;Frederik Hendriklaan 45;"Hardhout";;;;;52,6201394;4,7423668;"";http://beheer.kunstwacht.nl/cache/d/f/4/df4e5ac883d6bbeb2a2b6b786a3ee6d2_700_540.jpg;;;;;
2227;Zonder titel (gevelversiering);;;;;Overdie/Oud-Overdie;Kortenaerkade 22;"Keramiek";"Natuursteen";"Grind";"Geschilderd beton";"Split";52,6213009;4,7613902;"";http://beheer.kunstwacht.nl/cache/2/0/2/2025be3f8beb8d764d9a17d37ac60315_700_540.jpg;http://beheer.kunstwacht.nl/cache/6/e/9/6e9878b34b6d62cd9877eb055f330465_700_540.jpg;;;;
2228;Zonder titel (verfraaiing op de gevel);;;;;Overdie/Oud-Overdie;Kortenaerkade 22;"Natuursteen";;;;;52,6213009;4,7613902;"&lt;p&gt;Kunstwerk bevindt zich op de binnenplaats van de school aan de gevel.&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/b/c/e/bce82789d2d63804b0d8a16e77e85e6d_700_540.jpg;;;;;
2229;Zonder titel (glas in lood);;;;1979;Overdie/Oud-Overdie;Kortenaerkade 22;"Glas";"Lood";;;;52,6213009;4,7613902;"";http://beheer.kunstwacht.nl/cache/a/4/5/a45a18d9116c3087188ce6d83d5d46e9_700_540.jpg;;;;;
2230;Zonder titel (glas in lood);Anoniem;;;;Overdie/Oud-Overdie;Kortenaerkade 22;"Glas";"Lood";;;;52,6213009;4,7613902;"";http://beheer.kunstwacht.nl/cache/b/9/b/b9b1db2ede40f658f29eee4f3955c35c_700_540.jpg;http://beheer.kunstwacht.nl/cache/2/c/c/2cc1eff5653d126af095b4af4844ca38_700_540.jpg;http://beheer.kunstwacht.nl/cache/5/a/e/5aee99c09b974c69602e95376b7ab02b_700_540.jpg;;;
2231;De Ster;Agelink;E.;;1979;West/Bergermeer;Beethovensingel t.o.v. nr: 110;"RVS";;;;;52,64335313194491;4,732961654663086;"&lt;p&gt;De kunstenaar Eddy Agelink was nog maar pas afgestudeerd toen hij de opdracht kreeg voor dit plastiek. Tamelijk onervaren bezorgde het hem hoofdbrekens. Eenvoudig ogend moest er toch veel gerekend worden aan dit roestvast stalen beeld.&lt;br /&gt;
Met de weerspiegeling in het water, vooral bij windstilte, vormt het een ster.&lt;br /&gt;
Die naam heeft het bij de buurtbewoners niet gekregen. De naam 'eendenglijbaan' was al snel ingeburgerd.&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/e/9/d/e9d7cffad7644a66b3e3fb41e62d1448_700_540.jpg;;;;;
2232;Zonder titel (inrichting schoolplein);Terwindt;Eugène;;1980;De Mare/De Horn Zuid;Kofschipstraat ;"Beton";;;;;52,65338061392444;4,7629863023757935;"";http://beheer.kunstwacht.nl/cache/3/c/a/3ca6b5eb95749f126164af4e89ce69be_700_540.jpg;http://beheer.kunstwacht.nl/cache/f/4/e/f4ee685361a91a2287f0b0d4fa985f5c_700_540.jpg;;;;
2233;Zonder titel (bronzen beeld);Leeden;Gerard;van der;1979;Centrum/Binnenstad West;Breedstraat 46;"Brons";;;;;52,6314566;4,7456675;"";http://beheer.kunstwacht.nl/cache/c/c/0/cc088a554b4d94ef12e55b647f993a6e_700_540.jpg;;;;;
2234;Zonder titel (wandplastiek bad);Puhl;Karel;;1981;Oudorp/Oudorp Noord en Oost;Hertog Aelbrechtweg 4;"Perspex";"Multiplex";"Geschilderd";;;52,6434141;4,7657071;"";http://beheer.kunstwacht.nl/cache/c/e/2/ce22f60afd4f2b5b8ad178bd178036cd_700_540.jpg;;;;;
2235;Zonder titel (wandschildering);Dooijes-Hoogwijk;Erica M.;;1981;Oudorp/Oudorp Noord en Oost;Hertog Aelbrechtweg 4;"Kunststof";;;;;52,6434141;4,7657071;"";http://beheer.kunstwacht.nl/cache/b/9/d/b9d99fe5bfce7a015c8693bf0588d913_700_540.jpg;;;;;
2236;Zonder titel (wanddecoratie);Puhl;Karel;;;Oudorp/Oudorp Noord en Oost;Hertog Aelbrechtweg 4;"Kunststof";;;;;52,6434141;4,7657071;"";http://beheer.kunstwacht.nl/cache/0/7/f/07f8c43207f31a3938d8fc74c0bd6247_700_540.jpg;;;;;
2237;De Rietschoot;Teeuwen;Roel M.;;1981;Daalmeer en Koedijk/Koedijk en De Weijdt;Saskerstraat 22;"Cortenstaal";;;;;52,6752241;4,7547049;"&lt;p&gt;Het beeld is vervaardigd naar aanleiding van de nieuwbouw van de 'Rietschoot'. Het sculptuur verbeeldt op&amp;nbsp;welhaast abstracte wijze de&amp;nbsp;rietplant.&lt;/p&gt;
&lt;p&gt;Roel M. Teeuwen:&amp;nbsp;&lt;a href=&quot;http://www.r-m-teeuwen.com/&quot;&gt;http://www.r-m-teeuwen.com/&lt;/a&gt;&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/1/c/7/1c7e8dd3dca3744742a61746dae1253d_700_540.jpg;http://beheer.kunstwacht.nl/cache/d/e/4/de4f700fb3ab06da940e6d16a50e7777_700_540.jpg;;;;
2238;Moeder en Kind;Idsert;Henk;van den;1981;Oudorp/Oudorperpolder Midden;Oudorperplein ;"Kalksteen";;;;;52,633878571512646;4,766801742956886;"";http://beheer.kunstwacht.nl/cache/5/8/0/580f7a3773624bf781ef69b91058dce3_700_540.jpg;;;;;
2240;Zonder titel (plastiek);Wagt;Sj.;van der;1984;Daalmeer en Koedijk/Daalmeer Zuid-West;Toscanestraat 4;"RVS";;;;;52,6654326;4,7614635;"";http://beheer.kunstwacht.nl/cache/5/c/1/5c132685d8f44fd33c60542a9a0d4ab0_700_540.jpg;;;;;
2241;Zonder titel (houtplastiek);Wagt;Sj.;van der;1984;Daalmeer en Koedijk/Daalmeer Zuid-West;Lombardijeweg 50;"Meranti hout";;;;;52,66445983782128;4,761458135581961;"";http://beheer.kunstwacht.nl/cache/f/f/b/ffbfa599eda11cf1b9e747ea23725495_700_540.jpg;;;;;
2242;Zonder titel (wanddecoratie);Dam;Cor;;1984;De Mare/Het Rak Zuid;Elgerweg 101;"Keramiek";;;;;52,6608491;4,7494488;"";http://beheer.kunstwacht.nl/cache/8/1/6/8163aa01b872b3d7017444147b14ae83_700_540.jpg;;;;;
2243;Zonder titel (marmeren mozaik);Mulder;Theo;;1984;Overdie/Oud-Overdie;Coornhertkade 105;"Marmer";;;;;52,6235845;4,7586996;"";http://beheer.kunstwacht.nl/cache/7/d/5/7d5e56164f7d900c8e8ed307f1615064_700_540.jpg;http://beheer.kunstwacht.nl/cache/0/f/1/0f105ffccee7c00bf3f6b7aa093bcad5_700_540.jpg;;;;
2244;Zonder titel (bronsapplicatie);Meurs-Mauser;Louk;van;1984;Centrum/Binnenstad West;Breedstraat 50;"Brons";;;;;52,6315470;4,7454102;"";http://beheer.kunstwacht.nl/cache/3/0/a/30ab0421116be013e3b589761ad9e981_700_540.jpg;;;;;
2245;Zonder titel (wapen boven ingang Stadhuis);;;;;Centrum/Binnenstad West;Breedstraat 50;"Brons";"RVS";;;;52,6315470;4,7454102;"";http://beheer.kunstwacht.nl/cache/2/a/9/2a98474656128ba9bb6c61dd723919dc_700_540.jpg;;;;;
2246;Fontein;Boeien;Mari;;1995;De Mare/De Mare Centrum;Hof van Luxemburg 63;"Brons";"RVS";;;;52,6573530;4,7572798;"&lt;p&gt;Aanvankelijk wenste zorgcentrum 't Rekerheem een fontein op deze plek. Helaas kon daarvoor niet voldoende budget bijeen worden gebracht. Het alternatief was een&amp;nbsp;kunstwerk te laten vervaardigen waarin stromend water verbeeld wordt. Mari Boeijen nam de oorsprong van de naam van het centrum, het voormalige riviertje de Rekere, als uitgangspunt. Zijn zinnebeeld van bewegend water bestaat uit het moir&amp;eacute; effect dat ontstaat als men zich verplaatst ten opzicht van de geperforeerde roestvast stalen platen waaruit het beeld is opgebouwd. De stapeling schelpvormen verwijst naar de universele oorsprong: de zee.&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/3/7/8/3785b94298f61da5887408b9a97ce949_700_540.jpg;http://beheer.kunstwacht.nl/cache/5/5/0/550be70bac66452f5e19c3cb649c1aac_700_540.jpg;;;;
2247;Spoken huilen omdat ze niet bestaan.;Lancel;Arjen;;2001;Centrum/Binnenstad West;Canadaplein ;"Aluminium";"Gepolijst";;;;52,6332948;4,7442073;"";http://beheer.kunstwacht.nl/cache/5/4/6/546ddf11c469fa28f0b662d3bb2bcb2c_700_540.jpg;http://beheer.kunstwacht.nl/cache/1/9/b/19b7a9f04b993b3f52d8a18ccdde9748_700_540.jpg;http://beheer.kunstwacht.nl/cache/0/9/3/093c51861a44a500b543bdc4acef57a4_700_540.jpg;http://beheer.kunstwacht.nl/cache/6/b/2/6b2c27033cc66fb4a24a464615d26d5d_700_540.jpg;http://beheer.kunstwacht.nl/cache/c/3/6/c362d8b9ab33eb1a7aecf3951134fa1f_700_540.jpg;
2248;De Stille Getuige;Reyers;W.;;1959;De Mare/De Mare Centrum;Hof van Luxemburg 63;"Brons";;;;;52,65753934266787;4,757184684276581;"";http://beheer.kunstwacht.nl/cache/b/d/b/bdbe46fcf2ea83fd95c8ca33ea5e8852_700_540.jpg;;;;;
2249;Zonder titel (stenen object);Hettema;Renze;;1985;Huiswaard en Vroonermeer/Huiswaard 2 Oost;Drechterwaard ;"Kalksteen";"Marmer";;;;52,64423522599923;4,763662219047546;"Afmetingen kunstwerk: L=linkerstuk, M=middenstuk, R=rechterstuk";http://beheer.kunstwacht.nl/cache/6/1/f/61f09ebea2137491a1bb8dc31ea97c1f_700_540.jpg;;;;;
2250;Zonder titel (paalvorm);Bus;Bram;;1985;-;Clarissenbolwerk 1;"Cortenstaal";;;;;52,633549429238364;4,740330010870366;"";http://beheer.kunstwacht.nl/cache/6/1/f/61fe18d0414e84cead3fed3487249c90_700_540.jpg;;;;;
2251;Zonder titel (wandplastiek);Zomer;Jaap;;1985;Centrum/Binnenstad Oost;Kanaalkade ;"RVS";;;;;52,6328081;4,7514537;"Kunstwerk zit aan de wand van de parkeergarage De Karperton en is zichtbaar vanaf de Kanaalkade. 
Parkeergarage zit zelf aan:
Adres: Dijk 16, 1811 MC Alkmaar.";http://beheer.kunstwacht.nl/cache/f/9/5/f95669c4e874362f00d9ee578dc6d488_700_540.jpg;;;;;
2252;Zonder titel (kleurstelling);Lenards;Mans;;1985;Centrum/Binnenstad West;Mallegatsplein ;"";;;;;52,63550222155976;4,746523091366953;"&lt;p&gt;De kunsttoepassing voor de parkeergarage bestaat uit de kleurstelling van verschillende elementen. Zo zijn de betonnen delen (zijkanten vloeren en de pilaren) lavendelkleurig, de hekwerken lichtblauw en de vertikale&amp;nbsp;belijning in verlopende kleuren rood, geel, etc. uitgevoerd.&lt;/p&gt;
&lt;p&gt;De kunstenares&amp;nbsp;Mans Lenards woont en werkt in Alkmaar.&amp;nbsp;&lt;/p&gt;";http://beheer.kunstwacht.nl/cache/5/2/4/5244dcffa3209ec4c25d6f5422690907_700_540.jpg;;;;;
