verkiezing;CBS Gemeentecode;gemeente;cbs_wijkcode;Wijknaam;CBS Buurtnummer;Buurtnaam;BAG Referentie nummer;Naam stembureau;Partij;Aantal stemmen;X;Y;latitude;longitude;wijk_x;wijk_y;wijk_latitude;wijk_longitude;buurt_x;buurt_y;buurt_latitude;buurt_longitude;(Woon)plaats;Nummer stembureau
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool De Klaroen;Het Vechtse Verbond;11;131379;462060;52.14622;5.04211;132100;461987;52.14622;5.04211;131371;462270;52.14560;5.52647;Maarssen;3
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool De Klaroen;Stichtse Vecht Beweegt;3;131379;462060;52.14622;5.04211;132100;461987;52.14622;5.04211;131371;462270;52.14560;5.52647;Maarssen;3
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool De Klaroen;LP (Libertarische Partij);10;131379;462060;52.14622;5.04211;132100;461987;52.14622;5.04211;131371;462270;52.14560;5.52647;Maarssen;3
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040115;Zeeheldenbuurt;0333100000013689;Basisschool De Klaroen;PVV (Partij voor de Vrijheid);49;131379;462060;52.14622;5.04211;132100;461987;52.14622;5.04211;131371;462270;52.14560;5.52647;Maarssen;3
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;VVD;178;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;CDA;93;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Lokaal Liberaal;249;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Streekbelangen;34;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Maarssen 2000;76;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;ChristenUnie-SGP;49;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Partij van de Arbeid (P.v.d.A.);66;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;GROENLINKS;159;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Het Vechtse Verbond;9;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;Stichtse Vecht Beweegt;3;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;LP (Libertarische Partij);4;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040112;Schilderskwartier;0333100000019854;KBS De Pionier;PVV (Partij voor de Vrijheid);25;131695;461473;52.14096;5.04677;132100;461987;52.14096;5.04677;131469;461697;52.14560;5.52647;Maarssen;4
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);VVD;155;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);CDA;64;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);Lokaal Liberaal;176;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);Streekbelangen;30;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);Maarssen 2000;63;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);ChristenUnie-SGP;24;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);Partij van de Arbeid (P.v.d.A.);70;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);GROENLINKS;147;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);Het Vechtse Verbond;11;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);Stichtse Vecht Beweegt;0;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);LP (Libertarische Partij);6;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040105;Zandweg-Oostwaard;0333100000017478;Basisschool 't Palet (Buitenweg);PVV (Partij voor de Vrijheid);23;132159;460927;52.13607;5.05358;132100;461987;52.13607;5.05358;132071;461001;52.14560;5.52647;Maarssen;5
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;VVD;303;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;CDA;48;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Lokaal Liberaal;135;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Streekbelangen;31;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Maarssen 2000;35;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;ChristenUnie-SGP;14;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Partij van de Arbeid (P.v.d.A.);70;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;GROENLINKS;163;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Het Vechtse Verbond;8;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;Stichtse Vecht Beweegt;9;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;LP (Libertarische Partij);8;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190411;Oud Zuilen;BU19041101;Oud Zuilen;0333100000015733;Restaurant Belle;PVV (Partij voor de Vrijheid);21;133341;459915;52.12702;5.07091;133378;460449;52.12702;5.07091;133378;460449;52.13182;5.71418;Oud Zuilen;6
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;VVD;130;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;CDA;96;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Lokaal Liberaal;128;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Streekbelangen;41;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Maarssen 2000;30;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;ChristenUnie-SGP;40;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Partij van de Arbeid (P.v.d.A.);41;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;GROENLINKS;189;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Het Vechtse Verbond;18;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;Stichtse Vecht Beweegt;5;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;LP (Libertarische Partij);11;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190407;Tienhoven;BU19040703;Tienhoven-Oud Maarsseveen;0333100000012122;Dorpshuis De Veenkluit;PVV (Partij voor de Vrijheid);32;134153;464206;52.16562;5.08251;134412;463412;52.16562;5.08251;135219;464551;52.15849;5.86349;Tienhoven;7
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;VVD;209;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;CDA;101;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Lokaal Liberaal;182;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Streekbelangen;40;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Maarssen 2000;73;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;ChristenUnie-SGP;35;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Partij van de Arbeid (P.v.d.A.);46;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;GROENLINKS;140;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Het Vechtse Verbond;14;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;Stichtse Vecht Beweegt;4;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;LP (Libertarische Partij);13;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000017852;Basisschool Het Kompas;PVV (Partij voor de Vrijheid);26;131125;461311;52.13948;5.03845;132100;461987;52.13948;5.03845;131219;461334;52.14560;5.52647;Maarssen;8
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;VVD;317;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;CDA;97;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
GR2018;G1904;Stichtse Vecht;WK190401;Maarssen;BU19040110;Centrum ten zuiden van de Vecht;0333100000016096;WereldKidz Palet;Lokaal Liberaal;182;131041;461277;52.13917;5.03723;132100;461987;52.13917;5.03723;131219;461334;52.14560;5.52647;Maarssen;9
