AANTAL_ARMATUREN,MAST_AANSLUITKASTJETYPE,MAST_BEREIKBAARHEID,MAST_CONSERVERINGSMETHODE,MAST_HOOGTE,MAST_KLEUR,MAST_NUMMER,MAST_PLAATSINGSDATUM,MAST_TYPE,MAST_VERFDATUM,PLAATS,STRAAT,WIJK
1,Open coupse,Normaal,,4,,014 000035,19991001000000,Aluminium 4.0m zonder MVB,,Zwijndrecht,Aalbersestraat.,Walburg
1,Open coupse,Normaal,,4,,015 000035,19991001000000,Aluminium 4.0m zonder MVB,,Zwijndrecht,Aalbersestraat.,Walburg
1,Open coupse,Normaal,,4,,016 000035,19991001000000,Aluminium 4.0m zonder MVB,,Zwijndrecht,Aalbersestraat.,Walburg
1,Weidmuller klemmen,Normaal,,3.5,,001 011002,19960301000000,Aluminium 3.5m Con top60,,Heerjansdam,Aalbespad,Heerjansdam
1,Weidmuller klemmen,Normaal,,3.5,,002 011002,19960301000000,Aluminium 3.5m Con top60,,Heerjansdam,Aalbespad,Heerjansdam
1,Weidmuller klemmen,Normaal,,3.5,,003 011002,19960301000000,Aluminium 3.5m Con top60,,Heerjansdam,Aalbespad,Heerjansdam
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,001 000043,20120509000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Aalscholverstraat..,Nederhoven
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,002 000043,20120509000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Aalscholverstraat..,Nederhoven
1,Weidmuller klemmen,Ladder,,3.5,,001 011003,19971201000000,Aluminium 3.5m Con top60,,Heerjansdam,Aardbeidreef,Heerjansdam
1,Eleq LS-94 5L2402/ 2303,Ladder,,6,,001A011003,20180221000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Heerjansdam,Aardbeidreef,Heerjansdam
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,002 011003,20180221000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Heerjansdam,Aardbeidreef,Heerjansdam
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,003 011003,20180221000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Heerjansdam,Aardbeidreef,Heerjansdam
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,004 011003,20180221000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Heerjansdam,Aardbeidreef,Heerjansdam
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,001 006963,19900701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,002 006963,19900701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,,003 006963,19890701000000,Staal 3.5m con,,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,004 006963,19900701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,005 006963,19900701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,006 006963,19900701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,007 006963,19900701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,008 006963,19900601000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,,009 006963,19891001000000,Staal 3.5m con,,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,010 006963,19900601000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,4,,011 006963,20180517000000,"127021 Staal gegalvaniseerd 04,0m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,012 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,013 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,014 006963,19890501000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Gesloten aansluitkast,Normaal,,4,,015 006963,20010201000000,Aluminium 4.0m zonder MVB,,Zwijndrecht,Abdij,Oudelandsambacht
1,Gesloten aansluitkast,Normaal,,4,,016 006963,20010201000000,Aluminium 4.0m zonder MVB,,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,017 006963,19890601000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,018 006963,19890701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,019 006963,19890701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,020 006963,19890701000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,021 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,022 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,023 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,024 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,025 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,026 006963,19921101000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,027 006963,20190723000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Weidmuller klemmen,Normaal,,3.5,Kiezel grijs,028 006963,19921101000000,"St.Gecoat grijs 03,5m con.",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,029 006963,20190723000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,030 006963,20201027000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abdij,Oudelandsambacht
1,Gesloten aansluitkast,Normaal,,6,,001 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,002 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,003 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,004 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,005 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Eleq LS-94 5L2302 aarde nul,Normaal,,6,,006 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,007 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,008 000051,20031001000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,009 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,010 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,5.5,,011 000051,19990501000000,Aluminium 5.5m,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,012 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,013 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,014 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,015 000051,20150526000000,"127091-750 Staal gegalv. 06,0m UE 750mm",,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,016 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,017 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,018 000051,20030801000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Ladder,,4,,019 000051,20030401000000,Aluminium 4.0m zonder MVB,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Ladder,,4,,020 000051,20030801000000,Aluminium 4.0m zonder MVB,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,021 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,022 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,023 000051,20030501000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,024 000051,20030901000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,Gesloten aansluitkast,Normaal,,6,,025 000051,20040101000000,127290 Aluminium 6.0m verl. UE 750mm,,Zwijndrecht,Abraham Kuypersingel,Walburg
1,,Normaal,,8,,001 000078,20051001000000,Aluminium 8.0m con. UE 750mm,,Zwijndrecht,Achterlindtsestraat,Industrieterrein
1,Eleq LS-94 5L2402/ 2303,Normaal,,8,,003 000078,20200401000000,127300 Aluminium 8.0m verl. UE L1250MM MVB,,Zwijndrecht,Achterlindtsestraat,Industrieterrein
1,Weidmuller klemmen,Normaal,,7.5,,005 000078,19801001000000,"Staal gegalvaniseerd 07,5m",,Zwijndrecht,Achterlindtsestraat,Industrieterrein
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,001 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,002 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Ladder,,3.5,,003 000094,20130321000000,127302 Aluminium 3.5m con + MVB,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,,Ladder,,3.5,,004 000094,20130321000000,127302 Aluminium 3.5m con + MVB,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,,Ladder,,3.5,,005 000094,20130321000000,127302 Aluminium 3.5m con + MVB,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,006 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,007 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,008 000094,20070502000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,009 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,010 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,011 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,012 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,013 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,014 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,015 000094,20010101000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,6,,016 000094,20090909000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Admiraal Trompstraat,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,001 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,001A000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,002 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,003 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,004 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,005 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,006 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2302 aarde nul,Normaal,,4,,007 000086,20210305000000,"127021 Staal gegalvaniseerd 04,0m con.",,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,008 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,009 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,010 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,011 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,012 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,013 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,014 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,015 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,016 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,017 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,018 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,019 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,020 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,021 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,022 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,023 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,024 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,025 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,026 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,027 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Eleq LS-94 5L2402/ 2303,Normaal,,3.5,,028 000086,20101012000000,Aluminium 3.5m Con top60,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,029 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,8,,030 000086,20101012000000,127305 Aluminium 8.0m con. UE boog 2500mm,,Zwijndrecht,Admiraal de Ruyterweg.,Kort Ambacht
1,Gesloten aansluitkast,Normaal,,6,,001 000108,20090707000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Adolph van Nassaustraat,Centrum
1,Gesloten aansluitkast,Normaal,,6,,002 000108,20090707000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Adolph van Nassaustraat,Centrum
1,Gesloten aansluitkast,Normaal,,6,,003 000108,20090707000000,127296 Aluminium 6.0m con. UE 750mm,,Zwijndrecht,Adolph van Nassaustraat,Centrum
