FID,name,folder,group_,urlbig,latitude,longitude,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2008_02.11,1o9r1400,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1400.jpg,79294.9268181,394717.46537,,,POINT (79294.92700000107 394717.46499999985)
zn_helicopterfotos_2008_02.12,1o9r1401,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1401.jpg,79241.527611,394804.49817,,,POINT (79241.52800000086 394804.4979999997)
zn_helicopterfotos_2008_02.13,1o9r1402,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1402.jpg,79193.8319181,394893.856854,,,POINT (79193.83199999854 394893.8570000008)
zn_helicopterfotos_2008_02.14,1o9r1403,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1403.jpg,79050.2774152,395199.403199,,,POINT (79050.27699999884 395199.40300000086)
zn_helicopterfotos_2008_02.15,1o9r1404,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1404.jpg,79348.1338155,395637.413118,,,POINT (79348.13399999961 395637.4129999988)
zn_helicopterfotos_2008_02.16,1o9r1405,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1405.jpg,79387.6107599,395617.350436,,,POINT (79387.61100000143 395617.3500000015)
zn_helicopterfotos_2008_02.17,1o9r1406,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1406.jpg,79417.5085002,395590.755218,,,POINT (79417.50899999961 395590.75499999896)
zn_helicopterfotos_2008_02.18,1o9r1407,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1407.jpg,79510.9549822,395444.710061,,,POINT (79510.95499999821 395444.7100000009)
zn_helicopterfotos_2008_02.19,1o9r1408,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/,a4_omlegginghalsteren,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a4_omlegginghalsteren/2008-02/1o9r1408.jpg,79507.8508194,395422.688242,,,POINT (79507.85099999979 395422.688000001)
zn_helicopterfotos_2008_02.20,1o9r1872,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/,a58_ekkersweijer-ekkersrijt,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/1o9r1872.jpg,157562.099835,388803.335047,,,POINT (157562.1000000015 388803.3350000009)
zn_helicopterfotos_2008_02.21,1o9r1873,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/,a58_ekkersweijer-ekkersrijt,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/1o9r1873.jpg,157744.942865,388902.259689,,,POINT (157744.94299999997 388902.26000000164)
zn_helicopterfotos_2008_02.22,1o9r1874,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/,a58_ekkersweijer-ekkersrijt,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/1o9r1874.jpg,157959.130831,389030.134629,,,POINT (157959.13100000098 389030.13500000164)
zn_helicopterfotos_2008_02.23,1o9r1875,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/,a58_ekkersweijer-ekkersrijt,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/1o9r1875.jpg,158219.469379,389193.462958,,,POINT (158219.4690000005 389193.4629999995)
zn_helicopterfotos_2008_02.24,1o9r1876,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/,a58_ekkersweijer-ekkersrijt,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/1o9r1876.jpg,158521.937655,389334.769058,,,POINT (158521.938000001 389334.76900000125)
zn_helicopterfotos_2008_02.25,1o9r1542,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1542.jpg,163339.652893,379467.609129,,,POINT (163339.65300000086 379467.6090000011)
zn_helicopterfotos_2008_02.26,1o9r1543,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1543.jpg,163291.882566,379461.597349,,,POINT (163291.8830000013 379461.59699999914)
zn_helicopterfotos_2008_02.27,1o9r1544,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1544.jpg,163242.719869,379455.954591,,,POINT (163242.7199999988 379455.9549999982)
zn_helicopterfotos_2008_02.28,1o9r1545,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1545.jpg,163167.00052,379449.713183,,,POINT (163167.0009999983 379449.7129999995)
zn_helicopterfotos_2008_02.29,1o9r1546,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1546.jpg,163065.069361,379444.729049,,,POINT (163065.06899999827 379444.7289999984)
zn_helicopterfotos_2008_02.30,1o9r1547,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1547.jpg,162963.483589,379441.230853,,,POINT (162963.4840000011 379441.23099999875)
zn_helicopterfotos_2008_02.31,1o9r1548,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1548.jpg,162861.428041,379441.442329,,,POINT (162861.42799999937 379441.44200000167)
zn_helicopterfotos_2008_02.32,1o9r1549,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1549.jpg,162707.186438,379440.834537,,,POINT (162707.1860000007 379440.8350000009)
zn_helicopterfotos_2008_02.33,1o9r1550,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1550.jpg,162550.039716,379444.12089,,,POINT (162550.0399999991 379444.12099999934)
zn_helicopterfotos_2008_02.34,1o9r1551,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1551.jpg,162497.966872,379445.156074,,,POINT (162497.96700000018 379445.1559999995)
zn_helicopterfotos_2008_02.35,1o9r1552,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1552.jpg,162419.915361,379446.895355,,,POINT (162419.9149999991 379446.89499999955)
zn_helicopterfotos_2008_02.36,1o9r1553,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1553.jpg,162367.841765,379448.488128,,,POINT (162367.84200000018 379448.48800000176)
zn_helicopterfotos_2008_02.37,1o9r1554,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1554.jpg,162315.534654,379451.193608,,,POINT (162315.53500000015 379451.1939999983)
zn_helicopterfotos_2008_02.38,1o9r1555,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1555.jpg,162237.248448,379454.974961,,,POINT (162237.24799999967 379454.9750000015)
zn_helicopterfotos_2008_02.39,1o9r1556,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1556.jpg,162108.168038,379457.944329,,,POINT (162108.16800000146 379457.9439999983)
zn_helicopterfotos_2008_02.40,1o9r1557,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1557.jpg,162030.697239,379459.319574,,,POINT (162030.69700000063 379459.3200000003)
zn_helicopterfotos_2008_02.41,1o9r1558,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1558.jpg,162004.950878,379459.840165,,,POINT (162004.95100000128 379459.83999999985)
zn_helicopterfotos_2008_02.42,1o9r2000,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2000.jpg,152435.270163,411543.310229,,,POINT (152435.26999999955 411543.30999999866)
zn_helicopterfotos_2008_02.43,1o9r2001,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2001.jpg,152454.354046,411681.811077,,,POINT (152454.35399999842 411681.8110000007)
zn_helicopterfotos_2008_02.44,1o9r2002,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2002.jpg,152460.715295,411728.348891,,,POINT (152460.71499999985 411728.34899999946)
zn_helicopterfotos_2008_02.45,1o9r2003,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2003.jpg,152470.660582,411798.804406,,,POINT (152470.66099999845 411798.8040000014)
zn_helicopterfotos_2008_02.46,1o9r2004,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2004.jpg,152476.2152,411845.898915,,,POINT (152476.21499999985 411845.8990000002)
zn_helicopterfotos_2008_02.47,1o9r2005,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2005.jpg,152480.041184,411892.808871,,,POINT (152480.04100000113 411892.80900000036)
zn_helicopterfotos_2008_02.48,1o9r2006,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2006.jpg,152481.089889,411916.171571,,,POINT (152481.08999999985 411916.1719999984)
zn_helicopterfotos_2008_02.49,1o9r2007,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/,a2_denbosch-zaltbommel,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2008_02/1o9r2007.jpg,152473.701885,412119.954494,,,POINT (152473.70199999958 412119.9539999999)
zn_helicopterfotos_2008_02.50,1o9r1877,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/,a58_ekkersweijer-ekkersrijt,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_ekkersweijer-ekkersrijt/2008-02/1o9r1877.jpg,158648.879593,389377.320262,,,POINT (158648.87999999896 389377.3200000003)
zn_helicopterfotos_2008_02.51,1o9r1734,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1734.jpg,157705.81782,382638.977923,,,POINT (157705.81799999997 382638.9780000001)
zn_helicopterfotos_2008_02.52,1o9r1735,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1735.jpg,157690.463006,382744.472809,,,POINT (157690.46299999952 382744.47300000116)
zn_helicopterfotos_2008_02.53,1o9r1736,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1736.jpg,157678.716386,382821.971474,,,POINT (157678.71599999815 382821.97100000083)
zn_helicopterfotos_2008_02.54,1o9r1737,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1737.jpg,157668.129636,382898.358272,,,POINT (157668.12999999896 382898.3579999991)
zn_helicopterfotos_2008_02.55,1o9r1738,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1738.jpg,157662.772371,382948.047591,,,POINT (157662.77199999988 382948.0480000004)
zn_helicopterfotos_2008_02.56,1o9r1739,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1739.jpg,157656.103052,383068.751502,,,POINT (157656.10300000012 383068.7520000003)
zn_helicopterfotos_2008_02.57,1o9r1740,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1740.jpg,157654.571832,383115.661571,,,POINT (157654.57200000063 383115.6620000005)
zn_helicopterfotos_2008_02.58,1o9r1741,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1741.jpg,157654.327772,383139.024172,,,POINT (157654.3280000016 383139.0240000002)
zn_helicopterfotos_2008_02.59,1o9r1742,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/,a2_randweg_eindhoven,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2008-02/1o9r1742.jpg,157654.303106,383185.935036,,,POINT (157654.30299999937 383185.93499999866)
