FID,OVW_STARTDATUM,AODK_AFBEE,AODK_TEKST,AODK_WEBLI,GEOMETRIE,ID,LONGITUDE,LATITUDE,OVW_MAX_SIZE

Natuurspeelplaatsen.3885,2023-02-03,Geovisia/Natuurspeelplaatsen/0de0cdcc-970b-4418-b71d-55b6a19d7906.jpg,"Aan de rand van een park in de Verdistraat is een natuurspeelplaats gemaakt. Deze is een onderdeel van een grotere sport-, spel- en ontmoetingsplek, met een zandbak, een speeltoestel, een voetbalkooi en pannaveldje. Er zijn boomstronken om op te klimmen en te springen. Boomstammen tussen de bomen vormen een hut. Deze sport- en spelplek is samen met de buurt ontworpen.



De natuurspeelplaats is vrij toegankelijk. Het adres is Verdistraat 80. Lijn 8 stopt bij Bushalte Weberstraat.

",,POINT (52.149026624148476 5.410067586348256),8,5.41006767901569,52.1490232365064,0

Natuurspeelplaatsen.3886,2023-02-03,Geovisia/Natuurspeelplaatsen/a2a55f5e-ed76-4be1-be36-6142d88674c9.jpg,"Deze natuurspeelplaats ligt vlakbij de Galgenberg in bosgebied Klein Zwitserland. Op deze ontmoetingsplek is een kleine natuurspeelplaats gemaakt. Er stond al een totempaal en deze is aangevuld met vier houten geraamtes. Deze kun je gebruiken   voor het bouwen van hutten met takken uit het bos. Je kunt er ook gewoon in klimmen. Ouders kunnen aan de picknicktafel zitten. Samen met de hoogteverschillen en de paden is dit een interessante speel- en struinomgeving voor kinderen.



De natuurspeelplaats ligt in een bosgebied, waardoor deze van zonsopgang tot zonsondergang vrij toegankelijk is. 



Routebeschrijving:



Op de Utrechtseweg is Restaurant ‘Het Bergpaviljoen’ gevestigd. Loop hier de parkeerplaats op (het paviljoen houdt je aan de rechterhand), je komt vervolgens in het bos uit. Recht voor u staat een plattegrond van het bosgebied. Houdt rechts aan en ga direct na de plattegrond links een bospad in. Dit pad loopt u door en dan ziet u na een paar minuten lopen aan de rechterhand de speeltuin liggen.",,POINT (52.142281533885374 5.36639761770906),2,5.36639795965217,52.142277947137,0

Natuurspeelplaatsen.3887,2023-02-03,Geovisia/Natuurspeelplaatsen/31356a9d-e780-4cd7-a535-99eaf7e7c9e2.jpg,"Op 22 april 2009 is de natuurspeelplaats op Landgoed Schothorst geopend. De natuurspeelplaats is de grootste natuurspeelplaats in Amersfoort. Er is een waterpomp, doolhof, zandhopen, tunnels, houten toestellen en genoeg bos te vinden om je uren te kunnen vermaken.



De speeltuin is tussen zonsopgang en –ondergang vrij toegankelijk. De natuurspeelplaats heeft zijn ingang aan de kant van de Duivensteeg, aan de westkant van het landgoed in Park Schothorst, liggen. De speeltuin is samen met leerlingen van twee basisscholen, de Meander en het Aloyisius, uit de stad ontworpen.",,POINT (52.17848075620978 5.383134051267011),3,5.3831338573585,52.1784770916018,0

Natuurspeelplaatsen.3888,2023-02-03,Geovisia/Natuurspeelplaatsen/f80a0190-32d1-4b41-9f63-11cb31eeb3b9.jpg,Op de open plek langs het fietspad naar Landgoed den Treek bevind zich in bosgebied Nimmerdor een kleine natuurspeelplaats. Deze bestaat uit een drietal hutten van boomstammen die door kinderen afgemaakt kunnen worden met takken en bladeren. Kinderen kunnen zich er goed uitleven en de fantasie de vrije loop laten. Daarnaast zijn er een aantal banken aanwezig om begeleidende ouders een verblijf- en ontmoetingsplek te bieden. Het hele bosgebied Nimmerdor is een groot wandelgebied. Met de bus stap je uit bij halte Timorstraat en loop je in 5 minuten naar de ingang van het fietspad tegenover Kamerlingh Onnesstraat 45. Hier kun je ook je auto parkeren.,,POINT (52.13475937657993 5.3850776352045076),4,5.38507801309545,52.1347559038505,0

Natuurspeelplaatsen.3889,2023-02-03,Geovisia/Natuurspeelplaatsen/33cbb9fe-c53b-49ab-8944-c9235bfab7be.jpg,"Op de Pastorielaan in Hoogland hebben betrokken bewoners een natuurspeeltuin in hun woonwijk gemaakt. Dit in samenwerking met de gemeente. Het is een kleine natuurspeeltuin met boomstronken om op te klimmen. Een aantal meter verderop staat ook nog een speeltoestel, met een glijbaan en duikelstangen.",,POINT (52.19263561656332 5.382171178109721),5,5.38217080295018,52.1926318650097,0

Natuurspeelplaatsen.3890,2023-02-03,Geovisia/Natuurspeelplaatsen/8558f93d-8b28-4595-b126-01c6063f7663.jpg,"Speelvereniging ‘De Kruiskamp’ bezit een grote speeltuin met veel verschillende toestellen. In deze speeltuin zijn zowel de traditionele speeltoestellen te vinden als elementen om natuurlijk te kunnen spelen. Zo zijn er verschillende typen schommels, een waterpomp en houten constructies om op te klimmen. 



Voor meer foto’s van de verschillende speeltoestellen, alle activiteiten en de openingstijden van speeltuinvereniging de Kruiskamp kunt u terecht op de website: <a href="" http://www.speeltuinkruiskamp.nl"" target=""_blank"">Speeltuin Kruiskamp</a>. 



Bron foto's: speeltuinkruiskamp.nl",,POINT (52.161374137199324 5.396015874239141),6,5.39601584834656,52.1613706228965,0

Natuurspeelplaatsen.3891,2023-02-03,Geovisia/Natuurspeelplaatsen/ab2e1581-6ff9-44ec-acc6-b54e58da9594.jpg,"Deze speelplaats is de eerste natuurspeelplaats van Amersfoort. De speelplaats bestaat uit eilandjes in het water. Op het eerste eiland ligt een skatebaan. Het tweede eiland heeft een strandje met een waterpomp. Via bruggetjes en door een tunnel kom je bij eilandjes met struiken en wuivend riet. Hierin kun je spelen en hutten bouwen. Als je geluk hebt zie je een eend, waterhoen, meerkoet of aalscholver. Via de grote stapstenen bereik je de overkant van het water. Daar ligt een forse heuvel die je kunt beklimmen, met een prachtig uitzicht over het park. Aan het einde van het pad over de eilandjes wacht een grote draak op je. Ernaast kun je voetballen. 



In Nieuwland wonen veel kinderen, dus die komen graag hier spelen. De natuurspeelplaats ligt tegen het winkelcentrum ‘De Nieuwe Hof’, daar kun je terrecht voor een ijsje.  De natuurspeelplaats is openbaar toegankelijk. Bus 2 stopt voor de ingang aan de Lage Boog.",http://www.springzaad.nl/speelnatuurkaart-amersfoort-en-omgeving%3Fid%3D293%26num%3D6,POINT (52.19964447357649 5.373920897850265),10,5.37392048544601,52.1996406368008,0

Natuurspeelplaatsen.3892,2023-02-03,Geovisia/Natuurspeelplaatsen/54f2f4e9-dd59-4722-8c7a-9de806780e3c.jpg,"Natuurspeelplaats Wildemanskruid ligt in Nieuwland tegen de geluidswal van de A1.  Actieve buurtbewoners hebben het initiatief genomen voor deze plek. Het is een kleine, fijne natuurspeelplaats. Je kunt er klimmen, duikelen en balanceren.



Vlakbij verbouwen bewoners groente en fruit op de wal. Over een groot deel van de groene geluidswal loopt een wandelpad. 



De plek is openbaar toegankelijk en te bereiken met bus 2. Vanaf halte Leverkruid is het 5 minuten lopen. De plek ligt ter hoogte van Wildemanskruid 2.",,POINT (52.20408468424756 5.384474439175847),12,5.38447389705451,52.2040808694847,0

