ZAAKNUMMER,ZAAKTYPECODE,KANAAL,OMSCHRIJVING,REGISTRATIEDATUM,STARTDATUM,EINDDATUM,GEPLANDE EINDDATUM,CASE_TYPE_ID,NIVEAU1CASE,NIVEAU2CASE,NIVEAU3CASE,STRAATNAAM,HUISNUMMER,POSTCODE,BUURTCODE,BUURT,WIJKCODE,WIJK,WOONPLAATS,LONGITUDE,LATITUDE,BAG_STRAATNAAM,PC6_BRON,PC6
443280,MLD0822,TELEFOON,OV meer lampen stuk,20180426101827,20180430,20180426,20180503,3982,Straatmeubilair,Straatverlichting,OV meer lampen stuk,Groeneweg,61,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.3743394485862,51.962094158012,Groeneweg,melding,3124KA
443641,MLD0822,WEBFORM,OV meer lampen stuk,20180426183333,20180430,20180501,20180503,3982,Straatmeubilair,Straatverlichting,OV meer lampen stuk,Groeneweg,61,3124KA,99,Noordkethelpolder,90,Woudhoek/Spaland,SCHIEDAM,4.3743394485862,51.962094158012,Groeneweg,melding,3124KA
439115,UD.01.08,MOB_BB,Slecht wegdek,20180415164505,20180416,20180501,20180423,4117,Bestrating,Asfalt - gat/gevaarlijke situatie,,Groeneweg,54,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37581812384498,51.9609579069141,,,
476384,UD.01.08,MOB_BB,Slecht wegdek,20180725194020,20180726,20180809,20180802,4117,Bestrating,Asfalt - gat/gevaarlijke situatie,,Groeneweg,54,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37584112514644,51.9609309045865,,,
433882,UD.01.08,TELEFOON,Asfalt - gat/gevaarlijke situatie,20180329094043,20180403,20180406,20180410,4117,Bestrating,Asfalt - gat/gevaarlijke situatie,,Groeneweg,52,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37738971729258,51.9604546089096,Groeneweg,melding,3124KA
291507,UA.01.10,TELEFOON,Op bestrating en in het groen; Dode dier,20161130101031,20161201,20161205,20161205,2020,Reiniging,Op bestrating en in het groen,Dode dieren in openbaar gebied/in water,Groeneweg,52,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37738971729258,51.9604546089096,Groeneweg,melding,3124KA
418266,UB.07.04,MOB_BB,Losse stoeptegel,20180209141114,20180212,20180223,20180219,4054,Straatmeubilair,Verkeers- of straatnaambord/paal,Verkeersbord beschadigd/kapot/verdwenen,Groeneweg,52,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37745533744521,51.9603615089819,Groeneweg,nabij adres,3124KA
539930,UE.01.06,MOB_BB,Overig,20190129111254,20190130,20190201,20190204,4849,Riolering,Riolering water op straat,,Groeneweg,462,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38094113210682,51.9595709050794,,,
476383,UD.01.08,MOB_BB,Slecht wegdek,20180725193402,20180726,20180809,20180802,4117,Bestrating,Asfalt - gat/gevaarlijke situatie,,Groeneweg,46,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37924813873991,51.9589199105334,Groeneweg,nabij adres,3124KA
145185,UB.07.04,TELEFOON,Verkeers- of straatnaambord/paal; Verkee,20150401085208,20150402,20150403,20150409,715,Straatmeubilair,Verkeers- of straatnaambord/paal,Verkeersbord beschadigd/kapot/verdwenen,Harreweg,85,3123KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36618616734647,51.9581790268373,Harreweg,melding,3123KA
422714,UD.01.01,MOB_BB,Slecht wegdek,20180225172452,20180226,20180412,20180301,4111,Bestrating,Gat in de bestrating,,Groeneweg,48,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37718557093181,51.9581400274152,,,
122399,UB.07.01,MOB_BB,Overig,20141024141127,20141027,20141107,20141103,712,Straatmeubilair,Verkeers- of straatnaambord/paal,Verkeerspaal scheef,Octave de Coninckpad,85,3123 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36674216174171,51.9581219105387,Harreweg,nabij adres,3123KA
533728,UB.07.03,MOB_BB,Overig,20190112143752,20190114,20190118,20190121,4774,Straatmeubilair,Verkeers- of straatnaambord/paal,Verkeersbord scheef,Harreweg,85, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36608416514745,51.9581149048955,Horvathweg,adres,
35616,ONKRU,MOB_BB,Onkruid,20120608183751,20120611,20120613,20120614,456,BuitenBeter,Onkruid,,Veenweg,85,3123 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36624716664524,51.9579989080907,Harreweg,nabij adres,3123KA
421500,UC.01.01,MOB_BB,Overig,20180220172426,20180221,20180301,20180226,4085,Groen,Bomen,Bomen snoeien,Octave de Coninckpad,77,3123 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36757607087115,51.9568998954545,Harreweg,nabij adres,3123KA
412382,AB.04.01,MOB_BB,Zwerfvuil op straat,20180123202140,20180124,20180130,20180125,3842,Afval inzameling,Grofvuil,GV Onjuist aangeboden,Harreweg,66,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36774213667695,51.9563590216691,,,
504508,MLD0102,MOB_BB,Overig,20181017090028,20181018,20181017,20181023,3962,Overlast,(Brom)fietsen,onbeheerde (brom)fietsen,Hoek Jan Van Schijndelpa,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37819516732162,51.9554919079513,,,
28914,ONGED,MOB_BB,Ongedierte,20120325175257,20120326,20120326,20120329,253,BuitenBeter,Ongedierte,,Octave de Coninckpad,1, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36897018523681,51.9545169123042,Klaas Katerstraat,adres,
477205,UC.06.02,MOB_BB,,20180727165136,20180730,20180809,20180801,4103,Groen,Vijvers en sloten,Vijvers en sloten stankoverlast,Octave de Coninckpad,66,3124 KB,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36907318763852,51.9543969044669,Harreweg,nabij adres,3124KB
185687,AB.04.01,MOB_BB,Zwerfvuil op straat,20151021185858,20151022,20151030,20151023,520,Afval inzameling,Grofvuil,GV Onjuist aangeboden,Octave deConinckpad ,1, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36915919444961,51.9542629066283,Klaas Katerstraat,adres,
142254,AB.04.01,MOB_BB,Zwerfvuil op straat,20150316085740,20150317,20150317,20150320,520,Afval inzameling,Grofvuil,GV Onjuist aangeboden,Octave de Coninckpad,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36915919444961,51.9542629066283,,,
170249,UB.03.02,MOB_BB,Kapot speeltoestel,20150815163455,20150817,20150827,20150824,701,Straatmeubilair,Speeltoestellen,Speeltoestellen beschadigd/kapot/verdwen,Octave de Coninckpad ,0,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam ,4.36915919444961,51.9542629066283,,,
512052,MLD0821,MOB_BB,Kapotte straatverlichting,20181107164147,20181108,20181120,20181113,3981,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,Octave De Coninckpad,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36915919444961,51.9542629066283,,,
462742,UD.01.11,MOB_BB,Slecht wegdek,20180620142537,20180621,20181219,20180628,4120,Bestrating,Asfalt overig,,Groeneweg,31,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38024348185704,51.954249107884,Groeneweg,nabij adres,3124KA
436707,UA.01.12,MOB_BB,Zwerfvuil op straat,20180408155017,20180409,20180410,20180411,4020,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op het gazon,Groene weg,31,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38024348185704,51.954249107884,Groeneweg,nabij adres,3124KA
440213,MLD0821,MOB_BB,Kapotte straatverlichting,20180417220110,20180418,20180420,20180423,3981,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,groeneweg,31,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,schiedam,4.38024318084019,51.9542489075528,Groeneweg,nabij adres,3124KA
408908,UD.01.11,MOB_BB,Slecht wegdek,20180113143222,20180115,,20180122,4120,Bestrating,Asfalt overig,,Groeneweg,31,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38024318084019,51.9542489075528,Groeneweg,nabij adres,3124KA
320957,AB.06.02,TELEFOON,Mini-container GFT; MC GFT Niet geleegd,20170322101808,20170323,20170324,20170324,2366,Afval inzameling,Mini-container GFT,MC GFT Niet geleegd,Groeneweg,36,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38081749820742,51.9540820297469,Groeneweg,melding,3124KA
320959,AB.06.02,TELEFOON,Mini-container GFT; MC GFT Aanvraag extr,20170322101930,20170323,20170327,20170406,2376,Afval inzameling,Mini-container GFT,MC GFT Aanvraag extra container,Groeneweg,36,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38081749820742,51.9540820297469,Groeneweg,melding,3124KA
293011,AB.04.01,MOB_BB,,20161206080437,20161207,20161208,20161208,1860,Afval inzameling,Grofvuil,GV Onjuist aangeboden,Octave de Coninckpad,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36941119604684,51.9540499045394,,,
303159,UA.01.04,MOB_BB,Slecht wegdek,20170117112226,20170118,20170119,20170119,2014,Reiniging,Op bestrating en in het groen,Glasscherven op openbaar gebied,Groeneweg,31,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38047817577683,51.9539719069127,Groeneweg,nabij adres,3124KA
429406,UC.01.08,WEBFORM,Bomen; Bomen gevaarlijke situatie,20180316085438,20180319,20180323,20180319,4090,Groen,Bomen,Bomen gevaarlijke situatie,Groeneweg,31,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38029903196441,51.9539336179473,Groeneweg,melding,3124KA
358872,AB.06.01,TELEFOON,Mini-container Huisvuil; MC HV Niet gele,20170727115642,20170728,20170728,,2355,Afval inzameling,Mini-container Huisvuil,MC HV Niet geleegd,Groeneweg,31,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38029903196441,51.9539336179473,Groeneweg,melding,3124KA
387933,AB.06.01,WEBFORM,Mini-container Huisvuil; MC HV Aanvraag ,20171101154102,20171102,20171103,20171116,3181,Afval inzameling,Mini-container Huisvuil,MC HV Aanvraag extra container,Groeneweg,31,3124KA,99,Noordkethelpolder,90,Woudhoek/Spaland,SCHIEDAM,4.38029903196441,51.9539336179473,Groeneweg,melding,3124KA
387930,AB.06.02,WEBFORM,Mini-container GFT; MC GFT Aanvraag extr,20171101153834,20171102,20171103,20171116,3192,Afval inzameling,Mini-container GFT,MC GFT Aanvraag extra container,Groeneweg,31,3124KA,99,Noordkethelpolder,90,Woudhoek/Spaland,SCHIEDAM,4.38029903196441,51.9539336179473,Groeneweg,melding,3124KA
364145,AB.04.01,WEBFORM,GV Niets opgehaald,20170816150156,20170817,20170818,20170818,2783,Afval inzameling,Grofvuil,GV Niets opgehaald,Groeneweg,31,3124KA,99,Noordkethelpolder,90,Woudhoek/Spaland,SCHIEDAM,4.38029903196441,51.9539336179473,Groeneweg,melding,3124KA
345201,AB.06.01,TELEFOON,Mini-container Huisvuil; MC HV Beschadig,20170614134938,20170615,20170630,20170620,2362,Afval inzameling,Mini-container Huisvuil,MC HV Beschadigd,Groeneweg,31,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38029903196441,51.9539336179473,Groeneweg,melding,3124KA
293010,AB.04.01,MOB_BB,Zwerfvuil op straat,20161206080329,20161207,20161208,20161208,1860,Afval inzameling,Grofvuil,GV Onjuist aangeboden,Octave de Coninckpad,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36934419819924,51.9538749055842,,,
393206,UD.01.06,MOB_BB,Slecht wegdek,20171121081618,20171122,20171207,20171129,3440,Bestrating,Bestrating plaatselijke verzakking,,Harreweg,50, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37062919297987,51.9533359049338,Sportlaan,adres,
412782,AB.06.02,WEBFORM,Mini-container GFT; MC GFT Niet geleegd,20180124160718,20180125,20180129,20180126,3856,Afval inzameling,Mini-container GFT,MC GFT Niet geleegd,Harreweg,62,3124KB,99,Noordkethelpolder,90,Woudhoek/Spaland,Schiedam,4.37062563676732,51.9533111369586,Harreweg,melding,3124KB
259899,AB.06.01,TELEFOON,Mini-container Huisvuil; MC HV Niet gele,20160804094839,20160805,20160804,,1863,Afval inzameling,Mini-container Huisvuil,MC HV Niet geleegd,Harreweg,62,3124KB,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37062563676732,51.9533111369586,Harreweg,melding,3124KB
330217,AB.06.03,TELEFOON,Mini-container Papier Huis -Aan -Huis; M,20170424165924,20170425,20170502,20170426,2377,Afval inzameling,Mini-container Papier Huis -Aan -Huis,MC PHH Niet geleegd,Harreweg,62,3124KB,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37062563676732,51.9533111369586,Harreweg,melding,3124KB
288923,AB.06.03,TELEFOON,Mini-container Papier Huis -Aan -Huis; M,20161121102337,20161122,20161128,20161123,1885,Afval inzameling,Mini-container Papier Huis -Aan -Huis,MC PHH Niet geleegd,Groeneweg,32,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38139019348875,51.9532302061647,Groeneweg,melding,3124KA
540186,UE.01.06,MOB_BB,Overig,20190129160648,20190130,20190201,20190204,4849,Riolering,Riolering water op straat,,Huigenhofpad,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Rotterdam,4.37979418273316,51.9531999063228,,,
390035,MLD0821,MOB_BB,Kapotte straatverlichting,20171109053423,20171110,20171120,20171115,3307,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,Octave de Coninckpad,62,3124 KB,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.3698196911806,51.9530368575634,Harreweg,nabij adres,3124KB
428364,UD.01.06,TELEFOON,Verzakking - plaatselijk,20180313134849,20180314,20180319,20180321,4115,Bestrating,Bestrating plaatselijke verzakking,,Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
463352,UD.01.11,TELEFOON,Asfalt - overig,20180622093159,20180625,,20180702,4120,Bestrating,Asfalt overig,,Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
406030,UC.03.03,TELEFOON,"Gazon en gras; Gazon en gras beschadigd, kuilen, sporen",20180105093534,20180108,20180119,20180111,4096,Groen,Gazon en gras,"Gazon en gras beschadigd, kuilen, sporen",Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
366721,UD.01.01,TELEFOON,Gat in de bestrating,20170825102917,20170828,,20170831,3044,Bestrating,Gat in de bestrating,,Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
352887,UB.07.02,TELEFOON,Verkeers- of straatnaambord/paal; Verkee,20170706142821,20170707,20170718,20170714,2545,Straatmeubilair,Verkeers- of straatnaambord/paal,Verkeerspaal beschadigd/kapot/verdwenen,Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
189918,UD.01.08,TELEFOON,Asfalt - gat/gevaarlijke situatie,20151109142436,20151110,20151119,20151117,778,Bestrating,Asfalt - gat/gevaarlijke situatie,,Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
310389,UC.01.04,TELEFOON,Bomen; Bomen beschadigd,20170213104107,20170214,20170217,20170216,2088,Groen,Bomen,Bomen beschadigd,Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
245201,UD.01.08,TELEFOON,Asfalt - gat/gevaarlijke situatie,20160615100822,20160616,20160622,20160623,1297,Bestrating,Asfalt - gat/gevaarlijke situatie,,Groeneweg,30,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38215740926598,51.9527189654575,Groeneweg,melding,3124KA
75987,UB.01.01,MOB_BB,Vuurwerkvandalisme,20140102090955,20140106,20140103,20140113,131,Straatmeubilair,Afvalbak,Afvalbak beschadigd/kapot/verdwenen,Octave de Coninckpad,62,3124 KB,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37092820826029,51.9526669076764,Harreweg,nabij adres,3124KB
14932,MLD0904,WEBFORM,VRI verkeerslicht stuk,20111019211813,20111020,20111213,20111025,257,Straatmeubilair,Verkeerslichten,VRI verkeerslicht stuk,Harreweg,61,3123KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.3697929047099,51.952500999897,Harreweg,melding,3123KA
244815,UC.01.08,TELEFOON,Bomen; Bomen gevaarlijke situatie,20160614101234,20160615,20160616,20160615,1270,Groen,Bomen,Bomen gevaarlijke situatie,Harreweg,61,3123KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.3697929047099,51.952500999897,Harreweg,melding,3123KA
430781,MLD0904,TELEFOON,Verkeerslichten; VRI verkeerslicht stuk,20180320151309,20180321,20180322,20180326,3986,Straatmeubilair,Verkeerslichten,VRI verkeerslicht stuk,Harreweg,61,3123KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.3697929047099,51.952500999897,Harreweg,melding,3123KA
334585,UB.16.01,TELEFOON,Overige objecten; Algemeen,20170510105551,20170511,20170605,20170518,2570,Straatmeubilair,Overige objecten,Algemeen,Harreweg,61,3123KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.3697929047099,51.952500999897,Harreweg,melding,3123KA
471123,AB.06.01,TELEFOON,Mini-container Huisvuil; MC HV Niet gele,20180711164408,20180712,20180719,,3845,Afval inzameling,Mini-container Huisvuil,MC HV Niet geleegd,Woudweg,2,3123KB,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36707101098837,51.9524857158599,Woudweg,melding,3123KB
429826,UC.03.03,MOB_BB,Overig,20180318112432,20180319,20180319,20180322,4096,Groen,Gazon en gras,"Gazon en gras beschadigd, kuilen, sporen",Adam Pijnackerpad,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam Mid,4.37200419857164,51.9523559119415,,,
415050,AB.06.01,WEBFORM,Mini-container Huisvuil; MC HV Aanvraag ,20180131124754,20180201,20180205,20180215,3855,Afval inzameling,Mini-container Huisvuil,MC HV Aanvraag extra container,Groeneweg,23,3124KA,99,Noordkethelpolder,90,Woudhoek/Spaland,SCHIEDAM,4.38217015184437,51.9523251938099,Groeneweg,melding,3124KA
206976,MLD0821,TELEFOON,Straatverlichting; OV 1 lamp stuk,20160125095102,20160126,20160208,20160129,659,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,Groeneweg,23,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38217015184437,51.9523251938099,Groeneweg,melding,3124KA
385681,AB.06.01,TELEFOON,Mini-container Huisvuil; MC HV Niet gele,20171025124200,20171026,20171030,,3171,Afval inzameling,Mini-container Huisvuil,MC HV Niet geleegd,Groeneweg,23,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38217015184437,51.9523251938099,Groeneweg,melding,3124KA
206979,UD.01.01,TELEFOON,Gat in de bestrating,20160125095422,20160126,20160128,20160129,772,Bestrating,Gat in de bestrating,,Groeneweg,23,3124KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38217015184437,51.9523251938099,Groeneweg,melding,3124KA
39127,GRABE,MOB_BB,Graffiti & beplakking,20120726142449,20120727,20120730,20120801,400,BuitenBeter,Graffiti & beplakking,,Groeneweg,23,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38210259640469,51.9523114118686,Groeneweg,nabij adres,3124KA
441114,MLD0821,MOB_BB,Kapotte straatverlichting,20180419223512,20180420,20180420,20180425,3981,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,Groeneweg,23,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38176196996895,51.9522749178235,Groeneweg,nabij adres,3124KA
458616,UB.19,MOB_BB,Overig,20180608144156,20180611,20180614,20180618,4083,Straatmeubilair,Verzoek bijplaatsing,,Octave de Coninckpad,,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.37046810891764,51.9522391705419,,,
439270,MLD0821,MOB_BB,Kapotte straatverlichting,20180416101410,20180417,20180420,20180420,3981,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,Groeneweg,23,3124 KA,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38207829401953,51.9521324257512,Groeneweg,nabij adres,3124KA
435910,UD.01.11,MOB_BB,Slecht wegdek,20180405103348,20180406,,20180413,4120,Bestrating,Asfalt overig,,Woudweg,2, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.3687012048161,51.9521249045526,Bijdorpplein,adres,
561717,UD.01.08,MOB_BB,Slecht wegdek,20190325200345,20190326,20190419,20190402,4838,Bestrating,Asfalt - gat/gevaarlijke situatie,,Harreweg,63,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36866220601727,51.9520709124821,,,
437445,UD.01.08,MOB_BB,Slecht wegdek,20180410105044,20180411,,20180418,4117,Bestrating,Asfalt - gat/gevaarlijke situatie,,Woudweg,2, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36865871590179,51.9520516192024,Bijdorpplein,adres,
436724,UB.07.04,MOB_BB,Overig,20180408193500,20180409,20180416,20180416,4054,Straatmeubilair,Verkeers- of straatnaambord/paal,Verkeersbord beschadigd/kapot/verdwenen,Groeneweg,23,,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.38162760534321,51.9519587920895,,,
443650,UA.01.10,MOB_BB,Overig,20180426192601,20180430,20180504,20180502,4019,Reiniging,Op bestrating en in het groen,Dode dieren in openbaar gebied/in water,Woudweg,2, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36712779523589,51.9518906627771,Bijdorpplein,adres,
350996,UA.01.12,MOB_BB,Zwerfvuil op straat,20170701123258,20170703,20170704,20170705,2513,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op het gazon,Woudweg,2, ,99,Noordkethelpolder,90,Woudhoek en Spaland/Sveaparken,Schiedam,4.36938289336666,51.9517702290928,Bijdorpplein,adres,
