OBJECTID,Match_addr,X,Y,Hoofdcategorie,Categorie,Naam,Internet,Adres,Postcode,Plaats,GlobalID
37,"Burgemeester Roelenweg 9, 8021 EV Zwolle",6.087132,52.515765,Gezondheidsvoorzieningen,Geestelijke Gezondheidszorg Algemeen,"Dimence, instelling voor geestelijke gezondheidszorg en welzijn in Oost-Nederland",http://www.dimence.nl,Burgemeester Roelenweg 9,8021 EV,Zwolle,a06fb7ff-0c96-4575-88da-7604e536fb0d
38,"Krommesteeg 2, 8281 PV Genemuiden",6.04512450000001,52.61589,Gezondheidsvoorzieningen,Gehandicapten - Organisaties en -verenigingen,Stichting Adullam voor Gehandicaptenzorg,,"Instelling Muiderheim, Krommesteeg 2",8281 PV,Genemuiden,429ff487-0378-4f35-85ae-bbd78c58033e
39,"Krabbescheer 26, 8281 KV Genemuiden",6.034662,52.627248,Gezondheidsvoorzieningen,Gehandicapten - Organisaties en -verenigingen,Stuurgroep Verstandelijk Gehandicapten Zwartewaterland,,Krabbescheer 26,8281 KV,Genemuiden,0dc79682-be18-4d5e-80e6-28a7df08709f
40,"Zuiderlaan 142, 7944 EJ Meppel",6.18496200000001,52.692111,Gezondheidsvoorzieningen,Haptotherapeuten,Praktijk voor Haptonomie E.P. Luning,http://www.evertluning.nl,Zuiderlaan 142,7944 EJ,Meppel,2e314883-4f21-4d7b-bb15-36809867ce8d
41,"Sportlaan 10, 8064 BS Zwartsluis",6.07054500000001,52.642395,Gezondheidsvoorzieningen,Huisartsen,"Boender, A J",http://www.huisartsenpraktijkboender.nl,Sportlaan 10,8064 BS,Zwartsluis,69aebb41-a21c-4c31-bded-d7a137697305
42,"van Haersoltelaan 4, 8061 EG Hasselt",6.10434900000001,52.589259,Gezondheidsvoorzieningen,Huisartsen,"Gijssel, E.A. van",http://www.huisartspraktijk-vangijssel.nl,Van Haersoltelaan 4,8061 EG,Hasselt,f8f09644-e71e-4bb7-a3c6-e8a23cda716d
43,"Kerkstraat 24, 8064 DP Zwartsluis",6.07235400000002,52.640433,Gezondheidsvoorzieningen,Huisartsen,"Maat, J.H.A. de en Trum, mw. E.M.J.",https://www.huisartsenpraktijkdemaat-trum.nl,Kerkstraat 24,8064 DP,Zwartsluis,a51377df-d84d-4c4c-9543-161db650052b
44,"Prinses Julianastraat 25, 8281 CK Genemuiden",6.042384,52.623243,Gezondheidsvoorzieningen,Huisartsen,Medisch Centrum De Steenpoort,http://www.huisartsen-genemuiden.nl,Prinses Julianastraat 25,8281 CK,Genemuiden,165c0f8f-c056-4f2d-900e-0b30a2d91739
45,"Hoogstraat 47, 8061 HB Hasselt",6.088842,52.592274,Gezondheidsvoorzieningen,Huisartsen,"Tuinstra, N.H.P.",http://www.huisartshoogstraat.nl,Hoogstraat 47,8061 HB,Hasselt,274828a3-9d66-46c9-94f6-4fd4fabae8cd
46,"Het Ambt 72, 8061 AN Hasselt",6.10114949999999,52.593354,Gezondheidsvoorzieningen,Huisartsen,"Wallinga, T Y",,Het Ambt 72,8061 AN,Hasselt,8e420ad4-64a1-413a-b97a-5220d54ad6cb
47,"Dokter van Heesweg 2, 8025 AB Zwolle",6.123762,52.513407,Gezondheidsvoorzieningen,Huisartsenpost,Avond- en weekenddiensten huisartsen,http://www.dehuisartsenpost.nl,Dokter van Heesweg 2,8025 AB,Zwolle,8c30462c-aff6-41b4-9bab-615b0c2ac4cc
48,"De Bovenkruier 47, 7323 AJ Apeldoorn",5.98679100000001,52.23537,Gezondheidsvoorzieningen,"Jeugd en Jongeren Advies, hulp en begeleiding",Agathos ambulante hulpverlening,http://www.agathos-thuiszorg.nl,De Bovenkruier 47,7323 AJ,Apeldoorn,d2088fc0-c472-4f51-99ca-7fbb63cf18e0
49,"Telvorenstraat 2, 8061 CB Hasselt",6.09585300000001,52.592058,Gezondheidsvoorzieningen,"Jeugd en Jongeren Advies, hulp en begeleiding",Centrum Jeugd & Gezin,https://www.zwartewaterland.nl/sociaaldomein,Telvorenstraat 2,8061 CB,Hasselt,6aac9267-2a50-48f6-aa1a-27216bd81570
50,"Burgemeester Drijbersingel 39, 8021 JB Zwolle",6.09953849999999,52.51635,Gezondheidsvoorzieningen,"Jeugd en Jongeren Advies, hulp en begeleiding",Jeugdbescherming Overijssel - Regiokantoor Zwolle,http://www.jbov.nl,Burg Drijbersingel 39,8021 JB,Zwolle,eca519fa-d471-4cab-bf2a-04aac6d73950
51,"Grote Voort 293A, 8041 BL Zwolle",6.0652935,52.509105,Gezondheidsvoorzieningen,"Jeugd en Jongeren Advies, hulp en begeleiding",Klaver4you,http://www.klaver4you.nl,Grote Voort 293-A,8041 BL,Zwolle,e1b163c4-e944-4e11-8915-0a287d40455a
52,"Schuurmanstraat 2, 8011 KP Zwolle",6.10144650000001,52.510419,Gezondheidsvoorzieningen,"Jeugd en Jongeren Advies, hulp en begeleiding",Raad voor de Kinderbescherming Zwolle,http://www.kinderbescherming.nl,Schuurmanstraat 2,8011 KP,Zwolle,6f1a1bd2-6667-4e46-b2a6-98d5da57de2d
53,"Kamperzeedijk 44, 8281 PH Genemuiden",6.0007545,52.597944,Gezondheidsvoorzieningen,Jeugd- en jongerenwerk,Christelijk Jeugdwerk Kamperzeedijk,http://www.cjk-online.nl,Kamperzeedijk 44,8281 PH,Genemuiden,c0615a0a-c2af-4ea4-9c63-08ab8bd8b8a6
54,"Gareel 2, 8061 MZ Hasselt",6.106041,52.597161,Gezondheidsvoorzieningen,Lactatiekundige,Lactatiekundigepraktijk Samen Groeien,http://www.praktijksamengroeien.nl,Gareel 2,8061 MZ,Hasselt,a47cb848-50ba-420b-a82c-17f9d041ec82
55,"Dokter Stolteweg 76, 8025 AZ Zwolle",6.1212195,52.514892,Gezondheidsvoorzieningen,"Leven zorg en welzijn Advies, hulp en begeleiding",'k Voel me fijn,http://www.voelmefijn.nl,Dr. Stolteweg 76,8025 AZ,Zwolle,caf45247-36e0-40cd-91ac-a17842bb94ba
56,"De Zegge 33, 8064 HV Zwartsluis",6.07057650000002,52.64469,Gezondheidsvoorzieningen,"Leven zorg en welzijn Advies, hulp en begeleiding",Hulpdienst Kleine Noden,,De Zegge 33,8064 HV,Zwartsluis,ece27811-b826-48c3-a5fe-b9adf426a357
57,"Dokter van Deenweg 2, 8025 BG Zwolle",6.123942,52.510446,Gezondheidsvoorzieningen,"Leven zorg en welzijn Advies, hulp en begeleiding",MEE IJsseloevers,http://www.meeijsseloevers.nl,Dr van Deenweg 2,8025 BG,Zwolle,b6e62eed-2789-4207-a982-f758de31e730
58,"Herman Buismanlaan 19, 8064 BA Zwartsluis",6.0650685,52.642107,Gezondheidsvoorzieningen,"Leven zorg en welzijn Advies, hulp en begeleiding",Ziekendienst,,Herman Buismanlaan 19,8064 BA,Zwartsluis,7db8c448-1813-4f5a-9017-15bdc21d3a66
59,"Jan van Arkelstraat 5, 8281 AA Genemuiden",6.04300050000001,52.621425,Gezondheidsvoorzieningen,Logopedie,Centrum voor Logopedie,,Jan van Arkelstraat 5,8281 AA,Genemuiden,46c4b870-d881-4e8d-99be-d283696613a0
60,"Lamoen 1, 8061 MK Hasselt",6.1060545,52.598196,Gezondheidsvoorzieningen,Logopedie,Centrum voor Logopedie,http://www.logopediehasselt.nl,Lamoen 1,8061 MK,Hasselt,f847d972-83b0-4b79-8b43-cd03ab4a26ac
61,"Erasmuslaan 50, 8024 CS Zwolle",6.13962000000001,52.524585,Gezondheidsvoorzieningen,Logopedie,Logopediepraktijk Zwartewaterland,,Erasmuslaan 50,8024 CS,Zwolle,4f6b0ce5-fef2-47b5-acca-d22647aa740f
62,"Prinses Julianastraat 23a, 8281 CK Genemuiden",6.042528,52.623369,Gezondheidsvoorzieningen,Logopedie,Logopediepraktijk Zwartewaterland,http://www.logopediepraktijkzwartewaterland.uwlogopedistonline.nl,Prinses Julianastraat 23-A,8281 CK,Genemuiden,daef8dbd-e8ac-42ae-bff5-45643b84b0a7
63,"Purperreigerlaan 226, 8064 DC Zwartsluis",6.07536000000002,52.643511,Gezondheidsvoorzieningen,Logopedie,Logopediepraktijk Zwartewaterland,,Purperreigerlaan 226,8064 DC,Zwartsluis,5f1006fd-f405-4d0e-bc9f-68a58155b2ce
64,"Voorsterweg 36, 8042 AD Zwolle",6.05425049999999,52.52481,Gezondheidsvoorzieningen,Logopedie,Logopediepraktijk Zwartewaterland,,Voorsterweg 36,8042 AD,Zwolle,210b1132-ca7a-4c40-9284-93b9527bfc76
65,"Westenbergstraat 28, 8274 AR Wilsum",5.96601900000002,52.529067,Gezondheidsvoorzieningen,Logopedie,Logopediepraktijk Zwartewaterland,,Westenbergstraat 28,8274 AR,Wilsum,e6998c96-ec33-4178-8acb-5da6a6102972
66,"Winde 37, 8265 ED Kampen",5.90252850000002,52.555437,Gezondheidsvoorzieningen,Logopedie,Logopediepraktijk Zwartewaterland,,Winde 37,8265 ED,Kampen,3f933ac1-1f5d-4386-a765-5ae5c6347ab8
67,"Karel Doormanstraat 30, 8061 JR Hasselt",6.100146,52.589187,Gezondheidsvoorzieningen,Mantelzorg,Steunpunt Mantelzorg Zwartewaterland,http://www.welzijnzwartewaterland.nl,karel doormanstraat 30,8061 JR,Hasselt,e38da4ec-fc6b-47f5-8246-1438d9cf5b9b
68,"Havenplein 2, 8281 EV Genemuiden",6.04147499999999,52.62399,Gezondheidsvoorzieningen,Mensendieck,Felix Praktijk Oefentherapie Cesar,http://www.felixoefentherapie.nl,Havenplein 2,8281 EV,Genemuiden,959f7428-5096-4009-976b-d4358b7b34cc
69,"Aalshorsterpad 8, 7722 JL Dalfsen",6.24886649999999,52.485804,Gezondheidsvoorzieningen,Natuur- en alternatieve geneeswijzen,Acupunctuur en Bioresonantie Praktijk Truus Buter,http://www.truusbuter.nl,Aalshorsterpad 8,7722 JL,Dalfsen,655546c6-cd79-42c8-8959-cb8d12aa82f3
70,"De Zwanebloem 37, 8064 HK Zwartsluis",6.0726645,52.646454,Gezondheidsvoorzieningen,Natuur- en alternatieve geneeswijzen,"Therapie, EMDR en Coaching Jacqueline Klein",http://www.jacquelineklein.nl,De Zwanebloem 37,8064 HK,Zwartsluis,5c06f4cc-1810-4360-be27-ad16ca7a7aa9
71,"Lijster 25, 8281 GS Genemuiden",6.05061449999999,52.618572,Gezondheidsvoorzieningen,Patiëntenbelangen,"Nederlandse Hartstichting, Patiëntenvereniging",,Lijster 25,8281 GS,Genemuiden,8f185461-3307-4477-9cf6-05f2f0e26b3d
72,"Otterbeek 10, 8064 JL Zwartsluis",6.058683,52.643772,Gezondheidsvoorzieningen,Patiëntenbelangen,"Nederlandse Hartstichting, Patiëntenvereniging",,Otterbeek 10,8064 JL,Zwartsluis,5c97928a-3e57-49b0-bb37-4b250247ac1f
73,"Tijlswegje 1, 8061 JH Hasselt",6.0976125,52.589421,Gezondheidsvoorzieningen,Patiëntenbelangen,"Nederlandse Hartstichting, Patiëntenvereniging",,Tijlswegje 1,8061 JH,Hasselt,ef2c04aa-89e9-423d-9747-0b0832ce0026
74,"Kabel 14, 8281 NG Genemuiden",6.03153449999999,52.618455,Gezondheidsvoorzieningen,Patiëntenbelangen,"Nederlandse Patiëntenvereniging, afd. Genemuiden",http://www.npvzorg.nl,Kabel 14,8281 NG,Genemuiden,8f7a4ba1-47dc-431e-a5f0-d3b71af015a0
75,"Nijverheidstraat 51, 8281 JD Genemuiden",6.0578505,52.617141,Gezondheidsvoorzieningen,Patiëntenbelangen,Stichting Fonds van Camen en Stichting Provisoorfonds,,Nijverheidstraat 51,8281 JD,Genemuiden,172bf611-d16e-4eb9-af1f-e2e0f09d9240
76,"Weesboom 7, 8061 LR Hasselt",6.1054785,52.596918,Gezondheidsvoorzieningen,Pedicure,Medisch Pedicure Corine Monsma,http://www.medischpedicure-hasselt.nl,Weesboom 7,8061 LR,Hasselt,33598aa9-7a6e-488a-ae64-26795f0db968
77,"Havenplein 2, 8281 EV Genemuiden",6.04147499999999,52.62399,Gezondheidsvoorzieningen,Podotherapie,"Innofeet Fytac, Genemuiden",http://www.innofeet.nl,Havenplein 2,8281 CL,Genemuiden,b1bf0f71-5601-4b4c-8577-e611f3c5f5c3
78,"Prinses Julianastraat 23a, 8281 CK Genemuiden",6.042528,52.623369,Gezondheidsvoorzieningen,Podotherapie,"Innofeet, Genemuiden",http://www.innofeet.nl,Prinses Julianastraat 23-A,8281 CK,Genemuiden,28b2f416-83db-45be-8ca7-ac8777506f6f
79,"De Meent 5, 8061 BT Hasselt",6.106302,52.592823,Gezondheidsvoorzieningen,Psychotherapie,Praktijk Xpansion voor psychosociale begeleiding,http://www.xpansion.nl,De Meent 5,8061 BT,Hasselt,fad60781-1b22-495f-b310-d8a2901b4e66
80,"Langestraat 100, 8281 AN Genemuiden",6.04105200000001,52.621767,Gezondheidsvoorzieningen,Tandartsen,Centrum Tandheelkunde Genemuiden,http://www.centrumtandheelkundegenemuiden.nl,Langestraat 100,8281 AN,Genemuiden,df4c818a-51ab-4a4e-8202-fe4118a7bea7
81,"Kerkstraat 36, 8064 DP Zwartsluis",6.07288500000001,52.640649,Gezondheidsvoorzieningen,Tandartsen,"Geelen, G. van",,Kerkstraat 36,8064 DP,Zwartsluis,0f7d5615-cc78-42b0-b4e7-7c4e5b4b64bb
82,"Prinses Irenestraat 2a, 8281 DX Genemuiden",6.04449450000001,52.620678,Gezondheidsvoorzieningen,Tandartsen,Tandarts Rooker,http://www.tandartsrooker.nl,Prinses Irenestraat 2-A,8281 DX,Genemuiden,ebde5ec9-a832-4cad-b65f-7d243c0dd381
83,"Het Kerspel 78, 8061 BD Hasselt",6.09946200000002,52.59366,Gezondheidsvoorzieningen,Tandartsen,"Tandarts, R. Neijboer",,Het Kerspel 78,8061 BD,Hasselt,63241f4c-75de-41ce-bfa0-7e7f1d29eae5
84,"Julianastraat 20, 8064 CD Zwartsluis",6.06823199999999,52.643898,Gezondheidsvoorzieningen,Tandartsen,Tandartsenpraktijk G C Muller BV,http://www.tandartsgcmuller.nl,Julianastraat 20,8064 CD,Zwartsluis,2e088ee0-bd96-47b6-bfa5-4ae363e14650
85,"Telvorenstraat 5, 8061 CB Hasselt",6.096384,52.591914,Gezondheidsvoorzieningen,Tandartsen,Tandartspraktijk Dental Clinics,,Telvorenstraat 5,8061 CB,Hasselt,cbf1796f-402e-4120-8536-9a2cac229c23
86,"Noordweg 2, 8262 BS Kampen",5.910876,52.562358,Gezondheidsvoorzieningen,Thuiszorg,Curadomi thuiszorg,http://www.curadomi.nl/kampen,Noordweg 2,8262 BS,Kampen,228134ae-5668-47a0-8bb4-5ffd93120138
87,"Stationsweg 44, 7941 HE Meppel",6.19460549999999,52.692084,Gezondheidsvoorzieningen,Thuiszorg,De Nieuwe Zorg Thuis,http://www.dnzt.nl,Stationsweg 44,7941 HE,Meppel,e129c33a-396c-4d85-a1b3-2524e69d9505
88,"Fortresselaan 2, 8064 EE Zwartsluis",6.073317,52.641126,Gezondheidsvoorzieningen,Thuiszorg,Icare Verpleging en Verzorging,http://www.icare.nl,"Wijkteam Zwartsluis, Fortresselaan 2",8064 EE,Zwartsluis,5fe19211-eed2-4f8c-b5eb-73f31482e103
89,"Fortresselaan 2, 8064 EE Zwartsluis",6.073317,52.641126,Gezondheidsvoorzieningen,Thuiszorg,Icare Verpleging en verzorging,http://www.icare.nl,Fortresselaan 2,8064 EE,Zwartsluis,da9c839b-8e73-4564-9e5d-f70aa906dd75
90,"Burgemeester Kuntzelaan 27A, 3771 EP Barneveld",5.59064700000002,52.138386,Gezondheidsvoorzieningen,Thuiszorg,RST Zorgverleners,http://www.rstzorg.nl,Burgemeester Kuntzelaan 27A,3771EP,Barneveld,fbd2c907-b420-448c-9a79-0b8e7dc72587
91,"Vechtstraat 104, 8021 AZ Zwolle",6.108057,52.514919,Gezondheidsvoorzieningen,Thuiszorg,Vegro Thuiszorgwinkel Zwolle,http://www.vegro.info,Vechtstraat 104/106,8021 AZ,Zwolle,b430f8c4-bab9-41c6-8be8-a7f6e6334176
92,"Vloeddijk 79, 8261 GE Kampen",5.91460649999999,52.556823,Gezondheidsvoorzieningen,Thuiszorg,Vrijwillige Terminale Thuiszorg Kampen e.o.,http://www.terminalethuiszorgkampen.nl,Vloeddijk 79,8261 GE,Kampen,f46628c8-5b3b-4c41-a045-1c006eae6f75
93,"Purperreigerlaan 2, 8064 DC Zwartsluis",6.07235850000001,52.643124,Gezondheidsvoorzieningen,Uitvaartcentra,Uitvaartcentrum Mooiweer,http://www.uitvaartverzorging-gertmooiweer.nl,Purperreigerlaan 2,8064 DC,Zwartsluis,6b3aca73-e4b7-4543-9c97-bd6a16af3fff
94,"Jan van Nassaustraat 14, 8281 ZD Genemuiden",6.04434600000002,52.622082,Gezondheidsvoorzieningen,Uitvaartverzorgers,Dinant van Dijk begrafenisverzorging,http://www.delaatstezorg.nl,Jan van Nassaustraat 14,8281 ZD,Genemuiden,e0896b02-8238-4233-9c34-5c63b5766008
95,"Doctor H.A.W. van de Vechtlaan 80, 8061 HJ Hasselt",6.10213386433833,52.5892536392518,Gezondheidsvoorzieningen,Uitvaartverzorgers,L Aarten Uitvaartverzorging,,Dr H A W van de Vechtlaan 80,8061 HM,Hasselt,584a42d5-635c-436f-9ee0-3abd0209dbb2
96,"Rietbeek 26, 8064 JC Zwartsluis",6.05858850000001,52.639776,Gezondheidsvoorzieningen,Uitvaartverzorgers,Uitvaart- en overledenenverzorging Gert Mooiweer,http://www.uitvaartverzorging-gertmooiweer.nl,Rietbeek 26,8064 JC,Zwartsluis,3a4bbbcf-da1c-4242-a682-a8c06b190668
97,"Gaffel 88, 8061 LC Hasselt",6.10179300000001,52.596261,Gezondheidsvoorzieningen,Uitvaartverzorgers,Uitvaartverzorging Van Dijk,http://www.uitvaartvandijk.nl,Gaffel 88,8061 LC,Hasselt,f89cfb65-2452-4612-bf2e-92da33cfbb1f
98,"Willemsvaart 2, 8019 AB Zwolle",6.08246550000001,52.507476,Gezondheidsvoorzieningen,Uitvaartverzorgers,Yarden Uitvaartzorg Zwolle,http://www.yarden.nl,Willemsvaart 2,8019 AB,Zwolle,3d2570c1-3c39-4509-8c1b-809be032d3b8
99,"Jan van Nassaustraat 14, 8281 ZD Genemuiden",6.04434600000002,52.622082,Gezondheidsvoorzieningen,Uitvaartverzorging,Dinant van Dijk Begrafenisverzorging,,Jan van Nassaustraat 14,8281 ZD,Genemuiden,85f63b3c-2ce2-4d0c-a920-f9367bb5f8b6
100,"Groenendael 233B, 8271 EM IJsselmuiden",5.94214650000001,52.564824,Gezondheidsvoorzieningen,Verloskundigen,Verloskundige Praktijk Sifra,http://www.verloskundigepraktijksifra.nl,Groenendael 233-B,8271 EM,IJsselmuiden,4c0bfce0-efa6-473e-b221-ceaed14fed6b
