X,Y,OBJECTID,IDENTIFICATIE,AANDUIDINGOBJECT,GEOGRAFISCHELIGGING,KUNSTENAAR,MATERIAAL,OMSCHRIJVING,ONDERGROND,PLAATSINGSDATUM,URL
4.78470370245214,51.6129260151022,703,OG-10-102,Zonder titel (Steendorpstraat),"Gemeenschapshuis De Wegwijzer, Steendorpstraat 2",Luuk de Greef,verf,"Muurschildering, fantasie voorstelling van landschap met verschillende figuren er op. !Werk is niet in beheer bij gemeente!",muur,2004/06/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-102.jpg
4.78560233229707,51.6051971585648,704,BK-14-140,Kindvriendelijke route,Turnhoutstraat,Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-140.jpg
4.77956306065347,51.610981676195,705,BK-14-131,Kindvriendelijke route,Deinzestraat / Vlaanderenstraat,Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-131.jpg
4.79177089900779,51.6059388324475,706,BK-14-104,Kindvriendelijke route,plantsoen,Ruth Verraes,"Steen, emaillen bordje.","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-104.jpg
4.76529749107175,51.5877716382551,707,BK-05-042,"Sierlantaarn, bol met Kus en medicijn in spiegelbeeld erop.",schorsmolenstraat,Zalme,kunststof en ijzer,"Een lantaarn bol die optisch in vieren is verdeeld in twee donkere en twee lichte stukken; op het donkere gedeelte staat de tekst. ",De stoep,,https://gis.breda.nl/documenten/sierende-elementen/BK-05-042.jpg
4.80350943069974,51.5902658608833,708,BK-05-206,Driehoek,Mgr Devetstraat (voor de Poelwei) ,C. Lixenberg,Staal,Stalen driehoek waarvan de benen van de driehoek uit elkaar zijn gebogen,Stoep,1988/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BK-05-206.jpg
4.77188973130398,51.5866642128158,709,OG-10-013,"Zonder titel (wandsculptuur, Odilia van Salmstraat)","Gemeenschapshuis Gerardus Majella, Odilia van Salmstraat.",Franka Wolke,geschilderd metaal,Abstracte vormen in de figuur van een krul. Geschilderd in de kleuren blauw en oranje.,,1993/02/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-013.jpg
4.78006679117552,51.589507140119,710,CW-05-001,Stadsdmuur Gasthuispoort.,Catherinastraat,,"Kloostermoppen(bakstenen), brons",Opnieuw gemetselde vorm van de Gasthuispoort dit tevens doorloopt door de bestrating van de weg.,Alles is gefundeerd in de grond.,,https://gis.breda.nl/documenten/sierende-elementen/CW-05-001.jpg
4.78109590634436,51.5897056472056,711,CW-09-009,plaquette Adriaen van der Donck,Boschstraat. Voor het museum de beijerd ,,"Brons, Messing, Hardsteen","Bronzen/ messing plaquette op een klein pilaartje, met tekst ter ere aan de 400 jarige betrekkingen tussen New York en Nederland.",Stoep,,https://gis.breda.nl/documenten/sierende-elementen/CW-09-009.jpg
4.76756422416207,51.5897613872536,712,BK-05-045,"Sierlantaarn, Bol met tekst boom in spiegelbeeld",Middellaan,Zalme,"kunststof, ijzer","Een lantaarn bol die optisch in vieren is verdeeld in twee donkere en twee lichte stukken als op een schaakbord; op de donkere staat de tekst. ",gefundeerd in een plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-05-045.jpg
4.77909546498722,51.5919319430274,713,UB-05-005,Waterfontein en pompunit in de grote vijver,Park Valkenberg,,"Metaal, bakstenen, hout",Fontein van ongeveer 20 meter hoge waterstraal omringt door een tiental vernevelaars,vijver,,https://gis.breda.nl/documenten/sierende-elementen/UB-05-005.jpg
4.77830753284588,51.5495121400942,714,BW-05-211,Gedenksteen,Galderseweg,,"Brons, leisteen",Een bronzen plaquette op een groot stuk leisteen. ,Leisteen die in de grond is gefundeerd,,https://gis.breda.nl/documenten/sierende-elementen/BW-05-211.jpg
4.77972250934437,51.5927824843716,715,GM-05-001,Brugleuning van de Willemsbrug,Academiesingel Sofiastraat,,"ijzer, natuursteen, beton.",Een siersmeedijzeren brugleuning die blauw geschilderd is.,Brug,,https://gis.breda.nl/documenten/sierende-elementen/GM-05-001.jpg
4.72451567018514,51.5950692434228,716,UB-09-406,Watergeefsysteem groenvooziening en fonteininstallatie Park Over-bos,Park Over-bos Prinsenbeek,,"Polyethyleen PE-100 (leidingen), koper ","Watergeefsysteem voor bomen op de stadsducten Valdijk (188 bomen) en Middenweg (159 bomen), bestaande uit drukleidingen (inhoud grondwater), sensorkabels en fonteininstallatie.",Grondpakket op de stadsduct HSL,2008/06/19 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/UB-09-406.jpg
4.80176961770733,51.5609688007955,717,OG-10-205,Zonder titel (MEC),"MEC, Wolfslaardreef 95",Artilabo,Handgeschilderde tegeltjes met glazuur in verschillende kleuren,Handgeschilderde tegeltjes met glazuur in verschillende kleuren. Alle vormen hebben iets met het dierenrijk of plantenrijk te maken.,,2009/05/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-205.jpg
4.79818455661778,51.6044971445469,718,BK-14-109,Kindvriendelijke route,Jan David Zocherstraat,Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-109.jpg
4.77797340819552,51.5892476238628,719,BK-05-016,Eros en psyche/ de laatste der Argonauten,Willem Merkxtuin,L. van der Meer,"Brons, beton",Een bronzen beeld bestaande uit een mannelijk figuur en een vrouwelijk figuur die in een gepassioneerde houding elkaar kussen. Beide figuren zijn naakt.,"Het beeld staat op een betonnen sokkel 
gefundeerd in de Merkxtuin",1983/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BK-05-016.jpg
4.80033333950516,51.5934967107085,720,CW-14-201,Basalt hectometerpaal,Teteringsedijk 173,,Basalt,Een hectometerpaaltje van Basalt ,Stoep van de Teteringsedijk,,https://gis.breda.nl/documenten/sierende-elementen/CW-14-201.jpg
4.77387342767002,51.581446656163,721,BW-09-001,Twintig namen,Balfortbrug,,brons,twintig namen voor de genen die vielen door de bom op de Balfortbrug.,Balfortbrug,,https://gis.breda.nl/documenten/sierende-elementen/BW-09-001.jpg
4.79120493227254,51.6083629156685,722,BK-14-136,Kindvriendelijke route ,Groenedijk ter hoogte van oversteekplaats naar het winkel centrum.,Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-136.jpg
4.77444431921519,51.5805818697189,723,UB-14-001,Plaquette Hirdesbrug,Hirdesbrug,,brons,Een plaquette ter gelegenheid van het 100 jarig bestaan van de Hirdesbrug. Onthuld door de wethouder A. J. G. Oomen,bestrating,2006/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/UB-14-001.jpg
4.73938293182946,51.5773268788022,724,RM-05-301,"Hardstenen pomp, Haagse markt",Haagse markt,,"Hardsteen, brons, metaal",Een hardstenen waterpomp ,Gefundeerd op de haagse markt.,,https://gis.breda.nl/documenten/sierende-elementen/RM-05-301.jpg
4.77821484183742,51.5878591237552,725,BK-05-021,La salle,Nieuwe Veste,Patty Struik en Albert Goederond,koper platen,Persoon van onderaf bekeken in lijntekening in verschillende lagen.,beton,,https://gis.breda.nl/documenten/sierende-elementen/BK-05-021.jpg
4.77833256364729,51.5892700785875,726,BK-05-009,Een bijzonder heer,Willem Merkxtuin,C. Vet,Brons,Een bronzenbeeld van een man met een aktetas in zijn handen,Het beeld staat op een muurtje in de Merkxtuin,1985/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BK-05-009.jpg
4.7914353432514,51.5875224556208,727,UB-05-202,Fontein/vijver Koolwijkpark,Aan de kop van het Koolwijk park,,"Steen, ijzer ",Vierkante vijver met een verhoging in de vorm van een halve cirkel waar het water over heen terug in de vijver valt. ,Koolwijkpark,,https://gis.breda.nl/documenten/sierende-elementen/UB-05-202.jpg
4.80523467708077,51.5612784177719,728,BK-14-201,Verbonden,Wolfslaarpark,,"Polyester, betonmultiplex",Een wit polyester beeld bestaande uit 2 geabstraheerde figuren die met elkaar verbonden zijn. Het lijkt op een soort omhelzing of iets in die trant.,Tuin van Wolfslaar park. ,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-201.jpg
4.78999894706515,51.5715917484627,729,CW-05-211,Wilhelminahekwerk,Gaffelstraat,,ijzer en baksteen,Een smeedijzeren hekwerk om een boom heen.,Het hek staat op een klein muurtje dat in de grond is gefundeerd,1930/04/30 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/CW-05-211.jpg
4.79865371974577,51.5931575740806,730,CW-05-205,"Betonnen hectometerpaaltje 30,2",Teteringsedijk,,beton,"Een vierkant betonnen paaltje met een schuinkant,  steekt ongeveer 30 centimeter uit de grond.",Het paaltje staat in een plantsoen aan een kruispunt. ,,https://gis.breda.nl/documenten/sierende-elementen/CW-05-205.jpg
4.78251879635114,51.5906111725949,731,BK-05-028,Twijfel niet,Duivelshoek,Peter Stel,Lampen en kunststof,Een tekst uitgevoerd in 3D met kermis lampjes erop.,gefundeerd op de muur,2003/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BK-05-028.jpg
4.75448800977089,51.5766643279046,732,BK-13-301,Levensboom,Dr. Struyckenplein,,"beton, stalen plaat 10mm en KK150x150x5mm.","Een betonnen abstracte vorm van een boom, met mozaiek op de takken en in het midden een voorstelling van twee mens figuren (vrouw en kind).","Het betonnen beeld is gefundeerd op een betonnen fundering en bevestigd met bouten aan een gevel.
",2013/11/15 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BK-13-301.jpg
4.77852681006453,51.590269564898,733,RM-05-005,Hardstenenpomp2 begijnhof,begijnhof,,"Natuursteen/hardsteen, ijzer","Een historische hardsteenpomp, Het is een dubbele pomp, bekleed met hardsteenplaten",gefundeerd in de tuin van het begijnhof,1863/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/RM-05-005.jpg
4.7806822583851,51.6147357972422,734,BK-14-126,Kindvriendelijke route,Vlaanderenstraat,Ruth Verraes,"Steen, emaille bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",Plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-126.jpg
4.77210926297619,51.5889063655448,735,BK-09-002,untitled,Lage kade ter hoogte van Haven 6,Iris Bouwmeester,Brons,"Een bronzen beeld voorstellende een compositie van graanzakken, kruiken en vis met daarboven op een aapje. (ongeveer 110cm hoog bij 81cm breed)",Op de kade van de haven,,https://gis.breda.nl/documenten/sierende-elementen/BK-09-002.jpg
4.75810659011623,51.5821272137409,736,OG-10-305,De Rivier,"Gevels woningen Rivierenbuurt.
Hoek Scheldestraat en Rijnstraat, hoek Amerstraat en Rijnstraat, hoek Merwedestraat en Rijnstraat, Rijnstraat, Merwedestraat, Amerstraat, hoek Scheldestraat en Amstelstraat.",Yvonne Né,"gepoedercoat RVS
","Zeven gedichten op de gevels van woningen in de wijk.
",muur,2000/09/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-305.jpg
4.79495002507579,51.6045796900216,737,BK-14-107,Kindvriendelijke route,lieven de keystraat,Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-107.jpg
4.77618942653074,51.5872734559577,738,BW-05-004,Plaquettes stadsprinsen,Ridderstraat,,Brons,Een twintigtal bronzen plaquettes die in de ridderstraat liggen met daar op de namen van oud stadsprinsen van carnaval,straat,,https://gis.breda.nl/documenten/sierende-elementen/BW-05-004.jpg
4.77934649459278,51.5875737742291,739,OG-10-009,Zonder titel (Centrale Bibliotheek 4),"Centrale Bibliotheek, Molenstraat 6",,Brons en natuursteen,Buste van C.H. Stulemijer,,,https://gis.breda.nl/documenten/sierende-elementen/OG-10-009.jpg
4.78566491138482,51.6124514111173,740,BK-14-122,Kindvriendelijke route,Steendorpstraat,Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-122.jpg
4.76783694645275,51.5799386949467,741,OG-10-005,Dutch Atlantis,"Zwembad Sonsbeeck, Pieter Christiaanstraat 2",Izhar Cohen,Keramische tegels,Een voorstelling hoe een Nederlands Atlantis eruit zou kunnen zien.,,2000/05/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-005.jpg
4.72374883104597,51.596188500111,742,UB-10-408,High speed in slow motion,"Park Over-Bos, Prinsenbeek",Gert Robijns,"RVS, verzinkt staal, aluminium, glas,","De kunstobject bestaat uit een aantal onderdelen:
- Een maquette waarop  het spoortraject Amsterdam-Brussel wordt weergegeven. In het traject van de maquette rijdt een treintje. De locatie van de trein in de maquette correspondeert met de op dat moment daadwerkelijk locatie van de HSL.
- Ledvelichting (lampen) die aan de buitenzijde van de tunnelbak zijn geplaatst. Deze verlichting gaat branden op het moment dat de HSL park Over-Bos passeert.
- Twee windturbines (op ieder stadsduct één) die lucht blaast als de HSL het stadsduct passeert.
- Vier zitbanken (op ieder stadsduct twee) in de nabijheid van de Maquette en windturbines.
- Twee speakers die het geluid van de HSL weergeven. De speakers zijn op de windturbines geplaatst.",Grondpakket op de stadsducten HSL,2010/03/11 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/UB-10-408.jpg
4.77846187427742,51.5899036526994,743,RM-05-007,Hardstenenpomp4  begijnhof,begijnhof,,"Hardsteen/ natuursteen, ijzer","Een historische hardsteenpomp. Het is een dubbele pomp, bekleed met hardsteenplaten",gefundeerd in de tuin van het begijnhof,1863/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/RM-05-007.jpg
4.8253507071404,51.6103745773863,744,BK-14-150,Poortwachters,Zuringveld,Heringa /Van Kalsbeek,"brons, bakstenen en natuursteen. ",Een achttal bronzen objecten die bij de twee ingangen van de Stee op een gemetselde zuil staan. één naar het buurthuis en één naar het kinderdagverblijf en een viertal voor de school.,gemetselde sokkel. ,2012/01/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BK-14-150.jpg
4.83095852009973,51.5653091712565,745,BK-05-216,Echtpaar,Jac. van Gilsplein,,"Brons, Hardsteen","Een bronzen man en vrouw zittend naast elkaar, een echtpaar",De hardstenen sokkel is in de stoep gefundeerd.,,https://gis.breda.nl/documenten/sierende-elementen/BK-05-216.jpg
4.78044128614227,51.5886306988449,746,OG-10-023,Zonder titel (buitenmuur gebouw),"Oude sociale dienst, Vlaszak 8",Dick Fluitsma,Baksteen,"Kunsttoepassing op buitenmuur, bestaande uit horizontale golf in zes elementen, op zes segmenten van de (vooruitgeschoven) stenen buitenmuur.",,1977/09/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-023.jpg
4.77865134799043,51.5874712822681,747,OG-14-001,Zonder titel,"in de binnentuin van de centrale bibliotheek Breda, gedeeltelijk onder een afdak.",Piet Hein Stulemeijer ,"Metselwerk, natuursteen, glas",Een gemetselde sokkel van ongeveer 75 cm hoog. Met daarop een plaat Belgisch hardsteen met daarop een groep vierkantige torens gemaakt van natuursteen met op een gedeelte daarvan gestapelde vierkanten van glas van ongeveer 1 cm dik. de torens hebben verschillende hoogtes.,Binnenplein centrale  bibliotheek,,https://gis.breda.nl/documenten/sierende-elementen/OG-14-001.jpg
4.77530959808725,51.588808187365,748,UB-09-006,Plaquette Bredaose Les,Kerkplein,,brons,Bronzen plaquette,stoep,,https://gis.breda.nl/documenten/sierende-elementen/UB-09-006.jpg
4.72249247862724,51.5351569644543,749,CW-05-311,Grenspaal,"grens Breda, Rijsbergen",,Hardsteen,"Een hardstenen vierkanten paal van ongeveer 1 a 1,30  meter hoog. Aan een kant staat hage aan de andere kant stond hoogstwaarschijnlijk Rijsbergen. ",De paal staat in een bos,,https://gis.breda.nl/documenten/sierende-elementen/CW-05-311.jpg
4.78312096056434,51.5809421632834,750,BW-05-203,Poolse adelaar,Wilhelminapark,B.M.A. Ingen Housz,"brons, natuursteen",En Poolse adelaar die een Duitse adelaar verslaat. Het beeld van brons staat op een sokkel van ongeveer een meter of vier a vijf hoog. Deze sokkel is van natuursteen.,De sokkel is gefundeerd in het wilhelminapark,,https://gis.breda.nl/documenten/sierende-elementen/BW-05-203.jpg
4.79641231218171,51.5704906625334,751,CW-05-209,Poort Vrederust,Het park aan de Overakkerstraat,,"Hardsteen, smeedijzer",Een antieke poort met hardstenen sokkels en een smeedijzeren hek.,Gefundeerd in het park in de grond aan de Overakkerstraat,,https://gis.breda.nl/documenten/sierende-elementen/CW-05-209.jpg
4.79297567957173,51.6054325989222,752,BK-14-105,Kindvriendelijke route,plantsoen,Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-105.jpg
4.79700566935096,51.6074574929773,753,BK-14-112,Kindvriendelijke route,"rotonde, Cornelis Joosstraat, Hendrik Berlagestraat, Tilman Suyssttraat. ",Ruth Verraes,"Steen, emaillen bordje","Een route van 45 stenen met emaillen plaatjes die tezamen een route door de verschillende deelwijken in Breda Noord voeren. De route is speciaal voor, en met kinderen gemaakt door de kunstenaar.",plantsoen,,https://gis.breda.nl/documenten/sierende-elementen/BK-14-112.jpg
4.76414826910876,51.5885100639011,754,BK-05-043,"Sierlantaarn, gekruisdevingers",Middellaan,Zalme,"Kunststof, ijzer",Een kunststofbak in de vorm van een hand met gekruisde vingers.,"De paal staat in een honden toilet gesitueerd, plantsoen",,https://gis.breda.nl/documenten/sierende-elementen/BK-05-043.jpg
4.78663185735294,51.5675417608707,755,CW-05-210,Ijzeren waterpomp,Viandenlaan,,"IJzer, natuursteen",Gietijzeren waterpomp staande op een natuurstenen voet.,straat van kinderkopen.,,https://gis.breda.nl/documenten/sierende-elementen/CW-05-210.jpg
4.77834959646235,51.5877745217234,756,OG-10-012,Renovatum 1954,Nieuwe Veste,,Natuursteen,Een blok natuursteen als sluitstuk van een kolom met daarop afbeeldingen van verschillende figuren. Waarschijnlijk ter gelegenheid van de renovatie in 1954 is dit blok geplaatst,,1954/02/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-012.jpg
4.76103255018277,51.5786984928206,757,OG-10-301,Zonder titel (Bredase Ring),"Sportvereniging Bredase Ring, Oranjeboomstraat 163",Christel Ooms,Fotoprint op de muur.,Een boks gevecht in de ring over de gehele muur.,,2010/06/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-301.jpg
4.75010002015309,51.5771241000663,758,CW-05-301,Gedenknaald,Heuvelplantsoen. Langs de Heuvelstraat,,"Natuursteen, ijzer, bladgoud",Een hardstenen vierkanten obelisk staande op een trapsokkel omringt door een smeedijzeren hek. ,Gefundeerd in de grond,,https://gis.breda.nl/documenten/sierende-elementen/CW-05-301.jpg
4.78378609399312,51.586497795988,759,OG-10-001,LoveBreda,"Parkeergarage Chassé, Coulissen 2",Nobuyoshi Araki,"Glas, fotoprints",Fotoprints op glazen wand bij inrit/uitrit parkeergarage en stellen bloemen voor.,,2003/10/15 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-001.jpg
4.77850642144814,51.5884112953126,760,BW-05-005,"Sint Ivo, schutspatroon der advocaten.","Pleintje Veemarktstraat, St Jansstraat.",,"Brons, Natuursteen (hardsteen)",Bronzen beeld van Sint Ivo geplaatst op een natuurstenen sokkel.,De sokkel staat gefundeerd in de grond.,2003/11/20 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BW-05-005.jpg
4.75979456080845,51.591508284486,761,OG-10-304,Tranentrekker,Slingerweg 1-5,Sander Rood ,"Koper, hout en ijzer.",Een kar die vroeger werd gebruikt om de tranen bij de mensen op te halen om daar zout van te maken. Aldus de kunstenaar.,,2007/06/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-304.jpg
4.72281153826807,51.5971180183605,762,UB-09-407,Water-sierend element,"Park Over-Bos, Prinsenbeek",,"Natuursteen, staalvezel beton, PE-folie",3 waterelementen van natuursteen ,Zandbed op PE-folie,2009/03/18 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/UB-09-407.jpg
4.79233793342089,51.5703115313585,763,BK-05-211,Balspelers,Valkeniersplein,de Monchy,"Brons, natuursteen",Bronzen beeld bestaande uit een drietal spelende figuren op een natuurstenen sokkel,de stoep,,https://gis.breda.nl/documenten/sierende-elementen/BK-05-211.jpg
4.72302796156096,51.4767492374684,764,CW-10-302,Grenspaal nr 221,"Hazeldonk, grens Gemeente Zundert en België.",,Gietijzer,"Een stalen grenspaal, geschilderd.
",weiland,,https://gis.breda.nl/documenten/sierende-elementen/CW-10-302.jpg
4.78447728235784,51.5853551097195,765,BK-09-004,Verpoosplaats 1,Chasse park,,Hardsteen,"Een hardstenen bank met een gedicht van Y. Né, in de bank.",plantsoen in het chassepark,,https://gis.breda.nl/documenten/sierende-elementen/BK-09-004.jpg
4.81297998366484,51.6068178926721,766,BK-14-149,Project Teteringen,"Kriekenplein, het schoolplein ",Alice Wielinga,rubber/ plastic waarop een foto is geprint,"Grote fotocollage, (grootste groepsportret van kinderen) met als thema, verleden heden en toekomst. Een gedeelte ligt in het schoolgebouw en een gedeelte op het schoolplein.",Schoolplein,2012/06/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/BK-14-149.jpg
4.79119439557141,51.5875093627068,767,UB-05-201,Pergola achter de fontein,Koolwijk Park achter de vijver met fontein.,,"Beton, Hout",Een pergola van betonnen vierkanten zuilen met daar boven op een 'hekwerk' van balken. Over deze pergola groeit een oude Blauweregen.,De pergola staat in de grond gefundeerd,,https://gis.breda.nl/documenten/sierende-elementen/UB-05-201.jpg
4.81763044450421,51.6106943699672,768,UB-05-103,Kiosk op Willem Alexanderplein,Willem Alexanderplein,,Metaal,Een achthoekige open kiosk van metaal.,Gefundeerd in het Willem Alexanderplein,,https://gis.breda.nl/documenten/sierende-elementen/UB-05-103.jpg
4.76520014309487,51.5873150284969,769,OG-10-014,Zonder titel (neonobjecten),"Kinderdagverblijf De Lentehof, Schorsmolenstraat 9",Edmay Sitanala,Neon verlichting,"Neon verlichting, geografische icoonachtige vormen die een soort dieren voorstellen",,1996/03/01 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/OG-10-014.jpg
4.77990529005932,51.593056872375,770,CW-05-008,Generaal Delprat reliëf,Delpratsingel,Franz Stracké sr.,Natuursteen,Een natuurstenen relief met de beeltenis van generaal Delprat. !!!Géén eigendom van de gemeente!!!!,muur,1899/01/10 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/CW-05-008.jpg
4.77750894753694,51.5833574515215,771,UB-05-007,Tekstplaat 1e steen,Ginnekenstraat 134,,Brons,Bronzen tekstplaat 24 x 32 cm,Verharding,1995/05/02 00:00:00+00,https://gis.breda.nl/documenten/sierende-elementen/UB-05-007.jpg
