"Jaar","Programma","Product","Aanvrager","Doelstelling","Subsidieregeling / beleidsnota","Beleidsnota","Verleend bedrag","Vastgesteld bedrag","Verklaring lagere vaststelling"
"2012","Werk en Inkomen","Werkgelegenheid","Teamwork Nederland","Rentegratie naar werk","Afbouw ID G8 en LWS","","297825.87","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Werk en Inkomen","Werkgelegenheid","Tempo Team","Rentegratie naar werk","Loonwaardesubsidie","","621993.02","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Werk en Inkomen","Werkgelegenheid","Diversen","Diversen","Diversen","","93300.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","KESSLER STICHTING","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","6561203.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","PALIER B.V.","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","97500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","PARNASSIA B.V.","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","282210.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STEK, STICHTING VOOR STAD EN KERK","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","63867.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STICHTING ANTON CONSTANDSE","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","10300.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STICHTING DAGVOORZIENINGEN DR. SCHROEDER VAN DER KOLK","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","627000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STICHTING HULP EN OPVANG PROSTITUTIE EN MENSENHANDEL","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","1278018.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STICHTING LANDELIJKE INSTELLING VOOR MAATSCHAPPELIJKE ONDERSTEUNING EN REHABILITATIE","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","2599287.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STICHTING LEGER DES HEILS WELZIJNS- EN GEZONDHEIDSZORG","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","4072755.59","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STICHTING REAKT","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","574905.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Thuislozenzorg","STICHTING RIVIERDUINEN","Het programma Den Haag Onder Dak (DHOD) zet in op:  Het bieden van maatschappelijke opvang aan clinten DHOD II (geregistreerd bij het Centraal Cordinatiepunt/CPP). Het bevorderen van openbare geestelijke gezondheidszorg. Het bevorderen van verslavingsbeleid (preventie en herstel).","Den Haag onder Dak (DHOD)","","104809.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING ""DE JUTTERS"", CENTRUM VOOR JEUGD-GGZ HAAGLANDEN","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","342953.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING AMBUSKATERS","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","1250.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING EXPERTISECENTRUM JSO","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","18711.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING HINDUSTANI","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","2400.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING HULP EN OPVANG PROSTITUTIE EN MENSENHANDEL","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","98320.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING INTERCULTURELE ONTMOETINGSMANIFESTATIE MILAN","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","15000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING JONG FLORENCE","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","38875.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING KOMPASSIE","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","250780.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING LIJN 1 - SERVICE ORGANISATIE VOOR DE 1E LIJNSZORG HAAGLANDEN","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","25000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING MENS EN TUIN","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","85500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING TER ONDERSTEUNING VAN DE GEZONDHEIDSZORG EN MAATSCHAPPELIJKE DIENSTVERLENING IN DEN HAAG (STIOM)","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","459476.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","STICHTING ZEBRA","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","4000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Openbare gezondheidszorg","ZORGSERVICE PBG B.V. ( PARNASSIA BAVO GROEP )","Het bevorderen van de gezondheid van Haagse burgers en het terugdringen van gezondheidsverschillen.","Openbare gezondheidszorg (GGD)","","235751.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","BRIJDER VERSLAVINGSZORG B.V.","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","4600419.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","PALIER B.V.","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","182500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","PARNASSIA B.V.","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","682356.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STEK, STICHTING VOOR STAD EN KERK","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","55876.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING AGOG ZUID-HOLLAND","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","3000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING BUURTBEHEER EN, -ONTWIKKELING ZEEHELDENKWARTIER","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","137538.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING DAGVOORZIENINGEN DR. SCHROEDER VAN DER KOLK","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","64200.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING HAAGS PLATFORM CLIENTENORGANISATIE IN DE GGZ","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","6500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING HAAGS WEGLOOPHUIS 'DE VLUCHTHAVEN'","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","7330.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING HULP EN OPVANG PROSTITUTIE EN MENSENHANDEL","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","438531.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING INVESTERINGS- EN ONTWIKKELINGSMAATSCHAPPIJ LAAK","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","139690.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING KIKKERPAD","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","2993.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING LANDELIJKE INSTELLING VOOR MAATSCHAPPELIJKE ONDERSTEUNING EN REHABILITATIE","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","26000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING STEUNFONDS VERWANTEN DRUGGEBRUIKERS","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","8576.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING STRAATCONSULAAT","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","218651.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING STRAATPASTORAAT DEN HAAG","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","97607.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING WIJKBEHEER SCHILDERSWIJK","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","141797.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","STICHTING ZELFHELP NEDERLAND, TEVENS HANDELEND ONDER DE NAAM BUITENVELDERTWERKGROEPEN","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","7422.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Volksgezondheid en Zorg","Verslavingszorg","ZORGSERVICE PBG B.V. ( PARNASSIA BAVO GROEP )","Het gemeentelijke beleid is er op gericht het probleemgebruik van alle middelen te voorkmen; harddrugs, softdrugs, alcohol en ook van gokken. Beginnend probleemgebruik moet snel worden gesignaleerd en aangepakt.","- Verslavingszorg","","792728.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Verkeer","Verkeersmaatregelen","Stichting Biesieklette","Waarborgen van een duurzame bereikbaarheid in de stad","Bereikbaarheid in de stad","","660000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","""DE HAAGSE SCHOLEN"", STICHTING VOOR PRIMAIR EN SPECIAAL OPENBAAR ONDERWIJS","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","633738.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","ALOYSIUSSTICHTING","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","34500.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","CHRISTELIJKE GYMNASTIEKVERENIGING ""DIE HAGHE""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","3027.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","DUIKVERENIGING ""GET WET""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","120.20","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","EIBERNEST/VROLIJK","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","51728.23","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","GYMNASTIEKVERENIGING ""NEPTUNUS""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","1557.50","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSCH HANDBOOGSCHUTTERSGILDE VAN SINT SEBASTIAEN","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","339.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSCHE COUNTRYCLUB GROEN-GEEL","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","16823.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSCHE LAWN-TENNIS CLUB ""LEIMONIAS""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","3191.91","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSE LAWN TENNIS CLUB ""DE METSELAARS""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","6602.07","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSE LAWN TENNISCLUB ""DE AERONAUTEN""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","22054.51","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSE SPORTVERENIGING ""DUNO""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","1992.82","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSE SPORTVERENIGING ALLES DOOR SAMENSPEL ( A.D.S. KRAAYENSTEIN)","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","2000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSE VOETBAL- EN CRICKETVERENIGING ""QUICK""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","500000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSE VOETBAL-, CRICKET- EN HOCKEYVERENIGING ""HOUDT BRAEF STANT""","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","14000.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HAAGSE VOETBALVERENIGING LAAKKWARTIER","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","29900.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","HET NATIONAAL SCHAAKGEBOUW","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","1268.00","","Vastgesteld bedrag is niet online beschikbaar"
"2012","Sport","Sportverenigingen","JUDO CLUB LU-GIA-JEN","Een optimaal sportklimaat in Den Haag bestaande uit een hoge kwaliteit van sportaanbod in Den Haagzowel op het niveau van accommodaties, sportverenigingen als (top)sportevenementen, gericht  op een duurzame sportdeelname van alle Hagenaars bij voorkeur in georganiseerd verband.","HKS - UVS Sportverenigingen","","90.15","","Vastgesteld bedrag is niet online beschikbaar"
