FID,y,x,group_,name,folder,urlbig,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2009_02.11,418597.832,147762.8761,a2_denbosch-zaltbommel,jvh-a2_db-0440,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0440.jpg,,,POINT (147762.8759999983 418597.83199999854)
zn_helicopterfotos_2009_02.12,418571.2004,147714.8509,a2_denbosch-zaltbommel,jvh-a2_db-0441,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0441.jpg,,,POINT (147714.8509999998 418571.19999999925)
zn_helicopterfotos_2009_02.13,418544.5692,147666.8251,a2_denbosch-zaltbommel,jvh-a2_db-0442,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0442.jpg,,,POINT (147666.82499999925 418544.5689999983)
zn_helicopterfotos_2009_02.14,418492.422,147569.8762,a2_denbosch-zaltbommel,jvh-a2_db-0443,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0443.jpg,,,POINT (147569.8759999983 418492.4219999984)
zn_helicopterfotos_2009_02.15,418469.1311,147520.9562,a2_denbosch-zaltbommel,jvh-a2_db-0444,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0444.jpg,,,POINT (147520.95600000024 418469.131000001)
zn_helicopterfotos_2009_02.16,418438.0906,147446.8909,a2_denbosch-zaltbommel,jvh-a2_db-0445,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0445.jpg,,,POINT (147446.8909999989 418438.09099999815)
zn_helicopterfotos_2009_02.17,418429.228,147421.8132,a2_denbosch-zaltbommel,jvh-a2_db-0446,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0446.jpg,,,POINT (147421.813000001 418429.2280000001)
zn_helicopterfotos_2009_02.18,418421.4785,147396.3918,a2_denbosch-zaltbommel,jvh-a2_db-0447,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0447.jpg,,,POINT (147396.39200000092 418421.4789999984)
zn_helicopterfotos_2009_02.19,418409.3196,147344.3111,a2_denbosch-zaltbommel,jvh-a2_db-0448,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0448.jpg,,,POINT (147344.3110000007 418409.3200000003)
zn_helicopterfotos_2009_02.20,418406.0219,147318.0677,a2_denbosch-zaltbommel,jvh-a2_db-0449,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0449.jpg,,,POINT (147318.06799999997 418406.0219999999)
zn_helicopterfotos_2009_02.21,418402.7245,147291.8243,a2_denbosch-zaltbommel,jvh-a2_db-0450,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0450.jpg,,,POINT (147291.82400000095 418402.7250000015)
zn_helicopterfotos_2009_02.22,418400.5398,147265.5136,a2_denbosch-zaltbommel,jvh-a2_db-0451,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0451.jpg,,,POINT (147265.51399999857 418400.5399999991)
zn_helicopterfotos_2009_02.23,418400.5805,147239.0681,a2_denbosch-zaltbommel,jvh-a2_db-0452,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0452.jpg,,,POINT (147239.06799999997 418400.5799999982)
zn_helicopterfotos_2009_02.24,418400.6212,147212.6917,a2_denbosch-zaltbommel,jvh-a2_db-0453,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_denbosch-zaltbommel/2009-02/jvh-a2_db-0453.jpg,,,POINT (147212.69200000167 418400.62099999934)
zn_helicopterfotos_2009_02.25,394438.5831,154211.8685,a2_hetgroenewoud,jvh23015,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23015.jpg,,,POINT (154211.86899999902 394438.58300000057)
zn_helicopterfotos_2009_02.26,394607.6838,154226.4625,a2_hetgroenewoud,jvh23016,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23016.jpg,,,POINT (154226.46299999952 394607.68400000036)
zn_helicopterfotos_2009_02.27,394624.369,154244.5024,a2_hetgroenewoud,jvh23017,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23017.jpg,,,POINT (154244.50200000033 394624.368999999)
zn_helicopterfotos_2009_02.28,394652.1667,154359.113,a2_hetgroenewoud,jvh23018,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23018.jpg,,,POINT (154359.11300000176 394652.16699999943)
zn_helicopterfotos_2009_02.29,394643.2639,154380.8261,a2_hetgroenewoud,jvh23019,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23019.jpg,,,POINT (154380.82600000128 394643.26399999857)
zn_helicopterfotos_2009_02.30,394610.9968,154416.6893,a2_hetgroenewoud,jvh23020,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23020.jpg,,,POINT (154416.6889999993 394610.9970000014)
zn_helicopterfotos_2009_02.31,394589.8575,154429.5214,a2_hetgroenewoud,jvh23021,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23021.jpg,,,POINT (154429.52100000158 394589.8570000008)
zn_helicopterfotos_2009_02.32,394566.4938,154437.9133,a2_hetgroenewoud,jvh23022,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23022.jpg,,,POINT (154437.91299999878 394566.493999999)
zn_helicopterfotos_2009_02.33,394515.3175,154441.0993,a2_hetgroenewoud,jvh23023,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23023.jpg,,,POINT (154441.09899999946 394515.31799999997)
zn_helicopterfotos_2009_02.34,394465.2557,154427.4268,a2_hetgroenewoud,jvh23024,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23024.jpg,,,POINT (154427.42700000107 394465.256000001)
zn_helicopterfotos_2009_02.35,394348.4548,154313.9803,a2_hetgroenewoud,jvh23025,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23025.jpg,,,POINT (154313.98000000045 394348.4549999982)
zn_helicopterfotos_2009_02.36,394332.8902,154236.6903,a2_hetgroenewoud,jvh23026,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_hetgroenewoud/2009-02/jvh23026.jpg,,,POINT (154236.69000000134 394332.8900000006)
zn_helicopterfotos_2009_02.37,381333.9404,157882.0454,a2_randweg_eindhoven,jvh-rweindh-0527,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0527.jpg,,,POINT (157882.0450000018 381333.94000000134)
zn_helicopterfotos_2009_02.38,380308.2667,157984.9672,a2_randweg_eindhoven,jvh-rweindh-0528,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0528.jpg,,,POINT (157984.96700000018 380308.2670000009)
zn_helicopterfotos_2009_02.39,380249.3111,157997.4552,a2_randweg_eindhoven,jvh-rweindh-0529,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0529.jpg,,,POINT (157997.4549999982 380249.3110000007)
zn_helicopterfotos_2009_02.40,380190.3566,158011.6829,a2_randweg_eindhoven,jvh-rweindh-0530,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0530.jpg,,,POINT (158011.68299999833 380190.3570000008)
zn_helicopterfotos_2009_02.41,380132.5159,158027.9279,a2_randweg_eindhoven,jvh-rweindh-0531,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0531.jpg,,,POINT (158027.92799999937 380132.5159999989)
zn_helicopterfotos_2009_02.42,380046.8698,158056.3655,a2_randweg_eindhoven,jvh-rweindh-0532,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0532.jpg,,,POINT (158056.3660000004 380046.87000000104)
zn_helicopterfotos_2009_02.43,380019.0636,158067.0272,a2_randweg_eindhoven,jvh-rweindh-0533,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0533.jpg,,,POINT (158067.02699999884 380019.0639999993)
zn_helicopterfotos_2009_02.44,379991.2579,158078.5935,a2_randweg_eindhoven,jvh-rweindh-0534,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0534.jpg,,,POINT (158078.5940000005 379991.2580000013)
zn_helicopterfotos_2009_02.45,379964.5655,158091.3421,a2_randweg_eindhoven,jvh-rweindh-0535,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0535.jpg,,,POINT (158091.34200000018 379964.56599999964)
zn_helicopterfotos_2009_02.46,379938.9865,158105.4816,a2_randweg_eindhoven,jvh-rweindh-0536,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0536.jpg,,,POINT (158105.48200000077 379938.98699999973)
zn_helicopterfotos_2009_02.47,379914.5208,158120.873,a2_randweg_eindhoven,jvh-rweindh-0537,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0537.jpg,,,POINT (158120.87299999967 379914.5210000016)
zn_helicopterfotos_2009_02.48,379865.5919,158155.4829,a2_randweg_eindhoven,jvh-rweindh-0538,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0538.jpg,,,POINT (158155.48299999908 379865.5920000002)
zn_helicopterfotos_2009_02.49,379822.2287,158194.6125,a2_randweg_eindhoven,jvh-rweindh-0539,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0539.jpg,,,POINT (158194.61300000176 379822.2289999984)
zn_helicopterfotos_2009_02.50,379341.7951,158453.0033,a2_randweg_eindhoven,jvh-rweindh-0686,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0686.jpg,,,POINT (158453.00299999863 379341.7950000018)
zn_helicopterfotos_2009_02.51,379327.3163,158429.2849,a2_randweg_eindhoven,jvh-rweindh-0687,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0687.jpg,,,POINT (158429.28500000015 379327.31599999964)
zn_helicopterfotos_2009_02.52,379297.2461,158381.0831,a2_randweg_eindhoven,jvh-rweindh-0688,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0688.jpg,,,POINT (158381.08300000057 379297.24599999934)
zn_helicopterfotos_2009_02.53,379269.4006,158331.557,a2_randweg_eindhoven,jvh-rweindh-0689,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0689.jpg,,,POINT (158331.55700000003 379269.40100000054)
zn_helicopterfotos_2009_02.54,379256.034,158306.4455,a2_randweg_eindhoven,jvh-rweindh-0690,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0690.jpg,,,POINT (158306.4459999986 379256.03400000185)
zn_helicopterfotos_2009_02.55,379212.5782,158200.7033,a2_randweg_eindhoven,jvh-rweindh-0691,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0691.jpg,,,POINT (158200.7030000016 379212.5780000016)
zn_helicopterfotos_2009_02.56,379200.3056,158144.9726,a2_randweg_eindhoven,jvh-rweindh-0692,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0692.jpg,,,POINT (158144.97300000116 379200.3060000017)
zn_helicopterfotos_2009_02.57,379196.933,158088.1228,a2_randweg_eindhoven,jvh-rweindh-0693,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0693.jpg,,,POINT (158088.12299999967 379196.93299999833)
zn_helicopterfotos_2009_02.58,379209.1202,158004.5426,a2_randweg_eindhoven,jvh-rweindh-0694,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-02/jvh-rweindh-0694.jpg,,,POINT (158004.54300000146 379209.12000000104)
