JAAR;PERIODE;BELEIDSPROGRAMMA;ORGANISATIE;SUBSIDIE_BESCHIKT;BEKOSTIGD_UIT_RIJKSINKOMSTEN;WETTELIJKE_TAAK;GLOB_OVERZ_GESUB_ACTIVITEITEN;INLEES_DATUM;GEMEENTE;GEMEENTE_CODE;LAND_CODE
2018;Q2;Programma Kunst en Cultuur;Vlaardings Centrum voor Amateurtoneel;7.200;Nee;Nee;Welzijnssubsidie: faciliteren van de repetitieruimte t.b.v. vier toneelverenigingen, uitvoeringen en het ‚‚nakterfestival.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;CJV Vlaardingen;8.000;Nee;Nee;Evenement Sinterklaasintocht Vlaardingen.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stadsgehoorzaal;9.800;Nee;Nee;Evenement UITterras.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Vlaardingen 1018;10.000;Nee;Nee;Evenement historisch evenement Stadsspektakel.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stadsgehoorzaal;10.000;Nee;Nee;X-posure.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Varend Corso;10.000;Nee;Nee;Organiseren Varend Corso 2018.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Verder Kijken;12.500;Nee;Nee;Activiteiten die leiden tot de realisatie van het beeld OVERKANT.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Nationale Gedenkdagen Vlaardingen;14.600;Nee;Nee;Evenement bevrijdingsfestival op het Veerplein. ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Minters;53.620;Ja;Ja;Inzet 0,66 fte in wijkteam met specialisme ouderen (voorheen in dienst van Argos).;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Elckerlyc;170.000;Nee;Nee;Opvang en begeleiding in de voorziening plusvoorziening maatschappelijke opvang (mogelijk vervolg na opvang binnen de dak- en thuislozen opvang De Elementen).;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sport en Recreatie;Stichting Vlaardingen Turnt en Beweegt ('SVTB');40.000;Nee;Nee;"De volgende activiteiten worden uitgevoerd:_x000D_
A. Exploitatie subsidie voor het jaar 2018;_x000D_
B. Aflossing opgelopen schuld accommodatiehuur;_x000D_
C. De accommodatie dient schoon en veilig te zijn;_x000D_
D. Het realiseren van de fusie van de twee turnverenigingen in Vlaardingen: Leonidas-Dovido en G.V. Triade voor 1 september 2018. ";11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sport en Recreatie;Stichting YETS Foundation;53.000;Nee;Nee;Het oprichten van de Captains met maatrschappelijke invulling.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Veiligheid en Handhaving;Stichting Vlaardingen in Beweging;30.000;Nee;Nee;"De buurtsportcoach is de verbinding in het netwerk naar de doelgroep, wijkteam, wijkagent, onderwijs en andere sociale/maatschappelijke partners. Hij heeft een signalerende rol. Daarnaast zet hij zet activiteiten op, co”rdineert en biedt activiteiten aan in de wijk voor verschillende doelgroepen. Er is samenwerking tussen verschillende maatschappelijke organisaties. Werkt aan een pedogisch klimaat waardoor er een veilig klimaat ontstaat voor kinderen. Het beweegaanbod in de verschillende buurten draagt bij aan het terugdringen van de sociale achterstanden in de Westwijk._x000D_
_x000D_
De activiteiten voor 2018 zijn:_x000D_
- organiseren van een netwerkbijeenkomst 'Sport en bewegen als middel voor preventie en veiligheid'_x000D_
- voortzetting van de DVO'32 buurtbattle_x000D_
- organiseren van vraaggerichte beweegactiviteiten voor specifieke doelgroepen (waaronder meiden, overlastgevende jeugd)_x000D_
- voetbalclinics in het basisonderwijs_x000D_
- buurtsportcoach maakt deel uit van het wijkteam/wijknetwerk_x000D_
";11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Buitenbios / Filmtheater Het Zeepaard;14.902;Nee;Nee;Welzijnssubsidie: filmvertoningen en educatie 2018.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Nationale Gedenkdagen Vlaardingen;15.000;Nee;Nee;Evenement Koningsdag 2018.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Halen en Brengen ;24.000;Nee;Nee;Evenement Haring en Bierfeest 2018.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Halen en Brengen ;26.000;Nee;Nee;Organiseren van het evenement Haring & Bierfeest. ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Zomerterras;26.000;Nee;Nee;Organiseren van het evenement Zomerterras en het plusprogramma. ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Stadshart Vlaardingen;27.000;Nee;Nee;Organiseren van de Kerstmarkt in de binnenstada van Vlaardingen. ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Museum Vlaardingen;35.000;Nee;Nee;Versterken van het vermogen van de stichting.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Zomerterras;46.000;Nee;Nee;Evenement Zomerterras 2018.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Vlaardingen 1018 i.o.;47.000;Nee;Nee;Organisatie van het historisch stadsspektakel. ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Vlaardingen 1018 i.o.;47.000;Nee;Nee;Organisatie van re-enactment, waaronder het historisch kampenent en de wederopvoering van de slag bij Vlaardingen. ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Vlaardingen 1018 i.o.;50.000;Nee;Nee;Veiligheidsmaatregelen re-enactment Broekpolder.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Federatie Broekpolder;55.000;Nee;Nee;Het bouwen van twee reconstructies van middeleeuwse huizen.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Museum Vlaardingen;70.000;Nee;Nee;Aanstellen van externe adviseurs met als taak een nieuw bedrijfsplan op te stellen en de eerste stappen te zetten voor de uitvoering daarvan.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Stadspodium ;70.000;Nee;Nee;Verstevigen van de organisatie die de activiteiten op het gebied van podiumkunsten uitvoert wat resulteert in een fusie van Stichting Stadspodium en Stichting Jongeren Cultuur Centrum Vlaardingen (de Kroepoekfabriek). ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Vlaardingen 1018;110.000;Nee;Nee;Re-enactment in de broekpolder.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Stadspodium ;250.000;Nee;Nee;Versterken van het stichtingsvermogen.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Kunst en Cultuur;Stichting Stadspodium ;320.000;Nee;Nee;Seizoen 2de helft 2018: 20 professionele voorstellingen, 4 stadsevenementen, 6 gastprogramma en amateuractiviteiten, 6 schoolvoorstellingen, 30 productiehuisactiviteiten, 25 talentcoachactiviteiten.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Onderwijs, economie en haven;Stichting Aanzet;6.681;Ja;Ja;vergroten van ouderbetrokkenheid;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Onderwijs, economie en haven;Stichting Aanzet;11.088;Ja;Ja;Hercertificeringstraject Startblokken voor VVE- gecertificeerde pedagogisch medewerkers;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Onderwijs, economie en haven;UN1EK kinderopvang B.V.;20.280;Ja;Ja;VVE activiteiten binnen de hele dagopvang.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Onderwijs, economie en haven;Kinderopvang Bambinoos;57.864;Ja;Ja;peuterspeelzaalwerk;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Onderwijs, economie en haven;Komkids Kinderopvang b.v.;139.094;Ja;Ja;Peuterspeelzaalwerk en VVE activiteiten.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Onderwijs, economie en haven;Wijzer in Opvang & Onderwijs;484.881;Ja;Ja;Peuterspeelzaalwerk.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Onderwijs, economie en haven;Royal Steensma B.V. ;1.260.000;Nee;Nee;Conform de aanvraag draagt de organisatie zorg voor de uitvoering van de ambitieuze variant van de FIA businesscase met als doelstelling aanschaf, renovatie en inrichting van het pand aan de Industrieweg 14. 70% wordt bevoorschot, rest evt. bij vaststelling van de subsidie.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Mamacafe Vlaardingen, Schiedam en Maassluis;1.980;Nee;Nee;"Welzijnssubsidie: bijdrage in de kosten voor organisatie van het Mamacaf‚ in Vlaardingen als laagdrempelige ontmoetingsplek voor kersverse ouders en hun kinderen in de leeftijd van 0-4 jaar._x000D_
";11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting De Windwijzer;4.000;Nee;Nee;Welzijnssubsidie: uitvoering van de activiteit voor nieuwkomers: Zingen in NL. Overig is bijdrage in de kosten voor de overige activiteiten en workshops die de Windwijzer organiseert.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Vrienden van de Voggel;4.000;Nee;Nee;Welzijnssubsidie: Activiteiten voor mensen met een verstandelijke handicap. Ontmoeting, spel/sport, educatie.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Dag Zonder Drempels;5.000;Nee;Nee;Welzijnssubsidie: jaarlijks festival op het zomerterras voor kinderen en volwassenen met een beperking te vermaken en elkaar te leren kennen.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting De Vlaardingse Boei;5.000;Nee;Nee;Welzijnssubsidie: Inloophuis de Vlaardingse Boei voor (ex-)kankerpati‰nten en hun familie/omgeving. De activiteiten zijn gericht op informatie, verwijzing, luisterend oor en scholing van vrijwilligers.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Voedselbank Vlaardingen;13.000;Nee;Nee;Het uitdelen van voedselpakketten aan mensen die op of onder het bestaansminimum leven.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting De Windwijzer;15.000;Nee;Nee;Organisatie van het inloophuis De Bovenkamer met wekelijkse bijeenkosmten voor mensen met beginnende dementie, mantelzorgers en buurtgenoten om elkaar te kunnen ontmoeten  en ondersteuning kunnen krijgen.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting de Buurtvrouw;15.000;Nee;Nee;Het cre‰ren van werk-leertrajecten voor jongeren en volwassenen met een verstandelijke en/of psychische kwetsbaarheid en diverse activiteiten die een maatschappelijke waarde leveren en buurtgericht zijn.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting RADAR;27.431;Ja;Ja;Inrichten en uitvoeren Meldpunt Anti-discriminatie.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Elckerlyc;28.000;Nee;Nee;Zorgdragen voor twee centraal onthaal woningen met begeleiding voor de maximale verblijfsduur van 3 maanden voor Vlaardingse daklozen met kinderen. ;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Stichting Kledingbank Komt wel Goed;45.000;Nee;Nee;Het doorgeven van goede herbruikbare kleding aan mensen die hier (tijdelijk) zelf niet meer in kunnen voorzien.;11-07-2018;Vlaardingen;0622;NL
2018;Q2;Programma Sociaal domein;Humanitas afdeling Nieuwe Waterweg Noord;45.063;Nee;Nee;Ondersteunenvan deelnemers bij het (weer) op orde krijgen van hun financien. Thuisadministratie/voorkomen van financiele problemen.;11-07-2018;Vlaardingen;0622;NL
