FID,rdx,rdy,urlbig,folder,group_,name,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2009_11.11,151356.2942,389297.7657,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0044.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0044,,,POINT (151356.29399999976 389297.7659999989)
zn_helicopterfotos_2009_11.12,151393.6572,389297.7391,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0045.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0045,,,POINT (151393.65700000152 389297.73900000006)
zn_helicopterfotos_2009_11.13,151432.1993,389295.487,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0046.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0046,,,POINT (151432.19900000095 389295.48699999973)
zn_helicopterfotos_2009_11.14,151529.567,389297.6448,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0047.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0047,,,POINT (151529.56700000167 389297.64499999955)
zn_helicopterfotos_2009_11.15,151648.405,389316.4781,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0048.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0048,,,POINT (151648.4050000012 389316.4780000001)
zn_helicopterfotos_2009_11.16,151722.3611,389307.53,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0049.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0049,,,POINT (151722.36100000143 389307.5300000012)
zn_helicopterfotos_2009_11.17,151740.2057,389301.956,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0050.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0050,,,POINT (151740.20600000024 389301.95600000024)
zn_helicopterfotos_2009_11.18,151825.6815,389278.5393,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0051.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0051,,,POINT (151825.68200000003 389278.5390000008)
zn_helicopterfotos_2009_11.19,151913.7379,389271.8103,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0052.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0052,,,POINT (151913.73800000176 389271.80999999866)
zn_helicopterfotos_2009_11.20,152027.7708,389269.5176,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0053.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0053,,,POINT (152027.77100000158 389269.5179999992)
zn_helicopterfotos_2009_11.21,152156.1077,389262.7695,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0054.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0054,,,POINT (152156.10799999908 389262.76900000125)
zn_helicopterfotos_2009_11.22,152192.6389,389264.9743,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0055.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0055,,,POINT (152192.63899999857 389264.97399999946)
zn_helicopterfotos_2009_11.23,152249.2424,389270.5061,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0056.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0056,,,POINT (152249.2419999987 389270.506000001)
zn_helicopterfotos_2009_11.24,152288.0652,389272.7104,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11/jvh091117-0057.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a58_oirschot-batadorp/2009-11,a58_oirschot-batadorp,jvh091117-0057,,,POINT (152288.06500000134 389272.7100000009)
zn_helicopterfotos_2009_11.25,150581.8355,409292.6536,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1071.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1071,,,POINT (150581.8359999992 409292.65399999917)
zn_helicopterfotos_2009_11.26,150639.0017,409325.9798,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1072.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1072,,,POINT (150639.00200000033 409325.98000000045)
zn_helicopterfotos_2009_11.27,150667.1012,409343.7562,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1073.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1073,,,POINT (150667.1009999998 409343.756000001)
zn_helicopterfotos_2009_11.28,150694.4396,409361.5333,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1074.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1074,,,POINT (150694.44000000134 409361.5329999998)
zn_helicopterfotos_2009_11.29,150721.2236,409378.1985,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1075.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1075,,,POINT (150721.22399999946 409378.19900000095)
zn_helicopterfotos_2009_11.30,150900.3247,409480.4029,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1076.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1076,,,POINT (150900.32499999925 409480.40300000086)
zn_helicopterfotos_2009_11.31,150949.1825,409509.2893,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1077.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1077,,,POINT (150949.18299999833 409509.2890000008)
zn_helicopterfotos_2009_11.32,151103.4228,409585.9326,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1078.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1078,,,POINT (151103.42300000042 409585.93299999833)
zn_helicopterfotos_2009_11.33,151242.4215,409635.8912,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1079.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1079,,,POINT (151242.4210000001 409635.8909999989)
zn_helicopterfotos_2009_11.34,151325.7869,409659.1931,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1080.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1080,,,POINT (151325.78700000048 409659.19299999997)
zn_helicopterfotos_2009_11.35,151436.4077,409688.0397,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1081.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1081,,,POINT (151436.40799999982 409688.0399999991)
zn_helicopterfotos_2009_11.36,151632.1962,409752.4322,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1082.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1082,,,POINT (151632.1959999986 409752.43200000003)
zn_helicopterfotos_2009_11.37,151715.0809,409786.8661,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1083.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1083,,,POINT (151715.08100000024 409786.8660000004)
zn_helicopterfotos_2009_11.38,151843.4952,409852.4237,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1084.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1084,,,POINT (151843.49500000104 409852.4239999987)
zn_helicopterfotos_2009_11.39,151954.9002,409932.4576,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1085.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1085,,,POINT (151954.8999999985 409932.45800000057)
zn_helicopterfotos_2009_11.40,152029.4349,410008.0654,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1086.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1086,,,POINT (152029.43499999866 410008.06500000134)
zn_helicopterfotos_2009_11.41,152060.7912,410051.4359,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1087.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1087,,,POINT (152060.79100000113 410051.4360000007)
zn_helicopterfotos_2009_11.42,152102.3291,410121.5014,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1088.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1088,,,POINT (152102.3289999999 410121.5009999983)
zn_helicopterfotos_2009_11.43,152126.2178,410170.4392,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1089.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1089,,,POINT (152126.21799999848 410170.4389999993)
zn_helicopterfotos_2009_11.44,152136.9522,410196.0213,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1090.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1090,,,POINT (152136.95199999958 410196.0210000016)
zn_helicopterfotos_2009_11.45,152180.1817,410327.2758,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1091.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1091,,,POINT (152180.18200000003 410327.27600000054)
zn_helicopterfotos_2009_11.46,152195.4263,410380.6689,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1092.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1092,,,POINT (152195.42599999905 410380.66899999976)
zn_helicopterfotos_2009_11.47,152202.9095,410406.253,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1093.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1093,,,POINT (152202.91000000015 410406.2529999986)
zn_helicopterfotos_2009_11.48,152224.6665,410481.8932,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1094.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1094,,,POINT (152224.66699999943 410481.8929999992)
zn_helicopterfotos_2009_11.49,152250.7251,410584.2319,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11/jvh091117-1095.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_rondweg_denbosch/2009-11,a2_rondweg_denbosch,jvh091117-1095,,,POINT (152250.7250000015 410584.2320000008)
zn_helicopterfotos_2009_11.50,126725.1246,433077.7279,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a27_lunetten-gorichem/2009-11/jvh091117-1593.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a27_lunetten-gorichem/2009-11,a27_lunetten-gorichem,jvh091117-1593,,,POINT (126725.125 433077.7280000001)
zn_helicopterfotos_2009_11.51,126676.6402,432941.1542,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a27_lunetten-gorichem/2009-11/jvh091117-1594.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a27_lunetten-gorichem/2009-11,a27_lunetten-gorichem,jvh091117-1594,,,POINT (126676.6400000006 432941.15399999917)
zn_helicopterfotos_2009_11.52,126614.8703,432781.292,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a27_lunetten-gorichem/2009-11/jvh091117-1595.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a27_lunetten-gorichem/2009-11,a27_lunetten-gorichem,jvh091117-1595,,,POINT (126614.87000000104 432781.29199999943)
zn_helicopterfotos_2009_11.53,156395.5901,388002.8193,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11/jvh091117-0180.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11,a2_randweg_eindhoven,jvh091117-0180,,,POINT (156395.58999999985 388002.8189999983)
zn_helicopterfotos_2009_11.54,156383.7161,387986.1282,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11/jvh091117-0181.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11,a2_randweg_eindhoven,jvh091117-0181,,,POINT (156383.71599999815 387986.1279999986)
zn_helicopterfotos_2009_11.55,156346.1594,387894.8918,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11/jvh091117-0182.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11,a2_randweg_eindhoven,jvh091117-0182,,,POINT (156346.15900000185 387894.8920000009)
zn_helicopterfotos_2009_11.56,156341.1832,387799.2142,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11/jvh091117-0183.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11,a2_randweg_eindhoven,jvh091117-0183,,,POINT (156341.18299999833 387799.21400000155)
zn_helicopterfotos_2009_11.57,156353.6499,387680.1785,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11/jvh091117-0184.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11,a2_randweg_eindhoven,jvh091117-0184,,,POINT (156353.6499999985 387680.1779999994)
zn_helicopterfotos_2009_11.58,156361.0422,387574.4917,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11/jvh091117-0185.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11,a2_randweg_eindhoven,jvh091117-0185,,,POINT (156361.04199999943 387574.4919999987)
zn_helicopterfotos_2009_11.59,156363.5549,387531.1044,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11/jvh091117-0186.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/a2_randweg_eindhoven/2009-11,a2_randweg_eindhoven,jvh091117-0186,,,POINT (156363.5549999997 387531.1039999984)
