Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Beslissing;Aantal beslissingen
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Arbeid regulier;*Alle*;*Alle*;2410
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;500
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Bijzonder verblijf;*Alle*;*Alle*;60
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;440
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;690
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Kennis en talent;*Alle*;*Alle*;19350
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Studie;*Alle*;*Alle*;18670
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Uitwisseling;*Alle*;*Alle*;3580
5;Jaar, Verblijfscluster;2018;*Alle*;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;39050
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Arbeid regulier;*Alle*;*Alle*;170
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;40
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;60
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;60
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Kennis en talent;*Alle*;*Alle*;1480
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Studie;*Alle*;*Alle*;840
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Uitwisseling;*Alle*;*Alle*;340
6;Jaar, Maand, Verblijfscluster;2018;1;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3430
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Arbeid regulier;*Alle*;*Alle*;140
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Kennis en talent;*Alle*;*Alle*;1380
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Studie;*Alle*;*Alle*;150
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Uitwisseling;*Alle*;*Alle*;340
6;Jaar, Maand, Verblijfscluster;2018;2;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3740
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Arbeid regulier;*Alle*;*Alle*;230
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;60
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Kennis en talent;*Alle*;*Alle*;1460
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Studie;*Alle*;*Alle*;100
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Uitwisseling;*Alle*;*Alle*;230
6;Jaar, Maand, Verblijfscluster;2018;3;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;4470
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Arbeid regulier;*Alle*;*Alle*;180
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;40
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Bijzonder verblijf;*Alle*;*Alle*;10
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;60
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Kennis en talent;*Alle*;*Alle*;1230
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Studie;*Alle*;*Alle*;100
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Uitwisseling;*Alle*;*Alle*;180
6;Jaar, Maand, Verblijfscluster;2018;4;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;2880
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Arbeid regulier;*Alle*;*Alle*;160
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;30
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;40
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Kennis en talent;*Alle*;*Alle*;1570
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Studie;*Alle*;*Alle*;710
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Uitwisseling;*Alle*;*Alle*;240
6;Jaar, Maand, Verblijfscluster;2018;5;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;2960
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Arbeid regulier;*Alle*;*Alle*;180
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;30
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;30
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;60
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Kennis en talent;*Alle*;*Alle*;1470
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Studie;*Alle*;*Alle*;3280
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Uitwisseling;*Alle*;*Alle*;230
6;Jaar, Maand, Verblijfscluster;2018;6;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3110
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Arbeid regulier;*Alle*;*Alle*;270
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;30
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;70
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Kennis en talent;*Alle*;*Alle*;2240
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Studie;*Alle*;*Alle*;5600
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Uitwisseling;*Alle*;*Alle*;240
6;Jaar, Maand, Verblijfscluster;2018;7;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3480
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Arbeid regulier;*Alle*;*Alle*;220
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Bijzonder verblijf;*Alle*;*Alle*;10
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;20
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Kennis en talent;*Alle*;*Alle*;2140
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Studie;*Alle*;*Alle*;3850
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Uitwisseling;*Alle*;*Alle*;300
6;Jaar, Maand, Verblijfscluster;2018;8;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;2910
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Arbeid regulier;*Alle*;*Alle*;180
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;60
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Bijzonder verblijf;*Alle*;*Alle*;10
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;20
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;50
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Kennis en talent;*Alle*;*Alle*;1630
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Studie;*Alle*;*Alle*;540
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Uitwisseling;*Alle*;*Alle*;280
6;Jaar, Maand, Verblijfscluster;2018;9;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3140
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Arbeid regulier;*Alle*;*Alle*;250
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;40
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;30
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;60
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Kennis en talent;*Alle*;*Alle*;1810
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Studie;*Alle*;*Alle*;330
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Uitwisseling;*Alle*;*Alle*;240
6;Jaar, Maand, Verblijfscluster;2018;10;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3300
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Arbeid regulier;*Alle*;*Alle*;250
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;30
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;40
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;70
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Kennis en talent;*Alle*;*Alle*;1490
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Studie;*Alle*;*Alle*;890
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Uitwisseling;*Alle*;*Alle*;660
6;Jaar, Maand, Verblijfscluster;2018;11;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3290
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Arbeid regulier;*Alle*;*Alle*;180
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Arbeid tijdelijk;*Alle*;*Alle*;30
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Humanitair niet-tijdelijk;*Alle*;*Alle*;20
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Humanitair tijdelijk;*Alle*;*Alle*;70
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Kennis en talent;*Alle*;*Alle*;1450
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Studie;*Alle*;*Alle*;2300
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Uitwisseling;*Alle*;*Alle*;290
6;Jaar, Maand, Verblijfscluster;2018;12;*Alle*;Verblijf als familie- of gezinslid;*Alle*;*Alle*;2320
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Arbeid regulier;*Alle*;*Alle*;1840
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Arbeid tijdelijk;*Alle*;*Alle*;310
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Bijzonder verblijf;*Alle*;*Alle*;20
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Humanitair niet-tijdelijk;*Alle*;*Alle*;30
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Kennis en talent;*Alle*;*Alle*;14030
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Studie;*Alle*;*Alle*;13420
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Uitwisseling;*Alle*;*Alle*;1510
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;TEV;Verblijf als familie- of gezinslid;*Alle*;*Alle*;26630
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Arbeid regulier;*Alle*;*Alle*;560
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Arbeid tijdelijk;*Alle*;*Alle*;190
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Bijzonder verblijf;*Alle*;*Alle*;40
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Humanitair niet-tijdelijk;*Alle*;*Alle*;410
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Humanitair tijdelijk;*Alle*;*Alle*;690
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Kennis en talent;*Alle*;*Alle*;5320
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Studie;*Alle*;*Alle*;5250
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Uitwisseling;*Alle*;*Alle*;2070
7;Jaar, Procedure Categorie, Verblijfscluster;2018;*Alle*;VVR;Verblijf als familie- of gezinslid;*Alle*;*Alle*;12420
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;TEV;Arbeid regulier;*Alle*;*Alle*;120
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;TEV;Arbeid tijdelijk;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;TEV;Humanitair niet-tijdelijk;*Alle*;*Alle*;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;TEV;Kennis en talent;*Alle*;*Alle*;1080
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;TEV;Studie;*Alle*;*Alle*;320
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;TEV;Uitwisseling;*Alle*;*Alle*;160
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;TEV;Verblijf als familie- of gezinslid;*Alle*;*Alle*;2320
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Arbeid regulier;*Alle*;*Alle*;50
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Arbeid tijdelijk;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Humanitair niet-tijdelijk;*Alle*;*Alle*;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Humanitair tijdelijk;*Alle*;*Alle*;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Kennis en talent;*Alle*;*Alle*;400
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Studie;*Alle*;*Alle*;520
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Uitwisseling;*Alle*;*Alle*;190
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;1;VVR;Verblijf als familie- of gezinslid;*Alle*;*Alle*;1110
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;TEV;Arbeid regulier;*Alle*;*Alle*;120
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;TEV;Arbeid tijdelijk;*Alle*;*Alle*;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;TEV;Kennis en talent;*Alle*;*Alle*;980
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;TEV;Studie;*Alle*;*Alle*;70
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;TEV;Uitwisseling;*Alle*;*Alle*;100
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;TEV;Verblijf als familie- of gezinslid;*Alle*;*Alle*;2710
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Arbeid regulier;*Alle*;*Alle*;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Arbeid tijdelijk;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Humanitair niet-tijdelijk;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Humanitair tijdelijk;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Kennis en talent;*Alle*;*Alle*;400
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Studie;*Alle*;*Alle*;80
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Uitwisseling;*Alle*;*Alle*;240
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;2;VVR;Verblijf als familie- of gezinslid;*Alle*;*Alle*;1040
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;TEV;Arbeid regulier;*Alle*;*Alle*;180
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;TEV;Arbeid tijdelijk;*Alle*;*Alle*;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;TEV;Kennis en talent;*Alle*;*Alle*;1070
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;TEV;Studie;*Alle*;*Alle*;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;TEV;Uitwisseling;*Alle*;*Alle*;70
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;TEV;Verblijf als familie- of gezinslid;*Alle*;*Alle*;3470
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Arbeid regulier;*Alle*;*Alle*;50
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Arbeid tijdelijk;*Alle*;*Alle*;30
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Humanitair niet-tijdelijk;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Humanitair tijdelijk;*Alle*;*Alle*;50
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Kennis en talent;*Alle*;*Alle*;400
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Studie;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Uitwisseling;*Alle*;*Alle*;170
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;3;VVR;Verblijf als familie- of gezinslid;*Alle*;*Alle*;1010
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;TEV;Arbeid regulier;*Alle*;*Alle*;140
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;TEV;Arbeid tijdelijk;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;TEV;Kennis en talent;*Alle*;*Alle*;880
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;TEV;Studie;*Alle*;*Alle*;80
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;TEV;Uitwisseling;*Alle*;*Alle*;80
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;TEV;Verblijf als familie- of gezinslid;*Alle*;*Alle*;1950
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Arbeid regulier;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Arbeid tijdelijk;*Alle*;*Alle*;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Bijzonder verblijf;*Alle*;*Alle*;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Humanitair niet-tijdelijk;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Humanitair tijdelijk;*Alle*;*Alle*;60
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Kennis en talent;*Alle*;*Alle*;350
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Studie;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Uitwisseling;*Alle*;*Alle*;100
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;4;VVR;Verblijf als familie- of gezinslid;*Alle*;*Alle*;930
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;TEV;Arbeid regulier;*Alle*;*Alle*;120
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;TEV;Arbeid tijdelijk;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;TEV;Humanitair niet-tijdelijk;*Alle*;*Alle*;10
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;TEV;Kennis en talent;*Alle*;*Alle*;1100
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;TEV;Studie;*Alle*;*Alle*;640
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;TEV;Uitwisseling;*Alle*;*Alle*;80
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;TEV;Verblijf als familie- of gezinslid;*Alle*;*Alle*;2020
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Arbeid regulier;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Arbeid tijdelijk;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Humanitair niet-tijdelijk;*Alle*;*Alle*;50
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Humanitair tijdelijk;*Alle*;*Alle*;40
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Kennis en talent;*Alle*;*Alle*;460
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Studie;*Alle*;*Alle*;70
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Uitwisseling;*Alle*;*Alle*;160
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;5;VVR;Verblijf als familie- of gezinslid;*Alle*;*Alle*;940
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;TEV;Arbeid regulier;*Alle*;*Alle*;130
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;TEV;Arbeid tijdelijk;*Alle*;*Alle*;20
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;TEV;Kennis en talent;*Alle*;*Alle*;980
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;TEV;Studie;*Alle*;*Alle*;2850
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;TEV;Uitwisseling;*Alle*;*Alle*;130
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;TEV;Verblijf als familie- of gezinslid;*Alle*;*Alle*;1950
8;Jaar, Maand, Procedure categorie, Verblijfscluster;2018;6;VVR;Arbeid regulier;*Alle*;*Alle*;50
