"JAAR","PERIODE","BELEIDSPROGRAMMA","ORGANISATIE","SUBSIDIE_BESCHIKT","BEKOSTIGD_UIT_RIJKSINKOMSTEN","WETTELIJKE_TAAK","GLOB_OVERZ_GESUB_ACTIVITEITEN","INLEES_DATUM","GEMEENTE","GEMEENTE_CODE","LAND_CODE"
2016,"Q4","Programma Onderwijs, economie en haven","UN1EK kinderopvang B.V.",627207,"Ja","Ja","Peuterspeelzaalwerk.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Onderwijs, economie en haven","Stichting Aanzet",727756,"Ja","Ja","Toeleidingsactiviteiten in kader van toeleiding doelgroepkinderen naar vve-voorzieningen. 2e deel schooljaar 2015-2016.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Katholieke Bond van Ouderen (KBO)",600,"Nee","Nee","Activiteiten ten behoeve van belangenbehartiging van ouderen in Vlaardingen en van ontspannende activiteiten voor deze doelgroep.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Protestants Christelijke Ouderen Bond (P.C.O.B.)",850,"Nee","Nee"," Activiteiten in het kader van belangenbehartiging voor 55-plussers in Vlaardingen en ontspannende activiteiten voor deze doelgroep.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Vlaardings Overleg Revalidatie",2150,"Nee","Nee","Activiteiten met betrekking tot het behartigen van belangen van mensen met een lichamelijke handicap en het bevorderen van de toegankelijkheid van gebouwen en het openbaar gebied voor de minder valide inwoners van Vlaardingen.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Argos Zorggroep - onderdeel Samenwerking Informele Zorg",5200,"Nee","Nee","Samenwerkingsverband verschillende organisaties binnen de respijtzorg in brede zin. ",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Jeugdstad Vlaardingen",13736,"Nee","Nee","Organiseren van Jeugdstad Vlaardingen in kerstvakantie 2016.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Sociaal Cultureel Werk Vlaardingen West",14995,"Nee","Nee","In overleg met de wijkvereniging Wijkbelangen Vettenoordsepolder worden activiteiten ontwikkeld en aangeboden voor de buurt.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Sociaal Cultureel Werk Vlaardingen West",14995,"Nee","Nee","In overleg met de wijkvereniging West op zijn Best worden activiteiten ontwikkeld en aangeboden voor de buurt.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Wijkcentrum t Nieuwelant",14995,"Nee","Nee","In overleg met de wijk worden activiteiten ontwikkeld en aangeboden voor de buurt.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Argos Zorggroep - onderdeel ErOpUit",18203,"Nee","Nee","Het organiseren en aanbieden van uitjes voor ouderen (boodschappen, cultuur & recreatie) in het kader van de bestrijding van sociaal isolement en eenzaamheid, bevordering van de participatie en zelfredzaamheid en ondersteuning van mantelzorg.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Aandachtscentrum Vlaardingen",21046,"Ja","Ja","Activiteiten op het gebied van voorkomen van maatschappelijke uitval, verlies van zelfstandigheid, uitsluiting en dakloosheid van mensen die kampen met meervoudige problematiek.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Vele Vlaardingers Eén Huis",25000,"Ja","Ja","Registreren en monitoren van discriminatiemeldingen, adviseren, informeren, voorlichten, rapporteren, bemmidddelen en doorverwijzen van melders van discriminatie. Ondersteunen van een netwerk van vrijwilligers die bemiddelen bij conflicten en discriminatie. 

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Minters",27843,"Nee","Nee","Scholiing en voorlichting aan professionals op het gebied van preventie en bestrijden armoede. ",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Scouting Vlaardingen",28654,"Nee","Nee","Het wekelijks spelen van het scoutingspel voor kinderen en jongeren en het organiseren van eenmalige activiteiten.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","GGZ Delfland",30466,"Nee","Nee","Trainingen, workshops en deskundigheidsbevordering depressiepreventie voor doelgroepen jeugd en ouderen. Voorkomen en beperken psychische gevolgen voor slachtoffers huiselijk geweld.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Onder Een Dak",30938,"Ja","Ja","In stand houding van een daderopvang huiselijk geweld met twee opvangplaatsen inclusief begeleiding voor de regio MVS.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Wijzer voor Openbaar Onderwijs in Vlaardingen en Maassluis",34326,"Nee","Nee","Activiteiten ter ondersteuning van oud-leerlingen van de Ericaschool en hun ouders. Activiteiten zijn gericht op participatie en zelfredzaamheid van deze oud-leerlingen en hun ouders.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Argos Zorggroep - onderdeel Oproepcentrale",57469,"Nee","Ja","Mantelzorgondersteuning en ondersteuning van kwetsbare mensen thuis door middel van inzet van vrijwilligers bij de mensen thuis.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Pameijer - Mozaik ",57942,"Nee","Ja","Het bieden van nazorg aan ex-gedetineerden in opdracht van de gemeentelijke coördinator nazorg ex-gedetineerden.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","CJV Vlaardingen",60888,"Nee","Nee","Groeps- en clubwerk voor jongeren in de leeftijd van 7 tot 12 jaar. Sociëteits- en groepswerk voor jongeren in de leeftijd van 12 tot 23 jaar. En eenmalige groepsactiviteiten zoals kamp en weekendwerk. In dienst hebben van een pedagogisch werker.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","UN1EK kinderopvang B.V.",63100,"Nee","Nee","Het bieden van kinderopvang ten behoeve van een thuiswonenend kind als onderdeel van een adequaat hulpverleningstraject op advies van het sociale wijkteam.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Careyn DWO NWN BV ",76163,"Nee","Nee","Praktische thuisbegeleiding in de wijkteams.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Timon",87700,"Ja","Ja","Levering 1 fte in het wijkteam conform RTA afspraak. Inzet is gelijk aan de inzet in 2015.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Minters",90000,"Nee","Nee","Tijdelijke uitbreiding  sociale wijkteam Westwijk met 1 FTE voor de periode van 1 jaar. ",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Minters",107379,"Ja","Ja","1,4 FTE extra  in de wijkteams

extra inzet van 32 uur gezinsspecialist in kader aanpak Nieuwkomers op de Globe

extra inzet van 76 uur gezinsspecialist in kader vanpilot OOM op de Schakel",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Veilig Thuis Advies en Steunpunt Huiselijk Geweld",139637,"Ja","Ja","Inzet van 2,84 fte in Veilig Thuis regio MVS tegemoetkoming deel loonkosten en automatiseringskosten. ",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Minters",199343,"Nee","Ja","Stucturele subsdiie (€110.000,-) voor basisinzet Expertise centrum Minters Mantelzorg en incidentele subsidie (€ 89.343,-) voor inzet op waardering en verbreding ondersteuning aan mantelzorgers.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Pameijer",208761,"Ja","Ja","Inloop voor GGZ.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Cooperatie VlaardingenWerkt",211423,"Nee","Nee","Gemeentebreed participatiekansen bieden naar vermogen en diensten ontwikkelen die een bijdrage leveren aan WMO-voorzieningen. Daarbij in de Westwijk een bijdrage leveren aan de leefbaarheid van de wijk. Een  deel van de subsidie wordt door het ROGplus betaald.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","TriviumLindenhof Jeugd en Opvoeding",289410,"Ja","Ja","Deelname aan het Jeugd- en Gezinsteam met 3,3 fte wijkteammedewerker.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","VluchtelingenWerk Maasdelta",304781,"Ja","Ja","Maatschappelijke begeleiding vergunninghouders, informatiepunt vluchtelingen, begeleiden nareizigers en Taalcentrumactiviteiten.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Antes - Bouman GGZ ",323902,"Ja","Ja","Inzetten bemoeizorg voor (zorgwekkende) zorgmijders met verslavingsproblematiek in Vlaardingen, Schiedam en Maassluis.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Minters",501870,"Ja","Ja","Inzet fte's t.b.v. Veilig Thuis.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Seniorenwelzijn MVS",512386,"Nee","Nee","Activiteiten voor ouderen in de wijk, ter bevordering van de zelfredzaamheid en de bestrijding van eenzaamheid.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","FlexusJeugdplein",677761,"Ja","Ja","Inzet in de wijkteams conform inzet 2015 + orthopedagoog + Pak je Kans (beschikt in nr 1527766)",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Onder Een Dak",934411,"Ja","Ja","Het faciliteren van 30 plaatsen nachtopvang en begeleiding in De Elementen in Vlaardingen aan dak- en thuislozen uit Maassluis, Vlaardingen en Schiedam.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Stichting Elckerlyc",1225052,"Ja","Ja","Opvang en begeleiding in de voorzieningen Crisisopvang, Vrouwenopvang/opvang na huiselijk geweld, begeleid wonen, centraal onthaal unit en noodopvang. ",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Minters",1331426,"Nee","Nee","Bureau Sociaal Raadslieden, Outreachende hulpverlening zorgwekkende zorgmijders, Ontruimingspreventie, Jongerenwerk, Opbouwwerk, Bouwspeelplaats.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Minters",1991482,"Ja","Ja","Aansturing, coördinatie en doorontwikkeling van de sociale wijkteams. Het inzetten van eigen personeel in de wijkteams (voormalig algemeen maatschappelijk werk, schoolmaatschappelijk werk en voormalig personeel BJZ).",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sociaal domein","Centrum voor Jeugd en Gezin Rijnmond",2050864,"Nee","Ja","Het bieden van de Wettelijke taak: het basistakenpakket en het aanvullend preventief pakket. Kosten huisvesting CJG en deelname aan de Jeugd- en Gezinsteams in Vlaardingen.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sport en Recreatie","Vlaardingse Reddingsbrigade",14500,"Nee","Nee","Organiseren en uitvioeren van reddendzwemmen en onderwaterhockey.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sport en Recreatie","UN1EK - Onderwijs en Opvang",60179,"Ja","Nee","Inzet van 0,89 fte combinatiefunctionaris. Samenwerkingsverband tussen IKC Prins Willem Alexander en Stadsbibliotheek Vlaardingen.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sport en Recreatie","Zwem Vereniging 'Vlaardingen' (ZVV)",73730,"Nee","Nee","Het organiseren en uitvoeren van rereatief zwemmen, Waterpolo trainingen en wedstrijden, Zwemmmen, tariningen en wedstrijden, participeren in het  beheren en exploteren van het zwembad De Kulk.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sport en Recreatie","Stichting Vlaardingen in beweging",170000,"Ja","Nee","Het inzetten van 6364,80 uur ten behoeve van het organiseren van sport- en beweegactiviteiten in de buurt, uitgesplitst per activiteit en doelgroep. Een bijdrage leveren aan meer sport- en beweegparticipatie per jaar. Het aanbieden van de regeling Maatschappelijke participatie kinderen.

",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sport en Recreatie","Stichting Beheer en Exploitatie Sportaccommodatie Holy",222567,"Nee","Nee","Openstelling aan het Basis onderwijs onderwijsveld 1.600 uur, Voortgezetonderwijs 3.120 uur, de sportsector 1.000 uur ",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sport en Recreatie","Stichting Vlaardingen in Beweging",237861,"Ja","Nee","Coördinatie ViB, Jongeren op Gezond Gewicht, Schoolsportprogramma, ViB mobiel, Activiteiten jongeren, Activiteiten ouderen, Activiteiten gehandicapten.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Sport en Recreatie","Stichting Zwem- en Recreatiebad De Kulk",404000,"Nee","Nee","Exploitatie zwembad.",10/02/17,"Vlaardingen",622,"NL"
2016,"Q4","Programma Wonen","Stichting tot Exploitatie van de Grote Kerk  te Vlaardingen",20000,"Nee","Nee","Bijdrage in de exploitatie van de Grote Kerk in Vlaardingen en het uitvoeren van activiteiten in de kerk ten behoeve van de instandhouding van het kerkgebouw. ",10/02/17,"Vlaardingen",622,"NL"
