FID,name,folder,group_,urlbig,rdx,rdy,se_anno_cad_data,gdb_geomattr_data,shape
zn_helicopterfotos_2011_03.11,jvh_4118.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4118.jpg,151921.570601,413194.169772,,,POINT (151921.5709999986 413194.1700000018)
zn_helicopterfotos_2011_03.12,jvh_4119.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4119.jpg,151944.610373,413194.155777,,,POINT (151944.6099999994 413194.1559999995)
zn_helicopterfotos_2011_03.13,jvh_4120.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4120.jpg,151956.141428,413212.691075,,,POINT (151956.1409999989 413212.69099999964)
zn_helicopterfotos_2011_03.14,jvh_4121.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4121.jpg,151979.181115,413212.677239,,,POINT (151979.18100000173 413212.6770000011)
zn_helicopterfotos_2011_03.15,jvh_4122.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4122.jpg,152002.231802,413231.205764,,,POINT (152002.23200000077 413231.20600000024)
zn_helicopterfotos_2011_03.16,jvh_4123.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4123.jpg,152025.271404,413231.192138,,,POINT (152025.27100000158 413231.19200000167)
zn_helicopterfotos_2011_03.17,jvh_4124.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4124.jpg,152036.802077,413249.727623,,,POINT (152036.80200000107 413249.7280000001)
zn_helicopterfotos_2011_03.18,jvh_4125.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4125.jpg,152059.841595,413249.714155,,,POINT (152059.84200000018 413249.71400000155)
zn_helicopterfotos_2011_03.19,jvh_4126.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4126.jpg,152140.511377,413305.294625,,,POINT (152140.51099999994 413305.2950000018)
zn_helicopterfotos_2011_03.20,jvh_4127.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4127.jpg,152186.600224,413323.811004,,,POINT (152186.6000000015 413323.8110000007)
zn_helicopterfotos_2011_03.21,jvh_4128.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4128.jpg,152209.639403,413323.798223,,,POINT (152209.63899999857 413323.7980000004)
zn_helicopterfotos_2011_03.22,jvh_4129.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4129.jpg,152267.257396,413360.85125,,,POINT (152267.25699999928 413360.8509999998)
zn_helicopterfotos_2011_03.23,jvh_4130.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4130.jpg,152313.345268,413379.368792,,,POINT (152313.3449999988 413379.368999999)
zn_helicopterfotos_2011_03.24,jvh_4131.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4131.jpg,152347.913381,413397.89279,,,POINT (152347.91299999878 413397.8929999992)
zn_helicopterfotos_2011_03.25,jvh_4132.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4132.jpg,152394.000616,413416.411071,,,POINT (152394.0009999983 413416.41099999845)
zn_helicopterfotos_2011_03.26,jvh_4133.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4133.jpg,152440.087512,413434.929775,,,POINT (152440.08799999952 413434.9299999997)
zn_helicopterfotos_2011_03.27,jvh_4134.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4134.jpg,152463.135484,413453.460416,,,POINT (152463.13500000164 413453.4600000009)
zn_helicopterfotos_2011_03.28,jvh_4135.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4135.jpg,152474.654777,413453.454645,,,POINT (152474.6550000012 413453.4549999982)
zn_helicopterfotos_2011_03.29,jvh_4136.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4136.jpg,152497.702537,413471.985445,,,POINT (152497.7030000016 413471.9849999994)
zn_helicopterfotos_2011_03.30,jvh_4137.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4137.jpg,152555.316713,413509.041777,,,POINT (152555.31700000167 413509.04199999943)
zn_helicopterfotos_2011_03.31,jvh_4138.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4138.jpg,152578.355043,413509.030684,,,POINT (152578.35500000045 413509.0309999995)
zn_helicopterfotos_2011_03.32,jvh_4139.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4139.jpg,152601.402167,413527.56196,,,POINT (152601.40199999884 413527.561999999)
zn_helicopterfotos_2011_03.33,jvh_4140.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4140.jpg,152624.440412,413527.551078,,,POINT (152624.44000000134 413527.55099999905)
zn_helicopterfotos_2011_03.34,jvh_4141.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4141.jpg,152705.091095,413564.59835,,,POINT (152705.09099999815 413564.59800000116)
zn_helicopterfotos_2011_03.35,jvh_4142.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4142.jpg,152843.343259,413620.164287,,,POINT (152843.34299999848 413620.1640000008)
zn_helicopterfotos_2011_03.36,jvh_4143.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4143.jpg,152889.426634,413638.68711,,,POINT (152889.42700000107 413638.686999999)
zn_helicopterfotos_2011_03.37,jvh_4144.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4144.jpg,152923.990845,413657.215072,,,POINT (152923.9910000004 413657.21499999985)
zn_helicopterfotos_2011_03.38,jvh_4145.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4145.jpg,152947.036017,413675.747934,,,POINT (152947.03599999845 413675.7479999997)
zn_helicopterfotos_2011_03.39,jvh_4146.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4146.jpg,152970.073585,413675.738635,,,POINT (152970.07400000095 413675.73900000006)
zn_helicopterfotos_2011_03.40,jvh_4147.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4147.jpg,152981.599761,413694.276292,,,POINT (152981.6000000015 413694.27600000054)
zn_helicopterfotos_2011_03.41,jvh_4148.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4148.jpg,153004.637244,413694.267151,,,POINT (153004.63699999824 413694.2670000009)
zn_helicopterfotos_2011_03.42,jvh_4149.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4149.jpg,153016.163251,413712.804888,,,POINT (153016.16299999878 413712.8049999997)
zn_helicopterfotos_2011_03.43,jvh_4150.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4150.jpg,153223.473821,413638.558783,,,POINT (153223.47399999946 413638.55900000036)
zn_helicopterfotos_2011_03.44,jvh_4151.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4151.jpg,153223.473821,413638.558783,,,POINT (153223.47399999946 413638.55900000036)
zn_helicopterfotos_2011_03.45,jvh_4152.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4152.jpg,153223.473821,413638.558783,,,POINT (153223.47399999946 413638.55900000036)
zn_helicopterfotos_2011_03.46,jvh_4153.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4153.jpg,153211.948408,413620.020573,,,POINT (153211.94799999893 413620.0210000016)
zn_helicopterfotos_2011_03.47,jvh_4154.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4154.jpg,153154.347096,413601.498982,,,POINT (153154.34699999914 413601.4990000017)
zn_helicopterfotos_2011_03.48,jvh_4155.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4155.jpg,153096.74536,413582.978052,,,POINT (153096.74500000104 413582.9780000001)
zn_helicopterfotos_2011_03.49,jvh_4156.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4156.jpg,152244.228496,413379.406028,,,POINT (152244.22800000012 413379.4059999995)
zn_helicopterfotos_2011_03.50,jvh_4157.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4157.jpg,152290.316283,413397.923358,,,POINT (152290.31599999964 413397.9230000004)
zn_helicopterfotos_2011_03.51,jvh_4158.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4158.jpg,152313.364976,413416.453313,,,POINT (152313.36499999836 413416.4530000016)
zn_helicopterfotos_2011_03.52,jvh_4159.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4159.jpg,152336.40373,413416.441112,,,POINT (152336.40399999917 413416.44099999964)
zn_helicopterfotos_2011_03.53,jvh_4160.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4160.jpg,152359.442484,413416.429016,,,POINT (152359.44200000167 413416.4290000014)
zn_helicopterfotos_2011_03.54,jvh_4161.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4161.jpg,152382.481239,413416.417027,,,POINT (152382.48099999875 413416.41699999943)
zn_helicopterfotos_2011_03.55,jvh_4162.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4162.jpg,152405.519993,413416.405142,,,POINT (152405.51999999955 413416.4050000012)
zn_helicopterfotos_2011_03.56,jvh_4163.jpg,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch,zuidwillemsvaart\2011-03_denbosch,https://downloads.rijkswaterstaatdata.nl/Regio/zuid_nederland/helicopterfotos_dnb/geogegevens/raster/zuidwillemsvaart/2011-03_denbosch/jvh_4163.jpg,152509.157858,413342.183927,,,POINT (152509.15799999982 413342.18400000036)
