X,Y,FID,Actief,Type,Locatie,Code,Naam,Aanduiding,Straat,Wijk,Plaatsnaam,Gemeente,Beheerder,Objectgroe,Typenummer,Bouwjaar,Levensduur
4.3563524385157,51.9874127297247,72,TRUE,Speelplek,2301-03 - Kalfjeslaan trapveld,2301-03,Kalfjeslaan trapveld,Trapveld,Kalfjeslaan,Tanthof Oost,Delft,Delft,Gemeente, , ,2014,20
4.36909102291292,52.0092318735136,73,TRUE,Speelplek,2800-06 - Boka,2800-06,Boka,Speelplaats,Kanaalweg,Wippolder 28,Delft,Delft,Gemeente, , ,2009,12
4.35525997806785,52.0248735955005,75,TRUE,Speelplek,1201-WOC-02 - Kingstonstraat,1201-WOC-02,Kingstonstraat,Bewaakte speelplaats van derden,Kingstonstraat,Vrijenban 12,Delft,Delft,Beheerder speelplek (Margo), , , ,20
4.33796087276478,52.0114538973756,76,TRUE,Speelplek,1401-10 - Kinschotstraat,1401-10,Kinschotstraat,Speelplaats,Kinschotstraat,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2007,15
4.37749338295515,52.0056627067386,77,TRUE,Speelplek,2803-10 - Kloosterkade,2803-10,Kloosterkade,Speelplaats,Kloosterkade,Wippolder 28,Delft,Delft,Gemeente, , ,2019,12
4.35808823061124,51.9810120692154,78,TRUE,Speelplek,2303-26 - Kluutring,2303-26,Kluutring,Speelplaats,Kluutring,Tanthof Oost,Delft,Delft,Gemeente, , ,2003,15
4.33064189179141,52.0095901154444,79,TRUE,Speelplek,2614-06 - Kniekas,2614-06,Kniekas,Speelplaats,Kniekas,Harnaschpolder,Delft,Delft,Gemeente, , ,2012,15
4.3579860932462,51.9848999157218,80,TRUE,Speelplek,2301-06 - Koekamp,2301-06,Koekamp,Speelplaats,Koekamp,Tanthof Oost,Delft,Delft,Gemeente, , ,2011,10
4.36621248379972,52.0150065198313,81,TRUE,Speelplek,1204-06 - Koepoortstraat,1204-06,Koepoortstraat,Speelplaats,koepoortstraat,Vrijenban 12,Delft,Delft,Gemeente, , ,2004,13
4.33702261623988,51.9876701030389,82,TRUE,Speelplek,2507-07 - Koetlaan,2507-07,Koetlaan,Speel/trap,Koetlaan,Buitenhof,Delft,Delft,Gemeente, , ,2002,16
4.36358701020982,52.0027314328498,83,TRUE,Speelplek,2800-03 - Koningsveld,2800-03,Koningsveld,Speelplaats,Koningsveld,Wippolder 28,Delft,Delft,Gemeente, , ,2006,12
4.32670403517805,52.0100165475872,84,TRUE,Speelplek,2614-03 - Kopkas,2614-03,Kopkas,Speelplaats,Kopkas,Harnaschpolder,Delft,Delft,Gemeente, , ,2010,12
4.32529125734282,52.0064383396089,85,TRUE,Speelplek,2614-09 - Kortenhoeve,2614-09,Kortenhoeve,Speelplaats,Kortenhoeve,Harnaschpolder,Delft,Delft,Gemeente, , ,2015,12
4.36316338720367,51.9818832344719,86,TRUE,Speelplek,2304-19 - Kraaienstraat,2304-19,Kraaienstraat,Speelplaats,Kraaienstraat,Tanthof Oost,Delft,Delft,Gemeente, , ,2008,12
4.36170094664176,51.9845150036329,87,TRUE,Speelplek,2302-09 - Kraanvogelpad Basket,2302-09,Kraanvogelpad Basket,Basketbal,Kraanvogelpad,Tanthof Oost,Delft,Delft,Gemeente, , ,2002,15
4.34049404873578,52.0087023114892,88,TRUE,Speelplek,1402-08B - Kringloop,1402-08B,Kringloop,Basketbal,Kringloop,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2003,15
4.36062188490552,52.0030206665515,89,TRUE,Speelplek,2700-01 - Laan van van der Gaag,2700-01,Laan van van der Gaag,Speelplaats,Laan van van der Gaag,Schieweg,Delft,Delft,Gemeente, , ,2007,12
4.32526103827555,52.0074612142396,90,TRUE,Speelplek,2614-08 - Leehoeve,2614-08,Leehoeve,Speelplaats,Leehoeve,Harnaschpolder,Delft,Delft,Gemeente, , ,2015,12
4.35775243807507,51.9802301617842,91,TRUE,Speelplek,2305-23 - Leeuweriklaan,2305-23,Leeuweriklaan,Speelplaats,Leeuweriklaan,Tanthof Oost,Delft,Delft,Gemeente, , ,2013,12
4.35897891067725,51.984717674137,92,TRUE,Speelplek,2301-33 - Lepelaarstraat trapveld,2301-33,Lepelaarstraat trapveld,Trapveld,Lepelaarstraat,Tanthof Oost,Delft,Delft,Gemeente, , ,2005,15
4.36059450667506,51.982728804834,93,TRUE,Speelplek,2303-29 - Lepelaarstraat,2303-29,Lepelaarstraat,Speelplaats,Lepelaarstraat,Tanthof Oost,Delft,Delft,Gemeente, , ,2005,15
4.32824470988907,52.0090856896408,94,TRUE,Speelplek,2614-04 - Lessenaar,2614-04,Lessenaar,Speelplaats,Lessenaar,Harnaschpolder,Delft,Delft,Gemeente, , ,2010,15
4.34085590191374,51.9825688401008,95,TRUE,Speelplek,2201-10 - Liberiastraat,2201-10,Liberiastraat,Speelplaats,Liberiastraat,Tanthof west 22,Delft,Delft,Gemeente, , ,2017,15
4.33914107978991,51.9954852899979,96,TRUE,Speelplek,2501-27 - Lisztstraat,2501-27,Lisztstraat,Speelplaats,Liszstraat,Buitenhof,Delft,Delft,Gemeente, , ,2017,15
4.34378362068147,52.0052221843036,97,TRUE,Speelplek,1402-20 - Lodenvloer,1402-20,Lodenvloer,Speelplaats,Lodenvloer,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2019,12
4.35887101253747,51.9915904775524,98,TRUE,Speelplek,2406-00 - Lodewijk van Deysselhof,2406-00,Lodewijk van Deysselhof,Speelplaats,Lodewijk van Deysselhof,Voorhof 24,Delft,Delft,Gemeente, , ,2002,15
4.35443839449799,52.0252431126789,99,TRUE,Speelplek,1201-14 - Lombokstraat,1201-14,Lombokstraat,Krajicek Playground,Lombokstraat,Vrijenban 12,Delft,Delft,Gemeente, , ,2007,15
4.33921694113891,51.9856639430854,100,TRUE,Speelplek,2509-41 - Loorhof De,2509-41,Loorhof De,Speelplaats,Loorhof De,Buitenhof,Delft,Delft,Gemeente, , ,2002,16
4.36592852271218,52.0055854948382,101,TRUE,Speelplek,2800-07 - Maerten Trompstraat,2800-07,Maerten Trompstraat,Speelplaats,Maerten Trompstraat,Wippolder 28,Delft,Delft,Gemeente, , ,2011,10
4.33949333527907,51.9833541138008,102,TRUE,Speelplek,2201-13 - Maliesingel,2201-13,Maliesingel,Speelplaats,Maliesingel,Tanthof west 22,Delft,Delft,Gemeente, , ,2001,16
4.34588253347056,51.9869294290962,103,TRUE,Speelplek,2509-43 - Marchall laan,2509-43,Marchall laan,Speelplaats,Marchallaan,Buitenhof,Delft,Delft,Gemeente, , ,2003,15
4.3648616331566,52.0153630683729,104,TRUE,Speelplek,1204-43 - Maria van Oosterwijckstraat,1204-43,Maria van Oosterwijckstraat,Speelplaats,Maria van Oosterwijckstraat,Vrijenban 12,Delft,Delft,Gemeente, , ,2002,15
4.34845742714392,52.0155494518085,105,TRUE,Speelplek,1301-01 - Markenplein,1301-01,Markenplein,Trapveld,Markenplein,Hof van Delft,Delft,Delft,Gemeente, , ,2012,15
4.3575198160016,52.015477512713,106,TRUE,Speelplek,1103-21 - Mastenstraat Van der,1103-21,Mastenstraat Van der,Speelplaats,Mastenstraat Van der,Binnenstad,Delft,Delft,Gemeente, , ,2002,16
4.34285665942937,51.9776344013946,107,TRUE,Speelplek,2204-29 - Medinastraat trapveld,2204-29,Medinastraat trapveld,Trapveld,Medinastraat,Tanthof west 22,Delft,Delft,Gemeente, , ,2012,20
4.35587504452853,51.980852103215,108,TRUE,Speelplek,2303-31 - Meerkoetpad korfbalveld,2303-31,Meerkoetpad korfbalveld,Korfbal,Meerkoetpad,Tanthof Oost,Delft,Delft,Gemeente, , ,2006,15
4.35269912703003,51.9943776584037,109,TRUE,Speelplek,2405-07 - Menno ter Braaklaan trapveld,2405-07,Menno ter Braaklaan trapveld,korf/volley,Menno ter Braaklaan,Voorhof 24,Delft,Delft,Gemeente, , ,2003,20
4.34775806857702,51.9822514157369,110,TRUE,Speelplek,2203-23 - Mexicohof,2203-23,Mexicohof,Speelplaats,Mexicohof,Tanthof west 22,Delft,Delft,Gemeente, , ,2001,16
4.36478071746112,52.006056072092,111,TRUE,Speelplek,2800-01 - Mijnbouwstraat,2800-01,Mijnbouwstraat,Speelplaats,Mijnbouwstraat,Wippolder 28,Delft,Delft,Gemeente, , ,2003,15
4.35727910069738,51.9982116559008,112,TRUE,Speelplek,2403-09 - Minervaplein,2403-09,Minervaplein,Speel/trap,Minervaplein,Voorhof 24,Delft,Delft,Gemeente, , ,2005,15
4.34608048785822,52.0008253178827,113,TRUE,Speelplek,1404-28 - Minette Stormstraat,1404-28,Minette Stormstraat,Speel/trap,Minette Stormstraat,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2002,15
4.33000409352039,52.0127437038836,114,TRUE,Speelplek,2614-10 - Moermantuinen,2614-10,Moermantuinen,Speelplaats,Moermantuinen,Harnaschpolder,Delft,Delft,Gemeente, , ,2013,20
4.33924636426332,52.0005637585791,115,TRUE,Speelplek,2614-01 - Molenweide,2614-01,Molenweide,Speelplaats,Molenweide,Voordijkshoorn 14,Delft,Delft,Gemeente, , ,2008,15
4.35917290395532,51.9929473718248,116,TRUE,Speelplek,2407-02 - Multatuliweg t.o.v. Lidle,2407-02,Multatuliweg t.o.v. Lidle,Speel/trap,Multatuliweg/ Heijermanlaan,Voorhof 24,Delft,Delft,Gemeente, , ,2003,15
4.37388733464054,52.0049392212057,117,TRUE,Speelplek,2801-11 - Muyskenlaan trapveld,2801-11,Muyskenlaan trapveld,Trapveld,Muyskenlaan,Wippolder 28,Delft,Delft,Gemeente, , ,2004,20
4.34607287338144,51.9810989790125,118,TRUE,Speelplek,2202-22 - Nairobiplaats/Kenyattastraat,2202-22,Nairobiplaats/Kenyattastraat,Speelplaats,Nairobiplaats/Kenyattastraat,Tanthof west 22,Delft,Delft,Gemeente, , ,2003,15
4.3796303119451,52.0071600329366,119,TRUE,Speelplek,2802-12 - Nassauplein,2802-12,Nassauplein,Speel/trap,Nassauplein,Wippolder 28,Delft,Delft,Gemeente, , ,2003,15
4.34403986264523,51.9824637208018,120,TRUE,Speelplek,2202-21 - Nigeriastraat,2202-21,Nigeriastraat,Speel / trap / Krajicek Playground,Nigeriastraat / de Bron,Tanthof west 22,Delft,Delft,Gemeente, , ,2007,15
4.3280053523538,52.0120153443457,121,TRUE,Speelplek,2614-11 - Noweetuinen,2614-11,Noweetuinen,Speelplaats,Noweetuinen,Harnaschpolder,Delft,Delft,Gemeente, , ,2016,12
4.35059555059099,51.9795176044651,122,TRUE,Speelplek,2204-27 - Oe Thanstraat,2204-27,Oe Thanstraat,Speelplaats,Oe Thanstraat,Tanthof west 22,Delft,Delft,Gemeente, , ,2016,15
4.34319534361593,51.9840548052343,123,TRUE,Speelplek,2202-11 - Oliver Tombapad trapveld,2202-11,Oliver Tombapad trapveld,Trapveld,Oliver Tombopad,Tanthof west 22,Delft,Delft,Gemeente, , ,2003,14
4.37092541811398,52.0113662949632,124,TRUE,Speelplek,1207-02 - Oostblok,1207-02,Oostblok,Speelplaats,Oostblok,Vrijenban 12,Delft,Delft,Gemeente, , ,2002,16
4.36348431383007,52.0162352758613,125,TRUE,Speelplek,1204-07 - Oostsingel,1204-07,Oostsingel,Speelplaats,Oostsingel,Vrijenban 12,Delft,Delft,Gemeente, , ,2010,11
4.36661735262801,52.0120500172797,126,TRUE,Speelplek,1108-31 - Oranjestraat,1108-31,Oranjestraat,Speel/trap,Oranjestraat,Binnenstad,Delft,Delft,Gemeente, , ,2001,20
4.35192659200917,51.985359474402,127,TRUE,Speelplek,2203-05 - Orinocostraat,2203-05,Orinocostraat,Speelplaats,Orinocostraat,Tanthof west 22,Delft,Delft,Gemeente, , ,2009,12
4.36915610765073,52.0173009092814,128,TRUE,Speelplek,1206-08 - Oude IJsbaan,1206-08,Oude IJsbaan,Speelplaats,Oude IJsbaan,Vrijenban 12,Delft,Delft,Gemeente, , ,2011,12
4.36927134102466,52.0178707696372,129,TRUE,Speelplek,1206-08A - Oude IJsbaan trapveld,1206-08A,Oude IJsbaan trapveld,Trapveld,Oude IJsbaan,Vrijenban 12,Delft,Delft,Gemeente, , ,2014,20
4.35868691901396,52.0160651560312,130,TRUE,Speelplek,1103-22 - Paardenmarkt,1103-22,Paardenmarkt,Speelplaats,Paardenmarkt,Binnenstad,Delft,Delft,Gemeente, , ,2013,12
