FID,id,name,type,parentid,userid,x,y,z,color,gdb_geomattr_data,shape
dmnodes.15,207,Waddenzee Den Helder,RR - Open Water,3B_OPENWATER,0,113741.5781,553056.0625,0,16711680,,POINT (113741.57809999958 553056.0625)
dmnodes.16,208,Districtslozing Wieringermeer,RR - Open Water,3B_OPENWATER,0,122454.5745,552051.6888,0,16711680,,POINT (122454.57449999824 552051.6887999997)
dmnodes.17,214,"Tsjerk Hiddes sluizen Harlingen,",RR - Open Water,3B_OPENWATER,0,156836.0935,572134.7553,0,16711680,,POINT (156836.0934999995 572134.7553000003)
dmnodes.18,215,Waddenzee/Lauwersmeer,RR - Open Water,3B_OPENWATER,0,207366.2183,606955.7225,0,16711680,,POINT (207366.21829999983 606955.7225000001)
dmnodes.19,217,"Waddenzee,Sluizen Delfzijl",RR - Open Water,3B_OPENWATER,0,256463.875,594643.5625,0,16711680,,POINT (256463.875 594643.5625)
dmnodes.20,218,"Waddenzee,gemnaal Rozema Termunt",RR - Open Water,3B_OPENWATER,0,264685.4063,591891.8125,0,16711680,,POINT (264685.40630000085 591891.8125)
dmnodes.21,219,"Waddenzee, Nieuwe Statenzijl",RR - Open Water,3B_OPENWATER,0,276702.875,584701.0625,0,16711680,,POINT (276702.875 584701.0625)
dmnodes.22,239,Roer,RR - Open Water,3B_OPENWATER,0,204048.9804,353405.4342,0,16711680,,POINT (204048.98039999977 353405.4342)
dmnodes.23,240,Swalm,RR - Open Water,3B_OPENWATER,0,206422.9834,360325.4007,0,16711680,,POINT (206422.9833999984 360325.4006999992)
dmnodes.24,253,Waddenzee,RR - Open Water,3B_OPENWATER,0,143447.875,558269,0,16711680,,POINT (143447.875 558269)
dmnodes.25,255,Zaan-Noordzeekanaal,RR - Boundary,3B_BOUNDARY,0,109657.5101,498953.0133,0,33023,,POINT (109657.5100999996 498953.0133000016)
dmnodes.26,331,Doornenburg,RR - Boundary,3B_BOUNDARY,0,196107.6989,435261.1173,0,33023,,POINT (196107.69889999926 435261.11730000004)
dmnodes.27,333,van Kuijkgemaal,RR - Boundary,3B_BOUNDARY,0,174541.693,440041.0662,0,33023,,POINT (174541.69299999997 440041.0661999993)
dmnodes.28,346,Linge Merwedekanaal,RR - Boundary,3B_BOUNDARY,0,128950.5871,431354.2694,0,33023,,POINT (128950.58709999919 431354.2694000006)
dmnodes.29,349,Linge ARK,RR - Boundary,3B_BOUNDARY,0,158555.5726,436907.0289,0,33023,,POINT (158555.5725999996 436907.0289000012)
dmnodes.30,416,Haringvliet,RR - Boundary,3B_BOUNDARY,0,72076.1428,422755.4821,0,33023,,POINT (72076.14279999956 422755.48209999874)
dmnodes.31,429, ,RR - Boundary,3B_BOUNDARY,0,82920.8225,427623.0254,0,33023,,POINT (82920.82250000164 427623.02540000156)
dmnodes.32,434,Kromme Rijn,RR - Boundary,3B_BOUNDARY,0,151081.0141,443037.5655,0,33023,,POINT (151081.01410000026 443037.5654999986)
dmnodes.33,435, ,RR - Boundary,3B_BOUNDARY,0,134275.1115,446473.2736,0,33023,,POINT (134275.11149999872 446473.2736000009)
dmnodes.34,436,Lek,RR - Boundary,3B_BOUNDARY,0,123018.9748,441093.615,0,33023,,POINT (123018.97480000183 441093.61499999836)
dmnodes.35,438,Parksluizen,RR - Boundary,3B_BOUNDARY,0,81274.9817,436485.1262,0,33023,,POINT (81274.98169999942 436485.1262000017)
dmnodes.36,439,Gemaal Westland-Zaaijer,RR - Boundary,3B_BOUNDARY,0,78100.1696,438218.4027,0,33023,,POINT (78100.16959999874 438218.4026999995)
dmnodes.37,440,Lek,RR - Boundary,3B_BOUNDARY,0,109225.5704,445172.2426,0,33023,,POINT (109225.57039999962 445172.2426000014)
dmnodes.38,450,ARK-Noordergemaal,RR - Boundary,3B_BOUNDARY,0,134559.7331,454977.6464,0,33023,,POINT (134559.73310000077 454977.6464000009)
dmnodes.39,451,De Aanvoerder,RR - Boundary,3B_BOUNDARY,0,133533.6693,455377.7444,0,33023,,POINT (133533.66930000111 455377.74439999834)
dmnodes.40,452, ,RR - Boundary,3B_BOUNDARY,0,131176.5229,465699.003,0,33023,,POINT (131176.52290000021 465699.0029999986)
dmnodes.41,453, ,RR - Boundary,3B_BOUNDARY,0,131733.7202,480018.3567,0,33023,,POINT (131733.72019999847 480018.3566999994)
dmnodes.42,454,IJfront,RR - Boundary,3B_BOUNDARY,0,121533.9422,492204.5423,0,33023,,POINT (121533.94220000133 492204.5423000008)
dmnodes.43,455,Halfweg-Noordzeekanaal,RR - Boundary,3B_BOUNDARY,0,109501.9171,493199.1589,0,33023,,POINT (109501.91710000113 493199.15890000015)
dmnodes.44,501, ,RR - Boundary,3B_BOUNDARY,0,175226.1577,323378.9602,0,33023,,POINT (175226.15769999847 323378.96020000055)
dmnodes.45,505, ,RR - Boundary,3B_BOUNDARY,0,189651.5026,355310.7062,0,33023,,POINT (189651.5025999993 355310.7061999999)
dmnodes.46,510, ,RR - Boundary,3B_BOUNDARY,0,187778.6932,415899.832,0,33023,,POINT (187778.69319999963 415899.83199999854)
dmnodes.47,513,Den Bosch,RR - Boundary,3B_BOUNDARY,0,148135.5483,416776.5695,0,33023,,POINT (148135.54830000177 416776.5694999993)
dmnodes.48,514,Amer,RR - Boundary,3B_BOUNDARY,0,118192.6815,413644.2032,0,33023,,POINT (118192.68149999902 413644.20320000127)
dmnodes.49,517,Volkerak,RR - Boundary,3B_BOUNDARY,0,76300.8398,408299.7999,0,33023,,POINT (76300.83980000019 408299.79989999905)
dmnodes.50,518,Eendracht,RR - Boundary,3B_BOUNDARY,0,74816.1688,399066.9741,0,33023,,POINT (74816.1688000001 399066.97410000116)
dmnodes.51,591,Markermeer,RR - Boundary,3B_BOUNDARY,0,142065.9483,495597.8871,0,33023,,POINT (142065.94830000028 495597.88709999993)
dmnodes.52,592,Markermeer,RR - Boundary,3B_BOUNDARY,0,140656.4649,495681.5426,0,33023,,POINT (140656.46489999816 495681.5425999984)
dmnodes.53,1001,Overijsselsche Vecht,RR - Open Water,3B_OPENWATER,0,253103.8222,507205.7485,0,16711680,,POINT (253103.8222000003 507205.7485000007)
dmnodes.54,1002,Fictief inlaatpunt t.b.v. model,RR - Open Water,3B_OPENWATER,0,247452.9531,514939.3438,0,16711680,,POINT (247452.95309999958 514939.34380000085)
dmnodes.55,1100,"Twenthekan.,Eefde-Delden &zijkan",RR - Open Water,3B_OPENWATER,0,241406.7969,472996.4063,0,16711680,,POINT (241406.79690000042 472996.40630000085)
dmnodes.56,1101,"Twenthekan.,Delden-Hengelo",RR - Open Water,3B_OPENWATER,0,245848.9219,474574.5313,0,16711680,,POINT (245848.92190000042 474574.53130000085)
dmnodes.57,1102,"Twenthekan.,Hengelo-Enschede",RR - Open Water,3B_OPENWATER,0,255317.6406,471418.2813,0,16711680,,POINT (255317.64059999958 471418.28130000085)
dmnodes.58,1103,Overijsselsch kan. 1 (Almelo - d,RR - Open Water,3B_OPENWATER,0,234981.6875,496593.1563,0,16711680,,POINT (234981.6875 496593.15630000085)
dmnodes.59,1104,Vecht (grens),RR - Open Water,3B_OPENWATER,0,244153.9063,515605.6563,0,16711680,,POINT (244153.90630000085 515605.65630000085)
dmnodes.60,1105,Overijsselse Vecht,RR - Open Water,3B_OPENWATER,0,223482.9063,503820.4688,0,16711680,,POINT (223482.90630000085 503820.46880000085)
dmnodes.61,1106,Overijsselse Vecht Zwolle/Zwarte,RR - Open Water,3B_OPENWATER,0,203356.5625,508591.7813,0,16711680,,POINT (203356.5625 508591.78130000085)
dmnodes.62,1107,Overijsselsch kan. Vroomshoop -,RR - Open Water,3B_OPENWATER,0,227952.3125,494364.3438,0,16711680,,POINT (227952.3125 494364.34380000085)
dmnodes.63,1108,Overijsselsch kan. Hankate - Lem,RR - Open Water,3B_OPENWATER,0,209435.9063,497793.2813,0,16711680,,POINT (209435.90630000085 497793.28130000085)
dmnodes.64,1109,"Soestwetering,Almelose water,sta",RR - Open Water,3B_OPENWATER,0,201418.4531,504543.8125,0,16711680,,POINT (201418.45309999958 504543.8125)
dmnodes.65,1110,Grachten van Coevorden,RR - Open Water,3B_OPENWATER,0,246141.1563,519989.3125,0,16711680,,POINT (246141.15630000085 519989.3125)
dmnodes.66,1111,Stieljeskanaal,RR - Open Water,3B_OPENWATER,0,252439.1698,524418.4509,0,16711680,,POINT (252439.1697999984 524418.4508999996)
dmnodes.67,1112,Kan. Coevorden Zwijnderen,RR - Open Water,3B_OPENWATER,0,242896.916,522808.9141,0,16711680,,POINT (242896.91600000113 522808.9140999988)
dmnodes.68,1113,Lutter Hoofdwijk,RR - Open Water,3B_OPENWATER,0,234720.0156,516095.6875,0,16711680,,POINT (234720.01559999958 516095.6875)
dmnodes.69,1114,Ommer Kanaal,RR - Open Water,3B_OPENWATER,0,231292.5313,514704.9063,0,16711680,,POINT (231292.53130000085 514704.90630000085)
dmnodes.70,1115,Hoogeveensche vaart pand 1,RR - Open Water,3B_OPENWATER,0,212848.6709,522763.6781,0,16711680,,POINT (212848.6708999984 522763.67810000107)
dmnodes.71,1116,Meppelerdiep,RR - Open Water,3B_OPENWATER,0,207169.4196,523652.3096,0,16711680,,POINT (207169.41959999874 523652.30959999934)
dmnodes.72,1117,Hoogeveensche Vaart pand IV (tra,RR - Open Water,3B_OPENWATER,0,231601.4396,527181.4048,0,16711680,,POINT (231601.4395999983 527181.4048000015)
dmnodes.73,1120,Beilervaart (gemaal Holte/Holter,RR - Open Water,3B_OPENWATER,0,231629.7188,540024.1875,0,16711680,,POINT (231629.71880000085 540024.1875)
dmnodes.74,1121,Drentse Hoofdvaart (Smildersluis,RR - Open Water,3B_OPENWATER,0,234383.9957,560586.9946,0,16711680,,POINT (234383.99570000172 560586.9946000017)
dmnodes.75,1122,"Linthorst Homan kan, gemaal Hold",RR - Open Water,3B_OPENWATER,0,231978.5437,539057.8275,0,16711680,,POINT (231978.5436999984 539057.8275000006)
dmnodes.76,1123,Veendam-Musselkanaal,RR - Open Water,3B_OPENWATER,0,251888.9353,563850.119,0,16711680,,POINT (251888.9353 563850.118999999)
dmnodes.77,1125,Friese Boezem,RR - Open Water,3B_OPENWATER,0,179472.5938,568472.375,0,16711680,,POINT (179472.59380000085 568472.375)
dmnodes.78,1127,Gemaal Dorkwerd (Reitdiep/Van St,RR - Open Water,3B_OPENWATER,0,234838.2423,578503.16,0,16711680,,POINT (234838.24230000004 578503.1600000001)
dmnodes.79,1128,Lauwersmeer,RR - Open Water,3B_OPENWATER,0,208025.7262,599536.2585,0,16711680,,POINT (208025.72619999945 599536.2584999986)
dmnodes.80,1129,Zuidlaardermeer,RR - Open Water,3B_OPENWATER,0,244390.314,568135.0454,0,16711680,,POINT (244390.3139999993 568135.0454000011)
dmnodes.81,1130,Winschoterdiep 1,RR - Open Water,3B_OPENWATER,0,245023.7344,576504.1875,0,16711680,,POINT (245023.73440000042 576504.1875)
dmnodes.82,1131,Winschoterdiep 2 (debietmeting Z,RR - Open Water,3B_OPENWATER,0,255694.5625,576452.8125,0,16711680,,POINT (255694.5625 576452.8125)
dmnodes.83,1132,Monding Winschoterdiep (de Bult/,RR - Open Water,3B_OPENWATER,0,275369,578006.375,0,16711680,,POINT (275369 578006.375)
dmnodes.84,1134,Winschoterdiep/Eems- en Verbindi,RR - Open Water,3B_OPENWATER,0,238736.5916,585453.2898,0,16711680,,POINT (238736.59160000086 585453.2897999994)
dmnodes.85,1135,Monding Wildervanckkanaal in Sta,RR - Open Water,3B_OPENWATER,0,254150.4242,570991.663,0,16711680,,POINT (254150.42419999838 570991.6629999988)
dmnodes.86,1136,OldAmbtboezem,RR - Open Water,3B_OPENWATER,0,260514.2567,584729.1502,0,16711680,,POINT (260514.25670000166 584729.1501999982)
dmnodes.87,1137,Veendam-Musselkanaal,RR - Open Water,3B_OPENWATER,0,260450.5492,558047.8335,0,16711680,,POINT (260450.54919999838 558047.8335000016)
dmnodes.88,1138,"Oranjekanaal,traject Bargersluis",RR - Open Water,3B_OPENWATER,0,258158.7737,531488.916,0,16711680,,POINT (258158.77369999886 531488.9160000011)
dmnodes.89,1139,Electraboezem (V. Starckenborgka,RR - Open Water,3B_OPENWATER,0,223921.2188,586704.125,0,16711680,,POINT (223921.21880000085 586704.125)
dmnodes.90,1140,Stadskanaal/Musselkanaal,RR - Open Water,3B_OPENWATER,0,263691.3125,551167.75,0,16711680,,POINT (263691.3125 551167.75)
dmnodes.91,1142,Hoogeveensche Vaart pand VI (bov,RR - Open Water,3B_OPENWATER,0,258388.7075,527666.2662,0,16711680,,POINT (258388.70749999955 527666.2661999986)
dmnodes.92,1143,Hoogeveensche Vaart pand V (Noor,RR - Open Water,3B_OPENWATER,0,239160.4914,527522.5575,0,16711680,,POINT (239160.4913999997 527522.557500001)
dmnodes.93,1144,"Hoogeveense vaart,pand II (Traje",RR - Open Water,3B_OPENWATER,0,219255.7969,521761.1563,0,16711680,,POINT (219255.79690000042 521761.15630000085)
dmnodes.94,1145,"Hoogeveense vaart,pand III (traj",RR - Open Water,3B_OPENWATER,0,225895.5156,525624.25,0,16711680,,POINT (225895.51559999958 525624.25)
dmnodes.95,1146,Drentse Hoofdvaart (Paradijsslui,RR - Open Water,3B_OPENWATER,0,209326.2969,525873.4375,0,16711680,,POINT (209326.29690000042 525873.4375)
dmnodes.96,1147,Drentse Hoofdvaart (Havelterslui,RR - Open Water,3B_OPENWATER,0,212522.1563,531270.875,0,16711680,,POINT (212522.15630000085 531270.875)
dmnodes.97,1148,Drentse Hoofdvaart (Uffelterslui,RR - Open Water,3B_OPENWATER,0,215220.875,533259.4375,0,16711680,,POINT (215220.875 533259.4375)
dmnodes.98,1149,Drentse Hoofdvaart (Dieversluis-,RR - Open Water,3B_OPENWATER,0,219126.9219,540219.3125,0,16711680,,POINT (219126.92190000042 540219.3125)
dmnodes.99,1150,Drentse Hoofdvaart (Haarsluis-Ve,RR - Open Water,3B_OPENWATER,0,220618.3125,542847,0,16711680,,POINT (220618.3125 542847)
dmnodes.100,1151,"Drentse Hoofdvaart (Veensluis, m",RR - Open Water,3B_OPENWATER,0,223596.8456,547325.6082,0,16711680,,POINT (223596.8456000015 547325.6081999987)
dmnodes.101,1152,Noord Willemsvaart (Sluis Vries,RR - Open Water,3B_OPENWATER,0,235785.0136,568290.0067,0,16711680,,POINT (235785.01359999925 568290.0067000017)
dmnodes.102,1153,Noord Willemsvaart sluis de Punt,RR - Open Water,3B_OPENWATER,0,236099.2477,571089.6147,0,16711680,,POINT (236099.24769999832 571089.6147000007)
dmnodes.103,1154,De Reest,RR - Open Water,3B_OPENWATER,0,221187.1873,515344.308,0,16711680,,POINT (221187.18730000034 515344.30799999833)
dmnodes.104,1160,Oosterdiep,RR - Open Water,3B_OPENWATER,0,249746.472,570634.5858,0,16711680,,POINT (249746.47199999914 570634.5857999995)
dmnodes.105,1180,Oranjekanaal traject Smilderslui,RR - Open Water,3B_OPENWATER,0,234891.9742,545177.7801,0,16711680,,POINT (234891.97419999912 545177.7800999992)
dmnodes.106,1181,"Oranjekanaal, traject Zwigelters",RR - Open Water,3B_OPENWATER,0,240771.7403,541519.259,0,16711680,,POINT (240771.7402999997 541519.2589999996)
dmnodes.107,1182,"Oranjekanaal, traject Orveltersl",RR - Open Water,3B_OPENWATER,0,251854.0746,538035.3374,0,16711680,,POINT (251854.07459999993 538035.3374000005)
dmnodes.108,1200,Fivelingo boezem,RR - Open Water,3B_OPENWATER,0,244822.4651,592424.6944,0,16711680,,POINT (244822.46510000154 592424.6944000013)
dmnodes.109,1201,Boezem Duurswold,RR - Open Water,3B_OPENWATER,0,248556.2147,583548.878,0,16711680,,POINT (248556.2146999985 583548.8779999986)
dmnodes.110,1202,Blauwe Stad,RR - Open Water,3B_OPENWATER,0,264672.3693,580564.2069,0,16711680,,POINT (264672.36930000037 580564.2069000006)
dmnodes.111,1203,Mussel-Aa kanaal,RR - Open Water,3B_OPENWATER,0,269247.6976,563937.8927,0,16711680,,POINT (269247.6975999996 563937.8927000016)
dmnodes.112,1204,Ter Apel,RR - Open Water,3B_OPENWATER,0,274622.8505,561112.5271,0,16711680,,POINT (274622.8504999988 561112.5271000005)
dmnodes.113,1205, ,RR - Open Water,3B_OPENWATER,0,273179.0749,572973.3084,0,16711680,,POINT (273179.0749000013 572973.3084000014)
dmnodes.114,1207,Stadskanaal 7e pand,RR - Open Water,3B_OPENWATER,0,268563.2793,539565.3416,0,16711680,,POINT (268563.2793000005 539565.3416000009)
dmnodes.115,2123,VRNK boezem,RR - Open Water,3B_OPENWATER,0,123568.2734,524992.4375,0,16711680,,POINT (123568.27340000123 524992.4375)
dmnodes.116,2124,Amstelermeerboezem,RR - Open Water,3B_OPENWATER,0,121355.0547,542167,0,16711680,,POINT (121355.05469999835 542167)
dmnodes.117,2125,Schermerboezem,RR - Open Water,3B_OPENWATER,0,109669.2578,514280.4375,0,16711680,,POINT (109669.25780000165 514280.4375)
dmnodes.118,3085,Linge inlaat Doornenburg tot stu,RR - Open Water,3B_OPENWATER,0,180323.7289,435178.0026,0,16711680,,POINT (180323.72890000045 435178.0025999993)
dmnodes.119,3086,Linge aftakking,RR - Open Water,3B_OPENWATER,0,174767.5515,438670.457,0,16711680,,POINT (174767.55150000006 438670.45699999854)
dmnodes.120,3087,linge 2,RR - Open Water,3B_OPENWATER,0,163781.9844,436871.4375,0,16711680,,POINT (163781.98440000042 436871.4375)
dmnodes.121,3088,"linge, syfon ARK tot Gorinchemse",RR - Open Water,3B_OPENWATER,0,155573.1094,433810.125,0,16711680,,POINT (155573.10940000042 433810.125)
dmnodes.122,4040,"Gek. Hollandsche IJssel,Gemaal d",RR - Open Water,3B_OPENWATER,0,110512.8673,446292.5679,0,16711680,,POINT (110512.86730000004 446292.5678999983)
dmnodes.123,4050,Caspargouwse Wetering,RR - Boundary,3B_BOUNDARY,0,142741.7973,450362.0595,0,33023,,POINT (142741.79729999974 450362.0595000014)
dmnodes.124,4067,Zuiderdiepboezem,RR - Open Water,3B_OPENWATER,0,63412.0091,421774.5542,0,16711680,,POINT (63412.009100001305 421774.55420000106)
dmnodes.125,4089,Leidsche Rijn,RR - Open Water,3B_OPENWATER,0,124396.1875,456962.375,0,16711680,,POINT (124396.1875 456962.375)
dmnodes.126,4090,Oude Rijn,RR - Open Water,3B_OPENWATER,0,113993.0969,455547.7145,0,16711680,,POINT (113993.09690000117 455547.71449999884)
dmnodes.127,4091,"Bodegraven, boezem van Rijnland",RR - Open Water,3B_OPENWATER,0,97902.0829,461093.2383,0,16711680,,POINT (97902.08289999887 461093.2382999994)
dmnodes.128,4092,Boezem Amstel,RR - Open Water,3B_OPENWATER,0,118596.1272,473797.0822,0,16711680,,POINT (118596.12719999999 473797.0821999982)
dmnodes.129,4093,Delflandboezem,RR - Open Water,3B_OPENWATER,0,81006.2656,448500.7813,0,16711680,,POINT (81006.26559999958 448500.78130000085)
dmnodes.130,4094,"Merwedekanaal, Doorslagsluis tot",RR - Open Water,3B_OPENWATER,0,133106.0491,448746.4505,0,16711680,,POINT (133106.0491000004 448746.45050000027)
dmnodes.131,4095,Gekanaliseerde Hollandse IJssel,RR - Open Water,3B_OPENWATER,0,115719.0738,447753.1326,0,16711680,,POINT (115719.0738000013 447753.13259999827)
dmnodes.132,4096,Rotteboezem,RR - Open Water,3B_OPENWATER,0,93819.4844,447165.1563,0,16711680,,POINT (93819.48440000042 447165.15630000085)
dmnodes.133,4097,Stadswater Utrecht,RR - Open Water,3B_OPENWATER,0,136469.1177,462605.9282,0,16711680,,POINT (136469.11769999936 462605.92819999903)
dmnodes.134,4098,"Vecht, Nigtevecht tot aan Utrech",RR - Open Water,3B_OPENWATER,0,132512.0702,469201.0073,0,16711680,,POINT (132512.07019999996 469201.00730000064)
dmnodes.135,4099,Stadsboezem Amsterdam,RR - Open Water,3B_OPENWATER,0,123526.2749,484946.7587,0,16711680,,POINT (123526.27490000054 484946.75869999826)
dmnodes.136,4100,"Vech, Zeesluis Muiden tot aan Ni",RR - Open Water,3B_OPENWATER,0,136056.9252,482638.481,0,16711680,,POINT (136056.9252000004 482638.48099999875)
dmnodes.137,4101,Kromme Rijn,RR - Open Water,3B_OPENWATER,0,144596.4531,452108.125,0,16711680,,POINT (144596.45309999958 452108.125)
dmnodes.138,4102,Ringvaart boezem,RR - Open Water,3B_OPENWATER,0,102840.1875,446167.7813,0,16711680,,POINT (102840.1875 446167.78130000085)
dmnodes.139,4103,Enkele Wiericke (Inlaat Hekendor,RR - Open Water,3B_OPENWATER,0,113277.9419,451265.9404,0,16711680,,POINT (113277.94189999998 451265.94040000066)
dmnodes.140,4104,Traject Lekgemaal de Koekoek->st,RR - Open Water,3B_OPENWATER,0,118022.569,443179.8194,0,16711680,,POINT (118022.56899999827 443179.8194000013)
dmnodes.141,4106,Aarkanaal-Tolhuissluis,RR - Open Water,3B_OPENWATER,0,110548.4433,468681.0546,0,16711680,,POINT (110548.44330000132 468681.0546000004)
dmnodes.142,4108,Dubbele Wiericke,RR - Open Water,3B_OPENWATER,0,114703.7345,451469.6251,0,16711680,,POINT (114703.73449999839 451469.6251000017)
dmnodes.143,4109,Gouwe,RR - Open Water,3B_OPENWATER,0,105043.2622,453302.787,0,16711680,,POINT (105043.26220000163 453302.7870000005)
dmnodes.144,4122,Syfon onder ARK (Noordergemaal),RR - Open Water,3B_OPENWATER,0,136911.7803,453778.6212,0,16711680,,POINT (136911.78029999882 453778.621199999)
dmnodes.145,4123,"Merwedekanaal, oostelijk van syf",RR - Open Water,3B_OPENWATER,0,137128.6256,456010.849,0,16711680,,POINT (137128.62559999898 456010.84899999946)
dmnodes.146,4124,"Merwedekanaal, westelijk van syf",RR - Open Water,3B_OPENWATER,0,132911.2054,451928.8981,0,16711680,,POINT (132911.20540000126 451928.8980999999)
dmnodes.147,4401,Brielse meer,RR - Open Water,3B_OPENWATER,0,70769.8915,434305.9477,0,16711680,,POINT (70769.89149999991 434305.9477000013)
dmnodes.148,4402,Kanaal door Voorne t.h.v. gemale,RR - Open Water,3B_OPENWATER,0,71172.2757,428097.7344,0,16711680,,POINT (71172.27569999918 428097.7344000004)
dmnodes.149,5066,"Zuid Willemsvaart, Loozen-sluis",RR - Open Water,3B_OPENWATER,0,167385.9531,357667.9063,0,16711680,,POINT (167385.95309999958 357667.90630000085)
dmnodes.150,5067,Kanaal Bocholt-Herenthals,RR - Open Water,3B_OPENWATER,0,161023.3594,359796.4063,0,16711680,,POINT (161023.35940000042 359796.40630000085)
dmnodes.151,5068,"Zuid Willemsvaart, Sluis 16-Slui",RR - Open Water,3B_OPENWATER,0,177833.9249,363406.5536,0,16711680,,POINT (177833.92489999905 363406.55359999835)
dmnodes.152,5069,Kanaal Wessen Nederweert,RR - Open Water,3B_OPENWATER,0,182508.1875,364444.5313,0,16711680,,POINT (182508.1875 364444.53130000085)
dmnodes.153,5070,Noordervaart,RR - Open Water,3B_OPENWATER,0,190403.969,370964.2213,0,16711680,,POINT (190403.9690000005 370964.22129999846)
dmnodes.154,5071,Helenavaart,RR - Open Water,3B_OPENWATER,0,179962.6378,404224.3557,0,16711680,,POINT (179962.6378000006 404224.3557000011)
dmnodes.155,5072,"Z. Willemsvaart,van sluis 15 to",RR - Open Water,3B_OPENWATER,0,181275.7031,366959.5,0,16711680,,POINT (181275.70309999958 366959.5)
dmnodes.156,5073,"Z. Willemsvaart,van sluis 13 tot",RR - Open Water,3B_OPENWATER,0,173736.125,392596.8438,0,16711680,,POINT (173736.125 392596.84380000085)
dmnodes.157,5074,"Z. Willemsvaart,van sluis 6 tot",RR - Open Water,3B_OPENWATER,0,160202.4292,409857.7082,0,16711680,,POINT (160202.42920000106 409857.7082000002)
dmnodes.158,5075,Dieze,RR - Open Water,3B_OPENWATER,0,151046.1875,410729.5625,0,16711680,,POINT (151046.1875 410729.5625)
dmnodes.159,5076,Dommel,RR - Open Water,3B_OPENWATER,0,154011.26,401682.19,0,16711680,,POINT (154011.26000000164 401682.19000000134)
dmnodes.160,5077,"Wilhelminakanaal,sluis V tot IV",RR - Open Water,3B_OPENWATER,0,152900.0245,392712.9321,0,16711680,,POINT (152900.02450000122 392712.9321000017)
dmnodes.161,5078,"Wilhelminakanaal,sluis IV tot II",RR - Open Water,3B_OPENWATER,0,130324.0469,399357.3438,0,16711680,,POINT (130324.04690000042 399357.34380000085)
dmnodes.162,5079,"Wilhelminakanaal, sluis II tot S",RR - Open Water,3B_OPENWATER,0,121731.4721,404096.8643,0,16711680,,POINT (121731.47210000083 404096.8643000014)
dmnodes.163,5080,"Oosterhout,Sluis I tot aan Amer",RR - Open Water,3B_OPENWATER,0,117336.7656,407051.0938,0,16711680,,POINT (117336.76559999958 407051.09380000085)
dmnodes.164,5081,Markkanaal & Mark,RR - Open Water,3B_OPENWATER,0,112160.4531,405043.9375,0,16711680,,POINT (112160.45309999958 405043.9375)
dmnodes.165,5082,Dintel tot aan het Volkerak,RR - Open Water,3B_OPENWATER,0,88990.3047,404938.3125,0,16711680,,POINT (88990.30469999835 404938.3125)
dmnodes.166,5083,Mark-Vlietkanaal,RR - Open Water,3B_OPENWATER,0,89066.5781,402705.5313,0,16711680,,POINT (89066.57809999958 402705.53130000085)
dmnodes.167,5084,Roosendaalsche en Steenbergsche,RR - Open Water,3B_OPENWATER,0,89131.1563,400395.8438,0,16711680,,POINT (89131.15630000085 400395.84380000085)
dmnodes.168,5085,Singel van Breda,RR - Open Water,3B_OPENWATER,0,112462.6875,400456.75,0,16711680,,POINT (112462.6875 400456.75)
