FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019_2021.1113,20209129629,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,,2289,RYKSWG,Lepelstraat,Ja,Rijk,Bergen op Zoom,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (79166.72250000015 395648.7558000013)
ongevallen_2019_2021.1114,20209130495,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,478,RYKSWG,'s-Gravenhage,Ja,Rijk,'s-Gravenhage,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (84567.47049999982 451757.816300001)
ongevallen_2019_2021.1115,20209131583,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Duisternis,,,,,,,,,,,300,Rijksweg A20,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (90662.74709999934 438943.5115999989)
ongevallen_2019_2021.1116,20209133059,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Daglicht,,,,,,,,,,,17,Rijksweg N11,Zoeterwoude,Ja,Rijk,Zoeterwoude,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (96156.2890000008 460998.8443999998)
ongevallen_2019_2021.1117,20209133142,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,230,Rijksweg A16,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (98181.80440000072 433810.8971000016)
ongevallen_2019_2021.1118,20209133679,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,295,Rijksweg A16,Hendrik-Ido-Ambacht,Ja,Rijk,Hendrik-Ido-Ambacht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (101608.72690000013 428362.9221000001)
ongevallen_2019_2021.1119,20209133690,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,317,RYKSWG,Zwijndrecht,Ja,Rijk,Zwijndrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (102530.9626000002 426391.11499999836)
ongevallen_2019_2021.1120,20209133895,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,442,Rijksweg,Moordrecht,Ja,Rijk,Zuidplas,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (103255.82250000164 444797.76619999856)
ongevallen_2019_2021.1121,20209134156,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,755,Rijksweg A58,Etten-Leur,Ja,Rijk,Etten-Leur,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (105125.08060000092 398309.875500001)
ongevallen_2019_2021.1122,20190040897,2019,Uitsluitend materiele schade,2,Personenauto,,Bestelauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,571,RYKSWG,Breda,Ja,Rijk,Breda,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (115496.01179999858 395345.3229999989)
ongevallen_2019_2021.1123,20190064222,2019,Uitsluitend materiele schade,3,Vrachtauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,1583,Rijksweg,Beilen,Ja,Rijk,Midden-Drenthe,Drenthe,RWS Noord-Nederland,NN District Oost,,,POINT (229896.02749999985 542347.0340000018)
ongevallen_2019_2021.1124,20190064356,2019,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,,426,Rijksweg A6,Naarden,Ja,Rijk,Gooise Meren,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (136648.8654000014 480985.3260000013)
ongevallen_2019_2021.1125,20199170791,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,225,Wippolderlaan,Den Hoorn,Ja,Provincie,Midden-Delfland,Zuid-Holland,,,,,POINT (81162.22320000082 447751.7485000007)
ongevallen_2019_2021.1126,20199170793,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,210,RYKSWG,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (125294.65920000151 477464.11389999837)
ongevallen_2019_2021.1127,20199171993,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,195,Provincialeweg,Mijnsheerenland,Nee,Provincie,Hoeksche Waard,Zuid-Holland,,,,,POINT (95134.61169999838 424348.0751999989)
ongevallen_2019_2021.1128,20199173209,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,783,Rijksweg A15,Papendrecht,Ja,Rijk,Papendrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (108327.98690000176 428135.17060000077)
ongevallen_2019_2021.1129,20200109787,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,ZOAB,Nat,Daglicht,,Regen,,,,UITRIT,,,243308067,,,Botnische golf,Woerden,Ja,Gemeente,Woerden,Utrecht,,,,,POINT (121751.58879999816 454312.71229999885)
ongevallen_2019_2021.1130,20200110671,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,157299058,,,Noordweg,Wateringen,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (78882.63599999994 449925.0480000004)
ongevallen_2019_2021.1131,20200113091,2020,Letsel,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,60,,,,Daglicht,,,,,,,,,,471407001,,Hardenbergerweg,Mariënberg,Nee,Gemeente,Hardenberg,Overijssel,,,,,POINT (235947.6169999987 503832.3720000014)
ongevallen_2019_2021.1132,20200114631,2020,Uitsluitend materiele schade,2,Snorfiets,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,156314027,,Statenlaan,'s-Gravenhage,Nee,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (78498.4059999995 457055.72300000116)
ongevallen_2019_2021.1133,20200115373,2020,Uitsluitend materiele schade,2,Personenauto,,e-bike,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,,UITRIT,,,352035082,,,Grote Gracht,Maastricht,Ja,Gemeente,Maastricht,Limburg,,,,,POINT (176129.32699999958 317909.01900000125)
ongevallen_2019_2021.1134,20200117679,2020,Uitsluitend materiele schade,2,Snorfiets,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,UITRIT,,,163300062,,,Steenvoordelaan,Rijswijk,Ja,Gemeente,Rijswijk,Zuid-Holland,,,,,POINT (81649.02529999986 450258.6688000001)
ongevallen_2019_2021.1135,20200119180,2020,Letsel,2,Personenauto,,Voetganger,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,336321080,,Amersfoortsestraat,Barneveld,Ja,Gemeente,Barneveld,Gelderland,,,,,POINT (168247.48099999875 460935.186999999)
ongevallen_2019_2021.1136,20200149476,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,598,Rijksweg A1,Voorthuizen,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (172519.79360000044 465257.94409999996)
ongevallen_2019_2021.1137,20200151637,2020,Uitsluitend materiele schade,1,,ONBEKEND,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,573,Rijksweg,Veghel,Ja,Provincie,Meierijstad,Noord-Brabant,,,,,POINT (165243.71400000155 402027.86400000006)
ongevallen_2019_2021.1138,20200151656,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,213,RYKSWG,Amsterdam,Ja,Rijk,Amsterdam,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (125187.0177000016 477643.53610000014)
ongevallen_2019_2021.1139,20200152847,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,120,,,,Duisternis,,,,,,,,,,215385013,,Rijksweg A9,Spaarndam,Ja,Rijk,Haarlemmermeer,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (108475.41200000048 491012.8440000005)
ongevallen_2019_2021.1140,20200156659,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,626,Rijksweg 2,Utrecht,Ja,Rijk,Utrecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (133519.43420000002 454217.49549999833)
ongevallen_2019_2021.1141,20200160151,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,217,Rijksweg A16,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (97310.08399999887 434702.1900999993)
ongevallen_2019_2021.1142,20200160175,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,51,Kruithuisweg,Delft,Ja,Provincie,Delft,Zuid-Holland,,,,,POINT (86202.47320000082 445687.61199999973)
ongevallen_2019_2021.1143,20200163855,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,351,Rijksweg A32,Wolvega,Ja,Rijk,Weststellingwerf,Friesland,RWS Noord-Nederland,NN District West,,,POINT (197927.1603000015 543923.0692999996)
ongevallen_2019_2021.1144,20209001766,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Schemer,,,,,,,,,,600255292,,Ganzenweg,Zeewolde,Nee,Provincie,Zeewolde,Flevoland,,,,,POINT (169205.25400000066 487691.0859999992)
ongevallen_2019_2021.1145,20209005683,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,50,,,,Daglicht,,,,,,,,,,223500179,,IJsselmeerstraat,Den Helder,Nee,Gemeente,Den Helder,Noord-Holland,,,,,POINT (111984.33100000024 550263.1939999983)
ongevallen_2019_2021.1146,20209080398,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,44144005,,Torenweidelaan,Oostburg,Ja,Gemeente,Sluis,Zeeland,,,,,POINT (22380.92399999872 372420.3779999986)
ongevallen_2019_2021.1147,20209080444,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,354124073,,Jan Truijenstraat,Weert,Ja,Gemeente,Weert,Limburg,,,,,POINT (177089.69900000095 361911.9120000005)
ongevallen_2019_2021.1148,20209093296,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,600377744,,Bergweg,Tuk,Ja,Gemeente,Steenwijkerland,Overijssel,,,,,POINT (202707.20600000024 534830.8420000002)
ongevallen_2019_2021.1149,20209097172,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,60,,,,Duisternis,,,,,,,,,,409448026,,Lozedijk,Wanneperveen,Ja,Gemeente,Steenwijkerland,Overijssel,,,,,POINT (204990.76999999955 523936.7659999989)
ongevallen_2019_2021.1150,20209097380,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,529534007,,Borgesiusweg,Wedde,Nee,Gemeente,Westerwolde,Groningen,,,,,POINT (264639.9439999983 566343.0989999995)
ongevallen_2019_2021.1151,20209130534,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,76,Rijksweg A13,Delft,Ja,Rijk,Delft,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (84720.81269999966 448883.4664000012)
ongevallen_2019_2021.1152,20209130546,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Schemer,,,,,,,,,,,643,Kethelplein,Schiedam,Ja,Rijk,Schiedam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (84998.58399999887 437890.25290000066)
ongevallen_2019_2021.1153,20209131058,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,158,Rijksweg A13,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (87863.21150000021 441439.57360000163)
ongevallen_2019_2021.1154,20209133200,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,288,Rijksweg A4,Leiderdorp,Ja,Rijk,Leiderdorp,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (98439.65810000151 464439.97459999844)
ongevallen_2019_2021.1155,20209133343,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,250,KP RIDDERKERK-NOORD,Ridderkerk,Ja,Rijk,Ridderkerk,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (98869.42469999939 431891.5311000012)
ongevallen_2019_2021.1156,20209133368,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,248,RYKSWG,Kaag,Ja,Rijk,Kaag en Braassem,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (101425.39449999854 467012.95870000124)
ongevallen_2019_2021.1157,20209134231,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,250,Grote Beer,Alblasserdam,Nee,Rijk,Alblasserdam,Zuid-Holland,,,,,POINT (105509.4653000012 429788.1840999983)
ongevallen_2019_2021.1158,20209134848,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,30,Rondweg,Dordrecht,Ja,Rijk,Dordrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (108169.12819999829 425475.56230000034)
ongevallen_2019_2021.1159,20190041952,2019,Letsel,2,Motor,,Vrachtauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,120,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,138,RYKSWG,Purmerend,Ja,Rijk,Purmerend,Noord-Holland,RWS West-Nederland Noord,WNN District Noord,,,POINT (124299.46759999916 502114.6655000001)
ongevallen_2019_2021.1160,20190052950,2019,Uitsluitend materiele schade,2,Personenauto,,,STEEN,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,100,Brandend,Overig asfalt,Nat,Schemer,,Regen,,,,AFRIT SNELWEG,,,,,214,Rijksweg A28,Amersfoort,Ja,Rijk,Amersfoort,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (157156.56599999964 463406.1532999985)
ongevallen_2019_2021.1161,20190077752,2019,Letsel,3,Vrachtauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,UITRIT,,,,,675,Rijksweg A2,Nieuwegein,Ja,Rijk,Nieuwegein,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (132803.46829999983 449404.3355999999)
ongevallen_2019_2021.1162,20190089246,2019,Uitsluitend materiele schade,3,Personenauto,,Trekker,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,90,Niet aanwezig,ZOAB,Droog,Daglicht,,Droog,,,,,,,,,996,Rijksweg A59,Oosterhout,Ja,Rijk,Oosterhout,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (117127.1015000008 410123.83210000023)
ongevallen_2019_2021.1163,20199003163,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,913,Rijksweg A15,Hardinxveld-Giessendam,Ja,Rijk,Hardinxveld-Giessendam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (120703.16279999912 427404.5870999992)
ongevallen_2019_2021.1164,20199172052,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,109,RYKSWG,Barendrecht,Ja,Rijk,Barendrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (95006.85680000111 430506.97349999845)
ongevallen_2019_2021.1165,20199172058,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,509,Hessenweg,Zwolle,Nee,Provincie,Zwolle,Overijssel,,,,,POINT (207780.51399999857 504484.8520000018)
ongevallen_2019_2021.1166,20200110740,2020,Uitsluitend materiele schade,2,e-bike,,Dier,,Dier,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,351300023,,Verlengde Arnhemseweg,Ede,Nee,Provincie,Ede,Gelderland,,,,,POINT (176585.32400000095 450278.2030000016)
ongevallen_2019_2021.1167,20200116944,2020,Letsel,2,Bestelauto,,,AANHANGER,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,,439,Rijksweg,Moordrecht,Ja,Rijk,Zuidplas,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (103052.09809999913 444578.7608000003)
ongevallen_2019_2021.1168,20200116975,2020,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,125132059,,Clingeweg,Hulst,Nee,Gemeente,Hulst,Zeeland,,,,,POINT (62676.27100000158 366219.93400000036)
ongevallen_2019_2021.1169,20200116978,2020,Uitsluitend materiele schade,2,Motor,,Fiets,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Schemer,,Droog,Andere oversteekplaats,,,1 RIJBAAN,,,,268193163,,Heuvelring,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (134478.94099999964 396776.26199999824)
ongevallen_2019_2021.1170,20200118483,2020,Letsel,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,30,Niet aanwezig,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,325319004,,Schoonderbekerweg,De Glind,Ja,Gemeente,Barneveld,Gelderland,,,Ja,,POINT (162789.7580000013 459429.59800000116)
ongevallen_2019_2021.1171,20200129043,2020,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,100,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,227364017,,KP BADHOEVEDORP,Badhoevedorp,Ja,Rijk,Haarlemmermeer,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (113872.91200000048 482064.34899999946)
ongevallen_2019_2021.1172,20200150631,2020,Uitsluitend materiele schade,1,Motor,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,,,427,Jachthuisweg,Heemserveen,Nee,Provincie,Hardenberg,Overijssel,,,,,POINT (235451.32200000063 512298.5329999998)
ongevallen_2019_2021.1173,20200151739,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1685,A58,Ritthem,Ja,Rijk,Vlissingen,Zeeland,RWS Zee en Delta,ZD District Zuid,,,POINT (32596.43829999864 388678.09910000116)
ongevallen_2019_2021.1174,20200152908,2020,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,14,N3,Papendrecht,Ja,Rijk,Papendrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (108047.35449999943 427065.8150999993)
ongevallen_2019_2021.1175,20200152947,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,36,Coentunnelweg,Oostzaan,Ja,Rijk,Oostzaan,Noord-Holland,RWS West-Nederland Noord,WNN District Noord,,,POINT (118900.79149999842 495104.0956999995)
ongevallen_2019_2021.1176,20200154098,2020,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,211,RYKSWG,Stellendam,Ja,Rijk,Goeree-Overflakkee,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (60470.03779999912 425340.6116999984)
ongevallen_2019_2021.1177,20200155349,2020,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,841,RYKSWG,Sliedrecht,Ja,Rijk,Sliedrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (113883.4178000018 426554.6134000011)
ongevallen_2019_2021.1178,20200160288,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,151,Noordervaart,Beringe,Ja,Provincie,Peel en Maas,Limburg,,,,,POINT (193611.4835000001 372241.4118000008)
ongevallen_2019_2021.1179,20200164031,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Schemer,,,,,,,,,,,356,PROVINCIALE WEG N381,Donkerbroek,Ja,Provincie,Ooststellingwerf,Friesland,,,,,POINT (210115.6783999987 560555.998399999)
ongevallen_2019_2021.1180,20209001941,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,60,,,,Duisternis,,,,,,,,,,239340012,,Mijdrechtse Zuwe,Mijdrecht,Ja,Gemeente,De Ronde Venen,Utrecht,,,,,POINT (119835.82899999991 470164.9699999988)
ongevallen_2019_2021.1181,20209011858,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,49,RYKSWG,Zaandam,Ja,Rijk,Zaanstad,Noord-Holland,RWS West-Nederland Noord,WNN District Noord,,,POINT (117980.67000000179 496642.2877999991)
ongevallen_2019_2021.1182,20209019801,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,497357048,,Het Plein,Hengelo,Ja,Gemeente,Hengelo,Overijssel,,,,,POINT (248855.43400000036 478548.73099999875)
