"fiscal_year","isdcode","isdname","districtcode","districtname","buildingname","locale_name","entitytype","id","county","total_enrollment","male_enrollment","female_enrollment","american_indian_enrollment","asian_enrollment","african_american_enrollment","hispanic_enrollment","hawainn_enrollment","white_enrollment","two_or_more_races_enrollment","kindergarden_enrollment","grade_1_enrollment","grade_2_enrollment","grade_3_enrollment","grade_4_enrollment","grade_5_enrollment","grade_6_enrollment","grade_7_enrollment","grade_8_enrollment","grade_9_enrollment","grade_10_enrollment","grade_11_enrollment","grade_12_enrollment","economic_disadvantaged_enrollment","special_enrollment_enrollment","english_language_learners_enrollment"
"2015","9","Bay-Arenac ISD","9090","Pinconning Area Schools","St. Michael School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","9","Bay-Arenac ISD","9090","Pinconning Area Schools","Transportation/Bus Garage","Not Specified","LEA Non-Instructional Ancillary Facility","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","9","Bay-Arenac ISD","6050","Standish-Sterling Community Schools","Standish Elementary School","Rural: Distant","LEA School","0500000US26163","Wayne County","410","214","196","6","0","4","7","0","392","1","79","50","61","63","85","72","0","0","0","0","0","0","0","232","55","10"
"2015","9","Bay-Arenac ISD","6050","Standish-Sterling Community Schools","Standish-Sterling Adult Ed","Not Specified","LEA Unique Education Provider","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","9","Bay-Arenac ISD","6050","Standish-Sterling Community Schools","Standish-Sterling Central High School","Rural: Distant","LEA School","0500000US26163","Wayne County","481","250","231","10","3","4","3","0","455","6","0","0","0","0","0","0","0","0","0","117","113","122","129","255","48","10"
"2015","9","Bay-Arenac ISD","6050","Standish-Sterling Community Schools","Standish-Sterling Middle School","Rural: Distant","LEA School","0500000US26163","Wayne County","384","183","201","6","0","2","2","0","373","1","0","0","0","0","0","0","128","124","132","0","0","0","0","224","31","10"
"2015","9","Bay-Arenac ISD","6050","Standish-Sterling Community Schools","Standish-Sterling Young 4s","Not Specified","LEA Unique Education Provider","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","9","Bay-Arenac ISD","6050","Standish-Sterling Community Schools","Sterling Elementary School","Rural: Distant","LEA School","0500000US26163","Wayne County","307","155","152","1","0","0","6","0","296","4","53","47","49","55","51","52","0","0","0","0","0","0","0","185","32","10"
"2015","9","Bay-Arenac ISD","9902","State Street Academy","State Street Academy","City: Small","PSA School","0500000US26163","Wayne County","150","84","66","0","2","12","14","0","120","2","42","31","26","16","18","17","0","0","0","0","0","0","0","104","19","10"
"2015","11","Berrien RESA","11010","Benton Harbor Area Schools","St. Matthew's Lutheran School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11010","Benton Harbor Area Schools","St. Paul Lutheran School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11010","Benton Harbor Area Schools","STEAM Academy at MLK","City: Small","LEA School","0500000US26163","Wayne County","302","159","143","0","0","284","6","0","7","5","0","48","31","38","44","29","38","27","47","0","0","0","0","259","44","10"
"2015","11","Berrien RESA","11010","Benton Harbor Area Schools","Sterne Brunson Elementary School","Not Specified","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11010","Benton Harbor Area Schools","Stump Early Childhood Center","Not Specified","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11010","Benton Harbor Area Schools","Stump School","Not Specified","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Sonlight Home Academy","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Belding","Not Specified","LEA School","0500000US26163","Wayne County","119","58","61","1","0","2","10","0","105","1","0","0","0","0","0","0","0","0","0","40","49","27","3","56","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Escanaba","Not Specified","LEA School","0500000US26163","Wayne County","122","53","69","4","0","0","3","0","106","9","0","0","0","0","0","0","0","0","0","45","48","25","4","67","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Grand Rapids Fuller Ave","Not Specified","LEA School","0500000US26163","Wayne County","44","13","31","0","0","8","14","0","15","7","0","0","0","0","0","0","0","0","0","25","11","6","2","32","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","SUCCESS - Grand Rapids: Alger Heights","Not Specified","LEA School","0500000US26163","Wayne County","191","65","126","1","2","78","75","0","22","13","0","0","0","0","0","0","0","0","0","92","64","26","9","134","10","11"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Howard City/Tri County","Not Specified","LEA School","0500000US26163","Wayne County","68","28","40","0","0","1","7","0","57","3","0","0","0","0","0","0","0","0","0","26","21","20","1","43","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Ionia","Not Specified","LEA School","0500000US26163","Wayne County","32","13","19","0","0","0","5","0","26","1","0","0","0","0","0","0","0","0","0","16","11","5","0","13","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Kenowa Hills","Not Specified","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Lakeview","Not Specified","LEA School","0500000US26163","Wayne County","45","23","22","1","0","0","2","0","39","3","0","0","0","0","0","0","0","0","0","16","18","11","0","23","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Menominee","Not Specified","LEA School","0500000US26163","Wayne County","95","49","46","3","0","3","7","0","79","3","0","0","0","0","0","0","0","0","0","44","22","25","4","53","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - St Louis","Not Specified","LEA School","0500000US26163","Wayne County","44","18","26","0","0","0","7","0","36","1","0","0","0","0","0","0","0","0","0","20","8","13","3","23","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Stanton/Central Montcalm","Not Specified","LEA School","0500000US26163","Wayne County","76","27","49","0","0","0","7","0","68","1","0","0","0","0","0","0","0","0","0","28","35","13","0","33","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Success - Three Rivers","Not Specified","LEA School","0500000US26163","Wayne County","104","55","49","0","0","9","5","0","79","11","0","0","0","0","0","0","0","0","0","50","31","22","1","65","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Sucess - Edmore/Montabella/Vestaburg","Not Specified","LEA School","0500000US26163","Wayne County","59","30","29","2","0","0","2","0","53","2","0","0","0","0","0","0","0","0","0","27","17","15","0","30","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Sylvester Elementary School","Town: Fringe","LEA School","0500000US26163","Wayne County","421","211","210","0","25","112","75","3","182","24","0","0","0","144","143","134","0","0","0","0","0","0","0","294","41","73"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Transportation","Not Specified","LEA Non-Instructional Ancillary Facility","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Trinity Lutheran School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","University School-Andrews Academy","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11240","Berrien Springs Public Schools","Village SDA Elementary School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11310","Buchanan Community Schools","Stark Elementary School","Suburb: Large","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11330","Coloma Community Schools","The Bridge Academy","City: Small","LEA School","0500000US26163","Wayne County","83","53","30","0","0","55","2","1","22","3","0","0","0","0","0","0","0","0","0","0","82","0","1","47","10","10"
"2015","11","Berrien RESA","11030","Lakeshore School District (Berrien)","St. Paul's Lutheran School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11030","Lakeshore School District (Berrien)","Stewart Elementary School","Suburb: Small","LEA School","0500000US26163","Wayne County","392","197","195","2","22","15","36","0","301","16","61","53","54","71","69","84","0","0","0","0","0","0","0","121","48","32"
"2015","11","Berrien RESA","11200","New Buffalo Area Schools","St. Mary of the Lake School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11300","Niles Community Schools","Southside Special Educ School","City: Small","LEA School","0500000US26163","Wayne County","61","40","21","0","0","10","4","0","44","3","0","0","0","0","0","0","4","4","3","1","4","4","11","51","61","10"
"2015","11","Berrien RESA","11300","Niles Community Schools","St. Mary School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11300","Niles Community Schools","Three Oaks Alt Ed","Not Specified","LEA Unique Education Provider","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11300","Niles Community Schools","W-A-Y Niles","City: Small","LEA School","0500000US26163","Wayne County","139","73","66","2","0","12","9","0","108","8","0","0","0","0","0","0","1","5","17","53","20","25","18","76","10","10"
"2015","11","Berrien RESA","11033","River Valley School District","Three Oaks Elementary School","Rural: Distant","LEA School","0500000US26163","Wayne County","139","71","68","1","0","1","10","0","120","7","0","0","0","48","46","45","0","0","0","0","0","0","0","81","34","10"
"2015","11","Berrien RESA","11033","River Valley School District","Trinity Lutheran School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11020","St. Joseph Public Schools","St. Joseph High School","Suburb: Small","LEA School","0500000US26163","Wayne County","987","503","484","7","48","74","28","0","815","15","0","0","0","0","0","0","0","0","0","240","257","250","240","241","47","10"
"2015","11","Berrien RESA","11020","St. Joseph Public Schools","Trinity Lutheran School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11020","St. Joseph Public Schools","Upton Middle School","Suburb: Small","LEA School","0500000US26163","Wayne County","705","390","315","5","31","53","28","2","575","11","0","0","0","0","0","0","228","228","249","0","0","0","0","191","58","10"
"2015","11","Berrien RESA","11320","Watervliet School District","South Elementary School","Town: Fringe","LEA School","0500000US26163","Wayne County","319","143","176","1","2","4","59","0","233","20","121","95","103","0","0","0","0","0","0","0","0","0","0","222","35","46"
"2015","11","Berrien RESA","11320","Watervliet School District","St. Joseph Catholic School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","11","Berrien RESA","11320","Watervliet School District","W-A-Y  Watervliet High School","Town: Fringe","LEA School","0500000US26163","Wayne County","87","43","44","2","0","1","3","0","78","3","0","0","0","0","0","0","0","0","0","15","28","24","20","48","10","10"
"2015","12","Branch ISD","12000","Branch ISD - District created from ISD","Waldron Learning Center","Town: Distant","ISD School","0500000US26163","Wayne County","262","171","91","1","1","4","14","0","241","1","6","11","8","19","20","13","29","18","18","42","29","20","7","157","258","10"
"2015","12","Branch ISD","12020","Bronson Community School District","St. Mary Assumption School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","12","Branch ISD","12010","Coldwater Community Schools","St. Charles","Not Specified","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","12","Branch ISD","12010","Coldwater Community Schools","St. Charles Borromeo Catholic School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","12","Branch ISD","12040","Quincy Community Schools","Victory Baptist Academy","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","72","C.O.O.R. ISD","72000","C.O.O.R. ISD - District created from ISD","Transition Center","Not Specified","ISD Unique Education Provider","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","72","C.O.O.R. ISD","72020","Houghton Lake Community Schools","Second Chance Academy","Rural: Distant","LEA School","0500000US26163","Wayne County","15","12","3","0","0","2","0","0","13","0","0","0","0","0","0","0","0","0","3","5","5","1","1","14","10","10"
"2015","72","C.O.O.R. ISD","72010","Roscommon Area Public Schools","St. Helen Elementary School","Rural: Fringe","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","72","C.O.O.R. ISD","65045","West Branch-Rose City Area Schools","Second Chance Academy","Not Specified","LEA Unique Education Provider","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","72","C.O.O.R. ISD","65045","West Branch-Rose City Area Schools","St. Joseph School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","72","C.O.O.R. ISD","65045","West Branch-Rose City Area Schools","Surline Elementary School","Rural: Remote","LEA School","0500000US26163","Wayne County","614","318","296","3","4","1","11","2","575","18","156","114","108","120","116","0","0","0","0","0","0","0","0","407","70","10"
"2015","72","C.O.O.R. ISD","65045","West Branch-Rose City Area Schools","Surline Middle School","Rural: Remote","LEA School","0500000US26163","Wayne County","588","281","307","5","3","2","21","1","548","8","0","0","0","0","0","128","125","167","168","0","0","0","0","355","66","10"
"2015","72","C.O.O.R. ISD","65045","West Branch-Rose City Area Schools","Transportation and Maintenance Garage","Not Specified","LEA Non-Instructional Ancillary Facility","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","13","Calhoun ISD","13010","Albion Public Schools","St. John Catholic School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","Southeastern School","Not Specified","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","Southwestern Middle Academy","Not Specified","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","Springfield Middle School","Suburb: Small","LEA School","0500000US26163","Wayne County","524","276","248","0","45","142","77","0","202","58","0","0","0","0","0","0","188","162","174","0","0","0","0","342","78","74"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","St. Philip Catholic Central High School","Not Specified","Nonpublic School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","Urbandale School","City: Small","LEA School","0500000US26163","Wayne County","305","153","152","0","0","98","34","0","146","27","39","49","41","63","57","56","0","0","0","0","0","0","0","239","38","10"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","Valley View Elementary School","Suburb: Small","LEA School","0500000US26163","Wayne County","432","196","236","3","113","82","18","0","196","20","66","60","63","85","83","75","0","0","0","0","0","0","0","301","29","90"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","Verona Elementary School","City: Small","LEA School","0500000US26163","Wayne County","308","174","134","1","0","92","48","0","126","41","40","51","63","59","50","45","0","0","0","0","0","0","0","264","39","21"
"2015","13","Calhoun ISD","13020","Battle Creek Public Schools","W.K. Kellogg Middle School","City: Small","LEA School","0500000US26163","Wayne County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
