"area_type","area_name","year","time_period","ownership","naics_code_level","naics_code","industry_name","establishments","avg_employment","_1st_month_emp","_2nd_month_emp","_3rd_month_emp","total_wages_all_workers","avg_weekly_wages"
"County","Inyo County","2021","4th Qtr","Private","0","10","Total, All Industries","651","4226","4205","4273","4200","51856397","944"
"County","Inyo County","2021","4th Qtr","Private","1","101","Goods-Producing","96","569","568","573","566","9047087","1223"
"County","Inyo County","2021","4th Qtr","Private","1","102","Service-Providing","555","3657","3637","3700","3634","42809310","900"
"County","Inyo County","2021","4th Qtr","Private","2","1011","Natural Resources and Mining","16","37","39","38","36","523718","1070"
"County","Inyo County","2021","4th Qtr","Private","2","1012","Construction","61","207","208","211","204","3304332","1224"
"County","Inyo County","2021","4th Qtr","Private","2","1013","Manufacturing","19","323","321","324","326","5219037","1240"
"County","Inyo County","2021","4th Qtr","Private","2","1021","Trade, Transportation, and Utilities","113","1133","1108","1134","1159","15985589","1085"
"County","Inyo County","2021","4th Qtr","Private","2","1022","Information","9","31","31","32","31","302383","742"
"County","Inyo County","2021","4th Qtr","Private","2","1023","Financial Activities","40","133","136","134","131","1771437","1019"
"County","Inyo County","2021","4th Qtr","Private","2","1024","Professional and Business Services","65","303","301","310","300","6094769","1544"
"County","Inyo County","2021","4th Qtr","Private","2","1025","Education and Health Services","175","475","486","468","471","6522691","1056"
"County","Inyo County","2021","4th Qtr","Private","2","1026","Leisure and Hospitality","116","1424","1420","1467","1387","10522673","568"
"County","Inyo County","2021","4th Qtr","Private","2","1027","Other Services","34","154","155","155","154","1603093","797"
"County","Inyo County","2021","4th Qtr","Private","2","1029","Unclassified","3","0","0","0","1","6675","1540"
"County","Inyo County","2021","4th Qtr","Private","2","11","Agriculture, Forestry, Fishing & Hunting","13","28","30","29","27","343473","922"
"County","Inyo County","2021","4th Qtr","Private","2","21","Mining","3","9","9","9","9","180245","1541"
"County","Inyo County","2021","4th Qtr","Private","2","22","Utilities","11","145","143","146","146","3776659","2004"
"County","Inyo County","2021","4th Qtr","Private","2","23","Construction","61","207","208","211","204","3304332","1224"
"County","Inyo County","2021","4th Qtr","Private","2","31-33","Manufacturing","19","323","321","324","326","5219037","1240"
"County","Inyo County","2021","4th Qtr","Private","2","42","Wholesale Trade","12","80","81","79","81","1794019","1718"
"County","Inyo County","2021","4th Qtr","Private","2","44-45","Retail Trade","83","848","837","848","861","9421682","854"
"County","Inyo County","2021","4th Qtr","Private","2","48-49","Transportation and Warehousing","7","59","47","61","71","993229","1280"
"County","Inyo County","2021","4th Qtr","Private","2","51","Information","9","31","31","32","31","302383","742"
"County","Inyo County","2021","4th Qtr","Private","2","52","Finance and Insurance","14","63","64","64","63","850245","1027"
"County","Inyo County","2021","4th Qtr","Private","2","53","Real Estate and Rental and Leasing","26","70","72","70","68","921192","1012"
"County","Inyo County","2021","4th Qtr","Private","2","54","Professional and Technical Services","34","163","162","171","157","4393464","2069"
"County","Inyo County","2021","4th Qtr","Private","2","61","Educational Services","5","22","26","20","20","292261","1022"
"County","Inyo County","2021","4th Qtr","Private","2","62","Health Care and Social Assistance","170","453","460","448","451","6230430","1058"
"County","Inyo County","2021","4th Qtr","Private","2","71","Arts, Entertainment, and Recreation","19","137","131","147","133","929526","522"
"County","Inyo County","2021","4th Qtr","Private","2","72","Accommodation and Food Services","97","1287","1289","1320","1254","9593147","573"
"County","Inyo County","2021","4th Qtr","Private","2","81","Other Services, Ex. Public Admin","34","154","155","155","154","1603093","797"
"County","Inyo County","2021","4th Qtr","Private","3","112","Animal Production","7","14","16","14","13","106621","572"
"County","Inyo County","2021","4th Qtr","Private","3","212","Mining (except Oil and Gas)","3","9","9","9","9","180245","1541"
"County","Inyo County","2021","4th Qtr","Private","3","221","Utilities","11","145","143","146","146","3776659","2004"
"County","Inyo County","2021","4th Qtr","Private","3","238","Specialty Trade Contractors","37","141","141","142","142","2055185","1116"
"County","Inyo County","2021","4th Qtr","Private","3","311","Food Manufacturing","4","105","101","105","109","1207980","885"
"County","Inyo County","2021","4th Qtr","Private","3","312","Beverage & Tobacco Product Manufacturing","6","174","175","176","172","3430955","1514"
"County","Inyo County","2021","4th Qtr","Private","3","423","Merchant Wholesalers, Durable Goods","5","17","16","17","18","285626","1292"
"County","Inyo County","2021","4th Qtr","Private","3","424","Merchant Wholesalers, Nondurable Goods","7","63","65","62","63","1508393","1832"
"County","Inyo County","2021","4th Qtr","Private","3","441","Motor Vehicle and Parts Dealers","8","93","90","94","95","1991046","1647"
"County","Inyo County","2021","4th Qtr","Private","3","442","Furniture and Home Furnishings Stores","5","24","22","25","25","278216","892"
"County","Inyo County","2021","4th Qtr","Private","3","443","Electronics and Appliance Stores","4","16","15","16","17","245469","1180"
"County","Inyo County","2021","4th Qtr","Private","3","444","Building Material & Garden Supply Stores","9","110","111","110","111","1555441","1081"
"County","Inyo County","2021","4th Qtr","Private","3","445","Food and Beverage Stores","10","236","231","239","239","2030834","661"
"County","Inyo County","2021","4th Qtr","Private","3","446","Health and Personal Care Stores","4","53","52","53","56","656563","941"
"County","Inyo County","2021","4th Qtr","Private","3","447","Gasoline Stations","11","78","82","77","77","664456","650"
"County","Inyo County","2021","4th Qtr","Private","3","451","Sporting Goods/Hobby/Book/Music Stores","11","84","80","89","85","794674","722"
"County","Inyo County","2021","4th Qtr","Private","3","452","General Merchandise Stores","3","19","16","17","24","119270","483"
"County","Inyo County","2021","4th Qtr","Private","3","453","Miscellaneous Store Retailers","12","80","81","80","80","464255","445"
"County","Inyo County","2021","4th Qtr","Private","3","492","Couriers and Messengers","3","53","41","55","65","921957","1321"
"County","Inyo County","2021","4th Qtr","Private","3","522","Credit Intermediation & Related Activity","8","47","48","48","47","603733","974"
"County","Inyo County","2021","4th Qtr","Private","3","541","Professional and Technical Services","34","163","162","171","157","4393464","2069"
"County","Inyo County","2021","4th Qtr","Private","3","561","Administrative and Support Services","28","112","111","111","114","1151626","791"
"County","Inyo County","2021","4th Qtr","Private","3","611","Educational Services","5","22","26","20","20","292261","1022"
"County","Inyo County","2021","4th Qtr","Private","3","624","Social Assistance","137","216","214","216","218","1391153","495"
"County","Inyo County","2021","4th Qtr","Private","3","713","Amusement, Gambling & Recreation Ind","14","122","117","132","117","776799","490"
"County","Inyo County","2021","4th Qtr","Private","3","721","Accommodation","45","551","552","580","521","4846550","677"
"County","Inyo County","2021","4th Qtr","Private","3","722","Food Services and Drinking Places","52","736","737","740","733","4746597","496"
"County","Inyo County","2021","4th Qtr","Private","3","811","Repair and Maintenance","16","87","89","88","85","914849","806"
"County","Inyo County","2021","4th Qtr","Private","3","812","Personal and Laundry Services","3","11","12","12","11","176303","1162"
"County","Inyo County","2021","4th Qtr","Private","3","813","Membership Organizations & Associations","11","42","41","42","45","458805","827"
"County","Inyo County","2021","4th Qtr","Private","3","814","Private Households","4","13","13","13","13","53136","314"
"County","Inyo County","2021","4th Qtr","Private","4","1121","Cattle Ranching and Farming","5","13","15","13","12","102376","591"
"County","Inyo County","2021","4th Qtr","Private","4","2361","Residential Building Construction","19","37","34","42","35","522923","1087"
"County","Inyo County","2021","4th Qtr","Private","4","2381","Building Foundation/Exterior Contractors","9","25","24","27","24","299637","922"
"County","Inyo County","2021","4th Qtr","Private","4","2382","Building Equipment Contractors","12","83","83","80","88","1338310","1230"
"County","Inyo County","2021","4th Qtr","Private","4","2383","Building Finishing Contractors","11","18","19","18","17","217816","931"
"County","Inyo County","2021","4th Qtr","Private","4","2389","Other Specialty Trade Contractors","5","15","15","17","13","199422","1023"
"County","Inyo County","2021","4th Qtr","Private","4","3121","Beverage Manufacturing","6","174","175","176","172","3430955","1514"
"County","Inyo County","2021","4th Qtr","Private","4","4247","Petroleum Merchant Wholesalers","3","27","28","27","27","1029891","2898"
"County","Inyo County","2021","4th Qtr","Private","4","4431","Electronics and Appliance Stores","4","16","15","16","17","245469","1180"
"County","Inyo County","2021","4th Qtr","Private","4","4451","Grocery Stores","6","218","214","220","220","1905417","672"
"County","Inyo County","2021","4th Qtr","Private","4","4461","Health and Personal Care Stores","4","53","52","53","56","656563","941"
"County","Inyo County","2021","4th Qtr","Private","4","4471","Gasoline Stations","11","78","82","77","77","664456","650"
"County","Inyo County","2021","4th Qtr","Private","4","4511","Sporting Goods/Musical Instrument Stores","8","53","48","59","52","538147","781"
"County","Inyo County","2021","4th Qtr","Private","4","4512","Book, Periodical, and Music Stores","3","31","32","30","33","256527","623"
"County","Inyo County","2021","4th Qtr","Private","4","4523","General Merchandise Stores, including Warehouse Clubs and Supercenters","3","19","16","17","24","119270","483"
"County","Inyo County","2021","4th Qtr","Private","4","4532","Office Supply, Stationery & Gift Stores","3","5","4","6","6","25304","365"
"County","Inyo County","2021","4th Qtr","Private","4","4539","Other Miscellaneous Store Retailers","7","31","33","29","31","209064","519"
"County","Inyo County","2021","4th Qtr","Private","4","4921","Couriers","3","53","41","55","65","921957","1321"
"County","Inyo County","2021","4th Qtr","Private","4","5221","Depository Credit Intermediation","8","47","48","48","47","603733","974"
"County","Inyo County","2021","4th Qtr","Private","4","5311","Lessors of Real Estate","9","27","28","27","28","263646","733"
"County","Inyo County","2021","4th Qtr","Private","4","5313","Activities Related to Real Estate","7","8","9","7","9","115641","1067"
"County","Inyo County","2021","4th Qtr","Private","4","5411","Legal Services","6","36","35","37","36","2324558","4967"
"County","Inyo County","2021","4th Qtr","Private","4","5412","Accounting and Bookkeeping Services","9","23","23","24","23","257973","850"
"County","Inyo County","2021","4th Qtr","Private","4","5413","Architectural and Engineering Services","5","16","19","16","14","386019","1818"
"County","Inyo County","2021","4th Qtr","Private","4","5416","Management & Technical Consulting Svc","5","16","17","15","16","303980","1461"
"County","Inyo County","2021","4th Qtr","Private","4","5419","Other Professional & Technical Services","5","59","56","67","56","894805","1154"
"County","Inyo County","2021","4th Qtr","Private","4","5616","Investigation and Security Services","4","16","16","16","17","162474","765"
"County","Inyo County","2021","4th Qtr","Private","4","5617","Services to Buildings and Dwellings","9","48","47","49","49","444100","707"
"County","Inyo County","2021","4th Qtr","Private","4","6211","Offices of Physicians","13","33","34","33","33","1766030","4075"
"County","Inyo County","2021","4th Qtr","Private","4","6212","Offices of Dentists","5","43","45","43","42","632544","1123"
"County","Inyo County","2021","4th Qtr","Private","4","7139","Other Amusement & Recreation Industries","14","122","117","132","117","776799","490"
"County","Inyo County","2021","4th Qtr","Private","4","7225","Full-Service Restaurants","49","719","721","724","714","4644558","496"
"County","Inyo County","2021","4th Qtr","Private","4","8111","Automotive Repair and Maintenance","12","72","73","73","70","769433","822"
"County","Inyo County","2021","4th Qtr","Private","4","8114","Household Goods Repair and Maintenance","4","15","16","15","15","145416","730"
"County","Inyo County","2021","4th Qtr","Private","4","8133","Social Advocacy Organizations","4","18","18","17","19","306067","1308"
"County","Inyo County","2021","4th Qtr","Private","4","8141","Private Households","4","13","13","13","13","53136","314"
"County","Inyo County","2021","4th Qtr","Private","5","11211","Beef Cattle Ranching, Farming, Feedlots","5","13","15","13","12","102376","591"
"County","Inyo County","2021","4th Qtr","Private","5","23611","Residential Building Construction","19","37","34","42","35","522923","1087"
"County","Inyo County","2021","4th Qtr","Private","5","23821","Electrical Contractors","6","35","35","34","38","487050","1050"
"County","Inyo County","2021","4th Qtr","Private","5","23822","Plumbing and HVAC Contractors","6","48","48","46","50","851260","1364"
"County","Inyo County","2021","4th Qtr","Private","5","42447","Meat & Meat Product Merchant Wholesalers","0","0","0","0","0","0","0"
"County","Inyo County","2021","4th Qtr","Private","5","44314","Electronics and appliances stores","4","16","15","16","17","245469","1180"
"County","Inyo County","2021","4th Qtr","Private","5","44413","Hardware Stores","4","28","28","28","30","311305","835"
"County","Inyo County","2021","4th Qtr","Private","5","44711","Gasoline Stations w/ Convenience Stores","11","78","82","77","77","664456","650"
"County","Inyo County","2021","4th Qtr","Private","5","45121","Book Stores and News Dealers","3","31","32","30","33","256527","623"
"County","Inyo County","2021","4th Qtr","Private","5","45231","General Merchandise Stores, including Warehouse Clubs and Supercenters","3","19","16","17","24","119270","483"
"County","Inyo County","2021","4th Qtr","Private","5","45399","All Other Miscellaneous Store Retailers","5","17","19","16","18","140252","611"
"County","Inyo County","2021","4th Qtr","Private","5","49211","Couriers","3","53","41","55","65","921957","1321"
"County","Inyo County","2021","4th Qtr","Private","5","52211","Commercial Banking","3","24","24","24","24","357133","1145"
"County","Inyo County","2021","4th Qtr","Private","5","53111","Lessors of Residential Buildings","5","12","13","12","12","166083","1036"
"County","Inyo County","2021","4th Qtr","Private","5","53119","Lessors of Other Real Estate Property","4","15","15","15","16","97563","489"
"County","Inyo County","2021","4th Qtr","Private","5","54121","Accounting and Bookkeeping Services","9","23","23","24","23","257973","850"
"County","Inyo County","2021","4th Qtr","Private","5","56172","Janitorial Services","3","16","16","17","17","48112","222"
"County","Inyo County","2021","4th Qtr","Private","5","62111","Offices of Physicians","13","33","34","33","33","1766030","4075"
"County","Inyo County","2021","4th Qtr","Private","5","62121","Offices of Dentists","5","43","45","43","42","632544","1123"
"County","Inyo County","2021","4th Qtr","Private","5","71399","All Other Amusement and Recreation Ind","9","27","29","31","22","167934","473"
"County","Inyo County","2021","4th Qtr","Private","5","72111","Hotels (except Casino Hotels) and Motels","36","515","496","551","498","4572669","683"
"County","Inyo County","2021","4th Qtr","Private","5","72251","Full-Service Restaurants","49","719","721","724","714","4644558","496"
"County","Inyo County","2021","4th Qtr","Private","5","81111","Automotive Mechanical Repair/Maintenance","7","46","48","47","43","531796","889"
"County","Inyo County","2021","4th Qtr","Private","5","81331","Social Advocacy Organizations","4","18","18","17","19","306067","1308"
"County","Inyo County","2021","4th Qtr","Private","5","81411","Private Households","4","13","13","13","13","53136","314"
"County","Inyo County","2021","4th Qtr","Private","6","112111","Beef Cattle Ranching and Farming","5","13","15","13","12","102376","591"
"County","Inyo County","2021","4th Qtr","Private","6","236115","New Single-Family Housing Construction","8","17","17","19","17","266688","1161"
"County","Inyo County","2021","4th Qtr","Private","6","236118","Residential Remodelers","11","19","17","23","18","256235","1020"
"County","Inyo County","2021","4th Qtr","Private","6","424470","Meat & Meat Product Merchant Wholesalers","0","0","0","0","0","0","0"
"County","Inyo County","2021","4th Qtr","Private","6","443142","Electronics Stores","4","16","15","16","17","245469","1180"
"County","Inyo County","2021","4th Qtr","Private","6","444130","Hardware Stores","4","28","28","28","30","311305","835"
"County","Inyo County","2021","4th Qtr","Private","6","447110","Gasoline Stations w/ Convenience Stores","11","78","82","77","77","664456","650"
"County","Inyo County","2021","4th Qtr","Private","6","451211","Book Stores","3","31","32","30","33","256527","623"
"County","Inyo County","2021","4th Qtr","Private","6","452319","All Other General Merchandise Stores","3","19","16","17","24","119270","483"
"County","Inyo County","2021","4th Qtr","Private","6","492110","Couriers","3","53","41","55","65","921957","1321"
"County","Inyo County","2021","4th Qtr","Private","6","522110","Commercial Banking","3","24","24","24","24","357133","1145"
"County","Inyo County","2021","4th Qtr","Private","6","531110","Lessors of Residential Buildings","5","12","13","12","12","166083","1036"
"County","Inyo County","2021","4th Qtr","Private","6","531190","Lessors of Other Real Estate Property","4","15","15","15","16","97563","489"
"County","Inyo County","2021","4th Qtr","Private","6","541211","Offices of Certified Public Accountants","3","9","8","11","10","112866","898"
"County","Inyo County","2021","4th Qtr","Private","6","541213","Tax Preparation Services","3","8","8","8","8","118442","1139"
"County","Inyo County","2021","4th Qtr","Private","6","541219","Other Accounting Services","3","5","7","5","5","26665","362"
"County","Inyo County","2021","4th Qtr","Private","6","561720","Janatorial Services","3","16","16","17","17","48112","222"
"County","Inyo County","2021","4th Qtr","Private","6","621210","Offices of Dentists","5","43","45","43","42","632544","1123"
"County","Inyo County","2021","4th Qtr","Private","6","713990","All Other Amusement and Recreation Ind","9","27","29","31","22","167934","473"
"County","Inyo County","2021","4th Qtr","Private","6","721110","Hotels (except Casino Hotels) and Motels","36","515","496","551","498","4572669","683"
"County","Inyo County","2021","4th Qtr","Private","6","722511","Full-Service Restaurants","23","330","324","338","328","2113512","493"
"County","Inyo County","2021","4th Qtr","Private","6","722513","Limited-service restaurants","21","319","325","317","317","2115121","509"
"County","Inyo County","2021","4th Qtr","Private","6","722515","Snack and nonalcoholic beverage bars","5","70","72","69","69","415925","457"
"County","Inyo County","2021","4th Qtr","Private","6","811111","General Automotive Repair","7","46","48","47","43","531796","889"
"County","Inyo County","2021","4th Qtr","Private","6","811121","Automotive Body and Interior Repair","3","14","14","13","15","145781","801"
"County","Inyo County","2021","4th Qtr","Private","6","813312","Environment & Conservation Organizations","4","18","18","17","19","306067","1308"
"County","Inyo County","2021","4th Qtr","Private","6","814110","Private Households","4","13","13","13","13","53136","314"
"County","Inyo County","2021","4th Qtr","State Government","0","10","Total, All Industries","25","372","366","370","380","7184995","1486"
"County","Inyo County","2021","4th Qtr","State Government","1","102","Service-Providing","25","372","366","370","380","7184995","1486"
"County","Inyo County","2021","4th Qtr","State Government","2","1028","Public Administration","25","372","366","370","380","7184995","1486"
"County","Inyo County","2021","4th Qtr","State Government","2","92","Public Administration","25","372","366","370","380","7184995","1486"
"County","Inyo County","2021","4th Qtr","State Government","3","922","Justice, Public Order, and Safety Activi","3","56","57","57","55","982000","1341"
"County","Inyo County","2021","4th Qtr","State Government","3","926","Administration of Economic Programs","22","315","309","313","325","6202995","1512"
"County","Inyo County","2021","4th Qtr","State Government","4","9221","Justice, Public Order, and Safety Activi","3","56","57","57","55","982000","1341"
"County","Inyo County","2021","4th Qtr","State Government","4","9261","Administration of Economic Programs","22","315","309","313","325","6202995","1512"
"County","Inyo County","2021","4th Qtr","State Government","5","92612","Transportation Program Administration","22","315","309","313","325","6202995","1512"
"County","Inyo County","2021","4th Qtr","State Government","6","926120","Transportation Program Administration","22","315","309","313","325","6202995","1512"
"County","Inyo County","2021","4th Qtr","Total Covered","0","10","Total, All Industries","773","7338","7294","7492","7230","103667432","1087"
"County","Inyo County","2021","3rd Qtr","Federal Government","0","10","Total, All Industries","16","295","295","293","298","5792472","1509"
"County","Inyo County","2021","3rd Qtr","Federal Government","1","102","Service-Providing","16","295","295","293","298","5792472","1509"
"County","Inyo County","2021","3rd Qtr","Federal Government","2","1021","Trade, Transportation, and Utilities","8","32","32","32","32","374272","900"
"County","Inyo County","2021","3rd Qtr","Federal Government","2","1026","Leisure and Hospitality","2","96","98","96","96","1566337","1246"
"County","Inyo County","2021","3rd Qtr","Federal Government","2","1028","Public Administration","6","166","165","165","170","3851863","1778"
"County","Inyo County","2021","3rd Qtr","Federal Government","2","48-49","Transportation and Warehousing","8","32","32","32","32","374272","900"
"County","Inyo County","2021","3rd Qtr","Federal Government","2","71","Arts, Entertainment, and Recreation","2","96","98","96","96","1566337","1246"
"County","Inyo County","2021","3rd Qtr","Federal Government","2","92","Public Administration","6","166","165","165","170","3851863","1778"
"County","Inyo County","2021","3rd Qtr","Federal Government","3","491","Postal Service","8","32","32","32","32","374272","900"
"County","Inyo County","2021","3rd Qtr","Federal Government","3","712","Museums, Parks and Historical Sites","2","96","98","96","96","1566337","1246"
"County","Inyo County","2021","3rd Qtr","Federal Government","3","924","Administration of Environmental Programs","5","166","165","165","170","3851735","1778"
"County","Inyo County","2021","3rd Qtr","Federal Government","3","926","Administration of Economic Programs","1","0","0","0","0","128","0"
"County","Inyo County","2021","3rd Qtr","Federal Government","4","4911","Postal Service","8","32","32","32","32","374272","900"
"County","Inyo County","2021","3rd Qtr","Federal Government","4","7121","Museums, Parks and Historical Sites","2","96","98","96","96","1566337","1246"
"County","Inyo County","2021","3rd Qtr","Federal Government","4","9241","Administration of Environmental Programs","5","166","165","165","170","3851735","1778"
"County","Inyo County","2021","3rd Qtr","Federal Government","4","9261","Administration of Economic Programs","1","0","0","0","0","128","0"
"County","Inyo County","2021","3rd Qtr","Federal Government","5","49111","Postal Service","8","32","32","32","32","374272","900"
"County","Inyo County","2021","3rd Qtr","Federal Government","5","71219","Nature Parks & Other Similar Institution","2","96","98","96","96","1566337","1246"
"County","Inyo County","2021","3rd Qtr","Federal Government","5","92412","Administration of Conservation Programs","5","166","165","165","170","3851735","1778"
"County","Inyo County","2021","3rd Qtr","Federal Government","5","92611","Administration of General Economic Prog","1","0","0","0","0","128","0"
"County","Inyo County","2021","3rd Qtr","Federal Government","6","491110","Postal Service","8","32","32","32","32","374272","900"
"County","Inyo County","2021","3rd Qtr","Federal Government","6","712190","Nature Parks & Other Similar Institution","2","96","98","96","96","1566337","1246"
"County","Inyo County","2021","3rd Qtr","Federal Government","6","924120","Administration of Conservation Programs","5","166","165","165","170","3851735","1778"
"County","Inyo County","2021","3rd Qtr","Federal Government","6","926110","Administration of General Economic Prog","1","0","0","0","0","128","0"
"County","Inyo County","2021","3rd Qtr","Local Government","0","10","Total, All Industries","84","2382","2383","2352","2411","33688042","1088"
"County","Inyo County","2021","3rd Qtr","Local Government","1","102","Service-Providing","84","2382","2383","2352","2411","33688042","1088"
"County","Inyo County","2021","3rd Qtr","Local Government","2","1021","Trade, Transportation, and Utilities","3","14","15","15","12","175430","964"
"County","Inyo County","2021","3rd Qtr","Local Government","2","1025","Education and Health Services","21","1305","1279","1291","1345","18512789","1091"
"County","Inyo County","2021","3rd Qtr","Local Government","2","1026","Leisure and Hospitality","4","189","196","185","186","1693417","689"
"County","Inyo County","2021","3rd Qtr","Local Government","2","1027","Other Services","4","15","15","17","15","78324","385"
"County","Inyo County","2021","3rd Qtr","Local Government","2","1028","Public Administration","50","854","874","839","849","13209943","1190"
"County","Inyo County","2021","3rd Qtr","Local Government","2","61","Educational Services","15","454","409","441","514","4884505","826"
"County","Inyo County","2021","3rd Qtr","Local Government","2","62","Health Care and Social Assistance","6","850","870","850","831","13628284","1233"
