CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2010165027,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,05/20/2010,5,2010,17,6609 N Brighton Ave,"6609 N Brighton Ave64119
(39.213452, -94.519583)",64119,Ravenwood-Somerset,1,88925,39.213452,-94.519583,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010165027,187,6,4,135
2010177108,EMAIL,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,05/28/2010,5,2010,17,5501 Swope Pkwy,"5501 Swope Pkwy64130
(39.025864, -94.541571)",64130,North Town Fork Creek,5,37041,39.025864,-94.541571,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010177108,175,2,7,157
2010216565,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/01/2010,7,2010,17,8700 N BRIGHTON AVE,"8700 N BRIGHTON AVE64156
(39.250984, -94.525179)",64156,Shoal Creek,1,88492,39.250984,-94.525179,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010216565,244,6,4,126
2010201875,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/10/2010,6,2010,9,6800 NW 77TH ST,"6800 NW 77TH ST64152
(39.233909, -94.659184)",64152,Platte Ridge,2,169644,39.233909,-94.659184,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010201875,69,5,3,77
2010198994,EMAIL,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,06/14/2010,6,2010,18,7400 NW Cookingham Dr,"7400 NW Cookingham Dr64157
(39.30022, -94.485927)",64157,Shoal Creek,1,98685,39.30022,-94.485927,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010198994,244,6,4,152
2010212855,EMAIL,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/18/2010,6,2010,9,6607 NE 120th St,"6607 NE 120th St64156
(39.309541, -94.500867)",64156,Shoal Creek,1,98653,39.309541,-94.500867,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010212855,244,6,4,126
2010213994,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/15/2010,6,2010,5,700 E 120th St,"700 E 120th St64146
(38.909386, -94.58412)",64146,Mission Lake,6,157508,38.909386,-94.58412,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010213994,95,1,7,2
2010204055,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/09/2010,6,2010,7,8201 E 79th Ter,"8201 E 79th Ter64138
(38.979807, -94.492414)",64138,Park Farms,5,53852,38.979807,-94.492414,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010204055,181,2,7,98
2010201332,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/09/2010,6,2010,8,701 E 120TH ST,"701 E 120TH ST64146
(38.908906, -94.584269)",64146,Mission Lake,6,157532,38.908906,-94.584269,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010201332,95,1,7,2
2010227858,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/07/2010,7,2010,15,3509 N Hill Haven Rd,"3509 N Hill Haven Rd64117
(39.159366, -94.513029)",64117,Hill Haven,1,78749,39.159366,-94.513029,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010227858,9,6,4,166
2010202177,VOICE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,06/29/2010,6,2010,28,7414 NW Mace Rd,"7414 NW Mace Rd64152
(39.229813, -94.676686)",64152,Park Forest,2,255023,39.229813,-94.676686,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010202177,182,5,3,77
2010199806,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,06/10/2010,6,2010,13,5401 NE 41st Ter,"5401 NE 41st Ter64117
(39.167552, -94.5168)",64117,Winnwood Gardens,1,76755,39.167552,-94.5168,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010199806,128,6,4,166
2010195052,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,05/28/2010,5,2010,3,4918 N Brooklyn Ave,"4918 N Brooklyn Ave64118
(39.183493, -94.553888)",64118,Davidson,1,87961,39.183493,-94.553888,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010195052,82,6,4,154
2010222638,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,09/14/2010,9,2010,89,9440 Noland Rd,"9440 Noland Rd64138
(38.945913, -94.426774)",64138,Highview Estates,5,67568,38.945913,-94.426774,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010222638,8,2,7,98
2010196882,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,06/08/2010,6,2010,13,1727 MANCHESTER TRFY,"1727 MANCHESTER TRFY64126
(39.088471, -94.491241)",64126,Blue Valley Industrial,3,46520,39.088471,-94.491241,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010196882,55,3,7,94
2010200525,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,Y,06/24/2010,6,2010,26,3500 N White Ave,"3500 N White Ave64117
(39.15651, -94.509925)",64117,Hill Haven,1,79260,39.15651,-94.509925,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010200525,9,6,4,166
2010211112,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/16/2010,6,2010,8,9000 GRAND AVE,"9000 GRAND AVE64114
(38.965044, -94.588872)",64114,Boone Hills,6,150246,38.965044,-94.588872,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010211112,50,1,7,162
2010208952,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/24/2010,6,2010,17,14401 LITTLE BLUE RD,"14401 LITTLE BLUE RD64136
(38.990218, -94.411981)",64136,Little Blue,5,65535,38.990218,-94.411981,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010208952,214,2,7,132
2010216035,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/01/2010,7,2010,19,5401 N Denver Ave,"5401 N Denver Ave64119
(39.191717, -94.518487)",64119,Ravenwood-Somerset,1,80515,39.191717,-94.518487,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010216035,187,6,4,135
2010201328,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/09/2010,6,2010,8,700 E 120th St,"700 E 120th St64146
(38.909386, -94.58412)",64146,Mission Lake,6,157508,38.909386,-94.58412,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010201328,95,1,7,2
2010230226,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,07/19/2010,7,2010,26,8401 Fish Rd,"8401 Fish Rd64139
(38.967429, -94.418753)",64139,Little Blue,5,67397,38.967429,-94.418753,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010230226,214,2,7,4
2010205322,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/08/2010,6,2010,5,2600 Bales Ave,"2600 Bales Ave64127
(39.07846, -94.542376)",64127,Washington Wheatley,3,17472,39.07846,-94.542376,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010205322,233,3,7,95
2010219823,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/30/2010,6,2010,15,11027 N Lewis Ave,"11027 N Lewis Ave64157
(39.292762, -94.473937)",64157,Shoal Creek,1,99074,39.292762,-94.473937,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010219823,244,6,4,152
2010209483,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/09/2010,6,2010,1,3344 Cypress Ave,"3344 Cypress Ave64128
(39.063903, -94.531579)",64128,Knoches Park,3,23131,39.063903,-94.531579,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010209483,208,3,7,36
2010205603,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/09/2010,6,2010,6,4700 Phelps Rd,"4700 Phelps Rd64136
(39.034513, -94.400103)",64136,Country Valley-Hawthorn Square,5,260523,39.034513,-94.400103,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010205603,91,2,7,132
2010192342,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,06/09/2010,6,2010,16,4450 Eastern Ave,"4450 Eastern Ave64129
(39.041177, -94.499001)",64129,Eastwood Hills East,3,32711,39.041177,-94.499001,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010192342,19,3,7,155
2010193489,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,07/01/2010,7,2010,38,6115 N Brighton Ave,"6115 N Brighton Ave64119
(39.204563, -94.520724)",64119,Ravenwood-Somerset,1,89658,39.204563,-94.520724,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010193489,187,6,4,135
2010210726,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/22/2010,6,2010,14,3212 N Winn Rd,"3212 N Winn Rd64117
(39.160996, -94.541847)",64117,Cooley Highlands S,1,78390,39.160996,-94.541847,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010210726,88,6,4,166
2010216844,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,07/30/2010,7,2010,46,8300 Lee's Summit Rd,"8300 Lee's Summit Rd64139
(38.968694, -94.389256)",64139,Little Blue,5,73318,38.968694,-94.389256,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010216844,214,2,7,4
2010203964,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/24/2010,6,2010,22,3943 N Denver Ave,"3943 N Denver Ave64117
(39.166044, -94.519136)",64117,Chouteau Estates,1,78668,39.166044,-94.519136,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010203964,84,6,4,166
2010218192,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,07/09/2010,7,2010,24,8817 E 35th St,"8817 E 35th St64129
(39.05898, -94.478113)",64129,Cunningham Ridge,3,48162,39.05898,-94.478113,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010218192,126,3,7,155
2010222646,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,07/19/2010,7,2010,32,11901 Blue River Rd,"11901 Blue River Rd64146
(38.908632, -94.567783)",64146,Mission Lake,6,157952,38.908632,-94.567783,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010222646,95,1,7,2
2010229921,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/14/2010,7,2010,21,8811 NE Vrooman Dr,"8811 NE Vrooman Dr64161
(39.14328, -94.469104)",64161,Birmingham Bottoms,1,97372,39.14328,-94.469104,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010229921,138,6,4,89
2010226349,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,08/17/2010,8,2010,57,5500 Eastern Ave,"5500 Eastern Ave64129
(39.024356, -94.499948)",64129,Coachlight Square,5,54637,39.024356,-94.499948,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010226349,45,2,7,155
2010193318,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,05/28/2010,5,2010,4,4921 N Brooklyn Ave,"4921 N Brooklyn Ave64118
(39.183763, -94.553211)",64118,Davidson,1,87955,39.183763,-94.553211,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010193318,82,6,4,154
2010216013,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/15/2010,6,2010,3,12880 NW Interurban Rd,"12880 NW Interurban Rd64163
(39.330004, -94.669624)",64163,KCI & 2nd Creek,2,171684,39.330004,-94.669624,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010216013,203,5,3,133
2010197417,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,06/10/2010,6,2010,14,5570 N Adrian Ave,"5570 N Adrian Ave64151
(39.195771, -94.625769)",64151,Parkdale And Walden,2,167246,39.195771,-94.625769,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010197417,246,5,3,66
2010204536,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/14/2010,6,2010,11,9051 N INDIANA AVE,"9051 N INDIANA AVE64156
(39.257514, -94.538489)",64156,Shoal Creek,1,225928,39.257514,-94.538489,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010204536,244,6,4,126
2010202457,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/14/2010,6,2010,13,8441 N Indiana Ave,"8441 N Indiana Ave64156
(39.247232, -94.538543)",64156,Shoal Creek,1,88225,39.247232,-94.538543,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010202457,244,6,4,126
2010217805,EMAIL,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/25/2010,6,2010,11,6001 Elmwood Ave,"6001 Elmwood Ave64130
(39.016473, -94.53236)",64130,Swope Parkway-Elmwood,5,252441,39.016473,-94.53236,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010217805,170,2,7,157
2010229276,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/30/2010,6,2010,8,7119 Noland Rd,"7119 Noland Rd64136
(38.991568, -94.416885)",64136,Little Blue,5,65541,38.991568,-94.416885,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010229276,214,2,7,132
2010201360,VOICE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/09/2010,6,2010,8,9100 OAK ST,"9100 OAK ST64114
(38.963448, -94.586613)",64114,Boone Hills,6,150304,38.963448,-94.586613,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010201360,50,1,7,162
2010232279,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/20/2010,7,2010,26,6607 NE 120th St,"6607 NE 120th St64156
(39.309541, -94.500867)",64156,Shoal Creek,1,98653,39.309541,-94.500867,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010232279,244,6,4,126
2010207340,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/29/2010,6,2010,23,5337 N Northwood Rd,"5337 N Northwood Rd64151
(39.190969, -94.631164)",64151,Parkdale And Walden,2,167270,39.190969,-94.631164,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010207340,246,5,3,66
2010200020,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,06/14/2010,6,2010,17,9101 N INDIANA AVE,"9101 N INDIANA AVE64156
(39.25798, -94.538484)",64156,Shoal Creek,1,225929,39.25798,-94.538484,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010200020,244,6,4,126
2010203343,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/25/2010,6,2010,23,616 E 92nd Ter,"616 E 92nd Ter64131
(38.960348, -94.582952)",64131,Boone Hills,6,151333,38.960348,-94.582952,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010203343,50,1,7,163
2010191133,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,5,2010,RESOL,N,05/28/2010,5,2010,7,4921 N Brooklyn Ave,"4921 N Brooklyn Ave64118
(39.183763, -94.553211)",64118,Davidson,1,87955,39.183763,-94.553211,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010191133,82,6,4,154
2010216876,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/01/2010,7,2010,17,919 NE 96th St,"919 NE 96th St64155
(39.266612, -94.567999)",64155,Gashland,2,99891,39.266612,-94.567999,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010216876,30,5,4,82
2010231735,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,Y,09/14/2010,9,2010,82,8300 Troost Ave,"8300 Troost Ave64131
(38.97631, -94.576832)",64131,Rockhill Manor,5,121542,38.97631,-94.576832,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010231735,197,2,7,163
2010221138,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/09/2010,7,2010,23,4301 E 113th St,"4301 E 113th St64137
(38.920343, -94.541986)",64137,Terrace Lake Gardens,6,62367,38.920343,-94.541986,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010221138,226,1,7,149
2010256422,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,7,2010,RESOL,N,07/22/2010,7,2010,8,4401 NW TIFFANY SPRINGS RD,"4401 NW TIFFANY SPRINGS RD64154
(39.261329, -94.633684)",64154,Coves North,2,160000,39.261329,-94.633684,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010256422,14,5,3,81
2010232282,PHONE,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,07/20/2010,7,2010,26,7811 NE 120TH ST,"7811 NE 120TH ST64157
(39.309331, -94.487142)",64157,Shoal Creek,1,214159,39.309331,-94.487142,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010232282,244,6,4,152
2010215963,WEB,Public Works,Public Works-Street and Traffic-Rural Mowing,Rural ROW Mowing,6,2010,RESOL,N,06/16/2010,6,2010,5,9103 E 50th Ter,"9103 E 50th Ter64133
(39.030951, -94.473864)",64133,Stayton Meadows,3,50102,39.030951,-94.473864,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2010215963,165,3,7,37
