"case_id","source","department","work_group","request_type","category","type","detail","creation_date","creation_time","creation_month","creation_year","status","exceeded_est_timeframe","closed_date","closed_month","closed_year","days_to_close","street_address","address_with_geocode","zip_code","neighborhood","county","council_district","police_district","parcel_id_no","ycoordinate","xcoordinate","case_url","days_open"
"2021032444","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-10-04T00:00:00.000","11:43 AM","10","2021","OPEN","N",,,,,"4431 Agnes Ave","4431 Agnes Ave
,  64130
(39.045045, -94.549208)","64130","Oak Park Southwest","Jackson","3","East","34436","39.045045","-94.549208","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021032444","0"
"2021032362","PHONE","NHS","NHS-Neighborhood Preservation-","Property Violations","Property / Buildings / Construction","Property Maintenance","Main Structure","2021-09-30T00:00:00.000","02:56 PM","9","2021","RESOL","Y","2021-10-07T00:00:00.000","10","2021","7","3623 E 58th Ter","3623 E 58th Ter
,  64130
(39.019613, -94.543289)","64130","North Town Fork Creek","Jackson","5","Metro","37130","39.019613","-94.543289","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021032362",
"2021032331","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-30T00:00:00.000","10:54 AM","9","2021","OPEN","N",,,,,"5603 Olive St","5603 Olive St
,  64130
(39.024592, -94.557293)","64130","Blue Hills","Jackson","5","Metro","147589","39.024592","-94.557293","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021032331","0"
"2021032323","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-30T00:00:00.000","10:06 AM","9","2021","OPEN","N",,,,,"2308 E Truman Rd","2308 E Truman Rd
,  64127
(39.095124, -94.554596)","64127","18th And Vine And Downtown East","Jackson","3","Central","12526","39.095124","-94.554596","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021032323","0"
"2021032113","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-28T00:00:00.000","09:44 AM","9","2021","OPEN","N",,,,,"4336 Askew Ave","4336 Askew Ave
,  64130
(39.046467, -94.542848)","64130","Oak Park Southeast","Jackson","3","East","33931","39.046467","-94.542848","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021032113","0"
"2021031888","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-23T00:00:00.000","03:23 PM","9","2021","OPEN","N",,,,,"4418 Bales Ave","4418 Bales Ave
,  64130
(39.045355, -94.544052)","64130","Oak Park Southeast","Jackson","3","East","33870","39.045355","-94.544052","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031888","0"
"2021031846","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-23T00:00:00.000","08:50 AM","9","2021","RESOL","Y","2021-10-21T00:00:00.000","10","2021","28","8300 Blue Ridge Blvd","8300 Blue Ridge Blvd
,  64138
(38.973388, -94.495071)","64138","Park Farms","Jackson","5","Metro","53899","38.973388","-94.495071","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031846",
"2021031615","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-16T00:00:00.000","03:12 PM","9","2021","OPEN","N",,,,,"5319 Noland Rd","5319 Noland Rd
,  64136
(39.021656, -94.413184)","64136","Little Blue","Jackson","5","East","63939","39.021656","-94.413184","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031615","0"
"2021031550","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-15T00:00:00.000","01:49 PM","9","2021","OPEN","N",,,,,"5004 Skiles Ave","5004 Skiles Ave
,  64129
(39.032481, -94.490592)","64129","Eastwood Hills East","Jackson","3","East","50747","39.032481","-94.490592","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031550","0"
"2021031539","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-Emergency","Property / Buildings / Construction","Dangerous Building","Emergency","2021-09-15T00:00:00.000","12:21 PM","9","2021","RESOL","Y","2021-10-26T00:00:00.000","10","2021","41","2210 Indiana Ave","2210 Indiana Ave
,  64127
(39.084927, -94.543216)","64127","Washington Wheatley","Jackson","3","East","15738","39.084927","-94.543216","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031539",
"2021031470","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-14T00:00:00.000","11:41 AM","9","2021","OPEN","N",,,,,"14603 Cherry St","14603 Cherry St
,  64145
(38.861914, -94.589562)","64145","Richards Gebaur","Jackson","6","South","159882","38.861914","-94.589562","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031470","0"
"2021031467","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-14T00:00:00.000","11:28 AM","9","2021","OPEN","N",,,,,"4907 E 31st St","4907 E 31st St
,  64128
(39.068793, -94.527274)","64128","Knoches Park","Jackson","3","East","22836","39.068793","-94.527274","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031467","0"
"2021031466","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-14T00:00:00.000","11:27 AM","9","2021","OPEN","N",,,,,"4907 E 31st St","4907 E 31st St
,  64128
(39.068793, -94.527274)","64128","Knoches Park","Jackson","3","East","22836","39.068793","-94.527274","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031466","0"
"2021031457","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-14T00:00:00.000","10:04 AM","9","2021","OPEN","N",,,,,"5911 Elmwood Ave","5911 Elmwood Ave
,  64130
(39.01798, -94.532264)","64130","Swope Parkway-Elmwood","Jackson","5","Metro","146","39.01798","-94.532264","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031457","0"
"2021031456","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-14T00:00:00.000","10:02 AM","9","2021","OPEN","N",,,,,"5911 Elmwood Ave","5911 Elmwood Ave
,  64130
(39.01798, -94.532264)","64130","Swope Parkway-Elmwood","Jackson","5","Metro","146","39.01798","-94.532264","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031456","0"
"2021031343","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-10T00:00:00.000","10:43 AM","9","2021","RESOL","N","2021-09-13T00:00:00.000","9","2021","3","3411 Hardesty Ave","3411 Hardesty Ave
,  64128
(39.063301, -94.52055)","64128","Dunbar","Jackson","3","East","23537","39.063301","-94.52055","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031343",
"2021031341","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-10T00:00:00.000","09:48 AM","9","2021","RESOL","N","2021-09-13T00:00:00.000","9","2021","3","5208 Independence Ave","5208 Independence Ave
,  64124
(39.105584, -94.520848)","64124","South Indian Mound","Jackson","4","East","45161","39.105584","-94.520848","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031341",
"2021031292","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-08T00:00:00.000","02:59 PM","9","2021","RESOL","Y","2021-11-10T00:00:00.000","11","2021","63","3829 Thompson Ave","3829 Thompson Ave
,  64124
(39.107366, -94.536202)","64124","Scarritt Point","Jackson","4","East","42242","39.107366","-94.536202","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031292",
"2021031239","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-08T00:00:00.000","10:33 AM","9","2021","OPEN","N",,,,,"3427 Wyandotte St","3427 Wyandotte St
,  64111
(39.06451, -94.587631)","64111","Broadway Gillham","Jackson","4","Central","127835","39.06451","-94.587631","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031239","0"
"2021031077","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-Emergency","Property / Buildings / Construction","Dangerous Building","Emergency","2021-09-02T00:00:00.000","08:44 AM","9","2021","OPEN","N",,,,,"1650 Corporate Dr","1650 Corporate Dr
,  64120
(39.137667, -94.500124)","64120",,"Jackson","4","East","38390","39.137667","-94.500124","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031077","0"
"2021031035","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-01T00:00:00.000","09:55 AM","9","2021","RESOL","Y","2021-09-14T00:00:00.000","9","2021","13","1534 Spruce Ave","1534 Spruce Ave
,  64127
(39.092784, -94.532503)","64127","East Community Team North","Jackson","3","East","8514","39.092784","-94.532503","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031035",
"2021031034","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-01T00:00:00.000","09:52 AM","9","2021","OPEN","N",,,,,"1534 Spruce Ave","1534 Spruce Ave
,  64127
(39.092784, -94.532503)","64127","East Community Team North","Jackson","3","East","8514","39.092784","-94.532503","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031034","0"
"2021031029","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-01T00:00:00.000","09:10 AM","9","2021","RESOL","N","2021-09-07T00:00:00.000","9","2021","6","3422 NE 43rd St","3422 NE 43rd St
,  64117
(39.171649, -94.538859)","64117","Chaumiere","Clay","1","Shoal Creek","77642","39.171649","-94.538859","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031029",
"2021031028","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-01T00:00:00.000","09:06 AM","9","2021","RESOL","Y","2021-12-01T00:00:00.000","12","2021","91","3122 Chestnut Ave","3122 Chestnut Ave
,  64128
(39.068688, -94.550931)","64128","Santa Fe","Jackson","3","East","25295","39.068688","-94.550931","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031028",
"2021031027","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-01T00:00:00.000","08:57 AM","9","2021","RESOL","Y","2021-09-14T00:00:00.000","9","2021","13","5508 E 27th St","5508 E 27th St
,  64127
(39.076242, -94.518567)","64127","South Blue Valley","Jackson","3","East","20662","39.076242","-94.518567","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031027",
"2021031024","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-09-01T00:00:00.000","08:46 AM","9","2021","RESOL","Y","2021-09-14T00:00:00.000","9","2021","13","3005 Benton Blvd","3005 Benton Blvd
,  64128
(39.071268, -94.548861)","64128","Santa Fe","Jackson","3","East","24645","39.071268","-94.548861","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031024",
"2021031023","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-09-01T00:00:00.000","08:44 AM","9","2021","OPEN","N",,,,,"3005 Benton Blvd","3005 Benton Blvd
,  64128
(39.071268, -94.548861)","64128","Santa Fe","Jackson","3","East","24645","39.071268","-94.548861","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021031023","0"
"2021030915","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-30T00:00:00.000","10:10 AM","8","2021","RESOL","Y","2021-09-03T00:00:00.000","9","2021","4","3434 Askew Ave","3434 Askew Ave
,  64128
(39.062813, -94.542068)","64128","Palestine West And Oak Park Northeast","Jackson","3","East","26046","39.062813","-94.542068","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030915",
"2021030885","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-27T00:00:00.000","11:20 AM","8","2021","RESOL","Y","2021-09-01T00:00:00.000","9","2021","5","2840 White Ave","2840 White Ave
,  64129
(39.073069, -94.513773)","64129","South Blue Valley","Jackson","3","East","21271","39.073069","-94.513773","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030885",
"2021030883","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-27T00:00:00.000","11:02 AM","8","2021","OPEN","N",,,,,"4735 E 44th St","4735 E 44th St
,  64130
(39.044981, -94.528446)","64130","Vineyard","Jackson","3","East","32860","39.044981","-94.528446","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030883","0"
"2021030882","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-27T00:00:00.000","11:01 AM","8","2021","OPEN","N",,,,,"4735 E 44th St","4735 E 44th St
,  64130
(39.044981, -94.528446)","64130","Vineyard","Jackson","3","East","32860","39.044981","-94.528446","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030882","0"
"2021030881","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-27T00:00:00.000","10:58 AM","8","2021","RESOL","Y","2021-09-14T00:00:00.000","9","2021","18","2634 Denver Ave","2634 Denver Ave
,  64127
(39.076646, -94.522885)","64127","East Community Team South","Jackson","3","East","20596","39.076646","-94.522885","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030881",
"2021030880","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-27T00:00:00.000","10:57 AM","8","2021","OPEN","N",,,,,"2634 Denver Ave","2634 Denver Ave
,  64127
(39.076646, -94.522885)","64127","East Community Team South","Jackson","3","East","20596","39.076646","-94.522885","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030880","0"
"2021030879","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-27T00:00:00.000","10:53 AM","8","2021","OPEN","N",,,,,"2444 Kensington Ave","2444 Kensington Ave
,  64127
(39.080636, -94.5321)","64127","East Community Team South","Jackson","3","East","19431","39.080636","-94.5321","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030879","0"
"2021030878","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-27T00:00:00.000","10:49 AM","8","2021","OPEN","N",,,,,"2444 Kensington Ave","2444 Kensington Ave
,  64127
(39.080636, -94.5321)","64127","East Community Team South","Jackson","3","East","19431","39.080636","-94.5321","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030878","0"
"2021030758","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-25T00:00:00.000","10:47 AM","8","2021","RESOL","N","2021-08-25T00:00:00.000","8","2021","0","125 Bellaire Ave","125 Bellaire Ave
,  64123
(39.111108, -94.512626)","64123","South Indian Mound","Jackson","4","East","46047","39.111108","-94.512626","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030758",
"2021030757","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-25T00:00:00.000","10:46 AM","8","2021","RESOL","N","2021-08-26T00:00:00.000","8","2021","1","4306 Brooklyn Ave","4306 Brooklyn Ave
,  64130
(39.048212, -94.558888)","64130","Ivanhoe Southeast","Jackson","3","Central","137223","39.048212","-94.558888","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030757",
"2021030691","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-24T00:00:00.000","07:51 AM","8","2021","OPEN","N",,,,,"5703 Brooklyn Ave","5703 Brooklyn Ave
,  64130
(39.022859, -94.55972)","64130","Blue Hills","Jackson","5","Metro","148362","39.022859","-94.55972","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030691","0"
"2021030509","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-18T00:00:00.000","03:44 PM","8","2021","OPEN","N",,,,,"452 Booth Ave","452 Booth Ave
,  64125
(39.107618, -94.482381)","64125","North Blue Ridge","Jackson","4","East","46804","39.107618","-94.482381","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030509","0"
"2021030488","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-18T00:00:00.000","11:59 AM","8","2021","OPEN","N",,,,,"4306 Brooklyn Ave","4306 Brooklyn Ave
,  64130
(39.048212, -94.558888)","64130","Ivanhoe Southeast","Jackson","3","Central","137223","39.048212","-94.558888","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030488","0"
"2021030470","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-18T00:00:00.000","09:08 AM","8","2021","RESOL","Y","2021-11-10T00:00:00.000","11","2021","84","3235 NE Mohawk Ln","3235 NE Mohawk Ln
,  64116
(39.153474, -94.556637)","64116","River Forest","Clay","1","Shoal Creek","86200","39.153474","-94.556637","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030470",
"2021030361","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-Emergency","Property / Buildings / Construction","Dangerous Building","Emergency","2021-08-16T00:00:00.000","10:58 AM","8","2021","OPEN","N",,,,,"2312 Oakley Ave","2312 Oakley Ave
,  64127
(39.082514, -94.517964)","64127","South Blue Valley","Jackson","3","East","20069","39.082514","-94.517964","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030361","0"
"2021030256","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-13T00:00:00.000","10:07 AM","8","2021","OPEN","N",,,,,"2501 Myrtle Ave","2501 Myrtle Ave
,  64127
(39.080066, -94.535955)","64127","East Community Team South","Jackson","3","East","17650","39.080066","-94.535955","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030256","0"
"2021030207","PHONE","NHS","NHS-Dangerous Buildings-","Prop/Build/Construct-Dangerous Building-On list","Property / Buildings / Construction","Dangerous Building","Standard","2021-08-12T00:00:00.000","11:30 AM","8","2021","OPEN","N",,,,,"8414 Paseo","8414 Paseo
,  64131
(38.974564, -94.567651)","64131","Marlborough Heights/Marlborough Pride","Jackson","5","Metro","122211","38.974564","-94.567651","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030207","0"
"2021030185","PHONE","NHS","NHS-Neighborhood Preservation-Open Entry","Prop/Build/Construct-Dangerous Building-Open to entry","Property / Buildings / Construction","Dangerous Building","Open To Entry","2021-08-12T00:00:00.000","08:28 AM","8","2021","OPEN","N",,,,,"2639 Garfield Ave","2639 Garfield Ave
,  64127
(39.077701, -94.557926)","64127","Wendell Phillips","Jackson","3","Central","14494","39.077701","-94.557926","http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021030185","0"
