"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","address_with_geocode","parcel_id_no","ycoordinate","xcoordinate"
"2020038756","WEB","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","Y",,"64119","Shoal Creek","1","POINT (-94.522081 39.223566)","88816","39.223566","-94.522081"
"2020038864","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64137","Calico Farms","6","POINT (-94.548272 38.921973)","62227","38.921973","-94.548272"
"2020039909","BOT","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","N",,"64161","Birmingham Bottoms","1","POINT (-94.462192 39.162358)","97227","39.162358","-94.462192"
"2020006562","PHONE","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","N",,"64118","Davidson","1","POINT (-94.577103 39.18147)","86485","39.18147","-94.577103"
"2019202061","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64114","Bridlespur","6","POINT (-94.593611 38.929681)","155084","38.929681","-94.593611"
"2020006967","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Tower Homes","6","POINT (-94.592104 38.992548)","112609","38.992548","-94.592104"
"2021012934","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64112","South Plaza","4","POINT (-94.58865 39.037172)","249979","39.037172","-94.58865"
"2020008287","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Linden Hills And Indian Heights","5","POINT (-94.574782 38.948275)","151015","38.948275","-94.574782"
"2021013347","WEB","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64120",,"4","POINT (-94.495422 39.131936)","38413","39.131936","-94.495422"
"2019189474","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64112","Park Central-Research Park","4","POINT (-94.585595 39.040567)","139975","39.040567","-94.585595"
"2021012453","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64114","Santa Fe Hills","6","POINT (-94.587441 38.967906)","149871","38.967906","-94.587441"
"2021013752","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64113","Wornall Homestead","6","POINT (-94.592649 39.01348)","107153","39.01348","-94.592649"
"2020006797","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64114","Tower Homes","6","POINT (-94.591581 38.992528)","112716","38.992528","-94.591581"
"2020041142","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64139","Little Blue","5","POINT (-94.393425 38.980684)","65603","38.980684","-94.393425"
"2021013885","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64139","Unity Ridge","5","POINT (-94.410086 38.94162)","67610","38.94162","-94.410086"
"2020007978","WEB","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64120",,"4","POINT (-94.521526 39.13032)","38501","39.13032","-94.521526"
"2020005234","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Boone Hills","5","POINT (-94.581197 38.960659)","251195","38.960659","-94.581197"
"2020040915","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64146","Mission Lake","6","POINT (-94.585179 38.890049)","159136","38.890049","-94.585179"
"2020007969","WEB","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64120",,"4","POINT (-94.521526 39.13032)","38501","39.13032","-94.521526"
"2020042892","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Boone Hills","6","POINT (-94.582527 38.959379)","151357","38.959379","-94.582527"
"2019201903","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.596501 38.992309)","119634","38.992309","-94.596501"
"2020042830","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Boone Hills","6","POINT (-94.582952 38.960348)","151333","38.960348","-94.582952"
"2020005873","WEB","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64127","Lykins","3","POINT (-94.53286 39.101703)","8269","39.101703","-94.53286"
"2020005783","PHONE","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64105","CBD Downtown","4","POINT (-94.586386 39.098052)","122593","39.098052","-94.586386"
"2020005786","PHONE","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64105","CBD Downtown","4","POINT (-94.587374 39.100743)","122551","39.100743","-94.587374"
"2020005846","PHONE","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64106","CBD Downtown","4","POINT (-94.580271 39.105114)","248074","39.105114","-94.580271"
"2020006450","PHONE","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64106","CBD Downtown","4","POINT (-94.580271 39.105114)","248074","39.105114","-94.580271"
"2020006003","PHONE","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","N",,"64118","Davidson","1","POINT (-94.556273 39.181993)","87876","39.181993","-94.556273"
"2019200939","WEB","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","Y",,"64151","Platte Brook North","2","POINT (-94.624658 39.23345)","261029","39.23345","-94.624658"
"2020006087","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Tower Homes","6","POINT (-94.591581 38.992528)","112716","38.992528","-94.591581"
"2020025261","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64134","Bannister Acres","5","POINT (-94.498168 38.942606)","70184","38.942606","-94.498168"
"2020005868","WEB","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64124","Lykins","3","POINT (-94.538019 39.102397)","9784","39.102397","-94.538019"
"2020024992","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Red Bridge North","6","POINT (-94.580739 38.926011)","232219","38.926011","-94.580739"
"2020090221","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64113","Morningside","6","POINT (-94.592589 39.010489)","107217","39.010489","-94.592589"
"2020041631","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64134","Highview Estates","5","POINT (-94.45728 38.949648)","67863","38.949648","-94.45728"
"2020024816","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64114","Ward Parkway Plaza","6","POINT (-94.604364 38.983851)","120561","38.983851","-94.604364"
"2020025051","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Linden Hills And Indian Heights","5","POINT (-94.573426 38.948143)","151008","38.948143","-94.573426"
"2020041894","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64137","Fairlane","5","POINT (-94.522741 38.943824)","57726","38.943824","-94.522741"
"2020042700","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64132","Marlborough East","5","POINT (-94.545402 38.97369)","173002","38.97369","-94.545402"
"2020005899","WEB","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64124","Lykins","3","POINT (-94.535076 39.102307)","9606","39.102307","-94.535076"
"2020005964","WEB","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","Y",,"64156","Shoal Creek","1","POINT (-94.513783 39.269031)","253283","39.269031","-94.513783"
"2020006153","WEB","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","Y",,"64118","Davidson","1","POINT (-94.576023 39.182085)","243948","39.182085","-94.576023"
"2020006348","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","N",,"64118","Clayton","2","POINT (-94.600713 39.21723)","96263","39.21723","-94.600713"
"2019187718","PHONE","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64133","Ashland Ridge","3","POINT (-94.472245 39.058914)","48114","39.058914","-94.472245"
"2020008617","TWIR","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.607621 38.992674)","120361","38.992674","-94.607621"
"2020043096","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64134","Hickman Mills South","6","POINT (-94.491168 38.931803)","70922","38.931803","-94.491168"
"2020025503","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Linden Hills And Indian Heights","5","POINT (-94.575626 38.948244)","150994","38.948244","-94.575626"
"2020043983","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64134","Ruskin Hills","6","POINT (-94.487408 38.924762)","71647","38.924762","-94.487408"
"2020013219","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64137","St Catherines Gardens","6","POINT (-94.543073 38.933543)","57689","38.933543","-94.543073"
"2020025972","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Legacy East","5","POINT (-94.568209 38.972893)","150674","38.972893","-94.568209"
"2020043128","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64113","Western 49-63","4","POINT (-94.582908 39.024047)","144774","39.024047","-94.582908"
"2020043866","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64130","Blue Hills","5","POINT (-94.55819 39.028759)","145922","39.028759","-94.55819"
"2019193044","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.607621 38.992674)","120361","38.992674","-94.607621"
"2020046348","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64145","Woodbridge","6","POINT (-94.586444 38.889974)","159032","38.889974","-94.586444"
"2020026900","EMAIL","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64131","Linden Hills And Indian Heights","5","POINT (-94.575626 38.948244)","150994","38.948244","-94.575626"
"2020013222","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64137","Royal Oaks","6","POINT (-94.540997 38.92786)","60810","38.92786","-94.540997"
"2020013223","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64137","Royal Oaks","6","POINT (-94.541071 38.926815)","60930","38.926815","-94.541071"
"2020043798","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64134","Ruskin Hills","6","POINT (-94.487463 38.924694)","71646","38.924694","-94.487463"
"2019181035","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64113","Romanelli West","6","POINT (-94.607543 39.003274)","110230","39.003274","-94.607543"
"2019181037","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64113","Romanelli West","6","POINT (-94.607158 39.003269)","110229","39.003269","-94.607158"
"2020026845","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64137","Oakwood","5","POINT (-94.543021 38.952805)","56016","38.952805","-94.543021"
"2020026933","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64145","Blue Hills Estates","6","POINT (-94.594677 38.902988)","158512","38.902988","-94.594677"
"2021014170","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64110","Eastern 49-63","5","POINT (-94.570804 39.013401)","105181","39.013401","-94.570804"
"2021017145","WEB","Public Works","Public Works-Street and Traffic-District 1","Streets / Roadways / Alleys-Pothole-District 1","OPEN","N",,"64155","Sherrydale","2","POINT (-94.576234 39.256995)","91962","39.256995","-94.576234"
"2020007971","WEB","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64120",,"4","POINT (-94.521526 39.13032)","38501","39.13032","-94.521526"
"2021014293","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64138","Little Blue","5","POINT (-94.429518 38.980409)","65799","38.980409","-94.429518"
"2019192461","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.607621 38.992674)","120361","38.992674","-94.607621"
"2020008355","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64146","Mission Lake","6","POINT (-94.571121 38.896889)","158028","38.896889","-94.571121"
"2021016506","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64138","Park Farms","5","POINT (-94.492579 38.975415)","53881","38.975415","-94.492579"
"2020008897","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.6026 38.992514)","119953","38.992514","-94.6026"
"2020009294","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64146","Mission Lake","6","POINT (-94.582038 38.892599)","158983","38.892599","-94.582038"
"2020045561","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64137","Calico Farms","6","POINT (-94.547051 38.922732)","62241","38.922732","-94.547051"
"2020045704","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64134","Fairlane","5","POINT (-94.510649 38.947388)","56928","38.947388","-94.510649"
"2020028318","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64138","White Oak","5","POINT (-94.475281 38.958982)","66844","38.958982","-94.475281"
"2020045707","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64113","Greenway Fields","6","POINT (-94.59407 39.014706)","108565","39.014706","-94.59407"
"2020049060","PHONE","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64124","Scarritt Point","4","POINT (-94.543244 39.108113)","41200","39.108113","-94.543244"
"2020049246","BOT","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64123","Scarritt Point","4","POINT (-94.537508 39.113275)","40519","39.113275","-94.537508"
"2020046640","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64146","Mission Lake","6","POINT (-94.583025 38.901835)","158254","38.901835","-94.583025"
"2020046647","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64130","South Town Fork Creek","5","POINT (-94.546377 39.015362)","765","39.015362","-94.546377"
"2019210169","TWIR","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.604029 38.992568)","120444","38.992568","-94.604029"
"2021003448","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64145","Mission Lake","6","POINT (-103.890579 35.797519)","157631","35.797519","-103.890579"
"2020049604","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64134","Bannister Acres","5","POINT (-94.498168 38.942606)","70184","38.942606","-94.498168"
"2020029840","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64146","Mission Lake","6","POINT (-94.583472 38.903414)","158228","38.903414","-94.583472"
"2020046253","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64113","Armour Fields","6","POINT (-94.593753 39.007816)","109336","39.007816","-94.593753"
"2020046254","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64113","Armour Fields","6","POINT (-94.593753 39.007816)","109336","39.007816","-94.593753"
"2020030635","PHONE","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64132","Foxtown East","5","POINT (-94.540318 39.002082)","2111","39.002082","-94.540318"
"2020047695","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64134","Robandee South","5","POINT (-94.490411 38.944961)","69994","38.944961","-94.490411"
"2020047685","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64133","Timber Valley","5","POINT (-94.435398 39.005718)","65211","39.005718","-94.435398"
"2020047688","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64133","Little Blue","5","POINT (-94.434529 39.00531)","65225","39.00531","-94.434529"
"2020047692","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64133","Little Blue","5","POINT (-94.434521 39.004019)","65235","39.004019","-94.434521"
"2020047654","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64133","Little Blue","5","POINT (-94.432734 39.005877)","65244","39.005877","-94.432734"
"2020047655","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64133","Little Blue","5","POINT (-94.431931 39.006318)","65247","39.006318","-94.431931"
"2020029460","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64112","Country Club Plaza","4","POINT (-94.589664 39.041208)","139997","39.041208","-94.589664"
"2020048115","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64113","Morningside","6","POINT (-94.584502 39.015201)","106827","39.015201","-94.584502"
"2020032024","BOT","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","N",,"64134","Ruskin Hills","6","POINT (-94.489619 38.925886)","71221","38.925886","-94.489619"
"2020029818","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64145","Blue Hills Estates","6","POINT (-94.601554 38.892098)","159449","38.892098","-94.601554"
"2020029993","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64145","Mission Lake","6","POINT (-94.588464 38.910782)","157560","38.910782","-94.588464"
"2020029995","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64145","Mission Lake","6","POINT (-94.591872 38.903246)","158418","38.903246","-94.591872"
"2020047667","WEB","Public Works","Public Works-Street and Traffic-District 3","Streets / Roadways / Alleys-Pothole-District 3","OPEN","Y",,"64133","Little Blue","5","POINT (-94.431637 39.007281)","64466","39.007281","-94.431637"
"2020049704","PHONE","Public Works","Public Works-Street and Traffic-District 2","Streets / Roadways / Alleys-Pothole-District 2","OPEN","N",,"64127","Independence Plaza","3","POINT (-94.548449 39.099045)","10783","39.099045","-94.548449"
