"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","address_with_geocode","parcel_id_no","ycoordinate","xcoordinate"
"2020039358","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64114","Boone Hills","6","POINT (-94.587004 38.96565)","150207","38.96565","-94.587004"
"2020039023","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Emergency Off / Flooding","OPEN","N",,"64132","Foxtown East","5","POINT (-94.542392 39.002462)","2095","39.002462","-94.542392"
"2019186402","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64128","Santa Fe","3","POINT (-94.545122 39.068975)","25000","39.068975","-94.545122"
"2020076048","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64151","Parkdale And Walden","2","POINT (-94.63246 39.202442)","265219","39.202442","-94.63246"
"2019155199","PHONE","Water Services","Water Services-Line Maintenance-Stormwater","Stormwater-Stormwater Referral-Repair","OPEN","Y",,"64130","Vineyard Northwest","3","POINT (-94.536077 39.048529)","30860","39.048529","-94.536077"
"2020022167","PHONE","Water Services","Water Services-Meter and Field Services-","Water-No Water / Pressure-No Water","OPEN","N",,"64108","Westside North","4","POINT (-94.596127 39.092895)","123668","39.092895","-94.596127"
"2019186910","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64157","Shoal Creek","1","POINT (-94.477914 39.286395)","99435","39.286395","-94.477914"
"2020039167","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","Y",,"64110","Eastern 49-63","5","POINT (-94.572937 39.0161)","105139","39.0161","-94.572937"
"2020003743","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64124","Scarritt Point","4","POINT (-94.535051 39.10611)","42365","39.10611","-94.535051"
"2020003848","PHONE","Water Services","Water Services-Meter and Field Services-","Water - MFS Referral - Investigation","OPEN","N",,"64138","Fairwood And Robandee","5","POINT (-94.490587 38.957948)","68613","38.957948","-94.490587"
"2020004206","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64151","Hawthorne And Picture Hills","2","POINT (-94.650072 39.216609)","163349","39.216609","-94.650072"
"2020039686","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64157","Shoal Creek","1","POINT (-94.461094 39.271873)","243020","39.271873","-94.461094"
"2020039692","PHONE","Water Services","Water Services-Meter and Field Services-","Water - MFS Referral - Investigation","OPEN","N",,"64130","Swope Parkway-Elmwood","5","POINT (-94.529933 39.014493)","492","39.014493","-94.529933"
"2020150806","EMAIL","Water Services","Water Services-Meter and Field Services-","Water-Leak-Emergency Off / Flooding","OPEN","N",,"64113","Armour Hills","6","POINT (-94.592097 39.00717)","107505","39.00717","-94.592097"
"2020104941","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64129","Vineyard Estates","3","POINT (-94.514918 39.052071)","32679","39.052071","-94.514918"
"2020005279","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64130","Vineyard","3","POINT (-94.527415 39.043075)","33334","39.043075","-94.527415"
"2019177123","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64127","East Community Team North","3","POINT (-94.531676 39.08857)","18387","39.08857","-94.531676"
"2019200678","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64124","Pendleton Heights","3","POINT (-94.558114 39.107487)","40123","39.107487","-94.558114"
"2020134994","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64106","Columbus Park","4","POINT (-94.573267 39.107894)","39339","39.107894","-94.573267"
"2020117369","WEB","Water Services","Water Services-Meter and Field Services-","Water - MFS Referral - Investigation","OPEN","N",,"64113","Armour Hills","6","POINT (-94.588789 39.005524)","111623","39.005524","-94.588789"
"2019199853","WEB","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Manhole-Missing / Broken","OPEN","N",,"64111","Volker","4","POINT (-94.600827 39.050183)","130927","39.050183","-94.600827"
"2020022881","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Storm Water / Sewer-Services-Question","OPEN","N",,"64129","Brown Estates","5","POINT (-94.50651 39.023018)","54679","39.023018","-94.50651"
"2020061850","PHONE","Water Services","Water Services-Meter and Field Services-","Water - MFS Referral - Investigation","OPEN","N",,"64130","Blue Hills","5","POINT (-94.562761 39.022217)","147989","39.022217","-94.562761"
"2020022867","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-At Curb / In Yard","OPEN","N",,"64131","Marlborough Heights/Marlborough Pride","5","POINT (-94.571461 38.977029)","116845","38.977029","-94.571461"
"2020061986","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64152","Platte Ridge","2","POINT (-94.666193 39.240792)","169136","39.240792","-94.666193"
"2020022803","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-At Curb / In Yard","OPEN","N",,"64114","Lea Manor","6","POINT (-94.60047 38.947933)","218935","38.947933","-94.60047"
"2020076653","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64108","Westside North","4","POINT (-94.594003 39.087312)","123815","39.087312","-94.594003"
"2020004294","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64127","Washington Wheatley","3","POINT (-94.541647 39.076863)","17397","39.076863","-94.541647"
"2020119964","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64128","Palestine West And Oak Park Northeast","3","POINT (-94.540868 39.061373)","228421","39.061373","-94.540868"
"2020134859","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64132","Foxtown East","5","POINT (-94.539101 39.002022)","2120","39.002022","-94.539101"
"2020039987","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64132","Blenheim Square Research Hospital","5","POINT (-94.560807 39.005692)","105717","39.005692","-94.560807"
"2020134869","PHONE","Water Services","Water Services - Wastewater Investigations","Stormwater / Sewer-Services-Call Back Request","OPEN","N",,"64131","Red Bridge North","6","POINT (-94.573896 38.932067)","154450","38.932067","-94.573896"
"2019200706","PHONE","Water Services","Water Services-Engineering-Water and Sewer","Capital Projects-Sewer-Engineering","OPEN","N",,"64131","Red Bridge North","6","POINT (-94.578889 38.926692)","154844","38.926692","-94.578889"
"2020038293","WEB","Water Services","Water Services-Line Maintenance-Restoration","Water-Pipeline Referral-Restoration","OPEN","Y",,"64153","KCI & 2nd Creek","2","POINT (-94.670685 39.268606)","172007","39.268606","-94.670685"
"2020091206","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64131","Rolling Meadows","6","POINT (-94.584382 38.984071)","119319","38.984071","-94.584382"
"2020005180","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Pipeline/Restoration Issues","OPEN","N",,"64132","Noble And Gregory Ridge","5","POINT (-94.544428 38.991125)","4246","38.991125","-94.544428"
"2020040090","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64123","Scarritt Point","4","POINT (-94.53258 39.117588)","40332","39.117588","-94.53258"
"2020006516","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Sinkhole-Street","OPEN","N",,"64109","Center City","3","POINT (-94.571042 39.070346)","125663","39.070346","-94.571042"
"2020008543","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64155","Meadowbrook Heights","2","POINT (-94.579136 39.267897)","242378","39.267897","-94.579136"
"2020007043","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Valve","OPEN","N",,"64130","Oak Park Southeast","3","POINT (-94.541728 39.042597)","34084","39.042597","-94.541728"
"2019202467","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64114","Waldo Homes","6","POINT (-94.585548 38.983172)","118657","38.983172","-94.585548"
"2019177305","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Sinkhole-Street","OPEN","N",,"64145","Blue Hills Estates","6","POINT (-94.59529 38.895147)","158777","38.895147","-94.59529"
"2020007007","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.604612 38.999817)","110248","38.999817","-94.604612"
"2020040696","PHONE","Water Services","Water Services-Line Maintenance-Restoration","Water-Pipeline Referral-Restoration","OPEN","N",,"64110","Eastern 49-63","5","POINT (-94.573065 39.013715)","105106","39.013715","-94.573065"
"2020008800","PHONE","Water Services","Water Services-Meter and Field Services-","Water-No Water / Pressure-No Water","OPEN","N",,"64131","Linden Hills And Indian Heights","5","POINT (-94.579086 38.953405)","152145","38.953405","-94.579086"
"2019203242","EMAIL","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64130","Swope Parkway-Elmwood","5","POINT (-94.529933 39.014493)","492","39.014493","-94.529933"
"2020064477","EMAIL","Water Services","Water Services-Meter and Field Services-","Water-Leak-Emergency Off / Flooding","OPEN","N",,"64133","Glen Lake","5","POINT (-94.428976 39.018253)","63796","39.018253","-94.428976"
"2020040439","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Emergency Off / Flooding","OPEN","N",,"64153","Prairie Point-Wildberry","2","POINT (-94.670067 39.2492)","168810","39.2492","-94.670067"
"2019164689","WEB","Water Services","Water Services-Line Maintenance-Stormwater","Stormwater-Stormwater Referral-Repair","OPEN","Y",,"64134","Fairlane","5","POINT (-94.515669 38.941977)","58427","38.941977","-94.515669"
"2020007026","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64110","Eastern 49-63","5","POINT (-94.573904 39.019107)","104952","39.019107","-94.573904"
"2020041236","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64132","Blenheim Square Research Hospital","5","POINT (-94.561408 39.003943)","113991","39.003943","-94.561408"
"2020006968","EMAIL","Water Services","Water Services-Line Maintenance-Stormwater","Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow","OPEN","N",,"64112","Sunset Hill","4","POINT (-94.592527 39.037618)","142625","39.037618","-94.592527"
"2019177840","EMAIL","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64139","Unity Ridge","5","POINT (-94.428835 38.96498)","67231","38.96498","-94.428835"
"2020105711","PHONE","Water Services","Water Services-Line Maintenance-Restoration","Sewer-Sewer Referral-Restoration","OPEN","N",,"64114","Foxcroft And Glen Arbor","6","POINT (-94.606332 38.920545)","155969","38.920545","-94.606332"
"2019203193","PHONE","Water Services","Water Services-Meter and Field Services-","Water - MFS Referral - Investigation","OPEN","N",,"64127","West Blue Valley","3","POINT (-94.515459 39.096304)","8919","39.096304","-94.515459"
"2019177890","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-At Curb / In Yard","OPEN","N",,"64111","Valentine","4","POINT (-94.591562 39.063716)","129735","39.063716","-94.591562"
"2020120114","WEB","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64154","Coves North","2","POINT (-94.622806 39.248088)","252399","39.248088","-94.622806"
"2020007121","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Sewer Backup / Leak-In a house","OPEN","N",,"64155","Shoal Creek","1","POINT (-94.555378 39.289032)","263823","39.289032","-94.555378"
"2020008215","PHONE","Water Services","Water Services-Meter and Field Services-","Water-No Water / Pressure-No Water","OPEN","N",,"64128","Oak Park Northwest","3","POINT (-94.54835 39.060963)","28587","39.060963","-94.54835"
"2020007175","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Emergency Off / Flooding","OPEN","N",,"64109","North Hyde Park","4","POINT (-94.575749 39.070155)","128084","39.070155","-94.575749"
"2020040974","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64130","Blue Hills","5","POINT (-94.563868 39.023336)","147944","39.023336","-94.563868"
"2019188592","PHONE","Water Services","Water Services-Line Maintenance-Restoration","Water-Pipeline Referral-Restoration","OPEN","N",,"64134","Stratford Estates","6","POINT (-94.518667 38.923773)","59928","38.923773","-94.518667"
"2020008317","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Emergency Off / Flooding","OPEN","N",,"64130","Oak Park Southwest","3","POINT (-94.550763 39.042437)","34720","39.042437","-94.550763"
"2020026106","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Sinkhole-Street","OPEN","N",,"64155","Nashua","2","POINT (-94.569637 39.294492)","101401","39.294492","-94.569637"
"2020008434","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-In Street","OPEN","N",,"64128","Oak Park Northwest","3","POINT (-94.545993 39.060941)","28458","39.060941","-94.545993"
"2020008454","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-At Curb / In Yard","OPEN","N",,"64113","Armour Hills","6","POINT (-94.588371 39.008135)","107594","39.008135","-94.588371"
"2020007269","WEB","Water Services","Water Services-Meter and Field Services-","Water-Leak-Hydrant","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.601244 38.997152)","110831","38.997152","-94.601244"
"2020008539","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64123","North Indian Mound","4","POINT (-94.522941 39.116376)","42601","39.116376","-94.522941"
"2020040405","PHONE","Water Services","Water Services-Line Maintenance-Pipeline","Water-Pipeline Referral-Water Main","OPEN","Y",,"64108","Crossroads","4","POINT (-94.583106 39.089722)","263617","39.089722","-94.583106"
"2020077481","PHONE","Water Services","Water Services-Meter and Field Services-","Water-No Water / Pressure-No Water","OPEN","N",,"64111","Roanoke","4","POINT (-94.596713 39.057833)","129801","39.057833","-94.596713"
"2019188813","WEB","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Sinkhole-Street","OPEN","N",,"64111","Volker","4","POINT (-94.600827 39.050183)","130927","39.050183","-94.600827"
"2020085609","WEB","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","Y",,"64109","Beacon Hills","3","POINT (-94.568125 39.075159)","252018","39.075159","-94.568125"
"2020008859","PHONE","Water Services","Water Services-Meter and Field Services-","Water-No Water / Pressure-Low Pressure","OPEN","N",,"64132","East Meyer 7","5","POINT (-94.56573 38.987719)","115594","38.987719","-94.56573"
"2020024227","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Sewer Backup / Leak-Outside","OPEN","N",,"64131","Holmes Park","6","POINT (-94.575529 39.002556)","111126","39.002556","-94.575529"
"2020062475","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64111","Broadway Gillham","4","POINT (-94.586518 39.06517)","127822","39.06517","-94.586518"
"2020040971","PHONE","Water Services","Water Services-Administration-","Water-Services-Feedback","OPEN","N",,"64118","Lakeview Terrace","2","POINT (-94.599237 39.200592)","235126","39.200592","-94.599237"
"2020120948","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64157","Shoal Creek","1","POINT (-94.488502 39.291971)","227329","39.291971","-94.488502"
"2020007371","PHONE","Water Services","Water Services-Line Maintenance-Restoration","Water-Pipeline Referral-Restoration","OPEN","N",,"64117","Chouteau Estates","1","POINT (-94.524003 39.162439)","79089","39.162439","-94.524003"
"2020107442","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Meter","OPEN","N",,"64130","North Town Fork Creek","5","POINT (-94.551443 39.02666)","36266","39.02666","-94.551443"
"2020062439","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64118","Tanglewood And Regency North","2","POINT (-94.58731 39.223563)","172496","39.223563","-94.58731"
"2019116513","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","Y",,"64130","Oak Park Southwest","3","POINT (-94.544815 39.041249)","34206","39.041249","-94.544815"
"2020041118","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-At Curb / In Yard","OPEN","N",,"64139","Little Blue","5","POINT (-94.391721 38.967592)","67458","38.967592","-94.391721"
"2020006149","WEB","Water Services","Water Services-Line Maintenance-Stormwater","Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow","OPEN","N",,"64131","East Meyer 6","5","POINT (-94.572675 38.998501)","114570","38.998501","-94.572675"
"2020007239","WEB","Water Services","Water Services-Line Maintenance-Stormwater","Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow","OPEN","N",,"64118","Ridgefield","1","POINT (-94.565765 39.23891)","94814","39.23891","-94.565765"
"2020007243","WEB","Water Services","Water Services-Line Maintenance-Stormwater","Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow","OPEN","N",,"64118","Ridgefield","1","POINT (-94.566114 39.238513)","94835","39.238513","-94.566114"
"2019177493","WEB","Water Services","Water Services-Meter and Field Services-","Water-Leak-At Curb / In Yard","OPEN","N",,"64132","Self Help Neighborhood Council","5","POINT (-94.554211 38.998514)","3061","38.998514","-94.554211"
"2020062459","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64151","Platte Brook North","2","POINT (-94.630515 39.232538)","241490","39.232538","-94.630515"
"2019203760","WEB","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Manhole-Missing / Broken","OPEN","N",,"64155","Meadowbrook Heights","2","POINT (-94.576668 39.274371)","103288","39.274371","-94.576668"
"2019188975","PHONE","Water Services","Water Services-Line Maintenance-Wastewater","Sewer-Manhole-Missing / Broken","OPEN","N",,"64114","Waldo Homes","6","POINT (-94.594518 38.980359)","119011","38.980359","-94.594518"
"2020007461","WEB","Water Services","Water Services-Line Maintenance-Stormwater","Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow","OPEN","N",,"64114","Verona Hills","6","POINT (-94.604663 38.915319)","156330","38.915319","-94.604663"
"2020121174","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64127","East Community Team North","3","POINT (-94.53281 39.093721)","8506","39.093721","-94.53281"
"2020008698","PHONE","Water Services","Water Services-Meter and Field Services-","Water-No Water / Pressure-No Water","OPEN","N",,"64131","East Meyer 6","5","POINT (-94.568076 38.998207)","114390","38.998207","-94.568076"
"2019177790","PHONE","Water Services","Water Services-Meter and Field Services-","Water-Leak-Emergency Off / Flooding","OPEN","N",,"64114","Ward Parkway","6","POINT (-94.594599 38.992831)","110998","38.992831","-94.594599"
"2020008247","PHONE","Water Services","Water Services-Meter and Field Services-","Water-No Water / Pressure-No Water","OPEN","N",,"64113","Ward Estates","4","POINT (-94.600813 39.025231)","143040","39.025231","-94.600813"
"2020064648","PHONE","Water Services","Water Services-Administration-","Water-Services-Service Issue / Problem","OPEN","N",,"64119","Gracemor-Randolph Corners","1","POINT (-94.487715 39.188047)","91078","39.188047","-94.487715"
"2019178507","EMAIL","Water Services","Water Services-Meter and Field Services-","Water - MFS Referral - Investigation","OPEN","N",,"64110","Western 49-63","4","POINT (-94.581292 39.023666)","144967","39.023666","-94.581292"
