CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021022703,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry Tech,Trees-Permit-Remove,Trees,Permit,Remove,03/03/2021,04:39 PM,3,2021,RESOL,N,03/04/2021,3,2021,1,1917 NW 79th Ter,"1917 NW 79th Ter64151
(39.238355, -94.603082)",64151,Barry Harbour,2,North,162163,39.238355,-94.603082,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022703,,59,5,3,66
2021022679,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry Tech,Trees-Services-Plant City Tree Request,Trees,Services,Plant City Tree Request,03/03/2021,04:11 PM,3,2021,RESOL,N,03/04/2021,3,2021,1,3609 Cleveland Ave,"3609 Cleveland Ave64128
(39.059999, -94.539158)",64128,Palestine East,3,East,27602,39.059999,-94.539158,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022679,,133,3,7,36
2021022668,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry Tech,Trees-Services-Plant City Tree Request,Trees,Services,Plant City Tree Request,03/03/2021,04:01 PM,3,2021,RESOL,N,03/04/2021,3,2021,1,8713 NW 83rd St,"8713 NW 83rd St64152
(39.245302, -94.681487)",64152,Park Forest,2,North,168398,39.245302,-94.681487,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022668,,182,5,3,77
2021022576,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Stump,Trees,Removal,Stump,03/03/2021,02:18 PM,3,2021,RESOL,Y,03/23/2021,3,2021,20,4315 McGee St 2S,"4315 McGee St64111
(39.048666, -94.582435)",64111,Southmoreland,4,Central,139431,39.048666,-94.582435,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022576,,216,4,7,50
2021022493,PHONE,Parks and Rec,Parks and Rec-South Region-,Parks & Recreation-Park Maintenance-South,Parks & Recreation,Park Maintenance,South,03/03/2021,12:41 PM,3,2021,RESOL,N,03/05/2021,3,2021,2,5100 Wornall Rd,"5100 Wornall Rd64112
(39.031378, -94.59448)",64112,Sunset Hill,4,Metro,142693,39.031378,-94.59448,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022493,,167,4,7,44
2021022479,WEB,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/03/2021,12:24 PM,3,2021,RESOL,Y,06/01/2021,6,2021,90,5001 St John Ave,"5001 St John Ave64123
(39.111225, -94.521114)",64123,South Indian Mound,4,East,44985,39.111225,-94.521114,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022479,,192,4,7,76
2021022472,PHONE,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/03/2021,12:16 PM,3,2021,RESOL,Y,06/01/2021,6,2021,90,3601 Roanoke Rd,"3601 Roanoke Rd64111
(39.061403, -94.600069)",64111,Roanoke,4,Central,260841,39.061403,-94.600069,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022472,,75,4,7,50
2021022406,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/03/2021,11:05 AM,3,2021,RESOL,Y,03/11/2021,3,2021,8,2635 Lockridge St,"2635 Lockridge St64128
(39.075639, -94.550918)",64128,Santa Fe,3,East,24523,39.075639,-94.550918,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022406,,77,3,7,36
2021022375,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Declining,Trees,Removal,Declining,03/03/2021,10:30 AM,3,2021,RESOL,N,03/09/2021,3,2021,6,5247 Brookwood Ave,"5247 Brookwood Ave64130
(39.030593, -94.562731)",64130,Blue Hills,5,Metro,145436,39.030593,-94.562731,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022375,,58,2,7,157
2021022373,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,03/03/2021,10:28 AM,3,2021,RESOL,Y,03/11/2021,3,2021,8,4340 Harrison St,"4340 Harrison St64110
(39.047443, -94.574114)",64110,South Hyde Park,4,Central,139029,39.047443,-94.574114,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022373,,191,4,7,165
2021022328,PHONE,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/03/2021,09:39 AM,3,2021,RESOL,Y,06/01/2021,6,2021,90,3081 Penn Valley Dr E UTILITY,"3081 Penn Valley Dr E
UTILITY 64108
(39.074934, -94.591904)",64108,Westside South,4,Central,128568,39.074934,-94.591904,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022328,,238,4,7,92
2021022317,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Declining,Trees,Removal,Declining,03/03/2021,09:22 AM,3,2021,RESOL,N,03/16/2021,3,2021,13,115 E 65th Ter,"115 E 65th Ter64113
(39.009144, -94.58671)",64113,Armour Hills,6,Metro,107566,39.009144,-94.58671,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022317,,118,1,7,164
2021022278,EMAIL,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Declining,Trees,Removal,Declining,03/03/2021,08:36 AM,3,2021,RESOL,Y,03/29/2021,3,2021,26,132 Van Brunt Blvd,"132 Van Brunt Blvd64123
(39.111464, -94.526169)",64123,South Indian Mound,4,East,43983,39.111464,-94.526169,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022278,,192,4,7,76
2021022189,WEB,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/02/2021,07:13 PM,3,2021,RESOL,Y,06/03/2021,6,2021,93,4700 Wyoming St,"4700 Wyoming St64112
(39.041721, -94.606327)",64112,Westwood,4,Central,142090,39.041721,-94.606327,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022189,,223,4,7,44
2021022176,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/02/2021,06:35 PM,3,2021,RESOL,Y,03/25/2021,3,2021,23,8301 Summit St,"8301 Summit St64114
(38.978551, -94.597919)",64114,West Waldo,6,Metro,121162,38.978551,-94.597919,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022176,,141,1,7,162
2021022167,EMAIL,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/02/2021,06:20 PM,3,2021,RESOL,N,03/05/2021,3,2021,3,6632 Main St,"6632 Main St64113
(39.007764, -94.588944)",64113,Armour Hills,6,Metro,107493,39.007764,-94.588944,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022167,,118,1,7,164
2021022133,EMAIL,Parks and Rec,Parks and Rec-Landscape Services-Forestry Tech,Trees-Care-Insects,Trees,Care,Insects,03/02/2021,04:53 PM,3,2021,RESOL,N,03/03/2021,3,2021,1,6908 N Quincy Ave,"6908 N Quincy Ave64119
(39.219202, -94.520442)",64119,Shoal Creek,1,Shoal Creek,211668,39.219202,-94.520442,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022133,,244,6,4,135
2021022072,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree Limbs,Trees,Removal,Tree Limbs,03/02/2021,03:58 PM,3,2021,RESOL,Y,03/08/2021,3,2021,6,140 Lawn Ave,"140 Lawn Ave64123
(39.111186, -94.527272)",64123,South Indian Mound,4,East,43923,39.111186,-94.527272,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021022072,,192,4,7,76
2021021967,EMAIL,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Trails-Central,Parks & Recreation,Trails,Central,03/02/2021,02:12 PM,3,2021,RESOL,Y,06/03/2021,6,2021,93,4601 Van Brunt Ext,"4601 Van Brunt Ext64130
(39.041582, -94.525279)",64130,Vineyard Estates,3,East,32755,39.041582,-94.525279,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021967,,231,3,7,157
2021021966,PHONE,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/02/2021,02:11 PM,3,2021,RESOL,Y,06/01/2021,6,2021,91,2700 Main St,"2700 Main St64108
(39.074825, -94.588552)",64108,Crown Center,4,Central,127254,39.074825,-94.588552,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021966,,97,4,7,92
2021021942,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/02/2021,01:50 PM,3,2021,RESOL,N,03/05/2021,3,2021,3,7131 Paseo,"7131 Paseo64132
(38.997211, -94.564365)",64132,East Meyer 7,5,Metro,115205,38.997211,-94.564365,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021942,,154,2,7,151
2021021873,PHONE,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/02/2021,12:02 PM,3,2021,RESOL,Y,06/01/2021,6,2021,91,3036 Paseo,"3036 Paseo64109
(39.075935, -94.565058)",64109,Mount Hope,3,Central,27155,39.075935,-94.565058,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021873,,66,3,7,19
2021021852,PHONE,Parks and Rec,Parks and Rec-South Region-,Parks & Recreation-Park Maintenance-South,Parks & Recreation,Park Maintenance,South,03/02/2021,11:36 AM,3,2021,RESOL,N,03/08/2021,3,2021,6,200 E 57TH ST,"200 E 57TH ST64113
(39.024871, -94.584722)",64113,Brookside Park,4,Metro,144057,39.024871,-94.584722,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021852,,99,4,7,164
2021021841,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,03/02/2021,11:27 AM,3,2021,RESOL,N,03/02/2021,3,2021,0,10201 N Wabash Ave,"10201 N Wabash Ave64155
(39.278028, -94.548366)",64155,Shoal Creek,1,Shoal Creek,217541,39.278028,-94.548366,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021841,,244,6,4,82
2021021840,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/02/2021,11:25 AM,3,2021,RESOL,N,03/05/2021,3,2021,3,7312 Montgall Ave,"7312 Montgall Ave64132
(38.993899, -94.556276)",64132,Noble And Gregory Ridge,5,Metro,3660,38.993899,-94.556276,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021840,,131,2,7,151
2021021826,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree Limbs,Trees,Removal,Tree Limbs,03/02/2021,11:12 AM,3,2021,RESOL,N,03/04/2021,3,2021,2,100 E 36th St,"100 E 36th St64111
(39.06224, -94.584228)",64111,Hanover Place,4,Central,132030,39.06224,-94.584228,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021826,,32,4,7,50
2021021816,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/02/2021,11:05 AM,3,2021,RESOL,N,03/08/2021,3,2021,6,2807 Holly St,"2807 Holly St64108
(39.07664, -94.598556)",64108,Westside South,4,Central,128642,39.07664,-94.598556,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021816,,238,4,7,92
2021021761,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,03/02/2021,10:16 AM,3,2021,RESOL,N,03/03/2021,3,2021,1,4723 N Mulberry Ct,"4723 N Mulberry Ct64116
(39.181081, -94.597785)",64116,Briarcliff West,4,North,88011,39.181081,-94.597785,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021761,,63,4,4,167
2021021727,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Declining,Trees,Removal,Declining,03/02/2021,09:52 AM,3,2021,RESOL,Y,03/23/2021,3,2021,21,3736 E 104th St,"3736 E 104th St64137
(38.937694, -94.545428)",64137,St Catherines Gardens,6,South,57408,38.937694,-94.545428,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021727,,245,1,7,149
2021021713,WEB,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/02/2021,09:31 AM,3,2021,RESOL,Y,06/01/2021,6,2021,91,1005 Valentine Rd,"1005 Valentine Rd64111
(39.060912, -94.597928)",64111,Roanoke,4,Central,129773,39.060912,-94.597928,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021713,,75,4,7,50
2021021655,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Block Pruning,Trees,Trimming,Block Pruning,03/02/2021,08:20 AM,3,2021,RESOL,N,03/05/2021,3,2021,3,5633 Woodland Ave,"5633 Woodland Ave64130
(39.023757, -94.564328)",64130,Blue Hills,5,Metro,147941,39.023757,-94.564328,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021655,,58,2,7,157
2021021635,WEB,Parks and Rec,Parks and Rec-North Region-,Parks & Recreation-Park Maintenance-North,Parks & Recreation,Park Maintenance,North,03/02/2021,08:04 AM,3,2021,RESOL,N,03/09/2021,3,2021,7,4101 NE Vivion Rd,"4101 NE Vivion Rd64119
(39.183604, -94.531191)",64119,Glenhaven,1,Shoal Creek,81148,39.183604,-94.531191,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021635,,31,6,4,135
2021021541,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,03/01/2021,04:32 PM,3,2021,RESOL,N,03/04/2021,3,2021,3,339 N Brighton Ave,"339 N Brighton Ave64123
(39.115818, -94.522837)",64123,North Indian Mound,4,East,42775,39.115818,-94.522837,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021541,,174,4,7,76
2021021527,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Stump,Trees,Removal,Stump,03/01/2021,04:16 PM,3,2021,OPEN,N,,,,,4641 N Drury Ave,"4641 N Drury Ave64117
(39.178954, -94.515278)",64117,Winnwood Gardens,1,Shoal Creek,75332,39.178954,-94.515278,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021527,0,128,6,4,166
2021021464,PHONE,Parks and Rec,Parks and Rec-South Region-,Parks & Recreation-Park Maintenance-South,Parks & Recreation,Park Maintenance,South,03/01/2021,03:10 PM,3,2021,RESOL,N,03/08/2021,3,2021,7,4800 E Gregory Blvd,"4800 E Gregory Blvd64132
(38.999197, -94.525237)",64132,,5,Metro,29,38.999197,-94.525237,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021464,,52,2,7,151
2021021446,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Declining,Trees,Removal,Declining,03/01/2021,02:50 PM,3,2021,RESOL,N,03/11/2021,3,2021,10,3706 Birchwood Dr,"3706 Birchwood Dr64137
(38.936813, -94.54716)",64137,St Catherines Gardens,6,South,57427,38.936813,-94.54716,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021446,,245,1,7,149
2021021445,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree down,Trees,Removal,Tree Down,03/01/2021,02:50 PM,3,2021,RESOL,N,03/02/2021,3,2021,1,3700 Michigan Ave,"3700 Michigan Ave64109
(39.059185, -94.561902)",64109,Linwood Homeowners-Ivanhoe,3,Central,134094,39.059185,-94.561902,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021445,,78,3,7,19
2021021302,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree down,Trees,Removal,Tree Down,03/01/2021,12:36 PM,3,2021,RESOL,N,03/02/2021,3,2021,1,11610 N Eastern Ave,"11610 N Eastern Ave64156
(39.303291, -94.492531)",64156,Shoal Creek,1,Shoal Creek,238858,39.303291,-94.492531,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021302,,244,6,4,126
2021021275,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry Tech,Trees-Services-Question,Trees,Services,Question,03/01/2021,12:06 PM,3,2021,RESOL,N,03/01/2021,3,2021,0,3017 Charlotte St,"3017 Charlotte St64109
(39.071613, -94.574958)",64109,Longfellow,4,Central,127175,39.071613,-94.574958,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021275,,158,4,7,19
2021021273,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry Tech,Trees-Services-Plant City Tree Request,Trees,Services,Plant City Tree Request,03/01/2021,12:05 PM,3,2021,RESOL,N,03/01/2021,3,2021,0,3017 Charlotte St,"3017 Charlotte St64109
(39.071613, -94.574958)",64109,Longfellow,4,Central,127175,39.071613,-94.574958,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021273,,158,4,7,19
2021021216,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/01/2021,11:18 AM,3,2021,RESOL,N,03/04/2021,3,2021,3,313 E 115th St,"313 E 115th St64114
(38.918613, -94.588852)",64114,Red Bridge South,6,South,157124,38.918613,-94.588852,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021216,,136,1,7,162
2021021140,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/01/2021,10:02 AM,3,2021,RESOL,N,03/05/2021,3,2021,4,4930 Brooklyn Ave,"4930 Brooklyn Ave64130
(39.036425, -94.559612)",64130,Blue Hills,3,Metro,138743,39.036425,-94.559612,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021140,,58,3,7,157
2021021089,WEB,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,03/01/2021,09:30 AM,3,2021,RESOL,Y,05/25/2021,5,2021,85,2301 Topping Ave,"2301 Topping Ave64129
(39.079027, -94.509136)",64129,South Blue Valley,3,East,223210,39.079027,-94.509136,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021089,,222,3,7,155
2021021077,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,03/01/2021,09:20 AM,3,2021,RESOL,Y,03/17/2021,3,2021,16,648 E 97th St,"648 E 97th St64131
(38.952136, -94.582622)",64131,Willow Creek,6,South,152228,38.952136,-94.582622,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021021077,,162,1,7,163
2021020870,EMAIL,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Stump,Trees,Removal,Stump,02/26/2021,05:39 PM,2,2021,RESOL,N,03/02/2021,3,2021,4,807 W 68th Ter,"807 W 68th Ter64113
(39.005499, -94.600167)",64113,Armour Fields,6,Metro,109581,39.005499,-94.600167,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021020870,,48,1,7,164
2021020811,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,02/26/2021,04:22 PM,2,2021,RESOL,N,03/04/2021,3,2021,6,3906 Wyoming St,"3906 Wyoming St64111
(39.056949, -94.604139)",64111,Volker,4,Central,130568,39.056949,-94.604139,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021020811,,232,4,7,50
2021020795,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,02/26/2021,04:09 PM,2,2021,RESOL,N,03/01/2021,3,2021,3,9020 N BALES AVE,"9020 N BALES AVE64156
(39.256878, -94.538495)",64156,Shoal Creek,1,Shoal Creek,225925,39.256878,-94.538495,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021020795,,244,6,4,126
